A,D,N_step,S,S_noisy
1.515723307807348430e+00,1.740483132673376190e+02,4.858957936022329172e+00,3.107765946030867976e+00,2.989158475863777031e+00
3.127802910943694314e+02,6.164617569980657130e+00,3.281129371535220773e+00,2.231693300066212160e+01,2.229671109435655296e+01
7.322068505572100321e+02,4.181379475398193790e+02,2.197799228593888543e-01,4.801209289302724725e-01,4.430465470435676067e-01
6.342918311351006366e+00,3.328364660150780310e+02,3.158910385256208819e+00,2.280860010491205792e+00,2.130594493430440828e+00
3.438371147711320130e+00,9.245629436349100949e-01,5.731590112578177632e-01,9.328521011100940896e+00,9.031992994351691451e+00
4.003849150762222848e+02,1.890928421181932606e+02,2.830651619713465905e+00,9.534395594387579109e+00,9.343837267064543539e+00
1.330796007492554445e+00,3.739541125505567720e+02,1.268104811960649059e+00,3.587480453473927411e-01,-2.161149070552648155e-02
3.733492041013970493e+02,2.973907528519748666e+02,1.932903225294828609e+00,4.244878353781992075e+00,4.396696428840391135e+00
6.661509540772161699e+02,2.903426721570271525e+02,3.501433555493429939e+00,7.742415001963221854e+00,7.708128045179538645e+00
7.683125945282005542e-01,6.947162831205550049e+01,3.711212433166837243e+00,2.054248178816038273e+00,2.033505430235045708e+00
3.857610575843660072e+00,4.228659612464053197e+01,7.745827698620749713e-01,6.511828906004486939e+00,6.396967530216844722e+00
1.091965059444677593e+02,4.689842529057671072e+02,4.266799469575831338e+00,3.381103275867902713e+00,3.571451880869744855e+00
9.389527780493394093e-01,1.605271532523499047e+02,2.922896937163114828e+00,1.584137908277921891e+00,1.414882962618687845e+00
5.838834516104829930e+01,1.284077876901130253e+02,3.854909041417448279e+00,9.948861249484007629e+00,1.028580485455229621e+01
5.148167808219811015e+00,1.618661295389959207e+02,2.373084193116877127e+00,4.105628631366261772e+00,4.322629279099251320e+00
7.498838250153302170e+02,3.019911861443201246e+02,1.408248086823354894e+00,3.690659879033090451e+00,3.550837070956550434e+00
2.734421028612533178e+02,2.132352683703854836e+02,4.366111560264006819e+00,1.010581697377292620e+01,1.006570582831388272e+01
6.075952011803460664e+02,2.264982346650066347e+02,3.281049840589357558e+00,9.461406039045094474e+00,9.587232842091985674e+00
2.116065757779323775e+01,1.629511076579193229e+02,1.546088751424740781e+00,4.597809194615972039e+00,4.848092797211725369e+00
1.044193823239122736e+02,1.458601151541921297e+02,4.249422557448680138e+00,1.072482071577331020e+01,1.056636785781253529e+01
1.049863400224538390e+00,3.262579570901580155e+02,3.491421093372379492e+00,9.472137736933499141e-01,8.474143139202503505e-01
6.770355543530821762e+01,1.479026074075875954e+02,1.674187653193521363e+00,6.636047997611462357e+00,7.137041279996677368e+00
3.025418172672855177e-01,2.797736855518272705e+02,1.172915665900118753e+00,5.979249821475100812e-02,2.437073886821228830e-01
1.478350715209164612e+00,3.117124639315620698e+02,1.909113861111895183e+00,8.364627701473384969e-01,1.015762477425711463e+00
4.966375441304296601e+01,2.464283340995694402e+02,1.853251671125651256e+00,3.649717940171473440e+00,4.036442936929689473e+00
3.080726755439281419e+02,4.243580840006582093e+02,4.197864188932077134e+00,4.765570566562743693e+00,4.854742206367207658e+00
5.345675306361317158e-01,4.875980311128221274e+02,1.124138388574025260e-01,9.370970931251628930e-03,-8.187858116559922073e-02
1.184650738807840886e+00,2.422721842641064711e+02,1.252239626857636345e+00,7.649561612446512671e-01,4.191743879636807280e-01
2.377309683906733973e-01,2.204397254051787627e+02,2.783159034975497104e+00,9.602885748540487820e-02,2.683898357788113698e-01
1.160999214482904135e-01,4.640393409905659610e+02,4.304406784205816461e-01,8.665597806220082591e-04,-2.258061468577808595e-01
1.259299522672173710e+00,2.251779049041313669e+02,9.137212039843939371e-01,7.641450173858155281e-01,8.982971133746594505e-01
6.363885346454768666e+00,2.999302612633257468e+02,1.284820391496433345e+00,1.262196440647816109e+00,8.672303258828488737e-01
1.516789441051490939e-01,3.727052032011552569e+02,1.895994505373951311e+00,1.151443048228242144e-02,-8.335601464909128677e-02
3.776919162584947975e-01,7.752223976638944691e+01,2.618222398672082063e-01,3.341642660291173628e-01,3.305712208960555065e-01
5.434587142944656080e+01,3.573902892094332628e+02,2.555741856413211721e+00,2.708424723328100470e+00,2.458120414338826443e+00
2.833488556332743542e+02,3.948511973064357221e+02,3.179290000100942315e+00,3.969652378377251267e+00,3.860292100662752190e+00
1.457843309607869953e-01,1.902379703344968505e+02,3.127336531595893199e+00,4.172268864580701286e-02,-1.246358758682483830e-01
1.116182631153290430e+02,3.442611781929089716e+02,3.204375550926169547e-01,7.332632940498216012e-01,7.592225702193877712e-01
1.696419876634049029e+00,3.905774298233451418e+02,4.628266361832976017e+00,1.495196777618894579e+00,1.243385705533929464e+00
4.517373864333418254e+00,1.531979045934817520e+02,3.007296381975606003e+00,4.628935021150298645e+00,4.576523692196397874e+00
6.732595391873522885e+02,3.301640475858220043e+02,4.074215982687686477e+00,7.495429423330473462e+00,7.770257861703935731e+00
2.648160366780040409e+00,1.244398166244431962e+02,2.161963620778113437e+00,3.883721416855885344e+00,4.163887370439306679e+00
6.134794881866212357e-01,3.106565140800174731e+02,2.215790902901731974e-01,7.602505098917493320e-02,4.541052025361094757e-01
2.112814581545553096e+02,9.967294816421757275e+01,2.111142328424786108e+00,1.194738763648985369e+01,1.203042753993506508e+01
7.431350485128473959e-01,2.898093045524475997e+02,4.404387836003225587e+00,8.388590867667194972e-01,7.574378791697977675e-01
3.117257700171271750e+01,1.213605769749708259e+02,3.178655996243549886e+00,8.501643868713307128e+00,8.567374303308387340e+00
2.639847297349732358e+01,9.143681085479838089e+01,1.013459609629540736e+00,6.957293285590556486e+00,7.099365082910050084e+00
4.371459085314446935e-01,4.853825208811153971e+02,1.259196650288560537e+00,3.415651388890725976e-02,9.013865772978803259e-02
1.481852510349195882e+02,3.787999000167652497e+01,2.346747057819067450e+00,1.629662841246731375e+01,1.658667927025908284e+01
3.720907374742209583e+01,2.625709103691563087e+02,9.354469223032180203e-01,1.973177147921215013e+00,1.841663789569274456e+00
2.400442128989059565e-01,2.842220453641375002e+02,4.193608164855683107e+00,9.849925200678127934e-02,5.707081223393427327e-02
9.095116915290522286e+01,3.941450981258801676e+02,4.006542043401767117e+00,3.980920131009523466e+00,3.676965073249109928e+00
2.999050660193635753e+00,1.127311062412750857e+02,2.911570657038510923e+00,4.878854453158780302e+00,4.794662813690648839e+00
2.367547795500518859e+00,4.983066696231350647e+02,3.884154039429035254e+00,1.023468932372302742e+00,1.271466256648331017e+00
9.545998443732020178e+01,4.938246431171148743e+02,4.001555209721682438e+00,2.803064542470727893e+00,2.813556878974074582e+00
1.428752749067276340e-01,2.505079582358518735e+02,1.873764338841337640e+00,2.039911390231491026e-02,1.700089100047758595e-01
1.279000932051162351e+02,3.060320019994965151e+02,2.927975192531851789e+00,4.604566314693529172e+00,4.690092241784093119e+00
2.107254641273516071e+01,1.860993129725899280e+02,2.104638062500590046e+00,4.659792429075618081e+00,4.852654147389021233e+00
7.021807752934176960e+01,1.499022719432037150e+02,3.395577002281227053e+00,8.952512214494504406e+00,8.785440393883540366e+00
1.192485860898065937e+02,2.834771649213383853e+02,3.487985273052365720e+00,5.723605736041608161e+00,5.830584626962818540e+00
2.769781050249553687e+02,1.078508318498968066e+02,3.962633929669523436e+00,1.450246880749676315e+01,1.463840956774817492e+01
2.652185920133345007e+02,2.650177921379851682e+02,2.883696976342311036e+00,6.306301994984091053e+00,6.537808007615218742e+00
1.352494980064029129e+00,2.472006102993871082e+02,1.079257510327002567e+00,7.645791763838837296e-01,1.043469568811760118e+00
1.676423289183863119e+01,1.566202861276763088e+02,4.204058750351044260e+00,7.185995136882616485e+00,7.086597089757946222e+00
1.301925809461034511e+01,4.600944240723791978e+01,1.089702005271619978e+00,8.844208907228521710e+00,8.557918994728529682e+00
8.142368411521411531e+01,2.926178211624391565e+02,1.680492311624409041e+00,2.879270323550204846e+00,2.750875970190381992e+00
1.887266081600158429e+02,4.761628832523033452e+02,4.517497436405903066e+00,3.921417424248012207e+00,4.186133488240903588e+00
3.036776941089898152e+00,4.208703000773029999e+02,1.204023316507949026e+00,4.239378260520213493e-01,2.252969446497362083e-01
1.621933819659495057e+01,6.476525151939854652e+01,2.297083948328578096e+00,9.204966421015459588e+00,8.929690690766125982e+00
2.760691005202427561e+01,1.476073194688258923e+02,2.636778965392988505e-01,3.139991142280911696e+00,2.877790808385030541e+00
3.645492685389292720e-01,2.330903148997632286e+02,3.397955117444626971e+00,2.493745967529591157e-01,-1.069399475458357451e-02
3.771710480927273466e+02,3.113666931114238992e+02,1.046401465852736523e+00,2.432545087648610327e+00,2.576684727277190667e+00
1.885553905934845176e+01,2.475801322705426060e+02,8.983797711639157635e-01,1.856290592571612441e+00,1.702797302775584054e+00
3.284048700144390209e-01,3.375245685362886547e+02,4.667564329882282870e+00,1.685452855589459620e-01,4.363740411704766786e-02
9.424201298706756935e-01,1.510121324586677360e+01,2.972233042167244932e+00,3.475091133474115246e+00,3.703694763189480099e+00
1.357520080918819261e-01,2.806270820293992756e+02,4.513484643846100042e+00,3.070257152287796804e-02,2.178843253182090045e-01
1.530954470140312385e+00,3.403580627151126805e+02,1.539101958139342807e+00,5.996911576812382627e-01,7.759770044708951264e-01
4.049471564282740021e-01,4.630931655084420981e+02,2.865340722783731309e+00,9.214250193335267458e-02,-6.092778289311699680e-02
1.820038449404127050e+02,1.228535447980677020e+02,3.289767605032784648e+00,1.191085181157940198e+01,1.157015378885100532e+01
1.087730251062429545e+02,2.519885494323848008e+01,9.602402142154259357e-01,1.550753490952951985e+01,1.557794120539672278e+01
1.207589317100904669e+00,2.770785328081529428e+02,4.424832127310629915e+00,1.625330581524913942e+00,1.976412803745076774e+00
1.697333350198113422e+01,2.717150985623134716e+02,1.572168988685772595e+00,2.223711076735143344e+00,2.152490687351837906e+00
1.143757696407873281e+00,3.159002003607812412e+02,4.904876134227533768e+00,1.441363846409870364e+00,1.386996995878506445e+00
1.206431664454387376e-01,7.027469165505084447e+01,4.996934081782065995e+00,5.640651095644975965e-02,-5.932332200658156918e-01
3.316491619971160709e+00,1.497172713102713431e+02,1.096565717925920946e+00,2.717587737699413974e+00,3.064067886038747801e+00
4.826690063532129926e+01,4.667009831098271206e+02,3.167237326914318363e+00,2.047300558863767606e+00,2.007458031206661886e+00
2.229323836554809901e+01,4.358776204793702505e+02,4.079767354081954345e+00,2.598354691165257080e+00,2.250127978507671322e+00
1.758753597934135016e+01,3.427434473612726151e+02,2.256591864684831528e+00,2.033092856622420452e+00,2.021261472888767230e+00
5.052323165290333762e+00,4.007255800371466421e+02,7.271400424785695593e-01,3.668966615873242576e-01,2.477890630239531766e-01
1.377064808764462498e+02,1.874954147012336421e+02,7.843690042779399851e-01,4.167657098115309822e+00,4.293246083445072969e+00
6.646743190634941811e+02,4.592492761539333515e+02,3.841368909055054015e+00,4.448698015614756862e+00,4.879347483014260689e+00
2.076474479732358658e-01,2.818936486710044065e+01,2.814421270484206872e+00,2.063387544796589090e-01,4.530304611872101872e-02
2.868279588035859695e-01,7.370929739444042639e+01,2.619085174938868388e+00,3.088520544446940463e-01,3.399690094467204826e-01
6.914356002219760455e+01,3.240993468698994207e+01,4.094368021148889980e+00,1.549869595872323025e+01,1.542174508900327190e+01
1.262106936268088759e+02,8.597252777872749618e+01,1.608056537241175477e+00,1.097967515925464710e+01,1.084679918149254263e+01
9.399986807768803132e+00,4.090021758188525496e+02,3.934486465156955548e-01,2.657993651768773002e-01,3.578378260122787591e-01
3.420400039000738301e-01,4.309739265364697189e+02,1.863962693991417785e+00,4.619239694925375561e-02,3.556847636694424053e-01
2.170506398352687327e+00,3.431666758694320265e+02,3.946481584302508505e+00,1.798272082551038320e+00,1.886269113127597263e+00
7.549547901481862944e+00,3.031001599233981096e+02,4.124786644547656422e+00,3.368187038411241119e+00,3.282856758167103539e+00
4.184565134554019039e+01,3.805848279084662522e+02,2.354330549929905647e+00,2.113808691965391784e+00,2.217494879067112290e+00
2.833871862210515680e+00,3.496925141898038305e+02,1.536310697857168339e-01,2.170212574684271811e-01,2.643534236943620441e-01
1.077090367707106466e+01,4.723369718224709004e+02,1.122376793579964449e+00,4.101298686761937207e-01,5.731589762425849388e-01
9.083508711906871724e+01,4.496159339330455964e+02,4.927122868832999103e+00,4.042574790995662859e+00,3.932255461470036018e+00
5.691616439553206419e+01,9.168814567437428309e+01,4.268626301870373396e+00,1.184358459361378557e+01,1.187114846902634113e+01
1.092640574234535977e+00,3.448404483607111501e+02,5.053013625386937324e-01,1.798033799465431626e-01,5.092841366753574350e-01
6.666210898305011678e-01,3.931159373364313865e+02,2.727735461446984644e+00,2.938180798455985454e-01,2.976288948867560347e-01
1.979925731447877268e+01,3.659347582814883708e+02,3.038253638258710865e+00,2.480553157857927626e+00,2.675968184709876407e+00
2.603336455841945849e+02,4.158289681075835915e+02,1.211018526770385462e+00,1.285968507100608615e+00,1.283885612813971067e+00
7.383718619244930323e+02,3.560638023366947209e+02,4.231101959023932935e+00,7.176448249005324520e+00,7.190585236465470764e+00
3.021436016765938759e-01,4.115206246368337588e+02,2.163962216430357355e+00,4.715880704122780293e-02,-1.013503323914206888e-01
8.697458960197599254e+01,3.428802946699698282e+02,3.625247906161537692e+00,4.371668332114470701e+00,4.941619445088201168e+00
1.109798140033903646e+00,2.447337373825349971e+02,4.098987200407094855e-01,3.926811402094863568e-01,6.322865294492214794e-01
1.134675267674139620e+00,1.704685407770069503e+02,2.791235681491399667e+00,1.834072080709766128e+00,2.070204616057242486e+00
1.333438609338971403e+01,4.349634721615602757e+02,4.268999506244478326e+00,2.442791702746754723e+00,2.674333717525171572e+00
5.377542757535102282e+02,3.092675521813420403e+01,3.835073363515510536e+00,2.206013390157842480e+01,2.185615281094155193e+01
1.465503610674768753e+00,2.419890887808580544e+02,9.723533291568403625e-01,7.999676918554150529e-01,6.482902525077482991e-01
3.109133704852471980e-01,8.160847445221335761e+01,3.043885227543561278e+00,3.623814225088875518e-01,3.261170901591385896e-01
1.916982222682877657e+00,4.521958486682326139e+01,4.933689535775588553e+00,6.023843012348900849e+00,5.687590549652956184e+00
1.734655336321956121e+00,1.373642316772735796e+02,4.530756267486958144e+00,3.842261009817205419e+00,3.661543159710421769e+00
3.661157820951569875e+02,2.247062833822346875e+02,2.460690767007787549e+00,7.303416113770489382e+00,7.469395574072224875e+00
4.581473288124804810e+01,4.360558622955047099e+02,1.722787522026931306e+00,1.151601739787559531e+00,7.245847162171064060e-01
7.887935609980470986e+01,3.197321231367657219e+02,2.107821237025459649e+00,2.965226348008484170e+00,2.785147395571780926e+00
5.453133004345186663e+00,7.622299191949316821e+01,3.906736369916314899e+00,7.646175900592738550e+00,7.625351744750547667e+00
1.677195796749139589e+01,4.941284481661454038e+02,2.558050390324919210e+00,1.107270190306460123e+00,1.087793547805073757e+00
9.630823654427821623e+01,7.657675621544879618e+01,4.296007277593079543e+00,1.386082713340373118e+01,1.385355466598175234e+01
1.434466587387001613e-01,3.237517999993588091e+02,3.730200747641208014e+00,2.497686704734259147e-02,-1.284771670240539287e-01
2.356397084285244432e+02,2.910070559683282454e+02,3.564871577985238460e+00,6.439447267859018886e+00,6.620714912788791651e+00
7.672685475916279074e+01,1.390906844931622004e+02,4.451794774966892021e+00,1.056861600223054509e+01,1.009504461885895310e+01
