t,n,p,T_e,dn_dt,dn_dt_noisy
9.693938787757550912e+00,-3.757500092820345583e-05,1.166698552950804640e-04,7.686634915960081460e-05,9.590982402143892580e-05,-9.993355673013773824e-03
9.695939187837566919e+00,-3.738343264706100392e-05,1.164741505338350545e-04,7.671276768958408272e-05,9.562040540615837365e-05,-3.111762049149096807e-03
9.697939587917582926e+00,-3.719244262742273679e-05,1.162786457785768403e-04,7.655949302371358042e-05,9.533166503311653350e-05,1.277106149228817746e-03
9.699939987997598934e+00,-3.700202951382089412e-05,1.160833412089483092e-04,7.640652454845625250e-05,9.504360163683288711e-05,-7.983519476867730752e-03
9.701940388077614941e+00,-3.681219195340563013e-05,1.158882370027821313e-04,7.625386165154875292e-05,9.475621395353892571e-05,6.827254601271587689e-03
9.703940788157630948e+00,-3.662292859594506783e-05,1.156933333361011447e-04,7.610150372199747193e-05,9.446950072117824481e-05,-7.788790972799971082e-03
9.705941188237646955e+00,-3.643423809382523803e-05,1.154986303831183971e-04,7.594945015007853603e-05,9.418346067940642228e-05,-3.287417377110514200e-03
9.707941588317662962e+00,-3.624611910205011997e-05,1.153041283162370499e-04,7.579770032733779443e-05,9.389809256959109961e-05,-3.285842346626147679e-03
9.709941988397678969e+00,-3.605857027824162101e-05,1.151098273060504739e-04,7.564625364659088684e-05,9.361339513481198196e-05,-1.840288075617256547e-02
9.711942388477694976e+00,-3.587159028263957664e-05,1.149157275213422082e-04,7.549510950192310792e-05,9.332936711986078394e-05,-1.745622592543196946e-02
9.713942788557710983e+00,-3.568517777810177756e-05,1.147218291290859468e-04,7.534426728868954279e-05,9.304600727124136511e-05,-8.573514552991880547e-03
9.715943188637726990e+00,-3.549933143010393583e-05,1.145281322944455521e-04,7.519372640351498576e-05,9.276331433716959447e-05,1.190511393059137668e-02
9.717943588717742998e+00,-3.531404990673970515e-05,1.143346371807750820e-04,7.504348624429398094e-05,9.248128706757340468e-05,5.861315307365823520e-03
9.719943988797759005e+00,-3.512933187872065383e-05,1.141413439496187764e-04,7.489354621019079518e-05,9.219992421409287336e-05,4.562041488497060697e-03
9.721944388877775012e+00,-3.494517601937631890e-05,1.139482527607109895e-04,7.474390570163943158e-05,9.191922453008004692e-05,-6.207786670727106527e-03
9.723944788957791019e+00,-3.476158100465414523e-05,1.137553637719763115e-04,7.459456412034362952e-05,9.163918677059917093e-05,-4.632359458830997458e-03
9.725945189037807026e+00,-3.457854551311951934e-05,1.135626771395294605e-04,7.444552086927687818e-05,9.135980969242650041e-05,4.893006152534484701e-04
9.727945589117823033e+00,-3.439606822595578297e-05,1.133701930176753364e-04,7.429677535268236239e-05,9.108109205405046246e-05,2.732962613958458964e-03
9.729945989197839040e+00,-3.421414781342762337e-05,1.131779115755183346e-04,7.414832696869583413e-05,9.080303261043971667e-05,-1.517265704557351630e-02
9.731946389277855047e+00,-3.403278291171687705e-05,1.129858330227762232e-04,7.400017509758922897e-05,9.052563010278631803e-05,-7.075324886991291203e-03
9.733946789357871054e+00,-3.385197220833913466e-05,1.127939575044487102e-04,7.385231914849586300e-05,9.024888329125556135e-05,-7.649147983931420952e-03
9.735947189437887062e+00,-3.367171439828823068e-05,1.126022851577589818e-04,7.370475853446735893e-05,8.997279093960177591e-05,1.314332486822201128e-02
9.737947589517903069e+00,-3.349200817882265398e-05,1.124108161186967140e-04,7.355749266958386788e-05,8.969735181322630252e-05,-5.423644470367410854e-03
9.739947989597919076e+00,-3.331285224946549362e-05,1.122195505220180590e-04,7.341052096895398806e-05,8.942256467917743929e-05,-8.155939997268695646e-03
9.741948389677935083e+00,-3.313424531200449304e-05,1.120284885012456857e-04,7.326384284871479183e-05,8.914842830615048229e-05,8.169665472109354648e-03
9.743948789757951090e+00,-3.295618607049202975e-05,1.118376301886687388e-04,7.311745772603183932e-05,8.887494146448771202e-05,-4.395643478947674349e-03
9.745949189837967097e+00,-3.277867323124509499e-05,1.116469757153428665e-04,7.297136501909915125e-05,8.860210292617844759e-05,9.321436108466729306e-03
9.747949589917983104e+00,-3.260170550284532763e-05,1.114565252110902066e-04,7.282556414713922254e-05,8.832991146485896544e-05,-9.652233639817773062e-03
9.749949989997999111e+00,-3.242528159613900738e-05,1.112662788044993729e-04,7.268005453040303585e-05,8.805836585581256707e-05,1.884224885718150527e-02
9.751950390078015118e+00,-3.224940022423702766e-05,1.110762366229254688e-04,7.253483559017002090e-05,8.778746487596956550e-05,-8.183621179895649456e-04
9.753950790158031126e+00,-3.207406010251492276e-05,1.108863987924901281e-04,7.238990674874810872e-05,8.751720730390731237e-05,1.390369256122500835e-03
9.755951190238047133e+00,-3.189925994861286102e-05,1.106967654380814335e-04,7.224526742947367738e-05,8.724759191985013019e-05,-2.386451568963903272e-03
9.757951590318063140e+00,-3.172499848243565162e-05,1.105073366833539845e-04,7.210091705671160627e-05,8.697861750566940721e-05,-4.718571149576454593e-04
9.759951990398079147e+00,-3.155127442615272425e-05,1.103181126507288431e-04,7.195685505585522183e-05,8.671028284488354319e-05,1.981636167852038365e-04
9.761952390478095154e+00,-3.137808650419814268e-05,1.101290934613936016e-04,7.181308085332633825e-05,8.644258672265797650e-05,-3.301573923421563962e-03
9.763952790558111161e+00,-3.120543344327061149e-05,1.099402792353023012e-04,7.166959387657524389e-05,8.617552792580519773e-05,1.240642805669052093e-02
9.765953190638127168e+00,-3.103331397233346259e-05,1.097516700911755272e-04,7.152639355408070131e-05,8.590910524278470893e-05,-2.254437071393031872e-02
9.767953590718143175e+00,-3.086172682261466191e-05,1.095632661465002999e-04,7.138347931534993367e-05,8.564331746370307794e-05,-1.213206060638751492e-02
9.769953990798159182e+00,-3.069067072760680269e-05,1.093750675175301704e-04,7.124085059091865189e-05,8.537816338031391119e-05,-3.744404482344162229e-03
9.771954390878175190e+00,-3.052014442306713257e-05,1.091870743192851654e-04,7.109850681235102749e-05,8.511364178601790796e-05,-1.328827890717222508e-03
9.773954790958191197e+00,-3.035014664701749597e-05,1.089992866655518152e-04,7.095644741223971976e-05,8.484975147586277903e-05,1.440219192619680497e-02
9.775955191038207204e+00,-3.018067613974440526e-05,1.088117046688830987e-04,7.081467182420584858e-05,8.458649124654330094e-05,5.520251735700288341e-03
9.777955591118223211e+00,-3.001173164379898655e-05,1.086243284405985526e-04,7.067317948289902159e-05,8.432385989640134305e-05,-7.686652608678151157e-06
9.779955991198239218e+00,-2.984331190399700000e-05,1.084371580907841622e-04,7.053196982399729349e-05,8.406185622542582689e-05,-8.031466272030302056e-03
9.781956391278255225e+00,-2.967541566741885002e-05,1.082501937282924026e-04,7.039104228420723383e-05,8.380047903525276684e-05,1.964030224935098962e-02
9.783956791358271232e+00,-2.950804168340956152e-05,1.080634354607422657e-04,7.025039630126384568e-05,8.353972712916524299e-05,8.707854194036624557e-03
9.785957191438287239e+00,-2.934118870357879685e-05,1.078768833945192060e-04,7.011003131393063340e-05,8.327959931209342830e-05,2.551943622169989753e-02
9.787957591518303246e+00,-2.917485548180085244e-05,1.076905376347751943e-04,6.996994676199954841e-05,8.302009439061456143e-05,-1.489550896927737539e-02
9.789957991598319254e+00,-2.900904077421465879e-05,1.075043982854286917e-04,6.983014208629102987e-05,8.276121117295302809e-05,1.725060909491041988e-02
9.791958391678335261e+00,-2.884374333922377367e-05,1.073184654491646077e-04,6.969061672865400469e-05,8.250294846898019842e-05,-9.700232939710467031e-04
9.793958791758351268e+00,-2.867896193749639231e-05,1.071327392274344095e-04,6.955137013196586039e-05,8.224530509021468446e-05,-8.504707012904936039e-03
9.795959191838367275e+00,-2.851469533196534061e-05,1.069472197204560131e-04,6.941240174013243156e-05,8.198827984982209622e-05,1.317286190235898626e-03
9.797959591918383282e+00,-2.835094228782808533e-05,1.067619070272138245e-04,6.927371099808808121e-05,8.173187156261519076e-05,1.226287660196164180e-03
9.799959991998399289e+00,-2.818770157254671033e-05,1.065768012454587659e-04,6.913529735179559229e-05,8.147607904505383151e-05,-3.094170406473046447e-03
9.801960392078415296e+00,-2.802497195584795049e-05,1.063919024717082225e-04,6.899716024824624906e-05,8.122090111524500188e-05,-1.445988174378747687e-02
9.803960792158431303e+00,-2.786275220972315780e-05,1.062072108012460960e-04,6.885929913545980993e-05,8.096633659294280518e-05,-3.448791976368218142e-03
9.805961192238447310e+00,-2.770104110842833188e-05,1.060227263281227777e-04,6.872171346248450753e-05,8.071238429954845112e-05,-1.279117742450832339e-02
9.807961592318463317e+00,-2.753983742848408947e-05,1.058384491451551081e-04,6.858440267939703509e-05,8.045904305811028292e-05,9.365765909264672090e-04
9.809961992398479325e+00,-2.737913994867569492e-05,1.056543793439264849e-04,6.844736623730256003e-05,8.020631169332380437e-05,-1.357388048301408877e-02
9.811962392478495332e+00,-2.721894745005303310e-05,1.054705170147867549e-04,6.831060358833473750e-05,7.995418903153161212e-05,2.230564217150467297e-03
9.813962792558511339e+00,-2.705925871593063648e-05,1.052868622468522680e-04,6.817411418565568328e-05,7.970267390072346340e-05,-4.083369916687710002e-03
9.815963192638527346e+00,-2.690007253188765469e-05,1.051034151280058637e-04,6.803789748345598733e-05,7.945176513053624895e-05,9.587422041206957943e-03
9.817963592718543353e+00,-2.674138768576787815e-05,1.049201757448968577e-04,6.790195293695472736e-05,7.920146155225402009e-05,-7.843274243216971642e-03
9.819963992798559360e+00,-2.658320296767973138e-05,1.047371441829410824e-04,6.776628000239944168e-05,7.895176199880794810e-05,-1.353942254713715217e-02
9.821964392878575367e+00,-2.642551716999627296e-05,1.045543205263208464e-04,6.763087813706612924e-05,7.870266530477641905e-05,-1.406274796542656552e-02
9.823964792958591374e+00,-2.626832908735518535e-05,1.043717048579849747e-04,6.749574679925929028e-05,7.845417030638489829e-05,2.635139851238436828e-03
9.825965193038607381e+00,-2.611163751665879527e-05,1.041892972596487280e-04,6.736088544831188567e-05,7.820627584150607956e-05,3.939598507961805662e-02
9.827965593118623389e+00,-2.595544125707404992e-05,1.040070978117939380e-04,6.722629354458533690e-05,7.795898074965977652e-05,-1.384423641913189174e-02
9.829965993198639396e+00,-2.579973911003255091e-05,1.038251065936688446e-04,6.709197054946956676e-05,7.771228387201299052e-05,-6.312883631621998663e-03
9.831966393278655403e+00,-2.564452987923050004e-05,1.036433236832882314e-04,6.695791592538294509e-05,7.746618405137989708e-05,1.534712671861625938e-02
9.833966793358671410e+00,-2.548981237062876703e-05,1.034617491574333584e-04,6.682412913577234304e-05,7.722068013222183232e-05,6.453590162640410188e-03
9.835967193438687417e+00,-2.533558539245282857e-05,1.032803830916519886e-04,6.669060964511305172e-05,7.697577096064733360e-05,1.260845346300556655e-02
9.837967593518703424e+00,-2.518184775519280221e-05,1.030992255602583476e-04,6.655735691890891773e-05,7.673145538441212600e-05,2.942254653982518797e-03
9.839967993598719431e+00,-2.502859827160345310e-05,1.029182766363331912e-04,6.642437042369218057e-05,7.648773225291910873e-05,4.701649058631720592e-03
9.841968393678735438e+00,-2.487583575670415333e-05,1.027375363917237242e-04,6.629164962702359452e-05,7.624460041721832807e-05,3.486000683644945291e-04
9.843968793758751445e+00,-2.472355902777892943e-05,1.025570048970436953e-04,6.615919399749240165e-05,7.600205873000712641e-05,-1.132062016826308228e-02
9.845969193838767453e+00,-2.457176690437642161e-05,1.023766822216732751e-04,6.602700300471627752e-05,7.576010604562995253e-05,1.913495625476307116e-03
9.847969593918783460e+00,-2.442045820830992790e-05,1.021965684337592051e-04,6.589507611934138543e-05,7.551874122007849711e-05,-9.970891825377100823e-03
9.849969993998799467e+00,-2.426963176365735329e-05,1.020166636002146486e-04,6.576341281304237641e-05,7.527796311099165211e-05,6.027666080776880077e-03
9.851970394078815474e+00,-2.411928639676125713e-05,1.018369677867192859e-04,6.563201255852236214e-05,7.503777057765551072e-05,-2.755424960362782769e-02
9.853970794158831481e+00,-2.396942093622881254e-05,1.016574810577193272e-04,6.550087482951294201e-05,7.479816248100339452e-05,-2.111958550220290401e-02
9.855971194238847488e+00,-2.382003421293184362e-05,1.014782034764274049e-04,6.536999910077416248e-05,7.455913768361581277e-05,-1.883292935544561477e-03
9.857971594318863495e+00,-2.367112506000679500e-05,1.012991351048226951e-04,6.523938484809455778e-05,7.432069504972053020e-05,4.380147797432544184e-04
9.859971994398879502e+00,-2.352269231285475214e-05,1.011202760036508230e-04,6.510903154829113628e-05,7.408283344519248569e-05,1.792318384009211618e-02
9.861972394478895509e+00,-2.337473480914142439e-05,1.009416262324239709e-04,6.497893867920939411e-05,7.384555173755391426e-05,-8.804912830121148712e-03
9.863972794558911517e+00,-2.322725138879716536e-05,1.007631858494207298e-04,6.484910571972327445e-05,7.360884879597422506e-05,5.649238033239568219e-03
9.865973194638927524e+00,-2.308024089401694914e-05,1.005849549116862479e-04,6.471953214973520825e-05,7.337272349127005561e-05,-1.876292656602838657e-02
9.867973594718943531e+00,-2.293370216926039407e-05,1.004069334750321224e-04,6.459021745017610062e-05,7.313717469590533954e-05,2.302327551711608189e-02
9.869973994798959538e+00,-2.278763406125174236e-05,1.002291215940364673e-04,6.446116110300531728e-05,7.290220128399117110e-05,-2.686999537001794752e-02
9.871974394878975545e+00,-2.264203541897988049e-05,1.000515193220438996e-04,6.433236259121071171e-05,7.266780213128598131e-05,1.428589538627532060e-02
9.873974794958991552e+00,-2.249690509369831203e-05,9.987412671116547192e-05,6.420382139880861157e-05,7.243397611519532112e-05,-4.577266054717829200e-03
9.875975195039007559e+00,-2.235224193892519157e-05,9.969694381227879425e-05,6.407553701084380514e-05,7.220072211477213250e-05,-1.917222309726186388e-02
9.877975595119023566e+00,-2.220804481044328743e-05,9.951997067502791196e-05,6.394750891338956843e-05,7.196803901071650443e-05,-6.731142575960914233e-03
9.879975995199039573e+00,-2.206431256630001894e-05,9.934320734782340072e-05,6.381973659354763808e-05,7.173592568537586270e-05,7.719592772823477902e-03
9.881976395279055581e+00,-2.192104406680742254e-05,9.916665387784232585e-05,6.369221953944822492e-05,7.150438102274480723e-05,-2.615155727306439984e-03
9.883976795359071588e+00,-2.177823817454218230e-05,9.899031031102822876e-05,6.356495724025002750e-05,7.127340390846527473e-05,-9.659616348900505051e-03
9.885977195439087595e+00,-2.163589375434560959e-05,9.881417669209112691e-05,6.343794918614020502e-05,7.104299322982644382e-05,5.089520623951501515e-04
9.887977595519103602e+00,-2.149400967332363964e-05,9.863825306450756808e-05,6.331119486833439083e-05,7.081314787576474860e-05,-1.361241170885013185e-03
9.889977995599119609e+00,-2.135258480084684855e-05,9.846253947052056258e-05,6.318469377907669248e-05,7.058386673686391926e-05,7.840045776235475550e-03
9.891978395679135616e+00,-2.121161800855045327e-05,9.828703595113962390e-05,6.305844541163969170e-05,7.035514870535495506e-05,5.504462737463297790e-03
9.893978795759151623e+00,-2.107110817033429800e-05,9.811174254614075517e-05,6.293244926032445796e-05,7.012699267511613777e-05,-6.092097834292532071e-03
9.895979195839167630e+00,-2.093105416236284072e-05,9.793665929406646271e-05,6.280670482046050778e-05,6.989939754167301823e-05,-9.126278755143426777e-03
9.897979595919183637e+00,-2.079145486306521409e-05,9.776178623222570182e-05,6.268121158840584545e-05,6.967236220219844337e-05,-9.745986828623914378e-04
9.899979995999199645e+00,-2.065230915313512726e-05,9.758712339669398518e-05,6.255596906154696295e-05,6.944588555551255626e-05,-2.979156302190890098e-03
9.901980396079215652e+00,-2.051361591553097765e-05,9.741267082231324737e-05,6.243097673829877227e-05,6.921996650208279609e-05,1.210446983406923823e-03
9.903980796159231659e+00,-2.037537403547576287e-05,9.723842854269195324e-05,6.230623411810474088e-05,6.899460394402384396e-05,-1.171767606415601536e-02
9.905981196239247666e+00,-2.023758240045713151e-05,9.706439659020508440e-05,6.218174070143672912e-05,6.876979678509779906e-05,-1.910476033206940922e-04
