t,x,v,F_relax,T_int,dx_dt
2.130426085217043308e+01,-1.559744167860220299e-01,1.188737460847568393e-02,-7.929590355635197929e-02,2.508068064877327918e-02,1.188737460847568393e-02
2.131026205241047933e+01,-1.559030015338939423e-01,1.191293327756688322e-02,-7.927892943523318081e-02,2.448574700353570166e-02,1.191293327756688322e-02
2.131626325265052913e+01,-1.558314332090122434e-01,1.193838931072318046e-02,-7.926188678724729875e-02,2.389092675367322088e-02,1.193838931072318046e-02
2.132226445289057537e+01,-1.557597124275476863e-01,1.196374248220440258e-02,-7.924477572905126721e-02,2.329622485371763557e-02,1.196374248220440258e-02
2.132826565313062517e+01,-1.556878398069042879e-01,1.198899256711279289e-02,-7.922759637794248022e-02,2.270164625774889755e-02,1.198899256711279289e-02
2.133426685337067141e+01,-1.556158159657198004e-01,1.201413934139289319e-02,-7.921034885185891661e-02,2.210719591939791506e-02,1.201413934139289319e-02
2.134026805361072121e+01,-1.555436415238651560e-01,1.203918258183165474e-02,-7.919303326937904286e-02,2.151287879184374599e-02,1.203918258183165474e-02
2.134626925385076746e+01,-1.554713171024450502e-01,1.206412206605832725e-02,-7.917564974972192415e-02,2.091869982781640463e-02,1.206412206605832725e-02
2.135227045409081725e+01,-1.553988433237973865e-01,1.208895757254456992e-02,-7.915819841274709945e-02,2.032466397959404453e-02,1.208895757254456992e-02
2.135827165433086350e+01,-1.553262208114937482e-01,1.211368888060434384e-02,-7.914067937895466476e-02,1.973077619900578256e-02,1.211368888060434384e-02
2.136427285457091330e+01,-1.552534501903084507e-01,1.213831577076270908e-02,-7.912309276945914127e-02,1.913704143582385664e-02,1.213831577076270908e-02
2.137027405481095954e+01,-1.551805320874863892e-01,1.216283802778094295e-02,-7.910543870620133367e-02,1.854346463526489880e-02,1.216283802778094295e-02
2.137627525505100934e+01,-1.551074671330326116e-01,1.218725543900293917e-02,-7.908771731211100553e-02,1.795005074633586328e-02,1.218725543900293917e-02
2.138227645529105558e+01,-1.550342559581084356e-01,1.221156779263974160e-02,-7.906992871074040863e-02,1.735680471708418021e-02,1.221156779263974160e-02
2.138827765553110538e+01,-1.549608991949621706e-01,1.223577487776423417e-02,-7.905207302624514543e-02,1.676373149413285663e-02,1.223577487776423417e-02
2.139427885577115163e+01,-1.548873974769295336e-01,1.225987648431102299e-02,-7.903415038338434950e-02,1.617083602268327633e-02,1.225987648431102299e-02
2.140028005601120142e+01,-1.548137514384332059e-01,1.228387240307654907e-02,-7.901616090752047739e-02,1.557812324651238964e-02,1.228387240307654907e-02
2.140628125625124767e+01,-1.547399617149832762e-01,1.230776242571897730e-02,-7.899810472461948896e-02,1.498559810797552710e-02,1.230776242571897730e-02
2.141228245649129747e+01,-1.546660289431768254e-01,1.233154634475830749e-02,-7.897998196125073644e-02,1.439326554800357538e-02,1.233154634475830749e-02
2.141828365673134371e+01,-1.545919537606982586e-01,1.235522395357626507e-02,-7.896179274458701991e-02,1.380113050610581871e-02,1.235522395357626507e-02
2.142428485697139351e+01,-1.545177368063191115e-01,1.237879504641641037e-02,-7.894353720240453176e-02,1.320919792036708701e-02,1.237879504641641037e-02
2.143028605721143975e+01,-1.544433787198981611e-01,1.240225941838402589e-02,-7.892521546308292613e-02,1.261747272745060086e-02,1.240225941838402589e-02
2.143628725745148955e+01,-1.543688801423812873e-01,1.242561686544623248e-02,-7.890682765560527723e-02,1.202595986259514735e-02,1.242561686544623248e-02
2.144228845769153580e+01,-1.542942417158016943e-01,1.244886718443186970e-02,-7.888837390955807938e-02,1.143466425961788685e-02,1.244886718443186970e-02
2.144828965793158559e+01,-1.542194640832795782e-01,1.247201017303161893e-02,-7.886985435513126086e-02,1.084359085091155146e-02,1.247201017303161893e-02
2.145429085817163184e+01,-1.541445478890225707e-01,1.249504562979788201e-02,-7.885126912311817005e-02,1.025274456744724484e-02,1.249504562979788201e-02
2.146029205841168164e+01,-1.540694937783252672e-01,1.251797335414489565e-02,-7.883261834491558928e-02,9.662130338771644095e-03,1.251797335414489565e-02
2.146629325865172788e+01,-1.539943023975696434e-01,1.254079314634862219e-02,-7.881390215252374876e-02,9.071753093009799623e-03,1.254079314634862219e-02
2.147229445889177768e+01,-1.539189743942246946e-01,1.256350480754685715e-02,-7.879512067854624324e-02,8.481617756862333546e-03,1.256350480754685715e-02
2.147829565913182392e+01,-1.538435104168467682e-01,1.258610813973912168e-02,-7.877627405619017087e-02,7.891729255608239540e-03,1.258610813973912168e-02
2.148429685937187372e+01,-1.537679111150792033e-01,1.260860294578677182e-02,-7.875736241926600822e-02,7.302092513102084737e-03,1.260860294578677182e-02
2.149029805961191997e+01,-1.536921771396471403e-01,1.263098902941986977e-02,-7.873838590218566746e-02,6.712712451711216194e-03,1.263098902941986977e-02
2.149629925985196977e+01,-1.536163091426095695e-01,1.265326619692096893e-02,-7.871934463994860465e-02,6.123593987844339406e-03,1.265326619692096893e-02
2.150230046009201601e+01,-1.535403077791730186e-01,1.267543425899375804e-02,-7.870023876857437650e-02,5.534742037781711400e-03,1.267543425899375804e-02
2.150830166033206581e+01,-1.534641737061046007e-01,1.269749302762930056e-02,-7.868106842480632190e-02,4.946161518241143709e-03,1.269749302762930056e-02
2.151430286057211205e+01,-1.533879075811103443e-01,1.271944231569357292e-02,-7.866183374595238365e-02,4.357857343556827655e-03,1.271944231569357292e-02
2.152030406081216185e+01,-1.533115100628347494e-01,1.274128193692756345e-02,-7.864253486988491415e-02,3.769834425676550551e-03,1.274128193692756345e-02
2.152630526105220810e+01,-1.532349818108612594e-01,1.276301170594718037e-02,-7.862317193504085588e-02,3.182097674164478199e-03,1.276301170594718037e-02
2.153230646129225789e+01,-1.531583234857117615e-01,1.278463143824334208e-02,-7.860374508042160258e-02,2.594651996198371093e-03,1.278463143824334208e-02
2.153830766153230414e+01,-1.530815357488469475e-01,1.280614095018188688e-02,-7.858425444559308248e-02,2.007502296572370379e-03,1.280614095018188688e-02
2.154430886177235394e+01,-1.530046192626661472e-01,1.282754005900366839e-02,-7.856470017068571676e-02,1.420653477694214066e-03,1.282754005900366839e-02
2.155031006201240018e+01,-1.529275746905074396e-01,1.284882858282444980e-02,-7.854508239639443334e-02,8.341104395880151803e-04,1.284882858282444980e-02
2.155631126225244998e+01,-1.528504026966474305e-01,1.287000634063501653e-02,-7.852540126397866693e-02,2.478780798914849079e-04,1.287000634063501653e-02
2.156231246249249622e+01,-1.527731039463016693e-01,1.289107315230106528e-02,-7.850565691526237289e-02,-3.380387061412875108e-04,1.289107315230106528e-02
2.156831366273254602e+01,-1.526956791056240936e-01,1.291202883856330808e-02,-7.848584949263397170e-02,-9.236350256426120731e-04,1.291202883856330808e-02
2.157431486297259227e+01,-1.526181288417075843e-01,1.293287322103737515e-02,-7.846597913904646004e-02,-1.508905988128432865e-03,1.293287322103737515e-02
2.158031606321264206e+01,-1.525404538225834661e-01,1.295360612221390859e-02,-7.844604599801727196e-02,-2.093846705501075864e-03,1.295360612221390859e-02
2.158631726345268831e+01,-1.524626547172220070e-01,1.297422736545846694e-02,-7.842605021362840378e-02,-2.678452292046518482e-03,1.297422736545846694e-02
2.159231846369273811e+01,-1.523847321955318634e-01,1.299473677501162584e-02,-7.840599193052628924e-02,-3.262717864437113952e-03,1.299473677501162584e-02
2.159831966393278435e+01,-1.523066869283606628e-01,1.301513417598887216e-02,-7.838587129392195207e-02,-3.846638541728850461e-03,1.301513417598887216e-02
2.160432086417283415e+01,-1.522285195874944763e-01,1.303541939438071333e-02,-7.836568844959085345e-02,-4.430209445364119772e-03,1.303541939438071333e-02
2.161032206441288039e+01,-1.521502308456582908e-01,1.305559225705256801e-02,-7.834544354387298903e-02,-5.013425699168934727e-03,1.305559225705256801e-02
2.161632326465293019e+01,-1.520718213765154814e-01,1.307565259174487023e-02,-7.832513672367286128e-02,-5.596282429355704802e-03,1.307565259174487023e-02
2.162232446489297644e+01,-1.519932918546554323e-01,1.309560022753501925e-02,-7.830476813642966993e-02,-6.178774766299115900e-03,1.309560022753501925e-02
2.162832566513302623e+01,-1.519146429570097101e-01,1.311543499805709057e-02,-7.828433793036471133e-02,-6.760897846345883221e-03,1.311543499805709057e-02
2.163432686537307248e+01,-1.518358753628865632e-01,1.313515673950081328e-02,-7.826384625460704181e-02,-7.342646804188180006e-03,1.313515673950081328e-02
2.164032806561312228e+01,-1.517569897524309042e-01,1.315476528894051617e-02,-7.824329325882412034e-02,-7.924016777524875085e-03,1.315476528894051617e-02
2.164632926585316852e+01,-1.516779868065765424e-01,1.317426048433265225e-02,-7.822267909320754220e-02,-8.505002907386642608e-03,1.317426048433265225e-02
2.165233046609321832e+01,-1.515988672070459897e-01,1.319364216451589765e-02,-7.820200390847291405e-02,-9.085600338138714177e-03,1.319364216451589765e-02
2.165833166633326456e+01,-1.515196316363506268e-01,1.321291016921105448e-02,-7.818126785586003435e-02,-9.665804217478118909e-03,1.321291016921105448e-02
2.166433286657331436e+01,-1.514402807777904814e-01,1.323206433902114273e-02,-7.816047108713269909e-02,-1.024560969643644945e-02,1.323206433902114273e-02
2.167033406681336061e+01,-1.513608153154545888e-01,1.325110451543131014e-02,-7.813961375457885439e-02,-1.082501192937710549e-02,1.325110451543131014e-02
2.167633526705341040e+01,-1.512812359342204926e-01,1.327003054080892232e-02,-7.811869601101051330e-02,-1.140400607399802944e-02,1.327003054080892232e-02
2.168233646729345665e+01,-1.512015433197547998e-01,1.328884225840347259e-02,-7.809771800976378353e-02,-1.198258729132898465e-02,1.328884225840347259e-02
2.168833766753350645e+01,-1.511217381585125974e-01,1.330753951234667568e-02,-7.807667990469883967e-02,-1.256075074573427194e-02,1.330753951234667568e-02
2.169433886777355269e+01,-1.510418211377380637e-01,1.332612214765237051e-02,-7.805558185020002038e-02,-1.313849160491002005e-02,1.332612214765237051e-02
2.170034006801360249e+01,-1.509617929454639129e-01,1.334459001021661741e-02,-7.803442400117563404e-02,-1.371580503988688998e-02,1.334459001021661741e-02
2.170634126825364874e+01,-1.508816542705118391e-01,1.336294294681759920e-02,-7.801320651305822251e-02,-1.429268622502736542e-02,1.336294294681759920e-02
2.171234246849369853e+01,-1.508014058024921278e-01,1.338118080511572529e-02,-7.799192954180428350e-02,-1.486913033802846930e-02,1.338118080511572529e-02
2.171834366873374478e+01,-1.507210482318040168e-01,1.339930343365352411e-02,-7.797059324389449264e-02,-1.544513255991905067e-02,1.339930343365352411e-02
2.172434486897379458e+01,-1.506405822496353908e-01,1.341731068185575068e-02,-7.794919777633359248e-02,-1.602068807506249609e-02,1.341731068185575068e-02
2.173034606921384082e+01,-1.505600085479630590e-01,1.343520240002928079e-02,-7.792774329665040633e-02,-1.659579207115400093e-02,1.343520240002928079e-02
2.173634726945389062e+01,-1.504793278195524775e-01,1.345297843936321160e-02,-7.790622996289785218e-02,-1.717043973922332059e-02,1.345297843936321160e-02
2.174234846969393686e+01,-1.503985407579579991e-01,1.347063865192876971e-02,-7.788465793365294265e-02,-1.774462627363201928e-02,1.347063865192876971e-02
2.174834966993398666e+01,-1.503176480574999474e-01,1.348818289074779457e-02,-7.786302736800562729e-02,-1.831834687248165908e-02,1.348818289074779457e-02
2.175435087017403291e+01,-1.502366504139272252e-01,1.350561101229901494e-02,-7.784133842561508088e-02,-1.889159674199271735e-02,1.350561101229901494e-02
2.176035207041408270e+01,-1.501555485258090350e-01,1.352292287708547168e-02,-7.781959126711207597e-02,-1.946437108872079227e-02,1.352292287708547168e-02
2.176635327065412895e+01,-1.500743430926654853e-01,1.354011834666717096e-02,-7.779778605369666589e-02,-2.003666512192043420e-02,1.354011834666717096e-02
2.177235447089417875e+01,-1.499930348146548131e-01,1.355719728348785992e-02,-7.777592294705139297e-02,-2.060847405511187155e-02,1.355719728348785992e-02
2.177835567113422499e+01,-1.499116243925737446e-01,1.357415955087493305e-02,-7.775400210934128864e-02,-2.117979310607831164e-02,1.357415955087493305e-02
2.178435687137427479e+01,-1.498301125278570511e-01,1.359100501303951540e-02,-7.773202370321385946e-02,-2.175061749686863291e-02,1.359100501303951540e-02
2.179035807161432103e+01,-1.497484999225779934e-01,1.360773353507638977e-02,-7.770998789179911492e-02,-2.232094245379469266e-02,1.360773353507638977e-02
2.179635927185437083e+01,-1.496667872794479603e-01,1.362434498296406955e-02,-7.768789483870953971e-02,-2.289076320743402976e-02,1.362434498296406955e-02
2.180236047209441708e+01,-1.495849753018167472e-01,1.364083922356472064e-02,-7.766574470804010755e-02,-2.346007499262715845e-02,1.364083922356472064e-02
2.180836167233446687e+01,-1.495030646936722774e-01,1.365721612462424128e-02,-7.764353766436825344e-02,-2.402887304848026068e-02,1.365721612462424128e-02
2.181436287257451312e+01,-1.494210561596409081e-01,1.367347555477218222e-02,-7.762127387275397083e-02,-2.459715261836250416e-02,1.367347555477218222e-02
2.182036407281456292e+01,-1.493389504049871808e-01,1.368961738352182655e-02,-7.759895349873964510e-02,-2.516490894990873126e-02,1.368961738352182655e-02
2.182636527305460916e+01,-1.492567481356139591e-01,1.370564148127011508e-02,-7.757657670835022001e-02,-2.573213729501676317e-02,1.370564148127011508e-02
2.183236647329465896e+01,-1.491744500580623467e-01,1.372154771929771228e-02,-7.755414366809307292e-02,-2.629883290985009225e-02,1.372154771929771228e-02
2.183836767353470520e+01,-1.490920568795117973e-01,1.373733596976894206e-02,-7.753165454495812570e-02,-2.686499105483519320e-02,1.373733596976894206e-02
2.184436887377475500e+01,-1.490095693077799488e-01,1.375300610573186068e-02,-7.750910950641771990e-02,-2.743060699466420838e-02,1.375300610573186068e-02
2.185037007401480125e+01,-1.489269880513228450e-01,1.376855800111817345e-02,-7.748650872042674165e-02,-2.799567599829227635e-02,1.376855800111817345e-02
2.185637127425485104e+01,-1.488443138192346582e-01,1.378399153074332147e-02,-7.746385235542251058e-02,-2.856019333894019296e-02,1.378399153074332147e-02
2.186237247449489729e+01,-1.487615473212480222e-01,1.379930657030639662e-02,-7.744114058032489090e-02,-2.912415429409172946e-02,1.379930657030639662e-02
2.186837367473494709e+01,-1.486786892677336158e-01,1.381450299639022661e-02,-7.741837356453618035e-02,-2.968755414549635596e-02,1.381450299639022661e-02
2.187437487497499333e+01,-1.485957403697001911e-01,1.382958068646170276e-02,-7.739555147794101309e-02,-3.025038817917132319e-02,1.382958068646170276e-02
2.188037607521504313e+01,-1.485127013389806183e-01,1.384453952027873622e-02,-7.737267449087675830e-02,-3.081265168910315294e-02,1.384453952027873622e-02
2.188637727545508938e+01,-1.484295728900888733e-01,1.385937938248706959e-02,-7.734974277456653502e-02,-3.137433997340904196e-02,1.385937938248706959e-02
2.189237847569513917e+01,-1.483463557388277065e-01,1.387410015927668244e-02,-7.732675650088789709e-02,-3.193544833213331907e-02,1.387410015927668244e-02
2.189837967593518542e+01,-1.482630506014879779e-01,1.388870173771740608e-02,-7.730371584215849079e-02,-3.249597207049426811e-02,1.388870173771740608e-02
2.190438087617523522e+01,-1.481796581948482683e-01,1.390318400575899296e-02,-7.728062097113587436e-02,-3.305590649888675431e-02,1.390318400575899296e-02
2.191038207641528146e+01,-1.480961792361753793e-01,1.391754685223104034e-02,-7.725747206101767073e-02,-3.361524693287959442e-02,1.391754685223104034e-02
2.191638327665533126e+01,-1.480126144432237778e-01,1.393179016684306833e-02,-7.723426928544138703e-02,-3.417398869321821436e-02,1.393179016684306833e-02
2.192238447689537750e+01,-1.479289645342360959e-01,1.394591384018444534e-02,-7.721101281848462283e-02,-3.473212710582196383e-02,1.394591384018444534e-02
2.192838567713542730e+01,-1.478452302279427144e-01,1.395991776372445398e-02,-7.718770283466488968e-02,-3.528965750178680860e-02,1.395991776372445398e-02
2.193438687737547355e+01,-1.477614122435621236e-01,1.397380182981223379e-02,-7.716433950893973603e-02,-3.584657521738265212e-02,1.397380182981223379e-02
