t,k,L,dk_dt,dk_dt_noisy
3.853770754150830147e+00,1.362072441714490267e-01,6.484657747280303530e-01,-5.277307316467870490e-02,-4.096665023196221361e-02
3.854770954190838150e+00,1.361544762919775775e-01,6.484832093220564975e-01,-5.274161538769043395e-02,-8.270383477801261651e-02
3.855771154230846154e+00,1.361017398626838404e-01,6.485006403741312431e-01,-5.271018380908720768e-02,-6.319325664029945555e-02
3.856771354270854157e+00,1.360490348573620556e-01,6.485180678857395131e-01,-5.267877840066260975e-02,-1.136974736987137607e-02
3.857771554310862161e+00,1.359963612498358843e-01,6.485354918583652317e-01,-5.264739913424816564e-02,-9.172083899265931484e-02
3.858771754350870165e+00,1.359437190139584639e-01,6.485529122934914348e-01,-5.261604598171328029e-02,-6.535440749806395444e-02
3.859771954390878168e+00,1.358911081236122975e-01,6.485703291926001590e-01,-5.258471891496523110e-02,-3.661551604290107925e-02
3.860772154430886172e+00,1.358385285527094199e-01,6.485877425571722199e-01,-5.255341790594923734e-02,-8.937388908692481260e-02
3.861772354470894175e+00,1.357859802751912037e-01,6.486051523886876558e-01,-5.252214292664819650e-02,-6.975760182189399972e-02
3.862772554510902179e+00,1.357334632650285255e-01,6.486225586886256167e-01,-5.249089394908282302e-02,-6.856207012937548528e-02
3.863772754550910182e+00,1.356809774962216830e-01,6.486399614584640316e-01,-5.245967094531156505e-02,-2.111391287569547304e-02
3.864772954590918186e+00,1.356285229428003947e-01,6.486573606996799413e-01,-5.242847388743056281e-02,-6.980248876243504152e-02
3.865773154630926189e+00,1.355760995788238277e-01,6.486747564137492761e-01,-5.239730274757359307e-02,-3.975621435548565979e-02
3.866773354670934193e+00,1.355237073783805979e-01,6.486921486021473005e-01,-5.236615749791204144e-02,-6.496361994249526262e-02
3.867773554710942197e+00,1.354713463155887143e-01,6.487095372663479464e-01,-5.233503811065486760e-02,-5.212601182125484872e-02
3.868773754750950200e+00,1.354190163645956624e-01,6.487269224078243690e-01,-5.230394455804858456e-02,-7.496177035922910181e-02
3.869773954790958204e+00,1.353667174995783484e-01,6.487443040280486128e-01,-5.227287681237718919e-02,-8.169701555089733946e-02
3.870774154830966207e+00,1.353144496947431552e-01,6.487616821284918345e-01,-5.224183484596216231e-02,-6.161118786989255164e-02
3.871774354870974211e+00,1.352622129243258309e-01,6.487790567106240802e-01,-5.221081863116237842e-02,-7.973433616635229593e-02
3.872774554910982214e+00,1.352100071625916278e-01,6.487964277759145082e-01,-5.217982814037412653e-02,-5.570878945060701859e-02
3.873774754950990218e+00,1.351578323838351636e-01,6.488137953258312773e-01,-5.214886334603102691e-02,-4.978331294434869964e-02
3.874774954990998221e+00,1.351056885623805603e-01,6.488311593618416584e-01,-5.211792422060401025e-02,-4.394233524072122671e-02
3.875775155031006225e+00,1.350535756725813330e-01,6.488485198854115898e-01,-5.208701073660129688e-02,-2.154467613317770716e-02
3.876775355071014229e+00,1.350014936888204731e-01,6.488658768980063440e-01,-5.205612286656834120e-02,-2.369000198157071232e-02
3.877775555111022232e+00,1.349494425855103374e-01,6.488832304010901941e-01,-5.202526058308776929e-02,-7.410894756230849978e-02
3.878775755151030236e+00,1.348974223370928427e-01,6.489005803961263030e-01,-5.199442385877940664e-02,-6.699376021206576715e-02
3.879775955191038239e+00,1.348454329180391875e-01,6.489179268845767234e-01,-5.196361266630019488e-02,-1.817968348126543926e-02
3.880776155231046243e+00,1.347934743028501303e-01,6.489352698679029530e-01,-5.193282697834414319e-02,-5.303891708804366056e-02
3.881776355271054246e+00,1.347415464660557949e-01,6.489526093475650459e-01,-5.190206676764230753e-02,-5.963255444167397945e-02
3.882776555311062250e+00,1.346896493822158092e-01,6.489699453250222794e-01,-5.187133200696282531e-02,-3.046656551036424840e-02
3.883776755351070253e+00,1.346377830259191666e-01,6.489872778017330424e-01,-5.184062266911070027e-02,-6.435126480687949901e-02
3.884776955391078257e+00,1.345859473717843091e-01,6.490046067791543916e-01,-5.180993872692796903e-02,-3.315561782182480099e-02
3.885777155431086261e+00,1.345341423944591830e-01,6.490219322587427175e-01,-5.177928015329352762e-02,-5.783572023361427394e-02
3.886777355471094264e+00,1.344823680686210721e-01,6.490392542419534117e-01,-5.174864692112313147e-02,-2.587222760811410879e-02
3.887777555511102268e+00,1.344306243689767644e-01,6.490565727302406440e-01,-5.171803900336938153e-02,-5.464399185828891503e-02
3.888777755551110271e+00,1.343789112702624688e-01,6.490738877250578076e-01,-5.168745637302166185e-02,-3.530991151231265002e-02
3.889777955591118275e+00,1.343272287472438431e-01,6.490911992278572962e-01,-5.165689900310611871e-02,-3.049635636457430701e-02
3.890778155631126278e+00,1.342755767747159379e-01,6.491085072400902822e-01,-5.162636686668561903e-02,-1.932840692221435980e-02
3.891778355671134282e+00,1.342239553275032526e-01,6.491258117632072722e-01,-5.159585993685966709e-02,-6.754411379509323021e-02
3.892778555711142285e+00,1.341723643804598187e-01,6.491431127986576621e-01,-5.156537818676447393e-02,-5.925572586145872594e-02
3.893778755751150289e+00,1.341208039084689219e-01,6.491604103478896270e-01,-5.153492158957281855e-02,-7.989235196803293193e-02
3.894778955791158292e+00,1.340692738864434908e-01,6.491777044123507867e-01,-5.150449011849410341e-02,-8.598065545804692289e-02
3.895779155831166296e+00,1.340177742893257085e-01,6.491949949934874287e-01,-5.147408374677414633e-02,-6.143378966153238002e-02
3.896779355871174300e+00,1.339663050920872900e-01,6.492122820927450633e-01,-5.144370244769538858e-02,-4.826929657327240497e-02
3.897779555911182303e+00,1.339148662697293712e-01,6.492295657115679797e-01,-5.141334619457665900e-02,-2.636699543115876218e-02
3.898779755951190307e+00,1.338634577972825646e-01,6.492468458513998009e-01,-5.138301496077326419e-02,-5.972153692667647035e-02
3.899779955991198310e+00,1.338120796498068199e-01,6.492641225136828176e-01,-5.135270871967682893e-02,-1.315289429356773093e-02
3.900780156031206314e+00,1.337607318023916192e-01,6.492813956998585434e-01,-5.132242744471540719e-02,-4.770057899733985002e-02
3.901780356071214317e+00,1.337094142301558375e-01,6.492986654113674927e-01,-5.129217110935332946e-02,-3.369334559301688514e-02
3.902780556111222321e+00,1.336581269082477985e-01,6.493159316496491806e-01,-5.126193968709116811e-02,-5.640923867525908519e-02
3.903780756151230324e+00,1.336068698118452192e-01,6.493331944161420122e-01,-5.123173315146579976e-02,-7.641694899302217681e-02
3.904780956191238328e+00,1.335556429161553205e-01,6.493504537122836151e-01,-5.120155147605028045e-02,-1.955616683455692340e-02
3.905781156231246332e+00,1.335044461964147167e-01,6.493677095395103960e-01,-5.117139463445384562e-02,-5.701719973936800884e-02
3.906781356271254335e+00,1.334532796278894984e-01,6.493849618992579842e-01,-5.114126260032185456e-02,-2.894284574374649671e-02
3.907781556311262339e+00,1.334021431858751494e-01,6.494022107929608989e-01,-5.111115534733577659e-02,-5.855483544862461615e-02
3.908781756351270342e+00,1.333510368456965745e-01,6.494194562220527711e-01,-5.108107284921309388e-02,-3.940025691828218796e-02
3.909781956391278346e+00,1.332999605827082101e-01,6.494366981879660106e-01,-5.105101507970741248e-02,-5.430029934983317264e-02
3.910782156431286349e+00,1.332489143722938030e-01,6.494539366921323609e-01,-5.102098201260821253e-02,-5.802159270913636452e-02
3.911782356471294353e+00,1.331978981898666592e-01,6.494711717359823444e-01,-5.099097362174105641e-02,-5.404885312105967704e-02
3.912782556511302356e+00,1.331469120108694226e-01,6.494884033209455954e-01,-5.096098988096729038e-02,-3.739938648033647173e-02
3.913782756551310360e+00,1.330959558107439322e-01,6.495056314484514148e-01,-5.093103076416742592e-02,-7.518600591776143649e-02
3.914782956591318364e+00,1.330450295625538459e-01,6.495228561199842821e-01,-5.090109624392057108e-02,-7.047808312192449520e-02
3.915783156631326367e+00,1.329941332402949095e-01,6.495400773370054726e-01,-5.087118629334429210e-02,-3.130671943488680387e-02
3.916783356671334371e+00,1.329432668195335010e-01,6.495572951009389584e-01,-5.084130088644836509e-02,-6.565293253972473431e-02
3.917783556711342374e+00,1.328924302758588138e-01,6.495745094132079345e-01,-5.081143999727462390e-02,-4.726986280508044258e-02
3.918783756751350378e+00,1.328416235848829674e-01,6.495917202752347075e-01,-5.078160359989694617e-02,-7.789958475607922095e-02
3.919783956791358381e+00,1.327908467222409239e-01,6.496089276884408070e-01,-5.075179166842128803e-02,-5.523171485105876632e-02
3.920784156831366385e+00,1.327400996635905439e-01,6.496261316542469855e-01,-5.072200417698555230e-02,-2.891525704561540705e-02
3.921784356871374388e+00,1.326893823846125586e-01,6.496433321740729960e-01,-5.069224109975967174e-02,-4.919131430569470553e-02
3.922784556911382392e+00,1.326386948610105421e-01,6.496605292493380368e-01,-5.066250241094541473e-02,-4.669333540371909536e-02
3.923784756951390396e+00,1.325880370685109111e-01,6.496777228814600846e-01,-5.063278808477651716e-02,-5.871306041155647387e-02
3.924784956991398399e+00,1.325374089828630642e-01,6.496949130718565613e-01,-5.060309809551859911e-02,-4.885343282797282444e-02
3.925785157031406403e+00,1.324868105798391871e-01,6.497120998219440002e-01,-5.057343241746911633e-02,-8.647469549308817172e-02
3.926785357071414406e+00,1.324362418352343362e-01,6.497292831331381580e-01,-5.054379102495726306e-02,-8.351034100998108722e-02
3.927785557111422410e+00,1.323857027248664386e-01,6.497464630068537916e-01,-5.051417389234407612e-02,-4.260965763758133018e-02
3.928785757151430413e+00,1.323351932245763751e-01,6.497636394445049923e-01,-5.048458099402236554e-02,-8.613661048067337844e-02
3.929785957191438417e+00,1.322847133102277861e-01,6.497808124475049629e-01,-5.045501230441658269e-02,-2.464327958682098821e-02
3.930786157231446420e+00,1.322342629577072382e-01,6.497979820172660181e-01,-5.042546779798291745e-02,-3.379769458740211618e-02
3.931786357271454424e+00,1.321838421429241683e-01,6.498151481551995845e-01,-5.039594744920919411e-02,-7.482794173156182005e-02
3.932786557311462428e+00,1.321334508418108844e-01,6.498323108627165334e-01,-5.036645123261486445e-02,-9.441293804028866310e-02
3.933786757351470431e+00,1.320830890303225646e-01,6.498494701412267371e-01,-5.033697912275099384e-02,-9.919101088759640916e-02
3.934786957391478435e+00,1.320327566844372580e-01,6.498666259921390687e-01,-5.030753109420016411e-02,-4.453407612867044119e-02
3.935787157431486438e+00,1.319824537801558839e-01,6.498837784168618459e-01,-5.027810712157652906e-02,-5.259309869200700510e-02
3.936787357471494442e+00,1.319321802935022325e-01,6.499009274168023875e-01,-5.024870717952573118e-02,-2.371959409515298281e-02
3.937787557511502445e+00,1.318819362005229368e-01,6.499180729933672351e-01,-5.021933124272486698e-02,-4.122467390164794021e-02
3.938787757551510449e+00,1.318317214772875834e-01,6.499352151479620421e-01,-5.018997928588250779e-02,-1.945168612884699486e-02
3.939787957591518452e+00,1.317815360998885188e-01,6.499523538819917956e-01,-5.016065128373857485e-02,-3.307585986641526504e-02
3.940788157631526456e+00,1.317313800444410710e-01,6.499694891968604837e-01,-5.013134721106442260e-02,-6.951559256536272990e-02
3.941788357671534460e+00,1.316812532870833830e-01,6.499866210939712063e-01,-5.010206704266276928e-02,-5.428043720560576935e-02
3.942788557711542463e+00,1.316311558039764407e-01,6.500037495747265082e-01,-5.007281075336755816e-02,-6.746308260462041684e-02
3.943788757751550467e+00,1.315810875713041561e-01,6.500208746405278237e-01,-5.004357831804411710e-02,-5.685605481108726988e-02
3.944788957791558470e+00,1.315310485652733119e-01,6.500379962927758104e-01,-5.001436971158898515e-02,-6.085315665994432688e-02
3.945789157831566474e+00,1.314810387621135057e-01,6.500551145328704594e-01,-4.998518490892990551e-02,-5.516501477307925866e-02
3.946789357871574477e+00,1.314310581380772891e-01,6.500722293622108738e-01,-4.995602388502586727e-02,-2.332239001460774744e-02
3.947789557911582481e+00,1.313811066694400009e-01,6.500893407821950465e-01,-4.992688661486699431e-02,-6.153134598015511103e-02
3.948789757951590484e+00,1.313311843324999062e-01,6.501064487942204151e-01,-4.989777307347455226e-02,-7.436988652472213690e-02
3.949789957991598488e+00,1.312812911035781127e-01,6.501235533996836402e-01,-4.986868323590089302e-02,-6.307583294931502771e-02
3.950790158031606492e+00,1.312314269590186266e-01,6.501406545999803832e-01,-4.983961707722947554e-02,-5.996138863401001551e-02
3.951790358071614495e+00,1.311815918751883248e-01,6.501577523965054173e-01,-4.981057457257479643e-02,-6.202860642517189771e-02
3.952790558111622499e+00,1.311317858284769544e-01,6.501748467906529605e-01,-4.978155569708234834e-02,-5.372107959492081197e-02
3.953790758151630502e+00,1.310820087952970781e-01,6.501919377838161207e-01,-4.975256042592859917e-02,-5.890713665162446155e-02
3.954790958191638506e+00,1.310322607520841842e-01,6.502090253773873396e-01,-4.972358873432099202e-02,-2.796939985269140255e-02
3.955791158231646509e+00,1.309825416752966598e-01,6.502261095727581708e-01,-4.969464059749789664e-02,-3.193605462583101046e-02
3.956791358271654513e+00,1.309328515414157068e-01,6.502431903713192796e-01,-4.966571599072856086e-02,-6.540695335510372799e-02
3.957791558311662516e+00,1.308831903269453978e-01,6.502602677744605542e-01,-4.963681488931310365e-02,-3.039387556700820156e-02
3.958791758351670520e+00,1.308335580084127592e-01,6.502773417835711056e-01,-4.960793726858248737e-02,-2.202091580580259333e-02
3.959791958391678524e+00,1.307839545623675492e-01,6.502944124000391568e-01,-4.957908310389844142e-02,-4.989118057038585685e-02
3.960792158431686527e+00,1.307343799653825356e-01,6.503114796252519314e-01,-4.955025237065351085e-02,-6.681243299573763617e-02
3.961792358471694531e+00,1.306848341940533009e-01,6.503285434605962090e-01,-4.952144504427096611e-02,-4.115716644160442861e-02
3.962792558511702534e+00,1.306353172249982431e-01,6.503456039074576589e-01,-4.949266110020476839e-02,-5.141813560956615126e-02
3.963792758551710538e+00,1.305858290348587414e-01,6.503626609672210623e-01,-4.946390051393961818e-02,-4.303758477711380759e-02
3.964792958591718541e+00,1.305363696002989904e-01,6.503797146412705343e-01,-4.943516326099084424e-02,-7.096566218871931675e-02
3.965793158631726545e+00,1.304869388980060274e-01,6.503967649309894128e-01,-4.940644931690434116e-02,-7.732735128495711596e-03
3.966793358671734548e+00,1.304375369046897881e-01,6.504138118377599254e-01,-4.937775865725669427e-02,-5.357260412702548324e-02
3.967793558711742552e+00,1.303881635970831065e-01,6.504308553629638556e-01,-4.934909125765498533e-02,-3.897421221987127510e-02
3.968793758751750556e+00,1.303388189519416596e-01,6.504478955079816549e-01,-4.932044709373686886e-02,-6.143854417635267323e-02
3.969793958791758559e+00,1.302895029460439946e-01,6.504649322741933304e-01,-4.929182614117050276e-02,-4.635476802239474337e-02
3.970794158831766563e+00,1.302402155561915575e-01,6.504819656629781122e-01,-4.926322837565449281e-02,-9.528715250127237080e-02
3.971794358871774566e+00,1.301909567592086092e-01,6.504989956757140090e-01,-4.923465377291791345e-02,-7.539857262049450004e-02
3.972794558911782570e+00,1.301417265319423644e-01,6.505160223137785858e-01,-4.920610230872025231e-02,-9.876347860490963804e-02
3.973794758951790573e+00,1.300925248512627974e-01,6.505330455785481858e-01,-4.917757395885137550e-02,-2.947385055034320786e-02
3.974794958991798577e+00,1.300433516940628920e-01,6.505500654713988196e-01,-4.914906869913151372e-02,-7.696740415142744318e-02
3.975795159031806580e+00,1.299942070372583913e-01,6.505670819937052762e-01,-4.912058650541124838e-02,-8.030953784880916213e-02
3.976795359071814584e+00,1.299450908577879649e-01,6.505840951468415678e-01,-4.909212735357140756e-02,-2.651000580662835060e-02
3.977795559111822588e+00,1.298960031326131248e-01,6.506011049321810402e-01,-4.906369121952314227e-02,-5.883656129476989849e-02
3.978795759151830591e+00,1.298469438387182817e-01,6.506181113510960401e-01,-4.903527807920782244e-02,-5.228770917905621596e-02
3.979795959191838595e+00,1.297979129531106890e-01,6.506351144049580260e-01,-4.900688790859700911e-02,-2.740570651111912809e-02
3.980796159231846598e+00,1.297489104528205262e-01,6.506521140951380122e-01,-4.897852068369247525e-02,-3.901614269022689319e-02
3.981796359271854602e+00,1.296999363149007600e-01,6.506691104230056810e-01,-4.895017638052614334e-02,-4.251826508204747945e-02
3.982796559311862605e+00,1.296509905164273113e-01,6.506861033899302704e-01,-4.892185497516005066e-02,-3.562180689323198035e-02
