T,H,P,m,m_noisy
2.514386858643621636e+01,6.344750912361947215e+00,-1.753297090642889966e+00,8.959912498754630805e-01,8.970972702230387563e-01
1.440282422057165590e+01,1.596293896553809821e+00,1.295660185577555357e+00,1.109854416473629257e+00,1.126672742327899046e+00
9.585446539762263285e+01,1.919953686038087248e+00,2.401871640667061492e-01,3.374586572146878738e-01,3.488742977409365342e-01
2.243681332761994440e+01,5.577825556647932892e+00,5.718650307059793825e-01,1.008194650286182936e+00,1.011478559982330161e+00
7.571375658041930024e+01,5.229603498804625161e+00,-1.510872918678391574e+00,5.308795536350889854e-01,5.446542308029775903e-01
9.266968684781136290e+01,3.377903528202041983e+00,1.848407074327898858e+00,5.578892688993738469e-01,5.597199443023195276e-01
4.650336082493588208e+01,6.676990975114279081e+00,8.479912165801417601e-02,8.490893669590002801e-01,8.579851431812832718e-01
9.772682181015728986e+01,2.968994539208187344e+00,-2.403621545121064074e-01,1.865428854842801631e-01,1.892882781087176502e-01
3.783849794782632614e+01,9.329916356986789339e-01,1.330331191428997695e+00,9.947469844907823600e-01,9.931868045728444727e-01
2.465989921454700351e+01,3.308370324043044874e+00,1.003947685243480326e+00,1.029668907710533876e+00,1.021384295509163875e+00
8.658232941626044976e+01,3.981706175891853938e+00,-2.465487778429178434e-01,4.698672453708643282e-01,4.637692495507224066e-01
6.846798894159306315e+01,5.347225606506805562e+00,-1.688472485416041557e+00,6.005090995667730080e-01,6.020796302228211827e-01
3.691824075203363975e+01,2.282389022499104136e+00,-1.520668625912854566e+00,8.413947116392411774e-01,8.467068118480532979e-01
1.349137453872332060e+01,7.825767895201685143e+00,2.420902505373230262e-01,1.031516749780086784e+00,1.011193100422788538e+00
3.648991787100121087e+01,9.570298341280379262e+00,2.181194743771088795e-01,9.186174213420106316e-01,9.154740810717750810e-01
6.557227601514543380e+01,9.956028797854410417e-01,-1.071780690368039579e+00,6.617632777291886370e-01,6.685053526096315091e-01
6.076495924608824595e+01,9.465537408405801045e+00,-1.647258944344240028e+00,6.771469674914890602e-01,6.764510982550948626e-01
3.438958310829475806e+01,2.585440460359975656e+00,-1.669006326282755470e+00,8.511685572881297901e-01,8.409988095167058031e-01
4.712767616210899035e+01,3.889564959784689080e+00,-5.256403170351786613e-02,8.373230464870113909e-01,8.280342445279988972e-01
4.010935648258433162e+01,6.904265536705817219e+00,8.676246935640277158e-01,9.358800794905713927e-01,9.535325231320458395e-01
1.677277347339894220e+01,2.879300569298838042e+00,1.290679929822390104e+00,1.092032533788809490e+00,1.076890011108488254e+00
6.708188024025091067e+01,2.916555078408644697e+00,1.879906324281579888e+00,8.362996547632691735e-01,8.337448043772163198e-01
5.809015559660217320e+01,4.568973473874571312e-01,-8.360404973616928359e-01,7.367108575226549716e-01,7.457284114747905202e-01
8.727602460962680198e+01,7.183712429058423332e+00,1.445684786512920539e+00,6.059660145661851516e-01,5.867357799301456955e-01
8.165813242949204209e+01,4.308243765895387156e+00,-4.043265253839241069e-01,5.267348904455334546e-01,5.341897893636167183e-01
4.588337833080390027e+01,8.249659843583327046e+00,-6.683650107750196412e-01,8.171702194839742805e-01,8.023291293055728746e-01
7.827985808511552079e+01,9.928568765414070185e+00,-1.997691943549441795e+00,4.754426160625559450e-01,4.862238837998682506e-01
6.548663492880976378e+01,9.174432541196219759e+00,-1.229184099788247941e+00,6.544897752797340651e-01,6.818260052537080673e-01
9.152625794764770717e+01,4.851750441134687009e+00,1.826715117825975288e+00,5.760905981182848912e-01,5.642551345563774357e-01
3.011871386332781242e+01,7.521676329435045716e+00,3.580667134224739812e-01,9.572313984820242094e-01,9.572278731853252065e-01
3.683470649031308142e+01,3.201400451748011911e+00,-1.749808100682551437e+00,8.334123425082275993e-01,8.377565667265483018e-01
5.285060721880829959e+01,8.749299882027974817e+00,1.262675862876232458e+00,8.916923693891276592e-01,8.866590235425633182e-01
2.212011072389793043e+01,1.089694346732166252e+00,-9.753650769120727482e-01,9.444548437583053513e-01,9.505860935045159499e-01
6.149858757350751404e+01,5.108590151103825860e+00,1.950394974012667149e+00,8.836779111853806379e-01,8.772171417719976105e-01
4.511697965911331920e+01,5.025078423065655109e+00,-1.600781531178631312e+00,7.848124488726039294e-01,7.798191344480552845e-01
7.577345141762276626e+01,9.417729714612967484e+00,-1.089648027877551328e+00,5.618362279303978912e-01,5.543294863215023627e-01
8.164465826434280871e+01,8.290948229876297759e+00,1.788937348082671353e+00,7.036797265972699611e-01,7.038168616262923116e-01
1.867224341145193023e+01,8.288251485452811096e+00,-7.154160267924796202e-01,9.609645640096656782e-01,9.663562020016431831e-01
9.862864525274135019e+01,8.688380608972712693e+00,-1.095159262351828033e+00,nan,nan
7.969228770080691504e+01,7.552242772058109566e+00,-6.420385119087277381e-01,5.400355407743742120e-01,5.395893383419383404e-01
7.722100647814454533e+01,4.803894777101206159e+00,-1.858271113452087953e-01,5.931374564559617202e-01,5.830577836584215357e-01
3.168899736133526446e+01,1.642801694782269895e+00,-1.095280772721125118e+00,8.868666187588953864e-01,8.826578261569916206e-01
3.272288172616227087e+01,2.454191069035760453e+00,1.202918792711427098e+00,1.004980599883102732e+00,1.000444288012211080e+00
8.814819850689147529e+01,3.929309913942197419e+00,4.450087462489840107e-01,5.028046204954509379e-01,4.995017792626698094e-01
1.422209041444698308e+01,5.637603579889891137e+00,-1.768589549550561024e-01,1.004368915172738852e+00,1.010803141331775512e+00
2.079573448717026452e+01,9.618001934913477768e+00,-1.154911074829837681e+00,9.371869283073807066e-01,9.363821955252780160e-01
6.377623689546295793e+01,2.863884518711024008e-01,-4.233719462230363106e-01,7.144109305518410169e-01,7.159227964303114256e-01
3.105782652809865141e+01,9.085537547719587437e+00,-1.638318961955412600e+00,8.701820832495766878e-01,8.712578547458992295e-01
5.623387854766622951e+01,3.748019009750155561e+00,1.752445458248280019e+00,9.039457333161033947e-01,9.035948545740033477e-01
5.720235195691864760e+01,5.008109267883478211e+00,-7.502487824263739391e-01,7.352258496939744203e-01,7.310377847556236430e-01
4.568221237102057586e+01,7.097456383549522130e+00,-1.868998337113611186e+00,7.750747456377844458e-01,7.828943438201357852e-01
8.116628068364758519e+01,4.325967666651919785e-01,1.198152039769624366e-01,5.778390700492335164e-01,5.774561063486229884e-01
2.801710464111449639e+01,2.654581438322511922e+00,1.695730891619863012e+00,1.069634157786330864e+00,1.069006089237453550e+00
7.719447130947681046e+01,7.493956315144369107e+00,-1.512130171771615128e+00,5.159013774147934717e-01,5.051703366786610694e-01
4.687013729113500204e+01,2.187854080636503440e+00,-6.178513900062152508e-01,8.145400765420256484e-01,8.079586390364043025e-01
9.043705749014124251e+01,8.649101376178758294e-01,-1.401286943277932906e-01,4.170951637699083503e-01,4.115419097913066149e-01
2.375059514880027933e+01,1.733096605971587989e+00,3.542302467008426881e-01,9.965777436490452779e-01,1.002678136254751662e+00
3.031937403953267207e+01,1.399443192791682833e-01,-6.096987495103194377e-01,9.233657958188562498e-01,9.062272129042390212e-01
3.923072513658127036e+01,8.926653876674691901e+00,-1.515103270105286892e+00,8.271012599582093783e-01,8.347738469055611121e-01
2.853081660344961534e+01,5.442318820538197599e+00,8.718803169397864039e-01,9.977828619168177537e-01,9.993583569664399313e-01
3.717122584484549463e+01,7.016386465610104040e+00,-1.421681894389149825e+00,8.391186108714889791e-01,8.323306646357412353e-01
4.417521691533420380e+01,4.950134508260828348e-01,3.653604960591492201e-01,8.931089626549453264e-01,8.848959411505354922e-01
7.917705522777428939e+01,7.949884951398002109e+00,1.175186721633262987e+00,6.766723491401290813e-01,6.820507665523592999e-01
7.178288320217899354e+01,4.445781855830794882e+00,-1.231987038340191187e+00,5.886854764643798532e-01,5.911166616265974838e-01
7.969859432296397017e+01,2.212278542340651910e+00,-1.231952266687743158e+00,4.974311367875591250e-01,4.778956929605702730e-01
5.894637274954073547e+01,7.940216047078887840e+00,1.927393751465771743e+00,9.040270297677868161e-01,8.973983299360583921e-01
3.588825312888394592e+01,3.086445557911259296e+00,-2.143016912249695594e-02,9.060115380261994922e-01,8.971158735625681668e-01
2.280881452915161134e+01,3.289793980455235634e-01,1.926929434382817607e+00,1.132816066765768959e+00,1.132364189398343379e+00
9.469815857908264434e+01,1.414243334083666870e+00,-1.349371822953262523e-01,3.207284244867760203e-01,3.146305682534973891e-01
6.575504012488701733e+01,1.537575561068390551e+00,2.476113008752740541e-01,7.299535502651341989e-01,7.348037013972512632e-01
2.863842951840309681e+01,3.388983742227924534e+00,1.509369917489616686e+00,1.048345377211836293e+00,1.043389180961117768e+00
3.732492262749396872e+01,2.725276036659209922e+00,-1.656299152437811895e+00,8.339889287206556645e-01,8.314890650903716818e-01
6.082859633843619207e+01,4.549199378596602283e-01,-8.516034656067836828e-01,7.149443286208033710e-01,7.276083159699558989e-01
5.131516472668131712e+01,1.272393678494092573e+00,-1.082581723574511212e+00,7.695918330366093851e-01,7.674465264307114287e-01
1.395144617789456731e+01,9.785255795492117770e+00,1.961513078005605148e+00,1.163613606703443715e+00,1.158889197941951998e+00
3.747543183693996838e+01,9.762376378547163114e+00,1.968309066346200176e+00,1.043900046270641147e+00,1.044519824457089685e+00
6.073899090878069273e+01,9.126491284154749195e+00,-1.447563599791745759e-01,7.464067398654058438e-01,7.336696417979704510e-01
8.221432263729548140e+01,7.853393683300520678e+00,1.095671951131852229e+00,6.381240116330003653e-01,6.223927632226274875e-01
2.712146779451365219e+01,1.737752141058417354e+00,2.705534426146041227e-01,9.743106477621971129e-01,9.742225237999296850e-01
3.102999105745611530e+01,6.921693282827128257e+00,-1.591049728789827533e+00,8.687165582297756705e-01,8.630128849331044627e-01
4.748477566039380804e+01,2.959872261174668395e+00,1.220682607486158755e+00,9.194548934436177490e-01,9.053402797371173927e-01
3.589885474446867875e+01,1.067202502304707146e+00,-1.203905696521383462e-01,9.091740584480787479e-01,9.185647700356938117e-01
8.400091604295015202e+01,5.918518469441746976e-01,1.029841634092474756e+00,6.120995912370478242e-01,6.190625873825518211e-01
5.925997317048742730e+01,2.015627913755301037e+00,-1.283290315703926598e+00,7.004223377143170559e-01,7.027577956683012106e-01
2.936476540730432561e+01,7.091533547922660219e+00,-1.732729229933259951e+00,8.745395987615116606e-01,8.692915815447208594e-01
5.367014324327659125e+01,1.363916172612018585e+00,1.043520383701279641e-01,8.111633491665179996e-01,8.092388352539948704e-01
5.627112179730437447e+01,7.459628209518696984e+00,1.102355899061601807e+00,8.546773041421048545e-01,8.489842215009184567e-01
3.377579354477008167e+01,9.728364943652657360e+00,-7.835886170001429285e-01,8.842332240920542930e-01,8.928669566620505149e-01
6.321743070520312813e+01,4.877617965552802026e+00,1.535051190003427823e+00,8.361150121696345749e-01,8.217787013088058146e-01
7.869668831479314974e+01,6.424681236484161673e+00,-2.098235229360518872e-01,5.778510713424231948e-01,5.805886565434161817e-01
2.926801143860902954e+01,8.707725453204401944e+00,-1.951363990708043339e+00,8.726153993593445124e-01,8.728089434621841836e-01
3.669497144931081323e+01,2.641474235193623787e+00,1.281679288278853246e+00,9.884860763612158818e-01,9.771882755135221643e-01
2.364822377205823756e+01,8.979076461700106648e+00,1.427958784580280138e+00,1.068155195496606868e+00,1.074349413996311453e+00
3.843877237753829945e+01,6.232256926832562272e+00,-1.290341954266996272e+00,8.352369922008314740e-01,8.318469256915874688e-01
7.960556829020654845e+01,4.541046749168899055e+00,-1.664065475807482208e+00,4.694072834179746079e-01,4.881038135037851777e-01
7.629271443350782533e+01,5.180122233600615189e+00,5.524739299450409646e-03,6.156301315953132125e-01,6.273741356022166649e-01
9.231581401106282669e+01,1.440367558871016307e+00,6.367797593854715998e-01,4.533236744661644502e-01,4.527748814993226012e-01
4.460211039973491154e+01,6.861590221381733912e+00,1.777489349009101272e+00,9.806737019591011961e-01,9.769191627624993490e-01
1.877276709266915589e+01,8.736583527218620304e+00,4.632326449745800545e-01,1.021517551434188986e+00,1.014705142129288751e+00
2.491148423474787066e+01,6.069568003765545505e+00,-4.507187843635098723e-01,9.398510541194441403e-01,9.326488114220816694e-01
5.572368738654104448e+01,3.987534422467132522e+00,6.338252151291650094e-01,8.230837353923154964e-01,8.262425954147991636e-01
1.984129342766831172e+01,4.079430567046720135e+00,1.186597939039637062e+00,1.065857420577525527e+00,1.051532167071002055e+00
7.243237799116940323e+01,9.577103731026204159e-01,3.419956200778830890e-01,6.812901270542599530e-01,6.910062009197662780e-01
3.684256886517735552e+01,7.594017287864442523e+00,-7.309493962456099503e-01,8.661144121752857306e-01,8.731020059846777981e-01
5.237745264835933057e+01,2.915147877765564832e+00,2.586716594828160076e-01,8.232784790844027700e-01,8.219431462665076626e-01
4.672829637085882837e+01,1.733229972381178374e-01,-4.618606020066904350e-01,8.345314948121542731e-01,8.420323229675408250e-01
4.323633946508714843e+01,8.992430315742058866e+00,1.087830925582351504e-01,8.733896756179108101e-01,8.963684279782616615e-01
8.466476525714277557e+01,1.804072679930152079e+00,-1.319376260168503734e+00,4.144536173882294450e-01,4.174247581334876167e-01
1.349662744400259129e+01,4.329983638898581511e+00,1.604794378985713088e+00,1.130381009014144622e+00,1.147575457942296540e+00
8.812092812970469424e+01,9.874652398735972447e-01,6.203936253687296620e-01,5.212097759120354334e-01,5.182776241936614126e-01
1.815280685157641827e+01,9.487690321426203610e+00,9.581903275802363673e-01,1.059390951767941846e+00,1.053331559626663472e+00
2.103531439567984052e+01,7.664363622353493888e+00,1.378378976565931335e+00,1.075009098527287321e+00,1.085026222960600695e+00
2.739280020407845129e+01,7.765950565064300370e+00,-7.497714146307230543e-01,9.159089530802539958e-01,8.967544197050679733e-01
8.648914649967596802e+01,5.028854635014674557e+00,-1.755070588660610831e+00,3.321865287173429993e-01,3.417826462761382467e-01
9.707903718596517706e+01,7.125951055078521890e+00,-1.840288279279021388e+00,nan,nan
2.418874774474206646e+01,3.796800535722319125e+00,-1.488309734550154584e+00,9.083718808343294038e-01,9.035689012028086387e-01
5.860690006649693373e+01,8.439853864519559323e+00,1.436886146018109045e+00,8.665650040891537120e-01,8.674242144433679247e-01
6.289222311998273085e+01,1.612917095120257605e+00,1.883261370424420988e+00,8.734773121628800485e-01,8.745907551540877956e-01
2.737313272375984852e+01,3.429074754969109406e+00,1.271778608528519872e+00,1.035743633752517212e+00,1.048219556109514894e+00
7.460724168574004977e+01,1.194713918674352726e+00,-6.952456149076278180e-01,5.939113421106596569e-01,6.023293737050842145e-01
5.091859258496617002e+01,4.153315200912449434e+00,-5.666728223541181997e-01,7.870519039234061820e-01,7.890610451115587232e-01
3.163304554566788340e+01,8.627319728346979133e+00,4.213188159717184966e-01,9.548574142037659085e-01,9.526519567907355546e-01
3.169418074685246367e+01,7.205063586855581903e+00,-1.715326510249756797e+00,8.623403449172911683e-01,8.528948673423932814e-01
6.563070234903187838e+01,9.686806497368237956e+00,-1.775394228556095300e-01,7.085829493311078808e-01,7.105739676136066940e-01
1.310653973894988944e+01,9.705355835244269258e+00,1.534569838047020518e+00,1.129125304540805619e+00,1.103373812955508848e+00
8.242340400177106119e+01,9.463169128065917590e+00,-9.230579347138077040e-01,4.893616182504276213e-01,4.990208434408854865e-01
8.139653640018698866e+01,6.792981699215420832e+00,-3.908418511241591453e-01,5.346489948443459150e-01,5.346380354467867857e-01
5.861532052206415955e+01,1.644242766257938415e+00,-4.519375951819535331e-01,7.446691327379119096e-01,7.280502136981642503e-01
1.228916995002279755e+01,3.372184766602460471e+00,1.820997880392734025e-01,1.035546393556180167e+00,1.041195344092689989e+00
7.198115150291154407e+01,8.781389331668993492e+00,-4.510476311942119843e-01,6.359733875248176904e-01,6.270843788385799256e-01
