t,v,w,s_ca,c_ca,dv_dt,dv_dt_noisy
3.501500300060012023e+02,-4.218719216250637771e+01,-5.185899007073665246e+01,9.119035588799585812e-02,1.397193010846366823e+00,-1.330984886749320140e-07,9.071042318347851685e-01
3.502300460092018284e+02,-4.218719202987163897e+01,-5.185899007774535363e+01,9.119035548463193253e-02,1.397193012009317892e+00,-3.750387662648790865e-07,6.432061884084024905e-01
3.503100620124025113e+02,-4.218719190132640762e+01,-5.185899008454533998e+01,9.119035508279808855e-02,1.397193013163404718e+00,-6.093367019843753951e-07,2.260646918469547961e-01
3.503900780156031374e+02,-4.218719178731350894e+01,-5.185899009067438925e+01,9.119035468287446655e-02,1.397193014314394688e+00,-8.164569287316680857e-07,5.998488299994829687e-01
3.504700940188037634e+02,-4.218719169967507554e+01,-5.185899009560829853e+01,9.119035428529216614e-02,1.397193015468822130e+00,-9.742463547013358038e-07,4.237450090504505384e-01
3.505501100220043895e+02,-4.218719165165256157e+01,-5.185899009876091981e+01,9.119035389053330165e-02,1.397193016633986540e+00,-1.057934181147857089e-06,-3.224261782923570907e-01
3.506301260252050724e+02,-4.218719165788672854e+01,-5.185899009948412441e+01,9.119035349913093280e-02,1.397193017817954130e+00,-1.040131898832896695e-06,3.554997948533150653e-01
3.507101420284056985e+02,-4.218719172905804982e+01,-5.185899009730515985e+01,9.119035311147377643e-02,1.397193019026622407e+00,-9.008595576176503528e-07,5.833489663932907021e-01
3.507901580316063246e+02,-4.218719183478452095e+01,-5.185899009356949563e+01,9.119035272645358015e-02,1.397193020243405970e+00,-6.969530730316364497e-07,4.001424090550223522e-01
3.508701740348069507e+02,-4.218719195739832628e+01,-5.185899008905960983e+01,9.119035234342559582e-02,1.397193021458680073e+00,-4.614638697830741876e-07,-4.495369872619919133e-02
3.509501900380076336e+02,-4.218719208610843907e+01,-5.185899008425349876e+01,9.119035196199566651e-02,1.397193022666586071e+00,-2.145788791096947534e-07,-1.943506174218012361e-01
3.510302060412082596e+02,-4.218719221153392596e+01,-5.185899007956670204e+01,9.119035158182105250e-02,1.397193023862036476e+00,2.615283634099796473e-08,1.186197808014286537e+00
3.511102220444088857e+02,-4.218719232570397537e+01,-5.185899007535232386e+01,9.119035120261037575e-02,1.397193025040716741e+00,2.458201286970052024e-07,1.353782861101956447e-01
3.511902380476095118e+02,-4.218719242205791176e+01,-5.185899007190104015e+01,9.119035082412366156e-02,1.397193026199083032e+00,4.321498323633932159e-07,2.730694072050613985e-01
3.512702540508101947e+02,-4.218719249544516003e+01,-5.185899006944107725e+01,9.119035044617228303e-02,1.397193027334364679e+00,5.755066219137461303e-07,-7.012437521782645122e-01
3.513502700540108208e+02,-4.218719254212526693e+01,-5.185899006813821899e+01,9.119035006861901660e-02,1.397193028444562390e+00,6.688931293297173397e-07,3.414098450008538621e-01
3.514302860572114469e+02,-4.218719255976788673e+01,-5.185899006809581380e+01,9.119034969137801427e-02,1.397193029528448927e+00,7.079498871576106467e-07,1.234803925809423442e-01
3.515103020604120729e+02,-4.218719254745281688e+01,-5.185899006935476763e+01,9.119034931441481751e-02,1.397193030585568874e+00,6.909553853517991229e-07,-4.308928954552814217e-01
3.515903180636127559e+02,-4.218719250566994816e+01,-5.185899007189355814e+01,9.119034893774631556e-02,1.397193031616239312e+00,6.188260037731652119e-07,6.447605869743128215e-01
3.516703340668133819e+02,-4.218719243631929317e+01,-5.185899007562820628e+01,9.119034856144081491e-02,1.397193032621548703e+00,4.951160406108101597e-07,-1.346003503674932837e-03
3.517503500700140080e+02,-4.218719234271099339e+01,-5.185899008041230474e+01,9.119034818561796985e-02,1.397193033603357781e+00,3.260176946184856206e-07,3.240986507358324942e-01
3.518303660732146341e+02,-4.218719222956529791e+01,-5.185899008603699656e+01,9.119034781044885185e-02,1.397193034564299552e+00,1.203611361688672332e-07,2.302940995920466360e-01
3.519103820764153170e+02,-4.218719210301257050e+01,-5.185899009223100364e+01,9.119034743615589411e-02,1.397193035507778180e+00,-1.103856064332831011e-07,-3.495990827624015362e-01
3.519903980796159431e+02,-4.218719197059330384e+01,-5.185899009866057696e+01,9.119034706301289150e-02,1.397193036437970770e+00,-3.521165687914162845e-07,1.446976362412937256e-01
3.520704140828165691e+02,-4.218719184125810528e+01,-5.185899010492956762e+01,9.119034669134502835e-02,1.397193037359825807e+00,-5.880877758102087682e-07,6.920980385166628501e-01
3.521504300860171952e+02,-4.218719172536768980e+01,-5.185899011057934871e+01,9.119034632152890618e-02,1.397193038279063604e+00,-7.989174868328063894e-07,-5.528440691812054331e-01
3.522304460892178781e+02,-4.218719163469289413e+01,-5.185899011508888634e+01,9.119034595399244658e-02,1.397193039202177189e+00,-9.625859718198626069e-07,-5.183984806448606042e-01
3.523104620924185042e+02,-4.218719158241468392e+01,-5.185899011787467572e+01,9.119034558921500222e-02,1.397193040136430975e+00,-1.054435550429388968e-06,-4.558516116908855609e-01
3.523904780956191303e+02,-4.218719158312412532e+01,-5.185899011829079797e+01,9.119034522772728746e-02,1.397193041089861421e+00,-1.047170666623742363e-06,3.701986255485262833e-01
3.524704940988197563e+02,-4.218719164930481469e+01,-5.185899011578463558e+01,9.119034486998314759e-02,1.397193042069351021e+00,-9.174382391563540295e-07,-2.312169643522857532e-01
3.525505101020204393e+02,-4.218719175264995869e+01,-5.185899011160974936e+01,9.119034451494947846e-02,1.397193043059448359e+00,-7.181920587129297928e-07,1.469605740951567541e-01
3.526305261052210653e+02,-4.218719187356375500e+01,-5.185899010663399622e+01,9.119034416191065806e-02,1.397193044049471089e+00,-4.860902222958429775e-07,5.709023470794577504e-01
3.527105421084216914e+02,-4.218719200124270685e+01,-5.185899010133589826e+01,9.119034381047157189e-02,1.397193045033550796e+00,-2.413429527337029867e-07,-5.630398373549819757e-01
3.527905581116223175e+02,-4.218719212628369775e+01,-5.185899009613196142e+01,9.119034346028812021e-02,1.397193046006586448e+00,-1.540872318628316862e-09,7.363809109695721444e-01
3.528705741148230004e+02,-4.218719224068394169e+01,-5.185899009137671101e+01,9.119034311106724577e-02,1.397193046964242624e+00,2.183451712767237041e-07,1.410144516764501484e-02
3.529505901180236265e+02,-4.218719233784106137e+01,-5.185899008736264193e+01,9.119034276256691995e-02,1.397193047902951069e+00,4.059639202580456185e-07,-8.805311617430322535e-02
3.530306061212242525e+02,-4.218719241255301000e+01,-5.185899008432024004e+01,9.119034241459611501e-02,1.397193048819910244e+00,5.515838559233543492e-07,7.643250256769050788e-01
3.531106221244248786e+02,-4.218719246101812104e+01,-5.185899008241801056e+01,9.119034206701485956e-02,1.397193049713085333e+00,6.480930956342945137e-07,2.280623651986732336e-01
3.531906381276255615e+02,-4.218719248083509399e+01,-5.185899008176241409e+01,9.119034171973419700e-02,1.397193050581207352e+00,6.909994247905615339e-07,-6.581931556220950164e-01
3.532706541308261876e+02,-4.218719247100298730e+01,-5.185899008239793062e+01,9.119034137271621321e-02,1.397193051423774923e+00,6.784303359097521025e-07,-3.018433157799836966e-02
3.533506701340268137e+02,-4.218719243192122548e+01,-5.185899008430701684e+01,9.119034102597402269e-02,1.397193052241052946e+00,6.111329362568085344e-07,-3.863420068442056654e-01
3.534306861372274398e+02,-4.218719236538960615e+01,-5.185899008741013461e+01,9.119034067957175471e-02,1.397193053034072818e+00,4.924741396905574220e-07,1.322448082136732095e-01
3.535107021404281227e+02,-4.218719227460827881e+01,-5.185899009156572959e+01,9.119034033362456715e-02,1.397193053804632434e+00,3.284403788939016522e-07,-2.357562854134868657e-01
3.535907181436287487e+02,-4.218719216417777318e+01,-5.185899009657023129e+01,9.119033998829866039e-02,1.397193054555296854e+00,1.276378363002095284e-07,-1.702694984540685519e-01
3.536707341468293748e+02,-4.218719204009897794e+01,-5.185899010215807436e+01,9.119033964381126345e-02,1.397193055289397190e+00,-9.870760564467673248e-08,4.787068763625402790e-01
3.537507501500300009e+02,-4.218719190977313360e+01,-5.185899010800169151e+01,9.119033930043060621e-02,1.397193056011031720e+00,-3.367504461948556127e-07,-8.474313611043533534e-01
3.538307661532306838e+02,-4.218719178200186803e+01,-5.185899011371147793e+01,9.119033895847598881e-02,1.397193056725064997e+00,-5.700255165663747903e-07,1.397714746851305700e-01
3.539107821564313099e+02,-4.218719166698716094e+01,-5.185899011883586240e+01,9.119033861831769838e-02,1.397193057437128294e+00,-7.794478804612481326e-07,-1.176147747521755216e-01
3.539907981596319360e+02,-4.218719157633135808e+01,-5.185899012286122911e+01,9.119033828037710621e-02,1.397193058153619605e+00,-9.433130188085669943e-07,1.608895300871547585e-01
3.540708141628325620e+02,-4.218719152303717124e+01,-5.185899012521197449e+01,9.119033794512654278e-02,1.397193058881703198e+00,-1.037296726735803531e-06,-1.186461114157070673e+00
3.541508301660332450e+02,-4.218719152150768537e+01,-5.185899012525047880e+01,9.119033761308942276e-02,1.397193059629310508e+00,-1.034455085147101272e-06,-4.779750734602768447e-01
3.542308461692338710e+02,-4.218719158470005937e+01,-5.185899012240315642e+01,9.119033728473639744e-02,1.397193060403581155e+00,-9.105490761385226506e-07,-2.046268985600364076e-01
3.543108621724344971e+02,-4.218719168582885715e+01,-5.185899011785618740e+01,9.119033695908936032e-02,1.397193061189893504e+00,-7.156864860746736667e-07,8.254792859072452860e-01
3.543908781756351232e+02,-4.218719180472818664e+01,-5.185899011250264579e+01,9.119033663541148416e-02,1.397193061977251016e+00,-4.875918691027436580e-07,-6.287974173985533266e-01
3.544708941788358061e+02,-4.218719193068670847e+01,-5.185899010681696808e+01,9.119033631331054102e-02,1.397193062759833460e+00,-2.463030419619371969e-07,-5.628679064570764057e-01
3.545509101820364322e+02,-4.218719205437425757e+01,-5.185899010121242725e+01,9.119033599244465160e-02,1.397193063532576884e+00,-9.274074841414403636e-09,-9.656321277980553508e-02
3.546309261852370582e+02,-4.218719216784187154e+01,-5.185899009604114696e+01,9.119033567252227135e-02,1.397193064291173181e+00,2.086248009902647027e-07,1.580339650711330701e-01
3.547109421884376843e+02,-4.218719226452176940e+01,-5.185899009159406603e+01,9.119033535330219042e-02,1.397193065032070525e+00,3.951071150254392705e-07,-3.073182615768662584e-01
3.547909581916383672e+02,-4.218719233922737288e+01,-5.185899008810100241e+01,9.119033503459353374e-02,1.397193065752473373e+00,5.404702925204674102e-07,4.216031292911670558e-02
3.548709741948389933e+02,-4.218719238815328509e+01,-5.185899008573058211e+01,9.119033471625577481e-02,1.397193066450342025e+00,6.375954342274781084e-07,-8.186625206929976084e-01
3.549509901980396194e+02,-4.218719240887531896e+01,-5.185899008459029602e+01,9.119033439819866638e-02,1.397193067124392840e+00,6.819476112696065684e-07,8.439057745195890359e-01
3.550310062012402454e+02,-4.218719240035046170e+01,-5.185899008472645733e+01,9.119033408038236532e-02,1.397193067774099129e+00,6.715755880293272639e-07,-1.701577825894613483e-01
3.551110222044409284e+02,-4.218719236291689612e+01,-5.185899008612422278e+01,9.119033376281730774e-02,1.397193068399689153e+00,6.071119074135822302e-07,6.314720736148264624e-02
3.551910382076415544e+02,-4.218719229829400774e+01,-5.185899008870760696e+01,9.119033344556430609e-02,1.397193069002147903e+00,4.917730578313239675e-07,1.350409259270699103e+00
3.552710542108421805e+02,-4.218719220958235638e+01,-5.185899009233944668e+01,9.119033312873446595e-02,1.397193069583216873e+00,3.313592209508442465e-07,-2.818517142547681820e-01
3.553510702140428066e+02,-4.218719210126371877e+01,-5.185899009682143657e+01,9.119033281248925538e-02,1.397193070145392735e+00,1.342544280191759754e-07,-6.210665201440974670e-01
3.554310862172434895e+02,-4.218719197920104591e+01,-5.185899010189408642e+01,9.119033249704044941e-02,1.397193070691929329e+00,-8.857346500690255198e-08,-4.952287619730799118e-01
3.555111022204441156e+02,-4.218719185063847732e+01,-5.185899010723677804e+01,9.119033218265019947e-02,1.397193071226835892e+00,-3.235728804895643407e-07,8.349213198730981444e-01
3.555911182236447416e+02,-4.218719172420136232e+01,-5.185899011246771551e+01,9.119033186963095006e-02,1.397193071754877947e+00,-5.546082988416856097e-07,-9.522052789616457236e-02
3.556711342268453677e+02,-4.218719160989622452e+01,-5.185899011714395357e+01,9.119033155834548043e-02,1.397193072281577297e+00,-7.629605107695169863e-07,-3.919921790589084853e-01
3.557511502300460506e+02,-4.218719151911079024e+01,-5.185899012076136927e+01,9.119033124920694622e-02,1.397193072813211812e+00,-9.273264396369995666e-07,-1.853771887114801994e-02
3.558311662332466767e+02,-4.218719146461398140e+01,-5.185899012275470454e+01,9.119033094267876838e-02,1.397193073356815418e+00,-1.023819198309183776e-06,-2.440055789412736223e-02
3.559111822364473028e+02,-4.218719146055589420e+01,-5.185899012249753071e+01,9.119033063927478588e-02,1.397193073920178552e+00,-1.025968149548361907e-06,5.031245171356121260e-01
3.559911982396479289e+02,-4.218719152040651466e+01,-5.185899011939353898e+01,9.119033033948395484e-02,1.397193074510718391e+00,-9.085748864379183942e-07,3.601346067084389979e-01
3.560712142428486118e+02,-4.218719161974995302e+01,-5.185899011452396934e+01,9.119033004241415552e-02,1.397193075115109151e+00,-7.173144922489882447e-07,1.886115398463525106e-01
3.561512302460492378e+02,-4.218719173757563112e+01,-5.185899010881929883e+01,9.119032974729740504e-02,1.397193075721888444e+00,-4.914916580389672163e-07,2.415183835077263919e-01
3.562312462492498639e+02,-4.218719186311013658e+01,-5.185899010275669951e+01,9.119032945373885257e-02,1.397193076325199845e+00,-2.512602641502326151e-07,-4.029007643014569373e-01
3.563112622524504900e+02,-4.218719198695542616e+01,-5.185899009675242866e+01,9.119032916139380163e-02,1.397193076919939658e+00,-1.420139739138903678e-08,-6.295023606805419947e-01
3.563912782556511729e+02,-4.218719210108886841e+01,-5.185899009116186420e+01,9.119032886996764065e-02,1.397193077501756697e+00,2.046769225216849009e-07,2.031789840750790610e-01
3.564712942588517990e+02,-4.218719219886324368e+01,-5.185899008627946216e+01,9.119032857921592627e-02,1.397193078067053396e+00,3.929396541479945881e-07,2.635093335719055352e-01
3.565513102620524251e+02,-4.218719227500672275e+01,-5.185899008233878504e+01,9.119032828894431397e-02,1.397193078612984474e+00,5.407247058997199929e-07,8.605640199230130127e-02
3.566313262652530511e+02,-4.218719232562288113e+01,-5.185899007951248763e+01,9.119032799900858577e-02,1.397193079137458049e+00,6.407429680166387698e-07,1.443066338944864468e-01
3.567113422684537341e+02,-4.218719234819070607e+01,-5.185899007791233117e+01,9.119032770931467802e-02,1.397193079639134972e+00,6.882783445405493694e-07,3.167358102818089161e-01
3.567913582716543601e+02,-4.218719234156457532e+01,-5.185899007758916213e+01,9.119032741981862589e-02,1.397193080117429487e+00,6.811876502865743532e-07,-5.695321225454857972e-01
3.568713742748549862e+02,-4.218719230597427128e+01,-5.185899007853294052e+01,9.119032713052659112e-02,1.397193080572508350e+00,6.199007316354254726e-07,-1.688462829254689934e-01
3.569513902780556123e+02,-4.218719224302498105e+01,-5.185899008067270444e+01,9.119032684149486201e-02,1.397193081005291049e+00,5.074203990318437718e-07,-4.322710372835731896e-01
3.570314062812562952e+02,-4.218719215569730352e+01,-5.185899008387660558e+01,9.119032655282988120e-02,1.397193081417450911e+00,3.493224269845995877e-07,-9.291167554553919627e-01
3.571114222844569213e+02,-4.218719204834722802e+01,-5.185899008795188081e+01,9.119032626468817626e-02,1.397193081811413329e+00,1.537555647246335866e-07,2.671113394603440994e-01
3.571914382876575473e+02,-4.218719192670614149e+01,-5.185899009264487347e+01,9.119032597727641520e-02,1.397193082190357094e+00,-6.855846024222955748e-08,-1.129530101663841074e-01
3.572714542908581734e+02,-4.218719179788084972e+01,-5.185899009764101919e+01,9.119032569085140649e-02,1.397193082558213950e+00,-3.043249243717127683e-07,2.047101798837824838e-01
3.573514702940588563e+02,-4.218719167035354189e+01,-5.185899010256486008e+01,9.119032540572005741e-02,1.397193082919668372e+00,-5.376761365027959982e-07,3.166713897832611480e-01
3.574314862972594824e+02,-4.218719155398183318e+01,-5.185899010698001632e+01,9.119032512223944342e-02,1.397193083280158010e+00,-7.501714378577162279e-07,-4.510363115652513688e-01
3.575115023004601085e+02,-4.218719145999872211e+01,-5.185899011038922879e+01,9.119032484081671108e-02,1.397193083645873246e+00,-9.207971949365401088e-07,7.545459134855155847e-01
