t,C,L,phi,dC_dt,dC_dt_noisy
2.569113822764552779e+01,1.973745813914121738e+00,3.026254186085876707e+00,7.113830683284723122e-01,-3.261185543834699274e-09,-3.290719078929239816e-02
2.569713942788557404e+01,1.973745813920161574e+00,3.026254186079837094e+00,7.113830683261921362e-01,-3.270865800431010939e-09,-2.776627316387440814e-02
2.570314062812562383e+01,1.973745813926049975e+00,3.026254186073948915e+00,7.113830683239930064e-01,-3.280332450117384724e-09,3.050195974819965364e-02
2.570914182836567008e+01,1.973745813931782722e+00,3.026254186068216168e+00,7.113830683218781425e-01,-3.289578831555672878e-09,-8.569291786266480804e-02
2.571514302860571988e+01,1.973745813937356042e+00,3.026254186062642848e+00,7.113830683198503202e-01,-3.298601392032196600e-09,3.836293143815702744e-02
2.572114422884576612e+01,1.973745813942765492e+00,3.026254186057232953e+00,7.113830683179126479e-01,-3.307396134744067240e-09,7.877471940714739218e-03
2.572714542908581592e+01,1.973745813948007299e+00,3.026254186051991368e+00,7.113830683160679014e-01,-3.315956398353137047e-09,-3.393973449469501330e-02
2.573314662932586216e+01,1.973745813953077022e+00,3.026254186046921646e+00,7.113830683143193001e-01,-3.324277741967307520e-09,-4.106511084632699649e-02
2.573914782956591196e+01,1.973745813957970441e+00,3.026254186042028227e+00,7.113830683126697307e-01,-3.332356612872899859e-09,2.689208372879433109e-02
2.574514902980595821e+01,1.973745813962683560e+00,3.026254186037315108e+00,7.113830683111224129e-01,-3.340185461553346613e-09,1.215592247090257344e-02
2.575115023004600801e+01,1.973745813967212159e+00,3.026254186032786286e+00,7.113830683096801222e-01,-3.347762067562598531e-09,-9.767722248270629959e-02
2.575715143028605425e+01,1.973745813971552021e+00,3.026254186028446647e+00,7.113830683083459672e-01,-3.355079325473298013e-09,-3.314350251372143175e-02
2.576315263052610405e+01,1.973745813975698704e+00,3.026254186024300186e+00,7.113830683071231675e-01,-3.362131906214926858e-09,-4.447832568028878275e-02
2.576915383076615029e+01,1.973745813979647989e+00,3.026254186020350456e+00,7.113830683060147209e-01,-3.368916701163016114e-09,-2.259390206044578110e-03
2.577515503100620009e+01,1.973745813983395658e+00,3.026254186016602787e+00,7.113830683050237358e-01,-3.375426160800998332e-09,-3.048928454181942457e-02
2.578115623124624634e+01,1.973745813986937492e+00,3.026254186013061176e+00,7.113830683041532099e-01,-3.381657620593614411e-09,2.425075227892788121e-02
2.578715743148629613e+01,1.973745813990269271e+00,3.026254186009729619e+00,7.113830683034063629e-01,-3.387604419202716599e-09,-2.478098464119682029e-02
2.579315863172634238e+01,1.973745813993386111e+00,3.026254186006612557e+00,7.113830683027863033e-01,-3.393261227557786697e-09,-1.249932154468092957e-02
2.579915983196639218e+01,1.973745813996284237e+00,3.026254186003714430e+00,7.113830683022961399e-01,-3.398624492945145903e-09,6.331993334713824362e-02
2.580516103220643842e+01,1.973745813998958987e+00,3.026254186001039681e+00,7.113830683019390921e-01,-3.403687554026646467e-09,-1.072653643317740373e-02
2.581116223244648822e+01,1.973745814001405918e+00,3.026254185998592749e+00,7.113830683017182688e-01,-3.408443749464140637e-09,-2.362204721590252521e-02
2.581716343268653446e+01,1.973745814003620813e+00,3.026254185996377633e+00,7.113830683016368894e-01,-3.412891746989998865e-09,3.098887519351414994e-03
2.582316463292658426e+01,1.973745814005599231e+00,3.026254185994399659e+00,7.113830683016980627e-01,-3.417022220730814297e-09,-6.368549375419899072e-02
2.582916583316663051e+01,1.973745814007336508e+00,3.026254185992662382e+00,7.113830683019051193e-01,-3.420831617972908134e-09,-7.865624547269624289e-02
2.583516703340668030e+01,1.973745814008828203e+00,3.026254185991170242e+00,7.113830683022611678e-01,-3.424315053734972025e-09,-4.406232356522558598e-04
2.584116823364672655e+01,1.973745814010070099e+00,3.026254185989928569e+00,7.113830683027694279e-01,-3.427466754857277920e-09,-2.851836991082281822e-02
2.584716943388677635e+01,1.973745814011057309e+00,3.026254185988941359e+00,7.113830683034333413e-01,-3.430281392269307617e-09,-7.057307196278296557e-02
2.585317063412682259e+01,1.973745814011785615e+00,3.026254185988213052e+00,7.113830683042559055e-01,-3.432752304632913365e-09,4.695355450532288921e-02
2.585917183436687239e+01,1.973745814012250355e+00,3.026254185987748091e+00,7.113830683052405623e-01,-3.434876383323626214e-09,3.481497729264370483e-02
2.586517303460691863e+01,1.973745814012447086e+00,3.026254185987551804e+00,7.113830683063904203e-01,-3.436646967003298414e-09,1.167728633327362424e-02
2.587117423484696843e+01,1.973745814012370925e+00,3.026254185987627743e+00,7.113830683077089212e-01,-3.438056506155362513e-09,-2.624008952201070666e-02
2.587717543508701468e+01,1.973745814012017652e+00,3.026254185987981238e+00,7.113830683091993956e-01,-3.439103668512188960e-09,-9.622573001719331859e-03
2.588317663532706447e+01,1.973745814011382382e+00,3.026254185988616285e+00,7.113830683108650632e-01,-3.439779572289580756e-09,-2.846541664571142216e-02
2.588917783556711072e+01,1.973745814010460453e+00,3.026254185989538215e+00,7.113830683127092547e-01,-3.440080220684649248e-09,4.316865940990116668e-02
2.589517903580716052e+01,1.973745814009247423e+00,3.026254185990751466e+00,7.113830683147354117e-01,-3.439999840537666387e-09,-7.168155774414373960e-02
2.590118023604720676e+01,1.973745814007738408e+00,3.026254185992260481e+00,7.113830683169467539e-01,-3.439532658688904121e-09,1.368792256543206222e-02
2.590718143628725656e+01,1.973745814005928967e+00,3.026254185994069701e+00,7.113830683193467230e-01,-3.438673790157054100e-09,9.677170755246723363e-04
2.591318263652730280e+01,1.973745814003813992e+00,3.026254185996184454e+00,7.113830683219387607e-01,-3.437415241336339022e-09,-5.648900767588386357e-02
2.591918383676735260e+01,1.973745814001389265e+00,3.026254185998609625e+00,7.113830683247261977e-01,-3.435753459513080088e-09,3.097108906276975840e-02
2.592518503700739885e+01,1.973745813998649679e+00,3.026254186001349211e+00,7.113830683277123645e-01,-3.433683115616759096e-09,-1.695033597990308963e-02
2.593118623724744864e+01,1.973745813995590348e+00,3.026254186004408098e+00,7.113830683309008140e-01,-3.431195327863179045e-09,9.348264699785747978e-02
2.593718743748749489e+01,1.973745813992207054e+00,3.026254186007791613e+00,7.113830683342948769e-01,-3.428289652163130086e-09,5.872001660622740149e-02
2.594318863772754469e+01,1.973745813988494469e+00,3.026254186011504199e+00,7.113830683378981057e-01,-3.424955430375575816e-09,-2.743968259164663963e-03
2.594918983796759093e+01,1.973745813984447928e+00,3.026254186015550740e+00,7.113830683417138312e-01,-3.421189109786837435e-09,-1.877269940419815444e-02
2.595519103820764073e+01,1.973745813980062547e+00,3.026254186019936121e+00,7.113830683457456061e-01,-3.416984917237186892e-09,-3.406204994148625403e-02
2.596119223844768698e+01,1.973745813975333663e+00,3.026254186024664783e+00,7.113830683499968721e-01,-3.412337079566896136e-09,-3.601121689914921903e-02
2.596719343868773677e+01,1.973745813970256169e+00,3.026254186029742499e+00,7.113830683544711819e-01,-3.407237603170187867e-09,1.579429670518097198e-02
2.597319463892778302e+01,1.973745813964825402e+00,3.026254186035173266e+00,7.113830683591720883e-01,-3.401684711690222684e-09,-7.162627093430219694e-02
2.597919583916783282e+01,1.973745813959036255e+00,3.026254186040962413e+00,7.113830683641029218e-01,-3.395668635164383886e-09,4.858036593186279561e-02
2.598519703940787906e+01,1.973745813952883843e+00,3.026254186047114825e+00,7.113830683692673462e-01,-3.389185376789782822e-09,3.493796565777521762e-02
2.599119823964792886e+01,1.973745813946363281e+00,3.026254186053635387e+00,7.113830683746689143e-01,-3.382228275228271741e-09,-6.676667471703630861e-03
2.599719943988797510e+01,1.973745813939469462e+00,3.026254186060529427e+00,7.113830683803110677e-01,-3.374792445498542293e-09,3.750413740214032093e-02
2.600320064012802490e+01,1.973745813932197501e+00,3.026254186067801388e+00,7.113830683861975812e-01,-3.366869893994817176e-09,1.148937584348841690e-01
2.600920184036807115e+01,1.973745813924542292e+00,3.026254186075456154e+00,7.113830683923317855e-01,-3.358456179824997889e-09,1.485570036783479334e-02
2.601520304060812094e+01,1.973745813916499170e+00,3.026254186083499498e+00,7.113830683987175663e-01,-3.349545973918566233e-09,8.597224129121393277e-02
2.602120424084816719e+01,1.973745813908062585e+00,3.026254186091936305e+00,7.113830684053582543e-01,-3.340131726758954755e-09,-1.466076193200183987e-02
2.602720544108821699e+01,1.973745813899227652e+00,3.026254186100771015e+00,7.113830684122576242e-01,-3.330208109275645256e-09,-3.029696403660002771e-02
2.603320664132826323e+01,1.973745813889989487e+00,3.026254186110008959e+00,7.113830684194193399e-01,-3.319768016041280134e-09,5.008561884679849086e-02
2.603920784156831303e+01,1.973745813880342981e+00,3.026254186119655909e+00,7.113830684268469540e-01,-3.308805673896131339e-09,-9.577267018473584193e-02
2.604520904180835927e+01,1.973745813870282584e+00,3.026254186129715862e+00,7.113830684345441302e-01,-3.297315753769680668e-09,4.798058449666056657e-02
2.605121024204840907e+01,1.973745813859803633e+00,3.026254186140195035e+00,7.113830684425146433e-01,-3.285292038412990223e-09,-4.094934427247611799e-05
2.605721144228845532e+01,1.973745813848900799e+00,3.026254186151097869e+00,7.113830684507621571e-01,-3.272727422398702402e-09,-2.401490143033100863e-02
2.606321264252850511e+01,1.973745813837568974e+00,3.026254186162429693e+00,7.113830684592902243e-01,-3.259617020745508853e-09,4.296048511454217747e-03
2.606921384276855136e+01,1.973745813825802831e+00,3.026254186174195837e+00,7.113830684681026195e-01,-3.245953728026051976e-09,5.567211710085122507e-03
2.607521504300860116e+01,1.973745813813597261e+00,3.026254186186401185e+00,7.113830684772032287e-01,-3.231729994723764321e-09,6.237960855325863641e-02
2.608121624324864740e+01,1.973745813800947158e+00,3.026254186199051510e+00,7.113830684865954934e-01,-3.216942712214176936e-09,4.209015475518000649e-02
2.608721744348869720e+01,1.973745813787846970e+00,3.026254186212151698e+00,7.113830684962834106e-01,-3.201582554623882970e-09,1.004570273918025530e-02
2.609321864372874344e+01,1.973745813774291813e+00,3.026254186225707077e+00,7.113830685062707548e-01,-3.185644636971574073e-09,-1.102729025079618973e-02
2.609921984396879324e+01,1.973745813760275913e+00,3.026254186239722532e+00,7.113830685165610790e-01,-3.169122297919102493e-09,-4.722739104361175361e-02
2.610522104420883949e+01,1.973745813745794386e+00,3.026254186254204281e+00,7.113830685271582688e-01,-3.152008876128320480e-09,9.955088260485285209e-03
2.611122224444888928e+01,1.973745813730841903e+00,3.026254186269156765e+00,7.113830685380662100e-01,-3.134299486617919683e-09,-1.287574610607830072e-01
2.611722344468893553e+01,1.973745813715412911e+00,3.026254186284585757e+00,7.113830685492886774e-01,-3.115985691692912951e-09,4.829612283630355107e-02
2.612322464492898533e+01,1.973745813699502083e+00,3.026254186300496585e+00,7.113830685608294457e-01,-3.097062606371991933e-09,-5.480008485815003133e-05
2.612922584516903157e+01,1.973745813683104089e+00,3.026254186316894579e+00,7.113830685726922898e-01,-3.077522237049379328e-09,-8.309459827626036743e-02
2.613522704540908137e+01,1.973745813666213600e+00,3.026254186333785068e+00,7.113830685848812063e-01,-3.057358366476137235e-09,2.824474962519020471e-02
2.614122824564912762e+01,1.973745813648825287e+00,3.026254186351173381e+00,7.113830685973999701e-01,-3.036566109670957303e-09,-4.444504646775510742e-02
2.614722944588917741e+01,1.973745813630925827e+00,3.026254186369072841e+00,7.113830686102519119e-01,-3.015121485816507629e-09,-2.330171506757733671e-02
2.615323064612922366e+01,1.973745813611162081e+00,3.026254186388836587e+00,7.113830686233365563e-01,-2.990129033264565805e-09,-8.930495920475269023e-02
2.615923184636927346e+01,1.973745813588568820e+00,3.026254186411430069e+00,7.113830686365754108e-01,-2.959515299494341889e-09,-3.744613944530574695e-02
2.616523304660931970e+01,1.973745813563191565e+00,3.026254186436807103e+00,7.113830686499655886e-01,-2.923369546437015742e-09,7.973440646669037804e-03
2.617123424684936950e+01,1.973745813535075611e+00,3.026254186464922835e+00,7.113830686635038703e-01,-2.881783256469816479e-09,-4.223528753206765886e-03
2.617723544708941574e+01,1.973745813504266255e+00,3.026254186495732412e+00,7.113830686771872580e-01,-2.834843026988664860e-09,1.444724248899358771e-02
2.618323664732946554e+01,1.973745813470808352e+00,3.026254186529190537e+00,7.113830686910127543e-01,-2.782638119924740749e-09,-3.656727110600609815e-02
2.618923784756951179e+01,1.973745813434746310e+00,3.026254186565252358e+00,7.113830687049772505e-01,-2.725257797209224009e-09,2.804135153138806458e-02
2.619523904780956158e+01,1.973745813396124982e+00,3.026254186603873908e+00,7.113830687190777491e-01,-2.662787323970405851e-09,-7.418356301723162682e-02
2.620124024804960783e+01,1.973745813354988110e+00,3.026254186645010336e+00,7.113830687333112524e-01,-2.595315518050256287e-09,-2.866378043714692611e-02
2.620724144828965763e+01,1.973745813311380104e+00,3.026254186688618564e+00,7.113830687476748738e-01,-2.522928532755486231e-09,-1.327465566500073135e-01
2.621324264852970387e+01,1.973745813265344484e+00,3.026254186734654184e+00,7.113830687621655047e-01,-2.445712965482016443e-09,-1.570337843300918107e-02
2.621924384876975367e+01,1.973745813216924994e+00,3.026254186783073674e+00,7.113830687767803695e-01,-2.363754969536557837e-09,-2.775587607367779874e-02
2.622524504900979991e+01,1.973745813166164709e+00,3.026254186833833959e+00,7.113830687915163598e-01,-2.277138033690562224e-09,-1.017145689943790496e-02
2.623124624924984971e+01,1.973745813113106928e+00,3.026254186886891961e+00,7.113830688063706997e-01,-2.185949643518370067e-09,2.801528532189399845e-02
2.623724744948989596e+01,1.973745813057794285e+00,3.026254186942204161e+00,7.113830688213403919e-01,-2.090272843702223327e-09,6.502410777772142658e-02
2.624324864972994575e+01,1.973745813000269855e+00,3.026254186999728812e+00,7.113830688364226607e-01,-1.990192455281203365e-09,-5.946591213777124157e-02
2.624924984996999200e+01,1.973745812940575606e+00,3.026254187059423284e+00,7.113830688516143974e-01,-1.885789746580712745e-09,-1.266132733650687271e-02
2.625525105021004180e+01,1.973745812878753947e+00,3.026254187121244943e+00,7.113830688669130486e-01,-1.777151314996672227e-09,-9.858842380113377879e-02
2.626125225045008804e+01,1.973745812814846845e+00,3.026254187185152045e+00,7.113830688823155057e-01,-1.664358428854484373e-09,9.071043482896895549e-02
2.626725345069013784e+01,1.973745812748895823e+00,3.026254187251102845e+00,7.113830688978192152e-01,-1.547491468301132045e-09,6.432065479722541557e-02
2.627325465093018408e+01,1.973745812680942846e+00,3.026254187319055600e+00,7.113830689134211793e-01,-1.426636586643326154e-09,2.260652869172909141e-02
2.627925585117023388e+01,1.973745812611028994e+00,3.026254187388969896e+00,7.113830689291186227e-01,-1.301870611314370763e-09,5.998496334377056288e-02
2.628525705141028013e+01,1.973745812539195121e+00,3.026254187460803546e+00,7.113830689449087696e-01,-1.173277031085717681e-09,4.237459715640349428e-02
2.629125825165032992e+01,1.973745812465482530e+00,3.026254187534516138e+00,7.113830689607889557e-01,-1.040936670193559621e-09,-3.224251307675426309e-02
2.629725945189037617e+01,1.973745812389931409e+00,3.026254187610067259e+00,7.113830689767562943e-01,-9.049281324280400440e-10,3.555008259359326156e-02
2.630326065213042597e+01,1.973745812312582393e+00,3.026254187687416053e+00,7.113830689928082318e-01,-7.653322420253516611e-10,5.833498595995259550e-02
2.630926185237047221e+01,1.973745812233475672e+00,3.026254187766522996e+00,7.113830690089418818e-01,-6.222267145972182334e-10,4.001430997858282379e-02
2.631526305261052201e+01,1.973745812152651213e+00,3.026254187847347676e+00,7.113830690251545796e-01,-4.756914862014127721e-10,-4.495324201924427027e-03
2.632126425285056825e+01,1.973745812070148542e+00,3.026254187929850126e+00,7.113830690414437719e-01,-3.258056047172885883e-10,-1.943504061009782014e-02
2.632726545309061805e+01,1.973745811986007404e+00,3.026254188013991264e+00,7.113830690578065719e-01,-1.726454534889398928e-10,1.186197780134995716e-01
