t,v,a_int,T_oil,dv_dt,dv_dt_noisy
7.827565513102620720e+00,1.851089908080324475e+00,9.243678801325266869e-01,3.063733584452862715e+02,-1.916850194383701300e-03,-4.095310695225737319e-02
7.829565913182636727e+00,1.851086075780367990e+00,9.243707050037107686e-01,3.063736910939285281e+02,-1.914681982451926778e-03,3.486009744751080580e-02
7.831566313262652734e+00,1.851082247815807102e+00,9.243735270746566979e-01,3.063740233533057449e+02,-1.912516084036863795e-03,7.095190899069411805e-02
7.833566713342668741e+00,1.851078424182019289e+00,9.243763463471994513e-01,3.063743552238715324e+02,-1.910352497083378509e-03,-4.900409814957071286e-02
7.835567113422684749e+00,1.851074604874385798e+00,9.243791628231700086e-01,3.063746867060791601e+02,-1.908191219539223660e-03,2.647128687118770543e-02
7.837567513502700756e+00,1.851070789888291213e+00,9.243819765043946868e-01,3.063750178003812721e+02,-1.906032249347489049e-03,-2.729268128009371824e-02
7.839567913582716763e+00,1.851066979219124553e+00,9.243847873926954728e-01,3.063753485072300009e+02,-1.903875584449710168e-03,6.684938182104921411e-02
7.841568313662732770e+00,1.851063172862277506e+00,9.243875954898902458e-01,3.063756788270769675e+02,-1.901721222781982412e-03,7.017229955781695283e-02
7.843568713742748777e+00,1.851059370813145977e+00,9.243904007977921111e-01,3.063760087603733950e+02,-1.899569162283731849e-03,2.495172835122365720e-02
7.845569113822764784e+00,1.851055573067129423e+00,9.243932033182100660e-01,3.063763383075698812e+02,-1.897419400889832630e-03,5.909038050468082975e-03
7.847569513902780791e+00,1.851051779619631077e+00,9.243960030529486671e-01,3.063766674691165122e+02,-1.895271936530718015e-03,-6.291489252627571749e-02
7.849569913982796798e+00,1.851047990466057502e+00,9.243988000038081410e-01,3.063769962454629763e+02,-1.893126767139596822e-03,1.201395652295356858e-01
7.851570314062812805e+00,1.851044205601819481e+00,9.244015941725842733e-01,3.063773246370583934e+02,-1.890983890643349596e-03,7.357084632330312957e-02
7.853570714142828812e+00,1.851040425022330682e+00,9.244043855610684091e-01,3.063776526443513148e+02,-1.888843304969078929e-03,3.409301771791291985e-02
7.855571114222844820e+00,1.851036648723008993e+00,9.244071741710476742e-01,3.063779802677898942e+02,-1.886705008040001630e-03,7.298458196059982861e-02
7.857571514302860827e+00,1.851032876699275853e+00,9.244099600043047538e-01,3.063783075078217166e+02,-1.884568997779334509e-03,-8.474047230304850454e-04
7.859571914382876834e+00,1.851029108946556256e+00,9.244127430626178921e-01,3.063786343648938555e+02,-1.882435272105853485e-03,-5.762937801737926663e-02
7.861572314462892841e+00,1.851025345460278748e+00,9.244155233477611144e-01,3.063789608394529296e+02,-1.880303828937890387e-03,4.532662034637546800e-02
7.863572714542908848e+00,1.851021586235875871e+00,9.244183008615038943e-01,3.063792869319449892e+02,-1.878174666191556597e-03,-4.991538535958187778e-02
7.865573114622924855e+00,1.851017831268783498e+00,9.244210756056114864e-01,3.063796126428156299e+02,-1.876047781780854073e-03,-2.823057002683681746e-02
7.867573514702940862e+00,1.851014080554441499e+00,9.244238475818447043e-01,3.063799379725098220e+02,-1.873923173614677751e-03,3.591279519261797448e-02
7.869573914782956869e+00,1.851010334088292852e+00,9.244266167919599209e-01,3.063802629214722515e+02,-1.871800839607140610e-03,-8.021696156872609729e-02
7.871574314862972876e+00,1.851006591865784756e+00,9.244293832377092901e-01,3.063805874901469224e+02,-1.869680777662141580e-03,-2.513981822487658911e-04
7.873574714942988884e+00,1.851002853882367516e+00,9.244321469208404141e-01,3.063809116789773270e+02,-1.867562985683912657e-03,-1.643247148365181015e-02
7.875575115023004891e+00,1.850999120133495879e+00,9.244349078430965649e-01,3.063812354884065599e+02,-1.865447461578351174e-03,-5.977778911545879315e-02
7.877575515103020898e+00,1.850995390614627478e+00,9.244376660062167961e-01,3.063815589188770900e+02,-1.863334203245137211e-03,-6.230286418973914053e-02
7.879575915183036905e+00,1.850991665321223723e+00,9.244404214119357199e-01,3.063818819708310457e+02,-1.861223208584172895e-03,-1.262398119778503081e-02
7.881576315263052912e+00,1.850987944248750239e+00,9.244431740619832860e-01,3.063822046447098160e+02,-1.859114475489698215e-03,-1.646926392657950891e-02
7.883576715343068919e+00,1.850984227392675763e+00,9.244459239580855581e-01,3.063825269409545058e+02,-1.857008001859172808e-03,6.287251617027199077e-03
7.885577115423084926e+00,1.850980514748472583e+00,9.244486711019639369e-01,3.063828488600055380e+02,-1.854903785582950881e-03,-7.655750353818295550e-02
7.887577515503100933e+00,1.850976806311617207e+00,9.244514154953352714e-01,3.063831704023029943e+02,-1.852801824553385046e-03,2.481960033801736652e-03
7.889577915583116940e+00,1.850973102077589472e+00,9.244541571399125246e-01,3.063834915682863311e+02,-1.850702116659164176e-03,-6.491234508373215639e-02
7.891578315663132948e+00,1.850969402041872547e+00,9.244568960374038857e-01,3.063838123583944935e+02,-1.848604659783426030e-03,-4.225117095359008645e-02
7.893578715743148955e+00,1.850965706199954042e+00,9.244596321895133251e-01,3.063841327730660282e+02,-1.846509451813971303e-03,4.666640868870702841e-02
7.895579115823164962e+00,1.850962014547324452e+00,9.244623655979404830e-01,3.063844528127388003e+02,-1.844416490629718908e-03,-3.580075910845374049e-02
7.897579515903180969e+00,1.850958327079478272e+00,9.244650962643804482e-01,3.063847724778503903e+02,-1.842325774113029446e-03,-2.652601301540052914e-02
7.899579915983196976e+00,1.850954643791913767e+00,9.244678241905240901e-01,3.063850917688376398e+02,-1.840237300140157295e-03,-4.251523543235460889e-02
7.901580316063212983e+00,1.850950964680132538e+00,9.244705493780578376e-01,3.063854106861370497e+02,-1.838151066586690696e-03,-2.254038229827653311e-03
7.903580716143228990e+00,1.850947289739639956e+00,9.244732718286637896e-01,3.063857292301846087e+02,-1.836067071327773803e-03,4.001097028416700924e-02
7.905581116223244997e+00,1.850943618965945392e+00,9.244759915440196041e-01,3.063860474014156807e+02,-1.833985312234553966e-03,-1.926540334931378662e-02
7.907581516303261004e+00,1.850939952354561324e+00,9.244787085257987203e-01,3.063863652002652316e+02,-1.831905787174403777e-03,3.147460186235080670e-02
7.909581916383277012e+00,1.850936289901004228e+00,9.244814227756699143e-01,3.063866826271676587e+02,-1.829828494016583207e-03,-6.704631617071550587e-02
7.911582316463293019e+00,1.850932631600794354e+00,9.244841342952979657e-01,3.063869996825568478e+02,-1.827753430626577469e-03,2.129577794165107493e-02
7.913582716543309026e+00,1.850928977449454838e+00,9.244868430863428799e-01,3.063873163668662869e+02,-1.825680594865430884e-03,-7.289241262860774936e-03
7.915583116623325033e+00,1.850925327442513701e+00,9.244895491504606655e-01,3.063876326805288386e+02,-1.823609984597629463e-03,1.857119094492674493e-03
7.917583516703341040e+00,1.850921681575501410e+00,9.244922524893026683e-01,3.063879486239768539e+02,-1.821541597677667212e-03,-4.807007962423033576e-02
7.919583916783357047e+00,1.850918039843952867e+00,9.244949531045159041e-01,3.063882641976423429e+02,-1.819475431966255385e-03,-3.263582925497963971e-02
7.921584316863373054e+00,1.850914402243406531e+00,9.244976509977432810e-01,3.063885794019565196e+02,-1.817411485316222652e-03,1.361054217576296126e-02
7.923584716943389061e+00,1.850910768769403969e+00,9.245003461706229331e-01,3.063888942373503710e+02,-1.815349755580064617e-03,-6.089375196600376600e-02
7.925585117023405068e+00,1.850907139417491187e+00,9.245030386247888865e-01,3.063892087042542585e+02,-1.813290240610165860e-03,3.672138139938930373e-02
7.927585517103421076e+00,1.850903514183217080e+00,9.245057283618708377e-01,3.063895228030979752e+02,-1.811232938250917357e-03,-2.375828959481249281e-02
7.929585917183437083e+00,1.850899893062134982e+00,9.245084153834938201e-01,3.063898365343109162e+02,-1.809177846352039154e-03,2.084891014486968050e-02
7.931586317263453090e+00,1.850896276049801337e+00,9.245110996912788703e-01,3.063901498983219653e+02,-1.807124962757700182e-03,-5.827420666563547930e-02
7.933586717343469097e+00,1.850892663141776140e+00,9.245137812868422511e-01,3.063904628955594376e+02,-1.805074285308738702e-03,-8.300171779996669275e-02
7.935587117423485104e+00,1.850889054333623607e+00,9.245164601717961173e-01,3.063907755264510797e+02,-1.803025811845770932e-03,3.021705640140059934e-02
7.937587517503501111e+00,1.850885449620911061e+00,9.245191363477481827e-01,3.063910877914243542e+02,-1.800979540206637530e-03,3.251325871004129980e-02
7.939587917583517118e+00,1.850881848999209822e+00,9.245218098163017206e-01,3.063913996909060415e+02,-1.798935468227180756e-03,-3.936607098433680431e-03
7.941588317663533125e+00,1.850878252464094764e+00,9.245244805790558962e-01,3.063917112253223536e+02,-1.796893593740245265e-03,3.093688954077157549e-02
7.943588717743549132e+00,1.850874660011144313e+00,9.245271486376051007e-01,3.063920223950992749e+02,-1.794853914580341048e-03,-2.430950215714261856e-03
7.945589117823565140e+00,1.850871071635940446e+00,9.245298139935397286e-01,3.063923332006619376e+02,-1.792816428572874266e-03,3.122697185523327229e-02
7.947589517903581147e+00,1.850867487334069361e+00,9.245324766484454004e-01,3.063926436424351891e+02,-1.790781133547914017e-03,5.535666881397782735e-03
7.949589917983597154e+00,1.850863907101120365e+00,9.245351366039037400e-01,3.063929537208433658e+02,-1.788748027330755441e-03,-5.014446127342507553e-02
7.951590318063613161e+00,1.850860330932686537e+00,9.245377938614917079e-01,3.063932634363102352e+02,-1.786717107744029143e-03,5.348879675098131004e-02
7.953590718143629168e+00,1.850856758824364734e+00,9.245404484227822683e-01,3.063935727892589966e+02,-1.784688372609033458e-03,-4.988785100144783186e-02
7.955591118223645175e+00,1.850853190771755141e+00,9.245431002893435002e-01,3.063938817801124515e+02,-1.782661819743958098e-03,1.111922665327385595e-01
7.957591518303661182e+00,1.850849626770462164e+00,9.245457494627394857e-01,3.063941904092928894e+02,-1.780637446967436865e-03,-9.112953902741933315e-03
7.959591918383677189e+00,1.850846066816093538e+00,9.245483959445298661e-01,3.063944986772220886e+02,-1.778615252094883914e-03,-4.812067916494761066e-02
7.961592318463693196e+00,1.850842510904260330e+00,9.245510397362698418e-01,3.063948065843212021e+02,-1.776595232935496149e-03,-1.240514022200532585e-02
7.963592718543709204e+00,1.850838959030577824e+00,9.245536808395101724e-01,3.063951141310110415e+02,-1.774577387305020792e-03,1.564324169608576932e-03
7.965593118623725211e+00,1.850835411190664859e+00,9.245563192557973986e-01,3.063954213177117936e+02,-1.772561713007325679e-03,5.279944852691387941e-03
7.967593518703740330e+00,1.850831867380143603e+00,9.245589549866736201e-01,3.063957281448431900e+02,-1.770548207852384870e-03,2.645230085435121281e-02
7.969593918783756337e+00,1.850828327594639999e+00,9.245615880336764958e-01,3.063960346128244510e+02,-1.768536869641290643e-03,-3.127870671877569508e-02
7.971594318863772344e+00,1.850824791829783766e+00,9.245642183983395768e-01,3.063963407220743420e+02,-1.766527696179687190e-03,-1.043098619832725227e-01
7.973594718943788351e+00,1.850821260081208175e+00,9.245668460821916401e-01,3.063966464730110033e+02,-1.764520685266557365e-03,-4.398148659623959955e-02
7.975595119023804358e+00,1.850817732344550492e+00,9.245694710867572441e-01,3.063969518660521203e+02,-1.762515834698219486e-03,2.051086887086411847e-02
7.977595519103820365e+00,1.850814208615450873e+00,9.245720934135568392e-01,3.063972569016149805e+02,-1.760513142274433562e-03,5.473261828761118164e-02
7.979595919183836372e+00,1.850810688889554134e+00,9.245747130641061018e-01,3.063975615801161894e+02,-1.758512605787410088e-03,-1.006520761095704292e-01
7.981596319263852379e+00,1.850807173162507757e+00,9.245773300399166006e-01,3.063978659019718975e+02,-1.756514223027139110e-03,4.096588587228684047e-03
7.983596719343868386e+00,1.850803661429963443e+00,9.245799443424954633e-01,3.063981698675978578e+02,-1.754517991785942144e-03,5.485296648052872398e-02
7.985597119423884394e+00,1.850800153687576666e+00,9.245825559733452659e-01,3.063984734774091976e+02,-1.752523909851477768e-03,-7.122459727839396126e-02
7.987597519503900401e+00,1.850796649931082838e+00,9.245851649355818491e-01,3.063987767318301962e+02,-1.750531975855840194e-03,8.454572938575477536e-02
7.989597919583916408e+00,1.850793150156345712e+00,9.245877712346473043e-01,3.063990796312949669e+02,-1.748542189617618980e-03,-3.938269189476580057e-02
7.991598319663932415e+00,1.850789654359102476e+00,9.245903748730003313e-01,3.063993821762159087e+02,-1.746554549355683328e-03,-6.650700602434739088e-03
7.993598719743948422e+00,1.850786162535088986e+00,9.245929758529819464e-01,3.063996843670042836e+02,-1.744569053230060618e-03,-2.555575288579350554e-02
7.995599119823964429e+00,1.850782674680044426e+00,9.245955741769286140e-01,3.063999862040709559e+02,-1.742585699399334942e-03,8.854925567281032861e-02
7.997599519903980436e+00,1.850779190789711759e+00,9.245981698471716914e-01,3.064002876878263351e+02,-1.740604486019758923e-03,4.425349451257993422e-02
7.999599919983996443e+00,1.850775710859836609e+00,9.246007628660379840e-01,3.064005888186803759e+02,-1.738625411247030073e-03,6.085345767644084400e-03
8.001600320064012450e+00,1.850772234886168599e+00,9.246033532358495233e-01,3.064008895970427488e+02,-1.736648473236512835e-03,-1.855546910658563073e-02
8.003600720144028458e+00,1.850768762864461126e+00,9.246059409589233447e-01,3.064011900233225560e+02,-1.734673670140796098e-03,-8.513126278624266741e-02
8.005601120224044465e+00,1.850765294790470028e+00,9.246085260375720427e-01,3.064014900979285017e+02,-1.732701000113023859e-03,-1.541500096674759679e-02
8.007601520304060472e+00,1.850761830659955365e+00,9.246111084741031050e-01,3.064017898212688920e+02,-1.730730461303120471e-03,-3.116006985325036824e-02
8.009601920384076479e+00,1.850758370468680525e+00,9.246136882708195781e-01,3.064020891937516353e+02,-1.728762051861343352e-03,-7.055573350410373340e-03
8.011602320464092486e+00,1.850754914212412006e+00,9.246162654300192907e-01,3.064023882157841285e+02,-1.726795769935618452e-03,-9.675275290196376499e-02
8.013602720544108493e+00,1.850751461886920080e+00,9.246188399539956304e-01,3.064026868877734273e+02,-1.724831613673982744e-03,6.268936102133899901e-02
8.015603120624124500e+00,1.850748013487978572e+00,9.246214118450371000e-01,3.064029852101261326e+02,-1.722869581224140134e-03,4.488426505308316244e-02
8.017603520704140507e+00,1.850744569011364193e+00,9.246239811054275393e-01,3.064032831832484476e+02,-1.720909670728132390e-03,7.949406186036776789e-02
8.019603920784156514e+00,1.850741128452857431e+00,9.246265477374457920e-01,3.064035808075460636e+02,-1.718951880330998883e-03,-3.019420752158769733e-02
8.021604320864172522e+00,1.850737691808242547e+00,9.246291117433660389e-01,3.064038780834242743e+02,-1.716996208174448313e-03,-2.593735673954838776e-03
8.023604720944188529e+00,1.850734259073306465e+00,9.246316731254577981e-01,3.064041750112880891e+02,-1.715042652400966539e-03,-6.225433689184777658e-02
8.025605121024204536e+00,1.850730830243840330e+00,9.246342318859854803e-01,3.064044715915418919e+02,-1.713091211150929993e-03,4.370489861515583496e-02
8.027605521104220543e+00,1.850727405315638174e+00,9.246367880272090556e-01,3.064047678245897259e+02,-1.711141882561273420e-03,-1.186053693506958391e-02
8.029605921184236550e+00,1.850723984284497803e+00,9.246393415513836089e-01,3.064050637108352930e+02,-1.709194664771707117e-03,8.331485046678945017e-02
8.031606321264252557e+00,1.850720567146220352e+00,9.246418924607592293e-01,3.064053592506817267e+02,-1.707249555917611517e-03,3.615523471484790446e-02
8.033606721344268564e+00,1.850717153896610290e+00,9.246444407575816760e-01,3.064056544445317627e+02,-1.705306554134033981e-03,3.803223285159879063e-02
8.035607121424284571e+00,1.850713744531475635e+00,9.246469864440914899e-01,3.064059492927878523e+02,-1.703365657556021873e-03,2.696285051154057727e-02
8.037607521504300578e+00,1.850710339046627961e+00,9.246495295225246602e-01,3.064062437958518217e+02,-1.701426864316402110e-03,-7.463047522186334881e-02
8.039607921584316585e+00,1.850706937437881727e+00,9.246520699951124023e-01,3.064065379541252128e+02,-1.699490172545448097e-03,3.598715851729530901e-02
8.041608321664332593e+00,1.850703539701055833e+00,9.246546078640810462e-01,3.064068317680090558e+02,-1.697555580375209594e-03,-8.125564886321356983e-02
