S,g,g_noisy
6.565876833416862723e+01,2.351285781135716707e-02,3.895044026849513868e-02
6.575965810418901469e+01,2.335321455793407108e-02,2.153858795128170411e-02
6.586070289913521947e+01,2.319446661285799044e-02,2.638275484772022866e-02
6.596190295721514474e+01,2.303660970490109886e-02,1.852379575723050661e-02
6.606325851700246687e+01,2.287963957852286873e-02,1.401511447718677660e-02
6.616476981743764441e+01,2.272355199384504948e-02,9.970327232325519248e-03
6.626643709782825908e+01,2.256834272662739532e-02,2.279083990654598435e-02
6.636826059784945642e+01,2.241400756824298013e-02,1.608969707086726000e-02
6.647024055754481253e+01,2.226054232565265537e-02,2.002022257784922057e-02
6.657237721732678892e+01,2.210794282137984457e-02,4.197023737279767519e-02
6.667467081797703088e+01,2.195620489348535168e-02,1.292664650510197237e-02
6.677712160064743330e+01,2.180532439554089610e-02,1.924116597009849911e-02
6.687972980686019753e+01,2.165529719660375454e-02,2.801104704193603523e-02
6.698249567850881192e+01,2.150611918118993521e-02,2.151049124755824091e-02
6.708541945785846394e+01,2.135778624924794186e-02,1.456843618762522843e-02
6.718850138754640966e+01,2.121029431613229849e-02,2.741745467379747697e-02
6.729174171058292586e+01,2.106363931257621003e-02,2.967746689022426887e-02
6.739514067035169376e+01,2.091781718466461520e-02,2.158598579323483743e-02
6.749869851061018267e+01,2.077282389380711441e-02,2.924557246864110949e-02
6.760241547549060215e+01,2.062865541671000252e-02,2.897294924271996350e-02
6.770629180950028569e+01,2.048530774534863819e-02,1.357928000456833442e-02
6.781032775752207442e+01,2.034277688693993114e-02,3.247251601940742693e-02
6.791452356481539709e+01,2.020105886391336536e-02,2.108637249953999523e-02
6.801887947701619908e+01,2.006014971388361823e-02,1.995579179418270968e-02
6.812339574013813603e+01,1.992004548962119162e-02,2.496790256903113486e-02
6.822807260057282974e+01,1.978074225902410818e-02,2.419633571484754511e-02
6.833291030509035124e+01,1.964223610508914614e-02,1.703071339496819991e-02
6.843790910084010193e+01,1.950452312588234899e-02,2.639694960162940196e-02
6.854306923535128249e+01,1.936759943450989604e-02,1.696581036555997596e-02
6.864839095653321976e+01,1.923146115908897641e-02,1.801528872053166988e-02
6.875387451267647521e+01,1.909610444271750071e-02,3.233507211910191526e-02
6.885952015245281643e+01,1.896152544344507571e-02,3.088503889235424266e-03
6.896532812491633990e+01,1.882772033424235519e-02,1.687401298496721963e-02
6.907129867950382618e+01,1.869468530297113684e-02,3.218511693285337413e-03
6.917743206603512363e+01,1.856241655235442434e-02,1.466177015032523248e-02
6.928372853471418580e+01,1.843091029994526481e-02,3.321285845904928258e-02
6.939018833612938408e+01,1.830016277809654382e-02,2.418612448365058468e-02
6.949681172125394824e+01,1.817017023393036751e-02,5.674739151441194479e-03
6.960359894144696113e+01,1.804092892930659123e-02,2.457726047188765056e-02
6.971055024845372827e+01,1.791243514079202126e-02,6.049288596126731199e-03
6.981766589440616144e+01,1.778468515962942226e-02,1.835526045537601986e-02
6.992494613182391561e+01,1.765767529170542138e-02,2.750031633429639993e-02
7.003239121361433206e+01,1.753140185751977248e-02,6.388520810785894982e-03
7.014000139307360371e+01,1.740586119215301389e-02,1.143018095925889439e-02
7.024777692388711614e+01,1.728104964523489995e-02,3.068662263577210531e-02
7.035571806012985974e+01,1.715696358091267290e-02,9.870731649085183815e-03
7.046382505626745285e+01,1.703359937781845010e-02,2.632928265524791048e-03
7.057209816715649708e+01,1.691095342903727039e-02,5.486989722869869274e-03
7.068053764804500361e+01,1.678902214207494276e-02,1.082279327241369299e-02
7.078914375457345898e+01,1.666780193882498595e-02,2.715939034331502078e-02
7.089791674277491040e+01,1.654728925553659857e-02,1.287214390878243034e-02
7.100685686907600314e+01,1.642748054278141134e-02,2.617151440050284605e-02
7.111596439029739258e+01,1.630837226542085350e-02,1.716788709178757727e-02
7.122523956365419906e+01,1.618996090257329018e-02,2.112164647897235223e-02
7.133468264675693149e+01,1.607224294758056657e-02,1.416828814038833401e-02
7.144429389761194216e+01,1.595521490797494057e-02,1.622026388514606968e-02
7.155407357462186724e+01,1.583887330544592187e-02,1.621033399799878122e-03
7.166402193658655051e+01,1.572321467580648294e-02,5.145854260779365169e-03
7.177413924270354073e+01,1.560823556895962402e-02,1.360236643596874143e-02
7.188442575256841849e+01,1.549393254886492419e-02,1.284730685573936410e-02
7.199488172617598991e+01,1.538030219350425623e-02,1.976769565522810274e-02
7.210550742392021561e+01,1.526734109484854940e-02,1.562192119491248588e-02
7.221630310659541863e+01,1.515504585882318164e-02,1.916858162196689169e-02
7.232726903539666807e+01,1.504341310527418374e-02,2.973021591681534320e-02
7.243840547192012025e+01,1.493243946793427340e-02,8.132354420633210179e-03
7.254971267816415548e+01,1.482212159438809490e-02,8.928145965346271848e-03
7.266119091652970496e+01,1.471245614603812826e-02,7.278630697789532228e-03
7.277284044982069133e+01,1.460343979807039033e-02,4.901147209398534765e-03
7.288466154124516549e+01,1.449506923941938988e-02,2.003066265640592730e-02
7.299665445441526401e+01,1.438734117273410620e-02,1.238965548273106461e-02
7.310881945334848808e+01,1.428025231434266670e-02,1.746457189592443698e-02
7.322115680246795932e+01,1.417379939421785535e-02,8.499497603885497118e-03
7.333366676660291716e+01,1.406797915594234887e-02,8.389699268177624666e-03
7.344634961098972781e+01,1.396278835667339249e-02,2.491548229414918339e-02
7.355920560127235319e+01,1.385822376710787660e-02,1.751123384215392403e-02
7.367223500350266363e+01,1.375428217144754675e-02,3.108957231911169822e-02
7.378543808414160310e+01,1.365096036736320601e-02,2.554227174910208079e-02
7.389881511005953030e+01,1.354825516595984172e-02,8.698945141763610861e-03
7.401236634853665919e+01,1.344616339174133438e-02,3.945577797415172547e-03
7.412609206726419586e+01,1.334468188257464591e-02,1.638610006551837264e-02
7.423999253434438117e+01,1.324380748965487374e-02,2.737623812494759459e-02
7.435406801829161338e+01,1.314353707746920494e-02,2.678914226061261672e-02
7.446831878803293137e+01,1.304386752376152786e-02,3.106137719992223267e-02
7.458274511290834141e+01,1.294479571949695186e-02,1.794689508926085655e-02
7.469734726267192571e+01,1.284631856882569034e-02,9.154725053936746404e-03
7.481212550749231127e+01,1.274843298904742780e-02,3.535956702120143097e-02
7.492708011795298262e+01,1.265113591057573546e-02,7.988435699383712729e-03
7.504221136505353229e+01,1.255442427690163509e-02,1.338957110156662605e-02
7.515751952020966087e+01,1.245829504455821246e-02,3.901615959067338338e-03
7.527300485525432805e+01,1.236274518308412909e-02,4.156322076597962836e-03
7.538866764243819318e+01,1.226777167498777424e-02,-4.313864040285560197e-04
7.550450815443002739e+01,1.217337151571133702e-02,1.657296805457178154e-02
7.562052666431782200e+01,1.207954171359425580e-02,1.572398571912898141e-02
7.573672344560914382e+01,1.198627928983722959e-02,8.087716651049530261e-03
7.585309877223164676e+01,1.189358127846612892e-02,-7.947102479839880662e-04
7.596965291853409497e+01,1.180144472629538963e-02,-5.073868599995538103e-03
7.608638615928680338e+01,1.170986669289180229e-02,2.418635120043890335e-03
7.620329876968210669e+01,1.161884425053833977e-02,2.404263504707904175e-02
7.632039102533543939e+01,1.152837448419738453e-02,7.420559094776612089e-03
7.643766320228549205e+01,1.143845449147467587e-02,7.658868093420839740e-03
7.655511557699529135e+01,1.134908138258248350e-02,3.868238991673139671e-02
7.667274842635271170e+01,1.126025228030322518e-02,5.317713416201117795e-03
7.679056202767083050e+01,1.117196431995313641e-02,4.965337750563379032e-03
7.690855665868907920e+01,1.108421464934531038e-02,1.961026938579091272e-02
7.702673259757364121e+01,1.099700042875330699e-02,3.715069762869238623e-02
7.714509012291792089e+01,1.091031883087462129e-02,-2.626585601424291302e-03
7.726362951374369459e+01,1.082416704079371128e-02,-2.834701950907708712e-04
7.738235104950116749e+01,1.073854225594571450e-02,7.600252839601159480e-03
7.750125501007018158e+01,1.065344168607933531e-02,9.590776587142869555e-03
7.762034167576062771e+01,1.056886255322033591e-02,-8.016226695455250240e-03
7.773961132731287194e+01,1.048480209163490245e-02,2.288316343360397714e-02
7.785906424589892083e+01,1.040125754779254799e-02,7.904315160188643899e-03
7.797870071312279094e+01,1.031822618032952020e-02,7.471924923097547633e-03
7.809852101102100619e+01,1.023570526001211026e-02,1.688232217910134308e-02
7.821852542206367787e+01,1.015369206969953669e-02,1.273582109526865541e-02
7.833871422915494520e+01,1.007218390430727160e-02,1.071493308601134675e-02
7.845908771563343009e+01,9.991178070770346045e-03,1.515484648450360350e-02
7.857964616527343082e+01,9.910671888006091640e-03,3.586366260704231326e-03
7.870038986228497890e+01,9.830662686877739143e-03,1.420001392423065126e-02
7.882131909131504699e+01,9.751147810157118415e-03,9.734949821465260084e-03
7.894243413744801785e+01,9.672124612487941267e-03,-6.491280036370264753e-03
7.906373528620602542e+01,9.593590460349115528e-03,2.761891771890085875e-02
7.918522282355024799e+01,9.515542732017410327e-03,1.005380351336353228e-02
7.930689703588120665e+01,9.437978817530834341e-03,7.686151504156642222e-03
7.942875821003927683e+01,9.360896118651800685e-03,2.466754864849794900e-03
7.955080663330593893e+01,9.284292048829849431e-03,1.408463270221953396e-02
7.967304259340372141e+01,9.208164033165211482e-03,1.099183380740065101e-02
7.979546637849753665e+01,9.132509508371477319e-03,6.797657963259884535e-03
7.991807827719510726e+01,9.057325922738838214e-03,4.446247815602223305e-03
8.004087857854733556e+01,8.982610736097360396e-03,9.428431173650908895e-03
8.016386757204953994e+01,8.908361419779749213e-03,7.224052166269483329e-03
8.028704554764186696e+01,8.834575456584628506e-03,-4.250919584333649748e-03
8.041041279570974609e+01,8.761250340739734979e-03,3.294412481544845700e-04
8.053396960708501240e+01,8.688383577864805529e-03,2.111926368873301776e-02
8.065771627304644653e+01,8.615972684934788961e-03,2.510996429778271019e-02
8.078165308532011579e+01,8.544015190243134036e-03,-5.160963384917213737e-03
8.090578033608066733e+01,8.472508633364603942e-03,6.955776253942370056e-03
8.103009831795138496e+01,8.401450565118789848e-03,1.649381782075555816e-02
8.115460732400546817e+01,8.330838547532918442e-03,-5.564065855204001348e-04
8.127930764776637318e+01,8.260670153805250993e-03,1.805851440722082771e-03
8.140419958320839555e+01,8.190942968268288132e-03,1.399738679020971592e-03
8.152928342475776446e+01,8.121654586351802901e-03,3.018376897379737925e-02
8.165455946729312586e+01,8.052802614546128793e-03,1.467822852702214270e-02
8.178002800614596879e+01,7.984384670365565762e-03,1.455188699627739737e-02
8.190568933710193278e+01,7.916398382311307449e-03,1.019370064078851598e-02
8.203154375640079365e+01,7.848841389835083115e-03,5.555949083097522917e-03
8.215759156073781355e+01,7.781711343302097003e-03,1.018032027297052777e-02
8.228383304726412462e+01,7.715005903954535831e-03,1.990570433556847901e-02
8.241026851358718375e+01,7.648722743875010360e-03,1.461769647544169937e-02
8.253689825777203737e+01,7.582859545949623137e-03,2.440109520568576121e-02
8.266372257834171933e+01,7.517414003831519344e-03,-1.770431032342687991e-02
8.279074177427767722e+01,7.452383821904421182e-03,2.413881718583742522e-04
8.291795614502109402e+01,7.387766715245758925e-03,2.351818928349663426e-02
8.304536599047318646e+01,7.323560409590328460e-03,3.000994724528873413e-03
8.317297161099580194e+01,7.259762641293828270e-03,9.640584021335635301e-03
8.330077330741261221e+01,7.196371157296132734e-03,1.406353563249878105e-02
8.342877138100921286e+01,7.133383715085146563e-03,1.970890142083496846e-02
8.355696613353441649e+01,7.070798082660086775e-03,1.701067131928132858e-02
8.368535786720063641e+01,7.008612038495232177e-03,1.098148329951764354e-02
8.381394688468448351e+01,6.946823371503624278e-03,5.219549991307963210e-03
8.394273348912784627e+01,6.885429881000567839e-03,-9.669519801296566977e-03
8.407171798413844499e+01,6.824429376667386429e-03,9.029366713298422539e-03
8.420090067379024390e+01,6.763819678515321093e-03,2.018885724578847046e-02
8.433028186262481540e+01,6.703598616848971056e-03,-1.840302572074124787e-02
8.445986185565128324e+01,6.643764032230485561e-03,-3.629304362621562849e-03
8.458964095834777197e+01,6.584313775443046204e-03,-1.439086363839585554e-02
8.471961947666171966e+01,6.525245707454937344e-03,3.080719653949316999e-03
8.484979771701048890e+01,6.466557699383521096e-03,8.998366859281110505e-03
8.498017598628248948e+01,6.408247632458993759e-03,4.594721621909719431e-03
8.511075459183768999e+01,6.350313397988485709e-03,6.809403785709768411e-03
8.524153384150810098e+01,6.292752897320195125e-03,4.730099211453839443e-03
8.537251404359899709e+01,6.235564041807246764e-03,1.767201447537050663e-02
8.550369550688938602e+01,6.178744752771933232e-03,1.569048481849990434e-03
8.563507854063246327e+01,6.122292961469948461e-03,3.384931747501963156e-02
8.576666345455699059e+01,6.066206609054367038e-03,-1.330558279901778752e-03
8.589845055886728176e+01,6.010483646540158709e-03,2.059623912584967326e-02
8.603044016424456686e+01,5.955122034768235359e-03,-7.120401886365626890e-04
8.616263258184747542e+01,5.900119744369885719e-03,7.157193970888896251e-04
8.629502812331249118e+01,5.845474755731251693e-03,2.577416355350984831e-02
8.642762710075518839e+01,5.791185058957572240e-03,6.041018928840417336e-03
8.656042982677075770e+01,5.737248653837732568e-03,-1.259694816065778759e-03
8.669343661443446081e+01,5.683663549808884441e-03,1.004994401065825022e-03
8.682664777730285266e+01,5.630427765920842723e-03,-7.906834791224488443e-03
8.696006362941433565e+01,5.577539330800763799e-03,2.190667007312889838e-02
8.709368448528954332e+01,5.524996282617955848e-03,-5.508341540385253837e-03
8.722751065993278985e+01,5.472796669048322210e-03,6.572461754420076685e-03
8.736154246883204166e+01,5.420938547239404978e-03,8.369998711634097158e-03
8.749578022796031007e+01,5.369419983775001841e-03,-4.546291398355700036e-04
8.763022425377610602e+01,5.318239054640095179e-03,4.470490164418465528e-03
8.776487486322398013e+01,5.267393845185895651e-03,1.970175693104917608e-02
8.789973237373571635e+01,5.216882450094627310e-03,3.731337627697955180e-03
8.803479710323087204e+01,5.166702973344643179e-03,-6.047950392222802701e-03
8.817006937011724688e+01,5.116853528175610219e-03,1.278380825491611840e-02
8.830554949329224712e+01,5.067332237053428015e-03,-1.091405891972372678e-02
8.844123779214295666e+01,5.018137231635676557e-03,2.231133174732124330e-03
8.857713458654745864e+01,4.969266652736644210e-03,1.312005772460222118e-02
8.871324019687537543e+01,4.920718650292741671e-03,-6.289209859239196752e-03
8.884955494398833764e+01,4.872491383327926320e-03,2.925138134307597032e-02
8.898607914924123463e+01,4.824583019918994749e-03,3.659067741481795456e-03
8.912281313448278297e+01,4.776991737161094716e-03,1.730377603208917234e-03
8.925975722205596696e+01,4.729715721133396708e-03,1.426252596199604171e-02
8.939691173479933184e+01,4.682753166864500952e-03,6.043110802248169780e-03
8.953427699604750956e+01,4.636102278298163612e-03,-6.240293729016754137e-03
8.967185332963165934e+01,4.589761268259147028e-03,1.860160707734430114e-03
8.980964105988094559e+01,4.543728358418729074e-03,7.697271569302650482e-03
8.994764051162246687e+01,4.498001779260856099e-03,1.053332198199291581e-02
9.008585201018274802e+01,4.452579770047770252e-03,2.943248717234060209e-03
9.022427588138819488e+01,4.407460578786099106e-03,1.706920899346209969e-02
9.036291245156562013e+01,4.362642462192934875e-03,3.585838098867928647e-03
9.050176204754349385e+01,4.318123685661800007e-03,-7.052700011918912326e-03
9.064082499665252612e+01,4.273902523228830484e-03,-2.562585877180307593e-03
9.078010162672609340e+01,4.229977257539121321e-03,-9.054987948292871763e-03
