p,v,F_index,F_index_noisy
6.430140893061975227e-01,2.853321574462081359e-02,5.571694294599318642e-01,5.640567680438761666e-01
7.573237315582790341e-01,2.020056587690919128e-02,5.674893683471960992e-01,5.684047060486689951e-01
4.460900729770959083e-01,3.504645938801425470e-02,5.705293163949448632e-01,5.749772045060863590e-01
7.914167762482515744e-01,1.836047542643684527e-02,5.892243124430909251e-01,5.905970087553096270e-01
3.876752670639977971e-01,9.198462360644055549e-03,3.935130894254859069e-01,3.927329994665169632e-01
2.988307812216652315e-01,1.988766645819370349e-02,5.091313312518533918e-01,5.049890251511683914e-01
7.162853668511941496e-01,2.291767779151334533e-02,5.563972382339226197e-01,5.533482403238516589e-01
5.941662175837735260e-01,2.906251522928062977e-02,5.429479714100484689e-01,5.437332367380725007e-01
3.814712859687661717e-01,1.527075060124596928e-02,4.427333530716238141e-01,4.453894031760298744e-01
2.235373564408313918e-01,4.021595552840758619e-02,7.843767514379950123e-01,7.742149267593458895e-01
3.785837159842778687e-01,4.806634253576171079e-02,6.714953201660849302e-01,6.699236500309672104e-01
5.746445574054749317e-01,9.480212959034485520e-03,3.967240215851084439e-01,4.000950590253298800e-01
5.422356803107073464e-01,4.759491833782610731e-02,6.465672282903334178e-01,6.462192936721362635e-01
3.644241557862568648e-01,1.663448207161989309e-02,4.570031109491624610e-01,4.519182370634504675e-01
4.502989404187123235e-01,2.250304231903110450e-02,4.866507981551678186e-01,4.820063971756615717e-01
4.029844257252876427e-01,3.606919491517617676e-02,5.863707239856367215e-01,5.951969458063739449e-01
2.456591470116782916e-01,1.795685256184477441e-02,5.280453287008401997e-01,5.204740673606795820e-01
5.848216645410174719e-01,1.812449785283890349e-02,4.632034257061409255e-01,4.619260005131144986e-01
5.242032961568685590e-01,7.056038063243556813e-03,3.747357410937260935e-01,3.792445180697938678e-01
7.209619636604054360e-01,3.732670593076290594e-02,6.835400899188228685e-01,6.739249726008031960e-01
6.830885332325307147e-01,2.438709694652924781e-02,5.462716854477391859e-01,5.499991349067807622e-01
4.419104157132847654e-01,4.212346929612497543e-02,6.150797017891669327e-01,6.076591566999661742e-01
6.603136500120148078e-01,4.967855944436331411e-02,7.117601171470927524e-01,7.171507510157488774e-01
5.740672017672568961e-01,4.628494643538298703e-02,6.464961764334590244e-01,6.601642914204460810e-01
7.496152221189733567e-01,2.683287698510609248e-02,6.260469804961353857e-01,6.201292487151816024e-01
3.356317788538953906e-01,3.884754348245770400e-02,6.361899073393707527e-01,6.361881446910212512e-01
3.809081336425601538e-01,1.940630203286605737e-02,4.747753398517378098e-01,4.769474519608981611e-01
4.888804981043256559e-01,4.437184946912588884e-02,6.238172748564742021e-01,6.213006019331920315e-01
2.817086116217838443e-01,9.903624560294747858e-03,4.210254947044070883e-01,4.240911195775123876e-01
5.471814892596013058e-01,2.798865567996721912e-02,5.259075826406103271e-01,5.226771979339188690e-01
4.367436830951459958e-01,2.761285290379545190e-02,5.230999881219499104e-01,5.206033309096755879e-01
6.434165264109401594e-01,4.737978371575835707e-02,6.852612695543480736e-01,6.815078987499003649e-01
6.829976961641088806e-01,4.230926703444334164e-02,6.820634368062130637e-01,6.821320043207241834e-01
2.584645623243950752e-01,4.229713168453765049e-02,7.404528719492819988e-01,7.431486909452706957e-01
7.974964848499417336e-01,4.409771274037721511e-02,8.818784314940928404e-01,8.870642202579324120e-01
6.698356474211701883e-01,3.898509247426149710e-02,6.481671122044632138e-01,6.479440109882452781e-01
6.531753245717610845e-01,2.661752649695543066e-02,5.476997801842520275e-01,5.426599437854818797e-01
3.462179597393388875e-01,1.239260762652021584e-02,4.262150615778598772e-01,4.241106652769079943e-01
3.531879666932288275e-01,1.604385981066092440e-02,4.550100198006239438e-01,4.527418638651781180e-01
7.268417876869088801e-01,2.268189461273989113e-02,5.628937032315246558e-01,5.612422826151340916e-01
2.284635308839122469e-01,3.036921610950451753e-02,6.806815491641988736e-01,6.838986622437172036e-01
2.727802324977771087e-01,4.828100870711065501e-02,7.651804649383620038e-01,7.647780985473107140e-01
5.625364285087390837e-01,6.288748033419961497e-03,3.709657581057929088e-01,3.717216910450281131e-01
3.419628754703279983e-01,4.588491896473814724e-02,6.793617510300954399e-01,6.798996367782567107e-01
5.116890688606712256e-01,2.186608554387570180e-02,4.812980934699105928e-01,4.811226540988605693e-01
5.182181030803505450e-01,2.753649170547565680e-02,5.199165559983727203e-01,5.178225235291973316e-01
4.405542407035095698e-01,3.693855372597285025e-02,5.833402372997664731e-01,5.872500363909421983e-01
6.797726787661635406e-01,6.946685449993363938e-03,3.915582344779082735e-01,3.913667526276030095e-01
3.214636267940303438e-01,1.694561647245130392e-02,4.726377965423943506e-01,4.723237622679557490e-01
6.529964357942257269e-01,3.872280341814966081e-02,6.348309863302252776e-01,6.294654659621590209e-01
4.485627233110225376e-01,1.484534336286426684e-02,4.321539085539241043e-01,4.288631898011134314e-01
7.422722976863456168e-01,8.892095619280442065e-03,4.315079899188593027e-01,4.287313629295584350e-01
2.927006414525861744e-01,1.279893472687214720e-02,4.458714784866976144e-01,4.489216747895508064e-01
3.369845440867371700e-01,5.629749436756257761e-03,3.680604043720237528e-01,3.594911129147151385e-01
3.970610683365030091e-01,4.516994244503611672e-02,6.458601713511726850e-01,6.496964648248485519e-01
3.249268535064019359e-01,2.949043469242189353e-02,5.739828079853004361e-01,5.747705555101114694e-01
3.831768034483966634e-01,3.657373909524546524e-02,5.963812950143487779e-01,5.929873218964749615e-01
4.303947207775339900e-01,7.227560528717372895e-03,3.753354076642522186e-01,3.712288969120473014e-01
6.663621700748829646e-01,4.077448228129101210e-02,6.580163298711639852e-01,6.607055385772790945e-01
6.165138193405326206e-01,2.500601835123858127e-02,5.211641241202519259e-01,5.223797167013607412e-01
6.698781639750380767e-01,1.495525344053293473e-02,4.606679973163039232e-01,4.509002754028095250e-01
5.299755466261173442e-01,4.073097221185499606e-02,6.043888284208290829e-01,6.010744785049648709e-01
3.745275491834872961e-01,1.888900501060067003e-02,4.722864368635830701e-01,4.678386046317674074e-01
2.863515586234940402e-01,6.480407291204855896e-03,3.841634051090338509e-01,3.839374664253210612e-01
7.709988218814560756e-01,1.136409500337650161e-02,4.783850259156172680e-01,4.753360977989779523e-01
5.758766749992384471e-01,1.191909002480775852e-02,4.155288629878980400e-01,4.179539385539565721e-01
3.256523338319310401e-01,2.025042684002566207e-02,4.991115302316731506e-01,4.966334321063138879e-01
3.842129615336672410e-01,1.726374216496644534e-02,4.576959638246770878e-01,4.564460320095350965e-01
5.426646944164238429e-01,7.047139720368471479e-03,3.755835206822638050e-01,3.819155143568400690e-01
4.785292004045931802e-01,1.072577155322341699e-02,4.011228295339822059e-01,4.000501762310332277e-01
2.266389629970420316e-01,4.903365107971453807e-02,8.522965822298467220e-01,8.499343778491008639e-01
3.852276303613930697e-01,4.893069370346223718e-02,6.735510446617875013e-01,6.738609337550117706e-01
5.420606128681845215e-01,4.606921077869637060e-02,6.377303346438198961e-01,6.313617856101022552e-01
6.868381301390706906e-01,4.034027157485234327e-02,6.715592808336575681e-01,6.636936566284711292e-01
3.154256255809909648e-01,1.281988463476287782e-02,4.380394036801475988e-01,4.379953416990138848e-01
3.417752206120637237e-01,3.614761977272207966e-02,6.133342397053282991e-01,6.104824030569926396e-01
4.527063527666999043e-01,1.831942517528601169e-02,4.570364831599093014e-01,4.499791763066591233e-01
3.745990207492270185e-01,9.802411260371183405e-03,3.998441376692362104e-01,4.045394934630437422e-01
6.988825800648326148e-01,7.663333311248786764e-03,4.030260505073277044e-01,4.065075485800797028e-01
5.320897067673310277e-01,1.407032561189885608e-02,4.273652773045150122e-01,4.285330062815070895e-01
3.305489802739617344e-01,3.691190096565197254e-02,6.258411959654376355e-01,6.232171873570422349e-01
4.944054600670332311e-01,1.113762277675408446e-02,4.043272738338246075e-01,4.033650168775630429e-01
5.119401469481194011e-01,3.856832694283413715e-02,5.896687203274557643e-01,5.868221790068626209e-01
3.602862486164275513e-01,4.877764224643695717e-02,6.858087246834048134e-01,6.901255909684029799e-01
5.587691957654143948e-01,2.694928084498761020e-02,5.207219416459745176e-01,5.135537862155601374e-01
6.631237414480437575e-01,3.391106556417872869e-02,6.073438377196507254e-01,6.087126303201472188e-01
3.298967063277013501e-01,4.418476453941981574e-02,6.769106325964378001e-01,6.770074046478576912e-01
3.799660996582752137e-01,1.688663405837130885e-02,4.556145060930205659e-01,4.499656056691737072e-01
2.920104973397185111e-01,4.540584407765048403e-02,7.205657928066290241e-01,7.236629020564813164e-01
3.917220609721683289e-01,3.304515617074653411e-02,5.697289597263438532e-01,5.680339264717219061e-01
6.692510221811678317e-01,2.543471037126004974e-02,5.468028282546517627e-01,5.561510932975570753e-01
6.469171759562326596e-01,2.831055005120277149e-02,5.573631172521000821e-01,5.632351192555518082e-01
7.549380719846934262e-01,1.148165401491957338e-02,4.682263312129865129e-01,4.679519347295655884e-01
4.332726543802354335e-01,3.587715599621780355e-02,5.778948213122200306e-01,5.760175517139191070e-01
2.591422500629381176e-01,4.431462587248379686e-02,7.553321609947828419e-01,7.519259563423327242e-01
3.005268600095362119e-01,3.231305601694495905e-02,6.132790423510752209e-01,6.096779210023940410e-01
5.082495778867937020e-01,2.294390490110210026e-02,4.885300610503724439e-01,4.901094910616142775e-01
2.663457983887751457e-01,2.335743755171024519e-02,5.645018174326619231e-01,5.573391906794001871e-01
6.208924358955241196e-01,9.309696678961792288e-03,4.012826551315855639e-01,4.061406920643387264e-01
3.809611384169260262e-01,3.917307779538999751e-02,6.143865285904639428e-01,6.178803254951600321e-01
4.856906920114112958e-01,1.811816544994504508e-02,4.546389509545974983e-01,4.539712845456499446e-01
4.476064923878123603e-01,5.779953487571530893e-03,3.637450396980386191e-01,3.674954537757318951e-01
4.240652098769920331e-01,4.546593642083926468e-02,6.390380714138962359e-01,6.505274475940716616e-01
7.033579680256816236e-01,1.311832705968568602e-02,4.574216365104272208e-01,4.589072068830563067e-01
2.235727692854107274e-01,2.448492637504361830e-02,6.260366219031422430e-01,6.346338463672182018e-01
7.266579424474475246e-01,9.443593579431187185e-03,4.306314854122991753e-01,4.291654095531121649e-01
2.549627428196163392e-01,4.769460644641791702e-02,7.878100963197898210e-01,7.847804002491506337e-01
2.743953779484034072e-01,3.948963630059072749e-02,6.966682758365139172e-01,7.016768380531706040e-01
3.172548328364839798e-01,3.994677754278935095e-02,6.574062185439251138e-01,6.478289518563320470e-01
7.156571674135459027e-01,2.762984585756603911e-02,5.975877984702168133e-01,6.023858572496144648e-01
7.870496888941473923e-01,3.706677974785334978e-02,7.897005916753223609e-01,7.896964970694243524e-01
2.956544791780364445e-01,2.208560241075043645e-02,5.306425787636922520e-01,5.282410889479318694e-01
5.276869667404288089e-01,4.297934239033801562e-02,6.175501338665260187e-01,6.179797390436331250e-01
5.565767850785352522e-01,1.225812692804115894e-02,4.160205333935408922e-01,4.165772548891447657e-01
3.171222430815270887e-01,2.043083639736099216e-02,5.044811062907206267e-01,5.107190674692194676e-01
6.355544383308318057e-01,1.037621263403458796e-02,4.126577980308157589e-01,4.168668138280280377e-01
4.758556803480866182e-01,2.368991840410602720e-02,4.934064714735989510e-01,4.944110420676752216e-01
3.458407564876486706e-01,4.382293877756140987e-02,6.632716020223596853e-01,6.621688733158445084e-01
3.462529039113649842e-01,3.742278614085012278e-02,6.196819593324919273e-01,6.149592205450429283e-01
5.750384428024621908e-01,4.859062923815707369e-02,6.602546579369685809e-01,6.612501670782180430e-01
2.209429645322464608e-01,4.867410125859921582e-02,8.623987052860302427e-01,8.495229594933818573e-01
6.882476674276701845e-01,4.758426107629663143e-02,7.229487871179002267e-01,7.277783997131291871e-01
6.813249644956427264e-01,3.556841764646939685e-02,6.322597254467025030e-01,6.322542457479229938e-01
5.277437338566124403e-01,1.239909244816072426e-02,4.148635276358360047e-01,4.065540681159621750e-01
2.154326064046480915e-01,2.017483144971107464e-02,5.879990782572975805e-01,5.908235535255524917e-01
6.178504595701902469e-01,4.451625199251047632e-02,6.529137127890830561e-01,6.484692084459641181e-01
4.256468715340729347e-01,3.535438023753011139e-02,5.760487106201461760e-01,5.737185394149005857e-01
2.409702776431120741e-01,1.432951580637286532e-02,4.913335203058311618e-01,4.824030246843687975e-01
3.873364898159850078e-01,1.967917349070931812e-02,4.754396959033022063e-01,4.716950822547231748e-01
4.366939740258304892e-01,3.231040443829387432e-02,5.543033573923876745e-01,5.551007017493915230e-01
2.735970339056053025e-01,1.955972628464724625e-02,5.220373452576231310e-01,5.216149926704807260e-01
7.685124576921475992e-01,1.007944359199703516e-02,4.605280873207734937e-01,4.619728118531571393e-01
4.556248752158335580e-01,1.970293082393541340e-02,4.666810966723028420e-01,4.630243698399660324e-01
6.860169608167701050e-01,4.024744839262501400e-02,6.701715589541168416e-01,6.729756943797814417e-01
5.585275702173057022e-01,4.080247971074783819e-02,6.096397512940441299e-01,6.022213952585997454e-01
4.290194737829622351e-01,3.415543511367871016e-02,5.676370836813575682e-01,5.647707058971743743e-01
5.075854561520232178e-01,4.546435613425108685e-02,6.304514450851570473e-01,6.171767896724491553e-01
5.036669935475365234e-01,7.792894780722202028e-03,3.795862618517291676e-01,3.780159242529995689e-01
4.273379022158003138e-01,8.534031888408809274e-03,3.856165179675347665e-01,3.828409305965425058e-01
2.677484054676442238e-01,3.178910791328892066e-02,6.403407533092637660e-01,6.393236078470337924e-01
7.017667116208903266e-01,1.570537127791255677e-02,4.809799397192051074e-01,4.837814684699894840e-01
5.018143039781537418e-01,2.718968199947978392e-02,5.168517332997429881e-01,5.233541442865423665e-01
5.028140224519865864e-01,4.949993863428846230e-02,6.532741215741968421e-01,6.473275305594389240e-01
4.703050459064928579e-01,1.508621690752070393e-02,4.331428780344519502e-01,4.318767454893802649e-01
4.518535024564684921e-01,1.070414313741861745e-02,4.013090016792390524e-01,3.914501594768408088e-01
7.502012200426948496e-01,3.730549020257430820e-02,7.225809778378414761e-01,7.316520214871742311e-01
7.540266597713811692e-01,4.459122063760551785e-02,7.892031243291242060e-01,7.956351899635959457e-01
6.434382426490490303e-01,1.188900498246512477e-02,4.269495019860715113e-01,4.292101549979080999e-01
2.282761753829408991e-01,5.358233557881312767e-03,3.872660456631186743e-01,3.932645421276828035e-01
4.309673053968861578e-01,2.089133982309544085e-02,4.772277357212441617e-01,4.814651955542121886e-01
6.122241797920009443e-01,9.294189720157372547e-03,3.998446408639151350e-01,3.966203896603333612e-01
5.311074335395468138e-01,2.264970434180560085e-02,4.879812754248373241e-01,4.915362837746894420e-01
6.870539844230414417e-01,1.645295934586189779e-02,4.807067784613298089e-01,4.865402771338582788e-01
3.713464292635686448e-01,3.669855165416202603e-02,6.020540979673637549e-01,6.060555290274447504e-01
7.162441002150028435e-01,2.499014654843336597e-02,5.749583680445953249e-01,5.745088356719720846e-01
3.831089844745014794e-01,4.971325230045835208e-02,6.792166682251128407e-01,6.772731641966835969e-01
4.776845239306867219e-01,6.630017822813243089e-03,3.703021687964126452e-01,3.821641466150271227e-01
3.542156456136096310e-01,1.075056127279955774e-02,4.107153793618840698e-01,4.120691597647847537e-01
6.414961569573722766e-01,7.866290728120988590e-03,3.925672647871765175e-01,3.952979545377288129e-01
