M,T_body,Q,Q_noisy
3.078178066022224435e+00,2.829246218423711525e+02,1.316314796162808332e+00,1.341343156422383665e+00
3.374206671865841400e+01,2.810446126669611431e+02,6.285881624393496736e-01,6.127428766432722052e-01
3.401724937465598619e-02,3.008883752799173976e+02,7.095239158942680258e-02,6.097244561211684344e-02
1.761640208273919939e+01,2.812692868148346292e+02,1.197167568793742198e+00,1.247266897032263788e+00
5.262330456741323541e-03,2.957751054107009736e+02,2.313886146458131801e-02,4.153035051131850897e-02
5.684158946334279261e-02,2.992883710324718436e+02,9.740586836852653529e-02,1.153358390963638291e-01
1.106774951133880158e+01,2.921071167509526276e+02,1.457251605055476018e+00,1.495924104731297666e+00
1.709935664260626424e+02,3.116793892400723962e+02,7.939831517770927494e-02,8.831547915815564365e-02
1.235958431626426289e-02,3.186357834224104408e+02,4.256026746918672998e-02,3.343531225950164415e-02
4.077420428059429919e-02,2.916499402690517400e+02,8.055787060461602755e-02,4.597969327651897642e-02
3.665461305073182061e-03,2.892483697945696690e+02,1.923394699241906189e-02,3.647004482175970896e-02
1.250972863237721257e-03,3.160443275089622830e+02,1.090474581620880581e-02,-1.176252484763147879e-02
4.468827162652642959e-02,2.897695695394544373e+02,8.611797249507770202e-02,9.953318209396208593e-02
5.076723610938667086e-01,2.979923287389658526e+02,3.949765428909233211e-01,3.554799314144265754e-01
1.868047628885142163e-03,3.059975723521270652e+02,1.283479681267700630e-02,3.347752299539635129e-03
7.340177034178088991e-03,2.735274463743028264e+02,3.539511172387012350e-02,3.503580721056393649e-02
1.266921876919727552e+01,3.043129318130376646e+02,1.359716352612588386e+00,1.334685921713661072e+00
1.508280771687102515e+02,3.084336317037079311e+02,9.132188616242140067e-02,8.038585839097148189e-02
1.760217247671963785e-03,2.859261767367946732e+02,1.291461605089415030e-02,-3.721240400511388602e-03
3.729090217295237153e+01,3.028687296012199681e+02,5.055534862138965080e-01,5.081494138308531028e-01
6.987149384888416415e-02,3.079635172805679417e+02,1.134557959679327183e-01,8.827468875943619842e-02
3.036190746531935436e-01,2.818517695052830163e+02,3.117817154143471825e-01,3.065405825189571054e-01
5.524255709978298228e+02,3.013180452344404330e+02,1.705219388053188026e-02,4.453503771787813842e-02
1.362750726497816700e-01,2.786883798286887668e+02,1.945799117574543713e-01,2.225965071157965103e-01
1.519497779866558172e-02,2.991722165488019414e+02,4.337140289921790487e-02,8.117941805391135079e-02
9.711628886662705895e+01,2.759640242980639186e+02,1.872618894258149258e-01,1.955658797703360152e-01
2.025823555605464274e-02,2.968790235007692218e+02,5.167948054678057207e-02,4.353735978708839910e-02
5.503754576484054972e+00,2.783496634672467849e+02,1.750258692689400153e+00,1.756831736148908085e+00
4.289120114370995829e+00,2.750580491940278307e+02,1.716098424571862013e+00,1.730305604303811418e+00
9.139861756744594931e-03,3.183920772969227073e+02,3.544783078571318163e-02,4.104604516980125961e-02
5.704367151167666350e+01,2.691667989001844035e+02,4.206134034674938738e-01,4.496184892466706939e-01
7.177501447787776101e+00,2.938828001406071735e+02,1.573988122662718370e+00,1.560836786827524358e+00
3.719091474602270134e-03,2.962644249900551472e+02,1.887005232956358650e-02,1.472720835227888520e-02
2.742915503810650080e+01,3.083559607938468048e+02,7.266712673525151933e-01,6.962757615764738617e-01
1.642387771982828371e-01,2.774004216865402555e+02,2.236626430952239897e-01,2.152434791484108545e-01
1.151988471188269275e-01,3.198137336585448338e+02,1.708424610289025203e-01,1.956421934565053533e-01
2.949388882270530488e+01,3.193207107428826248e+02,7.331553984576568705e-01,7.342046321079915838e-01
1.707794531387316420e-03,2.925558754059437092e+02,1.216552219387949559e-02,2.712650180412558981e-02
4.574106703025026377e+01,2.986635202199446439e+02,3.954411267404260300e-01,4.039937194494824801e-01
3.058972189106192285e+00,2.854709244269848796e+02,1.278241376463475687e+00,1.297527548294816091e+00
1.860687338572665439e+01,2.814892499137524169e+02,1.140778759083139970e+00,1.124071577022043522e+00
4.117938512223524583e+01,2.961824881413472212e+02,4.490747517556657464e-01,4.597726408477867399e-01
1.457700019199490100e+02,2.768635915034886352e+02,1.101499131743237658e-01,1.237439891994649988e-01
1.365859248602008904e+02,2.941519571351783497e+02,1.016385764233043859e-01,1.247891776864171465e-01
4.973973793637738450e-02,2.921920671329326069e+02,9.089891969669526561e-02,1.187879589394828933e-01
2.170578656588369348e+00,2.822282314740443780e+02,1.094296633417688458e+00,1.084356828705221432e+00
1.485522913052467198e+00,2.700610386647961718e+02,1.076080282902795338e+00,1.047451291652796046e+00
2.323411437938422708e+01,2.971879603278683248e+02,8.401878698123935729e-01,8.273484344764112652e-01
8.198788855162868572e+01,3.173779171577533589e+02,2.112998635001059056e-01,2.377714698993950437e-01
1.673475426840784208e-01,3.112957330085033618e+02,2.011758214247940380e-01,1.813117332845655127e-01
2.065616501414322848e+00,2.721241776671338357e+02,1.256793465742108484e+00,1.229265892717175124e+00
4.586978456197739362e+00,2.812368051415708692e+02,1.596077477336713901e+00,1.569857443947125786e+00
6.960402378502788222e-03,2.906399346389739549e+02,2.779682385106815173e-02,1.789964700313881329e-03
2.316367820064297121e+02,2.992503362422566511e+02,5.151546808859842896e-02,6.592943205145647412e-02
2.589157260082247891e+00,2.922338145497596997e+02,1.117800974074195652e+00,1.102451645094592925e+00
5.951334805762427231e-03,3.021277025389917412e+02,2.488120585668571194e-02,1.239041771249588253e-02
2.893122554017688725e-02,2.666611334570453664e+02,9.537246278387739862e-02,1.182328257554139117e-01
1.581682806932330904e-03,2.958689790232339192e+02,1.153084201537467324e-02,3.024901739490777619e-02
5.990228826910302951e-02,3.024393868986624057e+02,1.010186812314758098e-01,1.186472659104414878e-01
8.148872645471500614e-03,3.159402482059286399e+02,3.234741672505370841e-02,1.704038824240674405e-02
7.764631406248838630e+01,2.785138899277874316e+02,2.379871345885826717e-01,2.039173323157430218e-01
3.587416575231541316e+01,2.677718740437562133e+02,7.587697006451281645e-01,7.658103302318484129e-01
4.196419472414531643e-02,2.954786386088968015e+02,8.095440670465714472e-02,1.160626289266734334e-01
2.211315534577322772e+00,2.948886608418544597e+02,1.012660218927760925e+00,1.005538179989430292e+00
3.868129846812533301e-02,2.997490220396859399e+02,7.672596739408696354e-02,7.128928234095058269e-02
1.325116589287417138e-03,2.727302160820556196e+02,1.332255120261023780e-02,-5.164142189961630491e-02
1.909933984400553897e-01,2.814688998441298509e+02,2.323454076551677572e-01,2.669934224891011287e-01
1.060410742028466125e+01,3.163371081420809787e+02,1.587025476251291423e+00,1.583041223485580851e+00
3.328585672436427334e+00,3.129465382527307042e+02,1.327653652276811647e+00,1.292830981011052982e+00
2.332423982795932549e+00,3.027017792097399820e+02,1.043852606543713035e+00,1.042669468170347669e+00
3.591175940371172381e-01,3.090798138040861431e+02,3.246841395210585124e-01,3.127733796647214071e-01
5.110125544137297737e+01,2.856244956171357217e+02,3.664275540302291967e-01,3.789864525632055114e-01
5.418927604377280431e+02,3.155174203769326482e+02,1.881992257800382123e-02,6.188486931795421364e-02
2.992195027452555431e-03,2.681008301353810452e+02,2.372404792965727982e-02,7.620477093563490789e-03
4.857717148518712197e-03,2.731080227133884364e+02,2.799022772896436750e-02,3.110192322916701183e-02
1.818141185161649531e+01,2.685650928155689030e+02,1.483123814441618782e+00,1.475428727469622947e+00
4.483779327211343002e+01,2.744569780556600449e+02,5.013197705402635540e-01,4.880321727640531959e-01
9.113618946435394497e-01,3.099902393400737992e+02,5.986293558168099826e-01,6.078332019003501729e-01
6.325798502204197163e-03,3.124071319190116469e+02,2.705766088034504413e-02,5.800689755236390632e-02
1.011210581785938062e-01,3.027483343456375451e+02,1.404643910444620947e-01,1.492640941021179946e-01
6.559661328087523779e-01,2.983410175915738023e+02,4.667562771531489907e-01,4.582232491287352438e-01
8.560034170806281040e+00,3.068643310699312678e+02,1.571512856082922349e+00,1.581881474793094489e+00
1.508586835621298916e-01,3.034661765608784094e+02,1.814266949075190316e-01,1.861599115301125207e-01
1.117836311701555063e+00,3.169570669004717729e+02,7.210948526666884906e-01,7.373977634233276346e-01
2.737665957330307265e+01,3.144577527326350150e+02,7.588623440711937951e-01,7.478304111186311331e-01
1.357855130829084089e+01,2.750856960241811748e+02,1.585443739927087314e+00,1.588200127468342826e+00
3.611735895194292945e-02,3.029324493196781987e+02,7.388738041388188960e-02,1.068354560867633141e-01
1.721149416337263566e-02,3.082427531070074451e+02,4.794500211373364795e-02,4.832608361784939549e-02
2.785950205130797386e+00,3.052528234109637424e+02,1.161006847540713371e+00,1.180548350225908205e+00
1.328297790057977181e+02,3.107411864918341848e+02,1.088042489615467512e-01,1.085959595328830074e-01
6.344723597637724879e+02,3.041670182570364318e+02,1.438918792626094935e-02,1.580288667227553942e-02
5.251944195050391347e-03,3.102672687100517237e+02,2.390268180005913901e-02,9.051767856794290523e-03
2.565007162953574849e+01,3.027168324136966930e+02,7.630927856058172809e-01,8.200878969031903942e-01
3.697140788079468499e-02,2.919207111120788340e+02,7.573797320294432811e-02,9.969851212691784037e-02
3.822146974051693347e-02,2.837515394854707438e+02,8.216686957866732588e-02,1.057801231134149478e-01
1.539783064828860626e+00,3.128459819377716258e+02,8.538140254914924343e-01,8.769682269693340748e-01
3.943445184261270811e+02,2.684019430739947438e+02,3.708632890429122003e-02,1.668821984060381292e-02
5.610225775550666677e-02,2.916187997658943800e+02,9.822167818594512712e-02,8.305393425117844897e-02
5.482253306927761284e-03,2.739769321897434793e+02,2.952868338915970101e-02,2.590225015418480201e-02
8.393191422704521232e-02,2.699741543353505335e+02,1.695588171061059024e-01,1.359335708365114470e-01
7.224699611482934825e-02,2.801100654845000690e+02,1.276492492372092169e-01,1.095774642265308352e-01
2.215275148594426469e+02,2.897176911720458179e+02,5.600504089924960432e-02,7.260298692942311616e-02
9.806357869770090829e+00,3.129661448525055221e+02,1.582691748353446393e+00,1.539990045996401102e+00
2.215363699314364965e+01,3.001705335450442362e+02,8.796489259311465192e-01,8.616410306874762171e-01
4.026884151579256943e-01,2.733845291111442748e+02,4.293634976527029301e-01,4.272810820684838640e-01
2.172079156132414646e+00,3.193541292982760069e+02,1.116302959438959741e+00,1.114355295188821149e+00
2.988788242874774426e+01,2.734234431836993622e+02,8.158377091446140650e-01,8.151104624024161360e-01
1.718049431763136450e-03,3.006126979999294804e+02,1.206690168306071009e-02,-3.278501724078940541e-03
1.143859583193125360e+02,2.970107761565161013e+02,1.265710425947687012e-01,1.446978070877459610e-01
2.125304165866241135e+01,2.802999752942478153e+02,1.028845577934618838e+00,9.814884395974596831e-01
1.819134364412624888e-03,3.196397927202554001e+02,1.398685326557915116e-02,2.224303436428835476e-02
1.518123984458148712e+01,2.926573991618726041e+02,1.220419493046645210e+00,1.190068425299727561e+00
1.467690286536236788e-01,2.965476772990804761e+02,1.774650553152938848e-01,1.628615016956917738e-01
2.808554841078921786e-03,3.042738080309966904e+02,1.613414470152859173e-02,1.458631100947424888e-02
1.749526921266242496e+01,2.663000739768280027e+02,1.627576722231677930e+00,1.659699902219151646e+00
1.471548690821874317e+01,2.790335893683283643e+02,1.410901264154523993e+00,1.392587198847444752e+00
5.468774260278024713e+00,2.967077100614280312e+02,1.512248209612722549e+00,1.483196113636196856e+00
7.523962858820452959e-02,2.817346501248715640e+02,1.281945536297242338e-01,1.476421780225167790e-01
5.753079595290322597e-03,2.775652590680339244e+02,2.848939734244150881e-02,2.674958394428296818e-02
1.675032162730250365e-02,2.951459773431033113e+02,4.619550837564458806e-02,4.638588338903724267e-02
2.719218561142886514e-01,2.831152059559998406e+02,2.860580696129998435e-01,2.972312742726984092e-01
5.082019651362263551e-02,3.069682104935197344e+02,9.256608949073021064e-02,1.125931410471601724e-01
2.100104765857206401e-01,3.018290529574767334e+02,2.234486983260200732e-01,2.265865749360368164e-01
7.609475823697275931e-02,3.001457946510740840e+02,1.169617406342715049e-01,7.464123941718853184e-02
3.527125873443314958e+02,2.659023336701143876e+02,4.578691833713569720e-02,4.160934078386344104e-02
9.673249826733620882e-01,2.868090225307643095e+02,6.300448638968748627e-01,6.304158350916656550e-01
1.748928520213758304e+02,2.662102958541825046e+02,1.109580962678897165e-01,8.771045610104491463e-02
4.341700481354813200e-03,2.993698589642004890e+02,2.061326968941106647e-02,5.288762847449265947e-05
5.861985956599336589e+01,2.689418904263083618e+02,4.090499378059850311e-01,4.217751068170831896e-01
4.821472931736749246e+01,3.159372651379901527e+02,4.019139678142472638e-01,4.067737443625349392e-01
7.393909683941910949e+00,2.709873225437476663e+02,2.079743438385116772e+00,2.061558150988797244e+00
4.341637686483156289e-01,3.060276609058589088e+02,3.619366156620928976e-01,3.731693021416635503e-01
2.599489457132953589e+02,3.045000553351849248e+02,4.488322534517735080e-02,4.753794046979146343e-02
1.672544106245060291e+01,2.895773726911867811e+02,1.154352239934590685e+00,1.128418468018067777e+00
5.730514036311783466e-01,2.831213686576891178e+02,4.643232969961539336e-01,4.587832001373518542e-01
2.355168772646459558e+02,3.060617840397662803e+02,5.119130575763373298e-02,2.482217688307332762e-02
9.332518924472718709e+02,3.027488643860608590e+02,8.777029682097861260e-03,-8.579209416099927918e-03
1.021375203517681740e+01,2.669692146725201383e+02,2.180226796677903423e+00,2.186217197563647296e+00
1.061048314751489724e-01,2.918926397570994027e+02,1.463890953264687100e-01,1.218056046131747450e-01
5.920216657276848246e-03,2.810381780304652466e+02,2.754944980734529841e-02,2.525120736961514872e-03
7.916374805304207674e-02,2.793103837513648386e+02,1.367279970323563298e-01,1.442385813074102963e-01
4.181134542836589389e+02,3.064302476335627716e+02,2.467084726232186831e-02,4.421753921816314742e-03
2.553397531035819679e+00,2.977095302842435558e+02,1.094437493665164185e+00,1.088919998057931382e+00
8.854501879365196670e-02,3.092825259634130362e+02,1.326054202880946054e-01,1.275126142914693173e-01
9.832258011126585018e+01,2.909915890629211503e+02,1.561725705776424167e-01,1.528907141150742111e-01
3.295374551457717072e-01,2.910242493803651200e+02,3.039912735806404309e-01,3.115825981095379782e-01
1.515430820148870517e+01,2.891703575258925412e+02,1.244201277491538082e+00,1.235485398966876147e+00
9.103230098112602491e+02,2.931366199814721085e+02,9.111734920980968377e-03,-6.462088188990706278e-03
9.786919872286656386e+00,2.662449972152526811e+02,2.254195381572573709e+00,2.244897508254009910e+00
2.387092622980998158e+01,2.687849324280144856e+02,1.147854053432139310e+00,1.171152408650673493e+00
5.037697818840163044e-02,2.722728053719375225e+02,1.169214853485312511e-01,1.355685149271137202e-01
1.275882687386918093e+02,2.972036268117512350e+02,1.101639261649516865e-01,1.090655804943634899e-01
1.658384456697799825e-01,3.095922925907769923e+02,1.978763158348584572e-01,2.225231682082497442e-01
1.721884734428022412e+01,2.825702434014670530e+02,1.200148201355556221e+00,1.214362895777816753e+00
2.327096300835169995e-03,2.887434162594061036e+02,1.483168383694030874e-02,-6.680680010372109026e-03
3.683662742670407719e-01,2.774644204175228879e+02,3.761432861501312064e-01,4.064498968472989859e-01
2.207953356687772128e+01,2.983315937106469846e+02,8.821046119102459171e-01,9.382492203561942912e-01
2.448291434155836638e-02,2.676755886521087291e+02,8.375171240228952707e-02,9.103142672903886956e-02
1.798141318867356508e+00,2.731669852207206759e+02,1.130688971827207512e+00,1.098214490801285637e+00
