t,C,Q,dC_dt,dC_dt_noisy
1.692138427685537039e+01,1.434015668619999066e-03,3.841216900934073947e-02,-2.721675373761346640e-04,-1.713559790267366392e-02
1.692518503700740240e+01,1.432981937907058497e-03,3.840785619300988996e-02,-2.717930214837357885e-04,1.340141997703463844e-02
1.692898579715943086e+01,1.431949629457072689e-03,3.840354482870340924e-02,-2.714191483382293523e-04,-1.104703422394191304e-03
1.693278655731145932e+01,1.430918740826175352e-03,3.839923491560725405e-02,-2.710459167495746680e-04,1.061048558409986506e-02
1.693658731746349133e+01,1.429889269574942173e-03,3.839492645290799172e-02,-2.706733255299646128e-04,-4.854312776822667340e-03
1.694038807761552334e+01,1.428861213268394284e-03,3.839061943979286962e-02,-2.703013734938273637e-04,7.597422742417024068e-03
1.694418883776755180e+01,1.427834569475995010e-03,3.838631387544975959e-02,-2.699300594578248253e-04,3.536403919364167203e-02
1.694798959791958382e+01,1.426809335771647268e-03,3.838200975906717188e-02,-2.695593822408514370e-04,7.274074082719747016e-03
1.695179035807161227e+01,1.425785509733701155e-03,3.837770708983427592e-02,-2.691893406640373174e-04,1.882967310843858960e-02
1.695559111822364429e+01,1.424763088944945274e-03,3.837340586694087258e-02,-2.688199335507448487e-04,-1.660116618775907618e-02
1.695939187837567630e+01,1.423742070992613674e-03,3.836910608957740804e-02,-2.684511597265710624e-04,-2.545888962434403931e-03
1.696319263852770476e+01,1.422722453468383249e-03,3.836480775693497380e-02,-2.680830180193466091e-04,-7.115717356058405552e-03
1.696699339867973322e+01,1.421704233968371783e-03,3.836051086820530670e-02,-2.677155072591351080e-04,1.056744841154067666e-02
1.697079415883176523e+01,1.420687410093139907e-03,3.835621542258078193e-02,-2.673486262782335263e-04,6.517722945814614227e-03
1.697459491898379724e+01,1.419671979447692176e-03,3.835192141925441306e-02,-2.669823739111736971e-04,-1.281186984538316281e-02
1.697839567913582570e+01,1.418657939641476424e-03,3.834762885741988675e-02,-2.666167489947191753e-04,7.746139125423172692e-03
1.698219643928785416e+01,1.417645288288381378e-03,3.834333773627149333e-02,-2.662517503678681107e-04,3.293559534511112611e-03
1.698599719943988617e+01,1.416634023006737957e-03,3.833904805500418927e-02,-2.658873768718503206e-04,-3.043140417164715006e-02
1.698979795959191819e+01,1.415624141419322092e-03,3.833475981281356249e-02,-2.655236273501303257e-04,3.554622206351087813e-04
1.699359871974395020e+01,1.414615641153351474e-03,3.833047300889586700e-02,-2.651605006484052899e-04,2.477752974781389020e-02
1.699739947989597866e+01,1.413608519840486855e-03,3.832618764244797444e-02,-2.647979956146057252e-04,-1.668051984046916777e-02
1.700120024004800712e+01,1.412602775116830744e-03,3.832190371266740864e-02,-2.644361110988942450e-04,2.299690099709499058e-02
1.700500100020003913e+01,1.411598404622927631e-03,3.831762121875233879e-02,-2.640748459536667019e-04,1.516824245999485316e-02
1.700880176035207114e+01,1.410595406003766795e-03,3.831334015990158631e-02,-2.637141990335521344e-04,4.713593763282128771e-03
1.701260252050409960e+01,1.409593776908780148e-03,3.830906053531459715e-02,-2.633541691954126578e-04,1.024196835988904451e-02
1.701640328065613161e+01,1.408593514991839622e-03,3.830478234419146949e-02,-2.629947552983420006e-04,-1.469593887971089655e-02
1.702020404080816007e+01,1.407594617911263682e-03,3.830050558573294683e-02,-2.626359562036681612e-04,1.556019187349591895e-02
1.702400480096019209e+01,1.406597083329809515e-03,3.829623025914041801e-02,-2.622777707749497753e-04,-2.695558719571196707e-02
1.702780556111222054e+01,1.405600908914680838e-03,3.829195636361591715e-02,-2.619201978779797484e-04,-2.094879200705441341e-02
1.703160632126425256e+01,1.404606092337520309e-03,3.828768389836210290e-02,-2.615632363807824366e-04,1.231820593593886681e-02
1.703540708141628102e+01,1.403612631274417117e-03,3.828341286258230697e-02,-2.612068851536154357e-04,-2.048833309899480287e-02
1.703920784156831303e+01,1.402620523405899173e-03,3.827914325548047170e-02,-2.608511430689673042e-04,4.177262836540789059e-02
1.704300860172034149e+01,1.401629766416941135e-03,3.827487507626121249e-02,-2.604960090015607621e-04,8.393391226111712733e-03
1.704680936187237350e+01,1.400640357996956603e-03,3.827060832412976926e-02,-2.601414818283491123e-04,1.980037755469235897e-02
1.705061012202440551e+01,1.399652295839804187e-03,3.826634299829203417e-02,-2.597875604285185725e-04,2.110934757212966362e-02
1.705441088217643397e+01,1.398665577643785993e-03,3.826207909795454470e-02,-2.594342436834877323e-04,-6.112177741435621987e-03
1.705821164232846598e+01,1.397680201111643501e-03,3.825781662232446978e-02,-2.590815304769063612e-04,2.285628120363499601e-03
1.706201240248049444e+01,1.396696163950564501e-03,3.825355557060963752e-02,-2.587294196946571972e-04,1.129744481595735747e-02
1.706581316263252646e+01,1.395713463872176163e-03,3.824929594201850053e-02,-2.583779102248538327e-04,1.953662784926458139e-03
1.706961392278455492e+01,1.394732098592551964e-03,3.824503773576017063e-02,-2.580270009578429914e-04,3.337862470758162087e-02
1.707341468293658693e+01,1.393752065832204109e-03,3.824078095104439801e-02,-2.576766907862016007e-04,2.257360436171110610e-02
1.707721544308861539e+01,1.392773363307636073e-03,3.823652558708082877e-02,-2.573269786004666617e-04,6.310492413693982727e-03
1.708101620324064740e+01,1.391795988670623809e-03,3.823227164307325260e-02,-2.569778632584545502e-04,2.729237647251873955e-02
1.708481696339267941e+01,1.390819939646959370e-03,3.822801911823148213e-02,-2.566293436553834730e-04,3.404721462236024940e-03
1.708861772354470787e+01,1.389845213987697366e-03,3.822376801176775168e-02,-2.562814186992260282e-04,1.753527102586664721e-02
1.709241848369673988e+01,1.388871809447561135e-03,3.821951832289485068e-02,-2.559340872997958980e-04,5.234851161575161671e-03
1.709621924384876834e+01,1.387899723784947288e-03,3.821527005082617223e-02,-2.555873483687479022e-04,-3.375947184244604618e-03
1.710002000400080036e+01,1.386928954761920078e-03,3.821102319477569925e-02,-2.552412008195771315e-04,-1.682446560355968165e-02
1.710382076415282881e+01,1.385959500144217467e-03,3.820677775395797671e-02,-2.548956435676207359e-04,-1.245088728385148648e-02
1.710762152430486083e+01,1.384991357701244622e-03,3.820253372758815325e-02,-2.545506755300551600e-04,2.886510636566264228e-03
1.711142228445688929e+01,1.384024525206081074e-03,3.819829111488194651e-02,-2.542062956258995588e-04,1.036999412199831466e-02
1.711522304460892130e+01,1.383059000435472689e-03,3.819404991505566394e-02,-2.538625027760115687e-04,-4.090116121737265992e-02
1.711902380476094976e+01,1.382094781169839913e-03,3.818981012732619584e-02,-2.535192959030913734e-04,-6.540199836374183465e-03
1.712282456491298177e+01,1.381131865193270395e-03,3.818557175091100847e-02,-2.531766739316787767e-04,1.323097308695400307e-02
1.712662532506501378e+01,1.380170250293524413e-03,3.818133478502816480e-02,-2.528346357881543953e-04,-1.644573108576652745e-03
1.713042608521704224e+01,1.379209934262033352e-03,3.817709922889630375e-02,-2.524931804007398751e-04,-2.059198872324864357e-02
1.713422684536907425e+01,1.378250914893896237e-03,3.817286508173464016e-02,-2.521523066994965905e-04,-1.882975622472450941e-02
1.713802760552110271e+01,1.377293189987886021e-03,3.816863234276298561e-02,-2.518120136163265119e-04,3.505307526933253148e-02
1.714182836567313473e+01,1.376336757346443293e-03,3.816440101120172762e-02,-2.514723000849720968e-04,-3.053651766072732615e-02
1.714562912582516319e+01,1.375381614775682141e-03,3.816017108627183657e-02,-2.511331650410166699e-04,-5.360833937146792204e-03
1.714942988597719520e+01,1.374427760085383636e-03,3.815594256719486571e-02,-2.507946074218824167e-04,1.778431329684927384e-02
1.715323064612922366e+01,1.373475191089003648e-03,3.815171545319295809e-02,-2.504566261668337993e-04,-3.871092589824572106e-02
1.715703140628125567e+01,1.372523905603664383e-03,3.814748974348882576e-02,-2.501192202169733817e-04,1.465967861594952640e-02
1.716083216643328413e+01,1.371573901450162409e-03,3.814326543730578445e-02,-2.497823885152455166e-04,-2.993196274531814000e-02
1.716463292658531614e+01,1.370625176452961282e-03,3.813904253386771193e-02,-2.494461300064332006e-04,2.131308934461822319e-02
1.716843368673734815e+01,1.369677728440197835e-03,3.813482103239908272e-02,-2.491104436371607855e-04,5.442334950431085283e-02
1.717223444688937661e+01,1.368731555243679360e-03,3.813060093212496116e-02,-2.487753283558921343e-04,-2.391970245217089203e-02
1.717603520704140863e+01,1.367786654698881004e-03,3.812638223227096668e-02,-2.484407831129304051e-04,-2.554913765109420500e-04
1.717983596719343709e+01,1.366843024644952276e-03,3.812216493206333628e-02,-2.481068068604202733e-04,8.440341629781042063e-03
1.718363672734546910e+01,1.365900662924709455e-03,3.811794903072886209e-02,-2.477733985523439199e-04,-1.031446509168104132e-02
1.718743748749749756e+01,1.364959567384643182e-03,3.811373452749493296e-02,-2.474405571445256399e-04,1.201505893527670191e-02
1.719123824764952957e+01,1.364019735874910655e-03,3.810952142158952755e-02,-2.471082815946278846e-04,-1.316864710836065065e-02
1.719503900780155803e+01,1.363081166249343647e-03,3.810530971224118657e-02,-2.467765708621539179e-04,-1.023340541995939636e-02
1.719883976795359004e+01,1.362143856365440921e-03,3.810109939867905443e-02,-2.464454239084455395e-04,-1.525992864169941308e-02
1.720264052810561850e+01,1.361207804084374950e-03,3.809689048013285145e-02,-2.461148396966855246e-04,2.815521834801439647e-05
1.720644128825765051e+01,1.360273007270985631e-03,3.809268295583288083e-02,-2.457848171918944791e-04,1.053749116676308203e-02
1.721024204840968252e+01,1.359339463793785702e-03,3.808847682501002169e-02,-2.454553553609343098e-04,2.049769969999746047e-02
1.721404280856171098e+01,1.358407171524958794e-03,3.808427208689574989e-02,-2.451264531725056762e-04,-1.137531318044274079e-03
1.721784356871374300e+01,1.357476128340356610e-03,3.808006874072211723e-02,-2.447981095971480986e-04,-2.040414370467758323e-02
1.722164432886577146e+01,1.356546332119504348e-03,3.807586678572176531e-02,-2.444703236072416391e-04,-8.662055527414704026e-03
1.722544508901780347e+01,1.355617780745594627e-03,3.807166622112789778e-02,-2.441430941770042452e-04,-9.316766835960383145e-03
1.722924584916983193e+01,1.354690472105493995e-03,3.806746704617433585e-02,-2.438164202824946226e-04,-6.849498885844744651e-03
1.723304660932186394e+01,1.353764404089736421e-03,3.806326926009544892e-02,-2.434903009016094709e-04,1.262496201717186114e-02
1.723684736947389240e+01,1.352839574592529367e-03,3.805907286212621699e-02,-2.431647350140857602e-04,-1.852630299219361603e-03
1.724064812962592441e+01,1.351915981511747720e-03,3.805487785150218211e-02,-2.428397216014987797e-04,2.780892035339218617e-03
1.724444888977795642e+01,1.350993622748939641e-03,3.805068422745948309e-02,-2.425152596472636554e-04,1.909027732997925150e-03
1.724824964992998488e+01,1.350072496209323535e-03,3.804649198923484854e-02,-2.421913481366337237e-04,-9.439488323366698654e-04
1.725205041008201690e+01,1.349152599801786093e-03,3.804230113606556218e-02,-2.418679860567022667e-04,-8.617997862758287192e-03
1.725585117023404536e+01,1.348233931438887504e-03,3.803811166718952530e-02,-2.415451723964008850e-04,1.539765119230631328e-02
1.725965193038607737e+01,1.347316489036855594e-03,3.803392358184519428e-02,-2.412229061464998782e-04,-1.007150307367660896e-03
1.726345269053810583e+01,1.346400270515592332e-03,3.802973687927162921e-02,-2.409011862996096533e-04,-1.497038284054096882e-03
1.726725345069013784e+01,1.345485273798666028e-03,3.802555155870845915e-02,-2.405800118501776356e-04,-2.170266148411500659e-02
1.727105421084216630e+01,1.344571496813319568e-03,3.802136761939590298e-02,-2.402593817944921172e-04,-1.340313439303723181e-02
1.727485497099419831e+01,1.343658937490463043e-03,3.801718506057475550e-02,-2.399392951306781371e-04,-1.134644725233411970e-02
1.727865573114622677e+01,1.342747593764680256e-03,3.801300388148641518e-02,-2.396197508587010047e-04,1.196116546055413926e-02
1.728245649129825878e+01,1.341837463574222216e-03,3.800882408137283563e-02,-2.393007479803637523e-04,-3.451646657721475775e-02
1.728625725145029079e+01,1.340928544861012990e-03,3.800464565947656720e-02,-2.389822854993080021e-04,1.510619160920406018e-02
1.729005801160231925e+01,1.340020835570647321e-03,3.800046861504075696e-02,-2.386643624210149964e-04,2.912325736823334447e-03
1.729385877175435127e+01,1.339114333652388243e-03,3.799629294730911405e-02,-2.383469777528031582e-04,-1.381423944924824870e-02
1.729765953190637973e+01,1.338209037059171847e-03,3.799211865552593742e-02,-2.380301305038303133e-04,-1.666407313932352988e-02
1.730146029205841174e+01,1.337304943747602733e-03,3.798794573893610887e-02,-2.377138196850920107e-04,1.051912100477528714e-02
1.730526105221044020e+01,1.336402051677957909e-03,3.798377419678510003e-02,-2.373980443094231480e-04,4.624972280125791251e-03
1.730906181236247221e+01,1.335500358814182892e-03,3.797960402831895149e-02,-2.370828033914958036e-04,-3.930797045736918877e-02
1.731286257251450067e+01,1.334599863123896689e-03,3.797543523278431449e-02,-2.367680959478215131e-04,-1.349416775940466204e-02
1.731666333266653268e+01,1.333700562578384865e-03,3.797126780942838148e-02,-2.364539209967489930e-04,-1.802778284825949998e-02
1.732046409281856114e+01,1.332802455152607996e-03,3.796710175749896943e-02,-2.361402775584662541e-04,-1.139895012409616881e-03
1.732426485297059315e+01,1.331905538825192995e-03,3.796293707624445735e-02,-2.358271646549982173e-04,-1.243153963121230304e-02
1.732806561312262517e+01,1.331009811578440271e-03,3.795877376491380711e-02,-2.355145813102089351e-04,9.464787682923990475e-03
1.733186637327465363e+01,1.330115271398320687e-03,3.795461182275657042e-02,-2.352025265498009963e-04,-1.014759502798676105e-02
1.733566713342668564e+01,1.329221916274473184e-03,3.795045124902287487e-02,-2.348909994013130857e-04,-5.234618259969193652e-03
1.733946789357871410e+01,1.328329744200210842e-03,3.794629204296344482e-02,-2.345799988941241047e-04,2.509339469941097162e-02
1.734326865373074611e+01,1.327438753172513301e-03,3.794213420382957364e-02,-2.342695240594489968e-04,-4.524882735855388811e-03
1.734706941388277457e+01,1.326548941192034776e-03,3.793797773087314446e-02,-2.339595739303425423e-04,-9.682777096913851994e-03
1.735087017403480658e+01,1.325660306263096253e-03,3.793382262334662330e-02,-2.336501475416952384e-04,1.005906225355569479e-03
1.735467093418683504e+01,1.324772846393693082e-03,3.792966888050305213e-02,-2.333412439302376905e-04,-2.570753737880094453e-02
1.735847169433886705e+01,1.323886559595487383e-03,3.792551650159606963e-02,-2.330328621345362748e-04,-3.169552968288039119e-02
1.736227245449089907e+01,1.323001443883814552e-03,3.792136548587989042e-02,-2.327250011949963913e-04,-4.089729257298772630e-04
1.736607321464292752e+01,1.322117497277680446e-03,3.791721583260930506e-02,-2.324176601538608918e-04,-1.163976425349628509e-02
1.736987397479495954e+01,1.321234717799759208e-03,3.791306754103970778e-02,-2.321108380552096458e-04,-2.846133825105583853e-02
1.737367473494698800e+01,1.320353103476398695e-03,3.790892061042704791e-02,-2.318045339449616008e-04,1.854961864128511217e-02
1.737747549509902001e+01,1.319472652337613967e-03,3.790477504002788545e-02,-2.314987468708710962e-04,1.369449354413716270e-02
1.738127625525104847e+01,1.318593362417094014e-03,3.790063082909934239e-02,-2.311934758825323621e-04,4.439722432085704135e-03
1.738507701540308048e+01,1.317715231752195027e-03,3.789648797689913751e-02,-2.308887200313751290e-04,-1.072692315361305562e-02
1.738887777555510894e+01,1.316838258383947347e-03,3.789234648268556549e-02,-2.305844783706682052e-04,-4.079612303416933761e-03
1.739267853570714095e+01,1.315962440357048083e-03,3.788820634571751084e-02,-2.302807499555163326e-04,-1.161644603232825715e-02
1.739647929585916941e+01,1.315087775719868705e-03,3.788406756525443397e-02,-2.299775338428630060e-04,1.703748760614968993e-02
1.740028005601120142e+01,1.314214262524447674e-03,3.787993014055637819e-02,-2.296748290914880333e-04,-2.890229655074905146e-02
1.740408081616323344e+01,1.313341898826496292e-03,3.787579407088398353e-02,-2.293726347620087284e-04,5.245797767223879873e-03
1.740788157631526190e+01,1.312470682685396755e-03,3.787165935549845208e-02,-2.290709499168804529e-04,1.580172557625045336e-04
