t,Q,I,core_flux_linkage,dielectric_memory_charge,dI_dt
8.223644728945789587e-03,2.188258210701364478e-05,-2.081483275888133377e-03,-1.141111762545353086e-05,4.381884844798623831e-05,-1.286981042956601429e-01
8.225645129025805843e-03,2.187841804493216680e-05,-2.081747040962311779e-03,-1.140711254440769834e-05,4.381007310873500385e-05,-1.350001807682557897e-01
8.227645529105822100e-03,2.187425344313260781e-05,-2.082023337022154662e-03,-1.140312884123897853e-05,4.380129961388195907e-05,-1.412266463211007406e-01
8.229645929185836623e-03,2.187008827675876902e-05,-2.082312011803705374e-03,-1.139916667842888210e-05,4.379252796246561316e-05,-1.473769018879226844e-01
8.231646329265852879e-03,2.186592252129906193e-05,-2.082612916569649784e-03,-1.139522621695794174e-05,4.378375815354079931e-05,-1.534503540370059094e-01
8.233646729345869136e-03,2.186175615228291475e-05,-2.082925896644509303e-03,-1.139130761413657938e-05,4.377499018612901829e-05,-1.594464224185185575e-01
8.235647129425885393e-03,2.185758914552572081e-05,-2.083250795024609546e-03,-1.138741102314466929e-05,4.376622405923610414e-05,-1.653645416141318325e-01
8.237647529505901650e-03,2.185342147718561344e-05,-2.083587453917926709e-03,-1.138353659331083358e-05,4.375745977186023373e-05,-1.712041601938354141e-01
8.239647929585917907e-03,2.184925312376346601e-05,-2.083935714744086700e-03,-1.137968447011244221e-05,4.374869732299194029e-05,-1.769647407150571061e-01
8.241648329665932429e-03,2.184508406210289869e-05,-2.084295418134366439e-03,-1.137585479517561473e-05,4.373993671161411343e-05,-1.826457597249272202e-01
8.243648729745948686e-03,2.184091426939026488e-05,-2.084666403931694726e-03,-1.137204770627520838e-05,4.373117793670195849e-05,-1.882467077580784187e-01
8.245649129825964943e-03,2.183674372315466818e-05,-2.085048511190648775e-03,-1.136826333733484012e-05,4.372242099722306428e-05,-1.937670893363358793e-01
8.247649529905981200e-03,2.183257240126795562e-05,-2.085441578177458111e-03,-1.136450181842686630e-05,4.371366589213734888e-05,-1.992064229708336021e-01
8.249649929985997457e-03,2.182840028194471760e-05,-2.085845442370002842e-03,-1.136076327577239792e-05,4.370491262039707996e-05,-2.045642411602731636e-01
8.251650330066013714e-03,2.182422734374228119e-05,-2.086259940457812351e-03,-1.135704783174128537e-05,4.369616118094688157e-05,-2.098400903909278248e-01
8.253650730146029971e-03,2.182005356556072025e-05,-2.086684908342068771e-03,-1.135335560485213029e-05,4.368741157272370705e-05,-2.150335311371446567e-01
8.255651130226044493e-03,2.181587892664285205e-05,-2.087120181135602211e-03,-1.134968670977228897e-05,4.367866379465689319e-05,-2.201441378605582255e-01
8.257651530306060750e-03,2.181170340657422711e-05,-2.087565593162896398e-03,-1.134604125731784862e-05,4.366991784566807896e-05,-2.251714990105758707e-01
8.259651930386077007e-03,2.180752698528315629e-05,-2.088020977960083468e-03,-1.134241935445365617e-05,4.366117372467128002e-05,-2.301152170246824613e-01
8.261652330466093264e-03,2.180334964304067355e-05,-2.088486168274947437e-03,-1.133882110429330641e-05,4.365243143057286166e-05,-2.349749083271861216e-01
8.263652730546109521e-03,2.179917136046056981e-05,-2.088960996066922034e-03,-1.133524660609913524e-05,4.364369096227151839e-05,-2.397502033300992763e-01
8.265653130626125777e-03,2.179499211849936924e-05,-2.089445292507092437e-03,-1.133169595528222980e-05,4.363495231865830793e-05,-2.444407464326242008e-01
8.267653530706142034e-03,2.179081189845634957e-05,-2.089938887978193965e-03,-1.132816924340242508e-05,4.362621549861663077e-05,-2.490461960219291782e-01
8.269653930786156557e-03,2.178663068197352179e-05,-2.090441612074612522e-03,-1.132466655816830735e-05,4.361748050102224380e-05,-2.535662244707760915e-01
8.271654330866172813e-03,2.178244845103563692e-05,-2.090953293602385889e-03,-1.132118798343719547e-05,4.360874732474322640e-05,-2.580005181407687420e-01
8.273654730946189070e-03,2.177826518797019615e-05,-2.091473760579200692e-03,-1.131773359921517145e-05,4.360001596864003466e-05,-2.623487773789138222e-01
8.275655131026205327e-03,2.177408087544744071e-05,-2.092002840234395439e-03,-1.131430348165706004e-05,4.359128643156546070e-05,-2.666107165202864504e-01
8.277655531106221584e-03,2.176989549647839013e-05,-2.092540359292358390e-03,-1.131089770324166466e-05,4.358255871236623867e-05,-2.707860632626264974e-01
8.279655931186237841e-03,2.176570903433614607e-05,-2.093086147540952624e-03,-1.130751633551620667e-05,4.357383280990365136e-05,-2.748745488434928275e-01
8.281656331266254098e-03,2.176152147254922792e-05,-2.093640030646161734e-03,-1.130415944521645532e-05,4.356510872301364511e-05,-2.788759218210384860e-01
8.283656731346268620e-03,2.175733279500484301e-05,-2.094201832491425583e-03,-1.130082709452193545e-05,4.355638645051883735e-05,-2.827899472601157482e-01
8.285657131426284877e-03,2.175314298595407389e-05,-2.094771376824264546e-03,-1.129751934190826962e-05,4.354766599123759000e-05,-2.866164037066669668e-01
8.287657531506301134e-03,2.174895203001192231e-05,-2.095348487256276041e-03,-1.129423624214719333e-05,4.353894734398407049e-05,-2.903550831881036021e-01
8.289657931586317391e-03,2.174475991215726861e-05,-2.095932987263138866e-03,-1.129097784630654660e-05,4.353023050756819076e-05,-2.940057912131460172e-01
8.291658331666333648e-03,2.174056661773289206e-05,-2.096524700184610162e-03,-1.128774420175027731e-05,4.352151548079563435e-05,-2.975683467716923603e-01
8.293658731746349905e-03,2.173637213244547419e-05,-2.097123449224526284e-03,-1.128453535213843953e-05,4.351280226246786320e-05,-3.010425823349292540e-01
8.295659131826366162e-03,2.173217644236558190e-05,-2.097729057450803663e-03,-1.128135133742719352e-05,4.350409085138209729e-05,-3.044283438551859677e-01
8.297659531906380684e-03,2.172797953392768439e-05,-2.098341347795437076e-03,-1.127819219386880913e-05,4.349538124633134178e-05,-3.077254907652783866e-01
8.299659931986396941e-03,2.172378139393013621e-05,-2.098960143054502247e-03,-1.127505795401165559e-05,4.348667344610434633e-05,-3.109338959796379420e-01
8.301660332066413198e-03,2.171958200953519758e-05,-2.099585265888152374e-03,-1.127194864670021513e-05,4.347796744948564577e-05,-3.140534458934574613e-01
8.303660732146429455e-03,2.171538136826901410e-05,-2.100216538820621169e-03,-1.126886429707507442e-05,4.346926325525554653e-05,-3.170840403820463504e-01
8.305661132226445711e-03,2.171117945802163702e-05,-2.100853784240221556e-03,-1.126580492657292977e-05,4.346056086219011311e-05,-3.200255928023665875e-01
8.307661532306461968e-03,2.170697626704700637e-05,-2.101496824399344803e-03,-1.126277055292658023e-05,4.345186026906118840e-05,-3.228780299912944463e-01
8.309661932386478225e-03,2.170277178396295427e-05,-2.102145481414462690e-03,-1.125976119016493108e-05,4.344316147463638011e-05,-3.256412922662263454e-01
8.311662332466492747e-03,2.169856599775121857e-05,-2.102799577266125774e-03,-1.125677684861300222e-05,4.343446447767907435e-05,-3.283153334256758149e-01
8.313662732546509004e-03,2.169435889775741565e-05,-2.103458933798964692e-03,-1.125381753489190622e-05,4.342576927694839496e-05,-3.309001207477930140e-01
8.315663132626525261e-03,2.169015047369107099e-05,-2.104123372721688427e-03,-1.125088325191887537e-05,4.341707587119927127e-05,-3.333956349915577211e-01
8.317663532706541518e-03,2.168594071562559880e-05,-2.104792715607085602e-03,-1.124797399890723967e-05,4.340838425918238389e-05,-3.358018703959742557e-01
8.319663932786557775e-03,2.168172961399830883e-05,-2.105466783892024490e-03,-1.124508977136644379e-05,4.339969443964418504e-05,-3.381188346796805688e-01
8.321664332866574032e-03,2.167751715961040631e-05,-2.106145398877452141e-03,-1.124223056110203181e-05,4.339100641132689857e-05,-3.403465490422422079e-01
8.323664732946588554e-03,2.167330334362633473e-05,-2.106828381742560131e-03,-1.123939635623008573e-05,4.338232017296860801e-05,-3.424850481107556410e-01
8.325665133026604811e-03,2.166908815740976988e-05,-2.107515556298709264e-03,-1.123658714432515061e-05,4.337363572332013627e-05,-3.445343686119127224e-01
8.327665533106621068e-03,2.166487159264288208e-05,-2.108206744801065929e-03,-1.123380290893048081e-05,4.336495306112064433e-05,-3.464945618736975375e-01
8.329665933186637325e-03,2.166065364145617960e-05,-2.108901767422176419e-03,-1.123104362797376315e-05,4.335627218509340957e-05,-3.483656995703863224e-01
8.331666333266653582e-03,2.165643429633627354e-05,-2.109600444791318030e-03,-1.122830927608214939e-05,4.334759309396084205e-05,-3.501478654159194126e-01
8.333666733346669839e-03,2.165221355012586084e-05,-2.110302597994499936e-03,-1.122559982458224953e-05,4.333891578644449123e-05,-3.518411551641162927e-01
8.335667133426686096e-03,2.164799139602373112e-05,-2.111008048574462316e-03,-1.122291524150013851e-05,4.333024026126506629e-05,-3.534456766078513668e-01
8.337667533506700618e-03,2.164376782758477001e-05,-2.111716618530675924e-03,-1.122025549156135284e-05,4.332156651714239552e-05,-3.549615495798078002e-01
8.339667933586716875e-03,2.163954283871994227e-05,-2.112428130319345121e-03,-1.121762053619088557e-05,4.331289455279544663e-05,-3.563889059518899338e-01
8.341668333666733132e-03,2.163531642369631884e-05,-2.113142406853403110e-03,-1.121501033351320317e-05,4.330422436694234028e-05,-3.577278896358873639e-01
8.343668733746749389e-03,2.163108857713705993e-05,-2.113859271502514965e-03,-1.121242483835222520e-05,4.329555595830033654e-05,-3.589786565823511189e-01
8.345669133826765645e-03,2.162685929402141503e-05,-2.114578548093078072e-03,-1.120986400223133792e-05,4.328688932558582138e-05,-3.601413747811853527e-01
8.347669533906781902e-03,2.162262856968472625e-05,-2.115300060908220387e-03,-1.120732777337338747e-05,4.327822446751434046e-05,-3.612162242613714547e-01
8.349669933986798159e-03,2.161839639981843176e-05,-2.116023634687800876e-03,-1.120481609670068663e-05,4.326956138280056534e-05,-3.622033970906390898e-01
8.351670334066812681e-03,2.161416278047005560e-05,-2.116749094628409943e-03,-1.120232891383500639e-05,4.326090007015831376e-05,-3.631030973763516578e-01
8.353670734146828938e-03,2.160992770804321447e-05,-2.117476266383370737e-03,-1.119986616309757935e-05,4.325224052830053609e-05,-3.639155412641238430e-01
8.355671134226845195e-03,2.160569117929762108e-05,-2.118204976062735678e-03,-1.119742777950910302e-05,4.324358275593933568e-05,-3.646409569387432659e-01
8.357671534306861452e-03,2.160145319134907743e-05,-2.118935050233289492e-03,-1.119501369478973486e-05,4.323492675178594851e-05,-3.652795846234012656e-01
8.359671934386877709e-03,2.159721374166948156e-05,-2.119666315918548351e-03,-1.119262383735909894e-05,4.322627251455074998e-05,-3.658316765802270276e-01
8.361672334466893966e-03,2.159297282808681737e-05,-2.120398600598758995e-03,-1.119025813233627588e-05,4.321762004294324813e-05,-3.662974971098187371e-01
8.363672734546910223e-03,2.158873044878516819e-05,-2.121131732210900477e-03,-1.118791650153981462e-05,4.320896933567211750e-05,-3.666773225512754419e-01
8.365673134626924745e-03,2.158448660230470663e-05,-2.121865539148681552e-03,-1.118559886348772232e-05,4.320032039144515174e-05,-3.669714412817892679e-01
8.367673534706941002e-03,2.158024128754168776e-05,-2.122599850262544587e-03,-1.118330513339746600e-05,4.319167320896927714e-05,-3.671801537170674146e-01
8.369673934786957259e-03,2.157599450374728364e-05,-2.123334494871087410e-03,-1.118103522320410249e-05,4.318302778695064746e-05,-3.673037722465232191e-01
8.371674334866973516e-03,2.157174625025844365e-05,-2.124069304989962235e-03,-1.117878904546878317e-05,4.317438412410966022e-05,-3.673426071078619848e-01
8.373674734946989773e-03,2.156749652678599413e-05,-2.124804111736895446e-03,-1.117656650853025101e-05,4.316574221915811380e-05,-3.672969838684463917e-01
8.375675135027006030e-03,2.156324533355821047e-05,-2.125538745039686362e-03,-1.117436751491278113e-05,4.315710207079625311e-05,-3.671672492051210601e-01
8.377675535107022287e-03,2.155899267112632814e-05,-2.126273035791180488e-03,-1.117219196444984863e-05,4.314846367772658630e-05,-3.669537596386054368e-01
8.379675935187036809e-03,2.155473854036452921e-05,-2.127006815849273418e-03,-1.117003975428413529e-05,4.313982703865393222e-05,-3.666568815304104278e-01
8.381676335267053066e-03,2.155048294246995243e-05,-2.127739918036910833e-03,-1.116791077886751438e-05,4.313119215228536623e-05,-3.662769910865095180e-01
8.383676735347069323e-03,2.154622587896270008e-05,-2.128472176142083734e-03,-1.116580492996106590e-05,4.312255901733029473e-05,-3.658144743539882282e-01
8.385677135427085579e-03,2.154196735168582098e-05,-2.129203424917834944e-03,-1.116372209663507317e-05,4.311392763250038060e-05,-3.652697272233206283e-01
8.387677535507101836e-03,2.153770736280532407e-05,-2.129933500082253472e-03,-1.116166216526901266e-05,4.310529799650959066e-05,-3.646431554267344777e-01
8.389677935587118093e-03,2.153344591481017161e-05,-2.130662238318478414e-03,-1.115962501955157099e-05,4.309667010807418888e-05,-3.639351745380489112e-01
8.391678335667134350e-03,2.152918301051227922e-05,-2.131389477274697655e-03,-1.115761054048062791e-05,4.308804396591271605e-05,-3.631462099741113447e-01
8.393678735747148872e-03,2.152491865304652260e-05,-2.132115055564146565e-03,-1.115561860636327159e-05,4.307941956874601012e-05,-3.622766969939321124e-01
8.395679135827165129e-03,2.152065284587072742e-05,-2.132838812765111038e-03,-1.115364909281578169e-05,4.307079691529718587e-05,-3.613270806980118932e-01
8.397679535907181386e-03,2.151638559276567605e-05,-2.133560589420923585e-03,-1.115170187276364627e-05,4.306217600429166199e-05,-3.602978160293041632e-01
8.399679935987197643e-03,2.151211689783510760e-05,-2.134280227039966806e-03,-1.114977681644155164e-05,4.305355683445714080e-05,-3.591893677717769573e-01
8.401680336067213900e-03,2.150784676550571451e-05,-2.134997568095671656e-03,-1.114787379139338744e-05,4.304493940452360819e-05,-3.580022105520861420e-01
8.403680736147230157e-03,2.150357520052714933e-05,-2.135712456026517009e-03,-1.114599266247224157e-05,4.303632371322336077e-05,-3.567368288385177610e-01
8.405681136227244679e-03,2.149930220797201456e-05,-2.136424735236030961e-03,-1.114413329184040524e-05,4.302770975929097198e-05,-3.553937169404521867e-01
8.407681536307260936e-03,2.149502779323586601e-05,-2.137134251092791259e-03,-1.114229553896936625e-05,4.301909754146327852e-05,-3.539733790095076493e-01
8.409681936387277193e-03,2.149075196203721963e-05,-2.137840849930422709e-03,-1.114047926063981739e-05,4.301048705847945492e-05,-3.524763290382095793e-01
8.411682336467293450e-03,2.148647472041754469e-05,-2.138544379047599767e-03,-1.113868431094164972e-05,4.300187830908093218e-05,-3.509030908610109578e-01
8.413682736547309707e-03,2.148219607474126719e-05,-2.139244686708045243e-03,-1.113691054127395932e-05,4.299327129201143847e-05,-3.492541981535407514e-01
8.415683136627325964e-03,2.147791603169576645e-05,-2.139941622140530304e-03,-1.113515780034504050e-05,4.298466600601700589e-05,-3.475301944325905890e-01
8.417683536707342221e-03,2.147363459801929461e-05,-2.140635036798089422e-03,-1.113342593757786489e-05,4.297606244985558598e-05,-3.457316207193439350e-01
8.419683936787356743e-03,2.146935178065268696e-05,-2.141324782902921751e-03,-1.113171480079739341e-05,4.296746062228752231e-05,-3.438590238869089211e-01
8.421684336867373000e-03,2.146506758720443728e-05,-2.142010711659754745e-03,-1.113002423061042633e-05,4.295886052206104248e-05,-3.419129770358138032e-01
8.423684736947389257e-03,2.146078202555404247e-05,-2.142692675622389058e-03,-1.112835406566212710e-05,4.295026214792933432e-05,-3.398940604712534785e-01
8.425685137027405514e-03,2.145649510384901079e-05,-2.143370528709553045e-03,-1.112670414267465551e-05,4.294166549865060687e-05,-3.378028615644851906e-01
8.427685537107421770e-03,2.145220683050483819e-05,-2.144044126204902763e-03,-1.112507429644717277e-05,4.293307057298813783e-05,-3.356399747506378373e-01
8.429685937187438027e-03,2.144791721420502862e-05,-2.144713324757022404e-03,-1.112346435985583985e-05,4.292447736971024641e-05,-3.334060015299760149e-01
8.431686337267454284e-03,2.144362626390109065e-05,-2.145377982379423863e-03,-1.112187416385381912e-05,4.291588588759029339e-05,-3.311015504694179712e-01
8.433686737347468806e-03,2.143933398881252728e-05,-2.146037958450545870e-03,-1.112030353747127440e-05,4.290729612540670817e-05,-3.287272371981507790e-01
