R0,q,d,a,Reff,Reff_noisy
1.850501114611226017e+00,2.680840409673130864e-01,4.193372762362200135e+00,7.163123876109952270e+00,2.314891274618357642e+00,2.305269127254691686e+00
2.201859807872443398e+00,6.403343542066799454e-01,5.941214892071953635e+00,6.126056326790661366e+00,1.175818564725302551e+00,1.179363888177889619e+00
3.739150304419706750e+00,1.561358810835908328e-01,6.982072281384718693e+00,1.022413110576698481e+00,4.872904763573533415e+00,4.848669074338019414e+00
1.513025898540693026e+00,3.409844470718975673e-01,5.700381763409960278e+00,4.304737828129815647e+00,1.486686221769498939e+00,1.506883716931453066e+00
1.506096045919658843e+00,4.700008207798388460e-01,5.199758488655677802e+00,3.972991452552955050e+00,1.114957562893085008e+00,1.091307781472521610e+00
3.634901414911770878e+00,8.820606634416186531e-02,3.270828617794617976e+00,3.643120510878429918e+00,6.746902602494432521e+00,6.736757799981062611e+00
3.396871672800945152e+00,2.342109960291809956e-01,8.641719321627970629e+00,8.486240968054689304e+00,4.585024812787802162e+00,4.574885591470215118e+00
3.621758676986845504e+00,6.355598871682497375e-01,8.243099377572420394e+00,3.864304456192998227e+00,1.707858520436934091e+00,1.652369037983012046e+00
3.256146936850773610e+00,6.983910587842980799e-01,6.162532275108868696e+00,3.464450238202334553e+00,1.413781747392210963e+00,1.361133081514555476e+00
3.516224339018773293e+00,5.706095293374259247e-01,3.849778462887560870e+00,4.603132661516843527e+00,2.276682059632451960e+00,2.250682377951662705e+00
1.740100162174770038e+00,3.386042667951922880e-01,6.524940277094991359e+00,9.696364646526941300e+00,1.842516566797418154e+00,1.877953618646180711e+00
2.945261187814381287e+00,4.091302898560211787e-01,5.860533966789081006e+00,6.718236516479357157e+00,2.606679583006102696e+00,2.623986085066997376e+00
2.389321282222000686e+00,5.006271025484436699e-01,2.553095663845336816e+00,2.232941618860627031e+00,1.672706955701889875e+00,1.686116480394738826e+00
2.838093402799128473e+00,6.119915111237376193e-01,8.649329519666521193e+00,9.616810685875936571e+00,1.538827296205450557e+00,1.519928178519678985e+00
2.284521311289599232e+00,7.817434119570457751e-01,3.497065423582754295e+00,5.771665728551617747e+00,1.069583643724686617e+00,1.055411647787881879e+00
2.042060312103487263e+00,4.100069701147698309e-01,8.837572205870138475e+00,1.576805685395134882e+00,1.446810141130340677e+00,1.448003963547023654e+00
1.958036689062722990e+00,3.471896938497897600e-01,3.393064834482113046e+00,1.141810776859695453e+00,1.650113587293703388e+00,1.658039231859416596e+00
1.778591806614820303e+00,2.514596299826623582e-01,1.315228995229333453e+00,4.843696573432028529e+00,2.260702102962653726e+00,2.214911722728101662e+00
2.447939123602258071e+00,7.071995722107448090e-01,6.417780843275219027e+00,8.998286727522030404e+00,1.140204578071992270e+00,1.118707026520709968e+00
3.575350335526960244e+00,8.707407190347181691e-01,3.196206787142612527e+00,5.812374314045603896e+00,1.483542146652550020e+00,1.460323956050882055e+00
2.939115572626829209e+00,6.491767256033371680e-01,8.107304006663957452e+00,8.690859202343190759e+00,1.465704441287119408e+00,1.504864497518966671e+00
2.244935136230208794e+00,6.498566732954912384e-01,6.960680605706275337e+00,2.616600901024828119e+00,1.009886361383122155e+00,9.933463359165802808e-01
3.767322586391243178e+00,1.933308139630496858e-01,4.834952654699526065e+00,3.114922258420312673e+00,5.116358975004764886e+00,5.091622887318921542e+00
2.415583756694930972e+00,3.527801967664813132e-01,8.019325672808898631e+00,6.140734207792807986e+00,2.358327589899351651e+00,2.382569141030761450e+00
2.617016777884360046e+00,5.475214246984805300e-01,6.987139125211396795e+00,5.560323876763730411e+00,1.638335798160908130e+00,1.624882242899671647e+00
3.463951354210151656e+00,7.894706644868496603e-01,8.349816404130303127e+00,5.262843742795653146e-01,8.635051332038727878e-01,8.912036352204943945e-01
2.531300204852257707e+00,7.359744931663311229e-01,3.303302468561536642e+00,9.084599885917647555e+00,1.350257765132609311e+00,1.321036074478761480e+00
2.137187120164531162e+00,1.222149646158465636e-01,2.919721144846412653e+00,4.667984142306515594e+00,3.701102646413602315e+00,3.757365217887579600e+00
2.505272375353362335e+00,4.937841424309745153e-01,1.478147118744431721e+00,3.044995730521643296e+00,1.933618035875268593e+00,1.930899587126672090e+00
2.871681324203420704e+00,3.860902552761492079e-01,9.399985894225610039e+00,9.699932569097436286e+00,2.662193731496047100e+00,2.666102287642502677e+00
3.784825016435628076e+00,8.950974961319179135e-01,1.124856860257791524e+00,4.471508220113042498e+00,1.790811094351992372e+00,1.783389996869341187e+00
3.391246191859653258e+00,8.698034163881929182e-02,8.602917793036366945e+00,9.577642017923748696e+00,7.134819613890249101e+00,7.133143106692859448e+00
3.740543477379647985e+00,4.090218354648385568e-01,8.987178064857717530e+00,4.680102771732102873e+00,3.075320984702231808e+00,3.075655344704052663e+00
2.774866582807504756e+00,7.487557660315703467e-01,8.178903216141137023e+00,5.488941757441609504e+00,1.023785952351912165e+00,1.013621902821479459e+00
2.683979899770900790e+00,3.881899352224174038e-01,3.754033113283850476e+00,2.311511553152804765e+00,2.253194461453540853e+00,2.290155219039835099e+00
2.520808415985514195e+00,2.208746215334355112e-01,3.194428069266427972e+00,3.976377903090476451e+00,3.321267016073977896e+00,3.253376176616458615e+00
1.920318323464471622e+00,6.882391609994081838e-02,3.263184576016742167e+00,8.275209830838559100e-01,3.150393071411397017e+00,3.113739959639843402e+00
3.553846390745982298e+00,2.254939171591430203e-01,3.858061617760435880e+00,7.575742264021586792e+00,4.959070523228668925e+00,4.947581175291495548e+00
1.742573741566587175e+00,4.833855454307333099e-01,4.259368430931452565e+00,9.091823169270469407e+00,1.401315008152121289e+00,1.397073183554611520e+00
2.224456866920174303e+00,3.159911005559383201e-01,4.213671341777844859e+00,4.235928559520869996e+00,2.351241331056009631e+00,2.394193357580172599e+00
2.057602429146864420e+00,4.564432695374666116e-01,2.192054095648613199e+00,7.340202377015659252e+00,1.830581678871871842e+00,1.846888674605233094e+00
2.911364164439979696e+00,4.537327497055811953e-01,1.987989104648656635e+00,5.344851417229914858e+00,2.538318614894914838e+00,2.538042583357399629e+00
3.009207548644496022e+00,9.294506287235694275e-01,6.792415220228404493e+00,6.782370433064770054e+00,7.536563122088645317e-01,7.293097278240973091e-01
2.174575462958320049e+00,5.078291380429646173e-02,5.809381616109292601e+00,6.025026833148799277e+00,4.965223327256938823e+00,5.023892832567885769e+00
1.947031129364806823e+00,9.370983085532830215e-02,6.306360785835582128e+00,2.931650879285601086e+00,3.509637472450659157e+00,3.535510415851381705e+00
2.089406037711003528e+00,6.482887471079916697e-01,3.312788595763513477e+00,9.992821946349272011e+00,1.298758965594795312e+00,1.375067435461958754e+00
2.334054386902969291e+00,9.456274526583914319e-01,6.778450907514423029e+00,4.239493290736457531e+00,5.283137385395111352e-01,4.833781513485071457e-01
2.472910205172293985e+00,7.026146563543014811e-02,7.739121168308142451e+00,4.845550788890339966e+00,5.173767164778141137e+00,5.225270708429353483e+00
3.465321776198486248e+00,8.357518092086898553e-01,5.244266645389070725e+00,7.365302342879898490e+00,1.295119488477882053e+00,1.291961909750561910e+00
3.765555056960309344e+00,1.296305727458949009e-01,5.212994142023090305e+00,2.979076374718959919e+00,6.073569939833357800e+00,6.047809082879372689e+00
3.135000752793079215e+00,1.598982001307290290e-01,5.110959169699825111e+00,5.485058494120721662e+00,5.019668170929460160e+00,5.023374064660618643e+00
1.638213627999859145e+00,2.614380484377835656e-01,1.032420676261538661e+00,8.128164973810420690e+00,2.151052214934676687e+00,2.154485882300577249e+00
2.659040071280931006e+00,9.177023951402576984e-02,4.000418231183247464e+00,6.288102515001685600e-01,4.010379221328882693e+00,4.000852281872328220e+00
2.672284093446156916e+00,4.865249104332373120e-01,3.878549404382626520e+00,9.151637961167407909e+00,2.161784819440213390e+00,2.118161511505505246e+00
3.730042510215071605e+00,6.108207343322420435e-01,3.544186642228161599e+00,9.526938085250248323e-01,1.863410490329713065e+00,1.852821215390829668e+00
2.302419882510899907e+00,1.688069573066228179e-01,5.638421923782646061e+00,1.090305753157095658e+00,2.917403805747700307e+00,2.878788136321276614e+00
3.296762401771637485e+00,7.024147463428347393e-01,5.712415661923349930e+00,2.032096329591767780e+00,1.348257288445779745e+00,1.350825641089384854e+00
3.472213821686388702e+00,9.323875801173605593e-01,9.802657787007875712e+00,6.963721315171096382e-01,4.668138399816346706e-01,4.258515795975124085e-01
2.780415385309289888e+00,4.488289549356089259e-01,2.305430294361903165e+00,9.517495489355596305e-01,1.943518947615018977e+00,1.949970777699375768e+00
2.729643022318517964e+00,6.004763066592495868e-02,9.028214801456538652e+00,3.295287937149759205e+00,5.632899949285140373e+00,5.620410731513374891e+00
1.799749377923218763e+00,2.029784925590740197e-01,1.220977422064194462e+00,6.588725408100350123e+00,2.615350848516406757e+00,2.643874759344635894e+00
1.654178318271002812e+00,6.322207835436577383e-01,9.505502769496379400e+00,8.341454730283054175e+00,8.287346815921213805e-01,8.049672544778136984e-01
3.930221452510342495e+00,9.379785234696699225e-01,4.385992782976677162e+00,6.099642416757087737e+00,1.275340169197950679e+00,1.234485046270542785e+00
2.908991718965708628e+00,2.198718125155441072e-01,4.417164745403580284e+00,8.336797377638108797e-01,3.147599616891086693e+00,3.105175264998892626e+00
2.167636651290293592e+00,1.125478013762390567e-01,7.492722457608431696e+00,4.751133650617268778e+00,3.930665110482767677e+00,3.938335167525564007e+00
3.508874148956446781e+00,4.533787916222115633e-01,3.855054545042674974e+00,7.820469642731822102e-01,2.279264683105259426e+00,2.397218019516588861e+00
1.636704406143003609e+00,7.017467119130771369e-01,1.386967713860127738e+00,7.607751929110587952e+00,1.037650349157349439e+00,9.958837629577047545e-01
3.858578522774352315e+00,7.021005897097006843e-01,6.145560490259351027e+00,2.807856357757863019e+00,1.614692760811951455e+00,1.595520973065469361e+00
1.925062362563945584e+00,2.867651229258333379e-01,9.003534750416513077e+00,7.605119315894103060e+00,2.246804272354652188e+00,2.292613253958347030e+00
3.963910584878206578e+00,3.513532673279451402e-01,7.880404031175410218e+00,3.755616730119586855e+00,3.660116564352952739e+00,3.679245672800477429e+00
2.234884950409240734e+00,6.183213620275676004e-01,4.911283986604286333e+00,2.408952517289162820e+00,1.154804091779141562e+00,1.192398524855276420e+00
3.771277068566832646e+00,1.601233920013535039e-01,4.415488792743092361e+00,2.774588179784855058e+00,5.515044235621711088e+00,5.523640805217505445e+00
1.604539373218640375e+00,7.809619559576925774e-01,7.768307331043135200e+00,2.569018207417063326e+00,5.007487369741320249e-01,5.146242209532684297e-01
1.863588389643179299e+00,4.398077441710658841e-01,6.763560966333765023e+00,1.649673725803862290e+00,1.266773303895526448e+00,1.267590370299368274e+00
1.595440540245611771e+00,1.301510071144587055e-01,5.709441507659262172e+00,8.700001753909134550e+00,2.903554796369565150e+00,2.869364929688585697e+00
2.216578348305031643e+00,2.574499437236846267e-01,5.510530098639887520e+00,6.205520218337817973e+00,2.778181050323159429e+00,2.783694256881451334e+00
3.386197465751541902e+00,1.096098212470383859e-01,5.981595666633632291e-01,3.245124328927792678e+00,5.442831509680145174e+00,5.412692277980353239e+00
1.886747022275971020e+00,4.933028948797405500e-01,4.135775419972919309e+00,4.463366903469502489e+00,1.393592669909212489e+00,1.411449834262210157e+00
1.830793045616921466e+00,4.043038139416417209e-01,7.357478652397134056e+00,3.200067458410493337e+00,1.466137234022376612e+00,1.383249371899760272e+00
3.279316950287840093e+00,3.517628911868972974e-01,2.698882989000799704e+00,4.888178953748788302e+00,3.354261104335334753e+00,3.290677953341282880e+00
2.901970352563306488e+00,8.067016160210824793e-01,4.952350975275831679e+00,3.115905164538385730e+00,1.065736594924962199e+00,1.059863038705277649e+00
1.646665210390435119e+00,1.180973009690540476e-01,3.195713540566435640e+00,7.070575808043363386e-01,2.301753547629643126e+00,2.302844629883723737e+00
2.212000459507714734e+00,5.018095103975730442e-01,5.464479775670354478e+00,3.115488691451147485e+00,1.472167301740704426e+00,1.525714604760645132e+00
3.388911962788672128e+00,5.034844729067894376e-01,6.639500773290663460e+00,6.016554621761503796e+00,2.377580740439641183e+00,2.350944465294065200e+00
2.868391306286316667e+00,8.209073458949331936e-01,7.121378245540160634e+00,3.974315488665724594e+00,8.906057519584945625e-01,9.073326395118253007e-01
3.858762701434270692e+00,3.135159394751332873e-01,9.626837050408346030e+00,9.854392193658385590e-01,3.272832166012215271e+00,3.216323268143656211e+00
3.428903055824622292e+00,2.404300748072922822e-01,4.123442962398289779e+00,9.383135546380531267e+00,4.674957933537015720e+00,4.743808348564276578e+00
3.351484498136674262e+00,6.440035155769350261e-01,3.084295720732537216e+00,2.225773707873015095e+00,1.792053822814434483e+00,1.711225130100528569e+00
3.525791689490944680e+00,2.632413102887678491e-01,1.687118539390095151e+00,5.550819116756530391e+00,4.439324671404861533e+00,4.481964354157293329e+00
1.712433458579789569e+00,7.383703832204042972e-02,9.229579177484014352e+00,5.942275996289515305e+00,3.627029010233096429e+00,3.613079910140597484e+00
2.380357685973039317e+00,1.202787250826599791e-01,7.785083290230696562e+00,8.231426732716474737e-01,3.387098494004819216e+00,3.329365222546689207e+00
3.531019826604056000e+00,1.469284623508532173e-01,5.845782066128563770e+00,5.469062104998166696e+00,5.863788208207007635e+00,5.843378876362092633e+00
2.243910226287601173e+00,5.166871987822341250e-01,3.877817848157135039e+00,8.545089170380268939e+00,1.706491751604624518e+00,1.729435322146038789e+00
2.616070325346476544e+00,5.733769449393031348e-01,4.199030120197408067e+00,7.591621821096066647e+00,1.750629296228507492e+00,1.742569315903520044e+00
3.056080437078711132e+00,7.747209368975862542e-01,1.567203144496938982e+00,7.002837208459038898e+00,1.716590474536099586e+00,1.687397805277672580e+00
1.780742826746547713e+00,7.755970910721163847e-01,4.631441890994026700e+00,2.283431760190502757e+00,6.828829980337373096e-01,6.841967252412333167e-01
3.244423696825249337e+00,8.708916613518817573e-02,6.889766583154286472e+00,7.293373107435168201e+00,6.683826570028694292e+00,6.679530407072411968e+00
2.487599207458007555e+00,3.417885208687154175e-01,6.427060824519713833e+00,2.793817855933230287e+00,2.281027087017273747e+00,2.304335472745769664e+00
3.694132053494759038e+00,3.680715423814527321e-01,5.419856845919134969e+00,9.891737234917885147e+00,3.707436486978422874e+00,3.723738809744696621e+00
2.721530563044304074e+00,2.047128386198249217e-01,3.691216984364055431e+00,8.173535592770825531e+00,4.024467166396950013e+00,4.005980491916046660e+00
1.577236735046624538e+00,7.486158902287251005e-01,5.138776055376506946e+00,8.850895907852493139e+00,7.229393569964838173e-01,6.953508225384285035e-01
3.379488403111162498e+00,4.565253086271739424e-01,9.494144723962248955e-01,6.601519002395828117e+00,3.110119467504545820e+00,3.106986654369352063e+00
3.231849364249515855e+00,1.266464655577877463e-01,9.983656186086706796e-01,2.726210993112802683e+00,4.952755076782257682e+00,4.943609270219018192e+00
3.873712461836364085e+00,7.096035775002149659e-01,7.174590877162284386e+00,5.288594783868595606e+00,1.648961030322904753e+00,1.652384711373619197e+00
3.529091476196560162e+00,6.840814695388587330e-01,2.153596316425908430e+00,9.593344175085061210e+00,2.217008476600341282e+00,2.181648464596041226e+00
2.916307223305210083e+00,3.643114803688801695e-01,7.129047804194915905e+00,8.338313586316003168e+00,2.864260739264492983e+00,2.863481287064175707e+00
