t,G,I,Ia,dG_dt,dG_dt_noisy
9.739947989597919786e+01,1.762089192288502915e+00,5.780566677106382389e-01,1.203824673851932703e+00,-2.901946394256393891e-03,-4.412875920399575436e-02
9.741948389677935438e+01,1.762031569313136536e+00,5.779541062396555962e-01,1.203729122539573426e+00,-2.859190646099407651e-03,3.754339457291661769e-02
9.743948789757952511e+01,1.761974801260744128e+00,5.778518269244373728e-01,1.203633352826361635e+00,-2.816471798605058030e-03,-2.523906390066586736e-02
9.745949189837968163e+01,1.761918887390508948e+00,5.777498305430275316e-01,1.203537366276060006e+00,-2.773790295106159931e-03,4.339037973259660119e-02
9.747949589917983815e+01,1.761863826952611678e+00,5.776481178685234363e-01,1.203441164452439871e+00,-2.731146577627241445e-03,-5.143396433404039819e-02
9.749949989997999467e+01,1.761809619188230203e+00,5.775466896690755192e-01,1.203344748919280116e+00,-2.688541086885987141e-03,9.108241136974248864e-02
9.751950390078016540e+01,1.761756263329540495e+00,5.774455467078876136e-01,1.203248121240368285e+00,-2.645974262296624246e-03,-7.176722176624296748e-03
9.753950790158032191e+01,1.761703758599715064e+00,5.773446897432168434e-01,1.203151282979500802e+00,-2.603446541971810024e-03,3.910813702121158052e-03
9.755951190238047843e+01,1.761652104212924508e+00,5.772441195283735116e-01,1.203054235700481867e+00,-2.560958362724796711e-03,-1.492945416714356460e-02
9.757951590318063495e+01,1.761601299374336405e+00,5.771438368117212114e-01,1.202956980967124334e+00,-2.518510160072151560e-03,-5.312688822388726001e-03
9.759951990398080568e+01,1.761551343280115978e+00,5.770438423366766045e-01,1.202859520343248834e+00,-2.476102368235477691e-03,-1.918835698533876170e-03
9.761952390478096220e+01,1.761502235117425874e+00,5.769441368417099758e-01,1.202761855392684875e+00,-2.433735420144467199e-03,-1.937381797086557694e-02
9.763952790558111872e+01,1.761453974064425942e+00,5.768447210603446784e-01,1.202663987679270630e+00,-2.391409747438955069e-03,5.920985289638463350e-02
9.765953190638127523e+01,1.761406559290273677e+00,5.767455957211573558e-01,1.202565918766851594e+00,-2.349125780470751046e-03,-1.155005248763362746e-01
9.767953590718144596e+01,1.761359989955123551e+00,5.766467615477776087e-01,1.202467650219282369e+00,-2.306883948306748255e-03,-6.339540356756284689e-02
9.769953990798160248e+01,1.761314265210127905e+00,5.765482192588887722e-01,1.202369183600425773e+00,-2.264684678730977119e-03,-2.141359790735335861e-02
9.771954390878175900e+01,1.761269384197436505e+00,5.764499695682272495e-01,1.202270520474153059e+00,-2.222528398246548242e-03,-9.292236060762751326e-03
9.773954790958191552e+01,1.761225346050196094e+00,5.763520131845826233e-01,1.202171662404343255e+00,-2.180415532078372465e-03,6.940629534152634172e-02
9.775955191038208625e+01,1.761182149892551285e+00,5.762543508117977664e-01,1.202072610954884491e+00,-2.138346504175436813e-03,2.503997971809328663e-02
9.777955591118224277e+01,1.761139794839643669e+00,5.761569831487688420e-01,1.201973367689672889e+00,-2.096321737213191483e-03,-2.556374299738589130e-03
9.779955991198239929e+01,1.761098279997612481e+00,5.760599108894454146e-01,1.201873934172612790e+00,-2.054341652595437218e-03,-4.263198229387407667e-02
9.781956391278255580e+01,1.761057604463594384e+00,5.759631347228298948e-01,1.201774311967616971e+00,-2.012406670457267399e-03,9.577010218112141926e-02
9.783956791358272653e+01,1.761017767362762276e+00,5.758666553390361376e-01,1.201674502617057660e+00,-1.970517206886457373e-03,4.115105512765084017e-02
9.785957191438288305e+01,1.760978767822182212e+00,5.757704734270995273e-01,1.201574507659004976e+00,-1.928673676626413425e-03,1.252521094353125919e-01
9.787957591518303957e+01,1.760940604908220131e+00,5.756745896639049453e-01,1.201474328662791802e+00,-1.886876497467493419e-03,-7.677952181580743884e-02
9.789957991598319609e+01,1.760903277679425116e+00,5.755790047214883742e-01,1.201373967196919912e+00,-1.845126085796955362e-03,8.399411333289036330e-02
9.791958391678336682e+01,1.760866785186855576e+00,5.754837192670859691e-01,1.201273424828867897e+00,-1.803422856575920274e-03,-7.066054068776054728e-03
9.793958791758352334e+01,1.760831126474077690e+00,5.753887339631337250e-01,1.201172703125090946e+00,-1.761767223341315081e-03,-4.469652881331706573e-02
9.795959191838367985e+01,1.760796300577166740e+00,5.752940494672678096e-01,1.201071803651019732e+00,-1.720159598207871010e-03,4.456329953722512616e-03
9.797959591918383637e+01,1.760762306524706666e+00,5.751996664323246744e-01,1.200970727971061525e+00,-1.678600391870066488e-03,4.044178551297680085e-03
9.799959991998400710e+01,1.760729143337789626e+00,5.751055855063403888e-01,1.200869477648600192e+00,-1.637090013605124739e-03,-1.751532244119562848e-02
9.801960392078416362e+01,1.760696810030016879e+00,5.750118073325514167e-01,1.200768054245995753e+00,-1.595628871274512584e-03,-7.430114209578812801e-02
9.803960792158432014e+01,1.760665305607497899e+00,5.749183325493942842e-01,1.200666459324584157e+00,-1.554217371326105379e-03,-1.920300893613191215e-02
9.805961192238447666e+01,1.760634629068850820e+00,5.748251617905054678e-01,1.200564694444678171e+00,-1.512855918796685017e-03,-6.587230496283605352e-02
9.807961592318464739e+01,1.760604779405202436e+00,5.747322956847215059e-01,1.200462761165566272e+00,-1.471544917313716283e-03,2.809042822028068320e-03
9.809961992398480390e+01,1.760575755600188419e+00,5.746397348560792206e-01,1.200360661045513977e+00,-1.430284769097900366e-03,-6.970071874263496225e-02
9.811962392478496042e+01,1.760547556629952881e+00,5.745474799238150521e-01,1.200258395641762288e+00,-1.389075874965006729e-03,9.363974265629673374e-03
9.813962792558511694e+01,1.760520181463148148e+00,5.744555315023660569e-01,1.200155966510528804e+00,-1.347918634327816001e-03,-2.216328158726998260e-02
9.815963192638528767e+01,1.760493629060935650e+00,5.743638902013690206e-01,1.200053375207007722e+00,-1.306813445199117574e-03,4.623303793518299121e-02
9.817963592718544419e+01,1.760467898376985030e+00,5.742725566256607905e-01,1.199950623285369167e+00,-1.265760704192597785e-03,-4.087813922803873457e-02
9.819963992798560071e+01,1.760442988357475258e+00,5.741815313752783867e-01,1.199847712298759639e+00,-1.224760806526226098e-03,-6.931663235220603125e-02
9.821964392878575723e+01,1.760418897941093075e+00,5.740908150454590020e-01,1.199744643799301791e+00,-1.183814146023254299e-03,-7.189106729967996434e-02
9.823964792958592795e+01,1.760395626059034102e+00,5.740004082266395580e-01,1.199641419338094872e+00,-1.142921115115103081e-03,1.164050728954515827e-02
9.825965193038608447e+01,1.760373171635003064e+00,5.739103115044573711e-01,1.199538040465214062e+00,-1.102082104843138399e-03,1.954868119140396321e-01
9.827965593118624099e+01,1.760351533585212236e+00,5.738205254597498195e-01,1.199434508729711357e+00,-1.061297504860836405e-03,-7.067227450426859237e-02
9.829965993198639751e+01,1.760330710818383659e+00,5.737310506685540101e-01,1.199330825679614243e+00,-1.020567703436003892e-03,-3.297354728090606119e-02
9.831966393278656824e+01,1.760310702235747371e+00,5.736418877021074447e-01,1.199226992861927243e+00,-9.798930874524991452e-04,7.536840958537190105e-02
9.833966793358672476e+01,1.760291506731042066e+00,5.735530371268475758e-01,1.199123011822630813e+00,-9.392740424130074928e-04,3.094257337012793624e-02
9.835967193438688128e+01,1.760273123190514877e+00,5.734644995044120286e-01,1.199018884106681559e+00,-8.987109524402625560e-04,6.175867750778434029e-02
9.837967593518703779e+01,1.760255550492922039e+00,5.733762753916383792e-01,1.198914611258012908e+00,-8.582042002798218050e-04,1.346941179271071189e-02
9.839967993598720852e+01,1.760238787509528002e+00,5.732883653405641544e-01,1.198810194819533770e+00,-8.177541673017318935e-04,2.230805246459227620e-02
9.841968393678736504e+01,1.760222833104106099e+00,5.732007698984271649e-01,1.198705636333130098e+00,-7.773612335029156384e-04,5.844161062334655293e-04
9.843968793758752156e+01,1.760207686132937877e+00,5.731134896076653940e-01,1.198600937339663774e+00,-7.370257775091704211e-04,-5.772013691247462192e-02
9.845969193838767808e+01,1.760193345444813762e+00,5.730265250059165538e-01,1.198496099378973057e+00,-6.967481765767224999e-04,8.491929420576664264e-03
9.847969593918784881e+01,1.760179809881032842e+00,5.729398766260185294e-01,1.198391123989872353e+00,-6.565288065950580787e-04,-5.088858163958095981e-02
9.849969993998800533e+01,1.760167078275402641e+00,5.728535449960094894e-01,1.198286012710152448e+00,-6.163680420884776190e-04,2.914557254624096719e-02
9.851970394078816184e+01,1.760155149454239565e+00,5.727675306391274423e-01,1.198180767076580500e+00,-5.762662562184273085e-04,-1.387227031272458555e-01
9.853970794158831836e+01,1.760144022236368233e+00,5.726818340738105695e-01,1.198075388624899817e+00,-5.362238207851643956e-04,-1.065081421442046899e-01
9.855971194238848909e+01,1.760133695433122147e+00,5.725964558136968918e-01,1.197969878889830087e+00,-4.962411062301441689e-04,-1.028550147237103189e-02
9.857971594318864561e+01,1.760124167848343246e+00,5.725113963676249362e-01,1.197864239405067144e+00,-4.563184816378518249e-04,1.362151941829817725e-03
9.859971994398880213e+01,1.760115438278382349e+00,5.724266562396330693e-01,1.197758471703283423e+00,-4.164563147381894481e-04,8.882904871849645057e-02
9.861972394478895865e+01,1.760107505512098491e+00,5.723422359289594974e-01,1.197652577316127287e+00,-3.766549719076972558e-04,-4.477044688120121463e-02
9.863972794558912938e+01,1.760100368330859810e+00,5.722581359300428216e-01,1.197546557774223253e+00,-3.369148181724401780e-04,2.754123110404553543e-02
9.865973194638928589e+01,1.760094025508542659e+00,5.721743567325215940e-01,1.197440414607172876e+00,-2.972362172096731925e-04,-9.447873266480794063e-02
9.867973594718944241e+01,1.760088475811532271e+00,5.720908988212344282e-01,1.197334149343553422e+00,-2.576195313497287032e-04,1.144930721807511653e-01
9.869973994798959893e+01,1.760083717998721875e+00,5.720077626762201106e-01,1.197227763510918308e+00,-2.180651215779594310e-04,-1.349325529780876776e-01
9.871974394878975545e+01,1.760079750821514244e+00,5.719249487727172676e-01,1.197121258635797547e+00,-1.785733475371253931e-04,7.088756457318305670e-02
9.873974794958992618e+01,1.760076573023820146e+00,5.718424575811645871e-01,1.197014636243697305e+00,-1.391445675290037265e-04,-2.338764472169412717e-02
9.875975195039008270e+01,1.760074183342059007e+00,5.717602895672012631e-01,1.196907897859100345e+00,-9.977913851660913380e-05,-9.632189823539979989e-02
9.877975595119023922e+01,1.760072580505158912e+00,5.716784451916662180e-01,1.196801045005465358e+00,-6.047741612597024030e-05,-3.407603049098412856e-02
9.879975995199039573e+01,1.760071763234556830e+00,5.715969249105982142e-01,1.196694079205227190e+00,-2.123975464829452875e-05,3.821804448104221263e-02
9.881976395279056646e+01,1.760071730244197941e+00,5.715157291752366309e-01,1.196587001979797282e+00,1.793349295831081491e-05,-1.341536704868761393e-02
9.883976795359072298e+01,1.760072480240536308e+00,5.714348584320204649e-01,1.196479814849563450e+00,5.704197506661845551e-05,-4.859740678897823268e-02
9.885977195439087950e+01,1.760074011922534210e+00,5.713543131225889971e-01,1.196372519333889661e+00,9.608534137844904066e-05,2.285630687205067891e-03
9.887977595519103602e+01,1.760076323981663027e+00,5.712740936837815697e-01,1.196265116951116037e+00,1.350632429226727993e-04,-7.025208350881217111e-03
9.889977995599120675e+01,1.760079415101902578e+00,5.711942005476374762e-01,1.196157609218558848e+00,1.739753320534886960e-04,3.902128487954654307e-02
9.891978395679136327e+01,1.760083283959741340e+00,5.711146341413962935e-01,1.196049997652511410e+00,2.128212624481484738e-04,2.738335920623786307e-02
9.893978795759151978e+01,1.760087929224176007e+00,5.710353948874973273e-01,1.195942283768242298e+00,2.516006891052358085e-04,-3.055952344573300769e-02
9.895979195839167630e+01,1.760093349579295863e+00,5.709564832101470255e-01,1.195834469070022443e+00,2.903132689037191128e-04,-4.569057749452178768e-02
9.897979595919184703e+01,1.760099543726812321e+00,5.708778995377654653e-01,1.195726555051431994e+00,3.289586601440408486e-04,-4.892396565178908259e-03
9.899979995999200355e+01,1.760106510310699202e+00,5.707996442807751203e-01,1.195618543228361919e+00,3.675365207779779375e-04,-1.487547441795403561e-02
9.901980396079216007e+01,1.760114247967000445e+00,5.707217178445336270e-01,1.195510435115707093e+00,4.060465101202725968e-04,6.112181594644478140e-03
9.903980796159231659e+01,1.760122755325762567e+00,5.706441206298694668e-01,1.195402232226489225e+00,4.444882889038104246e-04,-5.848886505159638788e-02
9.905981196239248732e+01,1.760132031011037101e+00,5.705668530330816335e-01,1.195293936071856189e+00,4.828615192772889309e-04,-8.162254812516705257e-04
9.907981596319264384e+01,1.760142073640878824e+00,5.704899154459394106e-01,1.195185548161082245e+00,5.211658648041628261e-04,-4.811803737708499756e-02
9.909981996399280035e+01,1.760152881827347082e+00,5.704133082556830381e-01,1.195077070001568043e+00,5.594009904604790862e-04,2.119301689814549403e-02
9.911982396479295687e+01,1.760164454176504245e+00,5.703370318450227128e-01,1.194968503098840396e+00,5.975665626334336622e-04,6.428859541652037768e-03
9.913982796559312760e+01,1.760176789288417920e+00,5.702610865921394767e-01,1.194859848956552728e+00,6.356622491194841018e-04,-1.932827042997678144e-02
9.915983196639328412e+01,1.760189885757158290e+00,5.701854728706849951e-01,1.194751109076484630e+00,6.736877191226287032e-04,-8.589359356521346356e-02
9.917983596719344064e+01,1.760203742170800556e+00,5.701101910497812231e-01,1.194642284958542522e+00,7.116426432526301582e-04,4.951409855874849136e-02
9.919983996799359716e+01,1.760218357111423604e+00,5.700352414940206280e-01,1.194533378100758103e+00,7.495266935239608408e-04,-4.944763682960325035e-02
9.921984396879376789e+01,1.760233729155109561e+00,5.699606245634661894e-01,1.194424389999290570e+00,7.873395433531937826e-04,-3.065045268583766608e-02
9.923984796959392440e+01,1.760249856871945795e+00,5.698863406136518428e-01,1.194315322148424841e+00,8.250808675579479612e-04,-1.097315077775457871e-02
9.925985197039408092e+01,1.760266738826022248e+00,5.698123899955813698e-01,1.194206176040572220e+00,8.627503423552784767e-04,1.386345460597046900e-02
9.927985597119423744e+01,1.760284373575434103e+00,5.697387730557293972e-01,1.194096953166270847e+00,9.003476453594005946e-04,-3.386054309678240143e-02
9.929985997199440817e+01,1.760302759672279338e+00,5.696654901360411749e-01,1.193987655014184357e+00,9.378724555807460561e-04,-3.265672941035573790e-02
9.931986397279456469e+01,1.760321895662660729e+00,5.695925415739322428e-01,1.193878283071103663e+00,9.753244534238536545e-04,-7.785720314864136293e-02
9.933986797359472121e+01,1.760341780086684516e+00,5.695199277022888751e-01,1.193768838821945399e+00,1.012703320686203501e-03,4.595419867556754800e-02
9.935987197439487772e+01,1.760362411478461286e+00,5.694476488494676358e-01,1.193659323749752810e+00,1.050008740555996578e-03,-3.089003643914776942e-02
9.937987597519504845e+01,1.760383788366105318e+00,5.693757053392958234e-01,1.193549739335695081e+00,1.087240397611155540e-03,-2.963398690421945036e-02
9.939987997599520497e+01,1.760405909271734570e+00,5.693040974910710261e-01,1.193440087059068677e+00,1.124397977817159777e-03,-1.102947296718000125e-01
9.941988397679536149e+01,1.760428772711471579e+00,5.692328256195615666e-01,1.193330368397295560e+00,1.161481168525824170e-03,-3.553970716202914382e-02
9.943988797759551801e+01,1.760452377195442342e+00,5.691618900350061683e-01,1.193220584825924080e+00,1.198489658473800290e-03,3.807549302070597358e-02
9.945989197839568874e+01,1.760476721227776986e+00,5.690912910431140670e-01,1.193110737818629419e+00,1.235423137780522485e-03,4.706862284145457709e-02
9.947989597919584526e+01,1.760501803306609769e+00,5.690210289450650105e-01,1.193000828847213146e+00,1.272281297946931122e-03,-5.771309932655006858e-02
9.949989997999600178e+01,1.760527621924078634e+00,5.689511040375093698e-01,1.192890859381602331e+00,1.309063831854084814e-03,-2.738335712926160542e-03
9.951990398079615829e+01,1.760554175566325430e+00,5.688815166125680278e-01,1.192780830889851318e+00,1.345770433761328544e-03,2.595369110147060024e-02
9.953990798159632902e+01,1.760581462713496137e+00,5.688122669578320467e-01,1.192670744838140173e+00,1.382400799304850381e-03,-7.684046135003608224e-02
9.955991198239648554e+01,1.760609481839740864e+00,5.687433553563634447e-01,1.192560602690775795e+00,1.418954625496071653e-03,-2.436759556003433025e-02
