K,r,r_noisy
7.002200488997554650e+00,8.201194541029361851e-01,7.961460796375740001e-01
7.003911980440097551e+00,8.201389930028533115e-01,8.184709443890252345e-01
7.005623471882640452e+00,8.201585201051569962e-01,8.340412439722054705e-01
7.007334963325183352e+00,8.201780354202679035e-01,8.032043869052618579e-01
7.009046454767725365e+00,8.201975389585962617e-01,8.313436915352556689e-01
7.010757946210268265e+00,8.202170307305403085e-01,8.340804722486161449e-01
7.012469437652811166e+00,8.202365107464869576e-01,8.261771457177405908e-01
7.014180929095354067e+00,8.202559790168113540e-01,8.171386991454684390e-01
7.015892420537896967e+00,8.202754355518784291e-01,8.249612771730653327e-01
7.017603911980439868e+00,8.202948803620404572e-01,8.250173558327351664e-01
7.019315403422982769e+00,8.203143134576388329e-01,8.205447002892414243e-01
7.021026894865525669e+00,8.203337348490041814e-01,8.152011765716575820e-01
7.022738386308067682e+00,8.203531445464550265e-01,8.273266722662930839e-01
7.024449877750610582e+00,8.203725425602993448e-01,8.256456438478896320e-01
7.026161369193153483e+00,8.203919289008329008e-01,8.113092460728027477e-01
7.027872860635696384e+00,8.204113035783408003e-01,8.144728385631104794e-01
7.029584352078239284e+00,8.204306666030971584e-01,8.358991907197015347e-01
7.031295843520782185e+00,8.204500179853644326e-01,8.191232888806274648e-01
7.033007334963325086e+00,8.204693577353938672e-01,8.194890334196837101e-01
7.034718826405867986e+00,8.204886858634253821e-01,8.363364614170176736e-01
7.036430317848409999e+00,8.205080023796883504e-01,8.231304794394457280e-01
7.038141809290952899e+00,8.205273072944002655e-01,8.031574274489097220e-01
7.039853300733495800e+00,8.205466006177678517e-01,8.249323072525782674e-01
7.041564792176038701e+00,8.205658823599865093e-01,8.196230157996630128e-01
7.043276283618581601e+00,8.205851525312406469e-01,8.425502165432000590e-01
7.044987775061124502e+00,8.206044111417033493e-01,8.198328157800794935e-01
7.046699266503667403e+00,8.206236582015369319e-01,8.098938643100307422e-01
7.048410757946210303e+00,8.206428937208923857e-01,8.240951172427344318e-01
7.050122249388752316e+00,8.206621177099095998e-01,8.328686804846606728e-01
7.051833740831295216e+00,8.206813301787174719e-01,8.101361121907769691e-01
7.053545232273838117e+00,8.207005311374340195e-01,8.224234876336010691e-01
7.055256723716381018e+00,8.207197205961659359e-01,8.105210245480574116e-01
7.056968215158923918e+00,8.207388985650090341e-01,8.136153274777224720e-01
7.058679706601466819e+00,8.207580650540482470e-01,8.038656127561716325e-01
7.060391198044009720e+00,8.207772200733574053e-01,8.281515432343565797e-01
7.062102689486552620e+00,8.207963636329992374e-01,8.099908067481833562e-01
7.063814180929094633e+00,8.208154957430258136e-01,8.106414488915594241e-01
7.065525672371637533e+00,8.208346164134782130e-01,8.243563637238895403e-01
7.067237163814180434e+00,8.208537256543864125e-01,8.063841669912760191e-01
7.068948655256723335e+00,8.208728234757693976e-01,8.323586994290820273e-01
7.070660146699266235e+00,8.208919098876353848e-01,8.298680383935326255e-01
7.072371638141809136e+00,8.209109848999819325e-01,8.167224971174007475e-01
7.074083129584352037e+00,8.209300485227953859e-01,8.293529857525593352e-01
7.075794621026894049e+00,8.209491007660515427e-01,8.270828119143525115e-01
7.077506112469436950e+00,8.209681416397149878e-01,8.239617464062424235e-01
7.079217603911979850e+00,8.209871711537397587e-01,8.276118126818703402e-01
7.080929095354522751e+00,8.210061893180690129e-01,8.090327504962377958e-01
7.082640586797065652e+00,8.210251961426351386e-01,8.189765109077427052e-01
7.084352078239608552e+00,8.210441916373594218e-01,8.434462810486114126e-01
7.086063569682151453e+00,8.210631758121531565e-01,8.209579643503972513e-01
7.087775061124694354e+00,8.210821486769159794e-01,8.111036419251025364e-01
7.089486552567236366e+00,8.211011102415373131e-01,8.315633614973425569e-01
7.091198044009779267e+00,8.211200605158955890e-01,8.230319514344194287e-01
7.092909535452322167e+00,8.211389995098589134e-01,8.204393779394588693e-01
7.094621026894865068e+00,8.211579272332841795e-01,8.312605446968365230e-01
7.096332518337407969e+00,8.211768436960180662e-01,8.337644484582209525e-01
7.098044009779950869e+00,8.211957489078963723e-01,8.225008162325264660e-01
7.099755501222493770e+00,8.212146428787439056e-01,8.273952552826739915e-01
7.101466992665036670e+00,8.212335256183752596e-01,8.379435900470920684e-01
7.103178484107578683e+00,8.212523971365944808e-01,8.327331812728520077e-01
7.104889975550121584e+00,8.212712574431947354e-01,8.127237381074542411e-01
7.106601466992664484e+00,8.212901065479585316e-01,8.052766461627731687e-01
7.108312958435207385e+00,8.213089444606578304e-01,8.180556577290518661e-01
7.110024449877750286e+00,8.213277711910542678e-01,8.135374115402139727e-01
7.111735941320293186e+00,8.213465867488987104e-01,8.283733710289179486e-01
7.113447432762836087e+00,8.213653911439315891e-01,8.374690613251745130e-01
7.115158924205378987e+00,8.213841843858824543e-01,8.158815769412248731e-01
7.116870415647921000e+00,8.214029664844707534e-01,8.118801959748404018e-01
7.118581907090463901e+00,8.214217374494053869e-01,8.181894664509641313e-01
7.120293398533006801e+00,8.214404972903844859e-01,8.259161905339932330e-01
7.122004889975549702e+00,8.214592460170959676e-01,8.183410765802395792e-01
7.123716381418092602e+00,8.214779836392169798e-01,8.242718199005708568e-01
7.125427872860635503e+00,8.214967101664143456e-01,8.063488328536910776e-01
7.127139364303178404e+00,8.215154256083448958e-01,8.100493674122979382e-01
7.128850855745721304e+00,8.215341299746545811e-01,8.222078397756429347e-01
7.130562347188263317e+00,8.215528232749788051e-01,8.320691538138083043e-01
7.132273838630806218e+00,8.215715055189426463e-01,8.292390056547925825e-01
7.133985330073349118e+00,8.215901767161614133e-01,8.169049408884697661e-01
7.135696821515892019e+00,8.216088368762389793e-01,8.277236054912899821e-01
7.137408312958434919e+00,8.216274860087697807e-01,8.045963306260069947e-01
7.139119804400977820e+00,8.216461241233375956e-01,8.320865083160990938e-01
7.140831295843520721e+00,8.216647512295157663e-01,8.168037817640465548e-01
7.142542787286063621e+00,8.216833673368671986e-01,8.154693648181394749e-01
7.144254278728605634e+00,8.217019724549449178e-01,8.224785043017536212e-01
7.145965770171148534e+00,8.217205665932911796e-01,8.264640687014777054e-01
7.147677261613691435e+00,8.217391497614385809e-01,8.187688605062856118e-01
7.149388753056234336e+00,8.217577219689087276e-01,8.128530880871708275e-01
7.151100244498777236e+00,8.217762832252134553e-01,8.271210338915404581e-01
7.152811735941320137e+00,8.217948335398541637e-01,8.382456662302106842e-01
7.154523227383863038e+00,8.218133729223222605e-01,8.061804366753150264e-01
7.156234718826405050e+00,8.218319013820983843e-01,8.074125156885164634e-01
7.157946210268947951e+00,8.218504189286537365e-01,8.146909641723968365e-01
7.159657701711490851e+00,8.218689255714487496e-01,8.073470099595203564e-01
7.161369193154033752e+00,8.218874213199340861e-01,8.075378212420194490e-01
7.163080684596576653e+00,8.219059061835496394e-01,7.960166141784744687e-01
7.164792176039119553e+00,8.219243801717259768e-01,8.400503141472945856e-01
7.166503667481662454e+00,8.219428432938830076e-01,8.086570968365925927e-01
7.168215158924205355e+00,8.219612955594304271e-01,8.399772571556207712e-01
7.169926650366747367e+00,8.219797369777682716e-01,8.112549202901541134e-01
7.171638141809290268e+00,8.219981675582861413e-01,8.097144243590334023e-01
7.173349633251833168e+00,8.220165873103637555e-01,8.123900737483465972e-01
7.175061124694376069e+00,8.220349962433705082e-01,8.157672367640360633e-01
7.176772616136918970e+00,8.220533943666658017e-01,8.358221438996323860e-01
7.178484107579461870e+00,8.220717816895991570e-01,8.195707736692685597e-01
7.180195599022004771e+00,8.220901582215102144e-01,7.967408343062450937e-01
7.181907090464547672e+00,8.221085239717282889e-01,8.295180016166081582e-01
7.183618581907089684e+00,8.221268789495724816e-01,8.203617059982898363e-01
7.185330073349632585e+00,8.221452231643524566e-01,8.321499921550576939e-01
7.187041564792175485e+00,8.221635566253675531e-01,8.270039240122579738e-01
7.188753056234718386e+00,8.221818793419072291e-01,8.264232563598962189e-01
7.190464547677261287e+00,8.222001913232512837e-01,8.305343639983627790e-01
7.192176039119804187e+00,8.222184925786687471e-01,8.108866078844020331e-01
7.193887530562347088e+00,8.222367831174195452e-01,8.343727576669207613e-01
7.195599022004889989e+00,8.222550629487533902e-01,8.131671987891966324e-01
7.197310513447432001e+00,8.222733320819102243e-01,8.127649892017189126e-01
7.199022004889974902e+00,8.222915905261197755e-01,8.036774193677105327e-01
7.200733496332517802e+00,8.223098382906021131e-01,8.127932587046238222e-01
7.202444987775060703e+00,8.223280753845678692e-01,8.416769835777219155e-01
7.204156479217603604e+00,8.223463018172166850e-01,8.164387715869557693e-01
7.205867970660146504e+00,8.223645175977394306e-01,8.295925755546638136e-01
7.207579462102689405e+00,8.223827227353167624e-01,8.183916453215284159e-01
7.209290953545232306e+00,8.224009172391196776e-01,8.143538099383457185e-01
7.211002444987774318e+00,8.224191011183088484e-01,8.195756307739052726e-01
7.212713936430317219e+00,8.224372743820359544e-01,8.238914166187786270e-01
7.214425427872860119e+00,8.224554370394421277e-01,8.220888885567144699e-01
7.216136919315403020e+00,8.224735890996595078e-01,8.218783246293086542e-01
7.217848410757945921e+00,8.224917305718099092e-01,8.282111997002173931e-01
7.219559902200488821e+00,8.225098614650054873e-01,8.027509600990752059e-01
7.221271393643031722e+00,8.225279817883488498e-01,8.344616455302662494e-01
7.222982885085574623e+00,8.225460915509327231e-01,8.362107849316495756e-01
7.224694376528116635e+00,8.225641907618403970e-01,8.236446646293149598e-01
7.226405867970659536e+00,8.225822794301450580e-01,8.253172285509213779e-01
7.228117359413202436e+00,8.226003575649107891e-01,8.226992900692594590e-01
7.229828850855745337e+00,8.226184251751912369e-01,7.997406607548402935e-01
7.231540342298288238e+00,8.226364822700310553e-01,8.322571944492471729e-01
7.233251833740831138e+00,8.226545288584651283e-01,8.255234971974486635e-01
7.234963325183374039e+00,8.226725649495185699e-01,8.334881110676826133e-01
7.236674816625916051e+00,8.226905905522068352e-01,8.226738163351341449e-01
7.238386308068458952e+00,8.227086056755358312e-01,8.026693530882373917e-01
7.240097799511001853e+00,8.227266103285021392e-01,8.208169472497444108e-01
7.241809290953544753e+00,8.227446045200923486e-01,8.266470735920184998e-01
7.243520782396087654e+00,8.227625882592837225e-01,8.219961226129771648e-01
7.245232273838630555e+00,8.227805615550437546e-01,8.166377323631541785e-01
7.246943765281173455e+00,8.227985244163310563e-01,8.218141367498790206e-01
7.248655256723716356e+00,8.228164768520938033e-01,8.168089848298120126e-01
7.250366748166258368e+00,8.228344188712711782e-01,8.148375931589569854e-01
7.252078239608801269e+00,8.228523504827928159e-01,8.221535922641366456e-01
7.253789731051344170e+00,8.228702716955786922e-01,8.106407592594211398e-01
7.255501222493887070e+00,8.228881825185393462e-01,8.145420365143622998e-01
7.257212713936429971e+00,8.229060829605762128e-01,8.191280934886104870e-01
7.258924205378972871e+00,8.229239730305806244e-01,8.394378193698907031e-01
7.260635696821515772e+00,8.229418527374350312e-01,8.099166703393944067e-01
7.262347188264058673e+00,8.229597220900122245e-01,8.167933488356187155e-01
7.264058679706600685e+00,8.229775810971754479e-01,8.381298162993319201e-01
7.265770171149143586e+00,8.229954297677789521e-01,8.424792995060842449e-01
7.267481662591686487e+00,8.230132681106667736e-01,8.226340157408188469e-01
7.269193154034229387e+00,8.230310961346746224e-01,8.371483582285245140e-01
7.270904645476772288e+00,8.230489138486281053e-01,8.405410818167425857e-01
7.272616136919315188e+00,8.230667212613435035e-01,8.164315967563193777e-01
7.274327628361858089e+00,8.230845183816284383e-01,8.232297173374593102e-01
7.276039119804400990e+00,8.231023052182804278e-01,8.096209806783979390e-01
7.277750611246943002e+00,8.231200817800876646e-01,7.958981309876007604e-01
7.279462102689485903e+00,8.231378480758295701e-01,8.394588365166586463e-01
7.281173594132028803e+00,8.231556041142759073e-01,8.342594892507146920e-01
7.282885085574571704e+00,8.231733499041873348e-01,8.248617549309416042e-01
7.284596577017114605e+00,8.231910854543147416e-01,8.359950706213302718e-01
7.286308068459657505e+00,8.232088107734006899e-01,8.119120692612885604e-01
7.288019559902200406e+00,8.232265258701774169e-01,8.149637428302713982e-01
7.289731051344743307e+00,8.232442307533687220e-01,8.374416860544265928e-01
7.291442542787285319e+00,8.232619254316888568e-01,8.090691661751451269e-01
7.293154034229828220e+00,8.232796099138430801e-01,8.160800773959175913e-01
7.294865525672371120e+00,8.232972842085265475e-01,8.196043786718343327e-01
7.296577017114914021e+00,8.233149483244266431e-01,8.191413989237932292e-01
7.298288508557456922e+00,8.233326022702205371e-01,8.196581628856898227e-01
7.299999999999999822e+00,8.233502460545765178e-01,8.261399593431913990e-01
7.301711491442542723e+00,8.233678796861536586e-01,8.155186238287670530e-01
7.303422982885085624e+00,8.233855031736022623e-01,8.279360908166107924e-01
7.305134474327627636e+00,8.234031165255629725e-01,8.353141891410150732e-01
7.306845965770170537e+00,8.234207197506673293e-01,8.204081644740309764e-01
7.308557457212713437e+00,8.234383128575382127e-01,8.119886330900139004e-01
7.310268948655256338e+00,8.234558958547890661e-01,8.304725389532517932e-01
7.311980440097799239e+00,8.234734687510244511e-01,8.194168152704972563e-01
7.313691931540342139e+00,8.234910315548394921e-01,8.440982767961238142e-01
7.315403422982885040e+00,8.235085842748203211e-01,8.426895883270925092e-01
7.317114914425427052e+00,8.235261269195445211e-01,8.135009043137838569e-01
7.318826405867969953e+00,8.235436594975802382e-01,8.314980479853488760e-01
7.320537897310512854e+00,8.235611820174862929e-01,8.183606565549783607e-01
7.322249388753055754e+00,8.235786944878131788e-01,8.284882871417023065e-01
7.323960880195598655e+00,8.235961969171015085e-01,8.353287870160316375e-01
7.325672371638141556e+00,8.236136893138839010e-01,8.435147185799782843e-01
7.327383863080684456e+00,8.236311716866833166e-01,8.131677967514600036e-01
7.329095354523227357e+00,8.236486440440136114e-01,8.341601988485858321e-01
7.330806845965769369e+00,8.236661063943804262e-01,8.056425636606765472e-01
7.332518337408312270e+00,8.236835587462795205e-01,8.142145859206925129e-01
7.334229828850855171e+00,8.237010011081984384e-01,8.332579674358524535e-01
7.335941320293398071e+00,8.237184334886152870e-01,8.403210086270170853e-01
7.337652811735940972e+00,8.237358558959998467e-01,8.284282120900757773e-01
7.339364303178483873e+00,8.237532683388125720e-01,8.416093001974759291e-01
7.341075794621026773e+00,8.237706708255048138e-01,8.348210192512649508e-01
7.342787286063569674e+00,8.237880633645193740e-01,8.190204818497006656e-01
7.344498777506111686e+00,8.238054459642901728e-01,8.165774907007390393e-01
7.346210268948654587e+00,8.238228186332421377e-01,8.243136975262810306e-01
7.347921760391197488e+00,8.238401813797917583e-01,8.182356070464761322e-01
7.349633251833740388e+00,8.238575342123457546e-01,8.114634459788220289e-01
7.351344743276283289e+00,8.238748771393029635e-01,8.221035992844405449e-01
7.353056234718826190e+00,8.238922101690530075e-01,8.198479762294863527e-01
7.354767726161369090e+00,8.239095333099764051e-01,8.248824854529840378e-01
7.356479217603911991e+00,8.239268465704454592e-01,8.229136653515036759e-01
7.358190709046454003e+00,8.239441499588233686e-01,8.208249788750920928e-01
7.359902200488996904e+00,8.239614434834646728e-01,8.235095414857935836e-01
7.361613691931539805e+00,8.239787271527151402e-01,8.249286981646406502e-01
7.363325183374082705e+00,8.239960009749115466e-01,8.231960441777080861e-01
