L,E,dm2,theta,P,P_noisy
2.867587750512549860e+02,2.850207687518861110e+00,1.993603684307672201e-03,1.833714648805749581e-01,9.880519157845930600e-01,9.897481836776163000e-01
3.482020045874114658e+02,5.090011912445659981e-01,4.912685888697670110e-03,7.484510632476174541e-01,1.283525192594999753e-01,1.252162973916319810e-01
1.273700355032849075e+03,4.933093752403091337e+00,4.675296896946089242e-03,6.199909385006446838e-01,-1.995492288413144022e-01,-1.975460398727099387e-01
1.428389848382911111e+02,2.125355867182824543e+00,2.300418755667641563e-03,2.322305538208655207e-01,9.916303642648526262e-01,9.925203170860723567e-01
1.191085874190488312e+03,2.177472700725364696e+00,2.119962039369752659e-03,3.162838110113037060e-01,4.605986699266870765e-01,4.530572907279932782e-01
4.206849072643471459e+02,4.048793400279936172e+00,2.498460884611553370e-03,7.076545450272486715e-01,8.163120986074497987e-01,8.164673450694460710e-01
7.369509400314967706e+02,4.377375840071032087e+00,3.527933206476374216e-03,6.595400058761694551e-01,2.892822945125845258e-01,2.955429670747001247e-01
3.826952676200770611e+02,9.586904066008283820e-01,2.239132408655735568e-03,3.673387160652984429e-01,5.624620340793173856e-01,5.583581036181037849e-01
2.081200706975054118e+02,1.078296392432281037e+00,3.049514495309014854e-03,2.344255591288681440e-01,9.001523402796705042e-01,9.059676745567190048e-01
1.137043153647717645e+03,3.633491707672799276e+00,3.694006535907914078e-03,3.166404302475041566e-01,4.892591269556439415e-01,4.931172062821310709e-01
8.580569980683726499e+02,3.887903442458438441e+00,2.402817439282481284e-03,4.645797938009954553e-01,4.862980605787801114e-01,4.875423875693590259e-01
1.151989138423522036e+03,1.021372807966371754e+00,2.118340107660150566e-03,2.199443913085508961e-01,9.721279929655610719e-01,9.747543235978322063e-01
8.575517103573156419e+02,1.195862629309989655e+00,2.307140072888613606e-03,2.051763045575217548e-01,8.218829152377872260e-01,8.182746792066840635e-01
9.634158132814941382e+02,3.113852417977683640e+00,4.702102131987898580e-03,6.851714737689581503e-01,-2.481201273693062759e-01,-2.441644204118813832e-01
2.414193276425361887e+02,3.315211201065624724e+00,1.060063312504203915e-03,1.234846076950140425e-01,9.978214404651071234e-01,9.911481131088728525e-01
1.097095761120751689e+02,1.390134679023161901e+00,4.171217976203129250e-03,4.574096104169665944e-01,8.948503340094744463e-01,8.896786160571803492e-01
2.047394640539255875e+02,4.411875207671737797e+00,3.306085306236584975e-03,5.496659473457087275e-01,9.609115254937380390e-01,9.640564677868179722e-01
1.120963169485581147e+03,2.020310047719605429e+00,2.165951871338031402e-03,7.285511367369165159e-01,-5.559341627965544985e-01,-5.609909443500148418e-01
1.396941808650616963e+02,2.176230682079423939e+00,1.554846618646668968e-03,6.280838346846679965e-01,9.811077882185936794e-01,9.916161580957129074e-01
2.167933639954228795e+02,1.764965209933206935e+00,2.850315397464890828e-03,5.119714137011019961e-01,8.570740776865378718e-01,8.592375494953161663e-01
2.246499351668160216e+02,3.712412452079456138e+00,2.400832467160155491e-03,7.290719423478854155e-01,9.504455267638257654e-01,9.554606565229559756e-01
1.781180532451302270e+02,2.960762811118668125e+00,1.347050364372582697e-03,3.347007799008731022e-01,9.915209104850287725e-01,9.968631942681682734e-01
4.976088941063911761e+02,3.799197545002759746e+00,2.854076466607288493e-03,7.286683060747487506e-01,6.782062489239146785e-01,6.767430630494766230e-01
8.173648058087462687e+02,3.211153091021198946e+00,3.281279093057318155e-03,2.014147449329559691e-01,8.282657895488088062e-01,8.289019669615188546e-01
1.199899039935803103e+03,8.797962231930664956e-01,2.025019976472792679e-03,1.977473632396514747e-01,9.528300635914735972e-01,9.557191071503865487e-01
3.041869921766681273e+02,3.355137910562876247e+00,1.246702909357110152e-03,3.359889782506335076e-01,9.744599356631485909e-01,9.750129458369364288e-01
1.593639220751234689e+02,1.218332253449214475e+00,4.295660185577554815e-03,2.706925616274973301e-01,8.828638102672988763e-01,8.912729731944337708e-01
1.257588297496035466e+03,1.363979158717139262e+00,3.240187164066706243e-03,5.700874407053024839e-01,5.176782104377570803e-01,5.233860307008814106e-01
2.676873707094824226e+02,3.010021500491570023e+00,3.571865030705979448e-03,6.714897492115647903e-01,8.371562373941781043e-01,8.387981922422517167e-01
9.860281786123949814e+02,2.853321574462081234e+00,1.489127081321608547e-03,5.785834009829207147e-01,2.683084711355399055e-01,2.751958097194842079e-01
1.214647463116557674e+03,2.020056587690918892e+00,4.848407074327898761e-03,7.151383464817471225e-01,5.580915220375550767e-01,5.590068597390279725e-01
5.921801459541916302e+02,3.504645938801425498e+00,3.084799121658014440e-03,1.851971685736075457e-01,9.278455946406550803e-01,9.322934827517965761e-01
1.282833552496502762e+03,1.836047542643684416e+00,2.759637845487893787e-03,4.701411183064858612e-01,5.904294819164970232e-01,5.918021782287157251e-01
4.753505341279954450e+02,9.198462360644055202e-01,4.330331191428997417e-03,5.294841934157783481e-01,8.701982282467082275e-01,8.694181382877392839e-01
2.976615624433304106e+02,1.988766645819370238e+00,4.003947685243480770e-03,1.956074772460287270e-01,9.262755730623681849e-01,9.221332669616831845e-01
1.132570733702387997e+03,2.291767779151334228e+00,2.753451222157082302e-03,7.797180079137813191e-01,-4.914014642994312676e-01,-4.944504622095022284e-01
8.883324351675469188e+02,2.906251522928062769e+00,1.311527514583958392e-03,1.139290434302042410e-01,9.642118759100333225e-01,9.649971412380573543e-01
4.629425719375322501e+02,1.527075060124596817e+00,1.479331374087145337e-03,6.057730856616864168e-01,6.501298016058348894e-01,6.527858517102409497e-01
1.470747128816627480e+02,4.021595552840758536e+00,3.242090250537323082e-03,3.499583385083880893e-01,9.886147832778653388e-01,9.784529585992162160e-01
4.571674319685556043e+02,4.806634253576170579e+00,3.218119474377108963e-03,5.688921320068941467e-01,8.005197977835379897e-01,7.989481276484202699e-01
8.492891148109497408e+02,9.480212959034484133e-01,1.928219309631960376e-03,3.103256643657900105e-01,6.591337426009851175e-01,6.625047800412064980e-01
7.844713606214145329e+02,4.759491833782610648e+00,1.352741055655760135e-03,6.905610850143895085e-01,5.315671452385732909e-01,5.312192106203761366e-01
4.288483115725135804e+02,1.663448207161989156e+00,1.330993673717244686e-03,1.479656048497796639e-01,9.774431177989121311e-01,9.723582439132001376e-01
6.005978808374245546e+02,2.250304231903109908e+00,2.947435968296482044e-03,3.244945944005073191e-01,6.709053712972103956e-01,6.662609703177041487e-01
5.059688514505752437e+02,3.606919491517617704e+00,3.867624693564027886e-03,2.539211110196006871e-01,8.791355052599360009e-01,8.879617270806732243e-01
1.913182940233565148e+02,1.795685256184477163e+00,4.290679929822389591e-03,1.683423885874086867e-01,9.661457068894189204e-01,9.585744455492583027e-01
8.696433290820348248e+02,1.812449785283890114e+00,4.879906324281580582e-03,7.695148243020862866e-01,8.873979747570585053e-01,8.861205495640320784e-01
7.484065923137371783e+02,7.056038063243557090e-01,2.163959502638307299e-03,2.282398306334350591e-01,9.596322555597701642e-01,9.641410325358379385e-01
1.141923927320810890e+03,3.732670593076290455e+00,4.445684786512920858e-03,6.046479538075041349e-01,-2.262414005205880818e-01,-2.358565178386078098e-01
1.066177066465061216e+03,2.438709694652924309e+00,2.595673474616076205e-03,2.732806202965127884e-01,5.886373527345519774e-01,5.923648021935935537e-01
5.838208314265693843e+02,4.212346929612497348e+00,2.331634989224980539e-03,1.112525097673566360e-01,9.827283453657839063e-01,9.753078002765831478e-01
1.020627300024029523e+03,4.967855944436331050e+00,1.002308056450558135e-03,7.349552771390012174e-01,4.241901494296426711e-01,4.295807832982988517e-01
8.481344035345136945e+02,4.628494643538298980e+00,1.770815900211752166e-03,6.327174457087640924e-01,4.553309618829304850e-01,4.689990768699174861e-01
1.199230444237946585e+03,2.683287698510608887e+00,4.826715117825975190e-03,3.623616580790142150e-01,8.746758474928502114e-01,8.687581157118964281e-01
3.712635577077907101e+02,3.884754348245770483e+00,3.358066713422474137e-03,1.997993904446666580e-01,9.686351217783186751e-01,9.686333591299691737e-01
4.618162672851202615e+02,1.940630203286605404e+00,1.250191899317448525e-03,7.689924665199288079e-01,7.542317156680709012e-01,7.564038277772312524e-01
6.777609962086512496e+02,4.437184946912588579e+00,4.262675862876232763e-03,4.966129800798224636e-01,4.605927194348598541e-01,4.580760465115776836e-01
2.634172232435676051e+02,9.903624560294748136e-01,2.024634923087927259e-03,1.319141163025802643e-01,9.699029010066529954e-01,9.729685258797583502e-01
7.943629785192024428e+02,2.798865567996721371e+00,4.950394974012666850e-03,4.349878647337424020e-01,2.749488500150745751e-01,2.717184653083830614e-01
5.734873661902919366e+02,2.761285290379544843e+00,1.399218468821368695e-03,2.275001130983782816e-01,9.368756219862232060e-01,9.343789647739488835e-01
9.868330528218799600e+02,4.737978371575835901e+00,1.910351972122448748e-03,5.379855642129292015e-01,4.364265742888415178e-01,4.326732034843937535e-01
1.065995392328217804e+03,4.230926703444334080e+00,4.788937348082671248e-03,6.940241277180747570e-01,-3.892592236332746425e-01,-3.891906561187634672e-01
2.169291246487900651e+02,4.229713168453764993e+00,2.284583973207520401e-03,3.925125639416383594e-01,9.805796846353627139e-01,9.832755036313514108e-01
1.294992969699883361e+03,4.409771274037721511e+00,1.904840737648172020e-03,7.026242985045485501e-01,3.408718349209266529e-01,3.460576236847662246e-01
1.039671294842340330e+03,3.898509247426149571e+00,2.357961488091272258e-03,2.413690678092208775e-01,7.844241813241038530e-01,7.842010801078859172e-01
1.006350649143521991e+03,2.661752649695543038e+00,2.814172888654791448e-03,1.490912155185600829e-01,8.740936688153072565e-01,8.690538324165371087e-01
3.924359194786777039e+02,1.239260762652021342e+00,1.904719227278875004e-03,3.457338140520070935e-01,7.677637056049021469e-01,7.656593093039503195e-01
4.063759333864576320e+02,1.604385981066092093e+00,4.202918792711427681e-03,1.209011017742970956e-01,9.390159333668561814e-01,9.367477774314103556e-01
1.153683575373817575e+03,2.268189461273988794e+00,3.445008746248983886e-03,3.704762592396028120e-01,5.552833635797920220e-01,5.536319429634014577e-01
1.569270617678245117e+02,3.036921610950451100e+00,2.823141045044943835e-03,3.881287856424480154e-01,9.808282868862947534e-01,9.840453999658130835e-01
2.455604649955541561e+02,4.828100870711065085e+00,1.845088925170162205e-03,1.722316238892756812e-01,9.953580634524474835e-01,9.949556970613961937e-01
8.250728570174780998e+02,6.288748033419960803e-01,2.576628053776963863e-03,6.533664602344479988e-01,1.579845755224620896e-02,1.655439049148138900e-02
3.839257509406559734e+02,4.588491896473814613e+00,1.361681038044587448e-03,2.844192688061135676e-01,9.693499547656236892e-01,9.698878405137849601e-01
7.233781377213424548e+02,2.186608554387570180e+00,4.752445458248280574e-03,3.260378053248033092e-01,6.102306393491537806e-01,6.100551999781037571e-01
7.364362061607008627e+02,2.753649170547565195e+00,2.249751217573626137e-03,5.251018528208932779e-01,4.082201831455726793e-01,4.061261506763972906e-01
5.811084814070189850e+02,3.693855372597284692e+00,1.131001662886388761e-03,2.299849475145663846e-01,9.457124416201154737e-01,9.496222407112911990e-01
1.059545357532327216e+03,6.946685449993363903e-01,3.119815203976962666e-03,1.890899058489212414e-01,9.517748515934991715e-01,9.515833697431939076e-01
3.429272535880605801e+02,1.694561647245130365e+00,4.695730891619863401e-03,6.362351347943817625e-01,1.379392605149984130e-01,1.376252262405597837e-01
1.005992871588451408e+03,3.872280341814966054e+00,1.487869828228384917e-03,2.208147768206660255e-01,8.677385046372000366e-01,8.623729842691337799e-01
5.971254466220450468e+02,1.484534336286426504e+00,2.382148609993784815e-03,5.412193570637120477e-01,1.154489471994673416e-01,1.121582284466566548e-01
1.184544595372690765e+03,8.892095619280441232e-01,2.859871305672206671e-03,7.455854807919454208e-01,-3.054010647033317261e-01,-3.081776916926325938e-01
2.854012829051723656e+02,1.279893472687214651e+00,3.354230246700842626e-03,3.992871105463504655e-01,6.330255420262573818e-01,6.360757383291105738e-01
3.739690881734742334e+02,5.629749436756257275e-01,2.390301250489680705e-03,5.840619760365824975e-01,1.585252407273170794e-01,1.499559492700084928e-01
4.941221366730059117e+02,4.516994244503611533e+00,1.484896729894713118e-03,4.246698329017177809e-01,8.901807888290672599e-01,8.940170823027431268e-01
3.498537070128037954e+02,2.949043469242189186e+00,3.871880316939786335e-03,3.737766912297989519e-01,8.426268488283860103e-01,8.434145963531970436e-01
4.663536068967931669e+02,3.657373909524546551e+00,1.578318105610850355e-03,4.613160372346373217e-01,8.802490980076045357e-01,8.768551248897307193e-01
5.607894415550679241e+02,7.227560528717372756e-01,3.365360496059149453e-03,1.287609108198412011e-01,9.886480475200402074e-01,9.845415367678352903e-01
1.032724340149765794e+03,4.077448228129100904e+00,4.175186721633262696e-03,2.523968468591246128e-01,6.715175528497288049e-01,6.742067615558439142e-01
9.330276386810650138e+02,2.500601835123857697e+00,1.768012961659808872e-03,7.083636535332272777e-01,-1.233150249558211987e-02,-1.111590991447331672e-02
1.039756327950075956e+03,1.495525344053293404e+00,1.768047733312256859e-03,6.813313002982352984e-01,-5.429520113106240942e-01,-5.527197332241184924e-01
7.599510932522346138e+02,4.073097221185498995e+00,4.927393751465771951e-03,7.500558622771124062e-01,-1.214220487035558155e-01,-1.247363986194200275e-01
4.490550983669746188e+02,1.888900501060066794e+00,2.978569830877503006e-03,7.275551357922431794e-01,2.969703313671648859e-01,2.925224991353492232e-01
2.727031172469880289e+02,6.480407291204856035e-01,4.926929434382817941e-03,7.624742417260913507e-01,6.642148047097993224e-01,6.639888660260865327e-01
1.241997643762912048e+03,1.136409500337649980e+00,2.865062817704673755e-03,4.361111321010043840e-01,5.111618333233681755e-01,5.081129052067288043e-01
8.517533499984767786e+02,1.191909002480775692e+00,3.247611300875273988e-03,2.548869991529971735e-01,9.648672422668960191e-01,9.672923178329545513e-01
3.513046676638620056e+02,2.025042684002566151e+00,4.509369917489616450e-03,4.279858517300696441e-01,5.676698310959439331e-01,5.651917329705846704e-01
4.684259230673343950e+02,1.726374216496644465e+00,1.343700847562188157e-03,1.823970608874255217e-01,9.605565110615511548e-01,9.593065792464091635e-01
7.853293888328474850e+02,7.047139720368471583e-01,2.148396534393216643e-03,1.111059833836597066e-01,9.916309206679033705e-01,9.979629143424796345e-01
6.570584008091863097e+02,1.072577155322341547e+00,1.917418276425488779e-03,2.287293186404682765e-01,7.332730072828387291e-01,7.322003539798896954e-01
1.532779259940840575e+02,4.903365107971453085e+00,4.961513078005605308e-03,1.199484443801459160e-01,9.975906542483706785e-01,9.952284498676248203e-01
4.704552607227860790e+02,4.893069370346223579e+00,4.968309066346199981e-03,6.056311967248979578e-01,6.396998542694083412e-01,6.400097433626326104e-01
7.841212257363688423e+02,4.606921077869636783e+00,2.855243640020825764e-03,6.373852976172631468e-01,3.730446169977977844e-01,3.666760679640800880e-01
1.073676260278141399e+03,4.034027157485233772e+00,4.095671951131852478e-03,2.722303898972900926e-01,6.168763014696529989e-01,6.090106772644665600e-01
3.308512511619818497e+02,1.281988463476287698e+00,3.270553442614604085e-03,4.143839238056313823e-01,5.373429596823279253e-01,5.372988977011942113e-01
3.835504412241273826e+02,3.614761977272207716e+00,1.408950271210172552e-03,7.697284924835141595e-01,8.850779480171314662e-01,8.822261113687958067e-01
6.054127055333997305e+02,1.831942517528600822e+00,4.220682607486158505e-03,5.850267792952338342e-01,8.795077179453636082e-03,1.737770326203478752e-03
4.491980414984540175e+02,9.802411260371182156e-01,2.879609430347861501e-03,2.588590362647781307e-01,7.069101160346258350e-01,7.116054718284333669e-01
