logC,Brier,Brier_noisy
2.596719343868773677e+00,4.015045726321138098e-01,4.015997601388101579e-01
2.597919583916783459e+00,4.017338229968544505e-01,4.073204253267037611e-01
2.599119823964793241e+00,4.019633715630749338e-01,4.119768973412898938e-01
2.600320064012802135e+00,4.021932186181906843e-01,4.037621569231990559e-01
2.601520304060811917e+00,4.024233644481338135e-01,3.812631138395923269e-01
2.602720544108821699e+00,4.026538093373567273e-01,4.005650205607205749e-01
2.603920784156831481e+00,4.028845535688371227e-01,4.030700391662325188e-01
2.605121024204841262e+00,4.031155974240820949e-01,3.914917773406597079e-01
2.606321264252850156e+00,4.033469411831327456e-01,3.930667501526644569e-01
2.607521504300859938e+00,4.035785851245690115e-01,4.099411696301181185e-01
2.608721744348869720e+00,4.038105295255123295e-01,4.062404177996561394e-01
2.609921984396879502e+00,4.040427746616326310e-01,3.949501309634728674e-01
2.611122224444889284e+00,4.042753208071504512e-01,4.098916640469357775e-01
2.612322464492898177e+00,4.045081682348422580e-01,4.058355257971493213e-01
2.613522704540907959e+00,4.047413172160455597e-01,3.917744312577841059e-01
2.614722944588917741e+00,4.049747680206616240e-01,4.022047195912605844e-01
2.615923184636927523e+00,4.052085209171615854e-01,3.920239564798813636e-01
2.617123424684937305e+00,4.054425761725893862e-01,3.967644566234904691e-01
2.618323664732946199e+00,4.056769340525671064e-01,4.086721344954390989e-01
2.619523904780955981e+00,4.059115948212994596e-01,3.936198494646524493e-01
2.620724144828965763e+00,4.061465587415770129e-01,3.936343942063851298e-01
2.621924384876975545e+00,4.063818260747819044e-01,4.101371182123089154e-01
2.623124624924985326e+00,4.066173970808915628e-01,3.964928504106388085e-01
2.624324864972994220e+00,4.068532720184828144e-01,4.040945242148663574e-01
2.625525105021004002e+00,4.070894511447372688e-01,4.045430481464246109e-01
2.626725345069013784e+00,4.073259347154446486e-01,4.056850064841605596e-01
2.627925585117023566e+00,4.075627229850075084e-01,4.113583852494562820e-01
2.629125825165033348e+00,4.077998162064460086e-01,4.034418769441150410e-01
2.630326065213042241e+00,4.080372146314013015e-01,4.002503030764154590e-01
2.631526305261052023e+00,4.082749185101414158e-01,4.036259818508595165e-01
2.632726545309061805e+00,4.085129280915641981e-01,4.201621057008312898e-01
2.633926785357071587e+00,4.087512436232022539e-01,4.180747584124934746e-01
2.635127025405081369e+00,4.089898653512274995e-01,4.084406925159334012e-01
2.636327265453090263e+00,4.092287935204547145e-01,4.215522197071503441e-01
2.637527505501100045e+00,4.094680283743473703e-01,4.165753755854776919e-01
2.638727745549109827e+00,4.097075701550206839e-01,3.989513882313645010e-01
2.639927985597119608e+00,4.099474191032460579e-01,4.251007244518299477e-01
2.641128225645129390e+00,4.101875754584560774e-01,4.382598796814302644e-01
2.642328465693138284e+00,4.104280394587482839e-01,4.140678966221229551e-01
2.643528705741148066e+00,4.106688113408902829e-01,3.944315708279294008e-01
2.644728945789157848e+00,4.109098913403229636e-01,4.259516056192785838e-01
2.645929185837167630e+00,4.111512796911657164e-01,4.172623583916882928e-01
2.647129425885177412e+00,4.113929766262203747e-01,4.103199984422985502e-01
2.648329665933186305e+00,4.116349823769756000e-01,3.912533302180019601e-01
2.649529905981196087e+00,4.118772971736116006e-01,4.108374606581195465e-01
2.650730146029205869e+00,4.121199212450035176e-01,4.091096250130327183e-01
2.651930386077215651e+00,4.123628548187266984e-01,4.091953132188850817e-01
2.653130626125225433e+00,4.126060981210607492e-01,4.083814447721892948e-01
2.654330866173234327e+00,4.128496513769932541e-01,4.224893624074756437e-01
2.655531106221244109e+00,4.130935148102250487e-01,4.088730523795399141e-01
2.656731346269253891e+00,4.133376886431740505e-01,4.176646343392108052e-01
2.657931586317263672e+00,4.135821730969791998e-01,3.944740262238788930e-01
2.659131826365273454e+00,4.138269683915052344e-01,4.039210224749538725e-01
2.660332066413282348e+00,4.140720747453470185e-01,4.140031987032886662e-01
2.661532306461292130e+00,4.143174923758337069e-01,4.053852368007846985e-01
2.662732546509301912e+00,4.145632214990327968e-01,4.149540346170280114e-01
2.663932786557311694e+00,4.148092623297546799e-01,4.143226936011110140e-01
2.665133026605321476e+00,4.150556150815570278e-01,4.169663652681692145e-01
2.666333266653330369e+00,4.153022799667485110e-01,4.120112898769223708e-01
2.667533506701340151e+00,4.155492571963940174e-01,4.219676012155886835e-01
2.668733746749349933e+00,4.157965469803179270e-01,4.021702354352810760e-01
2.669933986797359715e+00,4.160441495271089973e-01,4.120630954727836914e-01
2.671134226845369497e+00,4.162920650441241932e-01,4.316131297047047233e-01
2.672334466893378391e+00,4.165402937374934611e-01,4.123894717158134160e-01
2.673534706941388173e+00,4.167888358121237813e-01,4.321984499654440426e-01
2.674734946989397955e+00,4.170376914717030536e-01,4.205723076883662315e-01
2.675935187037407736e+00,4.172868609187047606e-01,4.149316072120474153e-01
2.677135427085417518e+00,4.175363443543919084e-01,4.184745284320155467e-01
2.678335667133426412e+00,4.177861419788212460e-01,4.338470286035758794e-01
2.679535907181436194e+00,4.180362539908485386e-01,4.149242425400266887e-01
2.680736147229445976e+00,4.182866805881308991e-01,4.071799830221103922e-01
2.681936387277455758e+00,4.185374219671326168e-01,4.236001871330991042e-01
2.683136627325465540e+00,4.187884783231284880e-01,4.260378552739051972e-01
2.684336867373474433e+00,4.190398498502082014e-01,4.276638078053142111e-01
2.685537107421484215e+00,4.192915367412812788e-01,4.040613382624611560e-01
2.686737347469493997e+00,4.195435391880798504e-01,4.235838736706341034e-01
2.687937587517503779e+00,4.197958573811641503e-01,4.205214437816751638e-01
2.689137827565513561e+00,4.200484915099260697e-01,4.176076150665832265e-01
2.690338067613522455e+00,4.203014417625933197e-01,4.156009060447027337e-01
2.691538307661532237e+00,4.205547083262339836e-01,4.252770150532400040e-01
2.692738547709542019e+00,4.208082913867605690e-01,4.201569733392641059e-01
2.693938787757551800e+00,4.210621911289336716e-01,4.206213958811274578e-01
2.695139027805560694e+00,4.213164077363666382e-01,4.413684748452061379e-01
2.696339267853570476e+00,4.215709413915301740e-01,4.221619629516000227e-01
2.697539507901580258e+00,4.218257922757553402e-01,4.102342267623541594e-01
2.698739747949590040e+00,4.220809605692384392e-01,4.128595833068174348e-01
2.699939987997599822e+00,4.223364464510453997e-01,4.147069734476629965e-01
2.701140228045608715e+00,4.225922500991148301e-01,4.064308273180727848e-01
2.702340468093618497e+00,4.228483716902637912e-01,4.337152301494999751e-01
2.703540708141628279e+00,4.231048114001902394e-01,4.417151065708634916e-01
2.704740948189638061e+00,4.233615694034784660e-01,4.170262441548980292e-01
2.705941188237647843e+00,4.236186458736023175e-01,4.326869321387379341e-01
2.707141428285656737e+00,4.238760409829294140e-01,4.163304341762024685e-01
2.708341668333666519e+00,4.241337549027263121e-01,4.172346450235346893e-01
2.709541908381676301e+00,4.243917878031612245e-01,4.068178716522263261e-01
2.710742148429686083e+00,4.246501398533084615e-01,4.240172588734304471e-01
2.711942388477695864e+00,4.249088112211532042e-01,4.372154978275430981e-01
2.713142628525704758e+00,4.251678020735947250e-01,4.377759085101083358e-01
2.714342868573714540e+00,4.254271125764513273e-01,4.306760443904933955e-01
2.715543108621724322e+00,4.256867428944633991e-01,4.229639659287088294e-01
2.716743348669734104e+00,4.259466931912984089e-01,4.379753421857514595e-01
2.717943588717743886e+00,4.262069636295542363e-01,4.436004895282733562e-01
2.719143828765752779e+00,4.264675543707637795e-01,4.187652675510846190e-01
2.720344068813762561e+00,4.267284655753990075e-01,4.293777502455508599e-01
2.721544308861772343e+00,4.269896974028742909e-01,4.264537200780058046e-01
2.722744548909782125e+00,4.272512500115512868e-01,4.207915053871382205e-01
2.723944788957791907e+00,4.275131235587423251e-01,4.157233215755203881e-01
2.725145029005800801e+00,4.277753182007147381e-01,4.194271219858754507e-01
2.726345269053810583e+00,4.280378340926953573e-01,4.291366938360982042e-01
2.727545509101820365e+00,4.283006713888732886e-01,4.308494124885700605e-01
2.728745749149830147e+00,4.285638302424049639e-01,4.299595221638449205e-01
2.729945989197839928e+00,4.288273108054180272e-01,4.416412729949357741e-01
2.731146229245848822e+00,4.290911132290143870e-01,4.221876420761569992e-01
2.732346469293858604e+00,4.293552376632760459e-01,4.167477292542364764e-01
2.733546709341868386e+00,4.296196842572669872e-01,4.178085681847928945e-01
2.734746949389878168e+00,4.298844531590386708e-01,4.338387802983310615e-01
2.735947189437887950e+00,4.301495445156330866e-01,4.247536302699144728e-01
2.737147429485896843e+00,4.304149584730871947e-01,4.139168272505872603e-01
2.738347669533906625e+00,4.306806951764369229e-01,4.399321080011220908e-01
2.739547909581916407e+00,4.309467547697212186e-01,4.449501270524070518e-01
2.740748149629926189e+00,4.312131373959846581e-01,4.330219117962519348e-01
2.741948389677935971e+00,4.314798431972836079e-01,4.379150957121736853e-01
2.743148629725944865e+00,4.317468723146878906e-01,4.177798318775252651e-01
2.744348869773954647e+00,4.320142248882871128e-01,4.178742066037596792e-01
2.745549109821964429e+00,4.322819010571922194e-01,4.339073861588161884e-01
2.746749349869974210e+00,4.325499009595409339e-01,4.346466556470074405e-01
2.747949589917983992e+00,4.328182247325008669e-01,4.308908157713320919e-01
2.749149829965992886e+00,4.330868725122735685e-01,4.301966155123542190e-01
2.750350070014002668e+00,4.333558444340993576e-01,4.270703556900163900e-01
2.751550310062012450e+00,4.336251406322599311e-01,4.480524280814748850e-01
2.752750550110022232e+00,4.338947612400823051e-01,4.253285990204293543e-01
2.753950790158032014e+00,4.341647063899435333e-01,4.328322679517944693e-01
2.755151030206040907e+00,4.344349762132739823e-01,4.448263305336259688e-01
2.756351270254050689e+00,4.347055708405617169e-01,4.245033544633294298e-01
2.757551510302060471e+00,4.349764904013553313e-01,4.364187837051785590e-01
2.758751750350070253e+00,4.352477350242686671e-01,4.341031553014397804e-01
2.759951990398080035e+00,4.355193048369845332e-01,4.416970553667787236e-01
2.761152230446088929e+00,4.357911999662578695e-01,4.113391176015117057e-01
2.762352470494098711e+00,4.360634205379209094e-01,4.330977469676632330e-01
2.763552710542108493e+00,4.363359666768854006e-01,4.284811710137260143e-01
2.764752950590118274e+00,4.366088385071475453e-01,4.475224556048270075e-01
2.765953190638128056e+00,4.368820361517912199e-01,4.363248411078489153e-01
2.767153430686136950e+00,4.371555597329919163e-01,4.315269135747549778e-01
2.768353670734146732e+00,4.374294093720211274e-01,4.462909780842876373e-01
2.769553910782156514e+00,4.377035851892486784e-01,4.441026329528255934e-01
2.770754150830166296e+00,4.379780873041478895e-01,4.481460792726325026e-01
2.771954390878176078e+00,4.382529158352991283e-01,4.490887829877753812e-01
2.773154630926184971e+00,4.385280709003922528e-01,4.462249500207382535e-01
2.774354870974194753e+00,4.388035526162324396e-01,4.330812780859182864e-01
2.775555111022204535e+00,4.390793610987424600e-01,4.420628481418236722e-01
2.776755351070214317e+00,4.393554964629664550e-01,4.423222248770618537e-01
2.777955591118224099e+00,4.396319588230743758e-01,4.432451670830919177e-01
2.779155831166232993e+00,4.399087482923648151e-01,4.432922574830077123e-01
2.780356071214242775e+00,4.401858649832702808e-01,4.411137590127801045e-01
2.781556311262252557e+00,4.404633090073589718e-01,4.362783040456457151e-01
2.782756551310262338e+00,4.407410804753394418e-01,4.400239552168892510e-01
2.783956791358271232e+00,4.410191794970642620e-01,4.312054456362859334e-01
2.785157031406281014e+00,4.412976061815339079e-01,4.323201321860107305e-01
2.786357271454290796e+00,4.415763606368997007e-01,4.488140102382547347e-01
2.787557511502300578e+00,4.418554429704681930e-01,4.386610964998927109e-01
2.788757751550310360e+00,4.421348532887046101e-01,4.430579533164568651e-01
2.789957991598319254e+00,4.424145916972360704e-01,4.370305551602551852e-01
2.791158231646329035e+00,4.426946583008560809e-01,4.263707016860226462e-01
2.792358471694338817e+00,4.429750532035275912e-01,4.389658594468930364e-01
2.793558711742348599e+00,4.432557765083863233e-01,4.594069885938492637e-01
2.794758951790358381e+00,4.435368283177453796e-01,4.424982142651119887e-01
2.795959191838367275e+00,4.438182087330974079e-01,4.369986847639483196e-01
2.797159431886377057e+00,4.440999178551203741e-01,4.510283156861176757e-01
2.798359671934386839e+00,4.443819557836786727e-01,4.395373240668942194e-01
2.799559911982396621e+00,4.446643226178284558e-01,4.385297658560496359e-01
2.800760152030406402e+00,4.449470184558205199e-01,4.293063199292135868e-01
2.801960392078415296e+00,4.452300433951035252e-01,4.280605796507523375e-01
2.803160632126425078e+00,4.455133975323293249e-01,4.496654044297093700e-01
2.804360872174434860e+00,4.457970809633540199e-01,4.471664953789291075e-01
2.805561112222444642e+00,4.460810937832432876e-01,4.464517562348510604e-01
2.806761352270454424e+00,4.463654360862752135e-01,4.532773621601492442e-01
2.807961592318463317e+00,4.466501079659437323e-01,4.420479908318507567e-01
2.809161832366473099e+00,4.469351095149631803e-01,4.471140406020309710e-01
2.810362072414482881e+00,4.472204408252706820e-01,4.385292463543438157e-01
2.811562312462492663e+00,4.475061019880293145e-01,4.388784190213700365e-01
2.812762552510502445e+00,4.477920930936334365e-01,4.402881931272511484e-01
2.813962792558511339e+00,4.480784142317101315e-01,4.577359581138892852e-01
2.815163032606521121e+00,4.483650654911245370e-01,4.554161939448821972e-01
2.816363272654530903e+00,4.486520469599817873e-01,4.385627814629465826e-01
2.817563512702540685e+00,4.489393587256312879e-01,4.457319762710760247e-01
2.818763752750550466e+00,4.492270008746698795e-01,4.504087753588655874e-01
2.819963992798559360e+00,4.495149734929455021e-01,4.414364104144409273e-01
2.821164232846569142e+00,4.498032766655610248e-01,4.565357750528790670e-01
2.822364472894578924e+00,4.500919104768765777e-01,4.422086500033554080e-01
2.823564712942588706e+00,4.503808750105141590e-01,4.469992741727242258e-01
2.824764952990598488e+00,4.506701703493600220e-01,4.472904299101642667e-01
2.825965193038607381e+00,4.509597965755688387e-01,4.324633024242614532e-01
2.827165433086617163e+00,4.512497537705673079e-01,4.337001984780154973e-01
2.828365673134626945e+00,4.515400420150567085e-01,4.428734814547936050e-01
2.829565913182636727e+00,4.518306613890166190e-01,4.636430120052708048e-01
2.830766153230646509e+00,4.521216119717086368e-01,4.578904459920069003e-01
2.831966393278655403e+00,4.524128938416792645e-01,4.568827354059622481e-01
2.833166633326665185e+00,4.527045070767641288e-01,4.464048011815069383e-01
2.834366873374674967e+00,4.529964517540902569e-01,4.482724531084886777e-01
2.835567113422684749e+00,4.532887279500799615e-01,4.536866687556410094e-01
2.836767353470694530e+00,4.535813357404542279e-01,4.562232172623586490e-01
2.837967593518703424e+00,4.538742752002355996e-01,4.386108151220516338e-01
2.839167833566713206e+00,4.541675464037528975e-01,4.470016958866588341e-01
2.840368073614722988e+00,4.544611494246426076e-01,4.467217525574199155e-01
2.841568313662732770e+00,4.547550843358533768e-01,4.678084364131357975e-01
2.842768553710742552e+00,4.550493512096489557e-01,4.495360093874682939e-01
2.843968793758751445e+00,4.553439501176116400e-01,4.470985875556637845e-01
2.845169033806761227e+00,4.556388811306461006e-01,4.637193981744492932e-01
2.846369273854771009e+00,4.559341443189810494e-01,4.514496258985689070e-01
2.847569513902780791e+00,4.562297397521742903e-01,4.654625737577148259e-01
2.848769753950790573e+00,4.565256674991149399e-01,4.467851039478323294e-01
2.849969993998799467e+00,4.568219276280266472e-01,4.755761181193523535e-01
