d,p_inf,p_inf_noisy
1.798645367351339701e+03,4.885989657958320631e-01,4.898437040361411365e-01
1.802331320828371872e+03,4.888619804660193635e-01,4.707484553825717621e-01
1.806024827908401448e+03,4.891248093865289137e-01,4.898461485667242599e-01
1.809725904070979368e+03,4.893874526486511334e-01,4.751042230561615676e-01
1.813434564827384293e+03,4.896499103440949963e-01,5.126717527429633936e-01
1.817150825720682178e+03,4.899121825649853657e-01,4.952669893127036316e-01
1.820874702325785393e+03,4.901742694038599968e-01,5.136494894997728489e-01
1.824606210249531614e+03,4.904361709536688707e-01,4.997830305675420304e-01
1.828345365130733853e+03,4.906978873077701975e-01,4.802606164698866587e-01
1.832092182640261399e+03,4.909594185599297500e-01,4.558920886888421786e-01
1.835846678481090066e+03,4.912207648043172004e-01,4.896701259511620496e-01
1.839608868388383144e+03,4.914819261355053426e-01,4.904880665036993048e-01
1.843378768129542550e+03,4.917429026484664289e-01,4.578496240322246225e-01
1.847156393504289554e+03,4.920036944385712818e-01,4.755178037185762707e-01
1.850941760344716386e+03,4.922643016015860740e-01,5.115504169549032198e-01
1.854734884515367639e+03,4.925247242336708853e-01,5.018878177152543696e-01
1.858535781913290748e+03,4.927849624313767052e-01,4.913089769855856770e-01
1.862344468468118976e+03,4.930450162916442114e-01,4.974225057558858687e-01
1.866160960142122576e+03,4.933048859118006613e-01,5.034526408483270821e-01
1.869985272930290648e+03,4.935645713895584485e-01,5.113368255490067238e-01
1.873817422860382976e+03,4.938240728230123278e-01,4.906724196021121087e-01
1.877657425993012794e+03,4.940833903106378600e-01,4.380072918266840198e-01
1.881505298421698171e+03,4.943425239512886371e-01,4.715942698803513022e-01
1.885361056272945916e+03,4.946014738441947278e-01,5.079829961977853081e-01
1.889224715706302504e+03,4.948602400889599018e-01,4.759824261051037175e-01
1.893096292914438209e+03,4.951188227855601864e-01,5.214534404275018575e-01
1.896975804123198714e+03,4.953772220343410915e-01,4.762947208393670251e-01
1.900863265591689014e+03,4.956354379360160545e-01,5.007904599469504836e-01
1.904758693612326624e+03,4.958934705916635544e-01,4.996010987708863760e-01
1.908662104510924109e+03,4.961513201027261122e-01,5.408614285312230985e-01
1.912573514646742979e+03,4.964089865710069605e-01,4.848057042830823393e-01
1.916492940412577127e+03,4.966664700986689329e-01,4.805020331694799252e-01
1.920420398234806726e+03,4.969237707882315780e-01,5.139563078139934849e-01
1.924355904573482348e+03,4.971808887425698265e-01,4.988242336834970980e-01
1.928299475922377724e+03,4.974378240649113270e-01,4.691833122421862345e-01
1.932251128809074999e+03,4.976945768588346697e-01,4.920416986180459196e-01
1.936210879795019082e+03,4.979511472282668327e-01,4.979637126573718264e-01
1.940178745475601090e+03,4.982075352774819610e-01,5.100283539212289163e-01
1.944154742480213827e+03,4.984637411110987015e-01,5.064237968826152958e-01
1.948138887472336364e+03,4.987197648340782052e-01,5.131592409776528640e-01
1.952131197149587706e+03,4.989756065517217953e-01,5.200567345057081070e-01
1.956131688243813869e+03,4.992312663696701902e-01,4.908534922799986377e-01
1.960140377521140636e+03,4.994867443938995066e-01,4.856816304378601123e-01
1.964157281782061318e+03,4.997420407307211487e-01,4.861783383837313677e-01
1.968182417861489739e+03,4.999971554867780332e-01,4.690365818648395413e-01
1.972215802628847541e+03,5.002520887690444784e-01,4.680278352110033291e-01
1.976257452988118985e+03,5.005068406848218743e-01,4.650476259200315154e-01
1.980307385877937577e+03,5.007614113417393487e-01,5.169838585296226974e-01
1.984365618271640642e+03,5.010158008477489933e-01,4.904221973602112539e-01
1.988432167177357314e+03,5.012700093111263078e-01,5.333292508393296938e-01
1.992507049638063108e+03,5.015240368404663140e-01,5.165232596259309306e-01
1.996590282731668140e+03,5.017778835446833341e-01,5.240001981069948300e-01
2.000681883571071239e+03,5.020315495330069933e-01,5.052255684771347344e-01
2.004781869304249540e+03,5.022850349149819982e-01,5.220336709092954219e-01
2.008890257114312817e+03,5.025383398004652502e-01,4.954952671885949345e-01
2.013007064219592394e+03,5.027914642996242911e-01,5.057946858285772285e-01
2.017132307873696845e+03,5.030444085229348605e-01,5.059486359308555947e-01
2.021266005365600449e+03,5.032971725811794528e-01,5.071765607014326882e-01
2.025408174019700027e+03,5.035497565854454294e-01,4.811516855573185758e-01
2.029558831195900893e+03,5.038021606471221325e-01,5.018222496806684640e-01
2.033717994289683929e+03,5.040543848779004410e-01,5.090106921625167091e-01
2.037885680732172432e+03,5.043064293897694395e-01,5.281671377491112818e-01
2.042061907990219424e+03,5.045582942950153083e-01,4.903411987973256836e-01
2.046246693566464046e+03,5.048099797062193250e-01,4.997829726605643175e-01
2.050440054999422500e+03,5.050614857362556442e-01,5.123766833209298932e-01
2.054642009863543990e+03,5.053128124982895208e-01,4.989202434156469468e-01
2.058852575769300529e+03,5.055639601057758670e-01,4.826631451260610106e-01
2.063071770363245832e+03,5.058149286724562543e-01,4.830876387326210053e-01
2.067299611328104220e+03,5.060657183123584701e-01,5.113520439504931625e-01
2.071536116382829277e+03,5.063163291397931864e-01,5.288814314203021949e-01
2.075781303282694353e+03,5.065667612693534050e-01,4.975725228586894144e-01
2.080035189819349398e+03,5.068170148159116817e-01,5.084288604775395459e-01
2.084297793820914194e+03,5.070670898946184613e-01,5.113174607070843924e-01
2.088569133152034283e+03,5.073169866209004120e-01,5.077199720730600774e-01
2.092849225713973738e+03,5.075667051104584271e-01,4.900639575869048525e-01
2.097138089444673824e+03,5.078162454792659597e-01,5.035574630898549398e-01
2.101435742318843040e+03,5.080656078435668022e-01,4.975021761985099489e-01
2.105742202348018509e+03,5.083147923198736429e-01,4.913780960177822621e-01
2.110057487580655106e+03,5.085637990249660678e-01,4.967555081587495813e-01
2.114381616102187309e+03,5.088126280758882292e-01,5.005709086826379828e-01
2.118714606035119687e+03,5.090612795899487342e-01,5.139256068804437527e-01
2.123056475539086023e+03,5.093097536847159823e-01,4.908480847807136782e-01
2.127407242810945263e+03,5.095580504780197195e-01,5.004901236755612270e-01
2.131766926084835632e+03,5.098061700879462643e-01,4.986277819444522308e-01
2.136135543632273311e+03,5.100541126328383967e-01,5.107146341935991929e-01
2.140513113762208377e+03,5.103018782312932489e-01,5.144516634994459325e-01
2.144899654821120293e+03,5.105494670021601955e-01,5.164755345020869415e-01
2.149295185193077486e+03,5.107968790645391888e-01,5.140879276401755238e-01
2.153699723299831021e+03,5.110441145377797589e-01,5.069424036487595320e-01
2.158113287600875083e+03,5.112911735414773506e-01,5.217040993356094614e-01
2.162535896593541565e+03,5.115380561954742111e-01,5.084586382753667477e-01
2.166967568813059643e+03,5.117847626198548383e-01,4.874933082580726329e-01
2.171408322832651720e+03,5.120312929349464248e-01,5.213139148729629690e-01
2.175858177263593461e+03,5.122776472613160825e-01,5.033042675029133495e-01
2.180317150755309740e+03,5.125238257197692882e-01,5.026111515068044655e-01
2.184785261995433757e+03,5.127698284313476629e-01,4.855097185428995377e-01
2.189262529709904356e+03,5.130156555173286392e-01,5.205194359729123921e-01
2.193748972663027416e+03,5.132613070992217974e-01,5.306545513190955576e-01
2.198244609657569526e+03,5.135067832987691983e-01,5.026350288132626076e-01
2.202749459534822563e+03,5.137520842379417196e-01,5.238185947171012380e-01
2.207263541174697821e+03,5.139972100389389453e-01,5.399001819132680513e-01
2.211786873495787859e+03,5.142421608241860564e-01,5.248876470134347105e-01
2.216319475455464271e+03,5.144869367163338314e-01,5.130919116651309064e-01
2.220861366049939534e+03,5.147315378382548712e-01,4.827636656226084177e-01
2.225412564314362498e+03,5.149759643130440434e-01,5.188600567986693113e-01
2.229973089322882970e+03,5.152202162640150407e-01,5.246518022855848340e-01
2.234542960188748111e+03,5.154642938146998254e-01,5.297323637227083770e-01
2.239122196064363834e+03,5.157081970888462985e-01,5.348864577163856548e-01
2.243710816141394844e+03,5.159519262104172999e-01,5.037968803035243193e-01
2.248308839650826030e+03,5.161954813035880552e-01,4.902242324063142420e-01
2.252916285863061148e+03,5.164388624927455096e-01,5.206341782031664867e-01
2.257533174087985572e+03,5.166820699024857744e-01,5.508605663752996762e-01
2.262159523675063156e+03,5.169251036576132385e-01,5.170357127754631188e-01
2.266795354013410815e+03,5.171679638831385706e-01,5.268979652306159389e-01
2.271440684531872193e+03,5.174106507042767200e-01,5.183442697015632206e-01
2.276095534699115433e+03,5.176531642464462513e-01,5.169045990724258077e-01
2.280759924023696840e+03,5.178955046352664571e-01,5.369690878294874903e-01
2.285433872054160474e+03,5.181376719965573585e-01,5.372856741455163121e-01
2.290117398379102724e+03,5.183796664563362633e-01,5.180152126716781602e-01
2.294810522627270529e+03,5.186214881408175437e-01,4.927491786231664173e-01
2.299513264467627778e+03,5.188631371764104161e-01,5.534695909235091138e-01
2.304225643609454892e+03,5.191046136897177199e-01,5.342457750487854540e-01
2.308947679802412495e+03,5.193459178075336968e-01,5.359297272531475809e-01
2.313679392836644638e+03,5.195870496568432140e-01,5.354792865196573715e-01
2.318420802542840192e+03,5.198280093648193212e-01,4.915679944735681373e-01
2.323171928792338349e+03,5.200687970588226960e-01,5.183871492868525888e-01
2.327932791497189100e+03,5.203094128663989792e-01,5.311094162806438979e-01
2.332703410610258743e+03,5.205498569152782196e-01,5.468286566311252317e-01
2.337483806125293086e+03,5.207901293333722093e-01,5.049537390495216771e-01
2.342273998077020224e+03,5.210302302487743731e-01,5.724577569015868450e-01
2.347074006541216477e+03,5.212701597897566597e-01,5.153769773318608305e-01
2.351883851634808707e+03,5.215099180847693194e-01,5.340364619684442316e-01
2.356703553515938438e+03,5.217495052624381291e-01,5.349305219600005712e-01
2.361533132384068722e+03,5.219889214515645026e-01,5.423076618800686255e-01
2.366372608480046438e+03,5.222281667811219386e-01,5.504075832307252503e-01
2.371222002086207340e+03,5.224672413802564641e-01,5.719135705024891436e-01
2.376081333526443359e+03,5.227061453782833045e-01,5.603848682118901525e-01
2.380950623166304013e+03,5.229448789046872159e-01,5.455760872048590615e-01
2.385829891413065070e+03,5.231834420891191550e-01,4.927289277011390745e-01
2.390719158715833146e+03,5.234218350613963899e-01,5.306539557161202847e-01
2.395618445565609363e+03,5.236600579514996134e-01,5.040271479080209449e-01
2.400527772495398949e+03,5.238981108895729433e-01,4.970465661853401551e-01
2.405447160080274443e+03,5.241359940059205913e-01,5.365878196904819708e-01
2.410376628937482110e+03,5.243737074310070856e-01,5.213180913618896684e-01
2.415316199726510149e+03,5.246112512954550500e-01,5.504318079099946859e-01
2.420265893149193289e+03,5.248486257300435387e-01,4.912257204042768666e-01
2.425225729949780543e+03,5.250858308657069262e-01,4.967953560191140094e-01
2.430195730915042986e+03,5.253228668335334639e-01,4.973698346406251747e-01
2.435175916874338327e+03,5.255597337647637257e-01,5.217531655291223203e-01
2.440166308699720958e+03,5.257964317907888319e-01,5.050199198783696941e-01
2.445166927306007437e+03,5.260329610431495606e-01,5.177909958767717979e-01
2.450177793650886088e+03,5.262693216535345719e-01,5.373891286485955598e-01
2.455198928734981564e+03,5.265055137537792973e-01,5.724095547061109901e-01
2.460230353601967636e+03,5.267415374758639413e-01,5.069106064222060892e-01
2.465272089338631304e+03,5.269773929519125932e-01,5.004929479564527162e-01
2.470324157074981940e+03,5.272130803141915623e-01,5.585949670720468108e-01
2.475386577984321775e+03,5.274485996951077116e-01,4.995124727097179362e-01
2.480459373283353216e+03,5.276839512272082366e-01,5.393779441281884024e-01
2.485542564232247514e+03,5.279191350431771124e-01,5.430233747689449109e-01
2.490636172134754361e+03,5.281541512758360923e-01,5.276709504971426323e-01
2.495740218338270552e+03,5.283890000581412671e-01,5.214203357841884490e-01
2.500854724233951401e+03,5.286236815231835084e-01,4.985864718816862551e-01
2.505979711256777591e+03,5.288581958041851383e-01,5.399671787385239563e-01
2.511115200885667491e+03,5.290925430345003733e-01,5.064362353980311759e-01
2.516261214643545372e+03,5.293267233476126599e-01,5.488336235487875081e-01
2.521417774097451911e+03,5.295607368771344525e-01,5.294285271768701673e-01
2.526584900858616038e+03,5.297945837568042160e-01,5.111796414819087531e-01
2.531762616582561350e+03,5.300282641204867584e-01,5.312978081181536361e-01
2.536950942969190692e+03,5.302617781021710108e-01,5.453347993207613431e-01
2.542149901762867557e+03,5.304951258359686950e-01,5.388848770573626545e-01
2.547359514752527048e+03,5.307283074561134351e-01,5.360096848700057759e-01
2.552579803771745446e+03,5.309613230969584263e-01,5.254855234102926431e-01
2.557810790698854362e+03,5.311941728929765461e-01,5.196791853258760918e-01
2.563052497457007576e+03,5.314268569787576890e-01,5.682059061751743023e-01
2.568304946014298366e+03,5.316593754890084345e-01,4.951014740462807984e-01
2.573568158383827722e+03,5.318917285585496035e-01,5.551514047348693470e-01
2.578842156623818482e+03,5.321239163223167035e-01,5.125160238253740896e-01
2.584126962837687188e+03,5.323559389153564858e-01,5.413094669083200472e-01
2.589422599174156858e+03,5.325877964728271685e-01,5.817229684245651677e-01
2.594729087827329749e+03,5.328194891299968816e-01,5.472676210399538554e-01
2.600046451036800136e+03,5.330510170222416688e-01,5.266801477273558296e-01
2.605374711087727519e+03,5.332823802850450434e-01,5.117357663426227443e-01
2.610713890310951683e+03,5.335135790539962120e-01,5.486462577141808517e-01
2.616064011083062724e+03,5.337446134647887419e-01,5.457311981283686775e-01
2.621425095826518827e+03,5.339754836532201177e-01,5.065392372312949032e-01
2.626797167009716759e+03,5.342061897551888539e-01,5.277406546936960208e-01
2.632180247147109640e+03,5.344367319066951616e-01,5.028970414230653496e-01
2.637574358799276979e+03,5.346671102438378398e-01,5.307137832672245148e-01
2.642979524573043818e+03,5.348973249028144972e-01,5.302047093761995677e-01
2.648395767121551671e+03,5.351273760199193319e-01,5.137514554299028591e-01
2.653823109144375849e+03,5.353572637315429095e-01,5.261383533407025803e-01
2.659261573387598673e+03,5.355869881741690541e-01,5.234674668583763069e-01
2.664711182643927714e+03,5.358165494843760701e-01,5.221643817942530630e-01
2.670171959752767179e+03,5.360459477988332999e-01,5.607150816628863055e-01
2.675643927600338429e+03,5.362751832543015684e-01,5.019251671046184304e-01
2.681127109119751367e+03,5.365042559876307404e-01,5.561147820819672960e-01
2.686621527291123584e+03,5.367331661357592765e-01,5.211997932512383302e-01
2.692127205141655395e+03,5.369619138357122345e-01,5.232231292842171033e-01
2.697644165745747614e+03,5.371904992246014920e-01,5.231791881399704414e-01
2.703172432225074772e+03,5.374189224396226372e-01,5.504697261486024562e-01
2.708712027748707442e+03,5.376471836180554131e-01,5.201812627083773899e-01
2.714262975533184999e+03,5.378752828972612754e-01,5.480960587037715381e-01
2.719825298842633856e+03,5.381032204146833919e-01,5.661519872149408661e-01
2.725399020988846587e+03,5.383309963078443117e-01,5.324445759976433878e-01
2.730984165331398344e+03,5.385586107143456314e-01,5.218069886858061057e-01
2.736580755277723256e+03,5.387860637718662193e-01,5.246688703236298545e-01
2.742188814283237207e+03,5.390133556181616603e-01,5.480624851961866106e-01
2.747808365851409690e+03,5.392404863910622570e-01,5.769420472535129463e-01
2.753439433533888860e+03,5.394674562284729191e-01,5.142653294099939210e-01
2.759082040930575204e+03,5.396942652683707209e-01,5.520032719262230048e-01
2.764736211689742504e+03,5.399209136488052341e-01,4.721265941893248441e-01
2.770401969508117418e+03,5.401474015078959745e-01,5.635682468574939596e-01
