I,a,z,radial_observation_coordinate,B_z
2.620425840323877864e+01,8.511537889788092781e-02,1.878909566828932121e-01,1.958357456174094138e-03,1.358954093506982179e-05
5.980190066210763433e+01,7.364716869458977355e-02,-1.240829689461155905e-01,1.511907872773637918e-02,6.635951505825688802e-05
3.913070742297202287e+01,1.474301043301445291e-01,-1.703824402990126718e-01,1.927455969339963299e-02,4.624576813310154040e-05
7.873190266617419297e+01,1.210343315353001048e-01,-1.007571886678011036e-01,2.641527450784348155e-02,1.813286759730310454e-04
8.601219113166737884e+01,1.410858627508110585e-01,1.465882648466228788e-01,1.712923199500183610e-02,1.266631358191710988e-04
6.938294497043305853e+01,9.325950353010124816e-02,-1.950485490247540199e-02,8.442732863489099335e-03,4.403529127612496952e-04
3.355078045860638269e+01,1.297035622144056821e-01,-1.108039276314146948e-01,1.351467657985216259e-02,7.106447809872630820e-05
5.386358360583539451e+01,1.091800188822443646e-01,5.712078016072000275e-02,2.555594015649503836e-02,2.148074095124143405e-04
9.422008003438907053e+01,1.218750172952502986e-01,-1.009942989571426253e-01,2.823535034047194164e-02,2.160922994034804193e-04
4.876432062671296563e+01,6.566015889640069991e-02,-6.083439559734360805e-03,2.114668621486802402e-02,4.979308600914581764e-04
3.605479842331340734e+01,8.469911913592445551e-02,-1.195908881609843988e-01,1.928132351762180605e-02,5.009215898665142052e-05
8.133852131396842822e+01,1.067756596604760994e-01,-7.992506074948671491e-02,5.875508818913165350e-03,2.452983397285131385e-04
9.633944742252980120e+01,1.211226968025528594e-01,-1.212245678821907008e-01,7.833369877269655973e-03,1.760761617930508801e-04
6.194711133938663039e+01,7.174443356598628196e-02,4.705333530962048372e-02,2.592330367255224130e-02,3.037719776504539085e-04
6.506062123907936723e+01,6.714086918217429534e-02,-1.108335026111733068e-01,7.592084611068127334e-03,8.413471245906557110e-05
6.228124576449580019e+01,8.387540252140232577e-02,1.985834823120505854e-01,2.948268154977167627e-02,2.626708138250500449e-05
6.472612112304605603e+01,1.276740312878046901e-01,1.574207725411316261e-01,1.939311939685919167e-02,7.852096975368360546e-05
7.972751022910358643e+01,1.388208596894894009e-01,-1.125725098473151498e-02,1.916610443500799121e-02,3.622561516814372493e-04
4.830732472793944510e+01,6.598268335921479710e-02,1.242787675520543450e-01,2.309686945683789294e-02,4.473326819425703171e-05
5.604921207395421590e+01,1.304840243567834401e-01,1.098982030598043627e-02,2.225405149268040034e-02,2.727457276005142541e-04
2.083918699422836696e+01,1.038590255247542893e-01,1.063497360790092855e-01,2.429981722902030059e-02,4.164214110061355278e-05
5.614376468173237100e+01,1.497079035450559481e-01,1.785846925342154390e-01,1.853991176781161904e-02,6.190562865073537474e-05
8.694803714319404264e+01,9.986475645869796747e-02,5.538892619426998704e-02,2.450131867057708801e-02,3.629616556153843795e-04
1.763800160426352193e+01,1.020520160566175255e-01,1.729322842693865603e-01,7.061422958441779425e-03,1.422059210221967905e-05
9.167681320643573883e+01,8.210894487005489240e-02,-1.313231723727883160e-01,2.436615345920878362e-02,9.961904688453638332e-05
2.245866496890827690e+01,8.702154787929833324e-02,1.114605878236851338e-01,2.790711810757178293e-02,3.548747587483704795e-05
5.086645449023114907e+01,1.473581060211331395e-01,-5.105288761321982727e-02,2.417482169622188828e-02,1.844759959776082463e-04
6.196560474707020916e+01,6.720608656777041223e-02,7.216888127363429994e-02,2.185424119242890262e-02,1.719404946019842167e-04
9.815193475948836976e+01,1.475344519436337098e-01,-4.943490059455490915e-02,2.879187616654584753e-02,3.607492537011027130e-04
7.120017583150143992e+01,1.230077080280094076e-01,-1.326037702736969082e-01,5.347487418846173617e-03,1.142805966688450797e-04
6.353482278404575823e+01,9.698782718887122289e-02,1.682321468925407071e-01,2.395052701754925642e-02,4.970106531396241992e-05
6.758064805210872805e+01,1.270602292813783618e-01,-1.546114273379199933e-01,1.889481669637153513e-02,8.440836400576100782e-05
4.266879234149831746e+01,1.063520648276616160e-01,1.331361549354740104e-01,5.786254778321361578e-03,6.118358171068118449e-05
9.721778375063085775e+01,7.211757875252682026e-02,-1.712766752059559083e-01,1.272884697636047016e-02,4.896939065524211465e-05
9.510442640651488944e+01,8.472724783752709488e-02,1.982474306595017333e-01,8.729111247257077127e-03,4.266167246677610836e-05
3.517224997831350919e+01,1.193912806626067080e-01,-1.978532601451750417e-02,7.974423252663238870e-03,1.782229628645153486e-04
1.507830629824314173e+01,1.155520962623877573e-01,1.492316188395816957e-02,2.641493991502795805e-02,8.292715102770897568e-05
2.956987783509638490e+01,8.216318305080670681e-02,1.405949842593731958e-01,1.234638967640219395e-02,2.870827842171400857e-05
1.461330587204157005e+01,1.448957119691524631e-01,-5.676645648154555329e-03,2.730475941379087446e-02,6.494646079538555670e-05
8.745713286117515395e+01,1.403339259108837001e-01,-1.512506043765375618e-01,2.569334844706345003e-02,1.207976124769428495e-04
4.208810006129859715e+01,1.057066583347827382e-01,1.847458757454472147e-02,2.022270448575207852e-02,2.446681901763412778e-04
9.069494329198923310e+01,1.469218999580751139e-01,1.706140236881615313e-01,2.234142235272978949e-02,1.062936141086347062e-04
5.514803156988687505e+01,6.433318756568318086e-02,7.019864524975272246e-04,1.188674032693867212e-02,5.526276021092894897e-04
1.543520559574680107e+01,6.970161806173441610e-02,-1.743637026607096352e-01,2.311955977250269162e-02,6.854071617147122853e-06
8.876731643930966698e+01,8.277323224049679129e-02,8.328307273659518728e-03,2.247228036359348244e-02,7.002477599658974827e-04
2.997631127234162207e+01,6.113534829266868698e-02,4.137624385655569448e-02,8.475004007886127039e-03,1.739703343336938303e-04
7.497982229945111499e+01,1.475410407422593773e-01,1.255278835864649112e-01,1.793470456632721352e-02,1.400776241830852171e-04
1.307648521676756204e+01,1.280464510784588839e-01,4.358238167162414162e-02,2.751049420550913394e-02,5.523139855654840780e-05
1.203184492280731632e+01,1.187144661969827542e-01,1.735746592722708093e-01,2.037175976507513142e-02,1.126414254967510341e-05
4.076822941237656295e+01,1.153296647868927438e-01,-1.232622670739457055e-01,2.075121973110176030e-02,6.949419818484987442e-05
5.914410493438560223e+01,8.623613250750693238e-02,1.000073376427171729e-01,2.433499386338047743e-02,1.143113722682185271e-04
8.382827037773549250e+01,1.127807100279764885e-01,1.527077018360668836e-01,1.727213840308482531e-02,9.658705744947051650e-05
9.602257643153930644e+01,8.430781679169169207e-02,-1.101237597814034158e-01,2.518146265681410131e-02,1.523218465382332237e-04
1.453725076154067963e+01,1.390911446501318649e-01,1.338572982806054135e-01,5.139483420368510212e-03,2.454733109669471583e-05
2.724119219546754067e+01,6.781690352767852370e-02,5.990750645099059135e-02,1.894640367843379580e-02,1.019356476398074435e-04
6.431271024065075892e+01,1.038090380227286863e-01,1.660797684262739493e-01,7.393488753119925941e-03,5.781248779869934345e-05
5.610969842471284608e+01,1.136580683261358554e-01,-6.689535794306422645e-02,2.079982441805442936e-02,1.973700909993689992e-04
5.131557052914210004e+01,1.455852628673795224e-01,-1.502622631977722778e-01,2.912439055902248108e-02,7.289686086836779007e-05
8.821994937410681814e+01,1.214150098949415418e-01,1.198920426903970216e-01,2.105071211709812901e-02,1.617171445375501111e-04
8.222346218205045432e+01,6.062231874294130018e-02,7.734788975760653607e-02,2.657452016746863349e-02,1.774948499020383597e-04
5.073968571913800218e+01,1.270821359099673364e-01,-6.794500758331203927e-02,6.222109351565491969e-03,1.720180186930638530e-04
2.971843717859976053e+01,1.097139174093081787e-01,1.173587351663456096e-01,2.387077587874621848e-02,5.270147717873894155e-05
1.269475650321342641e+01,1.098045410535014726e-01,-1.826988970627148046e-01,3.216344326677536038e-03,9.925742564808349300e-06
4.138991673798539495e+01,8.528403631428810305e-02,1.671582596643633734e-01,2.201152391628533045e-02,2.776230889401050449e-05
8.001547467100769495e+01,8.595899909272915196e-02,4.427084465639322119e-02,1.203641002748382337e-03,4.109162324102737999e-04
1.728230314100787979e+01,1.174077963504623484e-01,6.150706486651955768e-02,1.393210436673366498e-02,6.423663100315852388e-05
8.077669669353282700e+01,1.291735189693717645e-01,1.705256125119908595e-01,1.431658361596781052e-02,8.588269850288036207e-05
2.699546273913794536e+01,9.862370627929881173e-02,1.588072399152692382e-01,7.296511848743762220e-03,2.518039468003760710e-05
9.137967884880939096e+01,1.031485507289520015e-01,1.355159091345870537e-01,2.595101083033302808e-02,1.190662030585290450e-04
2.108956872164432284e+01,1.193669061461685305e-01,1.466275367750887182e-01,1.407519742528291068e-02,2.770202307462627891e-05
3.894926343281411363e+01,9.324424252978320837e-02,1.043053800208296189e-01,2.457673244363631562e-02,7.448963749037975052e-05
3.868710822157250817e+01,1.050261177230367021e-01,-5.781317886310569087e-02,1.970102904137930808e-02,1.549988207044989850e-04
9.978838854056080265e+01,8.629580718805515693e-02,-2.478152823143840028e-02,7.920798267480761226e-03,6.472685366610847089e-04
4.232898108225013800e+01,6.752509490902752765e-02,4.612216434144272154e-02,9.067113694421187128e-03,2.205347391245530790e-04
7.695481683912390736e+01,7.110091874258234190e-02,1.719986884812523265e-01,2.382192060926611663e-02,3.644059352177041736e-05
4.098518324826351744e+01,1.431869929004071507e-01,1.037568097777633452e-01,1.485467135534610308e-02,9.512248115505036094e-05
5.131446443329149787e+01,1.311206594339376086e-01,-1.631176509278998155e-01,1.324133120938624647e-02,6.010599890066888751e-05
6.773214015330340487e+01,1.297830451213012604e-01,4.210702835399868921e-02,2.473315116932221780e-02,2.857805696143804757e-04
5.598161120423107207e+01,1.441705597243716497e-01,4.830964907986472906e-02,1.734759154234144507e-02,2.089696048351184158e-04
3.029541044928937765e+01,1.231615817465099849e-01,-1.810038004935764500e-01,8.781853713555758806e-03,2.743675468351553949e-05
2.502312895960825045e+01,6.545738081684070175e-02,-1.867654652243899704e-01,1.871308970453200785e-02,8.493765900344280213e-06
9.493257709064178584e+01,1.437310141811412312e-01,3.690658529383173021e-03,2.670091646261732454e-02,4.255293483058377423e-04
6.416737965285490475e+01,1.381694998064044722e-01,-9.913542967499400227e-02,2.647306580650439847e-02,1.544395121278346091e-04
5.074834727490953412e+01,1.419647350983095080e-01,7.378602078688811794e-02,2.333039258627348303e-02,1.566927318191129283e-04
4.848789578100151232e+01,1.390211644584017081e-01,1.450396510805826711e-01,1.891774068895208868e-02,7.183488508686900679e-05
9.192347545984574708e+01,1.469672209932277596e-01,7.756336005151776014e-02,2.479113323641771519e-02,2.713190851834842987e-04
3.118804457714055545e+01,1.100341802128925461e-01,-2.380035858231464158e-02,2.218766546599313522e-02,1.701120722035216856e-04
2.991970079707566654e+01,7.963710916347577218e-02,-1.642292101331170040e-01,2.627741127726574907e-02,1.870159422858530277e-05
7.395640431789622937e+01,1.399624102246138091e-01,1.898017534474216728e-01,2.817117623880661600e-02,6.776082744737240847e-05
4.201620532034082345e+01,8.934573943374056471e-02,-1.423871013147548215e-01,1.620763699283829865e-02,4.357650656163185169e-05
6.170384186304455199e+01,1.306972053649146093e-01,4.433511557028824157e-02,5.400116658720623131e-03,2.520457856399644920e-04
3.040967560718730667e+01,7.645913230206922984e-02,1.044590762500583053e-01,1.673135074591449237e-02,5.004810733068293513e-05
9.350897484391936132e+01,1.323136494043417322e-01,-1.933120344315804318e-02,1.038362134160822521e-02,4.318529313886033255e-04
8.425769556637757773e+01,1.004678144856960692e-01,2.886422390735132737e-02,4.463936149406684019e-03,4.681440595100118634e-04
8.380249914852515758e+01,1.209354419690458482e-01,-1.936490807157452698e-01,9.114498435092689699e-03,6.452492159140757911e-05
1.379638251160246121e+01,1.492698153056590260e-01,-1.054014167747946706e-01,4.537764196804192421e-03,3.164555580561304726e-05
1.187935757649663238e+01,9.555483160414267318e-02,-2.720717514297366080e-03,2.416540749368333019e-03,7.805188622783572068e-05
1.639967111155008794e+01,1.129396570285277346e-01,7.016701768811316187e-02,1.000855147583099708e-02,5.582003535168742912e-05
4.097901981634487356e+01,1.452802742120829493e-01,-5.869329208828020367e-02,2.114264304231335684e-02,1.418206994598312219e-04
3.925102818410336170e+01,1.060050258788355765e-01,1.678687374030778112e-01,1.559127212196788001e-02,3.499557411152732692e-05
8.659306918271478537e+01,1.211242796444320785e-01,1.078288096461994527e-01,2.296143774389896447e-02,1.837229731352439774e-04
8.580173004549600080e+01,1.111968431708366262e-01,-3.769200725699213550e-02,1.781632723288267481e-02,4.151850943855775770e-04
8.513107315550868748e+01,9.088417428302679457e-02,-7.413354076164835327e-02,8.877118395107866378e-03,2.726891851286215298e-04
5.347235672500696779e+01,1.228698296189574823e-01,-1.873440262992041583e-01,1.329918595102093544e-02,4.481147559931911839e-05
6.030358540958905422e+01,1.317853111100273922e-01,6.136871236088064369e-02,2.830443062714925462e-02,2.146556580372292365e-04
4.927659435281277922e+01,1.399482363972268384e-01,-1.005079919476633832e-01,2.391641061637227172e-02,1.173068074920283123e-04
4.324486074019586823e+01,1.370713641984097064e-01,1.691572391922112895e-01,2.492423607265295896e-02,4.848819955829533125e-05
1.764225571230284828e+01,1.060577816333572176e-01,-6.237873270133498585e-03,1.610918092904566751e-02,1.057738093631433243e-04
8.213594462175419153e+01,9.293531774963686987e-02,-5.621637474000462653e-02,1.861958518766266071e-02,3.449771324814412910e-04
6.221024272869405536e+01,1.095228801897450976e-01,-1.487206874739630258e-01,1.690850691496249489e-02,7.338054336448463757e-05
5.908825210720572585e+01,8.831273433886677182e-02,1.710966987163664577e-01,1.414072128663359899e-02,4.009124511280346678e-05
5.759851581695973977e+01,1.054258830688269144e-01,-1.087629056159400420e-02,2.487942615186909592e-03,3.379589464363063527e-04
2.451400034999464239e+01,1.222623726603694894e-01,6.354866132744847740e-02,1.955341430339084183e-02,8.789408380973005278e-05
8.459010194709685493e+01,1.290971635420717356e-01,-3.596083055892967256e-02,2.568159857762065956e-02,3.745009374036765417e-04
7.084108063627017771e+01,1.258134572296466525e-01,-1.875502160706377097e-02,1.403479939965615597e-02,3.450723918239764548e-04
5.017651201800659777e+01,1.447952112045377548e-01,-1.801168515083175770e-01,4.023557155238660990e-03,5.353125091894382539e-05
4.191786491933409309e+01,8.346459508285079820e-02,1.917374731687589984e-01,2.327347104060372915e-02,1.947898035659521903e-05
1.646390031249109143e+01,1.293161295166606328e-01,-1.044332258837236405e-01,2.867668762473828473e-02,3.682030410953681141e-05
8.765324665127418768e+01,1.376723562104806287e-01,1.775436650044672771e-01,2.547072096730319812e-02,9.018776268474998630e-05
6.612165850700580449e+01,7.735986287834584196e-02,7.117392432912930667e-02,3.126579326859590599e-03,2.138742023018460844e-04
7.885288321805769840e+01,7.814007056442365262e-02,1.297809631522337526e-01,1.478292427237474366e-02,8.539840251202815479e-05
8.762948415771884925e+01,1.060045836938613290e-01,8.977493104399375534e-02,2.935152104392033806e-02,2.220521707021406359e-04
4.162696744600210508e+01,7.458714963575312218e-02,2.637030738850292336e-02,1.194018489894630580e-02,2.960488321358948401e-04
4.655028362394834573e+01,1.416627550819767045e-01,-1.876210569844402876e-01,7.230402815255782510e-03,4.510579089737131944e-05
9.238120161575930922e+01,1.398241493414485170e-01,4.587785166456726481e-03,2.263122700302915360e-02,4.226538665430568131e-04
