t,S,ES,P,dS_dt
3.434686937387477457e+01,2.117271437904221543e+01,2.622927757491544387e-01,7.856499284520872095e+01,-1.299633659692765342e+00
3.435687137427485993e+01,2.115971839354874362e+01,2.621744576150663586e-01,7.857810714883628123e+01,-1.299043612428189443e+00
3.436687337467493819e+01,2.114672830943265680e+01,2.620561546104232531e-01,7.859121553595700505e+01,-1.298453645996712869e+00
3.437687537507501645e+01,2.113374412586291129e+01,2.619378668440023317e-01,7.860431800729317331e+01,-1.297863760266739330e+00
3.438687737547509471e+01,2.112076584197909668e+01,2.618195944974581746e-01,7.861741456352352486e+01,-1.297273954878178204e+00
3.439687937587518007e+01,2.110779345689143938e+01,2.617013378253223443e-01,7.863050520528332754e+01,-1.296684229242914155e+00
3.440688137627525833e+01,2.109482696968196080e+01,2.615830971520447523e-01,7.864358993316608348e+01,-1.296094582554562447e+00
3.441688337667533659e+01,2.108186637951984466e+01,2.614648725730443490e-01,7.865666874790719021e+01,-1.295505014726629600e+00
3.442688537707541485e+01,2.106891168571475248e+01,2.613466638147118326e-01,7.866974165047062684e+01,-1.294915526829929053e+00
3.443688737747550022e+01,2.105596288755389267e+01,2.612284706579223736e-01,7.868280864178827017e+01,-1.294326119762899241e+00
3.444688937787557848e+01,2.104301998429546572e+01,2.611102929557800878e-01,7.869586972274883863e+01,-1.293736794196394202e+00
3.445689137827565673e+01,2.103008297516860026e+01,2.609921306336174252e-01,7.870892489419786386e+01,-1.293147550574140991e+00
3.446689337867573499e+01,2.101715185937339214e+01,2.608739836889956698e-01,7.872197415693769074e+01,-1.292558389113211526e+00
3.447689537907581325e+01,2.100422663608090446e+01,2.607558521917048289e-01,7.873501751172747731e+01,-1.291969309804487542e+00
3.448689737947589862e+01,2.099130730443313908e+01,2.606377362837633549e-01,7.874805495928318066e+01,-1.291380312413122899e+00
3.449689937987597688e+01,2.097839386354309354e+01,2.605196361794187010e-01,7.876108650027757108e+01,-1.290791396479011199e+00
3.450690138027605514e+01,2.096548631249469707e+01,2.604015521651468212e-01,7.877411213534024625e+01,-1.290202561317246976e+00
3.451690338067613339e+01,2.095258465036780393e+01,2.602834845349420445e-01,7.878713186509733646e+01,-1.289613806220731407e+00
3.452690538107621876e+01,2.093968887640823340e+01,2.601654331476488391e-01,7.880014569044421080e+01,-1.289025131842399308e+00
3.453690738147629702e+01,2.092679898990572696e+01,2.600473977432606332e-01,7.881315361235110117e+01,-1.288436539205183973e+00
3.454690938187637528e+01,2.091391499011956157e+01,2.599293781377498003e-01,7.882615563174277895e+01,-1.287848029093452196e+00
3.455691138227645354e+01,2.090103687628029761e+01,2.598113742186725639e-01,7.883915174950112714e+01,-1.287259602067203801e+00
3.456691338267653890e+01,2.088816464758977887e+01,2.596933859451687754e-01,7.885214196646514040e+01,-1.286671258462532830e+00
3.457691538307661716e+01,2.087529830322115743e+01,2.595754133479622472e-01,7.886512628343096765e+01,-1.286082998392089172e+00
3.458691738347669542e+01,2.086243784231884746e+01,2.594574565293601420e-01,7.887810470115188366e+01,-1.285494821745532645e+00
3.459691938387677368e+01,2.084958326399855366e+01,2.593395156632536391e-01,7.889107722033828907e+01,-1.284906728189995517e+00
3.460692138427685904e+01,2.083673456734725349e+01,2.592215909951173236e-01,7.890404384165772456e+01,-1.284318717170536583e+00
3.461692338467693730e+01,2.082389175142353821e+01,2.591036828412481285e-01,7.891700456573531142e+01,-1.283730787912973348e+00
3.462692538507701556e+01,2.081105481535477963e+01,2.589857913356234387e-01,7.892995939330968724e+01,-1.283142940211485117e+00
3.463692738547709382e+01,2.079822375841890647e+01,2.588679162150737123e-01,7.894290832536611902e+01,-1.282555175095142497e+00
3.464692938587717919e+01,2.078539857987628281e+01,2.587500572583616987e-01,7.895585136286544525e+01,-1.281967493461180885e+00
3.465693138627725745e+01,2.077257927895890788e+01,2.586322143151926212e-01,7.896878850672599981e+01,-1.281379895985194972e+00
3.466693338667733570e+01,2.075976585487035209e+01,2.585143873062137887e-01,7.898171975782352661e+01,-1.280792383121594824e+00
3.467693538707741396e+01,2.074695830678581743e+01,2.583965762230149288e-01,7.899464511699126490e+01,-1.280204955104057296e+00
3.468693738747749933e+01,2.073415663385209484e+01,2.582787811281279100e-01,7.900756458501987822e+01,-1.279617611945980782e+00
3.469693938787757759e+01,2.072136083518760685e+01,2.581610021550272971e-01,7.902047816265745439e+01,-1.279030353440936629e+00
3.470694138827765585e+01,2.070857090988236848e+01,2.580432395081294628e-01,7.903338585060960497e+01,-1.278443179163121890e+00
3.471694338867773411e+01,2.069578685699799436e+01,2.579254934627934204e-01,7.904628764953930897e+01,-1.277856088467805629e+00
3.472694538907781947e+01,2.068300867558370726e+01,2.578077643236600380e-01,7.905918356009271974e+01,-1.277269080620800690e+00
3.473694738947789773e+01,2.067023636483961013e+01,2.576900519975713899e-01,7.907207358316290424e+01,-1.276682156120628742e+00
3.474694938987797599e+01,2.065746992402889148e+01,2.575723562216302720e-01,7.908495771974956767e+01,-1.276095315990300350e+00
3.475695139027805425e+01,2.064470935238491833e+01,2.574546768076270697e-01,7.909783597080755158e+01,-1.275508561020299192e+00
3.476695339067813961e+01,2.063195464911298416e+01,2.573370136376565420e-01,7.911070833724944862e+01,-1.274921891782612393e+00
3.477695539107821787e+01,2.061920581339034442e+01,2.572193666641181542e-01,7.912357481994563102e+01,-1.274335308631179497e+00
3.478695739147829613e+01,2.060646284436614195e+01,2.571017359097155230e-01,7.913643541972423634e+01,-1.273748811702339889e+00
3.479695939187837439e+01,2.059372574116146382e+01,2.569841214674568608e-01,7.914929013737116748e+01,-1.273162400915276438e+00
3.480696139227845975e+01,2.058099450286931642e+01,2.568665235006545866e-01,7.916213897363012109e+01,-1.272576075972464471e+00
3.481696339267853801e+01,2.056826912855465750e+01,2.567489422429259927e-01,7.917498192920250233e+01,-1.271989836360116310e+00
3.482696539307861627e+01,2.055554961725434637e+01,2.566313779981923560e-01,7.918781900474755275e+01,-1.271403681348622472e+00
3.483696739347869453e+01,2.054283596804811296e+01,2.565138309550713536e-01,7.920065020099690400e+01,-1.270817610565174283e+00
3.484696939387877990e+01,2.053012818017873897e+01,2.563963008704352453e-01,7.921347551895091499e+01,-1.270231624968067852e+00
3.485697139427885816e+01,2.051742625288101252e+01,2.562787875180421171e-01,7.922629495960103441e+01,-1.269645725462139829e+00
3.486697339467893642e+01,2.050473018536192527e+01,2.561612907413852169e-01,7.923910852389678894e+01,-1.269059912736191897e+00
3.487697539507901467e+01,2.049203997680071865e+01,2.560438104536278958e-01,7.925191621274575482e+01,-1.268474187263631148e+00
3.488697739547910004e+01,2.047935562634886253e+01,2.559263466376036078e-01,7.926471802701362890e+01,-1.267888549302911061e+00
3.489697939587917830e+01,2.046667713313011561e+01,2.558088993458162430e-01,7.927751396752415758e+01,-1.267302998897975153e+00
3.490698139627925656e+01,2.045400449624044370e+01,2.556914687004393505e-01,7.929030403505920788e+01,-1.266717535878694179e+00
3.491698339667933482e+01,2.044133771474806593e+01,2.555740548933169154e-01,7.930308823035871058e+01,-1.266132159861304451e+00
3.492698539707942018e+01,2.042867678769344408e+01,2.554566581859627483e-01,7.931586655412068865e+01,-1.265546870248850153e+00
3.493698739747949844e+01,2.041602171409669708e+01,2.553392788902322796e-01,7.932863900701316595e+01,-1.264961666290960185e+00
3.494698939787957670e+01,2.040337249310349677e+01,2.552219169847354530e-01,7.934140558991187220e+01,-1.264376548261264999e+00
3.495699139827965496e+01,2.039072912395043957e+01,2.551045722043139286e-01,7.935416630384534642e+01,-1.263791517180787860e+00
3.496699339867974032e+01,2.037809160584617274e+01,2.549872443538212519e-01,7.936692114980010615e+01,-1.263206573854350978e+00
3.497699539907981858e+01,2.036545993797194853e+01,2.548699333071505757e-01,7.937967012872100270e+01,-1.262621718874008536e+00
3.498699739947989684e+01,2.035283411948153187e+01,2.547526390072340496e-01,7.939241324151133483e+01,-1.262036952619479457e+00
3.499699939987997510e+01,2.034021414950127493e+01,2.546353614660434306e-01,7.940515048903277773e+01,-1.261452275258585276e+00
3.500700140028006047e+01,2.032760002713007452e+01,2.545181007645895832e-01,7.941788187210543981e+01,-1.260867686747681349e+00
3.501700340068013872e+01,2.031499175143941116e+01,2.544008570529230351e-01,7.943060739150776328e+01,-1.260283186832093394e+00
3.502700540108021698e+01,2.030238932147330644e+01,2.542836305501333660e-01,7.944332704797666622e+01,-1.259698775046548036e+00
3.503700740148029524e+01,2.028979273624834434e+01,2.541664215443496522e-01,7.945604084220740049e+01,-1.259114450715606903e+00
3.504700940188038061e+01,2.027720199479659868e+01,2.540492302798479929e-01,7.946874877492365385e+01,-1.258530213299104306e+00
3.505701140228045887e+01,2.026461709631658081e+01,2.539320565583879086e-01,7.948145084712513153e+01,-1.257946063609676646e+00
3.506701340268053713e+01,2.025203804001935737e+01,2.538149001441599717e-01,7.949414705983657825e+01,-1.257362002573451765e+00
3.507701540308061539e+01,2.023946482508810263e+01,2.536977608717629340e-01,7.950683741404023408e+01,-1.256778030900281395e+00
3.508701740348070075e+01,2.022689745067885525e+01,2.535806386442074900e-01,7.951952191067704234e+01,-1.256194149090274825e+00
3.509701940388077901e+01,2.021433591592056089e+01,2.534635334329168321e-01,7.953220055064662120e+01,-1.255610357434225222e+00
3.510702140428085727e+01,2.020178021991500472e+01,2.533464452777259845e-01,7.954487333480737732e+01,-1.255026656014040398e+00
3.511702340468093553e+01,2.018923036173685048e+01,2.532293742868821917e-01,7.955754026397636380e+01,-1.254443044703168031e+00
3.512702540508102089e+01,2.017668634043364051e+01,2.531123206370446410e-01,7.957020133892942226e+01,-1.253859523167027312e+00
3.513702740548109915e+01,2.016414815502579927e+01,2.529952845732850175e-01,7.958285656040101230e+01,-1.253276090863431724e+00
3.514702940588117741e+01,2.015161580450824630e+01,2.528782664047968809e-01,7.959550592908705369e+01,-1.252692747056072919e+00
3.515703140628125567e+01,2.013908928796414344e+01,2.527612662046082037e-01,7.960814944583134434e+01,-1.252109491728458313e+00
3.516703340668134103e+01,2.012656860460089803e+01,2.526442837126788299e-01,7.962078711168652490e+01,-1.251526325877063028e+00
3.517703540708141929e+01,2.011405375360361347e+01,2.525273187243003981e-01,7.963341892767218155e+01,-1.250943250328663714e+00
3.518703740748149755e+01,2.010154473413057019e+01,2.524103711025525998e-01,7.964604489476697324e+01,-1.250360265702858520e+00
3.519703940788157581e+01,2.008904154531322561e+01,2.522934407783037347e-01,7.965866501390856058e+01,-1.249777372412482324e+00
3.520704140828166118e+01,2.007654418625621773e+01,2.521765277502103775e-01,7.967127928599366271e+01,-1.249194570664034831e+00
3.521704340868173944e+01,2.006405265603739352e+01,2.520596320847178773e-01,7.968388771187798625e+01,-1.248611860458102241e+00
3.522704540908181770e+01,2.005156695370775211e+01,2.519427539160597473e-01,7.969649029237628213e+01,-1.248029241589776683e+00
3.523704740948189595e+01,2.003908707829149449e+01,2.518258934462579424e-01,7.970908702826234560e+01,-1.247446713649079886e+00
3.524704940988198132e+01,2.002661302878598448e+01,2.517090509451229696e-01,7.972167792026898780e+01,-1.246864276021379947e+00
3.525705141028205958e+01,2.001414480418154085e+01,2.515922266981162059e-01,7.973426296912043654e+01,-1.246281928045781306e+00
3.526705341068213784e+01,2.000168240361869110e+01,2.514754205891185923e-01,7.974684217579229539e+01,-1.245699670278752391e+00
3.527705541108221610e+01,1.998922582628611266e+01,2.513586323697190039e-01,7.975941554134426781e+01,-1.245117503676417936e+00
3.528705741148230146e+01,1.997677507134427088e+01,2.512418618630670730e-01,7.977198306679275674e+01,-1.244535428976936142e+00
3.529705941188237972e+01,1.996433013792714206e+01,2.511251089594810915e-01,7.978454475311347949e+01,-1.243953446714232802e+00
3.530706141228245798e+01,1.995189102514217083e+01,2.510083736164472890e-01,7.979710060124148185e+01,-1.243371557218417411e+00
3.531706341268253624e+01,1.993945773207030214e+01,2.508916558586202772e-01,7.980965061207118083e+01,-1.242789760616201278e+00
3.532706541308262160e+01,1.992703025776595283e+01,2.507749557778230498e-01,7.982219478645632194e+01,-1.242208056831312302e+00
3.533706741348269986e+01,1.991460860125707200e+01,2.506582735330469824e-01,7.983473312520997922e+01,-1.241626445584913974e+00
3.534706941388277812e+01,1.990219276154506645e+01,2.505416093504515551e-01,7.984726562910458370e+01,-1.241044926396014381e+00
3.535707141428285638e+01,1.988978273760483617e+01,2.504249635233647409e-01,7.985979229887189490e+01,-1.240463498581884760e+00
3.536707341468294175e+01,1.987737852845306818e+01,2.503083362311356308e-01,7.987231313531589194e+01,-1.239882161804812810e+00
3.537707541508302000e+01,1.986498013326050938e+01,2.501917272395288161e-01,7.988482813950005834e+01,-1.239300916974584776e+00
3.538707741548309826e+01,1.985258755118978868e+01,2.500751363317334497e-01,7.989733731247856952e+01,-1.238719764947099122e+00
3.539707941588317652e+01,1.984020078137731602e+01,2.499585633575322208e-01,7.990984065526524205e+01,-1.238138706376393339e+00
3.540708141628325478e+01,1.982781982293330714e+01,2.498420082332596659e-01,7.992233816883351949e+01,-1.237557741715181736e+00
3.541708341668334015e+01,1.981544467494176232e+01,2.497254709418018082e-01,7.993482985411652919e+01,-1.236976871215269558e+00
3.542708541708341841e+01,1.980307533646050189e+01,2.496089515325967401e-01,7.994731571200699705e+01,-1.236396094927960210e+00
3.543708741748349667e+01,1.979071180652112005e+01,2.494924501216340129e-01,7.995979574335733275e+01,-1.235815412704467819e+00
3.544708941788357492e+01,1.977835408412900975e+01,2.493759668914549421e-01,7.997226994897962982e+01,-1.235234824196323133e+00
3.545709141828366029e+01,1.976600216826335554e+01,2.492595020911524961e-01,7.998473832964558028e+01,-1.234654328855786520e+00
3.546709341868373855e+01,1.975365605788226731e+01,2.491430560228310442e-01,7.999720088609500124e+01,-1.234073925976925779e+00
3.547709541908381681e+01,1.974131575205463207e+01,2.490266286903052018e-01,8.000965761925516517e+01,-1.233493615750659966e+00
3.548709741948389507e+01,1.972898124994481961e+01,2.489102198382104891e-01,8.002210853021706782e+01,-1.232913399145501909e+00
3.549709941988398043e+01,1.971665255069164857e+01,2.487938292758194447e-01,8.003455362003262508e+01,-1.232333276934602706e+00
3.550710142028405869e+01,1.970432965340805964e+01,2.486774568783435002e-01,8.004699288971369242e+01,-1.231753249692257857e+00
3.551710342068413695e+01,1.969201255718107291e+01,2.485611025869325641e-01,8.005942634023209337e+01,-1.231173317794310051e+00
3.552710542108421521e+01,1.967970126107180917e+01,2.484447664086752994e-01,8.007185397251961945e+01,-1.230593481418555735e+00
3.553710742148430057e+01,1.966739576411547574e+01,2.483284484165989570e-01,8.008427578746801601e+01,-1.230013740545150114e+00
3.554710942188437883e+01,1.965509606532141262e+01,2.482121487496696810e-01,8.009669178592901062e+01,-1.229434094957011059e+00
3.555711142228445709e+01,1.964280216367303211e+01,2.480958676127920648e-01,8.010910196871427047e+01,-1.228854544240222335e+00
3.556711342268453535e+01,1.963051405812784367e+01,2.479796052768095116e-01,8.012150633659544496e+01,-1.228275087784434616e+00
3.557711542308462072e+01,1.961823174764606392e+01,2.478633620022746842e-01,8.013390489035175790e+01,-1.227695725011200389e+00
3.558711742348469897e+01,1.960595523134202267e+01,2.477471376344028142e-01,8.014629763102367122e+01,-1.227116456584476101e+00
3.559711942388477723e+01,1.959368450835821918e+01,2.476309319385359142e-01,8.015868455970333173e+01,-1.226537283405846113e+00
