t,omega,theta,domega_dt,domega_dt_noisy
3.443088617723544687e+00,7.015483278794529376e+00,2.181637442354256251e+01,4.395392120209640121e-04,-2.543024221366861348e-01
3.443888777755550912e+00,7.015483630262028036e+00,2.182198793294100980e+01,4.384194151934002817e-04,-3.141865487922650968e-01
3.444688937787557581e+00,7.015483980831547228e+00,2.182760144262130808e+01,4.373024783751383116e-04,-1.325176766973670296e-03
3.445489097819563806e+00,7.015484330505288746e+00,2.183321495258276101e+01,4.361883945544572537e-04,-1.136372775388697909e-01
3.446289257851570476e+00,7.015484679285452607e+00,2.183882846282467582e+01,4.350771567312162439e-04,-2.818571969732751037e-01
3.447089417883576701e+00,7.015485027174236166e+00,2.184444197334636328e+01,4.339687579069074976e-04,1.882482005102076861e-01
3.447889577915582926e+00,7.015485374173831445e+00,2.185005548414713772e+01,4.328631911026160645e-04,1.396927861011829641e-01
3.448689737947589595e+00,7.015485720286426918e+00,2.185566899522631346e+01,4.317604493532176124e-04,4.714091952903558258e-02
3.449489897979595820e+00,7.015486065514209280e+00,2.186128250658319772e+01,4.306605256957735063e-04,-1.045296838101210241e-01
3.450290058011602490e+00,7.015486409859359895e+00,2.186689601821711193e+01,4.295634131827936911e-04,-3.806071483727985899e-02
3.451090218043608715e+00,7.015486753324057467e+00,2.187250953012736687e+01,4.284691048816840196e-04,-1.134331837188457121e-01
3.451890378075614940e+00,7.015487095910476256e+00,2.187812304231328042e+01,4.273775938708780360e-04,1.731020289937964252e-01
3.452690538107621609e+00,7.015487437620786970e+00,2.188373655477417756e+01,4.262888732348636320e-04,-2.862999283433407260e-01
3.453490698139627835e+00,7.015487778457158541e+00,2.188935006750936907e+01,4.252029360727482984e-04,5.517690695593163025e-02
3.454290858171634504e+00,7.015488118421754571e+00,2.189496358051817992e+01,4.241197754930095803e-04,4.295001832286859771e-03
3.455091018203640729e+00,7.015488457516734222e+00,2.190057709379993156e+01,4.230393846262055051e-04,-2.255329775692482830e-01
3.455891178235646954e+00,7.015488795744255768e+00,2.190619060735394186e+01,4.219617565956854024e-04,1.243063317506885590e-01
3.456691338267653624e+00,7.015489133106472153e+00,2.191180412117954646e+01,4.208868845468788670e-04,-6.738044330033302054e-02
3.457491498299659849e+00,7.015489469605532769e+00,2.191741763527605613e+01,4.198147616401124316e-04,3.743504164778513332e-01
3.458291658331666518e+00,7.015489805243583454e+00,2.192303114964281008e+01,4.187453810431481416e-04,2.352988255191113542e-01
3.459091818363672743e+00,7.015490140022766496e+00,2.192864466427912618e+01,4.176787359369869639e-04,-1.055818060089994820e-02
3.459891978395678969e+00,7.015490473945221517e+00,2.193425817918433296e+01,4.166148195042634872e-04,-7.467416911253191292e-02
3.460692138427685638e+00,7.015490807013083696e+00,2.193987169435776963e+01,4.155536249505218174e-04,-1.358326324730548262e-01
3.461492298459691863e+00,7.015491139228484663e+00,2.194548520979875406e+01,4.144951454890187493e-04,-1.436303588017595334e-01
3.462292458491698532e+00,7.015491470593552492e+00,2.195109872550662899e+01,4.134393743409999129e-04,6.359063982401530479e-02
3.463092618523704758e+00,7.015491801110411707e+00,2.195671224148071943e+01,4.123863047506209434e-04,-2.860926838257193405e-01
3.463892778555710983e+00,7.015492130781182389e+00,2.196232575772036100e+01,4.113359299598028269e-04,1.947328132400855394e-01
3.464692938587717652e+00,7.015492459607983733e+00,2.196793927422489645e+01,4.102882432245343980e-04,1.401621644310669101e-01
3.465493098619723877e+00,7.015492787592927826e+00,2.197355279099365433e+01,4.092432378192936617e-04,-2.629741312008213039e-02
3.466293258651730547e+00,7.015493114738124980e+00,2.197916630802597382e+01,4.082009070290346184e-04,1.504247640147600984e-01
3.467093418683736772e+00,7.015493441045683731e+00,2.198477982532119057e+01,4.071612441362003646e-04,4.599822084511524523e-01
3.467893578715742997e+00,7.015493766517704621e+00,2.199039334287864733e+01,4.061242424524997034e-04,5.982893914761638898e-02
3.468693738747749666e+00,7.015494091156288192e+00,2.199600686069769040e+01,4.050898952937622192e-04,3.442940684583333799e-01
3.469493898779755892e+00,7.015494414963530545e+00,2.200162037877765187e+01,4.040581959860172368e-04,-5.823897617149443456e-02
3.470294058811762561e+00,7.015494737941523340e+00,2.200723389711788514e+01,4.030291378693626886e-04,-1.207848136876983058e-01
3.471094218843768786e+00,7.015495060092355573e+00,2.201284741571772230e+01,4.020027142891225780e-04,2.007444913805551401e-01
3.471894378875775011e+00,7.015495381418112686e+00,2.201846093457651321e+01,4.009789186093867678e-04,-3.826896885851112651e-01
3.472694538907781681e+00,7.015495701920874794e+00,2.202407445369361483e+01,3.999577442066557659e-04,1.923223089201119285e-01
3.473494698939787906e+00,7.015496021602721122e+00,2.202968797306835924e+01,3.989391844601696967e-04,2.351549485384188767e-04
3.474294858971794575e+00,7.015496340465725567e+00,2.203530149270010341e+01,3.979232327693161425e-04,-9.566166939764503274e-02
3.475095019003800800e+00,7.015496658511959360e+00,2.204091501258819719e+01,3.969098825362223559e-04,1.758111696682117600e-02
3.475895179035807026e+00,7.015496975743488406e+00,2.204652853273198687e+01,3.958991271820580830e-04,2.266475895133746032e-02
3.476695339067813695e+00,7.015497292162377718e+00,2.205214205313082942e+01,3.948909601387459701e-04,2.499133381000932796e-01
3.477495499099819920e+00,7.015497607770686095e+00,2.205775557378407825e+01,3.938853748453696019e-04,1.687545172633362345e-01
3.478295659131826589e+00,7.015497922570470557e+00,2.206336909469108321e+01,3.928823647559102602e-04,4.057570612780714986e-02
3.479095819163832815e+00,7.015498236563782797e+00,2.206898261585120480e+01,3.918819233348261972e-04,-4.371726633727138212e-02
3.479895979195839040e+00,7.015498549752673618e+00,2.207459613726379288e+01,3.908840440534601867e-04,-1.885186674539043594e-01
3.480696139227845709e+00,7.015498862139187608e+00,2.208020965892821508e+01,3.898887204055136906e-04,4.021025437038215633e-02
3.481496299259851934e+00,7.015499173725367577e+00,2.208582318084382123e+01,3.888959458827306436e-04,-5.146409357600513212e-01
3.482296459291858604e+00,7.015499484513251005e+00,2.209143670300997897e+01,3.879057139994902489e-04,1.935724095231564634e-01
3.483096619323864829e+00,7.015499794504873599e+00,2.209705022542603814e+01,3.869180182745694504e-04,1.677300670923948130e-04
3.483896779355871054e+00,7.015500103702265733e+00,2.210266374809137346e+01,3.859328522427488291e-04,-3.319924479427097674e-01
3.484696939387877723e+00,7.015500412107456008e+00,2.210827727100534190e+01,3.849502094445885771e-04,1.133639609396388664e-01
3.485497099419883948e+00,7.015500719722467693e+00,2.211389079416731107e+01,3.839700834374816128e-04,-1.773962036413185006e-01
3.486297259451890174e+00,7.015501026549322283e+00,2.211950431757663793e+01,3.829924677892978797e-04,-9.282385574203411149e-02
3.487097419483896843e+00,7.015501332590035055e+00,2.212511784123270431e+01,3.820173560792135986e-04,-3.568378075024153939e-01
3.487897579515903068e+00,7.015501637846621286e+00,2.213073136513486361e+01,3.810447418905271266e-04,-1.494035012012712715e-01
3.488697739547909737e+00,7.015501942321089146e+00,2.213634488928249766e+01,3.800746188319353955e-04,3.227384889898627512e-02
3.489497899579915963e+00,7.015502246015445920e+00,2.214195841367496342e+01,3.791069805121125686e-04,-1.651499650518192461e-02
3.490298059611922188e+00,7.015502548931693561e+00,2.214757193831163917e+01,3.781418205546314818e-04,5.816712311590108847e-02
3.491098219643928857e+00,7.015502851071830470e+00,2.215318546319189963e+01,3.771791325971347712e-04,-1.458918941608747799e-01
3.491898379675935082e+00,7.015503152437853274e+00,2.215879898831511241e+01,3.762189102827686996e-04,1.125416359368662106e-01
3.492698539707941752e+00,7.015503453031753267e+00,2.216441251368065934e+01,3.752611472734468530e-04,-2.963589802705037801e-01
3.493498699739947977e+00,7.015503752855519082e+00,2.217002603928790805e+01,3.743058372343763523e-04,-1.142808055300912617e-01
3.494298859771954202e+00,7.015504051911134020e+00,2.217563956513624035e+01,3.733529738525710392e-04,-5.306128635344625755e-01
3.495099019803960871e+00,7.015504350200580497e+00,2.218125309122503452e+01,3.724025508144697492e-04,-6.244110139837039108e-02
3.495899179835967097e+00,7.015504647725835596e+00,2.218686661755366529e+01,3.714545618250024396e-04,-1.106520402778663204e-01
3.496699339867973766e+00,7.015504944488872852e+00,2.219248014412152159e+01,3.705090006039982826e-04,-4.031530948859548408e-02
3.497499499899979991e+00,7.015505240491662242e+00,2.219809367092797459e+01,3.695658608723692432e-04,1.124307158922469435e-01
3.498299659931986216e+00,7.015505535736171083e+00,2.220370719797241321e+01,3.686251363714529504e-04,2.604650646083485066e-01
3.499099819963992886e+00,7.015505830224362249e+00,2.220932072525422285e+01,3.676868208514072890e-04,-2.374959537694637246e-01
3.499899979995999111e+00,7.015506123958195950e+00,2.221493425277278178e+01,3.667509080673415868e-04,-5.027855089480116196e-02
3.500700140028005780e+00,7.015506416939627066e+00,2.222054778052747892e+01,3.658173917956199250e-04,-3.939878707041342132e-01
3.501500300060012005e+00,7.015506709170608701e+00,2.222616130851770322e+01,3.648862658197688414e-04,3.632066322391293012e-01
3.502300460092018231e+00,7.015507000653088632e+00,2.223177483674283650e+01,3.639575239354511074e-04,2.576465829028030119e-01
3.503100620124024900e+00,7.015507291389012856e+00,2.223738836520227835e+01,3.630311599485311325e-04,9.078915163341123862e-02
3.503900780156031125e+00,7.015507581380322932e+00,2.224300189389541416e+01,3.621071676767337387e-04,2.403019657502414308e-01
3.504700940188037794e+00,7.015507870628956866e+00,2.224861542282163285e+01,3.611855409482618031e-04,1.698595788596703737e-01
3.505501100220044020e+00,7.015508159136849109e+00,2.225422895198032691e+01,3.602662736040073256e-04,-1.286097818696663730e-01
3.506301260252050245e+00,7.015508446905929674e+00,2.225984248137089239e+01,3.593493594978279006e-04,1.425596833535834052e-01
3.507101420284056914e+00,7.015508733938126795e+00,2.226545601099272886e+01,3.584347924918488684e-04,2.336983816936311908e-01
3.507901580316063139e+00,7.015509020235363380e+00,2.227106954084522528e+01,3.575225664606084919e-04,1.604147649696987532e-01
3.508701740348069809e+00,7.015509305799559669e+00,2.227668307092778477e+01,3.566126752943739884e-04,-1.762468222963738812e-02
3.509501900380076034e+00,7.015509590632632353e+00,2.228229660123979627e+01,3.557051128858776715e-04,-7.738445602428298264e-02
3.510302060412082259e+00,7.015509874736493678e+00,2.228791013178066649e+01,3.547998731468967335e-04,4.748339126177270053e-01
3.511102220444088928e+00,7.015510158113054118e+00,2.229352366254979856e+01,3.538969499966477280e-04,5.450511306602343065e-02
3.511902380476095153e+00,7.015510440764218814e+00,2.229913719354658497e+01,3.529963373664838223e-04,1.095805863594581098e-01
3.512702540508101823e+00,7.015510722691889356e+00,2.230475072477043952e+01,3.520980292010004661e-04,-2.801456330447535947e-01
3.513502700540108048e+00,7.015511003897964670e+00,2.231036425622075825e+01,3.512020194572063026e-04,1.369148724625470215e-01
3.514302860572114273e+00,7.015511284384340129e+00,2.231597778789694786e+01,3.503083020976151740e-04,4.974218215451969849e-02
3.515103020604120942e+00,7.015511564152905777e+00,2.232159131979841504e+01,3.494168711032333459e-04,-1.720080176931634841e-01
3.515903180636127168e+00,7.015511843205551656e+00,2.232720485192456650e+01,3.485277204586379580e-04,2.582525149797822439e-01
3.516703340668133837e+00,7.015512121544159818e+00,2.233281838427481603e+01,3.476408441668989526e-04,-1.909586037193184847e-04
3.517503500700140062e+00,7.015512399170611424e+00,2.233843191684856322e+01,3.467562362437761540e-04,1.299860861234989340e-01
3.518303660732146287e+00,7.015512676086784083e+00,2.234404544964522898e+01,3.458738907044553012e-04,9.246346558306864361e-02
3.519103820764152957e+00,7.015512952294550075e+00,2.234965898266422002e+01,3.449938015922866157e-04,-1.394945951491257663e-01
3.519903980796159182e+00,7.015513227795780793e+00,2.235527251590494657e+01,3.441159629459013833e-04,5.822331130609090938e-02
3.520704140828165851e+00,7.015513502592341410e+00,2.236088604936682955e+01,3.432403688251873782e-04,2.771826910106006681e-01
3.521504300860172076e+00,7.015513776686094438e+00,2.236649958304927566e+01,3.423670133016170204e-04,-2.207949410921858369e-01
3.522304460892178302e+00,7.015514050078899722e+00,2.237211311695170934e+01,3.414958904535499618e-04,-2.070175113331019778e-01
3.523104620924184971e+00,7.015514322772612665e+00,2.237772665107354797e+01,3.406269943706544080e-04,-1.819995959077634062e-01
3.523904780956191196e+00,7.015514594769084233e+00,2.238334018541420178e+01,3.397603191630260721e-04,1.484196294068401978e-01
3.524704940988197865e+00,7.015514866070163613e+00,2.238895371997310235e+01,3.388958589379763818e-04,-9.214752290668065671e-02
3.525505101020204091e+00,7.015515136677694663e+00,2.239456725474965637e+01,3.380336078262841581e-04,5.912255052271247341e-02
3.526305261052210316e+00,7.015515406593519465e+00,2.240018078974329541e+01,3.371735599606414595e-04,2.286983068278326536e-01
3.527105421084216985e+00,7.015515675819475661e+00,2.240579432495344747e+01,3.363157094930629954e-04,-2.248795226953186621e-01
3.527905581116223210e+00,7.015515944357396450e+00,2.241140786037952282e+01,3.354600505832798507e-04,2.948878250547610769e-01
3.528705741148229436e+00,7.015516212209112368e+00,2.241702139602095656e+01,3.346065774023322063e-04,5.975097306391827234e-03
3.529505901180236105e+00,7.015516479376450398e+00,2.242263493187717316e+01,3.337552841342270298e-04,-3.488765357115516941e-02
3.530306061212242330e+00,7.015516745861233083e+00,2.242824846794759708e+01,3.329061649770435828e-04,3.060626958021967492e-01
3.531106221244248999e+00,7.015517011665281188e+00,2.243386200423166343e+01,3.320592141277352912e-04,9.155674605635878704e-02
3.531906381276255225e+00,7.015517276790410151e+00,2.243947554072879669e+01,3.312144258114210391e-04,-2.629463242227965125e-01
3.532706541308261450e+00,7.015517541238432742e+00,2.244508907743842840e+01,3.303717942520937667e-04,-1.174363220908161871e-02
3.533506701340268119e+00,7.015517805011157293e+00,2.245070261435999726e+01,3.295313136916875208e-04,-1.542075158771651078e-01
3.534306861372274344e+00,7.015518068110388583e+00,2.245631615149292415e+01,3.286929783845513302e-04,5.322641927419795999e-02
3.535107021404281014e+00,7.015518330537929614e+00,2.246192968883665486e+01,3.278567825894347838e-04,-9.397478875895687311e-02
3.535907181436287239e+00,7.015518592295577172e+00,2.246754322639062096e+01,3.270227205830290103e-04,-6.778082771617890967e-02
3.536707341468293464e+00,7.015518853385127152e+00,2.247315676415425401e+01,3.261907866486368204e-04,1.918089808147070141e-01
3.537507501500300133e+00,7.015519113808369234e+00,2.247877030212700333e+01,3.253609750872262559e-04,-3.386470487664756668e-01
3.538307661532306359e+00,7.015519373567091321e+00,2.248438384030829695e+01,3.245332802036136801e-04,5.623335116446247228e-02
3.539107821564313028e+00,7.015519632663076877e+00,2.248999737869758064e+01,3.237076963205572674e-04,-4.672189042539746928e-02
3.539907981596319253e+00,7.015519891098105809e+00,2.249561091729429307e+01,3.228842177701902886e-04,6.467907357783961309e-02
3.540708141628325478e+00,7.015520148873956252e+00,2.250122445609787292e+01,3.220628388893235876e-04,-4.742619679052482717e-01
3.541508301660332148e+00,7.015520405992398345e+00,2.250683799510777661e+01,3.212435540429346053e-04,-1.908683720480337798e-01
3.542308461692338373e+00,7.015520662455204004e+00,2.251245153432343216e+01,3.204263575874137385e-04,-8.152996884679669654e-02
3.543108621724345042e+00,7.015520918264138039e+00,2.251806507374429955e+01,3.196112439031730760e-04,3.305116118813957171e-01
3.543908781756351267e+00,7.015521173420963486e+00,2.252367861336981392e+01,3.187982073758550061e-04,-2.511999737152978418e-01
3.544708941788357492e+00,7.015521427927437159e+00,2.252929215319943168e+01,3.179872424118074681e-04,-2.248290768192019728e-01
3.545509101820364162e+00,7.015521681785315877e+00,2.253490569323259862e+01,3.171783434179110701e-04,-3.830810305887436679e-02
