h2,S,t_gen,R,R_noisy
8.916495304317895165e-01,1.837217554568065125e+00,7.285866277890029608e-01,6.678389507997539720e-01,6.691867959797047627e-01
5.389385787973562936e-01,2.560227768660962688e+00,1.679827135008991945e+01,3.476148467609957993e-01,3.373608234080781032e-01
4.012911513586396861e-01,1.120580721050478790e+00,1.910673385547945458e+01,2.594410277666633347e-01,2.727976631141591501e-01
6.514260766711063022e-01,4.088190402103467624e-01,6.163658276399188729e+00,2.078466357659058683e-01,2.069697214680235597e-01
7.882388651700709126e-01,5.689198329924527453e-01,6.020045577478057020e+00,3.218419421058336671e-01,3.319329207706669393e-01
6.560621770729441193e-01,3.623650932139258263e+00,1.053051613312021573e+00,2.776093066470242676e-01,2.713909808812010604e-01
5.410913722644620227e-01,1.520236318184534863e+00,1.224267216197718433e+01,4.051960486337036760e-01,4.156855105902377279e-01
1.882702431860452386e-01,1.825786774689365899e+00,8.692861945923977984e+00,1.937472607064539276e-01,1.908456560712463168e-01
6.654677582489926246e-01,9.353181276670085031e-01,1.389131102281842089e+01,3.632842381838934376e-01,3.727762756889247409e-01
8.227217724308975022e-01,6.647542190240627313e-01,1.117516051703746349e+00,4.042118283902351172e-01,4.123233024590011175e-01
4.410197971431744079e-01,3.089998879329679760e+00,7.221253136976544695e+00,2.804405559747202292e-01,2.688389765945587984e-01
7.882112242688209536e-01,9.115266941851501992e-01,1.876507110173626458e+01,3.858419132537935781e-01,3.894393758533301608e-01
5.543306426997964831e-01,4.816153481251794766e-01,3.371882756456443531e+00,2.165092777806374158e-01,2.211323669576545081e-01
2.756739739275408940e-01,1.370395163798472371e+00,1.500326258493547016e+01,2.222751064475140537e-01,2.215966169191528612e-01
8.832567740110580656e-01,5.248790656476745031e-01,3.522843550888807851e+00,3.443518992682680357e-01,3.264538009747106617e-01
6.823231815488749463e-01,1.260954317476248532e+00,9.260901201481823719e+00,4.635709718167283500e-01,4.662957759110845091e-01
8.825964257565021009e-01,2.185593400655390983e+00,2.261167419215388552e+00,6.154035922740010989e-01,6.121192710080728405e-01
5.685451144784556821e-01,6.621324229762671765e-01,1.250376291752464120e-01,3.027510517258976130e-01,3.146212927296028194e-01
6.817272341267677227e-01,2.338520395368618221e+00,8.337181875909713824e+00,4.713491466861426393e-01,4.606175811555727195e-01
2.832309756848476190e-01,2.377403657383142743e+00,1.048396409652533734e+01,2.547126743995258291e-01,2.644510679152697885e-01
4.994530824783588452e-01,1.946042238992628404e+00,3.185399222623950255e+00,4.480619763758702523e-01,4.493405889551012611e-01
3.767124505176828175e-01,1.168412020300409804e+00,1.633189853231876398e+01,2.595492060246490928e-01,2.848895110513966489e-01
6.329434049295772358e-01,2.982023004562583068e+00,3.295779059520302923e+00,3.832748484805084677e-01,3.731070034524096579e-01
8.511702075210305640e-01,3.410828320821995607e+00,1.290021960037253557e+01,3.011504862766423152e-01,3.106195055025100515e-01
5.242275338859354594e-01,1.339315417764951999e+00,3.293009404051610023e+00,4.302281966308483252e-01,4.247893148727983070e-01
5.569685411815927800e-02,2.800319990135886616e-01,1.634322423511689237e+01,1.208271985143897186e-02,2.501949981665063313e-03
3.183830364348119724e-01,3.871633800990207153e+00,7.767113958390772233e+00,1.432220310682920661e-01,1.538900079041316815e-01
5.084691245156495176e-01,3.238828269978692109e+00,2.817548001414063030e+00,3.010633228817756746e-01,3.070042024815696213e-01
7.238417977371421896e-01,3.584518905512190656e+00,5.739971963848081060e+00,2.772456230658047471e-01,2.876409243313893249e-01
5.473770057746362161e-01,2.603567021025808170e+00,6.491404594299639008e+00,3.943744821386328536e-01,3.781889685123360767e-01
2.204240879246163742e-01,2.138151736538217162e-01,6.822695066157786314e+00,4.078191472736165252e-02,2.870699592632922764e-02
5.673728367036664499e-01,1.953556426020380377e+00,1.314149281761140919e+01,4.228764164165953465e-01,4.286795875433151437e-01
7.967529835900657442e-01,2.798662939677146744e-01,1.511397472553679400e+00,1.918492386853479226e-01,1.832963797095150671e-01
4.917089743070013896e-01,7.743894859082092186e-01,1.560326381718392241e+01,2.441534607935609280e-01,2.572843796081785706e-01
7.679789174070854596e-01,3.356952893648411651e-01,1.241960280882339518e+01,1.858567939908633004e-01,2.024750197439086630e-01
5.062566667364796213e-01,1.900186913650114162e+00,3.013258952957236225e+00,4.542397059799906933e-01,4.529124075182601739e-01
1.030235478159045592e-01,1.843488872168961956e+00,8.231664608917952819e+00,1.145766572659201732e-01,1.148716060724184612e-01
8.779422633785235464e-01,7.052012618481520168e-01,1.026206044405020457e+01,3.872946959296401648e-01,3.875494112367010024e-01
8.768485265246805938e-02,3.531586407940490613e+00,2.006403461974599622e+00,7.266434230366358715e-02,6.973468202270126370e-02
2.870376258386375667e-01,1.427576237283958216e+00,2.594982238087122361e+00,2.785793516486568810e-01,2.782008493401868510e-01
6.022436012707713671e-01,3.598546888789059484e+00,3.553174471521054478e+00,2.610487721193197608e-01,2.587182363755726189e-01
7.421580263594746985e-01,1.524904249473744366e+00,1.506329947562906213e+01,4.853303758287590974e-01,4.896104408472600755e-01
2.322398424576885834e-01,3.957418199644945567e+00,7.579471404561499703e+00,1.100539975665009024e-01,1.067189047564662957e-01
7.903212709725629947e-01,1.099571956493039793e-01,2.621125745758323689e-01,8.213289887476775408e-02,7.692039487161024536e-02
6.485699865544206633e-01,2.278019841280070956e+00,5.145314704127821770e+00,4.877220246059842945e-01,4.847215944895452711e-01
1.258285981813961618e-01,3.665495354212581880e+00,7.867242531601450040e+00,8.352123088706844833e-02,7.739857725309876035e-02
4.268941153355438334e-01,2.917143299064874462e+00,5.493197479364453351e-01,3.294805346916115374e-01,3.286743517854719965e-01
8.052727189362032245e-01,2.677817939797606961e+00,1.884294869030254915e+01,4.052482059382918056e-01,4.106403402749013165e-01
4.304921079197868150e-01,3.928907419433654180e+00,1.359621172453698890e+01,1.515247545587286582e-01,1.720863995317684081e-01
7.846853463759825287e-01,6.257950823647207006e-01,4.440053068915061907e-01,3.758437557500694526e-01,3.595562809180097297e-01
2.268242026008356893e-01,6.359909971934443185e-01,9.970094093879147579e+00,1.112004823093908357e-01,9.742032181563900495e-02
7.920255360968895264e-01,1.231738418689862113e+00,3.590354897061200923e+00,5.529626024554693542e-01,5.522787324048800128e-01
6.431915587433431059e-01,3.298346769676163692e+00,8.296237855914093018e+00,3.027098872677772001e-01,3.030256063412087864e-01
7.210701704992920902e-02,1.259962492918771826e+00,1.761621253164598144e+01,6.064800082895684813e-02,6.019899875063161598e-02
1.392891347551634684e-01,2.915648356849140033e+00,1.361921219143184558e+01,1.202853225369681645e-01,1.390076264846118459e-01
6.766855928834001332e-01,2.683653372580020680e+00,5.591966032019300314e+00,4.365937212818445934e-01,4.183361897788186456e-01
7.629504914800070425e-01,2.347840972025192041e+00,5.405537310131423467e+00,5.219124667156989084e-01,5.203616900379319787e-01
3.651330955147031876e-01,1.974017664580180464e-01,2.040679844927102415e+00,6.634339853889824334e-02,5.361773143347436932e-02
2.764720052436082098e-01,7.678819370652870679e-01,1.698259636355220437e+01,1.445065718583891379e-01,1.414815141672808307e-01
8.779436387483012805e-01,3.764175355010999091e+00,2.937120006530300476e+00,2.757087239199137452e-01,2.808560444890211838e-01
7.699934984911960267e-01,2.645220142304284261e-01,6.247147595906810125e-01,1.793403817633067165e-01,1.649046202872506417e-01
8.968562983279155798e-01,1.204426542734485572e+00,2.796832497562331543e+00,6.019133085279549933e-01,6.121511448791706611e-01
1.992363322700938522e-01,4.216524060597648393e-01,1.341984726700521868e+01,6.451657716354479433e-02,5.605576401735242603e-02
4.826394927775257138e-01,1.536324825680885464e+00,2.136203794711832860e+00,4.333253870855580669e-01,4.228440684066360200e-01
1.326223825346855567e-01,7.215004829866136227e-01,1.387147503622172540e+00,8.524257257389786235e-02,6.878431763571701829e-02
6.273429345741560192e-01,1.910921637919942295e+00,6.143509326814362126e+00,4.976595170099099019e-01,4.906620946159070407e-01
3.951950779705033501e-01,3.650695714792190572e+00,1.024815275063911457e+01,1.828010628083808209e-01,1.753806674468884330e-01
1.222504516540839914e-01,2.639999213006456458e+00,3.510159616079635558e+00,1.349661563441605927e-01,1.432509046972655353e-01
1.797369663542796592e-01,3.822497839347924753e+00,6.893369158733961832e+00,1.014507205932437539e-01,8.583089758426069860e-02
8.237544684792682537e-01,5.160464011128295114e-01,4.486508948136982866e+00,3.162164799939924387e-01,3.183471886246482807e-01
7.953568021299298740e-01,2.369787312083348141e+00,1.930287916422034655e+01,4.466793416594448951e-01,4.550923266019920588e-01
8.618796444021983305e-01,3.231696778914740609e+00,1.615710707275579949e+01,3.254904851478875871e-01,3.229708857596086946e-01
8.120705558493183096e-01,2.534662197864938626e+00,1.091797481907838829e+01,4.691546489960438659e-01,4.768389868154678246e-01
5.048814408767139383e-01,2.071834329163885879e+00,4.974083074151918638e+00,4.344625719980997891e-01,4.275320697458975805e-01
4.881373731846594954e-01,4.970136212346690785e-01,1.644091492854803604e+01,1.667679724035728561e-01,1.709098014252087572e-01
5.490374422402949373e-01,1.377916029327739489e+00,6.569910917969206565e+00,4.284517680225766179e-01,4.251135659645370879e-01
7.018001997708868123e-01,3.869526201221197059e+00,6.629199929156531113e+00,2.203569840970997784e-01,2.419459099415812164e-01
2.180607882060065505e-01,1.990099323114282504e+00,6.332117838827311829e+00,2.287330899375539794e-01,2.258940925626221896e-01
4.283478793995641465e-01,4.673985419661736973e-01,1.784143535011041592e+01,1.385803608307545620e-01,1.355875997929302523e-01
3.879544075465484188e-01,2.593615378847208941e+00,3.758625815081895194e+00,3.325477288885479443e-01,3.365861073997163944e-01
7.212050040065725032e-01,3.489282317190212090e-01,1.289052884094052942e+00,2.136365447586956179e-01,2.083477042274989588e-01
8.909860332724986454e-02,6.560128557398293703e-01,1.758225080152702446e+01,4.287308107854081313e-02,4.091280615581164432e-02
5.941723069030457882e-01,1.001071802203737038e+00,1.107038443760626834e+01,3.603566653001346598e-01,3.637408427615314577e-01
1.254010040694310546e-01,4.063369965437917397e-01,1.765309373113748492e+01,3.802659318499519714e-02,4.677889895732916664e-02
5.108273543455237320e-01,8.336111293456639482e-01,6.405114551919988131e+00,3.006263311793778703e-01,2.946677811095089194e-01
2.390802757880804430e-01,7.736764813159082710e-01,3.339077676387380844e+00,1.527389869795661159e-01,1.533461417696537210e-01
8.809405924114234177e-01,2.013818345923257258e+00,8.429830384730029991e+00,5.790549870735333116e-01,5.773449121527899353e-01
1.637104987118508104e-01,1.177944516132087172e+00,7.090129940645870654e+00,1.421251647116958672e-01,1.491020239785556256e-01
3.233096147289040156e-01,3.764381620727308420e+00,2.723470960420810716e+00,1.679500231441555802e-01,1.761648806662654831e-01
2.288861185192331837e-01,1.756466423801559706e+00,1.851652564202760942e+01,2.018792204600638740e-01,2.059188729789381000e-01
2.703754605955421275e-01,1.992670547891684629e+00,1.070932625536829264e+01,2.555113283917634925e-01,2.581743560435638130e-01
6.279121224722499228e-01,2.917033415927211770e+00,9.968354986242644600e-01,4.077080849376407135e-01,4.256294164419042736e-01
1.083186264393674048e-01,1.499640536197442753e+00,1.783246950405056097e+01,9.876558406102721455e-02,9.004758446358551716e-02
5.773767404146061821e-01,3.331615406628513298e+00,1.090459509373851166e+00,3.137106913305278688e-01,3.300870433449455410e-01
4.928777834102855415e-01,1.936594888290437799e+00,1.405532051076506406e+01,3.815742184379062318e-01,3.869610074353764251e-01
9.072972192644246370e-02,9.340230188168677783e-01,1.251174790758291877e+01,6.327325734059190132e-02,4.794800572272989170e-02
8.555570744273292005e-01,1.155402718209205482e+00,6.119167194786445663e-02,5.972408797243483614e-01,5.985419765589343744e-01
4.620893076696400148e-01,2.841641490095375033e+00,1.044427946606201729e+01,3.081491190804089286e-01,2.940111856165018023e-01
9.693936758952176325e-02,3.873840547758923503e+00,1.605614429489917683e+01,5.335018010245321657e-02,5.212474239322383018e-02
5.116345289459913737e-01,2.066087322198681964e+00,9.899159899627796300e-01,4.661229444723356541e-01,4.458402418055799066e-01
3.771895254394633246e-01,3.392415992597926255e+00,9.168058049683798671e+00,2.113696278432707909e-01,2.186719776277830929e-01
1.395316416558793349e-01,1.510899104730564213e+00,5.073451936333357892e+00,1.471033327455754380e-01,1.392200302698942682e-01
7.112670002506905620e-01,1.094890504389325780e+00,2.979496215914845259e+00,4.890033465371161348e-01,5.055314784863083055e-01
8.038668738588130580e-01,2.655501071025073045e+00,1.513800117288743863e-02,5.242331334914894780e-01,5.170058557188240700e-01
6.452291172122939233e-01,1.021274559196672982e+00,1.711310198697424667e+01,3.622954935140139665e-01,3.628574703220573405e-01
4.389343156286195646e-01,4.138437812064584831e-01,1.840673890128975287e+01,1.265013846041448398e-01,1.129431164640390256e-01
7.537187251939738708e-01,1.886608060688364619e+00,8.322975130291318635e+00,5.394278518213851958e-01,5.381617600815711278e-01
6.938918013983594313e-02,1.004387754343664257e-01,7.152136423504169116e+00,6.173348219143037427e-03,6.632585189763143436e-03
2.343071231441323232e-01,1.658953947966539388e+00,4.971857313667387146e+00,2.405261125763737684e-01,2.456147101623032125e-01
5.459903659998822656e-01,2.525186448566918429e+00,1.613014878468351654e+01,3.566542605795918197e-01,3.813919855290560101e-01
2.131251685631196380e-01,1.009904429510254609e+00,1.893673394287639766e+01,1.398775501174270297e-01,1.563884921563550578e-01
6.109593345804549269e-01,1.640796718560620926e-01,1.779149303424426165e+01,7.403887925026923778e-02,8.191926890987652476e-02
4.616202347743586509e-01,2.116285061297454639e+00,3.807182697668010096e+00,4.145017250055936242e-01,4.113003104642182217e-01
7.460310686032713967e-01,3.486905164437368310e+00,9.511989458963377331e+00,2.836158617111609881e-01,2.808463096227222233e-01
8.855278314588362898e-01,2.843635101770215279e+00,7.155580647754500312e+00,4.534374830371503129e-01,4.504485796772504380e-01
9.779550716833373958e-02,3.072018233606576221e+00,1.167642087241361892e+01,8.599627917254769327e-02,7.756456398989892975e-02
6.768273183542750093e-01,3.098136263596284135e+00,8.087890389471905195e+00,3.478040580798898440e-01,3.546406645791490564e-01
1.014504671140101510e-01,1.239260058155364996e+00,1.068535361870973688e+01,8.978482611298334304e-02,8.936818397595536201e-02
5.061382552773474597e-01,3.500265218455951732e+00,4.150873710556046703e+00,2.524296830665027080e-01,2.578704488169274445e-01
3.538163718403692370e-01,1.859830457568411033e+00,1.712133653128341848e+01,2.914601751410306751e-01,2.891683554153843261e-01
4.561182146282213856e-01,3.823439850303764764e+00,1.929089619179087123e+01,1.591609460609853532e-01,1.630948081189407817e-01
6.814912872259163423e-01,9.449095017140064501e-01,3.120232961356645962e+00,4.331498159068410403e-01,4.509668005333907770e-01
5.516069151877046189e-02,3.836606899603558496e-01,1.695504726739263290e+01,1.615470114326132689e-02,1.992651787574162628e-02
5.874017227165314603e-01,2.047842878059341842e+00,6.288165796590387657e+00,4.706264850388748866e-01,4.801759162634262057e-01
7.960240039621375718e-01,2.093852868261983691e+00,1.159099471698026029e+01,5.182336674804707277e-01,5.100674943533665129e-01
8.055715968578182062e-01,3.720558382659451269e+00,1.210624016285314752e+01,2.411306666670135768e-01,2.399919477656596578e-01
4.825891927826375105e-01,2.373190890117273799e+00,2.588771755603438418e+00,4.145843802108298282e-01,4.111605630418103119e-01
