T,k_chem
3.084046809361872192e+02,4.470497786845178780e+03
3.084106821364272832e+02,4.471998953615792743e+03
3.084166833366673472e+02,4.473500452186403891e+03
3.084226845369073544e+02,4.475002282566265421e+03
3.084286857371474184e+02,4.476504444764621439e+03
3.084346869373874824e+02,4.478006938790905224e+03
3.084406881376275464e+02,4.479509764654364517e+03
3.084466893378675536e+02,4.481012922364102451e+03
3.084526905381076176e+02,4.482516411929597780e+03
3.084586917383476816e+02,4.484020233359939084e+03
3.084646929385877456e+02,4.485524386664307713e+03
3.084706941388277528e+02,4.487028871851877739e+03
3.084766953390678168e+02,4.488533688931755933e+03
3.084826965393078808e+02,4.490038837913151838e+03
3.084886977395478880e+02,4.491544318805128569e+03
3.084946989397879520e+02,4.493050131616726503e+03
3.085007001400280160e+02,4.494556276357028764e+03
3.085067013402680232e+02,4.496062753035032983e+03
3.085127025405080872e+02,4.497569561659811370e+03
3.085187037407481512e+02,4.499076702240318809e+03
3.085247049409882152e+02,4.500584174785502910e+03
3.085307061412282224e+02,4.502091979304340384e+03
3.085367073414682864e+02,4.503600115805720634e+03
3.085427085417083504e+02,4.505108584298463029e+03
3.085487097419484144e+02,4.506617384791623408e+03
3.085547109421884215e+02,4.508126517293881989e+03
3.085607121424284855e+02,4.509635981814139996e+03
3.085667133426685496e+02,4.511145778361258635e+03
3.085727145429085567e+02,4.512655906943834452e+03
3.085787157431486207e+02,4.514166367570852344e+03
3.085847169433886847e+02,4.515677160250915222e+03
3.085907181436287487e+02,4.517188284992732406e+03
3.085967193438687559e+02,4.518699741805075973e+03
3.086027205441088199e+02,4.520211530696599766e+03
3.086087217443488839e+02,4.521723651675834844e+03
3.086147229445888911e+02,4.523236104751568746e+03
3.086207241448289551e+02,4.524748889932244310e+03
3.086267253450690191e+02,4.526262007226620881e+03
3.086327265453090831e+02,4.527775456643163125e+03
3.086387277455490903e+02,4.529289238190274773e+03
3.086447289457891543e+02,4.530803351876706984e+03
3.086507301460292183e+02,4.532317797710788909e+03
3.086567313462692255e+02,4.533832575700996131e+03
3.086627325465092895e+02,4.535347685855842428e+03
3.086687337467493535e+02,4.536863128183747904e+03
3.086747349469894175e+02,4.538378902692971678e+03
3.086807361472294247e+02,4.539895009392045722e+03
3.086867373474694887e+02,4.541411448289210966e+03
3.086927385477095527e+02,4.542928219392934807e+03
3.086987397479496167e+02,4.544445322711382687e+03
3.087047409481896239e+02,4.545962758252901040e+03
3.087107421484296879e+02,4.547480526025770814e+03
3.087167433486697519e+02,4.548998626038231123e+03
3.087227445489097590e+02,4.550517058298389202e+03
3.087287457491498230e+02,4.552035822814588755e+03
3.087347469493898870e+02,4.553554919594859712e+03
3.087407481496298942e+02,4.555074348647502120e+03
3.087467493498699582e+02,4.556594109980549547e+03
3.087527505501100222e+02,4.558114203602069210e+03
3.087587517503500862e+02,4.559634629520259296e+03
3.087647529505900934e+02,4.561155387743011488e+03
3.087707541508301574e+02,4.562676478278533068e+03
3.087767553510702214e+02,4.564197901134734821e+03
3.087827565513102854e+02,4.565719656319651222e+03
3.087887577515502926e+02,4.567241743841182142e+03
3.087947589517903566e+02,4.568764163707335683e+03
3.088007601520304206e+02,4.570286915925951689e+03
3.088067613522704278e+02,4.571810000505058269e+03
3.088127625525104918e+02,4.573333417452468893e+03
3.088187637527505558e+02,4.574857166775942460e+03
3.088247649529906198e+02,4.576381248483443414e+03
3.088307661532306270e+02,4.577905662582684272e+03
3.088367673534706910e+02,4.579430409081538528e+03
3.088427685537107550e+02,4.580955487987760534e+03
3.088487697539507622e+02,4.582480899308898188e+03
3.088547709541908262e+02,4.584006643052956861e+03
3.088607721544308902e+02,4.585532719227427151e+03
3.088667733546709542e+02,4.587059127840023393e+03
3.088727745549109613e+02,4.588585868898439003e+03
3.088787757551510254e+02,4.590112942410246433e+03
3.088847769553910894e+02,4.591640348383109995e+03
3.088907781556310965e+02,4.593168086824562124e+03
3.088967793558711605e+02,4.594696157742091600e+03
3.089027805561112245e+02,4.596224561143364554e+03
3.089087817563512885e+02,4.597753297035863397e+03
3.089147829565912957e+02,4.599282365426910474e+03
3.089207841568313597e+02,4.600811766324210112e+03
3.089267853570714237e+02,4.602341499735108300e+03
3.089327865573114877e+02,4.603871565666884635e+03
3.089387877575514949e+02,4.605401964127172505e+03
3.089447889577915589e+02,4.606932695123176018e+03
3.089507901580316229e+02,4.608463758662348482e+03
3.089567913582716301e+02,4.609995154751952214e+03
3.089627925585116941e+02,4.611526883399265898e+03
3.089687937587517581e+02,4.613058944611670995e+03
3.089747949589918221e+02,4.614591338396388892e+03
3.089807961592318293e+02,4.616124064760556394e+03
3.089867973594718933e+02,4.617657123711520399e+03
3.089927985597119573e+02,4.619190515256334947e+03
3.089987997599519645e+02,4.620724239402356034e+03
3.090048009601920285e+02,4.622258296156611323e+03
3.090108021604320925e+02,4.623792685526181231e+03
3.090168033606721565e+02,4.625327407518249856e+03
3.090228045609121637e+02,4.626862462139864874e+03
3.090288057611522277e+02,4.628397849397954815e+03
3.090348069613922917e+02,4.629933569299807459e+03
3.090408081616322988e+02,4.631469621852172168e+03
3.090468093618723628e+02,4.633006007062261233e+03
3.090528105621124269e+02,4.634542724936894956e+03
3.090588117623524909e+02,4.636079775482977311e+03
3.090648129625924980e+02,4.637617158707565068e+03
3.090708141628325620e+02,4.639154874617422138e+03
3.090768153630726260e+02,4.640692923219447039e+03
3.090828165633126901e+02,4.642231304520567392e+03
3.090888177635526972e+02,4.643770018527462526e+03
3.090948189637927612e+02,4.645309065247096441e+03
3.091008201640328252e+02,4.646848444686170296e+03
3.091068213642728324e+02,4.648388156851327039e+03
3.091128225645128964e+02,4.649928201749468826e+03
3.091188237647529604e+02,4.651468579387277714e+03
3.091248249649929676e+02,4.653009289771311160e+03
3.091308261652330316e+02,4.654550332908394012e+03
3.091368273654730956e+02,4.656091708805091912e+03
3.091428285657131596e+02,4.657633417467930485e+03
3.091488297659531668e+02,4.659175458903698200e+03
3.091548309661932308e+02,4.660717833118780618e+03
3.091608321664332948e+02,4.662260540119871621e+03
3.091668333666733588e+02,4.663803579913459544e+03
3.091728345669133660e+02,4.665346952505880836e+03
3.091788357671534300e+02,4.666890657903847568e+03
3.091848369673934940e+02,4.668434696113751670e+03
3.091908381676335011e+02,4.669979067141889573e+03
3.091968393678735652e+02,4.671523770994846018e+03
3.092028405681136292e+02,4.673068807678861958e+03
3.092088417683536932e+02,4.674614177200453014e+03
3.092148429685937003e+02,4.676159879565852862e+03
3.092208441688337643e+02,4.677705914781387037e+03
3.092268453690738284e+02,4.679252282853404722e+03
3.092328465693138355e+02,4.680798983788143232e+03
3.092388477695538995e+02,4.682346017591774398e+03
3.092448489697939635e+02,4.683893384270653769e+03
3.092508501700340275e+02,4.685441083830977732e+03
3.092568513702740347e+02,4.686989116278759866e+03
3.092628525705140987e+02,4.688537481620352992e+03
3.092688537707541627e+02,4.690086179861721575e+03
3.092748549709941699e+02,4.691635211009144768e+03
3.092808561712342339e+02,4.693184575068642516e+03
3.092868573714742979e+02,4.694734272046183833e+03
3.092928585717143619e+02,4.696284301947945096e+03
3.092988597719543691e+02,4.697834664779832565e+03
3.093048609721944331e+02,4.699385360547928940e+03
3.093108621724344971e+02,4.700936389258197778e+03
3.093168633726745611e+02,4.702487750916493496e+03
3.093228645729145683e+02,4.704039445528884244e+03
3.093288657731546323e+02,4.705591473101166230e+03
3.093348669733946963e+02,4.707143833639197510e+03
3.093408681736347035e+02,4.708696527148940731e+03
3.093468693738747675e+02,4.710249553636198470e+03
3.093528705741148315e+02,4.711802913106658707e+03
3.093588717743548955e+02,4.713356605566338658e+03
3.093648729745949026e+02,4.714910631020718938e+03
3.093708741748349667e+02,4.716464989475792208e+03
3.093768753750750307e+02,4.718019680937126395e+03
3.093828765753150378e+02,4.719574705410399474e+03
3.093888777755551018e+02,4.721130062901440397e+03
3.093948789757951658e+02,4.722685753415816180e+03
3.094008801760352299e+02,4.724241776959041090e+03
3.094068813762752370e+02,4.725798133536855858e+03
3.094128825765153010e+02,4.727354823154748374e+03
3.094188837767553650e+02,4.728911845818383881e+03
3.094248849769953722e+02,4.730469201533234809e+03
3.094308861772354362e+02,4.732026890304706285e+03
3.094368873774755002e+02,4.733584912138462641e+03
3.094428885777155642e+02,4.735143267039880811e+03
3.094488897779555714e+02,4.736701955014327723e+03
3.094548909781956354e+02,4.738260976067372212e+03
3.094608921784356994e+02,4.739820330204323000e+03
3.094668933786757634e+02,4.741380017430514272e+03
3.094728945789157706e+02,4.742940037751347518e+03
3.094788957791558346e+02,4.744500391172079617e+03
3.094848969793958986e+02,4.746061077698168447e+03
3.094908981796359058e+02,4.747622097334743557e+03
3.094968993798759698e+02,4.749183450087048186e+03
3.095029005801160338e+02,4.750745135960435618e+03
3.095089017803560409e+02,4.752307154959956279e+03
3.095149029805961050e+02,4.753869507090953448e+03
3.095209041808361690e+02,4.755432192358533030e+03
3.095269053810762330e+02,4.756995210767722710e+03
3.095329065813162401e+02,4.758558562323819388e+03
3.095389077815563041e+02,4.760122247031794359e+03
3.095449089817963682e+02,4.761686264896693501e+03
3.095509101820364322e+02,4.763250615923629994e+03
3.095569113822764393e+02,4.764815300117643346e+03
3.095629125825165033e+02,4.766380317483660292e+03
3.095689137827565673e+02,4.767945668026713065e+03
3.095749149829965745e+02,4.769511351751620168e+03
3.095809161832366385e+02,4.771077368663548441e+03
3.095869173834767025e+02,4.772643718767260907e+03
3.095929185837167665e+02,4.774210402067571522e+03
3.095989197839567737e+02,4.775777418569519796e+03
3.096049209841968377e+02,4.777344768277779622e+03
3.096109221844369017e+02,4.778912451197154041e+03
3.096169233846769089e+02,4.780480467332595254e+03
3.096229245849169729e+02,4.782048816688713487e+03
3.096289257851570369e+02,4.783617499270378175e+03
3.096349269853971009e+02,4.785186515082255937e+03
3.096409281856371081e+02,4.786755864128922440e+03
3.096469293858771721e+02,4.788325546415198914e+03
3.096529305861172361e+02,4.789895561945736517e+03
3.096589317863572433e+02,4.791465910725009962e+03
3.096649329865973073e+02,4.793036592757806829e+03
3.096709341868373713e+02,4.794607608048610928e+03
3.096769353870774353e+02,4.796178956601946084e+03
3.096829365873174424e+02,4.797750638422453449e+03
3.096889377875575065e+02,4.799322653514458580e+03
3.096949389877975705e+02,4.800895001882646284e+03
3.097009401880376345e+02,4.802467683531450348e+03
3.097069413882776416e+02,4.804040698465166315e+03
3.097129425885177056e+02,4.805614046688338931e+03
3.097189437887577697e+02,4.807187728205341955e+03
3.097249449889977768e+02,4.808761743020414542e+03
3.097309461892378408e+02,4.810336091138144184e+03
3.097369473894779048e+02,4.811910772562608145e+03
3.097429485897179120e+02,4.813485787298294781e+03
3.097489497899579760e+02,4.815061135349392316e+03
3.097549509901980400e+02,4.816636816720103525e+03
3.097609521904381040e+02,4.818212831414743960e+03
3.097669533906781112e+02,4.819789179437523671e+03
3.097729545909181752e+02,4.821365860792560852e+03
3.097789557911582392e+02,4.822942875483999160e+03
3.097849569913983032e+02,4.824520223516088663e+03
3.097909581916383104e+02,4.826097904892804763e+03
3.097969593918783744e+02,4.827675919618354783e+03
3.098029605921184384e+02,4.829254267696670468e+03
3.098089617923584456e+02,4.830832949131997339e+03
3.098149629925985096e+02,4.832411963928156183e+03
3.098209641928385736e+02,4.833991312089156054e+03
3.098269653930786376e+02,4.835570993619103319e+03
3.098329665933186448e+02,4.837151008521788754e+03
3.098389677935587088e+02,4.838731356801308721e+03
3.098449689937987728e+02,4.840312038461459451e+03
3.098509701940387799e+02,4.841893053506018077e+03
3.098569713942788439e+02,4.843474401939063682e+03
3.098629725945189080e+02,4.845056083764312461e+03
3.098689737947589720e+02,4.846638098985506076e+03
3.098749749949989791e+02,4.848220447606587186e+03
3.098809761952390431e+02,4.849803129631188312e+03
3.098869773954791071e+02,4.851386145063017466e+03
3.098929785957191143e+02,4.852969493905901800e+03
3.098989797959591783e+02,4.854553176163436547e+03
3.099049809961992423e+02,4.856137191839369734e+03
3.099109821964393063e+02,4.857721540937338432e+03
3.099169833966793135e+02,4.859306223460872388e+03
3.099229845969193775e+02,4.860891239413670519e+03
3.099289857971594415e+02,4.862476588799281672e+03
3.099349869973995055e+02,4.864062271621135551e+03
3.099409881976395127e+02,4.865648287882933801e+03
3.099469893978795767e+02,4.867234637588071564e+03
3.099529905981196407e+02,4.868821320740052215e+03
3.099589917983596479e+02,4.870408337342382765e+03
3.099649929985997119e+02,4.871995687398381961e+03
3.099709941988397759e+02,4.873583370911597740e+03
3.099769953990798399e+02,4.875171387885320655e+03
3.099829965993198471e+02,4.876759738322884004e+03
3.099889977995599111e+02,4.878348422227724768e+03
3.099949989997999751e+02,4.879937439603110761e+03
3.100010002000399822e+02,4.881526790452258865e+03
3.100070014002800463e+02,4.883116474778606062e+03
3.100130026005201103e+02,4.884706492585182787e+03
3.100190038007601743e+02,4.886296843875447848e+03
3.100250050010001814e+02,4.887887528652389847e+03
3.100310062012402454e+02,4.889478546919213841e+03
3.100370074014803095e+02,4.891069898679211292e+03
3.100430086017203166e+02,4.892661583935333510e+03
3.100490098019603806e+02,4.894253602690896514e+03
3.100550110022004446e+02,4.895845954948753388e+03
3.100610122024405086e+02,4.897438640712036431e+03
3.100670134026805158e+02,4.899031659983869758e+03
3.100730146029205798e+02,4.900625012767128283e+03
3.100790158031606438e+02,4.902218699064875182e+03
3.100850170034007078e+02,4.903812718880047214e+03
3.100910182036407150e+02,4.905407072215625703e+03
3.100970194038807790e+02,4.907001759074411893e+03
3.101030206041208430e+02,4.908596779459433492e+03
3.101090218043608502e+02,4.910192133373376237e+03
3.101150230046009142e+02,4.911787820819309673e+03
3.101210242048409782e+02,4.913383841799964102e+03
3.101270254050809854e+02,4.914980196317994341e+03
3.101330266053210494e+02,4.916576884376399903e+03
3.101390278055611134e+02,4.918173905977808317e+03
3.101450290058011774e+02,4.919771261124898956e+03
3.101510302060411846e+02,4.921368949820476701e+03
3.101570314062812486e+02,4.922966972067159986e+03
3.101630326065213126e+02,4.924565327867638189e+03
3.101690338067613766e+02,4.926164017224535201e+03
3.101750350070013837e+02,4.927763040140377598e+03
3.101810362072414478e+02,4.929362396617881132e+03
3.101870374074815118e+02,4.930962086659582383e+03
3.101930386077215189e+02,4.932562110267850585e+03
3.101990398079615829e+02,4.934162467445406037e+03
