t,T,H,W,dT_dt,dT_dt_noisy
2.229445889177835483e+01,1.226014035368685889e-01,2.724041199672633251e-01,7.211785851105805278e-01,1.738689869747178651e-04,-1.285336863130920847e-02
2.230046009201840107e+01,1.226024449877907707e-01,2.724048715688990874e-01,7.211643353699812575e-01,1.732126897429908663e-04,-6.199487600911779807e-04
2.230646129225845087e+01,1.226034825046750931e-01,2.724056247436110745e-01,7.211500995846162887e-01,1.725579089128653765e-04,5.240090967741700342e-03
2.231246249249849711e+01,1.226045160966186126e-01,2.724063794801810934e-01,7.211358777442623547e-01,1.719046421477868347e-04,2.617239605155123605e-02
2.231846369273854691e+01,1.226055457727044662e-01,2.724071357674230365e-01,7.211216698386911927e-01,1.712528871126994812e-04,-1.279803257178454938e-02
2.232446489297859316e+01,1.226065715420018576e-01,2.724078935941827706e-01,7.211074758576694332e-01,1.706026414741851349e-04,-2.645445761685365563e-03
2.233046609321864295e+01,1.226075934135660850e-01,2.724086529493383591e-01,7.210932957909589325e-01,1.699539029003382939e-04,-1.580036003355348231e-02
2.233646729345868920e+01,1.226086113964385133e-01,2.724094138217996175e-01,7.210791296283167728e-01,1.693066690608840963e-04,-1.743414109021265007e-02
2.234246849369873900e+01,1.226096254996465740e-01,2.724101762005086691e-01,7.210649773594948186e-01,1.686609376270464811e-04,-9.421271879617389503e-03
2.234846969393878524e+01,1.226106357322037793e-01,2.724109400744395004e-01,7.210508389742400492e-01,1.680167062717008442e-04,-2.231080852482005689e-02
2.235447089417883504e+01,1.226116421031097220e-01,2.724117054325981280e-01,7.210367144622947810e-01,1.673739726692283214e-04,8.902679805664663604e-03
2.236047209441888128e+01,1.226126446213500754e-01,2.724124722640227092e-01,7.210226038133961124e-01,1.667327344956337498e-04,2.097031013320365886e-02
2.236647329465893108e+01,1.226136432958965655e-01,2.724132405577833760e-01,7.210085070172764787e-01,1.660929894284277064e-04,-1.044113647077778324e-02
2.237247449489897733e+01,1.226146381357070131e-01,2.724140103029822346e-01,7.209944240636629864e-01,1.654547351467375305e-04,-1.420170812147808666e-02
2.237847569513902712e+01,1.226156291497253192e-01,2.724147814887534769e-01,7.209803549422783009e-01,1.648179693312656902e-04,2.628493201915186456e-02
2.238447689537907337e+01,1.226166163468814380e-01,2.724155541042633244e-01,7.209662996428398696e-01,1.641826896642342715e-04,-4.507553749562484210e-03
2.239047809561912317e+01,1.226175997360914316e-01,2.724163281387100843e-01,7.209522581550601439e-01,1.635488938294613059e-04,2.947175568479870264e-02
2.239647929585916941e+01,1.226185793262574014e-01,2.724171035813239272e-01,7.209382304686470233e-01,1.629165795123260763e-04,-5.815402695537274375e-02
2.240248049609921921e+01,1.226195551262675432e-01,2.724178804213672755e-01,7.209242165733030783e-01,1.622857443997899329e-04,-3.594798521450244273e-03
2.240848169633926545e+01,1.226205271449961332e-01,2.724186586481343597e-01,7.209102164587262163e-01,1.616563861803546609e-04,-2.065430913985375969e-02
2.241448289657931525e+01,1.226214953913035144e-01,2.724194382509516621e-01,7.208962301146092377e-01,1.610285025440971740e-04,-1.098786855851866841e-02
2.242048409681936150e+01,1.226224598740361105e-01,2.724202192191774730e-01,7.208822575306401692e-01,1.604020911826486984e-04,1.580338698297503730e-02
2.242648529705941129e+01,1.226234206020263978e-01,2.724210015422022790e-01,7.208682986965020412e-01,1.597771497892364057e-04,2.129428005085596057e-02
2.243248649729945754e+01,1.226243775840929889e-01,2.724217852094485970e-01,7.208543536018728881e-01,1.591536760586001464e-04,-3.818822893808388776e-03
2.243848769753950734e+01,1.226253308290404936e-01,2.724225702103708069e-01,7.208404222364259706e-01,1.585316676870895947e-04,1.837674184101136671e-02
2.244448889777955358e+01,1.226262803456596440e-01,2.724233565344555408e-01,7.208265045898295531e-01,1.579111223725879198e-04,-2.276474054522857615e-02
2.245049009801960338e+01,1.226272261427272525e-01,2.724241441712212386e-01,7.208126006517469042e-01,1.572920378145395426e-04,5.061658264739282709e-03
2.245649129825964962e+01,1.226281682290061709e-01,2.724249331102185923e-01,7.207987104118365185e-01,1.566744117139640124e-04,-3.462252279646087401e-03
2.246249249849969942e+01,1.226291066132453728e-01,2.724257233410302126e-01,7.207848338597517834e-01,1.560582417734282523e-04,-3.439035650588718324e-02
2.246849369873974567e+01,1.226300413041798709e-01,2.724265148532706848e-01,7.207709709851413127e-01,1.554435256970812529e-04,1.766858570339998810e-02
2.247449489897979547e+01,1.226309723105307586e-01,2.724273076365866797e-01,7.207571217776488348e-01,1.548302611906055004e-04,-1.381691446250771747e-02
2.248049609921984171e+01,1.226318996410052375e-01,2.724281016806570088e-01,7.207432862269128604e-01,1.542184459612516712e-04,8.283765464432390341e-03
2.248649729945989151e+01,1.226328233042965343e-01,2.724288969751922918e-01,7.207294643225672370e-01,1.536080777178178147e-04,-1.567326436808653273e-02
2.249249849969993775e+01,1.226337433090839701e-01,2.724296935099354000e-01,7.207156560542409274e-01,1.529991541706979263e-04,3.145117282166352141e-03
2.249849969993998755e+01,1.226346596640329745e-01,2.724304912746610685e-01,7.207018614115577870e-01,1.523916730317986801e-04,1.191697497970409247e-02
2.250450090018003380e+01,1.226355723777950157e-01,2.724312902591761731e-01,7.206880803841368976e-01,1.517856320146088178e-04,-3.996046907917768804e-04
2.251050210042008359e+01,1.226364814590076568e-01,2.724320904533195087e-01,7.206743129615921228e-01,1.511810288341575159e-04,-9.882491883541873537e-03
2.251650330066012984e+01,1.226373869162944996e-01,2.724328918469620664e-01,7.206605591335328853e-01,1.505778612070490796e-04,1.177723620814754429e-02
2.252250450090017964e+01,1.226382887582652681e-01,2.724336944300067009e-01,7.206468188895631677e-01,1.499761268514282486e-04,3.918562167381305431e-03
2.252850570114022588e+01,1.226391869935157392e-01,2.724344981923884079e-01,7.206330922192825117e-01,1.493758234870079527e-04,-8.705296111619308802e-03
2.253450690138027568e+01,1.226400816306277841e-01,2.724353031240741574e-01,7.206193791122851300e-01,1.487769488350346170e-04,5.856508644364911975e-04
2.254050810162032192e+01,1.226409726781693132e-01,2.724361092150629493e-01,7.206056795581605723e-01,1.481795006183367347e-04,-1.909546011158909547e-03
2.254650930186037172e+01,1.226418601446943313e-01,2.724369164553858136e-01,7.205919935464932813e-01,1.475834765612832333e-04,-7.075840387619488497e-03
2.255251050210041797e+01,1.226427440387429513e-01,2.724377248351059211e-01,7.205783210668629257e-01,1.469888743897765360e-04,1.778070434194458510e-02
2.255851170234046776e+01,1.226436243688412975e-01,2.724385343443183061e-01,7.205646621088442894e-01,1.463956918312941946e-04,3.452428349419764397e-02
2.256451290258051401e+01,1.226445011435016302e-01,2.724393449731500882e-01,7.205510166620068269e-01,1.458039266148958291e-04,-1.044512210624415870e-02
2.257051410282056381e+01,1.226453743712222350e-01,2.724401567117605283e-01,7.205373847159156631e-01,1.452135764711190435e-04,-2.583408512347765053e-03
2.257651530306061005e+01,1.226462440604875193e-01,2.724409695503407502e-01,7.205237662601304827e-01,1.446246391321043268e-04,-1.900306043986060150e-02
2.258251650330065985e+01,1.226471102197679297e-01,2.724417834791140747e-01,7.205101612842064185e-01,1.440371123315326018e-04,-2.681940584791608559e-02
2.258851770354070609e+01,1.226479728575200073e-01,2.724425984883356300e-01,7.204965697776934963e-01,1.434509938046529820e-04,2.248559357283287999e-02
2.259451890378075589e+01,1.226488319821863598e-01,2.724434145682928521e-01,7.204829917301368569e-01,1.428662812882203204e-04,-1.360638724623031495e-02
2.260052010402080214e+01,1.226496876021956894e-01,2.724442317093049293e-01,7.204694271310765341e-01,1.422829725205854157e-04,6.606661913418671213e-03
2.260652130426085193e+01,1.226505397259627372e-01,2.724450499017233573e-01,7.204558759700480097e-01,1.417010652416325622e-04,-2.727412030400584372e-02
2.261252250450089818e+01,1.226513883618883527e-01,2.724458691359313844e-01,7.204423382365815476e-01,1.411205571927726110e-04,-1.295163727812283054e-02
2.261852370474094798e+01,1.226522335183594520e-01,2.724466894023445662e-01,7.204288139202025265e-01,1.405414461169984808e-04,9.282198001320123015e-03
2.262452490498099422e+01,1.226530752037490180e-01,2.724475106914102662e-01,7.204153030104315514e-01,1.399637297588296470e-04,9.310594343042188567e-03
2.263052610522104402e+01,1.226539134264161141e-01,2.724483329936079889e-01,7.204018054967841200e-01,1.393874058643468361e-04,4.501283787295425054e-03
2.263652730546109026e+01,1.226547481947058843e-01,2.724491562994492133e-01,7.203883213687709564e-01,1.388124721811850870e-04,7.981585313107676313e-03
2.264252850570114006e+01,1.226555795169495533e-01,2.724499805994775037e-01,7.203748506158976772e-01,1.382389264584921174e-04,4.159908550606588457e-03
2.264852970594118631e+01,1.226564074014644123e-01,2.724508058842684544e-01,7.203613932276651255e-01,1.376667664469838348e-04,1.986955239647027194e-02
2.265453090618123611e+01,1.226572318565538056e-01,2.724516321444296341e-01,7.203479491935692591e-01,1.370959898989373982e-04,3.377940956689798324e-02
2.266053210642128235e+01,1.226580528905072132e-01,2.724524593706006970e-01,7.203345185031009290e-01,1.365265945681426452e-04,1.108599057638070401e-02
2.266653330666133215e+01,1.226588705116001127e-01,2.724532875534533272e-01,7.203211011457461010e-01,1.359585782099714812e-04,-2.421330034488162076e-03
2.267253450690137839e+01,1.226596847280941316e-01,2.724541166836911277e-01,7.203076971109860782e-01,1.353919385813223686e-04,-2.073644910884770917e-02
2.267853570714142819e+01,1.226604955482369086e-01,2.724549467520499535e-01,7.202943063882968344e-01,1.348266734406272649e-04,-9.913153518744246412e-03
2.268453690738147444e+01,1.226613029802622185e-01,2.724557777492974675e-01,7.202809289671497917e-01,1.342627805478793790e-04,-6.669999252466092543e-03
2.269053810762152423e+01,1.226621070323898610e-01,2.724566096662334735e-01,7.202675648370110428e-01,1.337002576646123542e-04,2.859381727862470024e-02
2.269653930786157048e+01,1.226629077128257445e-01,2.724574424936898054e-01,7.202542139873422400e-01,1.331391025539002682e-04,-3.114755461829550598e-02
2.270254050810162028e+01,1.226637050297618436e-01,2.724582762225303267e-01,7.202408764075995951e-01,1.325793129803576331e-04,-1.613362933038276978e-02
2.270854170834166652e+01,1.226644989913761863e-01,2.724591108436508757e-01,7.202275520872348791e-01,1.320208867101602124e-04,-2.082125718993151423e-02
2.271454290858171632e+01,1.226652896058329084e-01,2.724599463479794315e-01,7.202142410156946450e-01,1.314638215110103259e-04,1.709217840626138518e-02
2.272054410882176256e+01,1.226660768812822128e-01,2.724607827264758919e-01,7.202009431824205610e-01,1.309081151521229724e-04,-1.414486910544305101e-02
2.272654530906181236e+01,1.226668608258603688e-01,2.724616199701321850e-01,7.201876585768492989e-01,1.303537654043368521e-04,-3.695988935337574804e-02
2.273254650930185861e+01,1.226676414476897126e-01,2.724624580699723797e-01,7.201743871884128678e-01,1.298007700399408937e-04,-4.135865474457173924e-02
2.273854770954190840e+01,1.226684187548786886e-01,2.724632970170524637e-01,7.201611290065381699e-01,1.292491268328407883e-04,5.846369270807137697e-03
2.274454890978195465e+01,1.226691927555217804e-01,2.724641368024605659e-01,7.201478840206471110e-01,1.286988335584271503e-04,-3.299736630722505809e-02
2.275055011002200445e+01,1.226699634576995795e-01,2.724649774173167338e-01,7.201346522201568234e-01,1.281498879936587842e-04,2.161190783583267702e-02
2.275655131026205069e+01,1.226707308694787307e-01,2.724658188527731006e-01,7.201214335944794431e-01,1.276022879170141122e-04,2.084492171947618933e-02
2.276255251050210049e+01,1.226714949989119730e-01,2.724666611000138294e-01,7.201082281330221102e-01,1.270560311085536243e-04,-2.311549454532305439e-02
2.276855371074214673e+01,1.226722558540380842e-01,2.724675041502550576e-01,7.200950358251871908e-01,1.265111153498435503e-04,-7.261661522498724826e-03
2.277455491098219653e+01,1.226730134428819508e-01,2.724683479947451192e-01,7.200818566603720550e-01,1.259675384239836160e-04,-8.017250131205408805e-05
2.278055611122224278e+01,1.226737677734545395e-01,2.724691926247641560e-01,7.200686906279691879e-01,1.254252981156278590e-04,-3.040703011650638249e-02
2.278655731146229257e+01,1.226745188537528702e-01,2.724700380316244508e-01,7.200555377173659677e-01,1.248843922109846294e-04,-2.526016551485014278e-02
2.279255851170233882e+01,1.226752666917600432e-01,2.724708842066704273e-01,7.200423979179451095e-01,1.243448184977541393e-04,-1.328620819846625112e-02
2.279855971194238862e+01,1.226760112954452531e-01,2.724717311412783172e-01,7.200292712190842215e-01,1.238065747652256077e-04,-1.391234046345243272e-03
2.280456091218243486e+01,1.226767526727637475e-01,2.724725788268564930e-01,7.200161576101561378e-01,1.232696588042009322e-04,4.804436061549037171e-03
2.281056211242248466e+01,1.226774908316568546e-01,2.724734272548454128e-01,7.200030570805285857e-01,1.227340684069946897e-04,-3.825510984855507585e-02
2.281656331266253090e+01,1.226782257800519832e-01,2.724742764167175091e-01,7.199899696195644072e-01,1.221998013675174022e-04,4.068651799366828324e-03
2.282256451290258070e+01,1.226789575258628723e-01,2.724751263039763005e-01,7.199768952166221148e-01,1.216668554811853320e-04,-3.047601545596389291e-03
2.282856571314262695e+01,1.226796860773139985e-01,2.724759769070181914e-01,7.199638338616136668e-01,1.211352285610117763e-04,-6.060122771393926418e-03
2.283456691338267319e+01,1.226804114425810582e-01,2.724768282165088706e-01,7.199507855442777160e-01,1.206049184045501765e-04,-9.989441193203631858e-03
2.284056811362272299e+01,1.226811336295372673e-01,2.724776802242087070e-01,7.199377502538037987e-01,1.200759227900430326e-04,1.976858030605888744e-02
2.284656931386276923e+01,1.226818526460433101e-01,2.724785329219015506e-01,7.199247279793822285e-01,1.195482394977659402e-04,3.044767644327038905e-02
2.285257051410281903e+01,1.226825684999473809e-01,2.724793863013948436e-01,7.199117187102044291e-01,1.190218663100831020e-04,-9.953196653311648795e-03
2.285857171434286528e+01,1.226832811990851840e-01,2.724802403545196761e-01,7.198987224354621572e-01,1.184968010113918169e-04,-4.216781722778324346e-03
2.286457291458291508e+01,1.226839907512798783e-01,2.724810950731306192e-01,7.198857391443481690e-01,1.179730413882057460e-04,-3.255938144683406810e-02
2.287057411482296132e+01,1.226846971643421463e-01,2.724819504491058364e-01,7.198727688260559976e-01,1.174505852290647079e-04,-8.876330331901011866e-03
2.287657531506301112e+01,1.226854004460701392e-01,2.724828064743470835e-01,7.198598114697799533e-01,1.169294303245832500e-04,1.292797630062427795e-02
2.288257651530305736e+01,1.226861006042495317e-01,2.724836631407796528e-01,7.198468670647151235e-01,1.164095744674437105e-04,-2.834854284143365453e-03
2.288857771554310716e+01,1.226867976466534532e-01,2.724845204403524845e-01,7.198339356000572620e-01,1.158910154524100955e-04,6.336216479273787741e-03
2.289457891578315341e+01,1.226874915810425432e-01,2.724853783650379446e-01,7.198210170650030104e-01,1.153737510762933849e-04,-2.966361319231357319e-03
2.290058011602320320e+01,1.226881824151649647e-01,2.724862369068320467e-01,7.198081114487496768e-01,1.148577791379723489e-04,1.240079253520395483e-03
2.290658131626324945e+01,1.226888701567562939e-01,2.724870960577544521e-01,7.197952187404955682e-01,1.143430974384074261e-04,1.264239271722803273e-02
2.291258251650329925e+01,1.226895548135397002e-01,2.724879558098483034e-01,7.197823389294393248e-01,1.138297037805713341e-04,1.467100086375183396e-02
2.291858371674334549e+01,1.226902363932257517e-01,2.724888161551802801e-01,7.197694720047809191e-01,1.133175959695670310e-04,-3.950948048285193165e-02
2.292458491698339529e+01,1.226909149035125823e-01,2.724896770858407091e-01,7.197566179557206567e-01,1.128067718125375096e-04,-4.827995794783421224e-03
2.293058611722344153e+01,1.226915903520857665e-01,2.724905385939434543e-01,7.197437767714598422e-01,1.122972291186796756e-04,-5.861583903516340982e-02
