n,L,E,E_noisy
6.354889393475555259e+00,1.337281887950331001e-08,-5.230815018086173745e-20,-5.230184170979890794e-20
5.139649776502810852e+00,1.432738406878021997e-08,-6.227507307074942148e-20,-6.227788749504450331e-20
4.373852293252681989e+00,6.878862465089746288e-09,-9.115674781741585402e-21,-9.118791128239076925e-21
1.801252169672440839e+00,4.214148199964316892e-09,-6.243026501840209440e-21,-6.243435715954289847e-21
5.676713700426009090e+00,1.270155247755785525e-08,-5.032811366121676721e-20,-5.031585888831099717e-20
2.620923999403812488e+00,4.922141495472542501e-09,-5.519283773703537262e-21,-5.522001662568039161e-21
6.173014430715255685e+00,1.159974325189112152e-08,-4.008620279235419439e-20,-4.008243190816691682e-20
7.681142731908103372e+00,1.267218004862543715e-08,-4.066049382286981173e-20,-4.065821124866748885e-20
6.981356147446247995e+00,2.954646011428215978e-09,3.165915644028727998e-19,3.165986113208910956e-19
2.926998018371490318e+00,2.507123960067029116e-09,6.890596143222774746e-20,6.890391323578455989e-20
4.243259608612369504e+00,4.905647282527992778e-09,2.093373878209051424e-20,2.092871366364162112e-20
4.113705005462296782e+00,2.811220728427664364e-09,1.132860928115793736e-19,1.132791049251871771e-19
6.386991885855927364e+00,4.060260278683999697e-09,1.273546221418393581e-19,1.273568986854244615e-19
3.924147678626393798e+00,1.454915588071277211e-08,-6.553008824176948634e-20,-6.552879273518894134e-20
3.466663008708742666e+00,9.245515272607061905e-09,-3.546815964689896748e-20,-3.547082919333649390e-20
5.113542328807256787e+00,2.760518269965318636e-09,1.897593451447905609e-19,1.897614693267080240e-19
4.990261455406854729e+00,2.422382209691398130e-09,2.389928177581125289e-19,2.390163800909772513e-19
6.906386326197886838e+00,1.337914361797109075e-08,-5.005274028719576709e-20,-5.004494800369391103e-20
7.489325669203797275e+00,6.576205245073279718e-09,4.504834894609926709e-20,4.502990225734746654e-20
7.006266433174336505e+00,5.062285664023252646e-09,8.932568668940451157e-20,8.933862157752435981e-20
7.931231427085325691e+00,7.790725181893550915e-09,2.347921632462748005e-20,2.348056416980743208e-20
5.026553001860581738e+00,1.020075922886987475e-08,-3.522052570061047678e-20,-3.523077972396339259e-20
3.892985952365268343e+00,5.401935736834928741e-09,5.083926547356984726e-21,5.097283182704480672e-21
5.952920631409110541e+00,3.029396800701155630e-09,2.141952078100640466e-19,2.141943308957661592e-19
7.079614183753524692e+00,3.563066109974842565e-09,2.171649699923084452e-19,2.171750609709732870e-19
5.991100281777186787e+00,1.374550310713086091e-08,-5.616684079476290832e-20,-5.617305912052873538e-20
5.044281889236746252e+00,6.734121060615115153e-09,6.959676961762544794e-22,7.064571581327885274e-22
2.138696120355666697e+00,7.752622582297885376e-09,-2.906064564519605228e-20,-2.906354724983125896e-20
6.068558009109350948e+00,4.784393758890028316e-09,7.243886557103569324e-20,7.244835760854073055e-20
7.363591067077980057e+00,3.882514063413543148e-09,1.949285305984631766e-19,1.949366420725319492e-19
4.220163035296730314e+00,1.196666293109893109e-08,-5.033802079725299832e-20,-5.034962237663316006e-20
7.079386552802055199e+00,4.705088980617167250e-09,1.117862520856911537e-19,1.117898495482906863e-19
5.153311175174794201e+00,3.272051160417264937e-09,1.313053643412897991e-19,1.313099874304668061e-19
2.858491549991513558e+00,6.234650545994906806e-09,-1.628925584064150299e-20,-1.628993433016986373e-20
7.862114609502830476e+00,3.416263552158915180e-09,2.979153841773539100e-19,2.978974860790603306e-19
6.207367377461322278e+00,5.869847724920827700e-09,3.793975845355490679e-20,3.794248325764926327e-20
7.856676447406488073e+00,8.951978002184634580e-09,1.837853371847161341e-21,1.834569050581233156e-21
5.270371530999046428e+00,3.873774743254223630e-09,9.120934190234564521e-20,9.122121214334934515e-20
6.202459575161616279e+00,9.461734651228725094e-09,-2.080511303430200215e-20,-2.081584459983257061e-20
2.920725682110509869e+00,9.591345524610475058e-09,-3.898855499782536578e-20,-3.897881660430962270e-20
4.701378326292367404e+00,8.153474129975428149e-09,-1.973534804335414262e-20,-1.973406943077491207e-20
3.690573121910329490e+00,5.561373401001365871e-09,-2.651177874142718763e-22,-2.397774823875242886e-22
5.800710393537695353e+00,1.160674334854194301e-08,-4.200435682826248750e-20,-4.201452467329058676e-20
7.597872297232016514e+00,1.303609440273998487e-08,-4.410823473754865239e-20,-4.409876571832278541e-20
4.905403220237115391e+00,6.131051392549839274e-09,8.383172985567029423e-21,8.377734103808979379e-21
1.046915269208370525e+00,2.600106663378628765e-09,3.795281575755747793e-21,3.785700805885973946e-21
3.210213241227863890e+00,1.457211266996735588e-08,-6.568413650731841429e-20,-6.567346853048257994e-20
4.775628084246525518e+00,1.246276089992897203e-08,-5.184960950238093240e-20,-5.184366862278113966e-20
6.549285393129406607e+00,1.361506301837396779e-08,-5.322599647404555794e-20,-5.321560117277997440e-20
5.096045929908768812e+00,1.034522340341935892e-08,-3.596799057804422580e-20,-3.598417609167052264e-20
2.403492488790958781e+00,2.379383912179405798e-09,4.958963534010789781e-20,4.957756042130686684e-20
5.260717478736076202e+00,8.178521420067933986e-09,-1.521517753009152779e-20,-1.520937435896480697e-20
7.149730453094658600e+00,2.599554313225715860e-09,4.350622389523684076e-19,4.350536860933926149e-19
4.637603317822364346e+00,4.247964953027364210e-09,5.035848509451850487e-20,5.037161601333312202e-20
6.912767555117174112e+00,2.785650964549470547e-09,3.512325325700412577e-19,3.512491507957943108e-19
4.757407843712185169e+00,8.000623045500380417e-09,-1.775611501236159526e-20,-1.775744231082332694e-20
1.436664511425096435e+00,7.811629573896539108e-09,-2.553897143528310352e-20,-2.553867648647660588e-20
7.818348051352546513e+00,4.017337539493839815e-09,2.056678796946831147e-19,2.056681344099901663e-19
1.310345845373266371e+00,1.343862135980163332e-08,-4.292555665732355361e-20,-4.292848631760451426e-20
2.952074565729956745e+00,6.425254124279859855e-09,-1.726476346461486099e-20,-1.726514196692333133e-20
5.547888481053410814e+00,1.366182296263019677e-08,-5.706955816875735749e-20,-5.707188870450110002e-20
6.700124922960379870e+00,6.749680831579148564e-09,2.565307142358144590e-20,2.565735148859994749e-20
2.500798702592729850e+00,1.485806066548315024e-08,-6.542821335786247024e-20,-6.543154845067249959e-20
7.096763408009342022e+00,2.033190652164346494e-09,7.083529868884145861e-19,7.083477743844114661e-19
5.929399889271699031e+00,9.260066137600236985e-09,-2.092810126900779059e-20,-2.093110169912423041e-20
1.624470808552674228e+00,1.388498451404193844e-08,-5.269843289694930292e-20,-5.270455555058327354e-20
4.103833890998596523e+00,1.139047766354958138e-08,-4.711769880042799604e-20,-4.711850498333413263e-20
7.219892979474614947e+00,1.059272646599202236e-08,-2.448635721447007107e-20,-2.448096508013346042e-20
4.133464418162950516e+00,1.476302473144551336e-08,-6.650464779811398294e-20,-6.648408615314094516e-20
7.050349911331620589e+00,3.752650274549069465e-09,1.914905135403922398e-19,1.914742260655601741e-19
2.456199315536293781e+00,3.786636657311481108e-09,7.999675336888389753e-21,7.985895176394638090e-21
7.110798532562619734e+00,5.772461395632873663e-09,6.215350159502541777e-20,6.215281772497483009e-20
5.885106954356943199e+00,1.266115589892054427e-08,-4.923390002345299866e-20,-4.923358430437956748e-20
1.182057787470005117e+00,5.866541643062572685e-09,-1.414817442702350948e-20,-1.414862342910183508e-20
1.735322286218993426e+00,1.138549452283046566e-08,-4.407831730028976790e-20,-4.405959499634212604e-20
6.160940176686824366e+00,1.061217790860006759e-08,-3.200022024286817642e-20,-3.201847777437120001e-20
6.871356988658881448e+00,9.492803240083972579e-09,-1.544725602467929029e-20,-1.544880680135705863e-20
3.595213727768143741e+00,2.324672554860060381e-09,1.301000886079904203e-19,1.300873629408849969e-19
2.865063572594420460e+00,4.226273123550957297e-09,7.804886746615730514e-21,7.801861688924621936e-21
7.818359377927186493e+00,1.421391785003666251e-08,-5.220218132032137292e-20,-5.219703399975226635e-20
6.929358222868673423e+00,2.548406714101428158e-09,4.250311668925051452e-19,4.250167311310290764e-19
7.974110692112246213e+00,5.681421809114951496e-09,8.955921931252885717e-20,8.956945714888007558e-20
2.229005089283125685e+00,3.072174686865882718e-09,1.773527464149070786e-20,1.772681382834451546e-20
4.562913469932564858e+00,6.787749418936283945e-09,-5.916873789841854666e-21,-5.927355108520777048e-21
1.680419620873881303e+00,4.071668276622045482e-09,-5.836407078367517714e-21,-5.852865333305698318e-21
5.754588872963637414e+00,8.036405459733140785e-09,-8.738744813071798482e-21,-8.745742235465800658e-21
3.842782995051204242e+00,1.383565238264063446e-08,-6.171975997993545473e-20,-6.172718037529694696e-20
1.595003719504221262e+00,1.046666404335485279e-08,-3.846433498429064077e-20,-3.845605023593753287e-20
2.068422075858773912e+00,1.440832613115974852e-08,-6.064087922465070513e-20,-6.065649904765969295e-20
7.372095622770443946e+00,3.386821337042765067e-09,2.648408995578366390e-19,2.648430302664673126e-19
7.138232488128833708e+00,9.565957706944493101e-09,-1.388146852810283086e-20,-1.387305554316028267e-20
7.686067659782809258e+00,1.243898926304913527e-08,-3.864483882188413629e-20,-3.864735842127241605e-20
7.275875165817915047e+00,1.011554065954979459e-08,-1.897722149004318377e-20,-1.896953715222375917e-20
4.746082454278820251e+00,8.572781097212953667e-09,-2.334741068945117633e-20,-2.335434119170337734e-20
4.608190132108960668e+00,3.323378737448896746e-09,9.804141839447035006e-20,9.804556022349198530e-20
5.109720112567134542e+00,6.259720097759130912e-09,9.265359156099802525e-21,9.262020954041763722e-21
6.367766351054362062e+00,1.456508733740398871e-08,-6.026572392828898002e-20,-6.024413500244449951e-20
2.384030020520054194e+00,8.300331077047608626e-09,-3.212780889506470922e-20,-3.213064789243964160e-20
4.115806065643469402e+00,3.224661806553912532e-09,8.115458828624048916e-20,8.115159552520266063e-20
3.783153944500987187e+00,1.031205126282402977e-08,-4.130602177408866856e-20,-4.130198339557749809e-20
6.527570621230596615e+00,2.829760772396737497e-09,3.014669256045753151e-19,3.014616367640441038e-19
1.321988497989116329e+00,3.853376185799431235e-09,-5.563735872388881940e-21,-5.565696147311611316e-21
5.481418998025082701e+00,5.003572674012456720e-09,4.710172693003412924e-20,4.710511110749552532e-20
1.620949445277667600e+00,3.021123321812639247e-09,5.454711621342371943e-21,5.463463927114705738e-21
4.795048800492548224e+00,4.445370431152212525e-09,4.770482010516654029e-20,4.769886155509667433e-20
2.557131682960662289e+00,4.245588271053027766e-09,2.352173296652174290e-21,2.352780451442262001e-21
7.843040172799957688e+00,8.379394486410857011e-09,1.099618080401171444e-20,1.099447072909097089e-20
1.936439401156418327e+00,5.593148387106957654e-09,-1.627470875135785473e-20,-1.626773189209099604e-20
3.250785062473327436e+00,1.421460540242436067e-08,-6.387584220526698549e-20,-6.386762734774487317e-20
2.473179799570155879e+00,7.521554746005198036e-09,-2.740216338322859278e-20,-2.739812373070972057e-20
2.814856734316229403e+00,8.308901826305614313e-09,-3.148754630379109726e-20,-3.148488327613929871e-20
5.759276302712645901e+00,1.139011138642403768e-08,-4.057291003613188188e-20,-4.055498870462761931e-20
1.480271041265378784e+00,6.665468453991475738e-09,-2.113644838514806797e-20,-2.114516638474550882e-20
5.343102568120285945e+00,1.277205135542837688e-08,-5.200427861402482744e-20,-5.198790226201041027e-20
4.647228804555292747e+00,8.121982960968125635e-09,-1.986140243984994460e-20,-1.985601565085247407e-20
1.335421239394231963e+00,4.780076729389559331e-09,-1.109996305139906327e-20,-1.111528830301692508e-20
7.633999436460357835e+00,5.518009060697350898e-09,8.702112363994394113e-20,8.702242473677852799e-20
4.393676651397036004e+00,1.113880496698458344e-08,-4.461371896710428810e-20,-4.462785690056819390e-20
1.386559497796061580e+00,1.457946849252974331e-08,-4.942922601225361035e-20,-4.943045144996284106e-20
4.801696120731693718e+00,8.553624407328938757e-09,-2.276384134142836768e-20,-2.278412404409512259e-20
3.694501974207345274e+00,1.297471997532642040e-08,-5.713485492243795954e-20,-5.712755257265344401e-20
1.737319401871947555e+00,6.702997015768546901e-09,-2.275102129736002909e-20,-2.275890459983571030e-20
6.445728237358627766e+00,5.316301681297752054e-09,6.157917068453094948e-20,6.159569881648014365e-20
7.208315431778460791e+00,1.051833690341690954e-08,-2.381269065730096448e-20,-2.381991793507362920e-20
5.901886847630655630e+00,5.070915197322243291e-09,5.593088361194570362e-20,5.593144558875375218e-20
4.202988481647455643e+00,3.046145937354861669e-09,9.820505559545328495e-20,9.819149732731317562e-20
6.795330678068020269e+00,7.955360202294547507e-09,4.439025660106644308e-21,4.437759568366830157e-21
1.159675601151590074e+00,2.001462584781221554e-09,1.425304398349830387e-20,1.425350322046892420e-20
2.517823367069325080e+00,7.196513159888463806e-09,-2.521020758395980361e-20,-2.520511898637387488e-20
5.084626543528441900e+00,1.008395482855639397e-08,-3.399319306095906534e-20,-3.396845533600960024e-20
2.343383741108044482e+00,5.033014765034181381e-09,-9.445012814452918231e-21,-9.428501872413989613e-21
5.619665108309628287e+00,2.213598906186873763e-09,3.695172774555773869e-19,3.695251578452369732e-19
4.389813698141777465e+00,8.720950204324847473e-09,-2.705103706990139312e-20,-2.705423848444276769e-20
6.732020564968117071e+00,1.328968388145789329e-08,-5.015943624843726701e-20,-5.016220580052570473e-20
7.880817435543357341e+00,1.114545033923404944e-08,-2.519172428080741389e-20,-2.519471318416731488e-20
1.393610059033336679e+00,1.190672744535525214e-08,-4.013232375638717876e-20,-4.014075547156982943e-20
6.162107327623441044e+00,1.199378754532094600e-08,-4.317428113794776150e-20,-4.316744453144849962e-20
1.423709729174201133e+00,5.797533527184549901e-09,-1.669387046586841717e-20,-1.669428710800544421e-20
4.756432690519331707e+00,1.333421739485317169e-08,-5.725329170350122107e-20,-5.724785093775079956e-20
3.502017179861864449e+00,7.866101525228035941e-09,-2.551551417479867622e-20,-2.551780599452432164e-20
4.344502943997117228e+00,1.441146616767921510e-08,-6.429898463533182082e-20,-6.429505077327386420e-20
6.200516483036957460e+00,4.816365005713355148e-09,7.516534670109062086e-20,7.518316368571717108e-20
1.042499812507521550e+00,2.945535633201186404e-09,9.327207726710049171e-22,9.364925894034851799e-22
5.425661245900847085e+00,8.492809593531140763e-09,-1.713920457312317612e-20,-1.712965514189862498e-20
7.143727091452896971e+00,8.646176227539944567e-09,-1.817054496228961145e-21,-1.825220669356065454e-21
7.222354327064385515e+00,1.406852794219816913e-08,-5.370560734290282559e-20,-5.370674606180417870e-20
4.562499234680544191e+00,9.577302967057579388e-09,-3.288762011301110533e-20,-3.289104393018012650e-20
5.535166703438068936e+00,9.698007501177156721e-09,-2.800184343101789443e-20,-2.799642584905849276e-20
2.089426187798987478e+00,8.789488875054486455e-09,-3.445189535666677896e-20,-3.444850282088073486e-20
2.447845026759900566e+00,2.026003441373190804e-09,7.677401919638510601e-20,7.676774675264937453e-20
7.846585404358286553e+00,1.480671528472004022e-08,-5.644506875505905786e-20,-5.644106237712184376e-20
1.249894078223364957e+00,6.695472505194826400e-09,-1.837153526368158862e-20,-1.836975535803914771e-20
7.364667599444515211e+00,6.846032246539941629e-09,3.538817268670284178e-20,3.537308992830545691e-20
2.870661959042025035e+00,1.225206982303092530e-08,-5.346873934001849080e-20,-5.346842884709449826e-20
4.715547150183731162e+00,1.320130798242742549e-08,-5.655453688155661085e-20,-5.654201553643237744e-20
2.649055727783782732e+00,3.325105619069059751e-09,2.249944714543388985e-20,2.249123928451146207e-20
1.630700412402114718e+00,3.670634022582145084e-09,-2.424274001370399106e-21,-2.412643332816302107e-21
7.049418396278352539e+00,1.105230937772141850e-08,-3.018511790031044436e-20,-3.017740174165747267e-20
5.421999155398840031e+00,1.178727661154659805e-08,-4.502780754961062879e-20,-4.502531889562947139e-20
7.136603307470545055e+00,3.506188111902851580e-09,2.289943116716497097e-19,2.289995643329142365e-19
5.419051643751007674e+00,4.010269818006636660e-09,8.907364804676450994e-20,8.906643157470230088e-20
6.036592244142049424e+00,9.551129207491085388e-09,-2.301585195388194068e-20,-2.300794053996709140e-20
