theta,g,rho_air,a,a_noisy
8.870131118588914232e-01,5.194483460515161077e+00,7.026919219259081251e-01,3.380212177441851207e+00,3.415730126771724606e+00
3.082035858379147397e-01,1.464918050114676973e+01,7.518393300577120852e-01,1.901382556130795543e+00,1.915378092091015727e+00
1.130511618568058152e+00,3.909119760040236535e+00,9.693494115638134900e-01,3.156855399047798549e+00,3.229368113495740822e+00
9.354608792337029133e-01,9.301701848859751820e+00,6.870893844606436041e-01,6.192279651628998849e+00,6.159401312041013377e+00
2.235946530817644051e-01,9.821329088739298996e+00,1.338721632971136444e+00,6.391880942739334159e-01,6.288309843307217095e-01
1.061612693006732666e+00,1.245948235502112311e+01,1.301308408680353468e+00,8.353773526672171101e+00,8.277784762232068161e+00
5.800197356360792256e-01,5.705546549790602384e+00,1.082314131407702273e+00,2.245489478263917427e+00,2.224441568396884783e+00
5.466470954397131266e-01,1.495936007095524189e+01,1.276830807885807051e+00,4.815399985762913282e+00,4.877399316831920295e+00
1.068441941749079138e+00,1.485179143481075670e+01,1.300311041944336443e+00,9.654914854354524678e+00,9.657537938480361461e+00
1.503610506852064710e-01,9.012190997660445291e+00,8.747528677682675502e-01,1.441020266062318367e-01,1.815044756318470731e-01
1.109733029813241956e+00,1.034476804798791605e+01,1.085595038506370402e+00,7.591314612861266298e+00,7.612696094633907506e+00
8.552080311921412825e-01,7.466383511342158386e+00,9.209276125001180091e-01,4.530900979531179651e+00,4.579116409109530217e+00
1.025095903852107693e+00,6.597654526636889116e+00,1.179115400456245411e+00,4.708790454641941459e+00,4.667022499489200449e+00
1.099847302475745137e+00,9.803451958112122000e+00,1.197597054610473055e+00,7.104667933821612991e+00,7.131412656551915141e+00
1.218794767892272812e+00,5.588419964397523643e+00,1.292526785933904687e+00,4.586483700822525655e+00,4.620468890885378599e+00
1.212671288675125636e+00,9.360427011311642786e+00,1.076739395268462296e+00,7.418258917939763109e+00,7.476135421097544587e+00
4.676190901009864564e-01,8.932814647185290724e+00,7.158515020654004912e-01,2.564438961841538855e+00,2.634161559948507758e+00
8.229246977885926739e-01,6.758886867064231474e+00,1.340811750070209030e+00,3.864768396839664000e+00,3.839918885058496212e+00
7.872405268843605253e-01,4.104226617773710117e+00,7.179404010543239956e-01,2.391150380226293670e+00,2.319577902101295663e+00
1.045993993320510240e+00,1.002282770789853927e+01,8.360984623248818304e-01,7.228910718064369689e+00,7.196812129724413865e+00
1.164645768787232027e+00,1.442790919805528027e+01,1.403499487281180791e+00,9.877288468787490672e+00,9.943467484785713850e+00
5.817841902467525417e-01,1.310088720185527222e+01,7.408046633015897831e-01,4.946375789876401363e+00,4.896715569525830425e+00
8.182607671086206125e-01,4.554366036465564704e+00,9.594167896657156414e-01,2.719966418372924188e+00,2.651147485810590787e+00
8.933307850807239436e-01,6.542575667251821159e+00,5.527355793078597701e-01,4.279663057231148926e+00,4.214112973757178970e+00
2.825707751298411896e-01,8.594167557594317941e+00,1.179591023488925305e+00,1.030147613653348948e+00,9.651304657764632200e-01
1.262374963296180264e+00,1.047280063467417399e+01,7.092802931705473046e-01,8.771421976727694414e+00,8.807456886634840387e+00
8.395176597009120778e-01,8.941923174493021875e+00,6.796759542327831527e-01,5.360673847095518418e+00,5.322300524646511377e+00
2.678331163529958925e-01,1.110058964487092759e+01,1.433512865976456663e+00,1.057910483380826161e+00,1.026683513020351546e+00
4.166294800400321963e-01,3.362429117900802567e+00,1.094446608433448986e+00,9.344599010482543822e-01,9.916108084770955955e-01
1.431425353276147006e-01,9.735049968705583368e+00,1.402696928769219920e+00,6.261099955121585126e-02,1.094064380000486086e-01
4.851127394329928233e-01,1.116859350516270410e+01,8.078203916278685615e-01,3.299153140785933580e+00,3.343224602483347851e+00
2.974044649400559015e-01,1.411423597220261072e+01,1.073068144556746262e+00,1.648180563835944579e+00,1.609912992629327189e+00
1.159526182914374592e+00,5.948485075153625345e+00,1.157953521006557018e+00,4.729766562583125555e+00,4.644592056901026389e+00
1.086869392256457845e+00,3.604772518637723522e+00,6.920480428430851871e-01,2.862565052629892470e+00,2.880166626596693202e+00
4.516237602787755989e-01,9.649884787395670571e+00,1.384966425462125894e+00,2.493538287952045351e+00,2.581308843507085893e+00
8.246743219875654063e-01,9.521162365495523972e+00,8.144337977371545190e-01,5.515596785805414015e+00,5.497791688459587434e+00
4.439585595795617623e-01,1.058160480865874931e+01,1.480975226845506754e+00,2.610038666176109245e+00,2.596446953543268155e+00
1.264883863822058863e-01,4.686592599721220331e+00,1.499386816356413021e+00,1.046557826138295733e-01,-5.775415014173679307e-02
5.942206438881552089e-01,6.593214511446512383e+00,7.193131435851841671e-01,2.687252080134639787e+00,2.773872117219473132e+00
9.721860590113984291e-01,1.420082359463584964e+01,1.133447465382863673e+00,8.858585393953573472e+00,8.848624762039296598e+00
8.631562768856705370e-01,1.346106289150488600e+01,1.315953470816390691e+00,7.397434995290547377e+00,7.310378317126151160e+00
8.296916246401431216e-01,1.122584273667054333e+01,9.513183729369663055e-01,6.364794249162784467e+00,6.361836403229371051e+00
6.536346146026534853e-01,1.261741392089151859e+01,6.454280084957139119e-01,5.592040590872822570e+00,5.562263691231979834e+00
1.120160173476454357e+00,7.499889952829607687e+00,6.568738008555879970e-01,5.927007749417263049e+00,5.958404995749703836e+00
1.342347892278362043e+00,1.402198262769440085e+01,1.268273781811010803e+00,1.079763416686331645e+01,1.090529653371319263e+01
2.031311443229050218e-01,3.676544756810410597e+00,1.062884254096841286e+00,3.398900183154423549e-01,2.996310912252078684e-01
2.487269817441573327e-01,4.769023137466570361e+00,1.023817034987773766e+00,5.728358765289214283e-01,5.806151152794279957e-01
1.022919314354755915e+00,3.777838432487758524e+00,1.318873604229777952e+00,2.781980846513885997e+00,2.762743129083896410e+00
1.107856249897971601e+00,5.063340666689459368e+00,8.216113074482350731e-01,4.002157441775226587e+00,3.968938447334700470e+00
7.412663543318060988e-01,1.281605221965246244e+01,5.786897293031391110e-01,6.628340461391436733e+00,6.651350076600286876e+00
2.735749933821017277e-01,1.334337423687527391e+01,8.727925387982835570e-01,1.323314485268745067e+00,1.400687576948792312e+00
5.343823478854198283e-01,1.123600022086636763e+01,1.289296316860501612e+00,3.648224319569039586e+00,3.670223577213179489e+00
7.103243071370458628e-01,1.027440383816155389e+01,1.324957328909531107e+00,4.790847638865628255e+00,4.769515068804594193e+00
9.520363579738949644e-01,1.213403586980319027e+01,9.708661099859811072e-01,7.778130635103646995e+00,7.804052181879076677e+00
5.720235679495422332e-01,1.139262034055529327e+01,5.307262139571433668e-01,4.331167010691977737e+00,4.343000052248461529e+00
7.604819461705331074e-01,1.433608732373930295e+01,7.244753587159928898e-01,7.428041833871461108e+00,7.468799110763058913e+00
1.061432432042514806e+00,1.379078241439309416e+01,1.485424573766599865e+00,8.796102171668438885e+00,8.768522339287031286e+00
9.954515781604134084e-01,5.200515496184982212e+00,1.353725260374074590e+00,3.649700679346340237e+00,3.656591648199479128e+00
4.375051301754516730e-01,1.127617076065706669e+01,6.010602725077387465e-01,2.893946531486113916e+00,2.976316720668317650e+00
3.677606910149255892e-01,1.243478249607435338e+01,1.045547092289397018e+00,2.276730045436930361e+00,2.277682749197219803e+00
8.464108924492028674e-01,1.178243419875571973e+01,1.107650727651742217e+00,6.661193703598661031e+00,6.710047460311647782e+00
1.210047347520119665e+00,1.297989523458200622e+01,7.422037053540770923e-01,1.032210038409464303e+01,1.032157966052298370e+01
1.357189419889356374e+00,1.154553125608067354e+01,1.346220391804786587e+00,9.189182679824138944e+00,9.192716926689175949e+00
2.560693556091570011e-01,1.287649499128401054e+01,9.327924432860714710e-01,1.084368806226960746e+00,1.047241521368798667e+00
1.055302526153264031e+00,1.122912707207927596e+01,1.225049581232307450e+00,7.702083164316981367e+00,7.844570942560413762e+00
4.397042976024612138e-01,8.873609697180839362e+00,5.819797440081418971e-01,2.344068665736802615e+00,2.403970013046736298e+00
4.428332663347152032e-01,7.091244978648166608e+00,1.058247136298279933e+00,1.893659892012905521e+00,1.952693025849774555e+00
7.906162333999089409e-01,1.343912333187744679e+01,1.353799901248895710e+00,6.732966183370868052e+00,6.790851687065472042e+00
1.312439758466492190e+00,3.742242125235220929e+00,1.267014672703102196e+00,3.307659879378135770e+00,3.256664606718917110e+00
4.789457401537370318e-01,8.807738130740593974e+00,6.944706658313680725e-01,2.625174891336703453e+00,2.587255531499786709e+00
2.601078046093872054e-01,4.958603386853120298e+00,1.108777045508712256e+00,6.319713169432695787e-01,6.229052338558322965e-01
5.168508777632933038e-01,4.085270036803757776e+00,1.486737907155117666e+00,1.431473981689399988e+00,1.347410866015413822e+00
5.027442888539639387e-01,6.296741560254565329e+00,1.406151253497391451e+00,2.006690919092080083e+00,1.961511456565384171e+00
1.258175996363307902e+00,8.392950801173633124e+00,9.921381534015575321e-01,6.946517246847837335e+00,6.988012111923270986e+00
9.648266766076630807e-01,1.346534069509211307e+01,8.445575044053862390e-01,8.773705540044828055e+00,8.666951284152215607e+00
1.041513090946239117e+00,1.067357095528237743e+01,9.215642474050919075e-01,7.554556360712855856e+00,7.509536622603680378e+00
6.644099793969133749e-01,4.829351806067835540e+00,1.281347273983262980e+00,2.255830334303080331e+00,2.250624295342532832e+00
8.229897237353706041e-01,1.485908275598749029e+01,1.011610078064983931e+00,8.006304476574937823e+00,8.001435315949590787e+00
1.069690614999258438e+00,4.837842149170771044e+00,1.359201455518615820e+00,3.628394946460096193e+00,3.626576829604601482e+00
1.509243919615529672e-01,1.077004319998461135e+01,1.246040149528241603e+00,7.833261575861438786e-02,3.996910724076525867e-02
1.195980754922646883e+00,9.984169343239878813e+00,1.212974315597047603e+00,7.662274490808745675e+00,7.707591402041188644e+00
1.037607903590405112e+00,6.338176427835892746e+00,1.390358954993378582e+00,4.522696957369353399e+00,4.404304111526455401e+00
1.563040352312294601e-01,1.492140932078299009e+01,1.056834875108550786e+00,-4.604165390857417606e-02,-2.540120116180116794e-02
1.005949902353180825e+00,9.034341635317659325e+00,7.342871203811557335e-01,6.413808322035865928e+00,6.337930652668571696e+00
5.694374576655369946e-01,9.883129592526646690e+00,1.328024847986879919e+00,3.535736458393390791e+00,3.499227574344385694e+00
1.971712968460662130e-01,1.156883084312655541e+01,5.782752710720288070e-01,4.699402869891811108e-01,4.660707027590452745e-01
1.019299469764243904e+00,3.283652504035204256e+00,7.533204505902749704e-01,2.477066439705454037e+00,2.557374389674138548e+00
1.003017837945981761e+00,6.061874043998913386e+00,8.776590435278622815e-01,4.352617497312055050e+00,4.306832334044357502e+00
9.098761660088989789e-01,9.918045831584297645e+00,1.239684607931358595e+00,6.063460882320363510e+00,5.990830642379049387e+00
5.065634393250608714e-01,6.651196390881073839e+00,1.222454126164427279e+00,2.144558383581643302e+00,2.193177444563624512e+00
2.646450829052211517e-01,5.741511069389219735e+00,8.496801503156391489e-01,7.195553497375029028e-01,7.152058162421065513e-01
3.652050159318634970e-01,9.577304147586183092e+00,7.406926201541399468e-01,1.839691685423328504e+00,1.840167622956810245e+00
6.274628918087624685e-01,6.952408572218141458e+00,1.432079087984149179e+00,2.903684938344863742e+00,2.931617949994110184e+00
4.696412070141554596e-01,1.215670047131340148e+01,5.329896411303717274e-01,3.481447595392920036e+00,3.531515224283995114e+00
6.031522081073015240e-01,1.103542973617674505e+01,8.856427656349550315e-01,4.365832105644871675e+00,4.373676797169913755e+00
5.076268606723619570e-01,1.066817337841616009e+01,1.025540872629602029e+00,3.318304017676217299e+00,3.212502764633510033e+00
1.301941207723169791e+00,3.196872800752226240e+00,1.123389000651462410e+00,2.849749879980132405e+00,2.839305936096951921e+00
7.468740209206558012e-01,7.758332188530395968e+00,1.469492187557930318e+00,3.909795044990040491e+00,3.910722472977017361e+00
1.235933946324302646e+00,3.264064550003458631e+00,8.650120999225737739e-01,2.840241774722517931e+00,2.782122674305405940e+00
2.381596362689876734e-01,1.049887831946192307e+01,1.247969862092211502e+00,7.801700924706209683e-01,7.287691373182795251e-01
1.133076367629834325e+00,3.860048820285455484e+00,1.213447071349990303e+00,3.094669644195070735e+00,3.126482566722815992e+00
1.114688942134564265e+00,1.411358512101603679e+01,8.546412105471949960e-01,1.029777496002753878e+01,1.030992440139825739e+01
9.382560639688339865e-01,4.306324918635857202e+00,6.219435291612324113e-01,2.993957301815164396e+00,2.948494083324365800e+00
6.714916086469892020e-01,1.195148965218739434e+01,9.948824207851471035e-01,5.300065635120121854e+00,5.328147351319048930e+00
1.273225746416833060e+00,1.161819389131306934e+01,9.165952398067889195e-01,9.440786173054117825e+00,9.447422960865653252e+00
1.015065142173595225e+00,8.362335859895299706e+00,7.412889702393334890e-01,6.010619277642231140e+00,5.945784847850924315e+00
6.976086091358955077e-01,6.953753161677623140e+00,1.081187519694837285e+00,3.361868571872371980e+00,3.348018329725366726e+00
1.263938107443269399e+00,1.195893469958536670e+01,7.543168762281720063e-01,9.850810835715753555e+00,9.784888013529352335e+00
1.393499757173251252e+00,1.123611586604964074e+01,5.319513998781383313e-01,1.010329262259395300e+01,1.005990202484845852e+01
9.686568171761437140e-01,3.429646837640759838e+00,1.494709487795649050e+00,2.409878155488997198e+00,2.424854157703357327e+00
5.389092846486054356e-01,8.867485037912597790e+00,1.414904615174789271e+00,2.968772416701163763e+00,2.907313689917928823e+00
2.673398134481718147e-01,6.499238843010605393e+00,6.303085768578681192e-01,7.978062916797947768e-01,7.352454690038353613e-01
5.113473753875180661e-01,6.122265545752327398e+00,1.199246315649160621e+00,2.021869052726830596e+00,2.040645513414465650e+00
1.317947064260526435e+00,1.203932675641370054e+01,6.382819391153007338e-01,1.031865602368145218e+01,1.026803329033018741e+01
8.382089940578135723e-01,1.013662478928950961e+01,9.826113379111947044e-01,5.848468977468519903e+00,5.834675238450437895e+00
5.218855624654126224e-01,1.266164202838102604e+01,1.311924393266113320e+00,3.909013936874199402e+00,3.896281921882636112e+00
1.181741541069594836e+00,8.670892159182795211e+00,1.220653840484560160e+00,6.712879905021296167e+00,6.704675263864875667e+00
6.455460364334563161e-01,8.678018046625114224e+00,1.446759142397181730e+00,3.655891153178899788e+00,3.674869464501143490e+00
1.005782825022534466e+00,8.273532551103823351e+00,1.234518532776131661e+00,5.661925389972403799e+00,5.640135693660749183e+00
1.391159029404730463e+00,9.138898905048465693e+00,8.976894964354211748e-01,8.013846277302294041e+00,7.974911719527364440e+00
9.646399737444830702e-01,3.271635756055134792e+00,1.466403772339020861e+00,2.300352298075402313e+00,2.277107614778992595e+00
1.048538341973866750e+00,3.825803438839526116e+00,1.029290918869630422e+00,2.905941605781617199e+00,2.964187493827952657e+00
4.688169578670031701e-01,4.586793899331817137e+00,1.478554466146198676e+00,1.395404645090075002e+00,1.442022219036531272e+00
1.206258994636699500e+00,1.002624584983663780e+01,5.074290072889229286e-01,8.354171112928046483e+00,8.351425248751576547e+00
5.809317973753069797e-01,1.272922747435134028e+01,5.363097914334884475e-01,4.907539308299011083e+00,4.969156439232489397e+00
1.017800883081396490e+00,6.833507651229169255e+00,1.410420338962081743e+00,4.754705040973986385e+00,4.790241777029637937e+00
1.794764437583015459e-01,8.180381729324972540e+00,6.307931207948547225e-01,3.448409560630283366e-01,2.910600464447472557e-01
6.560273033384921293e-01,5.719509909277727289e+00,1.117501019288667408e+00,2.609970560782151949e+00,2.685737087525071232e+00
