N,V,D,L,L_noisy
1.336335648222896966e+00,3.529751101327681084e+01,9.412781644605121301e+01,3.514516598162196637e+00,3.495938994244171649e+00
8.186183220063094623e-01,9.381802063358409782e+01,2.715265782922580229e+02,3.058641674612569972e+00,3.093946561895518865e+00
1.604677563380310645e-01,2.543751094206666608e+01,4.419162432032201195e+02,5.252777992238939930e+00,5.222492946878297460e+00
5.383154973069600224e+00,2.574666262689276053e+01,8.708696632036122764e+02,2.263790629706662560e+00,2.258680928934556853e+00
2.873149907650951906e+00,1.159690529261340863e+01,3.819264633668381492e+01,4.179169113182259032e+00,4.197204221086530573e+00
2.205131647581198706e+01,1.027162354658330514e+02,5.282535122341432725e+02,1.588120936251134596e+00,1.549660466979055684e+00
1.489598070384652040e+01,4.043003386839177438e+01,6.278222995687274022e+01,2.347008835008996819e+00,2.361918632845163124e+00
1.225128358937385809e+00,1.451276186724830097e+02,4.632522044137171946e+01,3.193751020158179799e+00,3.164068839801376765e+00
1.176579353826293861e+01,2.501386106928423203e+02,1.002660781801592016e+01,2.442533095113462505e+00,2.464095630588087005e+00
4.815709289783324465e+00,1.958755623673598336e+02,2.428890577508920146e+01,2.557709250706409865e+00,2.612381710654358091e+00
2.967050904358739416e+01,4.822174113098510162e+01,8.191389157044145577e+02,1.624403617187308413e+00,1.600732690063493502e+00
4.074836346213802085e-01,1.146126413443023040e+02,1.510196142840545974e+02,3.724529866673048417e+00,3.724522816079650411e+00
6.512924500297235797e-01,2.823800469583155959e+01,1.333816082606592346e+01,5.696264495029548236e+00,5.704952943466190085e+00
1.992812010706397796e+00,1.706519975506643618e+02,4.278957090986899630e+02,2.276171856919641190e+00,2.266105165226512508e+00
2.331033346993832689e-01,1.423820078183941007e+01,3.253250172932856543e+01,7.323138285407456927e+00,7.335400784899878346e+00
3.645194524881309572e+00,5.240974923260300500e+01,9.444902673106440716e+02,2.185765810541992593e+00,2.172844271715226760e+00
1.161288607809753737e+00,5.100956575800165638e+01,1.583467792858246170e+01,4.362649957866267414e+00,4.352663329017170568e+00
9.876729819276391709e+00,2.119543512280158666e+02,2.852173799448658187e+01,2.205907785295235790e+00,2.190894302077444955e+00
1.488197224309332967e+01,1.470836723741297192e+02,7.842755465089372819e+02,1.566367795017782560e+00,1.566642065075827261e+00
1.832272935630973598e-01,1.469551121151139057e+02,4.388256316227932530e+01,5.085855609747202521e+00,5.096638885731157309e+00
4.872013509180126078e+01,1.673140765359735838e+02,2.834133925967569212e+01,1.844011567627511727e+00,1.864754722682870014e+00
1.298535615152964695e+01,1.157542671967839993e+02,4.775081012080403298e+01,2.133525824871063570e+00,2.132633420006191827e+00
1.092725336253630353e+01,4.747922937781868313e+01,8.073957226761933725e+01,2.323962308125761211e+00,2.303802962530680620e+00
4.547050864732690156e-01,1.703514757368513344e+01,2.833737475416914364e+01,6.080233896605462540e+00,6.071816311401654787e+00
4.887456201725833282e-01,2.216200224797718477e+01,3.994472139058455582e+02,4.077956554376058307e+00,4.068883930634275004e+00
2.343600795028686434e+01,3.575535758218713056e+01,1.669184614966334834e+02,2.009776848516032111e+00,2.003171166050469854e+00
1.342879446575593327e-01,6.221711470215565498e+01,8.157752453142697391e+01,5.765255056244831700e+00,5.778123508562905464e+00
2.125132961371698770e-01,2.261754541948168935e+02,2.645723547087397876e+01,4.945837372203756743e+00,4.944227906639551584e+00
4.273577426640198240e+00,1.097312600746252720e+01,6.142059607741403937e+01,3.657914965737855795e+00,3.660938697494796390e+00
4.351001546998873315e-01,1.903100433149627406e+02,1.516493380739955654e+01,4.546967218685917800e+00,4.549118761678562883e+00
2.523862819815922975e+00,3.371405694500840866e+01,7.520084647567067577e+02,2.528965101651481362e+00,2.528263344167281268e+00
2.700444100412108916e+00,5.072966123429354468e+01,4.215757378411844769e+01,3.180497353404606375e+00,3.172121223527904821e+00
1.208039495967737187e+00,9.988313688178139671e+01,1.162788777123948236e+01,4.082337993218579264e+00,4.097977189583281721e+00
1.439307035068899410e+01,1.150588437954301924e+01,1.147909372878673082e+02,2.733669589060057969e+00,2.732903661658836914e+00
3.518664090734611727e-01,2.364987051391083028e+01,7.044747730365799043e+02,4.155980742357170854e+00,4.154724605259416670e+00
1.090702529843031776e+01,1.135870650695191273e+02,1.753617674848921482e+01,2.509708997863916213e+00,2.488246916391651187e+00
1.312518874253081780e+00,2.032836057679000774e+01,4.909918745232764792e+01,4.229449236621214858e+00,4.216286361609972388e+00
2.749757800527819995e+01,1.323732105354355149e+01,8.510119388298166143e+01,2.531488244537144716e+00,2.520381736579941467e+00
2.612123769294543152e-01,1.754129249902242194e+01,1.503540473748446402e+02,5.518795458734819803e+00,5.530996243946233015e+00
4.132332820423800235e-01,1.046423582158015009e+01,4.956220563299155657e+01,6.328253829403309716e+00,6.293976663574075481e+00
7.699039021071629740e-01,1.807536494591543033e+02,1.747625467704203928e+01,3.917821065645452627e+00,3.933166239540156095e+00
3.647173166195701310e-01,5.839949433657063338e+01,2.728601782277356733e+02,3.939392601312436515e+00,3.942543591411680648e+00
6.667778484055222332e-01,9.729165324862663056e+01,1.946072666417740393e+01,4.338210246591010844e+00,4.324634354119515578e+00
1.087378481189541057e+00,1.174112664262051808e+01,1.522931073601880314e+02,4.217674414130136995e+00,4.201248371121317327e+00
1.252648377779910405e+01,1.316844732356464647e+02,3.868952170325856059e+02,1.711436825696507569e+00,1.722193660520968006e+00
7.474758653786691909e+00,4.227394408592517294e+01,2.421065175204694953e+01,2.948877182888588688e+00,2.953739553213023949e+00
1.299107580934106387e+01,2.048999751698444527e+01,2.421162098059355472e+01,3.079435025648943114e+00,3.040364137994965521e+00
3.050166199922453636e+00,1.312722584566088244e+02,9.198073502521128830e+02,2.037004602551229837e+00,2.023747202887772989e+00
6.096412809929098175e-01,2.720480382523756901e+01,9.756294817696269206e+01,4.363811236319564024e+00,4.346019907392300929e+00
2.445872294306368488e-01,1.112572173477448167e+01,9.193157850212543281e+02,5.039295870974186187e+00,5.038392116239335472e+00
3.702665571882755557e+01,1.581828508596547600e+01,8.561136249500033557e+01,2.357811641888704290e+00,2.345615929422146806e+00
4.906816141402869036e+00,1.646370347479352958e+01,1.329859164304166370e+02,2.979187613329165263e+00,2.988887915593399391e+00
3.674682321120844586e-01,3.000891094868256914e+01,5.684404292730056341e+02,4.040944215650531746e+00,4.031031823149095139e+00
6.739723751337277635e-01,2.419826693180142385e+01,1.485423956382735433e+01,5.719397878244341982e+00,5.714398150983774016e+00
3.478587133680148380e+00,1.158947181802850324e+01,3.751442266608478349e+01,4.039937112232367511e+00,4.065265086930672567e+00
1.790207045680714204e+00,1.510718553668427155e+01,2.875471968316656302e+01,4.545521397661888230e+00,4.541230784450092095e+00
1.317739618637455146e-01,2.387804840209246890e+02,9.566576285692863166e+02,3.999212378398004919e+00,3.989763560875021486e+00
6.810929169827373286e-01,2.370155594656714300e+02,9.641720398622054518e+02,2.635576304749908783e+00,2.636815861122805860e+00
3.456889968447305339e+00,1.928541447246210225e+02,8.464899767433190902e+01,2.341466704064043558e+00,2.315992507929172994e+00
1.548587860076216849e+01,1.276280943792399967e+02,3.530498046820919171e+02,1.678333800617435756e+00,1.646871303796690000e+00
3.305347833852410044e-01,1.756779283592716112e+01,1.365452891034889262e+02,5.255967343274321024e+00,5.255791095349786168e+00
4.342552853551013281e-01,9.434969723151309040e+01,1.601308966962290015e+01,4.971305496763586795e+00,4.959898150170244158e+00
1.370076372153516076e+00,2.611085187428958676e+01,4.077005560217409652e+02,3.136102036765386458e+00,3.107872809352385968e+00
6.100927530951606448e-01,1.413473665318957728e+01,8.705720405683479157e+01,4.991172417068654887e+00,5.009953840243884571e+00
1.754345789195945926e+01,1.211565623809864967e+01,3.272810177670847906e+02,2.337163207626091310e+00,2.351089199917099304e+00
3.117694777816326202e+00,1.922422223492003468e+01,2.282205996520012548e+01,4.015254431200508733e+00,4.019925347108476821e+00
3.865861609855151260e-01,9.969149199554358631e+01,1.360302151747516675e+01,5.201416666145129319e+00,5.190920631711547273e+00
2.110178415297882193e+00,1.556224063297703886e+01,1.127654400941602404e+02,3.604091696805991063e+00,3.600242668980944583e+00
2.530434885367200071e+00,1.123297150249544956e+02,3.557770662031158508e+02,2.304122078504463822e+00,2.292735913222091249e+00
5.260329660382540018e-01,2.344159892426223450e+02,4.057006387741632381e+01,3.719566808686542103e+00,3.736834273826534769e+00
4.110034774630016763e+00,4.862791573540717138e+01,5.854982414490878000e+02,2.239263286245829043e+00,2.210590664524171522e+00
1.211328152468153263e+01,8.030623921968953027e+01,7.853951924259652628e+01,2.130757848588568759e+00,2.136233018990554733e+00
3.839831703801488971e-01,1.683668935455806093e+02,1.057591628995770527e+01,5.027146558697578094e+00,5.027533646903257214e+00
6.449685053041027682e-01,2.354956874928618049e+01,4.373605873733002909e+02,3.748066094452481511e+00,3.725470492757093854e+00
2.593518124399529778e-01,1.838524546084001372e+02,5.175822715686374522e+02,3.567415768200914439e+00,3.579804205200323608e+00
7.284842269018800831e-01,7.544862471930348136e+01,2.263752916614129163e+01,4.317115840694317086e+00,4.310335707675829298e+00
1.290696271886666757e+01,4.360018697021030931e+01,1.472201521035722394e+01,2.905237443155261445e+00,2.942630503326882696e+00
1.024141788517716023e+01,5.363959813190793824e+01,1.006380862693675056e+02,2.247114791611333651e+00,2.270602799625140555e+00
3.135224788786953809e+01,1.595285126525072350e+01,2.081564533927559353e+02,2.163736061924812493e+00,2.162638475991129017e+00
1.120279773737254292e+00,9.252872067251323074e+01,7.740066188044605724e+02,2.626222414742831912e+00,2.618713336349628218e+00
1.845179403313300937e-01,1.699497806285569936e+02,1.704575815898723761e+02,4.310970245205314022e+00,4.297345426595513551e+00
2.832685109792167366e-01,7.157161605644031965e+01,5.951694184926726194e+01,4.816555362416018227e+00,4.802150877021293063e+00
2.435532565756591605e+00,3.643682557876221750e+01,2.074496027687503954e+02,2.829797784909724445e+00,2.836115504954691779e+00
1.988118193501379194e-01,3.753891501011885623e+01,3.920116461412524700e+02,4.733305165235520917e+00,4.704654658222473529e+00
7.821560925456006785e+00,1.364170338300335139e+01,1.482510609461079696e+02,2.814618908721242097e+00,2.834051056452254524e+00
6.516501119886088933e-01,1.173329160418138457e+02,4.310476699923049182e+01,3.817478130701893679e+00,3.831453318320678036e+00
1.928047283843170367e+00,2.573491716118887140e+01,1.346901478802662098e+02,3.285764821773768940e+00,3.283094156137978725e+00
1.299583413161810697e+00,1.057810898430277113e+01,5.875836450112169729e+01,4.708557820366328528e+00,4.723559476677102076e+00
1.018377512487988357e+00,1.846502821462728150e+02,1.133421760235130478e+02,2.927531864921961269e+00,2.973489369642662972e+00
1.837582143114536848e+01,1.794968058988510151e+01,2.189333235152491852e+01,3.053693764439313174e+00,3.059636045929829518e+00
1.276547546859080895e-01,4.071604643088141984e+01,6.344496899644967698e+02,5.054316482526162169e+00,5.088705380382466004e+00
2.339142332785268863e+01,1.377395949470256653e+01,2.042663424979920137e+02,2.309723729968069073e+00,2.303859426531321031e+00
1.767005862432002861e-01,2.168175680982644167e+02,3.013666314614811199e+02,4.046268205553954722e+00,4.034149421271397529e+00
2.160983690881011776e-01,1.200400910511675505e+02,4.888656111875886836e+02,3.926260914866274820e+00,3.946295163732901567e+00
3.368569104776741319e-01,1.240601195787979805e+02,4.218074953246131287e+01,4.461513078697543655e+00,4.423204011947171388e+00
2.087238349593118869e+01,5.107206377823298737e+01,1.325759371306252454e+01,2.688522984574901020e+00,2.707715219692491626e+00
4.372359225537261551e+01,1.008102998853940164e+02,1.201865476732823446e+01,2.250287608925066074e+00,2.250271230501474040e+00
2.693276552321017259e-01,3.425158122236698688e+01,1.802374908228143013e+01,6.513962505090265864e+00,6.504356545827224778e+00
2.978714115202766965e+00,1.543597090624362238e+02,5.229294164986582700e+02,2.093395199037573651e+00,2.095113619746002076e+00
4.017754645819161752e+00,1.687086815351398172e+01,8.742400239202385137e+02,2.544514450435372499e+00,2.546741336417788215e+00
3.363946148921413970e-01,3.040156995415631158e+01,4.324036032112512089e+02,4.225312007627161748e+00,4.250263852341157111e+00
9.104314966335262937e+00,1.473141243918405330e+01,4.491353026506892121e+01,3.165576700099921759e+00,3.182412763288770652e+00
1.741313677583973041e+00,3.844912363532929334e+01,5.207911420011643600e+01,3.531361125616055752e+00,3.535379407992361056e+00
4.529320419996117897e-01,1.640339124189398206e+02,1.624274431744051697e+02,3.457913083401829901e+00,3.453502168575769193e+00
4.548696924727358981e-01,1.034298392155840531e+02,1.387831513758905899e+01,4.954617488782220747e+00,4.935726533632425195e+00
4.864398874609651813e+00,2.312782564224083046e+02,8.151364028843509857e+01,2.168108115523208479e+00,2.172090152088206327e+00
1.242245374877678776e-01,2.326735394810653759e+02,5.851738617273584850e+02,4.206528566441813055e+00,4.155025583271219958e+00
1.571362369043027130e+01,2.151004388621811927e+02,3.455182828074421053e+01,2.008222540223788766e+00,2.027540990604704607e+00
1.462635362248140325e+01,9.049296774030833035e+01,6.376451701070487843e+01,2.090820478933687276e+00,2.090798560138569240e+00
2.980466041515485554e+00,1.704310963006848922e+01,5.943348577838458624e+01,3.599627670566699411e+00,3.566389832487204092e+00
1.173330165683645621e-01,2.984589012761149363e+01,1.233246506894115413e+02,6.384612925886924195e+00,6.395910826959943840e+00
7.578962550737417203e+00,1.724369532438325905e+02,5.949441306520224515e+01,2.151893154268429864e+00,2.134115136895954112e+00
1.035198330852033610e+00,8.910800020378417230e+01,1.475757199622036921e+02,3.095285181242973138e+00,3.085964496421990777e+00
1.528607258165435856e-01,1.958663966444107984e+01,1.213040173846467695e+01,9.035609575787697523e+00,8.999887593301847843e+00
6.961336240993407642e-01,2.879872799637868752e+01,1.546211030377268969e+02,3.968286177957150329e+00,3.953307723362834203e+00
1.160690848297224020e+00,7.155794243070599236e+01,2.454245632617904604e+01,3.872012499750756120e+00,3.875201877178771515e+00
2.143188210220181023e-01,2.855191871993061170e+01,6.108091253424740330e+01,5.974649090319416267e+00,5.972959679970847091e+00
3.608528314305890206e+01,1.441973345433527065e+01,3.888519381963910604e+01,2.680716002731323488e+00,2.686494900860858071e+00
1.412124921483687734e+00,2.884807066364872341e+01,1.667484533542566183e+01,4.588338944763827421e+00,4.573712037434479960e+00
1.535472342132993262e+01,1.267772875385669238e+02,6.995430997853658255e+02,1.596369287270754223e+00,1.607585828973412623e+00
4.099761532878228643e+00,1.319504053108464632e+02,2.395497933053134432e+01,2.769146018789636177e+00,2.739472594647858639e+00
1.071999255107466409e+00,8.173285001078262724e+01,2.221441129164389494e+01,3.918234085725946780e+00,3.906768574589214005e+00
2.418836610075522753e+00,1.846292569071694629e+02,8.518462735557168344e+02,2.069576351533048530e+00,2.016477729882216963e+00
2.322630785608569060e+00,1.222929630679201018e+01,1.091651692753674929e+01,5.308286245753003563e+00,5.302004895358084724e+00
1.053489710577085292e+00,1.290015048495316918e+01,6.003660598875312644e+02,3.597728325108327407e+00,3.586625975624358365e+00
2.017211910061874336e-01,6.891984237676321357e+01,6.973015976694547646e+01,5.188824311577613813e+00,5.184755729728693474e+00
1.807543841246959460e+01,2.162799494958138524e+01,1.252739404495428772e+02,2.330540274822860525e+00,2.341746389825997809e+00
