t,E,EI,P,dP_dt
1.465093018603720907e+02,1.183943320779240225e-05,4.999881605667920725e-01,8.333293843937339318e+01,3.946477735930800748e-05
1.465493098619724037e+02,1.179215971778234825e-05,4.999882078402820840e-01,8.333294001515639593e+01,3.930719905927449755e-05
1.465893178635727168e+02,1.174507486791553419e-05,4.999882549251319919e-01,8.333294158465139390e+01,3.915024955971844729e-05
1.466293258651730298e+02,1.169817791882232650e-05,4.999883018220810382e-01,8.333294314788302870e+01,3.899392639607441940e-05
1.466693338667733713e+02,1.165146813349939504e-05,4.999883485318663556e-01,8.333294470487587091e+01,3.883822711166464900e-05
1.467093418683736843e+02,1.160494477730984694e-05,4.999883950552225786e-01,8.333294625565440583e+01,3.868314925769949093e-05
1.467493498699739973e+02,1.155860711798302160e-05,4.999884413928818994e-01,8.333294780024304771e+01,3.852869039327674205e-05
1.467893578715743104e+02,1.151245442561463469e-05,4.999884875455742894e-01,8.333294933866613974e+01,3.837484808538211563e-05
1.468293658731746518e+02,1.146648597266670024e-05,4.999885335140272224e-01,8.333295087094789722e+01,3.822161990888900418e-05
1.468693738747749649e+02,1.142070103396766952e-05,4.999885792989658961e-01,8.333295239711252123e+01,3.806900344655889953e-05
1.469093818763752779e+02,1.137509888671222948e-05,4.999886249011131767e-01,8.333295391718409917e+01,3.791699628904076269e-05
1.469493898779755909e+02,1.132967881046143827e-05,4.999886703211894323e-01,8.333295543118663318e+01,3.776559603487145752e-05
1.469893978795759324e+02,1.128444008714265745e-05,4.999887155599127553e-01,8.333295693914408275e+01,3.761480029047552709e-05
1.470294058811762454e+02,1.123938200104968076e-05,4.999887606179988508e-01,8.333295844108027950e+01,3.746460667016560027e-05
1.470694138827765585e+02,1.119450383884254270e-05,4.999888054961610373e-01,8.333295993701902660e+01,3.731501279614181577e-05
1.471094218843768715e+02,1.114980488954764556e-05,4.999888501951103570e-01,8.333296142698399933e+01,3.716601629849214736e-05
1.471494298859772130e+02,1.110528444455769677e-05,4.999888947155552987e-01,8.333296291099883035e+01,3.701761481519232256e-05
1.471894378875775260e+02,1.106094179763183592e-05,4.999889390582022419e-01,8.333296438908706705e+01,3.686980599210612085e-05
1.472294458891778390e+02,1.101677624489543996e-05,4.999889832237550125e-01,8.333296586127215733e+01,3.672258748298479761e-05
1.472694538907781521e+02,1.097278708484025875e-05,4.999890272129150492e-01,8.333296732757749226e+01,3.657595694946753142e-05
1.473094618923784935e+02,1.092897361832434554e-05,4.999890710263815707e-01,8.333296878802637764e+01,3.642991206108114617e-05
1.473494698939788066e+02,1.088533514857218241e-05,4.999891146648512974e-01,8.333297024264203401e+01,3.628445049524061256e-05
1.473894778955791196e+02,1.084187098117449555e-05,4.999891581290187292e-01,8.333297169144761085e+01,3.613956993724831625e-05
1.474294858971794326e+02,1.079858042408837557e-05,4.999892014195758128e-01,8.333297313446618659e+01,3.599526808029457960e-05
1.474694938987797741e+02,1.075546278763722330e-05,4.999892445372122185e-01,8.333297457172072598e+01,3.585154262545741098e-05
1.475095019003800871e+02,1.071251738451086493e-05,4.999892874826153966e-01,8.333297600323416532e+01,3.570839128170288424e-05
1.475495099019804002e+02,1.066974352976537085e-05,4.999893302564701325e-01,8.333297742902932725e+01,3.556581176588456949e-05
1.475895179035807132e+02,1.062714054082318258e-05,4.999893728594590470e-01,8.333297884912896336e+01,3.542380180274393967e-05
1.476295259051810547e+02,1.058470773747304002e-05,4.999894152922624291e-01,8.333298026355573995e+01,3.528235912491013341e-05
1.476695339067813677e+02,1.054244444187011694e-05,4.999894575555580145e-01,8.333298167233225229e+01,3.514148147290039546e-05
1.477095419083816807e+02,1.050034997853583124e-05,4.999894996500213185e-01,8.333298307548103878e+01,3.500116659511943974e-05
1.477495499099819938e+02,1.045842367435796354e-05,4.999895415763255246e-01,8.333298447302450995e+01,3.486141224785987622e-05
1.477895579115823352e+02,1.041666485859060467e-05,4.999895833351413188e-01,8.333298586498503369e+01,3.472221619530202122e-05
1.478295659131826483e+02,1.037507286285427086e-05,4.999896249271370552e-01,8.333298725138489260e+01,3.458357620951422941e-05
1.478695739147829613e+02,1.033364702113572416e-05,4.999896663529787566e-01,8.333298863224628406e+01,3.444549007045241272e-05
1.479095819163832743e+02,1.029238666978809443e-05,4.999897076133301144e-01,8.333299000759132014e+01,3.430795556596031139e-05
1.479495899179836158e+02,1.025129114753081498e-05,4.999897487088523773e-01,8.333299137744207030e+01,3.417097049176938552e-05
1.479895979195839288e+02,1.021035979544974787e-05,4.999897896402044073e-01,8.333299274182047611e+01,3.403453265149916071e-05
1.480296059211842419e+02,1.016959195699699933e-05,4.999898304080429012e-01,8.333299410074842228e+01,3.389863985665666558e-05
1.480696139227845549e+02,1.012898697799104338e-05,4.999898710130218915e-01,8.333299545424772248e+01,3.376328992663681804e-05
1.481096219243848964e+02,1.008854420661666424e-05,4.999899114557932456e-01,8.333299680234010509e+01,3.362848068872222203e-05
1.481496299259852094e+02,1.004826299342506306e-05,4.999899517370064439e-01,8.333299814504719905e+01,3.349420997808354693e-05
1.481896379275855224e+02,1.000814269133369362e-05,4.999899918573085245e-01,8.333299948239060484e+01,3.336047563777897872e-05
1.482296459291858355e+02,9.968182655626377467e-06,4.999900318173442493e-01,8.333300081439179507e+01,3.322727551875459269e-05
1.482696539307861769e+02,9.928382243953239608e-06,4.999900716177559379e-01,8.333300214107218551e+01,3.309460747984412977e-05
1.483096619323864900e+02,9.888740816330827049e-06,4.999901112591835783e-01,8.333300346245310664e+01,3.296246938776942350e-05
1.483496699339868030e+02,9.849257735141942792e-06,4.999901507422647162e-01,8.333300477855581789e+01,3.283085911713981044e-05
1.483896779355871161e+02,9.809932365135749172e-06,4.999901900676347322e-01,8.333300608940147924e+01,3.269977455045249611e-05
1.484296859371874575e+02,9.770764073427720426e-06,4.999902292359264533e-01,8.333300739501120802e+01,3.256921357809239916e-05
1.484696939387877705e+02,9.731752229499746024e-06,4.999902682477703753e-01,8.333300869540600786e+01,3.243917409833248336e-05
1.485097019403880836e+02,9.692896205199973128e-06,4.999903071037946622e-01,8.333300999060681136e+01,3.230965401733324263e-05
1.485497099419883966e+02,9.654195374742909926e-06,4.999903458046251470e-01,8.333301128063449426e+01,3.218065124914303309e-05
1.485897179435887381e+02,9.615649114709378197e-06,4.999903843508851642e-01,8.333301256550983283e+01,3.205216371569792394e-05
1.486297259451890511e+02,9.577256804046611573e-06,4.999904227431958281e-01,8.333301384525351807e+01,3.192418934682203632e-05
1.486697339467893642e+02,9.539017824068103066e-06,4.999904609821758106e-01,8.333301511988618415e+01,3.179672608022700796e-05
1.487097419483896772e+02,9.500931558453703328e-06,4.999904990684414519e-01,8.333301638942836576e+01,3.166977186151233878e-05
1.487497499499900186e+02,9.462997393249581685e-06,4.999905370026066498e-01,8.333301765390054072e+01,3.154332464416526890e-05
1.487897579515903317e+02,9.425214716868315925e-06,4.999905747852830262e-01,8.333301891332308742e+01,3.141738238956104970e-05
1.488297659531906447e+02,9.387582920088744914e-06,4.999906124170798161e-01,8.333302016771631315e+01,3.129194306696248305e-05
1.488697739547909578e+02,9.350101396056066847e-06,4.999906498986038117e-01,8.333302141710045419e+01,3.116700465352022621e-05
1.489097819563912992e+02,9.312769540281790130e-06,4.999906872304595851e-01,8.333302266149564730e+01,3.104256513427263602e-05
1.489497899579916123e+02,9.275586750643843482e-06,4.999907244132492656e-01,8.333302390092195822e+01,3.091862250214614833e-05
1.489897979595919253e+02,9.238552427386408233e-06,4.999907614475724849e-01,8.333302513539941003e+01,3.079517475795469524e-05
1.490298059611922383e+02,9.201665973120028432e-06,4.999907983340267648e-01,8.333302636494788374e+01,3.067221991040009816e-05
1.490698139627925514e+02,9.164926792821585438e-06,4.999908350732070739e-01,8.333302758958723189e+01,3.054975597607194581e-05
1.491098219643928928e+02,9.128334293834270818e-06,4.999908716657060492e-01,8.333302880933719337e+01,3.042778097944757052e-05
1.491498299659932059e+02,9.091887885867693065e-06,4.999909081121139964e-01,8.333303002421746442e+01,3.030629295289231248e-05
1.491898379675935189e+02,9.055586980997713283e-06,4.999909444130188896e-01,8.333303123424761338e+01,3.018528993665904202e-05
1.492298459691938319e+02,9.019430993666560376e-06,4.999909805690062048e-01,8.333303243944719441e+01,3.006476997888853572e-05
1.492698539707941734e+02,8.983419340682768375e-06,4.999910165806591977e-01,8.333303363983563372e+01,2.994473113560922566e-05
1.493098619723944864e+02,8.947551441221293319e-06,4.999910524485586816e-01,8.333303483543227230e+01,2.982517147073764666e-05
1.493498699739947995e+02,8.911826716823338776e-06,4.999910881732830825e-01,8.333303602625642270e+01,2.970608905607779931e-05
1.493898779755951125e+02,8.876244591396481197e-06,4.999911237554084953e-01,8.333303721232726957e+01,2.958748197132160060e-05
1.494298859771954540e+02,8.840804491214600462e-06,4.999911591955086831e-01,8.333303839366394072e+01,2.946934830404867046e-05
1.494698939787957670e+02,8.805505844917993382e-06,4.999911944941549669e-01,8.333303957028549291e+01,2.935168614972664348e-05
1.495099019803960800e+02,8.770348083513214459e-06,4.999912296519163912e-01,8.333304074221086921e+01,2.923449361171071486e-05
1.495499099819963931e+02,8.735330640373182608e-06,4.999912646693595031e-01,8.333304190945897005e+01,2.911776880124394203e-05
1.495899179835967345e+02,8.700452951237123560e-06,4.999912995470486288e-01,8.333304307204861061e+01,2.900150983745707515e-05
1.496299259851970476e+02,8.665714454210676591e-06,4.999913342855456522e-01,8.333304422999850658e+01,2.888571484736892649e-05
1.496699339867973606e+02,8.631114589765745442e-06,4.999913688854101257e-01,8.333304538332733102e+01,2.877038196588581814e-05
1.497099419883976736e+02,8.596652800740591492e-06,4.999914033471991592e-01,8.333304653205362911e+01,2.865550933580197164e-05
1.497499499899980151e+02,8.562328532339788019e-06,4.999914376714675313e-01,8.333304767619590336e+01,2.854109510779929114e-05
1.497899579915983281e+02,8.528141232134318455e-06,4.999914718587677442e-01,8.333304881577258527e+01,2.842713744044772593e-05
1.498299659931986412e+02,8.494090350061430701e-06,4.999915059096498027e-01,8.333304995080197841e+01,2.831363450020476900e-05
1.498699739947989542e+02,8.460175338424730292e-06,4.999915398246614351e-01,8.333305108130237215e+01,2.820058446141577216e-05
1.499099819963992957e+02,8.426395651894139747e-06,4.999915736043479830e-01,8.333305220729192797e+01,2.808798550631379690e-05
1.499499899979996087e+02,8.392750747505984963e-06,4.999916072492524011e-01,8.333305332878873628e+01,2.797583582501994988e-05
1.499899979995999217e+02,8.359240062316002795e-06,4.999916407599375723e-01,8.333305444581158383e+01,2.786413354105334039e-05
1.500300060012002348e+02,8.325863010523542227e-06,4.999916741369893614e-01,8.333305555837996792e+01,2.775287670174514414e-05
1.500700140028005762e+02,8.292619069445232336e-06,4.999917073809304613e-01,8.333305666651133947e+01,2.764206356481743886e-05
1.501100220044008893e+02,8.259507720860561250e-06,4.999917404922790132e-01,8.333305777022296468e+01,2.753169240286853863e-05
1.501500300060012023e+02,8.226528448153326299e-06,4.999917734715517148e-01,8.333305886953205288e+01,2.742176149384441874e-05
1.501900380076015153e+02,8.193680736311717021e-06,4.999918063192635986e-01,8.333305996445578501e+01,2.731226912103905448e-05
1.502300460092018568e+02,8.160964071928277898e-06,4.999918390359279763e-01,8.333306105501125671e+01,2.720321357309426192e-05
1.502700540108021698e+02,8.128377943199999831e-06,4.999918716220567161e-01,8.333306214121554945e+01,2.709459314399999944e-05
1.503100620124024829e+02,8.095921839928176146e-06,4.999919040781599655e-01,8.333306322308565939e+01,2.698640613309392049e-05
1.503500700140027959e+02,8.063595253518497462e-06,4.999919364047463732e-01,8.333306430063854009e+01,2.687865084506165821e-05
1.503900780156031374e+02,8.031397676981009339e-06,4.999919686023229226e-01,8.333306537389108826e+01,2.677132558993670005e-05
1.504300860172034504e+02,7.999328604930200368e-06,4.999920006713949872e-01,8.333306644286015796e+01,2.666442868310066563e-05
1.504700940188037634e+02,7.967387533584863261e-06,4.999920326124663306e-01,8.333306750756253223e+01,2.655795844528287641e-05
1.505101020204040765e+02,7.935573960768191410e-06,4.999920644260391067e-01,8.333306856801496565e+01,2.645191320256063352e-05
1.505501100220044179e+02,7.903887385907726372e-06,4.999920961126139707e-01,8.333306962423412756e+01,2.634629128635909243e-05
1.505901180236047310e+02,7.872327310035457819e-06,4.999921276726898567e-01,8.333307067623665887e+01,2.624109103345152380e-05
1.506301260252050440e+02,7.840893235787677846e-06,4.999921591067640891e-01,8.333307172403912944e+01,2.613631078595892389e-05
1.506701340268053571e+02,7.809584667405079230e-06,4.999921904153324936e-01,8.333307276765808069e+01,2.603194889135026184e-05
1.507101420284056985e+02,7.778401110732704608e-06,4.999922215988891749e-01,8.333307380710996881e+01,2.592800370244235095e-05
1.507501500300060115e+02,7.747342073220043037e-06,4.999922526579266835e-01,8.333307484241122154e+01,2.582447357740014346e-05
1.507901580316063246e+02,7.716407063920884303e-06,4.999922835929359599e-01,8.333307587357819557e+01,2.572135687973628327e-05
1.508301660332066376e+02,7.685595593493422262e-06,4.999923144044063905e-01,8.333307690062720496e+01,2.561865197831140754e-05
1.508701740348069791e+02,7.654907174200200630e-06,4.999923450928256963e-01,8.333307792357452115e+01,2.551635724733400097e-05
1.509101820364072921e+02,7.624341319908202767e-06,4.999923756586799883e-01,8.333307894243633029e+01,2.541447106636067702e-05
1.509501900380076052e+02,7.593897546088724620e-06,4.999924061024538235e-01,8.333307995722879014e+01,2.531299182029574761e-05
1.509901980396079182e+02,7.563575369817456044e-06,4.999924364246300934e-01,8.333308096796800157e+01,2.521191789939151789e-05
1.510302060412082596e+02,7.533374309774441832e-06,4.999924666256901351e-01,8.333308197466999445e+01,2.511124769924813718e-05
1.510702140428085727e+02,7.503293886244164729e-06,4.999924967061136760e-01,8.333308297735078440e+01,2.501097962081388356e-05
1.511102220444088857e+02,7.473333621115419222e-06,4.999925266663787782e-01,8.333308397602628759e+01,2.491111207038473017e-05
1.511502300460091988e+02,7.443493037881395395e-06,4.999925565069620048e-01,8.333308497071239174e+01,2.481164345960465358e-05
1.511902380476095402e+02,7.413771661639638276e-06,4.999925862283382538e-01,8.333308596142492775e+01,2.471257220546546092e-05
1.512302460492098533e+02,7.384169019092129147e-06,4.999926158309808133e-01,8.333308694817968387e+01,2.461389673030709490e-05
1.512702540508101663e+02,7.354684638545162727e-06,4.999926453153613615e-01,8.333308793099237732e+01,2.451561546181721022e-05
1.513102620524104793e+02,7.325318049909429333e-06,4.999926746819499668e-01,8.333308890987865425e+01,2.441772683303143111e-05
1.513502700540108208e+02,7.296068784699972530e-06,4.999927039312151988e-01,8.333308988485416080e+01,2.432022928233323951e-05
1.513902780556111338e+02,7.266936376036274679e-06,4.999927330636238509e-01,8.333309085593445786e+01,2.422312125345424950e-05
1.514302860572114469e+02,7.237920358642129038e-06,4.999927620796412731e-01,8.333309182313503527e+01,2.412640119547376007e-05
1.514702940588117599e+02,7.209020268845725309e-06,4.999927909797310388e-01,8.333309278647135443e+01,2.403006756281908380e-05
