R,A_rel,habitat_quality_rel,C_R
2.802847922164362870e+01,9.461366832638630209e-01,1.204101998714271815e+00,2.792732503749307853e+03
5.660720271775787182e+01,8.874234574678245835e-01,5.538634513070481713e-01,6.525845818453490210e+03
5.501157662443636553e+01,5.620296253583846324e-01,8.247484032896662542e-01,4.534175287076101995e+03
5.989112664368787087e+00,6.551173647168930803e-01,1.555920766586313730e+00,1.333019372647924001e+02
1.077746445994812596e+01,5.216288726183794244e-01,1.099401019278409386e+00,2.646518846620352861e+02
3.321325875398474636e+01,1.749198946082122230e+00,1.676321012588491977e+00,8.484184826514047018e+03
1.714546188254434256e+01,1.980010154068823747e+00,1.310055420455157105e+00,2.609334173209283108e+03
2.043667100159304439e+01,8.997380866756758966e-01,1.740646313540039181e+00,1.952500526954654106e+03
5.985743502724424303e+01,1.200824972960598425e+00,5.898647048874284815e-01,9.990137901896016047e+03
5.754905592567492079e+01,5.520573658653704641e-01,1.938784962177548366e+00,7.487630967078101094e+03
5.656491850266769816e+00,1.743074413109038767e+00,6.340759667963498103e-01,1.669440947961001029e+02
3.988264036071812058e+01,1.786942582064088070e+00,1.334437218705599726e+00,1.033650052283669902e+04
5.725890656631629838e+01,5.904956041071519612e-01,5.816598229445401058e-01,4.505630413350518211e+03
1.217706169687382101e+01,1.773701381563543400e+00,1.878308974824010491e+00,1.650470893239496490e+03
3.489155021581289873e+01,8.820579454725405721e-01,5.939572222601832152e-01,2.730826556531209917e+03
2.739488863288354636e+01,1.865407768311038827e+00,6.866332872447107327e-01,3.951954904136573532e+03
1.067735395161886913e+01,1.585021502280561156e+00,1.399611247561138416e+00,9.340545268837186086e+02
4.632764439930661382e+01,1.772232912241348046e+00,1.693437404788541212e+00,1.527533638882832747e+04
5.176655465978506498e+01,1.980516080164022696e+00,9.672005143469085686e-01,1.535655530219614593e+04
5.188441856642855043e+01,1.313239373797309595e+00,6.030574566681334847e-01,8.459153147714891020e+03
3.036232320075524527e+01,1.433973660338834222e+00,1.153387812186424499e+00,4.747967016964175855e+03
1.745747330043971957e+01,6.906131040540297583e-01,1.446650824779172728e+00,1.003838673063927786e+03
2.310914610658675628e+01,7.294950003585145559e-01,1.567474229472135328e+00,1.819462796893255472e+03
2.608616716146217129e+01,1.408754161631162738e+00,1.624839098240239199e+00,4.430585952539803657e+03
3.379776930312269911e+01,1.932627372081262784e+00,1.066806776326157280e+00,7.397747265086371044e+03
4.084743964753275236e+01,1.525850836412957046e+00,9.129062807218641939e-01,7.551054166749206161e+03
3.041723071826760361e+01,8.680115822168756878e-01,1.839586522776710087e+00,3.854481687262748892e+03
5.113021382149937466e+01,8.988194045962109024e-01,5.909930397378077016e-01,5.596850343741392862e+03
3.510016128789863643e+01,8.910250603146792070e-01,1.262615864700384005e+00,3.999920900540539151e+03
5.518773433394810723e+01,7.518138708837400763e-01,1.904973349255129733e+00,9.391939353897989349e+03
5.199884255035841107e+01,1.200800015284627653e+00,1.856562772082301027e+00,1.333987350972667264e+04
1.406968668957785518e+01,6.164486212730941883e-01,1.019721814706903373e+00,4.861903290571693788e+02
1.471574552650320378e+01,5.818281428789990883e-01,7.193034425038868918e-01,4.071954830137954104e+02
3.481241199099173400e+01,1.279010199355247401e+00,8.099851435275685629e-01,4.497977000787621364e+03
4.417519729508732951e+01,1.441994034991507689e+00,1.494085574508122960e+00,1.062675470967451838e+04
1.678932514634344386e+01,5.907765388455912259e-01,1.039671298343975536e+00,6.478837560034960461e+02
5.547280531612851462e+01,7.447535954481362408e-01,1.936839167680619367e+00,9.482712670068960506e+03
2.453309446445899411e+01,1.470814150349221583e+00,6.358456972769490623e-01,2.464504825936493035e+03
2.218645765251822866e+01,1.987358747562215200e+00,1.661014839923559361e+00,4.806682970373591161e+03
4.904586582705097442e+01,1.123380332163838924e+00,1.551342884451169191e+00,1.013497129402680002e+04
7.901279608102774077e+00,1.046365347790803479e+00,7.611081234098553416e-01,2.294650636160591262e+02
5.976867637801771593e+01,1.763697622571629209e+00,8.847829036446599460e-01,1.701190121896519122e+04
5.636464888081097513e+01,9.959702307210001049e-01,7.745004742280422461e-01,8.185733662734406607e+03
5.300270657462894519e+01,1.749367962952040223e+00,1.849139589485004898e+00,2.002850126653040206e+04
2.968676966527402428e+01,9.166111145979443098e-01,9.960112913910345034e-01,2.691258213607963171e+03
5.312342645903203220e+01,1.433556636346649871e+00,1.814336534157147574e+00,1.628574896796395115e+04
2.712234922810052851e+01,1.230887279497646647e+00,1.514471427920955682e+00,3.952584608081805072e+03
9.004889865220913947e+00,1.762209218399249933e+00,1.256820099395176582e+00,6.975130308838647579e+02
5.194647949111755736e+01,1.637851320191125781e+00,5.402731406463778807e-01,1.019313475024891704e+04
3.510454137207407399e+01,1.345244213149056289e+00,1.594180982218715403e+00,6.947134096841095925e+03
1.214791884015509460e+01,1.228326628203689985e+00,1.029513643408739743e+00,7.454080344380017777e+02
1.559344634410076580e+01,6.027134239663978210e-01,7.557912167938400927e-01,4.817293309925141216e+02
3.586389131279383946e+01,1.187809187768273711e+00,1.482155762677846988e+00,6.083564459823572179e+03
1.810114188665881585e+01,6.754897875717540412e-01,7.988517092058232683e-01,7.293965413592543428e+02
1.108494822484404985e+01,6.629062595261392410e-01,1.807419489026935722e+00,5.057221847963246546e+02
1.839922737473364123e+01,8.805787788183090381e-01,7.432245876144558672e-01,9.429704172918218319e+02
5.807751957180041558e+00,1.420471728622731966e+00,1.915539698272272773e+00,3.198071575650761815e+02
4.020431675745348343e+01,5.082685654949565812e-01,1.333502225459442192e+00,2.980148189719386210e+03
4.309122637663701738e+01,1.521512479626540681e+00,8.578515591883535407e-01,8.049535081022670056e+03
1.567170766080311139e+01,1.291234069877068125e+00,9.580396014773215896e-01,1.191339811757992720e+03
4.877512415972123705e+01,1.459575971607554257e+00,1.251121149875091376e+00,1.157086136156410066e+04
5.482801972164192961e+01,9.416305703642122715e-01,1.437888220316716259e+00,9.867864947291245699e+03
5.469093268825936605e+01,1.090968565052258032e+00,1.369030908831435411e+00,1.108294098411268533e+04
4.003676796741096666e+01,1.355729233074923989e+00,1.990705252799267688e+00,1.010716849125799672e+04
2.702886063384762494e+01,1.587597543457800686e+00,1.100331168291671213e+00,4.174709560028139094e+03
3.863844757139036190e+00,1.370477881070762072e+00,1.322185966121737222e+00,9.055201886881030759e+01
5.875747065971550143e+01,1.260453724465556702e+00,1.299414151554588059e+00,1.411972928670252622e+04
4.836566560594165765e+01,8.374022334258587330e-01,5.855564782909046251e-01,4.692754208847999507e+03
1.531271033089286604e+01,1.509130080607102187e+00,1.659609537664473056e+00,1.920272063554927172e+03
4.809888348923870183e+01,5.678667324140342920e-01,1.244460784957106103e+00,4.380760392400173259e+03
3.933079832001838749e+00,1.307798124461929223e+00,1.787399750235380891e+00,1.155005471528895669e+02
5.915756555856886933e+01,1.293098887846161782e+00,1.328494532738142331e+00,1.482801903719244001e+04
7.817487833106988582e+00,1.267806869287548377e+00,1.964378096548240471e+00,5.352112428103384900e+02
6.642709129071343810e+00,1.966248511290695777e+00,1.400010020302688618e+00,4.587810577734258572e+02
5.029261288252482842e+01,1.731150424386879383e+00,5.066221522352503115e-01,9.943034643209810383e+03
4.619900295033145809e+00,7.450141698354315611e-01,6.015931669250400571e-01,4.302950367306547719e+01
1.957649856059646254e+01,7.528625342252658337e-01,1.916318674065898620e+00,1.625810770290709115e+03
1.362126525679058275e+01,1.838847811148042855e+00,1.151138475879851963e+00,1.477680881940464133e+03
1.503441534608097996e+01,1.988191821105293133e+00,1.935401191962997203e+00,2.743822174540161541e+03
2.256431703505338149e+01,7.876587510909585088e-01,1.043101374358887723e+00,1.462139064680919546e+03
3.612881506461482672e+01,1.971787534391610919e+00,1.335982642262571574e+00,9.615166458526469796e+03
3.174953457359317710e+01,1.912762729361064951e+00,1.300070703525978644e+00,7.336776716185780970e+03
5.901175154094429587e+01,1.456056859755459731e+00,1.867412320892174460e+00,2.014524027673488308e+04
5.391687544900313611e+01,1.613636296780399659e+00,6.076461308804841366e-01,1.118393678870933945e+04
2.447360634005084634e+01,5.479020961736960071e-01,1.304916372367043609e+00,1.340711978877809088e+03
3.835903483388414514e+01,7.423441928904488396e-01,1.946146824436615130e+00,5.071045915111014438e+03
4.582617997121728592e+01,1.271367385191206179e+00,1.623574186609433978e+00,1.048463950235302764e+04
6.871032614310657038e+00,5.806518337647577077e-01,7.161410580054288211e-01,9.176671617742843523e+01
3.738898227693034926e+01,9.422378192221489979e-01,5.807447026140335478e-01,3.282467183453829421e+03
4.378234789396087479e+01,5.150018033579679688e-01,5.346758745808315449e-01,2.328981607318155511e+03
4.165066965589993231e+01,1.790209585503040435e+00,1.248686410560896576e+00,1.075980842999932065e+04
2.367286150177363879e+00,1.311770840442809893e+00,1.216553906724385570e+00,2.433134384359905411e+01
5.676379915167635204e+01,1.510644646126545254e+00,1.556439696844159171e+00,1.757211817269042876e+04
5.572122594799185924e-01,1.372544927708108764e+00,1.979871333334239925e+00,1.604017656333610820e+00
6.193310835898230060e+00,1.338262115856764467e+00,6.400643480817038711e-01,1.578723511006650995e+02
1.349675322024426194e+01,7.707652146823802397e-01,1.116060294731244129e+00,5.970483490529639994e+02
3.948123609850460269e+01,5.004973251222603059e-01,1.030225318403742207e+00,2.474135707578522670e+03
3.036557902240195617e+01,1.239279191229497590e+00,1.480252222300405540e+00,4.762960573812598341e+03
1.630472425583722851e+00,1.050906098603253458e+00,1.867202529350373119e+00,1.152733209617343491e+01
1.890577213865250528e+01,1.284062471621287838e+00,1.131449490985579898e+00,1.830950771298358177e+03
1.230997604906323950e+01,1.853527949492004279e+00,1.770449429797317453e+00,1.681509952189405567e+03
4.149877033726219366e+01,1.770936975313991191e+00,1.818448666627795252e+00,1.322659021933555778e+04
5.209290199789823816e+01,1.111738961837883899e+00,1.250556657267682059e+00,9.887021072857405670e+03
5.067497641068255376e+01,1.773174897234022884e+00,1.343490977481528237e+00,1.561217420261916595e+04
9.131400493759814552e+00,1.371698916375307720e+00,1.211045944644739247e+00,5.432871872991424880e+02
2.052951967099754782e+01,1.158485924529045308e+00,5.073995271335833834e-01,1.271498164360503097e+03
8.209899762985385152e+00,7.272364005761499106e-01,1.252064498864552400e+00,2.398219483045674281e+02
5.145052252068795440e+01,1.235286956469904052e+00,1.733135801202247528e+00,1.292171808712472739e+04
5.332976894322266048e+01,5.064263306347525084e-01,1.874863411602401442e+00,5.909360695070898146e+03
4.602948615952681877e+01,1.209595691860413380e+00,1.390713790877204037e+00,9.184856905684664525e+03
4.110241174160530164e+01,1.689177488312486819e+00,1.938170099385063683e+00,1.293516541359541952e+04
3.184249656915571691e+01,1.012296192215346835e+00,8.477867516181762930e-01,3.101342977616282042e+03
5.455788064848565710e+01,1.949118989399956980e+00,1.748725916694897187e+00,2.266460930071875919e+04
5.898910973394753121e+00,5.293837177503257774e-01,1.731526309915682127e+00,1.135226758446130475e+02
5.063085205570895653e+01,1.873144438288861569e+00,1.827421563520689851e+00,1.969067905324281310e+04
2.523847737012755132e+01,1.001448073970518049e+00,6.859334225654870609e-01,1.828123514263988454e+03
3.838388355888768899e+01,1.878800656736723917e+00,9.808866786175322039e-01,8.620510465690858837e+03
4.105428860458673057e+01,1.301857121770673587e+00,6.058734945251104120e-01,5.468056276370726664e+03
2.553030648363041522e+01,1.732592416792687828e+00,1.585566856517943046e+00,5.167146928535551524e+03
9.356703276147364079e+00,1.823184966403709861e+00,1.385068639623471709e+00,8.326605538380306371e+02
4.130694486350434147e+01,8.012853809273885464e-01,1.170510530999739229e+00,4.583529743226104074e+03
3.064143169483649132e+01,7.177645100317606719e-01,1.836629122617591259e+00,3.223764668642915240e+03
2.731869623039500183e+01,1.594521124980930571e+00,7.819308046868905793e-01,3.570947503429369135e+03
5.191313617275164916e+01,1.104266686478120318e+00,1.034624962978668794e+00,8.880555528788012452e+03
5.402043545319676809e+01,5.312945683655906359e-01,1.690402413209767696e+00,5.952492429822668782e+03
1.325519358391006364e+01,7.601393897380899212e-01,1.002070006894231202e+00,5.320958406421090103e+02
2.833512039988653441e+01,1.317824514541391601e+00,1.576237897316407732e+00,4.681125538280840374e+03
1.107444578330769858e+01,9.727123958415035965e-01,6.009101528980043128e-01,3.631178744606226019e+02
3.486596086493673852e+01,1.516792932260626614e+00,1.016914707060857737e+00,5.980415862878197913e+03
2.803532624552542529e+01,5.992689380016775758e-01,7.740948506120201023e-01,1.399158513263460236e+03
4.211719358026236648e+01,7.866381803548143647e-01,5.827251375429878255e-01,3.413352204391077976e+03
5.470694461471931902e+01,1.190743982649186794e+00,1.953289992967424116e+00,1.488523700193727018e+04
2.737844876183486065e+01,1.290177251036907169e+00,6.213224018145799832e-01,2.613562822416565723e+03
5.768447301898527257e+01,1.774447720405876616e+00,8.808231670053291440e-01,1.602668345641208907e+04
1.512611033471408106e+01,1.160564384788782544e+00,9.512839625070397265e-01,1.000194130868698380e+03
5.110302524707292093e+01,6.906929982479790286e-01,1.118310605245423694e+00,5.610169182189640196e+03
3.714364519960562916e+01,6.178859805353813517e-01,1.070569976387367506e+00,2.797697572340913212e+03
2.153578988314322373e+01,8.577530753853206402e-01,1.895980168240388286e+00,2.163237006143427607e+03
6.169312784591142851e+00,1.486610718595946512e+00,1.568481225063272033e+00,3.242062651069026060e+02
3.310721525968632051e+01,7.497364787240337058e-01,1.541175691923270197e+00,3.428394036854236219e+03
5.312789960129207145e+01,1.919587442640161568e+00,1.689200223846592408e+00,2.089141617030830821e+04
3.122081582440972625e+01,8.580663738539313634e-01,7.040410927668570018e-01,2.328496493466276661e+03
1.356042432424933253e+01,1.809821530377069054e+00,1.078078034761705828e+00,1.382800581491293997e+03
2.475314759069605586e+01,1.873822565953704888e+00,7.480841873495979177e-01,3.440408115372128123e+03
5.908537268468962367e+01,1.077723495392727937e+00,1.191654871600264842e+00,1.166903382838933248e+04
4.201457555604898886e+01,1.974480624386607763e+00,1.078041514166002024e+00,1.114699071198382808e+04
5.374171311005388674e+01,1.580043350739149588e+00,5.754067322566289722e-01,1.068748957459472877e+04
7.234662484474264632e-01,1.741130766343756964e+00,1.432919303734891292e+00,2.501947976342702162e+00
2.950818104253600804e+00,5.274044103024978503e-01,1.156093133884501079e+00,1.619554544043067779e+01
3.454761922908048177e+01,1.455334779806943146e+00,1.912117857466869575e+00,8.230547380081337906e+03
1.850589804614666534e+01,6.046476915371397087e-01,7.760358811330946294e-01,6.691827221489778594e+02
4.902450077045082111e+01,1.184681266075773731e+00,8.493810482551970020e-01,7.864354736513188982e+03
3.967332773049162142e+01,1.573257757573490290e+00,1.040909436287975165e+00,7.885343994283375650e+03
2.502762460940308387e+01,5.153703798761376520e-01,1.573343612059739272e+00,1.477854056912463420e+03
3.608089708699438347e+01,1.239067364783005498e+00,1.597098346361848886e+00,6.714340298023778814e+03
