t,n,g,dn_dt,dn_dt_noisy
1.214342868573714753e+02,4.365789800987031981e+02,8.362203247881945523e-02,-1.286285605561210410e-01,-1.408711363780388859e-01
1.214642928585717101e+02,4.365751227158436336e+02,8.362606032797011146e-02,-1.284788707469157742e-01,-1.496086411264397065e-01
1.214942988597719591e+02,4.365712698219425647e+02,8.363008330662080603e-02,-1.283293543246752932e-01,-1.463519242693863964e-01
1.215243048609721939e+02,4.365674214118058103e+02,8.363410142075050624e-02,-1.281800110904591783e-01,-1.357806576985534364e-01
1.215543108621724286e+02,4.365635774802447600e+02,8.363811467633330832e-02,-1.280308408455472780e-01,-6.350506066615559109e-02
1.215843168633726776e+02,4.365597380220765444e+02,8.364212307933838186e-02,-1.278818433914294950e-01,-1.202711671022954759e-01
1.216143228645729124e+02,4.365559030321239788e+02,8.364612663572995599e-02,-1.277330185298293230e-01,-6.815080632240561043e-02
1.216443288657731472e+02,4.365520725052155058e+02,8.365012535146737482e-02,-1.275843660626772014e-01,-1.168114272979457191e-01
1.216743348669733962e+02,4.365482464361851953e+02,8.365411923250508364e-02,-1.274358857921242816e-01,-2.165636966900527927e-01
1.217043408681736310e+02,4.365444248198729156e+02,8.365810828479255945e-02,-1.272875775205473126e-01,-1.966104882959149314e-01
1.217343468693738799e+02,4.365406076511239917e+02,8.366209251427443594e-02,-1.271394410505344297e-01,-1.357952974134625512e-01
1.217643528705741147e+02,4.365367949247896604e+02,8.366607192689037853e-02,-1.269914761848967011e-01,-6.846606817463700423e-02
1.217943588717743495e+02,4.365329866357266155e+02,8.367004652857516767e-02,-1.268436827266650191e-01,-1.261336141824016266e-01
1.218243648729745985e+02,4.365291827787972920e+02,8.367401632525865718e-02,-1.266960604790874356e-01,-2.004822989362761154e-01
1.218543708741748333e+02,4.365253833488698660e+02,8.367798132286580204e-02,-1.265486092456260536e-01,-1.200687856725628638e-01
1.218843768753750680e+02,4.365215883408180844e+02,8.368194152731664448e-02,-1.264013288299774551e-01,-1.387022194062492997e-01
1.219143828765753170e+02,4.365177977495213781e+02,8.368589694452628625e-02,-1.262542190360376182e-01,-9.665113456737572939e-02
1.219443888777755518e+02,4.365140115698648628e+02,8.368984758040494409e-02,-1.261072796679365560e-01,-8.420749369241679883e-02
1.219743948789758008e+02,4.365102297967392815e+02,8.369379344085792205e-02,-1.259605105300130035e-01,-1.114715242909575521e-01
1.220044008801760356e+02,4.365064524250411182e+02,8.369773453178559752e-02,-1.258139114268330694e-01,-1.579085070029903615e-01
1.220344068813762703e+02,4.365026794496724278e+02,8.370167085908343518e-02,-1.256674821631769134e-01,-1.774351520429284512e-01
1.220644128825765193e+02,4.364989108655410632e+02,8.370560242864200085e-02,-1.255212225440485163e-01,-1.431718598514930829e-01
1.220944188837767541e+02,4.364951466675603342e+02,8.370952924634693371e-02,-1.253751323746605806e-01,-1.288568485030730792e-01
1.221244248849769889e+02,4.364913868506494623e+02,8.371345131807896023e-02,-1.252292114604567352e-01,-1.068364039586196801e-01
1.221544308861772379e+02,4.364876314097331260e+02,8.371736864971390801e-02,-1.250834596070933280e-01,-1.477699264789262834e-01
1.221844368873774727e+02,4.364838803397418019e+02,8.372128124712267805e-02,-1.249378766204491953e-01,-1.566031435225030133e-01
1.222144428885777074e+02,4.364801336356115371e+02,8.372518911617127246e-02,-1.247924623066181127e-01,-9.992930396582275221e-02
1.222444488897779564e+02,4.364763912922841769e+02,8.372909226272075289e-02,-1.246472164719185649e-01,-8.341577464123145491e-02
1.222744548909781912e+02,4.364726533047071371e+02,8.373299069262729599e-02,-1.245021389228817554e-01,-1.102609336369387294e-01
1.223044608921784402e+02,4.364689196678334611e+02,8.373688441174215180e-02,-1.243572294662591560e-01,-1.756316520997770192e-01
1.223344668933786750e+02,4.364651903766219334e+02,8.374077342591165762e-02,-1.242124879090287237e-01,-1.395092400441492464e-01
1.223644728945789097e+02,4.364614654260369662e+02,8.374465774097725190e-02,-1.240679140583811346e-01,-1.541375788527749036e-02
1.223944788957791587e+02,4.364577448110487126e+02,8.374853736277543259e-02,-1.239235077217251124e-01,-1.774514932597782702e-01
1.224244848969793935e+02,4.364540285266328397e+02,8.375241229713782654e-02,-1.237792687066874286e-01,-1.417586222916993322e-01
1.224544908981796283e+02,4.364503165677708694e+02,8.375628254989110621e-02,-1.236351968211271135e-01,-7.760611715044971048e-02
1.224844968993798773e+02,4.364466089294497806e+02,8.376014812685704525e-02,-1.234912918731017051e-01,-1.714523599876812132e-01
1.225145029005801121e+02,4.364429056066624071e+02,8.376400903385250452e-02,-1.233475536709054410e-01,-1.388601473007794185e-01
1.225445089017803610e+02,4.364392065944072101e+02,8.376786527668944604e-02,-1.232039820230452776e-01,-5.866635239878496832e-02
1.225745149029805958e+02,4.364355118876881647e+02,8.377171686117490523e-02,-1.230605767382413340e-01,-7.392078675264399101e-02
1.226045209041808306e+02,4.364318214815151009e+02,8.377556379311100476e-02,-1.229173376254490968e-01,-2.126993753710461343e-01
1.226345269053810796e+02,4.364281353709034192e+02,8.377940607829494069e-02,-1.227742644938234484e-01,-9.235127241307064527e-02
1.226645329065813144e+02,4.364244535508741478e+02,8.378324372251903795e-02,-1.226313571527497537e-01,-1.384371886616634073e-01
1.226945389077815491e+02,4.364207760164541696e+02,8.378707673157066715e-02,-1.224886154118345338e-01,-1.917421735022871720e-01
1.227245449089817981e+02,4.364171027626757677e+02,8.379090511123230001e-02,-1.223460390808970288e-01,-6.886490756052121576e-02
1.227545509101820329e+02,4.364134337845770801e+02,8.379472886728149550e-02,-1.222036279699798555e-01,-1.481559911976991217e-01
1.227845569113822819e+02,4.364097690772018723e+02,8.379854800549089988e-02,-1.220613818893441227e-01,-1.239195855112633221e-01
1.228145629125825167e+02,4.364061086355995371e+02,8.380236253162824667e-02,-1.219193006494680986e-01,-1.645022098601552629e-01
1.228445689137827515e+02,4.364024524548251520e+02,8.380617245145637051e-02,-1.217773840610503200e-01,-8.177369854079612199e-02
1.228745749149830004e+02,4.363988005299394217e+02,8.380997777073316557e-02,-1.216356319350100357e-01,-7.591930461589345425e-02
1.229045809161832352e+02,4.363951528560088491e+02,8.381377849521161327e-02,-1.214940440824854306e-01,-8.120890211195325170e-02
1.229345869173834700e+02,4.363915094281053939e+02,8.381757463063982394e-02,-1.213526203148322935e-01,-5.395510246682250211e-04
1.229645929185837190e+02,4.363878702413069277e+02,8.382136618276096740e-02,-1.212113604436320102e-01,-8.904035890632380768e-02
1.229945989197839538e+02,4.363842352906967790e+02,8.382515315731325911e-02,-1.210702642806733564e-01,-1.352943918834518255e-01
1.230246049209841885e+02,4.363806045713640174e+02,8.382893556003008506e-02,-1.209293316379747019e-01,-9.194685148089175308e-02
1.230546109221844375e+02,4.363769780784033969e+02,8.383271339663986299e-02,-1.207885623277706877e-01,-1.008911757481687071e-01
1.230846169233846723e+02,4.363733558069153560e+02,8.383648667286609790e-02,-1.206479561625108943e-01,-8.103641438320488555e-02
1.231146229245849213e+02,4.363697377520059035e+02,8.384025539442740982e-02,-1.205075129548727197e-01,-2.350903934459201428e-01
1.231446289257851561e+02,4.363661239087868466e+02,8.384401956703747827e-02,-1.203672325177485014e-01,-7.314250927783300105e-02
1.231746349269853908e+02,4.363625142723755062e+02,8.384777919640509780e-02,-1.202271146642472921e-01,-1.438862534755673550e-02
1.232046409281856398e+02,4.363589088378950578e+02,8.385153428823410859e-02,-1.200871592077019656e-01,-7.069957940506188532e-02
1.232346469293858746e+02,4.363553076004741342e+02,8.385528484822347972e-02,-1.199473659616598908e-01,-1.447807579075203188e-01
1.232646529305861094e+02,4.363517105552471662e+02,8.385903088206725364e-02,-1.198077347398895931e-01,-5.325056227610258652e-03
1.232946589317863584e+02,4.363481176973542119e+02,8.386277239545456008e-02,-1.196682653563891918e-01,-7.329014884662229945e-02
1.233246649329865932e+02,4.363445290219410140e+02,8.386650939406958827e-02,-1.195289576253575348e-01,-7.973244593033168570e-03
1.233546709341868421e+02,4.363409445241589992e+02,8.387024188359167021e-02,-1.193898113612283929e-01,-6.040412146583564595e-02
1.233846769353870769e+02,4.363373641991651652e+02,8.387396986969516965e-02,-1.192508263786455913e-01,-1.240310176155762362e-01
1.234146829365873117e+02,4.363337880421223076e+02,8.387769335804956539e-02,-1.191120024924758880e-01,-1.900661465430038832e-01
1.234446889377875607e+02,4.363302160481987926e+02,8.388141235431943732e-02,-1.189733395178058650e-01,-1.022167812477338400e-01
1.234746949389877955e+02,4.363266482125686139e+02,8.388512686416442488e-02,-1.188348372699445932e-01,-8.012281906336515824e-02
1.235047009401880302e+02,4.363230845304116201e+02,8.388883689323925474e-02,-1.186964955644125297e-01,-1.260654290818359613e-01
1.235347069413882792e+02,4.363195249969131737e+02,8.389254244719375475e-02,-1.185583142169579496e-01,-1.719729336126742947e-01
1.235647129425885140e+02,4.363159696072642078e+02,8.389624353167283999e-02,-1.184202930435374057e-01,-6.395274053508218093e-02
1.235947189437887630e+02,4.363124183566616239e+02,8.389994015231651281e-02,-1.182824318603445946e-01,-1.428384674861291614e-01
1.236247249449889978e+02,4.363088712403076670e+02,8.390363231475983508e-02,-1.181447304837726087e-01,-3.501450671877888443e-02
1.236547309461892326e+02,4.363053282534104937e+02,8.390732002463301142e-02,-1.180071887304521283e-01,-1.326121424474048238e-01
1.236847369473894815e+02,4.363017893911837746e+02,8.391100328756126436e-02,-1.178698064172212234e-01,-8.598562520161090461e-02
1.237147429485897163e+02,4.362982546488468643e+02,8.391468210916497306e-02,-1.177325833611346795e-01,-1.207536317750537436e-01
1.237447489497899511e+02,4.362947240216248588e+02,8.391835649505954842e-02,-1.175955193794835374e-01,-8.438585260038904134e-02
1.237747549509902001e+02,4.362911975047485384e+02,8.392202645085551638e-02,-1.174586142897644514e-01,-7.726945680041041875e-02
1.238047609521904349e+02,4.362876750934541406e+02,8.392569198215847626e-02,-1.173218679096921235e-01,-2.100709077471647479e-01
1.238347669533906696e+02,4.362841567829838141e+02,8.392935309456914239e-02,-1.171852800572135145e-01,-1.386411950357937239e-01
1.238647729545909186e+02,4.362806425685852219e+02,8.393300979368327475e-02,-1.170488505504807542e-01,-1.328573301676013174e-01
1.238947789557911534e+02,4.362771324455118247e+02,8.393666208509176219e-02,-1.169125792078764547e-01,-1.342562979222950426e-01
1.239247849569914024e+02,4.362736264090225973e+02,8.394030997438053920e-02,-1.167764658479977236e-01,-1.084144004215258084e-01
1.239547909581916372e+02,4.362701244543822554e+02,8.394395346713065531e-02,-1.166405102896606039e-01,-4.787411292309945443e-02
1.239847969593918720e+02,4.362666265768490916e+02,8.394759256886415166e-02,-1.165047123512668037e-01,-1.554734753520379265e-01
1.240148029605921209e+02,4.362631327716387659e+02,8.395122728478240925e-02,-1.163690718486667386e-01,-7.749237061214053757e-02
1.240448089617923557e+02,4.362596430340284428e+02,8.395485762018853326e-02,-1.162335886004983720e-01,-1.245940607778628917e-01
1.240748149629925905e+02,4.362561573593093271e+02,8.395848358041237136e-02,-1.160982624260533669e-01,-1.397455120872709011e-01
1.241048209641928395e+02,4.362526757427778534e+02,8.396210517077951074e-02,-1.159630931448143443e-01,-1.794190447360088925e-01
1.241348269653930743e+02,4.362491981797354583e+02,8.396572239661112547e-02,-1.158280805764593246e-01,-1.436717749181483927e-01
1.241648329665933232e+02,4.362457246654886376e+02,8.396933526322411523e-02,-1.156932245408675008e-01,-1.598822473039347991e-01
1.241948389677935580e+02,4.362422551953491165e+02,8.397294377593098047e-02,-1.155585248581227908e-01,-8.263841937849902841e-02
1.242248449689937928e+02,4.362387897646336796e+02,8.397654794003991952e-02,-1.154239813484965183e-01,-2.909735646406164111e-02
1.242548509701940418e+02,4.362353283686640566e+02,8.398014776085480082e-02,-1.152895938324598468e-01,-7.815045920160429427e-02
1.242848569713942766e+02,4.362318710027673774e+02,8.398374324367509358e-02,-1.151553621306846686e-01,-6.836409297655469952e-02
1.243148629725945113e+02,4.362284176622756036e+02,8.398733439379600652e-02,-1.150212860640400514e-01,-1.458012851102464813e-01
1.243448689737947603e+02,4.362249683425259263e+02,8.399092121650833520e-02,-1.148873654535895739e-01,-7.028794534426227592e-02
1.243748749749949951e+02,4.362215230388606528e+02,8.399450371709860086e-02,-1.147536001205979872e-01,-1.469703861137236500e-01
1.244048809761952441e+02,4.362180817466271492e+02,8.399808190084893933e-02,-1.146199898865281064e-01,-1.509527375516896974e-01
1.244348869773954789e+02,4.362146444611777838e+02,8.400165577303717046e-02,-1.144865345730350370e-01,-9.196698409153186704e-02
1.244648929785957137e+02,4.362112111778702683e+02,8.400522533893674260e-02,-1.143532340019759452e-01,-1.369433951074639777e-01
1.244948989797959626e+02,4.362077818920672030e+02,8.400879060381682972e-02,-1.142200879954100579e-01,-7.364520737251031846e-02
1.245249049809961974e+02,4.362043565991364176e+02,8.401235157294217881e-02,-1.140870963755831191e-01,-9.745984838864640842e-02
1.245549109821964322e+02,4.362009352944507441e+02,8.401590825157327636e-02,-1.139542589649518156e-01,-1.180619475153319997e-01
1.245849169833966812e+02,4.361975179733881873e+02,8.401946064496622346e-02,-1.138215755861553546e-01,-1.334403088774214763e-01
1.246149229845969160e+02,4.361941046313318111e+02,8.402300875837277749e-02,-1.136890460620456622e-01,-9.481371245718749063e-02
1.246449289857971650e+02,4.361906952636697952e+02,8.402655259704040758e-02,-1.135566702156607377e-01,-9.124069526421801912e-02
1.246749349869973997e+02,4.361872898657954352e+02,8.403009216621218358e-02,-1.134244478702464143e-01,-1.000692675625422107e-01
1.247049409881976345e+02,4.361838884331071995e+02,8.403362747112685938e-02,-1.132923788492408157e-01,-4.793484207411634335e-02
1.247349469893978835e+02,4.361804909610084451e+02,8.403715851701887285e-02,-1.131604629762756886e-01,-1.323512237904116429e-01
1.247649529905981183e+02,4.361770974449078153e+02,8.404068530911827650e-02,-1.130287000751897253e-01,-1.722257328264968912e-01
1.247949589917983531e+02,4.361737078802190126e+02,8.404420785265080684e-02,-1.128970899700130204e-01,-1.690707477132287750e-01
1.248249649929986020e+02,4.361703222623608553e+02,8.404772615283788439e-02,-1.127656324849772851e-01,-1.518720257309316979e-01
1.248549709941988368e+02,4.361669405867572209e+02,8.405124021489653041e-02,-1.126343274445074094e-01,-1.488097181443502615e-01
1.248849769953990716e+02,4.361635628488371026e+02,8.405475004403949180e-02,-1.125031746732316762e-01,-1.100560332991626644e-01
1.249149829965993206e+02,4.361601890440345528e+02,8.405825564547514395e-02,-1.123721739959702148e-01,-2.127827572694722391e-02
1.249449889977995554e+02,4.361568191677888535e+02,8.406175702440750463e-02,-1.122413252377496562e-01,-1.532126175052790917e-01
1.249749949989998044e+02,4.361534532155442889e+02,8.406525418603628952e-02,-1.121106282237818164e-01,-1.447341413011417055e-01
1.250050010002000391e+02,4.361500911827502023e+02,8.406874713555684275e-02,-1.119800827794867892e-01,-1.291058457510576851e-01
1.250350070014002739e+02,4.361467330648611664e+02,8.407223587816020638e-02,-1.118496887304805121e-01,-1.515860852507292522e-01
1.250650130026005229e+02,4.361433788573367565e+02,8.407572041903303706e-02,-1.117194459025747655e-01,-1.404415635911261118e-01
1.250950190038007577e+02,4.361400285556416634e+02,8.407920076335768933e-02,-1.115893541217793938e-01,-6.743142006287386470e-02
1.251250250050009925e+02,4.361366821552457509e+02,8.408267691631216012e-02,-1.114594132143027494e-01,-3.880233069134148005e-02
1.251550310062012414e+02,4.361333396516239418e+02,8.408614888307010260e-02,-1.113296230065508041e-01,-1.372566071734969417e-01
1.251850370074014762e+02,4.361300010402561611e+02,8.408961666880085395e-02,-1.111999833251258174e-01,-1.055267588485225561e-01
1.252150430086017252e+02,4.361266663166276203e+02,8.409308027866937985e-02,-1.110704939968343297e-01,-5.647220319580328191e-02
1.252450490098019600e+02,4.361233354762284762e+02,8.409653971783632997e-02,-1.109411548486729515e-01,-8.593012808884370468e-02
1.252750550110021948e+02,4.361200085145540584e+02,8.409999499145801027e-02,-1.108119657078368014e-01,-1.108756254396070784e-01
1.253050610122024437e+02,4.361166854271048123e+02,8.410344610468638293e-02,-1.106829264017297199e-01,-8.394245050248395901e-02
