S,E,I,T,v,v_noisy
1.716271061453155511e+01,2.614160505632304421e+01,2.506905924124313145e+01,4.203433939290046339e+01,1.608675325952490994e+03,1.632163333966297841e+03
5.952376040877544483e+01,7.629819416411530497e+00,3.295974699231839367e+01,4.387495754941032544e+01,4.457544615915717827e+02,4.446568756578880652e+02
1.466774232490643648e+00,3.446487159583958260e+01,4.721861686261376434e+01,3.261484838334241942e+01,2.733068418084152427e+02,2.657977634152116480e+02
1.975655647747773802e-01,4.374608845973217086e+01,3.079040806218225157e+01,3.471986955488966942e+01,7.470595645689004982e+01,6.108113784708951499e+01
3.181517380030226549e-01,3.054436161863944932e+01,1.936601519545612504e+01,4.220225784362780530e+01,1.032128680834340031e+02,8.880838268870914476e+01
3.477345870216943968e+00,2.023829539121230781e+01,3.292281518911456573e+01,3.284082581196476980e+01,3.552340957003527819e+02,3.615518157453201979e+02
2.146490604964854110e-01,2.069318130688126445e+01,3.983247423799546283e+01,3.894724053802358554e+01,5.088929981220466914e+01,2.223879279915767526e+01
1.271926979538356228e+01,5.240666346857970836e+00,2.927494525097353772e+01,3.459304376536604764e+01,2.776742984784112878e+02,2.971064462094238365e+02
8.031666965653840862e-01,3.809038557492899457e+01,1.586313254692987584e+01,4.139061168484471409e+01,3.208666632580271312e+02,3.348418508768113497e+02
2.681967186761105904e+00,1.492998199493954559e+01,2.823339574353520121e+01,3.521259617981914403e+01,3.165091873000659461e+02,3.138385216642757882e+02
1.729945661553162095e+00,1.357948836328683351e+00,1.922674247491637090e+01,3.992581012380625793e+01,2.919509437508456529e+01,4.419675068585767264e+01
1.319246799911074630e+00,4.501253006292319014e+01,2.635978865697794049e+01,4.754892038197453985e+01,2.304953437286687290e+02,2.764528484493703218e+02
3.286925344559114137e+01,9.430159765654252624e+00,8.507796747893703326e+00,4.642534489285799992e+01,4.261302748355209928e+02,4.320725563260373860e+02
1.311788582022297978e-01,2.193341901254797577e+01,4.505992973732141138e+01,4.128364830743642244e+01,3.205211898286601979e+01,6.644101683916997558e+01
4.298230605592421938e+01,5.387952937374306472e+00,3.275492031710911789e+01,3.491331703028034639e+01,3.357174046218298713e+02,3.298531011850818118e+02
1.882841291928181726e-01,4.746406709105970378e+01,3.697737909475295481e+01,3.510872958566866942e+01,7.966578484300872276e+01,6.754700056045194856e+01
2.354923967202572632e-01,3.843859993064979363e+01,4.222973720707414458e+01,3.585454320611867729e+01,8.656603329814142000e+01,1.066002821647680179e+02
3.857217817218970279e-01,3.894145529706828768e+01,1.562785731711596249e+01,4.468336743321658133e+01,1.267469043691761357e+02,8.843783761880408179e+01
3.786917440520814893e+01,2.539283044332263728e+01,3.061617641742364615e+00,4.649647057910371473e+01,1.137698195360115960e+03,1.156890430477706559e+03
8.614864370852133391e+01,3.577345772263868184e+01,1.996396509012232645e+00,4.617904421581557983e+01,1.459201303775703536e+03,1.459184925352111350e+03
3.007962349339332042e-01,1.929416265182547718e+01,6.396128318123067480e+00,4.773635552777413693e+01,2.711619208242978729e+01,1.751023281938835297e+01
4.349454917514912644e+00,4.227727662937181208e+01,4.296107682522636395e+01,3.753032007762102040e+01,1.345232653933709116e+03,1.346951074642137655e+03
6.065741878311248669e+00,8.483939620845275087e+00,4.854076713030526236e+01,3.836062117869314392e+01,3.860984585278604868e+02,3.883253445102760111e+02
3.851334281519323555e-01,1.747392003709709130e+01,4.089723260660650084e+01,3.361773951640526548e+01,5.196796625238551570e+01,7.691981096638096460e+01
1.505816985546694653e+01,6.413833897438045994e+00,1.630942981365465272e+01,4.043660104659011267e+01,4.659217056765436382e+02,4.827577688653927339e+02
2.394850468243000297e+00,2.105891024451662474e+01,1.791658972057352273e+01,4.760837575468170968e+01,1.873202677810631371e+02,1.913385501573682745e+02
5.360481264458142325e-01,4.320523265531754475e+01,3.026648519964648187e+01,4.327099779748223085e+01,2.140284869533263361e+02,2.096175721272657029e+02
5.385977310863490075e-01,3.616506475493513051e+01,3.558418621878040256e+00,4.467653847095475328e+01,1.859136951718091950e+02,1.670227400220134086e+02
7.502261778076136700e+00,4.844969216197277717e+01,2.278075721430488088e+01,4.623714492091293238e+01,1.288960259857333085e+03,1.292942296422330855e+03
1.272667115968759699e-01,4.854151138445913460e+01,4.418212297558775958e+01,3.786718114196140306e+01,6.550998730647347656e+01,1.400700413588006654e+01
2.762093253779168478e+01,4.734268718392629438e+01,1.346177581607740414e+01,3.486531519722792893e+01,2.633068118045932806e+03,2.652386568426848498e+03
2.550497031981918639e+01,3.412525941111633188e+01,2.011447686094800957e+01,3.619211469048719465e+01,2.112064289621542684e+03,2.112042370826424303e+03
4.352298457139637478e+00,8.639001692976794544e+00,1.935078006022558128e+01,3.806761519290008522e+01,3.297023087031687965e+02,2.964644706236735487e+02
1.194436405895598768e-01,1.719231459468218048e+01,2.727624735049091598e+01,3.663377376957945586e+01,2.266378600913922625e+01,3.396168708215865450e+01
1.228152503518365890e+01,4.396787719176151654e+01,1.936190461007235086e+01,3.256556356575672595e+01,1.402015186009127319e+03,1.384237168636651631e+03
1.343489750891443846e+00,3.388981826128311781e+01,2.922537276613472557e+01,3.911326204919318172e+01,4.573204930570406077e+02,4.479998082360582430e+02
1.602696867953659066e-01,1.076246738701015104e+01,2.096879605154067239e+00,4.795314585441052202e+01,8.692193719236975369e+00,-2.702978876661248364e+01
8.643356957653819395e-01,1.664709083978024751e+01,2.973171917800888053e+01,3.569396387556757588e+01,1.381340719503160130e+02,1.231556173559998371e+02
1.525702543093683250e+00,3.054144488212325825e+01,9.747950670776949877e+00,4.125953778234836022e+01,4.834948981395711485e+02,4.866842755675866101e+02
2.333378379726956664e-01,1.651569891311196869e+01,1.964763791721756547e+01,4.116318051546634393e+01,4.531097386328291066e+01,4.362156351471350746e+01
6.959247601908147374e+01,6.087387951196738811e+00,1.474460669992675399e+01,3.143162045185058773e+01,1.714426351327314251e+02,1.772215332622660640e+02
1.897249189981192519e+00,1.667322390632895335e+01,5.551545359643162314e+00,3.093203541530884948e+01,1.117510466635260684e+02,9.712413933417887790e+01
2.692060427529101574e+01,3.927219323188751332e+01,4.612036192789141609e+01,4.459513081070252127e+01,1.964971847357291153e+03,1.976188389059949486e+03
6.203515205751760853e+00,3.988272768182262240e+01,9.484895011621945926e+00,3.303657886503676622e+01,1.090064693528540374e+03,1.060391269386762588e+03
1.396681462235551674e+00,3.257097862504657826e+01,8.665870210209670077e+00,4.352112217232283342e+01,4.194094102722331172e+02,4.079438991355005442e+02
3.450859525339138756e+00,4.501079174767619406e+01,4.825903069750712859e+01,4.409754826034001951e+01,1.006552008348430718e+03,9.534533866975991714e+02
3.298640354852238055e+00,3.572184258794421474e+00,9.521023135076411847e-01,3.557985493531894150e+01,1.355742073828609193e+02,1.292928569879424288e+02
1.369902035815308672e+00,4.387435077249689286e+00,4.446040331428930159e+01,4.295080153946716450e+01,6.233449908682488427e+01,5.123214960285575614e+01
2.181433746534437168e-01,2.996801870461781192e+01,2.108551650672675848e+01,4.668457086361061670e+01,3.858188139233193681e+01,3.451329954341198913e+01
3.227257049295516111e+01,1.227590840570381125e+01,2.744651845561574888e+01,3.240847569647995385e+01,4.808929533302786012e+02,4.920990683334160849e+02
3.229025835952865187e+00,2.490865019942775760e+01,8.142992704062551823e+00,4.170348475505374353e+01,7.305660346030679193e+02,7.565756785502655930e+02
3.266405605866694373e+00,4.944993249771730603e+01,1.956858045132380752e+01,4.374982518664622688e+01,1.137898277136031311e+03,1.114111913076999826e+03
2.246597284103593051e+00,1.159483859827277286e+01,2.490767933070243245e+01,4.109515794993880178e+01,2.594923986884024885e+02,2.544278685081156368e+02
1.816634310072158698e+00,6.774557451160477584e+00,2.441851122454240652e+01,3.076437746378416094e+01,3.854530544005058346e+01,-8.900633695424033931e-01
5.636455728829589162e+01,3.603603922283173944e+01,4.022973006268891538e+01,3.474058568506685418e+01,1.785711705561071085e+03,1.821995880158402088e+03
5.890244180328475210e+01,4.405034270136606978e+01,4.349616935080504021e+01,3.083262477336350926e+01,7.924921174076229136e+02,8.182203799455096487e+02
1.648888212093970296e+01,8.077905480711635278e+00,6.198523916911153009e+00,3.198685545386825879e+01,3.015455565741954160e+02,3.105881686215416835e+02
1.384780300997795754e-01,8.940569136694435093e-01,4.047879170760870338e+00,4.266761362437947724e+01,1.872995896611314715e+00,2.586698175486778339e+01
1.428356208994281173e+00,1.798047380540497997e+01,2.769235301261965176e+01,3.429821127475850062e+01,2.011916133679901293e+02,2.181414526998623273e+02
1.151120793516416541e+01,5.223608692173109525e+00,2.012715119967288402e+01,3.971414861077575864e+01,3.520547575202638200e+02,3.391577527059367867e+02
4.524151791751309659e+00,1.991467477598616043e+01,1.839233971824580394e+01,3.713431483886543560e+01,7.022604821030317908e+02,7.164805155024403120e+02
2.724394043667486542e+01,1.309825528044808429e+01,4.315972162203915730e+01,3.018523617533217873e+01,1.739437241954928197e+02,1.972777188856067596e+02
7.190053904115971672e-01,3.536840681957823307e+01,3.392307862046513378e+01,3.602102203144058734e+01,2.381500153562291473e+02,2.541557395965529622e+02
3.812593482061308237e+01,2.248916120327669788e+01,4.179525803817243457e+01,4.125485267600748784e+01,1.505982539891948818e+03,1.504184410401455580e+03
8.232749900942956112e-01,4.968457753050418546e+01,1.744185490440376896e+01,4.003945117384840557e+01,4.322223581221895756e+02,4.244483420084727072e+02
2.445809455536252397e+00,2.293019605094566593e+00,2.135798503609203181e+01,4.249832787840036019e+01,5.842032074077248183e+01,1.058682320152304897e+02
5.903074007692462599e-01,6.825617400079512898e+00,3.578284492533704508e+01,3.389084535764681050e+01,3.471936852868279288e+01,4.013449014028547168e+01
1.612429684350950509e+01,3.652919800933086769e+00,3.967251739908294184e+01,3.577644076040114385e+01,2.362555240366014573e+02,2.471782830388106049e+02
2.913215048912146110e-01,3.312968816772310987e+01,2.457031152000771002e+01,3.447084374449186583e+01,8.254324082103205740e+01,5.449346771363660480e+01
2.462954405692608262e+01,2.150660518790409270e+01,3.862685029511305856e+01,4.258372724627017192e+01,1.354069794225497162e+03,1.367726161269806198e+03
1.194526355778732274e+01,9.695966106975019372e+00,4.051270172343858178e+01,4.177580108535043024e+01,5.803647127590206765e+02,5.853039001442629115e+02
3.753778625334133756e-01,2.084696049704045961e+01,3.379728561512487062e+01,4.574802197796773129e+01,5.629199826334156853e+01,3.905625480691489315e+01
1.901683425849680020e+01,1.190022529603186996e+01,3.171183178938949965e+01,3.748706325705240516e+01,8.098498032748316291e+02,8.356402020007640203e+02
1.684131851011622105e-01,3.089926597240551587e+01,3.216564318549581003e+01,4.218430988806376547e+01,5.471654840009826160e+01,5.466268845530964171e+01
1.955827134635775399e+00,2.484731685588824135e+01,1.936030943318107234e+01,3.572888308814722080e+01,4.185633775366445661e+02,4.315273105253700692e+02
2.789983782948677771e+01,2.101627854081435487e+00,4.174189103801675316e+01,3.838921029765127457e+01,1.721939335217381029e+02,1.814056926909745187e+02
5.945086005652167049e-01,3.674509593474655222e+00,1.296960009395582425e+01,4.243394274622860252e+01,2.718619462106447315e+01,1.320223572599266859e+01
6.621731700992381064e+00,9.386698952044682187e+00,4.996827411048021972e+00,4.149512408539228403e+01,5.040279960587773189e+02,5.098159155930918018e+02
3.012439560908131586e+00,2.706107221702271559e+01,2.517173523463492302e+01,4.745763456995442198e+01,2.930712393513158531e+02,3.207551844154933747e+02
1.006376326231684937e-01,4.396537721878048188e+01,1.070448744644387240e+01,3.281154291229530173e+01,3.036975547632218664e+01,8.256024665773441740e+00
1.859442496379464904e+00,4.747157464467895771e+00,1.664783481170418256e+01,3.765964425473764265e+01,9.941558641493045911e+01,7.867968569257490685e+01
9.709922936731003063e+01,2.088703740327350999e+01,6.340955963887218161e+00,4.765830023597376908e+01,4.868883508827067317e+02,4.686543285924933002e+02
1.437276037971740861e-01,2.191871347527494152e+01,1.428317096939081843e+01,4.312033801051671134e+01,3.351991914441271803e+01,4.832790605318043475e+01
3.279716529199452890e-01,3.277071015470162507e+01,4.245864482544045160e+01,3.038177686009102629e+01,2.558686678273295456e+01,1.633822490617109224e+01
1.131558621513217011e-01,1.860947423657485444e+01,1.093731305752691441e+01,3.452300150082022867e+01,2.033258534581343824e+01,2.621103703730205581e+01
3.930622184744749337e+00,2.431511078439042706e+01,1.909519260618756675e+01,3.949171623221984362e+01,8.082102831536107033e+02,8.310463964803979025e+02
6.300685051093597444e-01,2.642272028545556850e+01,3.876524991439866596e+01,4.631278826347887900e+01,1.015537092987929526e+02,7.903212545831178204e+01
1.387327038907773258e-01,4.129142797265094345e+01,9.589680694999580979e+00,4.733935336559368068e+01,2.889575543323251594e+01,5.835099193365029180e+01
1.907293858933094277e-01,4.140749367013894044e+01,1.597832047379421105e+01,4.581841080121645859e+01,5.645722371368448478e+01,5.702127278658343101e+01
1.724302661553770433e-01,3.204898126461868912e+01,4.299014903347506333e+01,4.215728304950292227e+01,5.740892234540246619e+01,5.388678145987352508e+01
1.033285985351755976e+01,4.951219024477798314e+01,2.293838237532249735e+01,3.861235931490394790e+01,2.639646089068710353e+03,2.670219068032432460e+03
2.368702011273568220e-01,2.035518312307355870e+01,6.290946075871040044e+00,4.363706800254765739e+01,5.245338687959660717e+01,6.157585556381971514e+01
7.498228580175403124e+01,1.110369966263986319e+00,1.489197963871649044e+01,4.746409938398335271e+01,3.477733576392881076e+01,8.449581899068018487e+00
3.218185232736165524e+00,4.355279177249512657e+01,3.642015694988769070e+01,4.492573988572863897e+01,8.447922502558816404e+02,8.435848498555482138e+02
8.268991453719318763e-01,3.742074591679799056e+01,4.785227513897719831e+01,3.894785622447461293e+01,3.178056485449709498e+02,3.023519438258852574e+02
5.157588667485496359e+01,2.153810375078457895e+01,1.088673743316185849e+01,4.628149143271430432e+01,8.758277836587507181e+02,8.811175562883320254e+02
2.237947847325023787e+01,1.534450679972596632e+01,9.397361645431001165e+00,4.550792849152784925e+01,7.761605436489290923e+02,7.667302790947744597e+02
1.098495358562476598e+00,2.820987715229968984e+01,5.187162991878180307e+00,4.165369766464736756e+01,3.514094574159169042e+02,3.445986723722406850e+02
5.722167513412196982e+00,1.111102756618358223e+00,2.132490123314215325e+01,4.004031759387662959e+01,5.741002570858961462e+01,7.655830471139545068e+01
7.750793128297322809e+00,6.006491544914092096e-01,1.295903998714105221e+01,4.666061004078829910e+01,1.989377660906858125e+01,-1.400346436508770864e+01
6.458646915907807795e+01,3.639964274627066487e+01,2.699136710362650859e+01,4.283899844363214271e+01,2.015730072336167268e+03,2.021320954124593072e+03
7.814389112873114129e+01,2.428752477582334990e+01,6.418305997255941087e+00,3.323203212016412067e+01,1.022041001497278216e+03,1.017336441685106365e+03
1.566160412613423603e+01,3.189295345490223710e+01,2.356482831742268136e+00,3.363731099465074692e+01,1.663557785918799027e+03,1.669993404854805931e+03
2.962747839109502457e-01,8.265841504519936933e+00,1.700155869049757129e+01,3.813866376460114793e+01,3.095293822318012289e+01,-1.650546485123363638e+01
6.109700284984093344e+00,4.743445408160330601e+01,2.238908983578480161e+01,3.546847447378736007e+01,1.672854197509573169e+03,1.653735235949365460e+03
1.748432600920071245e-01,7.780649211410898936e+00,1.246187341207183863e+01,3.925130575358159746e+01,1.817912012147696643e+01,9.994080601038556111e+00
