E_1,E_2,phi,theta,I_avg
1.514018010604502917e+00,1.596890953827444060e+00,2.846989463015073607e+00,2.824140002331447796e+00,8.748906979916972956e-03
1.169608533633443193e+00,1.913253520075629543e+00,3.123237661495955608e-01,6.550886169886300792e-01,8.332633806223583434e-03
1.031964415322234929e+00,8.910765847141799423e-01,6.153397839038133199e+00,4.825805033731426441e+00,2.007156012849969310e-03
6.077316718748515534e-01,1.655268825277677269e+00,1.501159377411938944e+00,5.996474380351183520e+00,2.685629329403738368e-03
1.794220777521236432e+00,1.794539270174677181e+00,5.930442021767497351e+00,5.301864635636424516e+00,9.988435445895475426e-03
1.435360975116763527e+00,7.893310479724306994e-01,4.259590042465787540e+00,4.607479993342804003e-01,1.419892891608163241e-03
1.647548053634295018e+00,8.023345094070609695e-01,5.180187255516059075e+00,2.986229906057884964e+00,1.805635457310459779e-03
1.793824735961980776e+00,1.266743061564355344e+00,4.551773972681399272e+00,6.142684843250399318e+00,4.737303437216529474e-03
1.027116124100035055e+00,7.431191605958854529e-01,3.555816473311288028e+00,2.370317552169749042e+00,2.077104265729300733e-03
1.109171393732472310e+00,1.861045918032945057e+00,1.944479821788878959e-01,1.349888807776088662e+00,5.979769157482000760e-03
1.873020026929321791e+00,1.830402489024142154e+00,3.213657414373883636e+00,4.686655437166015403e+00,7.423668990845428729e-03
6.619902390305396622e-01,1.264068934734125405e+00,2.949973803749484702e+00,2.782691149395156049e+00,3.370833515323563064e-03
1.171412587106812619e+00,7.696413746040507986e-01,6.919343281459636730e-01,3.275030401543554515e+00,6.978602235676395699e-04
1.465755158856529183e+00,8.045710023974363967e-01,3.239418042006239062e+00,4.253712475749221511e+00,3.790348630593014679e-03
7.095689703721128616e-01,1.469582643314331527e+00,2.896154867281411249e+00,4.989438391529573025e+00,1.948571984999385946e-03
1.003743513780173124e+00,1.946808333858653484e+00,5.016625833860661743e+00,9.209445295431831768e-01,3.866910058657821100e-03
8.960504927634480588e-01,5.465393546798174018e-01,1.206897071626780837e+00,4.516537306672648633e+00,4.884214997859468452e-04
1.920318234097174281e+00,1.413800139156294433e+00,2.256015292409375039e+00,5.616968280314444506e+00,1.520178834975184331e-03
5.017256954377464773e-01,1.874739350490297829e+00,3.302013039027059449e+00,4.537186413781943983e+00,4.241548634620296784e-03
8.015545397853831577e-01,1.704374263294349934e+00,4.176934844338133779e+00,6.133776260367801214e+00,2.684591989241729825e-03
1.975741503542542743e+00,1.214878179128171976e+00,4.556206800132018842e+00,5.511055218473189576e+00,6.863022464912471240e-03
9.391465393842493015e-01,1.682449163501703815e+00,2.492864795734477834e+00,3.261634234023037759e+00,5.821950047188346328e-03
8.062645494263085411e-01,1.025921876637968744e+00,4.164882732618957029e+00,2.574622498326852860e+00,1.728921300925545567e-03
1.727688104464498497e+00,1.525061579256778987e+00,4.922208460314438483e+00,5.291596505213694179e+00,8.247540812287495332e-03
1.664292978346388008e+00,8.984592101860129354e-01,5.791908161231859253e+00,4.528810165110861874e+00,3.625650778525271387e-03
1.087068582794427529e+00,1.875374519087039893e+00,8.209003021941065903e-01,2.264447707602671223e+00,4.619271838282108973e-03
1.155127998905356890e+00,1.630490687133189676e+00,4.820697208332244799e+00,6.208610270634337347e+00,4.697719244671944537e-03
9.884682035365459640e-01,1.475148013955729587e+00,3.854620000563327320e+00,5.000328104223538794e+00,3.718651863253677210e-03
1.748619409124376967e+00,1.313362020698165100e+00,6.319061349289575302e-01,3.779125664307863008e+00,1.187216462842878876e-03
7.405834825475553496e-01,1.404590206949799747e+00,4.548256042783274111e+00,1.521604882161132322e+00,1.286957608576788387e-03
1.274058504637214373e+00,1.673653354291298800e+00,6.649751770303432563e-01,1.216804430973120077e+00,6.783040989123926591e-03
1.006698713289923219e+00,1.879643199206335602e+00,1.027412950293973726e+00,6.255792288704977722e+00,5.806234976224398589e-03
5.640907328931403786e-01,1.765251823647912888e+00,5.169497527942677806e+00,2.777216513943283172e+00,2.186430835932769677e-03
1.838827013982276437e+00,1.819006490005987464e+00,3.102208812287698070e+00,1.203320760120999644e+00,4.192550975328233724e-03
1.041317581284471494e+00,8.621034303272490096e-01,3.809141650340975627e+00,4.106156458234949902e+00,2.975770338911852553e-03
1.289584094013656035e+00,1.755534554170368189e+00,4.459380679051248464e+00,4.653664808485038051e+00,7.171415966196513850e-03
9.977354138075198442e-01,1.962972472607571017e+00,4.567237938686576904e+00,1.446052585829010306e+00,2.527107416430989309e-03
7.676043261850837851e-01,7.867887942493101416e-01,3.643064113416670136e+00,3.340755905670476089e+00,2.091285243085679642e-03
1.271071060445809753e+00,1.804332807856765308e+00,5.804944043002681298e+00,4.710436549423903330e+00,5.700139320516140438e-03
1.198714714381342805e+00,1.383412387006050626e+00,6.086936576568220403e+00,5.535116175171292952e+00,5.468032847635500258e-03
1.611576335111353453e+00,1.165541536346634599e+00,5.312617016117607172e+00,3.776560600720816341e-01,5.135780187758404690e-03
1.693299238513709337e+00,1.511158283012652204e+00,2.616407437028364313e+00,3.460804448698981073e+00,8.410892850559646694e-03
1.465152527109186309e+00,1.964914100440739997e+00,4.821910606835460911e+00,4.029214994372956937e+00,7.669279024313971176e-03
6.195507832106337265e-01,9.690322228615823041e-01,5.147027288322448157e+00,6.192882907782548685e+00,1.865016389873990887e-03
8.740116140706706283e-01,1.147466297890488374e+00,5.867934899963145767e+00,1.325879019712459694e+00,2.075498704048290861e-03
7.673652491892362093e-01,8.488129363297394203e-01,1.792899535862490401e+00,1.987377931864729552e+00,2.049891703971636926e-03
5.775839676590742711e-01,1.255531114916591084e+00,5.752743936804455949e+00,4.200473121473148552e+00,1.613380014272165460e-03
1.581579280571807411e+00,1.076482825164637003e+00,2.930307393522369797e+00,3.089875449920326922e+00,6.445752302921471666e-03
9.958766471241227158e-01,6.950008426933556027e-01,3.911243483875337379e+00,1.851796130395299445e+00,1.059447540689342293e-03
1.275270215651597372e+00,1.455781330408062013e+00,1.069049995779641105e+00,1.475263925563900846e+00,5.669231255605548282e-03
1.236872331625653576e+00,1.782919206855960947e+00,4.520010958367013387e+00,2.091394641485674111e+00,2.614787696670103911e-03
1.151040761982114136e+00,1.429386460409074022e+00,3.117133128441472500e+00,2.489072287546277629e+00,5.444564272650339633e-03
1.892634888296384599e+00,8.274239069160607141e-01,3.643609645262014141e+00,2.840599053095603566e+00,5.913533142726948647e-03
1.305492937276031107e+00,5.634928844107848223e-01,2.465779326396418725e+00,2.953923043385327851e+00,3.058897019914569217e-03
7.072430585622477839e-01,6.394145939169375570e-01,3.102883856362522508e+00,7.259852387785680206e-01,2.737495870544749080e-04
6.360893641352407535e-01,1.824450820103297399e+00,4.460571028808304916e+00,2.075612037324796669e-02,3.324651112223376941e-03
1.221518434662079544e+00,7.858874300636806698e-01,2.679619812512432198e+00,5.981322155644589245e+00,4.273515506913508322e-04
6.684415920635147224e-01,1.112012382281732492e+00,5.288959233934878768e+00,5.455380073839454447e+00,2.667678758014703239e-03
1.404089066051942503e+00,1.795750344304008150e+00,5.153171464257154888e+00,3.105479762829167267e+00,2.731077113571067638e-03
1.256215403978942824e+00,9.678262703664579636e-01,2.709147440953390884e+00,3.952271006963591127e+00,3.457358710613557800e-03
1.768689978024120091e+00,1.754034046831528748e+00,5.972098139088736879e+00,1.270302701377573062e-01,1.110191643286183479e-02
1.474065398663385817e+00,1.091853423042159932e+00,3.406171103744700002e+00,6.189781307731134774e+00,7.003666905069930648e-04
1.862555533881433023e+00,9.466275370609162909e-01,6.246574899618036192e-02,3.356156939941239425e+00,1.162081876232383014e-03
1.489826815112921254e+00,8.597465361955862750e-01,6.227075609651921972e-01,1.208811469403092920e+00,4.313748101941810090e-03
1.729946716296506537e+00,1.751214216445186045e+00,4.544753679379629041e+00,4.450223600041280925e+00,9.254084800386834161e-03
1.341814059444697449e+00,5.266710889731116563e-01,5.261350661673986906e+00,3.097273938983223118e+00,1.218020808270017970e-03
1.215264979775659393e+00,1.476184033219328784e+00,2.911409422121533641e-01,1.304847123014071908e+00,5.040258624291422095e-03
1.705768338242912963e+00,1.933964657073220295e+00,2.153007096020062683e+00,2.291420621325543361e-01,3.618880926452782212e-03
1.793790873545896947e+00,5.726489654643155403e-01,1.464056594824756086e-01,4.665389865146896575e+00,3.014338460890218872e-03
1.316239488240080080e+00,1.838893481141741892e+00,5.851127868430618939e+00,2.890347267593813108e+00,9.224773526704655282e-04
1.842774921083684347e+00,1.316176588623436228e+00,5.512892073536737492e+00,4.396990450505444237e+00,5.537233703624055633e-03
1.291039266342925762e+00,8.447541743663371516e-01,3.733258622863910858e+00,5.418002468845779518e+00,1.932601481733513477e-03
1.566892222411490732e+00,7.169876958706310477e-01,1.126491002641603290e+00,1.355996871597527687e+00,4.140843422819375820e-03
9.465055167152383042e-01,1.230051838386390539e+00,3.320833743916999925e+00,4.089448643161508912e+00,3.760960912262412137e-03
1.727756472714814473e+00,1.599928999929332019e+00,6.158631492480905578e+00,8.828056444402534453e-01,8.317075856868355946e-03
5.944583181750420220e-01,1.091178851468066036e+00,3.942503835353135866e+00,4.545930072517566090e-01,6.276093310496080836e-04
1.476082670284835974e+00,9.061719132231564888e-01,1.264605046825011403e+00,8.088873111789693926e-01,4.277655051080167005e-03
1.770769208084479462e+00,1.800898430014291396e+00,3.135780958030936816e+00,6.177204199425776032e+00,7.396960432842807553e-04
7.547212412384127767e-01,1.206925201392783586e+00,3.125632559226396268e+00,6.108305118081219121e+00,4.430855623995215019e-04
7.397647383589263104e-01,1.355367969295075747e+00,9.396763204372595712e-01,1.566225634792102861e+00,3.307347753718648236e-03
5.005072025910011213e-01,9.355162012876405697e-01,2.201113712700383473e+00,1.802416875870459290e+00,1.608444487085042111e-03
1.078631583746305633e+00,1.945730542294145327e+00,3.988337204544580850e+00,2.690723807812023249e+00,5.918812503230240323e-03
9.976413077406689478e-01,1.494654485980589032e+00,3.719514858302800930e-01,5.841847802842344173e+00,4.902427178986004837e-03
1.852616546606671077e+00,1.266132362433476599e+00,4.297731338959843050e+00,7.000397695780794516e-01,2.238539301346918232e-03
1.858624875508699814e+00,9.960900032260855408e-01,2.473612776231266519e+00,3.198655077543603564e+00,6.875070612956520229e-03
1.493725333043371517e+00,1.515767072178885400e+00,8.672157748602193905e-01,2.931134972130787997e+00,2.630070154506593261e-03
1.444098113361526936e+00,1.825891652385905894e+00,4.183181412396411503e+00,4.672809673124742602e+00,8.039318518280564457e-03
1.819261144074285630e+00,1.976843187271058344e+00,4.882714063869578069e+00,4.447605767235968344e+00,1.034453576673834141e-02
1.488659281502500820e+00,1.636991742114255688e+00,2.781674722798059829e+00,4.582197764150188313e+00,4.556382686727134673e-03
7.181482372854608442e-01,1.542077411986272573e+00,3.473715469380306509e+00,2.800132657339893694e+00,4.300888123480221814e-03
7.872038542122427041e-01,1.514513017025242103e+00,1.833987856111833459e+00,2.693398293544665978e-01,2.485499239255981735e-03
9.853464963087226192e-01,5.861038905317916825e-01,2.379448068365542124e+00,3.559059389713922883e+00,1.812940224701530684e-03
1.749408181347104074e+00,1.954199381643032751e+00,4.045620190123995208e+00,4.610648602637014148e-01,2.355657350987124064e-03
1.832801205373976394e+00,1.681004782239540418e+00,9.618453702580547215e-01,1.188493374332000307e+00,9.758569244322430267e-03
1.609777575456373899e+00,9.045736753710510447e-01,5.423318960860346927e+00,4.455911957936516288e+00,3.902795537035591046e-03
1.673266703997523308e+00,9.347021810732458746e-01,5.007400853588909406e+00,3.566677897023252441e+00,3.250464328409066652e-03
6.417363204865330628e-01,1.344397521465126033e+00,4.568423750486831914e-01,2.614152063288087469e+00,1.331310082205214469e-03
1.414773953793656558e+00,7.416494418966711466e-01,3.487287914210535633e-01,4.713519464565312234e+00,1.931632014417915180e-03
1.385436713342529380e+00,1.725845365071315252e+00,3.349127035666331631e-01,8.968948928803248677e-01,7.981016621285070764e-03
9.312619389901555245e-01,1.060133657719212419e+00,1.263855554525785130e-01,4.159081004166840678e+00,8.453485467270828750e-04
1.988149997798274393e+00,5.657431746836036890e-01,4.457801404986980742e-01,1.184705350668190382e+00,5.296691250578521547e-03
5.225087516277430177e-01,1.160599567560234746e+00,3.996705517963360155e+00,9.868564783914273164e-01,7.849719531860517661e-04
9.976108556201823685e-01,5.379851201950816009e-01,5.594695665806829865e+00,5.347885612126496824e+00,1.958253456416048262e-03
1.666422151592564349e+00,6.654279780920466791e-01,2.287172756436507637e+00,4.238052742386182459e+00,2.937412273266544731e-03
9.843578102448786726e-01,6.589428287089994507e-01,4.646975205862539759e+00,5.575301605118721859e+00,1.848378185075531853e-03
6.168594397576760979e-01,1.828768688139088994e+00,1.987022737789521099e+00,4.797695776829346670e+00,2.467901281373138973e-03
1.477327362062733407e+00,1.622417939538385090e+00,8.959356181038897748e-01,8.653453159806924200e-01,7.859604197194450942e-03
1.129087488057910038e+00,7.916977742766685422e-01,2.140886650740657426e+00,5.033370051818511826e+00,7.710652417041728756e-04
9.132315215018766974e-01,1.560515872769693946e+00,5.250797455359087706e+00,5.767530327492425890e+00,5.100353060018569286e-03
6.809380978969339360e-01,1.944417503074698406e+00,1.031567936394126583e+00,4.194201039019488597e+00,2.504748571990026308e-03
1.919100925425562210e+00,1.219965879620808824e+00,4.317163435959662898e+00,1.636630888799896377e+00,2.514510779352818574e-03
1.541823305567508573e+00,1.563821844187632593e+00,2.113069082921553932e+00,3.784834143441802023e+00,5.337786897545691162e-03
1.900744117004459000e+00,1.596998954754741851e+00,1.926809859501293465e+00,1.933745983636025789e+00,9.636185198015902523e-03
1.903099099844425268e+00,1.552025775502767768e+00,2.382797570189225222e+00,5.670704781592356802e+00,1.331665632916605732e-03
8.918463017865407849e-01,5.788943877003080996e-01,3.292151788606803020e+00,5.571057262647971520e+00,5.214634331855038567e-04
6.199717191946030326e-01,1.944880590731968173e+00,2.571773475394152353e+00,1.060350371030002403e+00,3.728306515109244563e-03
1.864860473003118413e+00,1.076476594887894933e+00,4.453184650048328308e+00,5.159366994092644099e+00,6.211946178723565769e-03
1.448089250539406070e+00,1.197790551330035980e+00,3.113390261661468372e+00,2.299086947934958047e+00,5.295439401136083427e-03
9.337523212376499515e-01,5.117145205980424549e-01,4.608895797193686583e+00,4.128300636094939691e+00,1.538457095305261965e-03
1.057695734394799691e+00,8.983787773075493366e-01,2.033704935499476285e+00,4.588748757128089828e+00,1.059684559831910837e-03
1.233427533789723585e+00,1.777991301823936832e+00,3.311039612411096122e+00,2.858399411543488089e+00,7.891035036090388727e-03
1.418151147950931890e+00,1.804652353883378302e+00,4.805166158602950155e+00,4.466876347386774526e+00,7.669622872913242628e-03
6.071746712646699518e-01,1.197305841411481442e+00,3.311991292155354927e+00,1.271745465792661234e+00,1.198438654012360998e-03
8.501118531764061403e-01,1.858877211002261332e+00,2.741989379910103164e+00,5.626628398611328130e+00,1.698269980312202589e-03
6.975475545814018297e-01,1.304502531209465577e+00,5.458225661281715269e+00,2.967180240314838402e-01,3.060123867781053709e-03
