Pco2,Po2,pHa,VE,VE_noisy
3.876752670639977794e+01,4.559794981419207716e+01,7.449774839357174550e+00,2.683661334590586733e+01,2.668059535411207506e+01
2.988307812216651982e+01,5.985022194425826569e+01,7.425296076393260947e+00,8.448901182962357481e+00,7.620439962825352076e+00
7.162853668511939986e+01,6.389023705535112185e+01,7.331508841661781517e+00,7.575399185304952709e+01,7.514419227103533672e+01
5.941662175837734594e+01,7.208335363904083692e+01,7.223364563593796639e+00,5.268798875636208123e+01,5.284504182196689470e+01
3.814712859687661251e+01,5.369433413499461949e+01,7.235949853056536263e+00,5.718701525101890581e+01,5.771822527190011698e+01
2.235373564408313740e+01,8.695460737121010197e+01,7.368156768790298905e+00,5.000029150700162184e+00,2.967664214970329617e+00
3.785837159842778021e+01,9.742179004768227912e+01,7.366358960578283543e+00,8.278451920734811509e+00,7.964117893711256890e+00
5.746445574054748562e+01,4.597361727871264492e+01,7.269616448222397054e+00,2.026671832077419140e+02,2.033413906957862025e+02
5.422356803107072665e+01,9.679322445043480627e+01,7.226455579174182020e+00,3.983226198726723055e+01,3.976267506362780324e+01
3.644241557862568470e+01,5.551264276215985660e+01,7.224824525528793728e+00,3.898596842186284306e+01,3.796899364472044880e+01
4.502989404187123057e+01,6.333738975870813448e+01,7.346057697622236482e+00,3.902930787246702238e+01,3.810042767656577212e+01
4.029844257252875650e+01,8.142559322023490154e+01,7.415071852017302234e+00,1.322103883597662666e+01,1.498628320012407045e+01
2.456591470116782716e+01,5.727580341579302825e+01,7.446800994736679336e+00,1.058199868667457721e+01,9.067746418642459005e+00
5.848216645410174408e+01,5.749933047045186640e+01,7.490992974321118325e+00,1.063050356282116837e+02,1.060495505896063975e+02
5.242032961568686034e+01,4.274138408432474279e+01,7.287296962697872971e+00,2.052689260507099220e+02,2.061706814459234920e+02
7.209619636604054449e+01,8.310227457435053111e+01,7.458426358988469396e+00,5.529510790198525427e+01,5.337208443838130734e+01
6.830885332325306081e+01,6.584946259537233004e+01,7.319675510596205470e+00,6.604048504327438707e+01,6.678597493508270588e+01
4.419104157132846922e+01,8.949795906149996938e+01,7.299872624191873882e+00,2.543326164101975806e+01,2.394915262317961435e+01
6.603136500120147900e+01,9.957141259248442111e+01,7.200173104233791754e+00,5.032764318667128833e+01,5.140576996040252311e+01
5.740672017672568472e+01,9.504659524717732211e+01,7.257811192515881693e+00,4.294811810680153030e+01,4.568174110419893452e+01
7.496152221189733211e+01,6.911050264680812916e+01,7.487003633836947891e+00,6.177497663482447621e+01,6.059143027863372311e+01
3.356317788538953550e+01,8.513005797661027430e+01,7.376855003506685549e+00,4.760031467241961245e+00,4.759678937572060953e+00
3.809081336425601449e+01,5.920840271048807324e+01,7.218764392448808742e+00,3.873958041473321856e+01,3.917400283656529325e+01
4.888804981043256248e+01,9.249579929216784535e+01,7.444700689715717523e+00,2.790786715572521359e+01,2.740453257106877771e+01
2.817086116217837954e+01,4.653816608039299751e+01,7.276847619231594955e+00,1.638122582951469042e+01,1.699435080413575250e+01
5.471814892596012214e+01,7.065154090662295516e+01,7.496279623050949859e+00,4.132115395771985789e+01,4.067507701638155737e+01
4.367436830951459825e+01,7.015047053839393243e+01,7.229941385161603229e+00,3.187341967641025420e+01,3.137408823395539059e+01
6.434165264109400084e+01,9.650637828767780491e+01,7.268276397909184006e+00,4.870874673987435699e+01,4.795807257898481168e+01
6.829976961641088451e+01,8.974568937925778300e+01,7.484170301106200185e+00,5.018561456307030255e+01,5.019932806597253716e+01
2.584645623243950396e+01,8.972950891271686658e+01,7.296343797990564539e+00,4.999539223721142456e+00,5.538703022918891605e+00
7.974964848499416803e+01,9.213028365383627261e+01,7.267863055323613430e+00,4.742838445454926699e+01,4.846554220731718488e+01
6.698356474211701084e+01,8.531345663234866095e+01,7.301847111606845964e+00,5.334215401152395941e+01,5.329753376828037403e+01
6.531753245717609957e+01,6.882336866260723696e+01,7.336062966649109285e+00,5.827140525264073290e+01,5.726343797288671311e+01
3.462179597393388519e+01,4.985681016869362026e+01,7.267853942045915616e+00,1.715625067103797008e+01,1.673537141084759838e+01
3.531879666932287876e+01,5.472514641421456361e+01,7.440218909453356844e+00,1.101571837853327196e+01,1.056208719144410324e+01
7.268417876869088445e+01,6.357585948365318274e+01,7.383375655968674067e+00,7.724706819694104354e+01,7.691678407366292447e+01
2.284635308839122558e+01,7.382562147933934682e+01,7.336735578378370981e+00,5.013993733480222481e+00,5.657416349383895593e+00
2.727802324977770709e+01,9.770801160948087727e+01,7.263381669387761974e+00,4.995928863913563944e+00,4.915455585703299768e+00
5.625364285087390215e+01,4.171833071122661352e+01,7.318247104033272166e+00,2.297707733436828903e+02,2.299219599315299263e+02
3.419628754703279583e+01,9.451322528631752107e+01,7.227126077853344377e+00,6.173494238864958739e+00,6.281071388497218244e+00
5.116890688606711990e+01,6.248811405850093337e+01,7.481433409368620779e+00,5.085418766175061478e+01,5.081909978754061541e+01
5.182181030803504029e+01,7.004865560730087282e+01,7.293731341318022032e+00,4.333250158557946463e+01,4.291369509174438690e+01
4.405542407035095209e+01,8.258473830129713633e+01,7.209825124716479294e+00,2.974108778174786138e+01,3.052304759998299843e+01
6.797726787661635228e+01,4.259558059999115187e+01,7.358986140298272360e+00,2.588160564256585872e+02,2.587777600555975255e+02
3.214636267940303327e+01,5.592748862993506975e+01,7.477179816871490026e+00,1.155747930084345043e+01,1.149467244595572524e+01
6.529964357942256470e+01,8.496373789086621287e+01,7.236590237117129121e+00,5.315327270407319560e+01,5.208016863045995137e+01
4.485627233110224665e+01,5.312712448381901709e+01,7.303661145749534178e+00,9.709590641837314706e+01,9.643776266781101469e+01
7.422722976863454392e+01,4.518946082570725764e+01,7.339490347925415215e+00,2.461321923104993914e+02,2.455768669126392183e+02
2.927006414525861544e+01,5.039857963582952749e+01,7.376567268502562946e+00,1.461753409337752529e+01,1.522757335394816813e+01
3.369845440867371167e+01,4.083966591567501325e+01,7.304272593786726553e+00,1.414201572033645071e+01,1.242815742887473185e+01
3.970610683365029558e+01,9.355992326004815141e+01,7.236367254742103405e+00,1.876599518697097224e+01,1.953325388170614119e+01
3.249268535064018693e+01,7.265391292322918559e+01,7.415391023770483869e+00,4.972315863703054006e+00,5.129865368665271319e+00
3.831768034483965835e+01,8.209831879366062424e+01,7.243373857920813563e+00,1.688507608375332936e+01,1.620628146017855542e+01
4.303947207775339479e+01,4.297008070495649434e+01,7.377402037204435992e+00,1.183282332593734480e+02,1.175069311089324628e+02
6.663621700748828403e+01,8.769930970838801443e+01,7.438139004122494846e+00,5.014057091878574113e+01,5.067841266000876033e+01
6.165138193405325495e+01,6.667469113498476929e+01,7.257600972124485850e+00,5.937608058888687879e+01,5.961919910510864185e+01
6.698781639750379213e+01,5.327367125404391146e+01,7.257603579998419541e+00,1.734475655659260269e+02,1.714940211832271473e+02
5.299755466261173353e+01,8.764129628247331993e+01,7.494554531359932881e+00,3.369341106729937252e+01,3.303054108412653278e+01
3.745275491834873094e+01,5.851867334746755489e+01,7.348392737315812440e+00,1.941646400274557394e+01,1.852689755638243696e+01
2.863515586234940002e+01,4.197387638827314049e+01,7.494519707578711554e+00,1.881309649640501647e+01,1.876790875966245764e+01
7.709988218814561378e+01,4.848546000450200211e+01,7.339879711327850664e+00,2.109655317149921245e+02,2.103557460916642583e+02
5.758766749992383893e+01,4.922545336641034197e+01,7.368570847565645288e+00,1.726195923936394365e+02,1.731046075068511527e+02
3.256523338319310312e+01,6.033390245336754276e+01,7.463202743811721440e+00,8.027220000727840699e+00,7.531600375655992607e+00
3.842129615336671833e+01,5.635165621995525953e+01,7.225777563567164385e+00,5.153515668726124233e+01,5.128517032423285116e+01
5.426646944164237851e+01,4.272951962715796270e+01,7.286129740079491768e+00,2.145944200167106999e+02,2.158608187516259420e+02
4.785292004045930980e+01,4.763436207096455632e+01,7.268806370731911493e+00,1.477866517796580581e+02,1.475721211190682709e+02
2.266389629970420216e+01,9.871153477295271728e+01,7.497113480850420508e+00,4.999999889182638491e+00,4.527559013033463309e+00
3.852276303613930963e+01,9.857425827128298579e+01,7.497623179975964725e+00,4.590891392855846576e+00,4.652869211500710200e+00
5.420606128681844638e+01,9.475894770492848806e+01,7.339143273001561774e+00,3.770770651249697636e+01,3.643399670575344373e+01
6.868381301390706994e+01,8.712036209980311696e+01,7.432175396334889328e+00,5.208421171696782181e+01,5.051108687593053048e+01
3.154256255809909248e+01,5.042651284635050501e+01,7.370291508196095798e+00,1.441634463889289464e+01,1.440753224266615007e+01
3.417752206120636771e+01,8.153015969696276954e+01,7.230671270340763179e+00,6.134390421335352173e+00,5.564023091668230947e+00
4.527063527666998510e+01,5.775923356704801392e+01,7.441551195561461718e+00,5.984806099304407212e+01,5.843659962239404138e+01
3.745990207492270230e+01,4.640321501382824465e+01,7.340970707276089691e+00,4.025085841208733228e+01,4.118992957084883955e+01
6.988825800648325526e+01,4.355111108166504863e+01,7.427238122556935274e+00,2.509179576939175433e+02,2.516142573084679555e+02
5.320897067673309522e+01,5.209376748253180978e+01,7.253753226322205983e+00,1.461591703218521445e+02,1.463927161172505578e+02
3.305489802739617744e+01,8.254920128753596487e+01,7.220045307755005304e+00,4.581785146618438276e+00,4.056983424939354599e+00
4.944054600670331467e+01,4.818349703567211151e+01,7.357826402877759797e+00,1.434475008387675246e+02,1.432550494475152050e+02
5.119401469481194056e+01,8.475776925711218723e+01,7.432676692429620147e+00,3.354077116907595979e+01,3.297146290495732046e+01
3.602862486164274713e+01,9.837018966191592995e+01,7.291230853724989025e+00,7.416230478579795893e+00,8.279603735579422974e+00
5.587691957654143238e+01,6.926570779331680683e+01,7.465128839250256831e+00,4.474437676179321954e+01,4.331074567571034351e+01
6.631237414480436598e+01,7.854808741890497004e+01,7.334263235779796553e+00,5.437276533189347560e+01,5.464652385199276807e+01
3.298967063277012812e+01,9.224635271922642232e+01,7.203647700696897083e+00,4.892667058281239711e+00,4.912021468565209048e+00
3.799660996582751693e+01,5.584884541116174717e+01,7.446125946620914426e+00,1.204557574777129325e+01,1.091579566300192106e+01
2.920104973397184622e+01,9.387445877020064700e+01,7.457096908843521277e+00,4.999479426138623062e+00,5.618901276109087739e+00
3.917220609721682933e+01,7.739354156099537363e+01,7.253224353429975402e+00,1.914668116405134057e+01,1.880767451312694050e+01
6.692510221811676274e+01,6.724628049501339433e+01,7.225195089314438768e+00,6.346865899855542636e+01,6.533831200713648002e+01
6.469171759562325974e+01,7.108073340160368048e+01,7.350414355447458803e+00,5.574509636583290728e+01,5.691949676652324541e+01
7.549380719846931243e+01,4.864220535322609607e+01,7.397758481953910170e+00,2.143010040945414119e+02,2.142461247978572203e+02
4.332726543802353802e+01,8.116954132829039281e+01,7.483311701175682451e+00,1.751463569594854874e+01,1.713918177628836759e+01
2.591422500629381176e+01,9.241950116331173604e+01,7.384742448373093460e+00,4.999931694601332133e+00,4.318690764111305036e+00
3.005268600095362075e+01,7.641740802259326415e+01,7.316196091172736615e+00,4.973481912094210422e+00,4.253257642357967327e+00
5.082495778867935599e+01,6.392520653480279691e+01,7.397536891134687487e+00,4.798245459515043621e+01,4.829834059739880558e+01
2.663457983887751368e+01,6.447658340228031193e+01,7.438994845427973068e+00,5.787754636611840198e+00,4.355229285959490326e+00
6.208924358955240308e+01,4.574626223861572072e+01,7.375649671505841276e+00,2.129209081316294601e+02,2.138925155181800903e+02
3.809611384169259907e+01,8.556410372718664803e+01,7.295178795281579198e+00,1.336625900801386102e+01,1.406501838895307266e+01
4.856906920114111870e+01,5.749088726659338988e+01,7.369400374461211101e+00,8.251067635152723767e+01,8.237714306973772693e+01
4.476064923878123381e+01,4.103993798342870747e+01,7.315360454849498595e+00,1.608465383284995198e+02,1.615966211440381812e+02
4.240652098769919576e+01,9.395458189445234609e+01,7.358158731941867536e+00,1.923922130323280300e+01,2.153709653926788548e+01
7.033579680256815436e+01,5.082443607958091292e+01,7.251046780487362398e+00,1.992442318515216186e+02,1.995413459260474269e+02
2.235727692854107218e+01,6.597990183339149439e+01,7.470359578423928504e+00,5.432020483709680825e+00,7.151465376524878792e+00
7.266579424474473115e+01,4.592479143924158080e+01,7.396529521902654558e+00,2.364234132807057733e+02,2.361301981088683704e+02
2.549627428196163237e+01,9.692614192855722877e+01,7.421864274568517494e+00,4.999981695592951247e+00,4.394042481465112893e+00
2.743953779484034072e+01,8.598618173412096155e+01,7.453378423242444484e+00,4.999960513479463131e+00,6.001672956810793380e+00
3.172548328364839421e+01,8.659570339038580755e+01,7.293767143902695871e+00,4.796680462621784713e+00,2.881227125103181574e+00
7.156571674135457783e+01,7.017312781008804734e+01,7.218369705850454565e+00,6.335312453184344150e+01,6.431273628772297002e+01
7.870496888941471525e+01,8.275570633047112779e+01,7.211978379054073685e+00,5.375720577676965206e+01,5.375638685559004415e+01
2.956544791780363823e+01,6.278080321433391475e+01,7.238376769908738240e+00,6.327912970355424882e+00,5.847615007203352810e+00
5.276869667404287867e+01,9.063912318711734883e+01,7.457766460951358312e+00,3.372747384956034722e+01,3.381339488498176848e+01
5.565767850785352522e+01,4.967750257072154341e+01,7.491244602781831574e+00,1.522716000861846339e+02,1.523829443853054215e+02
3.171222430815270599e+01,6.057444852981465999e+01,7.445383395639638913e+00,7.858263972915078277e+00,9.105856208614850900e+00
6.355544383308318146e+01,4.716828351204611636e+01,7.297856578881927625e+00,2.105583356532806363e+02,2.114001388127230996e+02
4.758556803480865938e+01,6.491989120547469838e+01,7.307499538323440902e+00,4.233456021549463344e+01,4.253547433430988889e+01
3.458407564876486617e+01,9.176391837008188190e+01,7.381598911197879254e+00,4.557890891101993525e+00,4.337345149798962574e+00
3.462529039113648821e+01,8.323038152113349497e+01,7.221350511731268185e+00,7.826785425122218420e+00,6.882237667632429279e+00
5.750384428024620576e+01,9.812083898420942774e+01,7.336684543285829641e+00,4.067793801150223487e+01,4.087703983975211486e+01
2.209429645322464353e+01,9.823213501146561555e+01,7.465092737853526117e+00,4.999999893580481469e+00,2.424850735050811057e+00
6.882476674276701090e+01,9.677901476839551265e+01,7.280770654896464578e+00,5.188423478351055707e+01,5.285015730255634026e+01
6.813249644956425755e+01,8.075789019529253210e+01,7.320686861165688342e+00,5.530579193054501275e+01,5.530469599078909937e+01
5.277437338566122804e+01,4.986545659754763449e+01,7.316104680361353196e+00,1.537825638362762106e+02,1.521206719323014340e+02
2.154326064046480838e+01,6.023310859961476638e+01,7.363657484102945183e+00,8.147289608947961170e+00,8.712184662598932761e+00
6.178504595701901536e+01,9.268833599001396806e+01,7.316171427660433935e+00,4.664724497706648521e+01,4.575834410844270650e+01
4.256468715340729148e+01,8.047250698337347785e+01,7.375352236596808275e+00,2.083188781259700306e+01,2.036585357154788767e+01
2.409702776431120697e+01,5.243935440849715235e+01,7.212581277630924603e+00,1.364732367127479939e+01,1.186122454698232609e+01
3.873364898159849190e+01,5.957223132094575391e+01,7.378390315068052985e+00,2.222830217352507987e+01,2.147937944380927178e+01
4.366939740258304425e+01,7.641387258439182517e+01,7.258487704024662257e+00,2.873518279606356884e+01,2.889465166746434122e+01
2.735970339056052580e+01,5.941296837952965859e+01,7.317885827503305407e+00,8.810832113727302684e+00,8.726361596298833234e+00
7.685124576921475636e+01,4.677259145599605006e+01,7.288467640199560726e+00,2.274721907804224372e+02,2.277611356868991663e+02
