S,v_subinh
1.153134462367854894e+03,3.208639341596191130e-01
1.155100823750865175e+03,3.200333664858208693e-01
1.157070538235542926e+03,3.192077535287045631e-01
1.159043611539703079e+03,3.183870607167395006e-01
1.161020049390911254e+03,3.175712537356493725e-01
1.162999857526498090e+03,3.167602985264875715e-01
1.164983041693581754e+03,3.159541612837225011e-01
1.166969607649076806e+03,3.151528084533423146e-01
1.168959561159715577e+03,3.143562067309689234e-01
1.170952908002064987e+03,3.135643230599863274e-01
1.172949653962540879e+03,3.127771246296834340e-01
1.174949804837427564e+03,3.119945788734089787e-01
1.176953366432892835e+03,3.112166534667407669e-01
1.178960344565005244e+03,3.104433163256674622e-01
1.180970745059751380e+03,3.096745356047827524e-01
1.182984573753052018e+03,3.089102796954943941e-01
1.185001836490780079e+03,3.081505172242444135e-01
1.187022539128776771e+03,3.073952170507426307e-01
1.189046687532868873e+03,3.066443482662131181e-01
1.191074287578885787e+03,3.058978801916538703e-01
1.193105345152676819e+03,3.051557823761073540e-01
1.195139866150127318e+03,3.044180245949455466e-01
1.197177856477177102e+03,3.036845768481657437e-01
1.199219322049837047e+03,3.029554093587000230e-01
1.201264268794204554e+03,3.022304925707363643e-01
1.203312702646486059e+03,3.015097971480505956e-01
1.205364629553007489e+03,3.007932939723539922e-01
1.207420055470235411e+03,3.000809541416491477e-01
1.209478986364793400e+03,2.993727489685999443e-01
1.211541428213479776e+03,2.986686499789128479e-01
1.213607387003284884e+03,2.979686289097291940e-01
1.215676868731407694e+03,2.972726577080305188e-01
1.217749879405274442e+03,2.965807085290554368e-01
1.219826425042555002e+03,2.958927537347264547e-01
1.221906511671181079e+03,2.952087658920898305e-01
1.223990145329362576e+03,2.945287177717670346e-01
1.226077332065607152e+03,2.938525823464156472e-01
1.228168077938735905e+03,2.931803327892039679e-01
1.230262389017901342e+03,2.925119424722950612e-01
1.232360271382606015e+03,2.918473849653421826e-01
1.234461731122718902e+03,2.911866340339958614e-01
1.236566774338493587e+03,2.905296636384219200e-01
1.238675407140586685e+03,2.898764479318292064e-01
1.240787635650072616e+03,2.892269612590102623e-01
1.242903465998468164e+03,2.885811781548894284e-01
1.245022904327742026e+03,2.879390733430856608e-01
1.247145956790337095e+03,2.873006217344835633e-01
1.249272629549187741e+03,2.866657984258145220e-01
1.251402928777738225e+03,2.860345786982495531e-01
1.253536860659959075e+03,2.854069380160024205e-01
1.255674431390366408e+03,2.847828520249421347e-01
1.257815647174039441e+03,2.841622965512169974e-01
1.259960514226638224e+03,2.835452475998873068e-01
1.262109038774422061e+03,2.829316813535700526e-01
1.264261227054267692e+03,2.823215741710917714e-01
1.266417085313686812e+03,2.817149025861523937e-01
1.268576619810844932e+03,2.811116433059992481e-01
1.270739836814578666e+03,2.805117732101100603e-01
1.272906742604415058e+03,2.799152693488861088e-01
1.275077343470589085e+03,2.793221089423553738e-01
1.277251645714061397e+03,2.787322693788852335e-01
1.279429655646536730e+03,2.781457282139041531e-01
1.281611379590486422e+03,2.775624631686327559e-01
1.283796823879158865e+03,2.769824521288266617e-01
1.285985994856603611e+03,2.764056731435252656e-01
1.288178898877688425e+03,2.758321044238121744e-01
1.290375542308117474e+03,2.752617243415841353e-01
1.292575931524449970e+03,2.746945114283291245e-01
1.294780072914118364e+03,2.741304443739134844e-01
1.296987972875447667e+03,2.735695020253788301e-01
1.299199637817672965e+03,2.730116633857468944e-01
1.301415074160959193e+03,2.724569076128338652e-01
1.303634288336418649e+03,2.719052140180736044e-01
1.305857286786130089e+03,2.713565620653501931e-01
1.308084075963158057e+03,2.708109313698372489e-01
1.310314662331570617e+03,2.702683016968488450e-01
1.312549052366458909e+03,2.697286529606965910e-01
1.314787252553954886e+03,2.691919652235564842e-01
1.317029269391252001e+03,2.686582186943440309e-01
1.319275109386621807e+03,2.681273937275978070e-01
1.321524779059433513e+03,2.675994708223716212e-01
1.323778284940176491e+03,2.670744306211335628e-01
1.326035633570473237e+03,2.665522539086762066e-01
1.328296831503101203e+03,2.660329216110327577e-01
1.330561885302013025e+03,2.655164147944011899e-01
1.332830801542353811e+03,2.650027146640780984e-01
1.335103586810481147e+03,2.644918025633994918e-01
1.337380247703983287e+03,2.639836599726894106e-01
1.339660790831699387e+03,2.634782685082175391e-01
1.341945222813738383e+03,2.629756099211633669e-01
1.344233550281497401e+03,2.624756660965890664e-01
1.346525779877682226e+03,2.619784190524201417e-01
1.348821918256325489e+03,2.614838509384326826e-01
1.351121972082807133e+03,2.609919440352500009e-01
1.353425948033872373e+03,2.605026807533453725e-01
1.355733852797652617e+03,2.600160436320529400e-01
1.358045693073683196e+03,2.595320153385863859e-01
1.360361475572924292e+03,2.590505786670643795e-01
1.362681207017780025e+03,2.585717165375434612e-01
1.365004894142115518e+03,2.580954119950594761e-01
1.367332543691283945e+03,2.576216482086737258e-01
1.369664162422135632e+03,2.571504084705296123e-01
1.371999757103045340e+03,2.566816761949135550e-01
1.374339334513928407e+03,2.562154349173251799e-01
1.376682901446262576e+03,2.557516682935526142e-01
1.379030464703105736e+03,2.552903600987566635e-01
1.381382031099117057e+03,2.548314942265606509e-01
1.383737607460575873e+03,2.543750546881476948e-01
1.386097200625402820e+03,2.539210256113648145e-01
1.388460817443177575e+03,2.534693912398337523e-01
1.390828464775160683e+03,2.530201359320688459e-01
1.393200149494312427e+03,2.525732441606010070e-01
1.395575878485313524e+03,2.521287005111089718e-01
1.397955658644583991e+03,2.516864896815569907e-01
1.400339496880304296e+03,2.512465964813389574e-01
1.402727400112434680e+03,2.508090058304292547e-01
1.405119375272736079e+03,2.503737027585396513e-01
1.407515429304787631e+03,2.499406724042836925e-01
1.409915569164013505e+03,2.495099000143451706e-01
1.412319801817693815e+03,2.490813709426566158e-01
1.414728134244991452e+03,2.486550706495802565e-01
1.417140573436970044e+03,2.482309847010978066e-01
1.419557126396614649e+03,2.478090987680049151e-01
1.421977800138852444e+03,2.473893986251131660e-01
1.424402601690571828e+03,2.469718701504566571e-01
1.426831538090644699e+03,2.465564993245057679e-01
1.429264616389944877e+03,2.461432722293867836e-01
1.431701843651370154e+03,2.457321750481069322e-01
1.434143226949862310e+03,2.453231940637859154e-01
1.436588773372427113e+03,2.449163156588929080e-01
1.439038490018155471e+03,2.445115263144899131e-01
1.441492383998243895e+03,2.441088126094805300e-01
1.443950462436015187e+03,2.437081612198642444e-01
1.446412732466939133e+03,2.433095589179973539e-01
1.448879201238652740e+03,2.429129925718583050e-01
1.451349875910982064e+03,2.425184491443197199e-01
1.453824763655960396e+03,2.421259156924258915e-01
1.456303871657855325e+03,2.417353793666743023e-01
1.458787207113181239e+03,2.413468274103056088e-01
1.461274777230725249e+03,2.409602471585961248e-01
1.463766589231567878e+03,2.405756260381575196e-01
1.466262650349102387e+03,2.401929515662410697e-01
1.468762967829057288e+03,2.398122113500479047e-01
1.471267548929516124e+03,2.394333930860437221e-01
1.473776400920939977e+03,2.390564845592795529e-01
1.476289531086187253e+03,2.386814736427175232e-01
1.478806946720535052e+03,2.383083482965614452e-01
1.481328655131700998e+03,2.379370965675929039e-01
1.483854663639864157e+03,2.375677065885124228e-01
1.486384979577686181e+03,2.372001665772858203e-01
1.488919610290332002e+03,2.368344648364952287e-01
1.491458563135492341e+03,2.364705897526951373e-01
1.494001845483404850e+03,2.361085297957739859e-01
1.496549464716873899e+03,2.357482735183201727e-01
1.499101428231294676e+03,2.353898095549927794e-01
1.501657743434670465e+03,2.350331266218977089e-01
1.504218417747642434e+03,2.346782135159678762e-01
1.506783458603500776e+03,2.343250591143492823e-01
1.509352873448212222e+03,2.339736523737907248e-01
1.511926669740441412e+03,2.336239823300388374e-01
1.514504854951571133e+03,2.332760380972374592e-01
1.517087436565724829e+03,2.329298088673320832e-01
1.519674422079787973e+03,2.325852839094782742e-01
1.522265819003430352e+03,2.322424525694552211e-01
1.524861634859126980e+03,2.319013042690835635e-01
1.527461877182180842e+03,2.315618285056478265e-01
1.530066553520744037e+03,2.312240148513229065e-01
1.532675671435840059e+03,2.308878529526060541e-01
1.535289238501386080e+03,2.305533325297512148e-01
1.537907262304213873e+03,2.302204433762107261e-01
1.540529750444093452e+03,2.298891753580781516e-01
1.543156710533753085e+03,2.295595184135376110e-01
1.545788150198903395e+03,2.292314625523167448e-01
1.548424077078258279e+03,2.289049978551435660e-01
1.551064498823555823e+03,2.285801144732078904e-01
1.553709423099586957e+03,2.282568026276266537e-01
1.556358857584207726e+03,2.279350526089136686e-01
1.559012809968368629e+03,2.276148547764537955e-01
1.561671287956135302e+03,2.272961995579797223e-01
1.564334299264709898e+03,2.269790774490547391e-01
1.567001851624454730e+03,2.266634790125580390e-01
1.569673952778913872e+03,2.263493948781750142e-01
1.572350610484836125e+03,2.260368157418903845e-01
1.575031832512197298e+03,2.257257323654865977e-01
1.577717626644222491e+03,2.254161355760449792e-01
1.580408000677409746e+03,2.251080162654511552e-01
1.583102962421550956e+03,2.248013653899046393e-01
1.585802519699756658e+03,2.244961739694318614e-01
1.588506680348476493e+03,2.241924330874027760e-01
1.591215452217523762e+03,2.238901338900515792e-01
1.593928843170097252e+03,2.235892675860012557e-01
1.596646861082804435e+03,2.232898254457910681e-01
1.599369513845682377e+03,2.229917988014092078e-01
1.602096809362227987e+03,2.226951790458263081e-01
1.604828755549409607e+03,2.223999576325365601e-01
1.607565360337698394e+03,2.221061260750984701e-01
1.610306631671088326e+03,2.218136759466818042e-01
1.613052577507119622e+03,2.215225988796166723e-01
1.615803205816902164e+03,2.212328865649468568e-01
1.618558524585138684e+03,2.209445307519858626e-01
1.621318541810147053e+03,2.206575232478776849e-01
1.624083265503884832e+03,2.203718559171592706e-01
1.626852703691971101e+03,2.200875206813278917e-01
1.629626864413711019e+03,2.198045095184108788e-01
1.632405755722118556e+03,2.195228144625394617e-01
1.635189385683939463e+03,2.192424276035249697e-01
1.637977762379675823e+03,2.189633410864393059e-01
1.640770893903608567e+03,2.186855471111982530e-01
1.643568788363821113e+03,2.184090379321480258e-01
1.646371453882223250e+03,2.181338058576544336e-01
1.649178898594574093e+03,2.178598432496967330e-01
1.651991130650505283e+03,2.175871425234630341e-01
1.654808158213549405e+03,2.173156961469495940e-01
1.657629989461155901e+03,2.170454966405636343e-01
1.660456632584719273e+03,2.167765365767282126e-01
1.663288095789602721e+03,2.165088085794912021e-01
1.666124387295161569e+03,2.162423053241364079e-01
1.668965515334767133e+03,2.159770195367982648e-01
1.671811488155830148e+03,2.157129439940795035e-01
1.674662314019825317e+03,2.154500715226716212e-01
1.677518001202314963e+03,2.151883949989780720e-01
1.680378557992973356e+03,2.149279073487412040e-01
1.683243992695610586e+03,2.146686015466708897e-01
1.686114313628196442e+03,2.144104706160772367e-01
1.688989529122884733e+03,2.141535076285054628e-01
1.691869647526038079e+03,2.138977057033734086e-01
1.694754677198250647e+03,2.136430580076129071e-01
1.697644626514374295e+03,2.133895577553125700e-01
1.700539503863541313e+03,2.131371982073645144e-01
1.703439317649189661e+03,2.128859726711128386e-01
1.706344076289085478e+03,2.126358745000061501e-01
1.709253788215354007e+03,2.123868970932508426e-01
1.712168461874494369e+03,2.121390338954693422e-01
1.715088105727410493e+03,2.118922783963591572e-01
1.718012728249433849e+03,2.116466241303555096e-01
1.720942337930348913e+03,2.114020646762965472e-01
1.723876943274416817e+03,2.111585936570904987e-01
1.726816552800400359e+03,2.109162047393864370e-01
1.729761175041589013e+03,2.106748916332467358e-01
1.732710818545823258e+03,2.104346480918224682e-01
1.735665491875520047e+03,2.101954679110311919e-01
1.738625203607696676e+03,2.099573449292373994e-01
1.741589962333996709e+03,2.097202730269355220e-01
1.744559776660714306e+03,2.094842461264347366e-01
1.747534655208819004e+03,2.092492581915470773e-01
1.750514606613981869e+03,2.090153032272775990e-01
1.753499639526598912e+03,2.087823752795167076e-01
1.756489762611817468e+03,2.085504684347356807e-01
1.759484984549559613e+03,2.083195768196832165e-01
1.762485314034553312e+03,2.080896946010854232e-01
1.765490759776347886e+03,2.078608159853481963e-01
1.768501330499346523e+03,2.076329352182612054e-01
1.771517034942829468e+03,2.074060465847046009e-01
1.774537881860979269e+03,2.071801444083577193e-01
1.777563880022906687e+03,2.069552230514106472e-01
1.780595038212675263e+03,2.067312769142773121e-01
1.783631365229328139e+03,2.065083004353112373e-01
1.786672869886912395e+03,2.062862880905234619e-01
1.789719561014504961e+03,2.060652343933021546e-01
1.792771447456239230e+03,2.058451338941355291e-01
1.795828538071328921e+03,2.056259811803356763e-01
1.798890841734095147e+03,2.054077708757651166e-01
1.801958367333991873e+03,2.051904976405655445e-01
1.805031123775631613e+03,2.049741561708887105e-01
1.808109119978811350e+03,2.047587411986288020e-01
1.811192364878538228e+03,2.045442474911578767e-01
1.814280867425055476e+03,2.043306698510624353e-01
1.817374636583867414e+03,2.041180031158825459e-01
1.820473681335771289e+03,2.039062421578526629e-01
1.823578010676873873e+03,2.036953818836451380e-01
1.826687633618623749e+03,2.034854172341147294e-01
1.829802559187836550e+03,2.032763431840459711e-01
1.832922796426719970e+03,2.030681547419019295e-01
1.836048354392901729e+03,2.028608469495752631e-01
1.839179242159454361e+03,2.026544148821407820e-01
1.842315468814921815e+03,2.024488536476105605e-01
1.845457043463346736e+03,2.022441583866902981e-01
1.848603975224295937e+03,2.020403242725382631e-01
1.851756273232887224e+03,2.018373465105252895e-01
1.854913946639816004e+03,2.016352203379971064e-01
1.858077004611381426e+03,2.014339410240389150e-01
1.861245456329513900e+03,2.012335038692407152e-01
1.864419310991800330e+03,2.010339042054653802e-01
1.867598577811512541e+03,2.008351373956184516e-01
1.870783266017632513e+03,2.006371988334189060e-01
1.873973384854879669e+03,2.004400839431728087e-01
1.877168943583736564e+03,2.002437881795479380e-01
1.880369951480482314e+03,2.000483070273502972e-01
1.883576417837208282e+03,1.998536360013029034e-01
1.886788351961853550e+03,1.996597706458252408e-01
1.890005763178229017e+03,1.994667065348155466e-01
1.893228660826044461e+03,1.992744392714342616e-01
1.896457054260936729e+03,1.990829644878885918e-01
1.899690952854495890e+03,1.988922778452200391e-01
1.902930365994292515e+03,1.987023750330922933e-01
1.906175303083905874e+03,1.985132517695816223e-01
1.909425773542949401e+03,1.983249038009685661e-01
1.912681786807100252e+03,1.981373269015309913e-01
1.915943352328125002e+03,1.979505168733394771e-01
1.919210479573907833e+03,1.977644695460534230e-01
