t,Q,I,phi,dQ_dt,dQ_dt_noisy
2.357271454290858159e+01,2.290736032033194270e-04,-8.187692506471691513e-04,1.467178294087389937e-04,-9.333060502454002460e-04,1.038582245034492179e-04
2.357871574314862784e+01,2.234758779696526790e-04,-8.204793779143803884e-04,1.462802604745860077e-04,-9.322173150390878574e-04,-5.667916006031250425e-02
2.358471694338867763e+01,2.178848819289762220e-04,-8.221204120651346954e-04,1.458440107810037565e-04,-9.310628513056514854e-04,4.627586132400770408e-02
2.359071814362872388e+01,2.123010094630235441e-04,-8.236925201045499235e-04,1.454090760502569290e-04,-9.298430232412665175e-04,-4.896705371663159084e-02
2.359671934386877368e+01,2.067246525477897646e-04,-8.251958732385800003e-04,1.449754520168318559e-04,-9.285581980400757756e-04,-2.728308044309604025e-02
2.360272054410881992e+01,2.011562007535581693e-04,-8.266306468740078827e-04,1.445431344274383529e-04,-9.272087458941956958e-04,3.685950962033845979e-02
2.360872174434886972e+01,1.955960412448736483e-04,-8.279970206184520624e-04,1.441121190410078236e-04,-9.257950399937094977e-04,-7.927095576911266650e-02
2.361472294458891596e+01,1.900445587805692043e-04,-8.292951782803606019e-04,1.436824016286952646e-04,-9.243174565266741236e-04,6.939651388867015651e-04
2.362072414482896576e+01,1.845021357137395794e-04,-8.305253078690167734e-04,1.432539779738772065e-04,-9.227763746791125404e-04,-1.548768487264701177e-02
2.362672534506901201e+01,1.789691519917674931e-04,-8.316876015945333118e-04,1.428268438721537730e-04,-9.211721766350213295e-04,-5.883351383051546590e-02
2.363272654530906181e+01,1.734459851562975398e-04,-8.327822558678583779e-04,1.424009951313465942e-04,-9.195052475763632049e-04,-6.135903523407036653e-02
2.363872774554910805e+01,1.679330103432621554e-04,-8.338094713007699211e-04,1.419764275715009209e-04,-9.177759756830739532e-04,-1.168053396488393132e-02
2.364472894578915785e+01,1.624306002828557324e-04,-8.347694527058805575e-04,1.415531370248835914e-04,-9.159847521330550602e-04,-1.552613420322286608e-02
2.365073014602920409e+01,1.569391252995605318e-04,-8.356624090966331252e-04,1.411311193359849291e-04,-9.141319711021811921e-04,7.230127647784190259e-03
2.365673134626925389e+01,1.514589533121206086e-04,-8.364885536873051296e-04,1.407103703615168722e-04,-9.122180297642920642e-04,-7.561481778236429918e-02
2.366273254650930014e+01,1.459904498335680488e-04,-8.372481038930045145e-04,1.402908859704149252e-04,-9.102433282912010060e-04,3.424518530063920801e-03
2.366873374674934993e+01,1.405339779711967866e-04,-8.379412813296733490e-04,1.398726620438361533e-04,-9.082082698526854200e-04,-6.396985123692568165e-02
2.367473494698939618e+01,1.350898984265885708e-04,-8.385683118140844659e-04,1.394556944751611878e-04,-9.061132606164965398e-04,-4.130867955442315415e-02
2.368073614722944598e+01,1.296585694955871876e-04,-8.391294253638448232e-04,1.390399791699922208e-04,-9.039587097483492385e-04,4.760895943077265297e-02
2.368673734746949222e+01,1.242403470683241023e-04,-8.396248561973921427e-04,1.386255120461549835e-04,-9.017450294119321117e-04,-3.485808764723595521e-02
2.369273854770954202e+01,1.188355846291928722e-04,-8.400548427339981630e-04,1.382122890336968219e-04,-8.994726347688972862e-04,-2.558315987605639524e-02
2.369873974794958826e+01,1.134446327349184760e-04,-8.404196256679512776e-04,1.378003060779922585e-04,-8.971419417920777637e-04,-4.157214007400653055e-02
2.370474094818963451e+01,1.080678396746802982e-04,-8.407194489193056718e-04,1.373895591400465144e-04,-8.947533685462979482e-04,-1.310640531787260563e-03
2.371074214842968431e+01,1.027055523893718607e-04,-8.409545636993316642e-04,1.369800441894973911e-04,-8.923073397134538261e-04,4.095473001578132932e-02
2.371674334866973055e+01,9.735811511972532867e-05,-8.411252247556129597e-04,1.365717572093242316e-04,-8.898042821616725063e-04,-1.832122231924090613e-02
2.372274454890978035e+01,9.202586938656538414e-05,-8.412316903095920506e-04,1.361646941959352797e-04,-8.872446248729839004e-04,3.241926302465222842e-02
2.372874574914982659e+01,8.670915399083456887e-05,-8.412742220565691325e-04,1.357588511591694693e-04,-8.846287989433329743e-04,-6.610111647564224924e-02
2.373474694938987639e+01,8.140830501356804971e-05,-8.412530851657031884e-04,1.353542241222946895e-04,-8.819572375825674966e-04,2.224157413469508501e-02
2.374074814962992264e+01,7.612365581591870427e-05,-8.411685482800112298e-04,1.349508091220094652e-04,-8.792303761144501821e-04,-6.342791044109794343e-03
2.374674934986997243e+01,7.085553703913221137e-05,-8.410208835163682966e-04,1.345486022084412762e-04,-8.764486519766460058e-04,2.804280427113657950e-03
2.375275055011001868e+01,6.560427660457186577e-05,-8.408103664655083246e-04,1.341475994451483468e-04,-8.736125047207349975e-04,-4.712215053127340181e-02
2.375875175035006848e+01,6.037019971369372953e-05,-8.405372761920228445e-04,1.337477969091176936e-04,-8.707223760121992305e-04,-3.168707619902558920e-02
2.376475295059011472e+01,5.515362884807154843e-05,-8.402018952343622829e-04,1.333491906907671590e-04,-8.677787096304358325e-04,1.456017495144874829e-02
2.377075415083016452e+01,4.995488376937181523e-05,-8.398045096048345525e-04,1.329517768939434048e-04,-8.647819514687434331e-04,-5.994318416189244741e-02
2.377675535107021076e+01,4.477428151937866570e-05,-8.393454087896068958e-04,1.325555516359238912e-04,-8.617325495343361496e-04,3.767293909046513095e-02
2.378275655131026056e+01,3.961213641996909785e-05,-8.388248857487037163e-04,1.321605110474148982e-04,-8.586309539483288423e-04,-2.280568761050990462e-02
2.378875775155030681e+01,3.446876007313760359e-05,-8.382432369160087472e-04,1.317666512725534499e-04,-8.554776169457521846e-04,2.180261037427596790e-02
2.379475895179035660e+01,2.934446136097166582e-05,-8.376007621992627742e-04,1.313739684689054713e-04,-8.522729928755371593e-04,-5.731935469575331898e-02
2.380076015203040285e+01,2.423954644567611228e-05,-8.368977649800662380e-04,1.309824588074676589e-04,-8.490175382005305622e-04,-8.204566105285848732e-02
2.380676135227045265e+01,1.915431876954891074e-05,-8.361345521138765233e-04,1.305921184726654743e-04,-8.457117114974797151e-04,3.117437050174889229e-02
2.381276255251049889e+01,1.408907905500531965e-05,-8.353114339300105615e-04,1.302029436623552321e-04,-8.423559734570471025e-04,3.347188227679089023e-02
2.381876375275054869e+01,9.044125242721516456e-06,-8.344287238178413986e-04,1.298149305881287870e-04,-8.389507864390788805e-04,-2.976622416645578664e-03
2.382476495299059494e+01,4.019752254786912087e-06,-8.334867352941703134e-04,1.294280754783203253e-04,-8.354966114215529524e-04,3.189828652309027041e-02
2.383076615323064473e+01,-9.837468569792735655e-07,-8.324857887208212889e-04,1.290423745738219130e-04,-8.319939152923317826e-04,-1.468090216426252590e-03
2.383676735347069098e+01,-5.966081751768972843e-06,-8.314262083120444987e-04,1.286578241288885438e-04,-8.284431674361954386e-04,3.219134511636995155e-02
2.384276855371074078e+01,-1.092696501400053626e-05,-8.303083209856787711e-04,1.282744204118255497e-04,-8.248448384788959397e-04,6.501603176466801137e-03
2.384876975395078702e+01,-1.586611215329512825e-05,-8.291324563631567940e-04,1.278921597049904716e-04,-8.211994002871749300e-04,-4.917691264638149318e-02
2.385477095419083682e+01,-2.078324160450022807e-05,-8.278989467694995849e-04,1.275110383047913247e-04,-8.175073259687456800e-04,5.445800653275659209e-02
2.386077215443088306e+01,-2.567807472766622123e-05,-8.266081272333221288e-04,1.271310525216882785e-04,-8.137690898723108678e-04,-4.891693171871110829e-02
2.386677335467093286e+01,-3.055033580806975046e-05,-8.252603354868277407e-04,1.267521986801920040e-04,-8.099851675875451235e-04,1.121649431848949774e-01
2.387277455491097911e+01,-3.539975205619041217e-05,-8.238559119658138115e-04,1.263744731188652995e-04,-8.061560359451120511e-04,-8.138472491719608501e-03
2.387877575515102890e+01,-4.022605360773397193e-05,-8.223951998096657367e-04,1.259978721903214104e-04,-8.022821730166473150e-04,-4.714434608586937081e-02
2.388477695539107515e+01,-4.502897352360930481e-05,-8.208785448613634215e-04,1.256223922612258724e-04,-7.983640581147756618e-04,-1.142690904718460590e-02
2.389077815563112495e+01,-4.980824778995125176e-05,-8.193062956674745587e-04,1.252480297122945052e-04,-7.944021717930934649e-04,2.544499385120504477e-03
2.389677935587117119e+01,-5.456361531809795975e-05,-8.176788034781613508e-04,1.248747809382954189e-04,-7.903969958461867220e-04,6.262109569852527223e-03
2.390278055611122099e+01,-5.929481794461337221e-05,-8.159964222471735714e-04,1.245026423480471978e-04,-7.863490133096124072e-04,2.743650004889398517e-02
2.390878175635126723e+01,-6.400160043126490125e-05,-8.142595086318559373e-04,1.241316103644205264e-04,-7.822587084599174441e-04,-3.029242855759432113e-02
2.391478295659131703e+01,-6.868371046504561988e-05,-8.124684219931405191e-04,1.237616814243365905e-04,-7.781265668146197323e-04,-1.033214608539074486e-01
2.392078415683136328e+01,-7.334089865815212402e-05,-8.106235243955544397e-04,1.233928519787687577e-04,-7.739530751322271215e-04,-4.299091898610526985e-02
2.392678535707141307e+01,-7.797291854800669081e-05,-8.087251806072117419e-04,1.230251184927408153e-04,-7.697387214122180035e-04,2.150364598415012082e-02
2.393278655731145932e+01,-8.257952659723509319e-05,-8.067737580998220626e-04,1.226584774453287597e-04,-7.654839948950613706e-04,5.572764743499055567e-02
2.393878775755150912e+01,-8.716048219368878534e-05,-8.047696270486817422e-04,1.222929253296590611e-04,-7.611893860621963236e-04,-9.965475288984521063e-02
2.394478895779155536e+01,-9.171554765351834482e-05,-8.027131578311245096e-04,1.219284586529459743e-04,-7.568553841329465513e-04,5.096247426122876498e-03
2.395079015803160516e+01,-9.624448784532633268e-05,-8.006047239150074820e-04,1.215650739375712406e-04,-7.524824801409297917e-04,5.585500199217373340e-02
2.395679135827165140e+01,-1.007470704319137628e-04,-7.984447040155149807e-04,1.212027677205250063e-04,-7.480711689699880672e-04,-7.022014453751247720e-02
2.396279255851170120e+01,-1.052230661013528582e-04,-7.962334787664221555e-04,1.208415365528408577e-04,-7.436219459099154732e-04,8.555263941570069586e-02
2.396879375875174745e+01,-1.096722485670384965e-04,-7.939714307181539379e-04,1.204813769995973936e-04,-7.391353066544910019e-04,-3.837328501180266999e-02
2.397479495899179724e+01,-1.140943945677095283e-04,-7.916589443377746328e-04,1.201222856399165043e-04,-7.346117473014577258e-04,-5.638757800380513052e-03
2.398079615923184349e+01,-1.184892838674276889e-04,-7.892964060089988684e-04,1.197642590669651601e-04,-7.300517643525442643e-04,-2.454123559691599038e-02
2.398679735947189329e+01,-1.228566992555984560e-04,-7.868842040321804296e-04,1.194072938879535683e-04,-7.254558547134429920e-04,8.956638551749622479e-02
2.399279855971193953e+01,-1.271964265469503687e-04,-7.844227286243233167e-04,1.190513867241369759e-04,-7.208245156938318304e-04,4.527327448290586337e-02
2.399879975995198933e+01,-1.315082545815556133e-04,-7.819123719190706860e-04,1.186965342108139754e-04,-7.161582450073526729e-04,7.107812933883761800e-03
2.400480096019203557e+01,-1.357919752248095053e-04,-7.793535279667162348e-04,1.183427329973281173e-04,-7.114575407716332853e-04,-1.753027817412075237e-02
2.401080216043208537e+01,-1.400473833674508719e-04,-7.767465927341921659e-04,1.179899797470663114e-04,-7.067229015082645378e-04,-8.410331201761013509e-02
2.401680336067213162e+01,-1.442742769255418592e-04,-7.740919641050817649e-04,1.176382711374604527e-04,-7.019548261428239320e-04,-1.438425479277739664e-02
2.402280456091218142e+01,-1.484724568404880167e-04,-7.713900418796068234e-04,1.172876038599857546e-04,-6.971538140048523990e-04,-3.012649320595209984e-02
2.402880576115222766e+01,-1.526417270790182126e-04,-7.686412277746401071e-04,1.169379746201624430e-04,-6.923203648278768510e-04,-6.019131663376906839e-03
2.403480696139227746e+01,-1.567818946332046916e-04,-7.658459254236925622e-04,1.165893801375540619e-04,-6.874549787493880633e-04,-9.571341211077753763e-02
2.404080816163232370e+01,-1.608927695204431525e-04,-7.630045403769266515e-04,1.162418171457691547e-04,-6.825581563108631174e-04,6.373163447870211495e-02
2.404680936187237350e+01,-1.649741647834724809e-04,-7.601174801011426931e-04,1.158952823924596097e-04,-6.776303984577423077e-04,4.592950423584955810e-02
2.405281056211241975e+01,-1.690258964903552062e-04,-7.571851539797925211e-04,1.155497726393222874e-04,-6.726722065394528851e-04,8.054229932455644891e-02
2.405881176235246954e+01,-1.730477837344968550e-04,-7.542079733129658254e-04,1.152052846620974072e-04,-6.676840823093854217e-04,-2.914293972356608517e-02
2.406481296259251579e+01,-1.770396485385351414e-04,-7.511863504014058487e-04,1.148618152498328079e-04,-6.626665270569650351e-04,-1.539405992837355498e-03
2.407081416283256559e+01,-1.810013154639650876e-04,-7.481206970179699392e-04,1.145193612038605829e-04,-6.576200402742991228e-04,-6.119691427972111242e-02
2.407681536307261183e+01,-1.849326122328289791e-04,-7.450114305600476433e-04,1.141779193428312748e-04,-6.525451254977512232e-04,4.476544470080901644e-02
2.408281656331266163e+01,-1.888333696280303990e-04,-7.418589700469603717e-04,1.138374864992451466e-04,-6.474422863551831898e-04,-1.079683733886349292e-02
2.408881776355270787e+01,-1.927034214588214435e-04,-7.386637356351970435e-04,1.134980595190501599e-04,-6.423120260984473227e-04,8.438173310546270844e-02
2.409481896379275767e+01,-1.965426045608213159e-04,-7.354261486183993413e-04,1.131596352616404024e-04,-6.371548476033625161e-04,3.722532942316215260e-02
2.410082016403280392e+01,-2.003507587959979497e-04,-7.321466314273775405e-04,1.128222105998576873e-04,-6.319712533697394120e-04,3.910556815236308770e-02
2.410682136427285371e+01,-2.041277270526861145e-04,-7.288256076300941378e-04,1.124857824199899134e-04,-6.267617455213544877e-04,2.803945442357524617e-02
2.411282256451289996e+01,-2.078733552455696079e-04,-7.254635019316802227e-04,1.121503476217727455e-04,-6.215268258059761849e-04,-7.355057518335292310e-02
2.411882376475294976e+01,-2.115874923156988200e-04,-7.220607401744193231e-04,1.118159031183879343e-04,-6.162669955953393227e-04,3.707038169424541757e-02
2.412482496499299600e+01,-2.152699902304733043e-04,-7.186177493377634510e-04,1.114824458364649558e-04,-6.109827558851705764e-04,-8.016907603872353016e-02
2.413082616523304580e+01,-2.189207039836591254e-04,-7.151349575383168398e-04,1.111499727160794121e-04,-6.056746072951628901e-04,1.569360372167228138e-02
2.413682736547309204e+01,-2.225394915953715928e-04,-7.116127940298525327e-04,1.108184807107546040e-04,-6.003430500690011724e-04,3.027050615746847834e-02
2.414282856571314184e+01,-2.261262141120924456e-04,-7.080516892032956856e-04,1.104879667874599853e-04,-5.949885840743371433e-04,-5.746903009955242614e-02
2.414882976595318809e+01,-2.296807356066527764e-04,-7.044520745867401557e-04,1.101584279266126949e-04,-5.896117088028142699e-04,-3.110281494527476417e-02
2.415483096619323788e+01,-2.332029231782499447e-04,-7.008143828454321302e-04,1.098298611220759979e-04,-5.842129233700429393e-04,-8.182919094449604691e-03
2.416083216643328413e+01,-2.366926469524308530e-04,-6.971390477817863886e-04,1.095022633811608984e-04,-5.787927265156257196e-04,1.407049911215530087e-02
2.416683336667333393e+01,-2.401497800811084812e-04,-6.934265043353698239e-04,1.091756317246244859e-04,-5.733516166031318818e-04,1.530260126691650700e-02
2.417283456691338017e+01,-2.435741987425455151e-04,-6.896771885829182467e-04,1.088499631866715893e-04,-5.678900916201229864e-04,2.256609495066110634e-03
2.417883576715342997e+01,-2.469657821413705819e-04,-6.858915377383193639e-04,1.085252548149531635e-04,-5.624086491781275137e-04,-4.338204342214199011e-02
2.418483696739347621e+01,-2.503244124843055120e-04,-6.820699900388277120e-04,1.082015036703950128e-04,-5.569077864109925726e-04,1.452634087041469908e-02
2.419083816763352601e+01,-2.536499742458447480e-04,-6.782129819059731736e-04,1.078787068227017267e-04,-5.513879975029524960e-04,1.253862423200054477e-01
2.419683936787357226e+01,-2.569423551355833426e-04,-6.743209533621649914e-04,1.075568613582997886e-04,-5.458497786215688562e-04,-2.848172190928326131e-02
2.420284056811362206e+01,-2.602014461226285829e-04,-6.703943466075413258e-04,1.072359643786144671e-04,-5.402936264823745074e-04,8.039849307005245138e-02
2.420884176835366830e+01,-2.634271411124550514e-04,-6.664336042291231369e-04,1.069160129974321821e-04,-5.347200367195998304e-04,-5.955821438328340323e-02
2.421484296859371810e+01,-2.666193369469202924e-04,-6.624391692007960790e-04,1.065970043408990555e-04,-5.291295038861471445e-04,-3.186952928753328251e-02
