v,E,E_noisy
7.624324864972993332e-01,1.753065675654445599e+00,1.753600473915815527e+00
7.626225245049008672e-01,1.753759528581840810e+00,1.752687787499905836e+00
7.628125625125024012e-01,1.754454272638651613e+00,1.755304151925477951e+00
7.630026005201039352e-01,1.755149909597120805e+00,1.756758850921817272e+00
7.631926385277054692e-01,1.755846441234484301e+00,1.759108434391431830e+00
7.633826765353070032e-01,1.756543869332984897e+00,1.753175022288141927e+00
7.635727145429085372e-01,1.757242195679894259e+00,1.763113172218300440e+00
7.637627525505100712e-01,1.757941422067530235e+00,1.758155608539549331e+00
7.639527905581114942e-01,1.758641550293271738e+00,1.758015553013710930e+00
7.641428285657130282e-01,1.759342582159584278e+00,1.762179770659706435e+00
7.643328665733145622e-01,1.760044519474030622e+00,1.757309456089982236e+00
7.645229045809160962e-01,1.760747364049295438e+00,1.764323803071201624e+00
7.647129425885176301e-01,1.761451117703199287e+00,1.770112612874183533e+00
7.649029805961191641e-01,1.762155782258721048e+00,1.763962080496845219e+00
7.650930186037206981e-01,1.762861359544015016e+00,1.763742268311355721e+00
7.652830566113222321e-01,1.763567851392428887e+00,1.761708980345896292e+00
7.654730946189236551e-01,1.764275259642525073e+00,1.770313347231278867e+00
7.656631326265251891e-01,1.764983586138099136e+00,1.769571682339607266e+00
7.658531706341267231e-01,1.765692832728196660e+00,1.759670713369118733e+00
7.660432086417282571e-01,1.766403001267135231e+00,1.770345852687347898e+00
7.662332466493297911e-01,1.767114093614521986e+00,1.764465736371567006e+00
7.664232846569313251e-01,1.767826111635274922e+00,1.763130620238664292e+00
7.666133226645328591e-01,1.768539057199639553e+00,1.768258522876440253e+00
7.668033606721343931e-01,1.769252932183212446e+00,1.766602723021148513e+00
7.669933986797358161e-01,1.769967738466955876e+00,1.774625995235247000e+00
7.671834366873373501e-01,1.770683477937223804e+00,1.765627821812927101e+00
7.673734746949388841e-01,1.771400152485775203e+00,1.766229912492155885e+00
7.675635127025404181e-01,1.772117764009798258e+00,1.768312999346322467e+00
7.677535507101419521e-01,1.772836314411929237e+00,1.772263909836590656e+00
7.679435887177434861e-01,1.773555805600272706e+00,1.775911061677388547e+00
7.681336267253450201e-01,1.774276239488420837e+00,1.769899695684102214e+00
7.683236647329465541e-01,1.774997617995476284e+00,1.772079918826467759e+00
7.685137027405479770e-01,1.775719943046067728e+00,1.769415697834294754e+00
7.687037407481495110e-01,1.776443216570377626e+00,1.775628474380591237e+00
7.688937787557510450e-01,1.777167440504154872e+00,1.773045753462044738e+00
7.690838167633525790e-01,1.777892616788740776e+00,1.786560206498164716e+00
7.692738547709541130e-01,1.778618747371088826e+00,1.786305028931954642e+00
7.694638927785556470e-01,1.779345834203783339e+00,1.775584385665534448e+00
7.696539307861571810e-01,1.780073879245064106e+00,1.780593573149621189e+00
7.698439687937587150e-01,1.780802884458842827e+00,1.782451163184465281e+00
7.700340068013601380e-01,1.781532851814728868e+00,1.779311717387226821e+00
7.702240448089616720e-01,1.782263783288048797e+00,1.780660191967895711e+00
7.704140828165632060e-01,1.782995680859865262e+00,1.785519069284996485e+00
7.706041208241647400e-01,1.783728546517003188e+00,1.782602776798972055e+00
7.707941588317662740e-01,1.784462382252065549e+00,1.783215843653068733e+00
7.709841968393678080e-01,1.785197190063461337e+00,1.785033504417829153e+00
7.711742348469693420e-01,1.785932971955421555e+00,1.790834881117729926e+00
7.713642728545708760e-01,1.786669729938025641e+00,1.785582574392224897e+00
7.715543108621722990e-01,1.787407466027219893e+00,1.788915819702131094e+00
7.717443488697738330e-01,1.788146182244841675e+00,1.789059211925770221e+00
7.719343868773753670e-01,1.788885880618640734e+00,1.791704647825954178e+00
7.721244248849769010e-01,1.789626563182301400e+00,1.788807284605028025e+00
7.723144628925784350e-01,1.790368231975465241e+00,1.788358184595908007e+00
7.725045009001799690e-01,1.791110889043752596e+00,1.788315734486870090e+00
7.726945389077815030e-01,1.791854536438787671e+00,1.792765153872829087e+00
7.728845769153830370e-01,1.792599176218217183e+00,1.793117378850436872e+00
7.730746149229844599e-01,1.793344810445736570e+00,1.792276991870725755e+00
7.732646529305859939e-01,1.794091441191111747e+00,1.794941113958093082e+00
7.734546909381875279e-01,1.794839070530200864e+00,1.804264003676093076e+00
7.736447289457890619e-01,1.795587700544980070e+00,1.798704613945721897e+00
7.738347669533905959e-01,1.796337333323563268e+00,1.788958657822843579e+00
7.740248049609921299e-01,1.797087970960227654e+00,1.802261926208165832e+00
7.742148429685936639e-01,1.797839615555437920e+00,1.798378753627418281e+00
7.744048809761951979e-01,1.798592269215866013e+00,1.794490659874699023e+00
7.745949189837966209e-01,1.799345934054419338e+00,1.804688588193417598e+00
7.747849569913981549e-01,1.800100612190261851e+00,1.799749846471109027e+00
7.749749949989996889e-01,1.800856305748837816e+00,1.804892697214771191e+00
7.751650330066012229e-01,1.801613016861896677e+00,1.799125686555567372e+00
7.753550710142027569e-01,1.802370747667516593e+00,1.806566532450130103e+00
7.755451090218042909e-01,1.803129500310128641e+00,1.801968858456045597e+00
7.757351470294058249e-01,1.803889276940541464e+00,1.807686091942553919e+00
7.759251850370073589e-01,1.804650079715964583e+00,1.807894669343470984e+00
7.761152230446087819e-01,1.805411910800034825e+00,1.800771279047970186e+00
7.763052610522103159e-01,1.806174772362839187e+00,1.807613757402653842e+00
7.764952990598118499e-01,1.806938666580940378e+00,1.808787902251747237e+00
7.766853370674133838e-01,1.807703595637401905e+00,1.807432199826057406e+00
7.768753750750149178e-01,1.808469561721810948e+00,1.801310322404388042e+00
7.770654130826164518e-01,1.809236567030307663e+00,1.810326488668050127e+00
7.772554510902179858e-01,1.810004613765605175e+00,1.808690885259233827e+00
7.774454890978195198e-01,1.810773704137019102e+00,1.815521800538501207e+00
7.776355271054209428e-01,1.811543840360491320e+00,1.807251214148263285e+00
7.778255651130224768e-01,1.812315024658615714e+00,1.816210382064913365e+00
7.780156031206240108e-01,1.813087259260663719e+00,1.813598704292356034e+00
7.782056411282255448e-01,1.813860546402609408e+00,1.823996668413308431e+00
7.783956791358270788e-01,1.814634888327157025e+00,1.810567750315917435e+00
7.785857171434286128e-01,1.815410287283765856e+00,1.819197894974112995e+00
7.787757551510301468e-01,1.816186745528677093e+00,1.814011192825457197e+00
7.789657931586316808e-01,1.816964265324938932e+00,1.813131957377029480e+00
7.791558311662332148e-01,1.817742848942435430e+00,1.822010039676771331e+00
7.793458691738346378e-01,1.818522498657909159e+00,1.820898850497826738e+00
7.795359071814361718e-01,1.819303216754992070e+00,1.823461337261225834e+00
7.797259451890377058e-01,1.820085005524230359e+00,1.813610800073711671e+00
7.799159831966392398e-01,1.820867867263109341e+00,1.816037899742696471e+00
7.801060212042407738e-01,1.821651804276084752e+00,1.823973072726772671e+00
7.802960592118423078e-01,1.822436818874606734e+00,1.819015675284273659e+00
7.804860972194438418e-01,1.823222913377148036e+00,1.828475280902995159e+00
7.806761352270453758e-01,1.824010090109231985e+00,1.830657380410450230e+00
7.808661732346467987e-01,1.824798351403458918e+00,1.824267432018766621e+00
7.810562112422483327e-01,1.825587699599536373e+00,1.825705679122135772e+00
7.812462492498498667e-01,1.826378137044302852e+00,1.826480023167127209e+00
7.814362872574514007e-01,1.827169666091758904e+00,1.825997801979373891e+00
7.816263252650529347e-01,1.827962289103095328e+00,1.827810888179707272e+00
7.818163632726544687e-01,1.828756008446718928e+00,1.827823794149220138e+00
7.820064012802560027e-01,1.829550826498283378e+00,1.831262852505683769e+00
7.821964392878575367e-01,1.830346745640716088e+00,1.829012708516702279e+00
7.823864772954589597e-01,1.831143768264247962e+00,1.829058766662984947e+00
7.825765153030604937e-01,1.831941896766442257e+00,1.830741724719866736e+00
7.827665533106620277e-01,1.832741133552222568e+00,1.830292072098634648e+00
7.829565913182635617e-01,1.833541481033901244e+00,1.833219007871445427e+00
7.831466293258650957e-01,1.834342941631211810e+00,1.836499795365855725e+00
7.833366673334666297e-01,1.835145517771333612e+00,1.843370175760549401e+00
7.835267053410681637e-01,1.835949211888925792e+00,1.829434221956101947e+00
7.837167433486696977e-01,1.836754026426153485e+00,1.831241962228652653e+00
7.839067813562711207e-01,1.837559963832720245e+00,1.837286415812484419e+00
7.840968193638726547e-01,1.838367026565896678e+00,1.838493314195269290e+00
7.842868573714741887e-01,1.839175217090549985e+00,1.838995616259219812e+00
7.844768953790757227e-01,1.839984537879174820e+00,1.847473459458232270e+00
7.846669333866772567e-01,1.840794991411923709e+00,1.833491978810713352e+00
7.848569713942787907e-01,1.841606580176637253e+00,1.840986269505530570e+00
7.850470094018803247e-01,1.842419306668874990e+00,1.837329039826705479e+00
7.852370474094818587e-01,1.843233173391947144e+00,1.842023150315503788e+00
7.854270854170832816e-01,1.844048182856942164e+00,1.846107111084585028e+00
7.856171234246848156e-01,1.844864337582763136e+00,1.839090032992340751e+00
7.858071614322863496e-01,1.845681640096153764e+00,1.849776774636640031e+00
7.859971994398878836e-01,1.846500092931733450e+00,1.843115767673256578e+00
7.861872374474894176e-01,1.847319698632026164e+00,1.843127171160457323e+00
7.863772754550909516e-01,1.848140459747495745e+00,1.841557157772223396e+00
7.865673134626924856e-01,1.848962378836572551e+00,1.846163409878971429e+00
7.867573514702940196e-01,1.849785458465691423e+00,1.846817300321094368e+00
7.869473894778954426e-01,1.850609701209318336e+00,1.853923600550560380e+00
7.871374274854969766e-01,1.851435109649987254e+00,1.845187180446393960e+00
7.873274654930985106e-01,1.852261686378330108e+00,1.853113969830592511e+00
7.875175035007000446e-01,1.853089433993108770e+00,1.856454627970127724e+00
7.877075415083015786e-01,1.853918355101250137e+00,1.852910515345938647e+00
7.878975795159031126e-01,1.854748452317878327e+00,1.857822187445647977e+00
7.880876175235046466e-01,1.855579728266346873e+00,1.852807527365466056e+00
7.882776555311061806e-01,1.856412185578273588e+00,1.858068917186928015e+00
7.884676935387076036e-01,1.857245826893571428e+00,1.855910546070355549e+00
7.886577315463091375e-01,1.858080654860485792e+00,1.866716225198278289e+00
7.888477695539106715e-01,1.858916672135625614e+00,1.857781073185652998e+00
7.890378075615122055e-01,1.859753881383997998e+00,1.858556776968868229e+00
7.892278455691137395e-01,1.860592285279041525e+00,1.862207636683508971e+00
7.894178835767152735e-01,1.861431886502663779e+00,1.859316350290185049e+00
7.896079215843168075e-01,1.862272687745271327e+00,1.861488577776179598e+00
7.897979595919183415e-01,1.863114691705807457e+00,1.864468362690366199e+00
7.899879975995197645e-01,1.863957901091785718e+00,1.867458823400719226e+00
7.901780356071212985e-01,1.864802318619326993e+00,1.862418898591379435e+00
7.903680736147228325e-01,1.865647947013189922e+00,1.865890808929224987e+00
7.905581116223243665e-01,1.866494789006812871e+00,1.865810759038515565e+00
7.907481496299259005e-01,1.867342847342342571e+00,1.870133591049086386e+00
7.909381876375274345e-01,1.868192124770675200e+00,1.871478067779519083e+00
7.911282256451289685e-01,1.869042624051489465e+00,1.870658485059039089e+00
7.913182636527305025e-01,1.869894347953283464e+00,1.870959559014003570e+00
7.915083016603319255e-01,1.870747299253410212e+00,1.877915831855115680e+00
7.916983396679334595e-01,1.871601480738116274e+00,1.868114280899139557e+00
7.918883776755349935e-01,1.872456895202576410e+00,1.879007436008343523e+00
7.920784156831365275e-01,1.873313545450928874e+00,1.875468261049916929e+00
7.922684536907380615e-01,1.874171434296316496e+00,1.868041333649171687e+00
7.924584916983395955e-01,1.875030564560920654e+00,1.875551003294755104e+00
7.926485297059411295e-01,1.875890939075998576e+00,1.870235765690435814e+00
7.928385677135426635e-01,1.876752560681924642e+00,1.876262385598232996e+00
7.930286057211440864e-01,1.877615432228221914e+00,1.869502351161519638e+00
7.932186437287456204e-01,1.878479556573606324e+00,1.881400496487411145e+00
7.934086817363471544e-01,1.879344936586020420e+00,1.876191615595747875e+00
7.935987197439486884e-01,1.880211575142673786e+00,1.886822827922350676e+00
7.937887577515502224e-01,1.881079475130080336e+00,1.878188564021014084e+00
7.939787957591517564e-01,1.881948639444097848e+00,1.882173430167315198e+00
7.941688337667532904e-01,1.882819070989966592e+00,1.877395763733924250e+00
7.943588717743548244e-01,1.883690772682349301e+00,1.883184335986423763e+00
7.945489097819562474e-01,1.884563747445367810e+00,1.884747442233615899e+00
7.947389477895577814e-01,1.885437998212646349e+00,1.887473437247018104e+00
7.949289857971593154e-01,1.886313527927347078e+00,1.896208617907132687e+00
7.951190238047608494e-01,1.887190339542214268e+00,1.893794716357785513e+00
7.953090618123623834e-01,1.888068436019609830e+00,1.891220591883452817e+00
7.954990998199639174e-01,1.888947820331558169e+00,1.887667254515007942e+00
7.956891378275654514e-01,1.889828495459783264e+00,1.888720674624407847e+00
7.958791758351669854e-01,1.890710464395751300e+00,1.889514903051791261e+00
7.960692138427685194e-01,1.891593730140710639e+00,1.888221044067651233e+00
7.962592518503699424e-01,1.892478295705731783e+00,1.895212938305435468e+00
7.964492898579714764e-01,1.893364164111753123e+00,1.893197507256942025e+00
7.966393278655730104e-01,1.894251338389617567e+00,1.896427644689787417e+00
7.968293658731745444e-01,1.895139821580116513e+00,1.894223093689857862e+00
7.970194038807760784e-01,1.896029616734031586e+00,1.897603161557213758e+00
7.972094418883776124e-01,1.896920726912177724e+00,1.904047520762797596e+00
7.973994798959791463e-01,1.897813155185443135e+00,1.899321881878435203e+00
7.975895179035806803e-01,1.898706904634834602e+00,1.902526677124655174e+00
7.977795559111821033e-01,1.899601978351518783e+00,1.896335509100677053e+00
7.979695939187836373e-01,1.900498379436866392e+00,1.900042891876324802e+00
7.981596319263851713e-01,1.901396111002495060e+00,1.900026584134887342e+00
7.983496699339867053e-01,1.902295176170311519e+00,1.904462208954071478e+00
7.985397079415882393e-01,1.903195578072556238e+00,1.904552592386974830e+00
7.987297459491897733e-01,1.904097319851850045e+00,1.901588342357555694e+00
7.989197839567913073e-01,1.905000404661233659e+00,1.906602955836117275e+00
7.991098219643928413e-01,1.905904835664215424e+00,1.906616797921191209e+00
7.992998599719942643e-01,1.906810616034813943e+00,1.900777512675858816e+00
7.994898979795957983e-01,1.907717748957606041e+00,1.907841946127203148e+00
7.996799359871973323e-01,1.908626237627768507e+00,1.913634775677460986e+00
7.998699739947988663e-01,1.909536085251125392e+00,1.906252940882154467e+00
8.000600120024004003e-01,1.910447295044192195e+00,1.915099562465830907e+00
8.002500500100019343e-01,1.911359870234223601e+00,1.914446333695413394e+00
8.004400880176034683e-01,1.912273814059258115e+00,1.913269275651721335e+00
8.006301260252050023e-01,1.913189129768165131e+00,1.915290194273981950e+00
8.008201640328064252e-01,1.914105820620690901e+00,1.911219231795808327e+00
8.010102020404079592e-01,1.915023889887505826e+00,1.918188455453445851e+00
8.012002400480094932e-01,1.915943340850252419e+00,1.910604678965265091e+00
8.013902780556110272e-01,1.916864176801589492e+00,1.912726802439754126e+00
8.015803160632125612e-01,1.917786401045243005e+00,1.920302354879706908e+00
8.017703540708140952e-01,1.918710016896053583e+00,1.914664591653285397e+00
8.019603920784156292e-01,1.919635027680022921e+00,1.928041723581718214e+00
8.021504300860171632e-01,1.920561436734361527e+00,1.922292214181384074e+00
8.023404680936185862e-01,1.921489247407540235e+00,1.925501351214844448e+00
8.025305061012201202e-01,1.922418463059338611e+00,1.926692290085850301e+00
