t,T1,T2,T_bridge,dT1_dt,dT1_dt_noisy
4.631726345269053269e+01,3.246000087210983907e+02,3.247585197083323578e+02,3.248872326862206137e+02,-9.022669735388726131e-02,-1.038068299356650903e-02
4.632926585317063228e+01,3.245989258047260932e+02,3.247574333453534905e+02,3.248861360695862572e+02,-9.022240708892030614e-02,-2.743247629937982102e-01
4.634126825365072477e+01,3.245978429398208505e+02,3.247563470252786715e+02,3.248850395079913937e+02,-9.021811789382028213e-02,-1.763954123700492427e-01
4.635327065413082437e+01,3.245967601263716915e+02,3.247552607481169389e+02,3.248839430014182881e+02,-9.021382976654039598e-02,-1.705697106680037489e-01
4.636527305461091686e+01,3.245956773643675319e+02,3.247541745138774445e+02,3.248828465498492051e+02,-9.020954270500024241e-02,6.651924764308024540e-02
4.637727545509101645e+01,3.245945946537973441e+02,3.247530883225691696e+02,3.248817501532664096e+02,-9.020525670715026645e-02,-1.770753310821726600e-01
4.638927785557110894e+01,3.245935119946501004e+02,3.247520021742011522e+02,3.248806538116522802e+02,-9.020097177092790963e-02,-2.699552981048825018e-02
4.640128025605120854e+01,3.245924293869148300e+02,3.247509160687824306e+02,3.248795575249890248e+02,-9.019668789428939015e-02,-1.531840001172054821e-01
4.641328265653130103e+01,3.245913468305803917e+02,3.247498300063220995e+02,3.248784612932590221e+02,-9.019240507514593441e-02,-8.914727362814584000e-02
4.642528505701140062e+01,3.245902643256358715e+02,3.247487439868290835e+02,3.248773651164446505e+02,-9.018812331146781880e-02,-2.034772523173704051e-01
4.643728745749149311e+01,3.245891818720702418e+02,3.247476580103123638e+02,3.248762689945282318e+02,-9.018384260120244911e-02,-2.373045362938032143e-01
4.644928985797159271e+01,3.245880994698725317e+02,3.247465720767810353e+02,3.248751729274922013e+02,-9.017956294228762770e-02,-1.370263280619395674e-01
4.646129225845168520e+01,3.245870171190317137e+02,3.247454861862440225e+02,3.248740769153189376e+02,-9.017528433267449350e-02,-2.277928720086240533e-01
4.647329465893178480e+01,3.245859348195368739e+02,3.247444003387103066e+02,3.248729809579908192e+02,-9.017100677032699463e-02,-1.078158133214914549e-01
4.648529705941187729e+01,3.245848525713770414e+02,3.247433145341887553e+02,3.248718850554903383e+02,-9.016673025320620649e-02,-7.833897824479457705e-02
4.649729945989197688e+01,3.245837703745411886e+02,3.247422287726884633e+02,3.248707892077999304e+02,-9.016245477924093865e-02,-4.928450987982702092e-02
4.650930186037206937e+01,3.245826882290184017e+02,3.247411430542182984e+02,3.248696934149020308e+02,-9.015818034640525613e-02,6.255349267071270980e-02
4.652130426085216897e+01,3.245816061347977666e+02,3.247400573787871281e+02,3.248685976767791317e+02,-9.015390695267055943e-02,5.167669747231759536e-02
4.653330666133226146e+01,3.245805240918683126e+02,3.247389717464039904e+02,3.248675019934137822e+02,-9.014963459597613582e-02,-2.005680694920797813e-01
4.654530906181236105e+01,3.245794421002191825e+02,3.247378861570776962e+02,3.248664063647884177e+02,-9.014536327431235674e-02,-1.651420450407441454e-01
4.655731146229245354e+01,3.245783601598393489e+02,3.247368006108171699e+02,3.248653107908856441e+02,-9.014109298561914785e-02,7.877855293955463023e-02
4.656931386277255314e+01,3.245772782707179545e+02,3.247357151076312789e+02,3.248642152716879536e+02,-9.013682372787765185e-02,-9.566727427637525261e-02
4.658131626325264563e+01,3.245761964328440854e+02,3.247346296475289478e+02,3.248631198071780091e+02,-9.013255549904441999e-02,-1.287849938692027796e-01
4.659331866373274522e+01,3.245751146462068846e+02,3.247335442305189872e+02,3.248620243973382458e+02,-9.012828829710983758e-02,1.689554418588304352e-02
4.660532106421283771e+01,3.245740329107954381e+02,3.247324588566102648e+02,3.248609290421513833e+02,-9.012402212003417512e-02,-1.526772328088781272e-01
4.661732346469293731e+01,3.245729512265988319e+02,3.247313735258116481e+02,3.248598337416000277e+02,-9.011975696578367057e-02,3.151847559732176562e-03
4.662932586517302980e+01,3.245718695936062090e+02,3.247302882381318909e+02,3.248587384956667279e+02,-9.011549283234961127e-02,-1.203976932339533568e-01
4.664132826565312939e+01,3.245707880118067692e+02,3.247292029935799178e+02,3.248576433043342035e+02,-9.011122971770552104e-02,3.927086684733960276e-02
4.665333066613322188e+01,3.245697064811895984e+02,3.247281177921644826e+02,3.248565481675851174e+02,-9.010696761982722736e-02,-1.047367318944248948e-01
4.666533306661332148e+01,3.245686250017438397e+02,3.247270326338943391e+02,3.248554530854021323e+02,-9.010270653670113261e-02,-8.214982233156073455e-03
4.667733546709341397e+01,3.245675435734586358e+02,3.247259475187783551e+02,3.248543580577679677e+02,-9.009844646629709686e-02,1.570426672636196508e-02
4.668933786757351356e+01,3.245664621963232435e+02,3.247248624468252842e+02,3.248532630846652864e+02,-9.009418740662102076e-02,7.139561231573531008e-02
4.670134026805360605e+01,3.245653808703268055e+02,3.247237774180438805e+02,3.248521681660768650e+02,-9.008992935565293680e-02,-1.698311986468207524e-01
4.671334266853370565e+01,3.245642995954584649e+02,3.247226924324428978e+02,3.248510733019854797e+02,-9.008567231137343256e-02,-1.285374106848446996e-01
4.672534506901379814e+01,3.245632183717074213e+02,3.247216074900311469e+02,3.248499784923738503e+02,-9.008141627176932675e-02,-2.318685681640698659e-01
4.673734746949389773e+01,3.245621371990628745e+02,3.247205225908172110e+02,3.248488837372247531e+02,-9.007716123485007276e-02,-2.624579879326142118e-01
4.674934986997399022e+01,3.245610560775140812e+02,3.247194377348099579e+02,3.248477890365210214e+02,-9.007290719859996353e-02,-1.398714367723911389e-01
4.676135227045408982e+01,3.245599750070501841e+02,3.247183529220180844e+02,3.248466943902454318e+02,-9.006865416100599819e-02,-7.419662478889108015e-02
4.677335467093418231e+01,3.245588939876604968e+02,3.247172681524502309e+02,3.248455997983808743e+02,-9.006440212008549884e-02,3.516735169700398178e-02
4.678535707141428190e+01,3.245578130193341622e+02,3.247161834261150943e+02,3.248445052609101253e+02,-9.006015107382567275e-02,-1.317527609033417035e-01
4.679735947189437439e+01,3.245567321020604368e+02,3.247150987430214286e+02,3.248434107778160751e+02,-9.005590102022112409e-02,1.009431711103243867e-01
4.680936187237447399e+01,3.245556512358286341e+02,3.247140141031778171e+02,3.248423163490816137e+02,-9.005165195729521177e-02,-7.194240972041743287e-02
4.682136427285456648e+01,3.245545704206279538e+02,3.247129295065930137e+02,3.248412219746896881e+02,-9.004740388303050791e-02,-2.053276301348300192e-03
4.683336667333466607e+01,3.245534896564476526e+02,3.247118449532756017e+02,3.248401276546231315e+02,-9.004315679544333539e-02,-1.157796517362829208e-01
4.684536907381475856e+01,3.245524089432770438e+02,3.247107604432342214e+02,3.248390333888648911e+02,-9.003891069254894852e-02,-2.159649899003308615e-01
4.685737147429485816e+01,3.245513282811053273e+02,3.247096759764775129e+02,3.248379391773979137e+02,-9.003466557234182654e-02,6.819225763512495875e-02
4.686937387477495065e+01,3.245502476699218732e+02,3.247085915530141165e+02,3.248368450202052031e+02,-9.003042143284392673e-02,-1.192594469574147498e-01
4.688137627525505025e+01,3.245491671097159383e+02,3.247075071728526154e+02,3.248357509172697064e+02,-9.002617827206643719e-02,2.096590601081035898e-02
4.689337867573514274e+01,3.245480866004768359e+02,3.247064228360015932e+02,3.248346568685744842e+02,-9.002193608802501468e-02,-1.272403365944692055e-01
4.690538107621524233e+01,3.245470061421938794e+02,3.247053385424696899e+02,3.248335628741024266e+02,-9.001769487873699516e-02,-3.161361522408247249e-02
4.691738347669533482e+01,3.245459257348563824e+02,3.247042542922654320e+02,3.248324689338366511e+02,-9.001345464222199055e-02,-1.062598759928507913e-01
4.692938587717543442e+01,3.245448453784536582e+02,3.247031700853974030e+02,3.248313750477602184e+02,-9.000921537649557436e-02,-1.250122688591363274e-01
4.694138827765552691e+01,3.245437650729750771e+02,3.247020859218741862e+02,3.248302812158561323e+02,-9.000497707958582394e-02,-1.052943745761789340e-01
4.695339067813562650e+01,3.245426848184099526e+02,3.247010018017042512e+02,3.248291874381075104e+02,-9.000073974951874889e-02,-2.219272274636464870e-02
4.696539307861571899e+01,3.245416046147476550e+02,3.246999177248961814e+02,3.248280937144974132e+02,-8.999650338431972041e-02,-2.112713791522898010e-01
4.697739547909581859e+01,3.245405244619774976e+02,3.246988336914585034e+02,3.248270000450090151e+02,-8.999226798200507527e-02,-1.878772023720246820e-01
4.698939787957591108e+01,3.245394443600889076e+02,3.246977497013996867e+02,3.248259064296253769e+02,-8.998803354062374915e-02,7.834300751663705875e-03
4.700140028005601067e+01,3.245383643090711985e+02,3.246966657547282580e+02,3.248248128683297296e+02,-8.998380005818906735e-02,-1.640419583245709689e-01
4.701340268053610316e+01,3.245372843089137973e+02,3.246955818514527436e+02,3.248237193611051339e+02,-8.997956753274316544e-02,-7.227168157177227270e-02
4.702540508101620276e+01,3.245362043596061312e+02,3.246944979915816134e+02,3.248226259079348779e+02,-8.997533596232278053e-02,-2.255652417432342238e-01
4.703740748149629525e+01,3.245351244611374568e+02,3.246934141751232801e+02,3.248215325088020791e+02,-8.997110534495122991e-02,-1.123707212581386283e-01
4.704940988197639484e+01,3.245340446134973149e+02,3.246923304020862133e+02,3.248204391636899686e+02,-8.996687567868774660e-02,1.906685997816298661e-02
4.706141228245648733e+01,3.245329648166751326e+02,3.246912466724789397e+02,3.248193458725817777e+02,-8.996264696156551499e-02,-8.245801299124068395e-02
4.707341468293658693e+01,3.245318850706602234e+02,3.246901629863098151e+02,3.248182526354607376e+02,-8.995841919161837175e-02,-7.011258415548678180e-02
4.708541708341667942e+01,3.245308053754420712e+02,3.246890793435873093e+02,3.248171594523101362e+02,-8.995419236689318476e-02,-1.303555540007929614e-01
4.709741948389677901e+01,3.245297257310101031e+02,3.246879957443197782e+02,3.248160663231132617e+02,-8.994996648544066609e-02,-8.120164014771179273e-02
4.710942188437687150e+01,3.245286461373537463e+02,3.246869121885157483e+02,3.248149732478533451e+02,-8.994574154529373644e-02,-2.694520569233890273e-01
4.712142428485697110e+01,3.245275665944625416e+02,3.246858286761834620e+02,3.248138802265137883e+02,-8.994151754453004466e-02,-2.547742674696492071e-01
4.713342668533706359e+01,3.245264871023258593e+02,3.246847452073314457e+02,3.248127872590778793e+02,-8.993729448117032677e-02,-5.041471320735660400e-02
4.714542908581716318e+01,3.245254076609332401e+02,3.246836617819679418e+02,3.248116943455289629e+02,-8.993307235329492388e-02,-2.681932197865499745e-01
4.715743148629725567e+01,3.245243282702740544e+02,3.246825784001014199e+02,3.248106014858503841e+02,-8.992885115892870762e-02,3.912981242904928214e-02
4.716943388677735527e+01,3.245232489303378998e+02,3.246814950617402360e+02,3.248095086800255444e+02,-8.992463089614537164e-02,-6.785764843241365307e-03
4.718143628725744776e+01,3.245221696411142602e+02,3.246804117668926324e+02,3.248084159280377889e+02,-8.992041156301575078e-02,-2.120803829747789082e-01
4.719343868773754735e+01,3.245210904025925629e+02,3.246793285155669651e+02,3.248073232298706330e+02,-8.991619315757869157e-02,-3.101486271959476571e-01
4.720544108821763984e+01,3.245200112147623486e+02,3.246782453077716468e+02,3.248062305855074214e+02,-8.991197567789489808e-02,-3.341821345021219747e-01
4.721744348869773944e+01,3.245189320776131581e+02,3.246771621435149200e+02,3.248051379949316129e+02,-8.990775912203936848e-02,-6.104048429439076773e-02
4.722944588917783193e+01,3.245178529911344754e+02,3.246760790228050269e+02,3.248040454581266658e+02,-8.990354348807658158e-02,-1.014785013402289549e-01
4.724144828965793153e+01,3.245167739553158412e+02,3.246749959456503802e+02,3.248029529750760958e+02,-8.989932877405906742e-02,4.274623664780469179e-02
4.725345069013802402e+01,3.245156949701468534e+02,3.246739129120591656e+02,3.248018605457633612e+02,-8.989511497807747831e-02,-4.492182827269283751e-02
4.726545309061812361e+01,3.245146160356170526e+02,3.246728299220397389e+02,3.248007681701719207e+02,-8.989090209819393384e-02,6.380056368698362734e-02
4.727745549109821610e+01,3.245135371517159228e+02,3.246717469756002288e+02,3.247996758482854602e+02,-8.988669013247450879e-02,-4.462733045857966707e-03
4.728945789157831570e+01,3.245124583184330618e+02,3.246706640727489912e+02,3.247985835800873815e+02,-8.988247907899414579e-02,-1.868037058504856684e-01
4.730146029205840819e+01,3.245113795357580670e+02,3.246695812134942116e+02,3.247974913655612568e+02,-8.987826893583804322e-02,-1.107701197505530505e-01
4.731346269253850778e+01,3.245103008036805363e+02,3.246684983978441323e+02,3.247963992046907151e+02,-8.987405970108235109e-02,-1.768254189573466029e-01
4.732546509301860027e+01,3.245092221221900104e+02,3.246674156258069388e+02,3.247953070974593857e+02,-8.986985137279970837e-02,-1.239322338380154653e-01
4.733746749349869987e+01,3.245081434912760869e+02,3.246663328973908733e+02,3.247942150438507838e+02,-8.986564394907217701e-02,-1.440595786908488996e-01
4.734946989397879236e+01,3.245070649109283636e+02,3.246652502126041213e+02,3.247931230438485954e+02,-8.986143742797948752e-02,-1.157605867487262463e-01
4.736147229445889195e+01,3.245059863811364949e+02,3.246641675714548683e+02,3.247920310974363929e+02,-8.985723180761680251e-02,4.331093754447380706e-02
4.737347469493898444e+01,3.245049079018900784e+02,3.246630849739512428e+02,3.247909392045979189e+02,-8.985302708606801581e-02,-1.478753239125085717e-01
4.738547709541908404e+01,3.245038294731787687e+02,3.246620024201014303e+02,3.247898473653168594e+02,-8.984882326142272502e-02,-2.122093905176606343e-01
4.739747949589917653e+01,3.245027510949921066e+02,3.246609199099136163e+02,3.247887555795768435e+02,-8.984462033175406870e-02,-1.558803688988247282e-01
4.740948189637926902e+01,3.245016727673198602e+02,3.246598374433959293e+02,3.247876638473616140e+02,-8.984041829517495914e-02,-1.404492760790776729e-01
4.742148429685936861e+01,3.245005944901516273e+02,3.246587550205564412e+02,3.247865721686548568e+02,-8.983621714977804706e-02,-1.509263764127635743e-01
4.743348669733946110e+01,3.244995162634770622e+02,3.246576726414033374e+02,3.247854805434403715e+02,-8.983201689364798959e-02,-1.095296363828403147e-01
4.744548909781956070e+01,3.244984380872858765e+02,3.246565903059446896e+02,3.247843889717019010e+02,-8.982781752489432670e-02,-1.356006986533736525e-01
4.745749149829965319e+01,3.244973599615676676e+02,3.246555080141885696e+02,3.247832974534231880e+02,-8.982361904160762744e-02,1.894732536654031296e-02
4.746949389877975278e+01,3.244962818863121470e+02,3.246544257661431629e+02,3.247822059885880890e+02,-8.981942144187876620e-02,-1.026491583544342223e-03
4.748149629925984527e+01,3.244952038615090828e+02,3.246533435618164276e+02,3.247811145771804036e+02,-8.981522472383754452e-02,-1.685214115457134010e-01
4.749349869973994487e+01,3.244941258871480727e+02,3.246522614012165491e+02,3.247800232191838745e+02,-8.981102888556138919e-02,6.403667725963124724e-03
4.750550110022003736e+01,3.244930479632188280e+02,3.246511792843514286e+02,3.247789319145824152e+02,-8.980683392517187225e-02,4.812827338872759098e-02
4.751750350070013695e+01,3.244919700897111738e+02,3.246500972112292516e+02,3.247778406633598820e+02,-8.980263984077860306e-02,-9.136312717321566634e-02
4.752950590118022944e+01,3.244908922666147078e+02,3.246490151818580330e+02,3.247767494655001315e+02,-8.979844663047401032e-02,-1.761093497558946508e-01
4.754150830166032904e+01,3.244898144939192548e+02,3.246479331962457309e+02,3.247756583209870200e+02,-8.979425429239426548e-02,-4.797286127906158493e-02
4.755351070214042153e+01,3.244887367716144695e+02,3.246468512544003602e+02,3.247745672298045747e+02,-8.979006282463224131e-02,-9.941743537143914178e-02
4.756551310262052112e+01,3.244876590996901768e+02,3.246457693563299927e+02,3.247734761919365951e+02,-8.978587222531492218e-02,-5.765429354118587618e-02
4.757751550310061361e+01,3.244865814781360882e+02,3.246446875020425296e+02,3.247723852073671083e+02,-8.978168249255731592e-02,-1.974341771311997062e-01
4.758951790358071321e+01,3.244855039069419718e+02,3.246436056915460426e+02,3.247712942760800274e+02,-8.977749362447123849e-02,1.185910773175719024e-01
4.760152030406080570e+01,3.244844263860975957e+02,3.246425239248484331e+02,3.247702033980593228e+02,-8.977330561918483998e-02,-1.107475329680287779e-01
