m1,m2,I,R,a2
8.128728835392234897e-01,4.958543342345757554e-01,7.867905175763079779e-04,5.070687439971389987e-02,-3.682498790978631087e-01
1.401602354223963287e+00,6.613220587008937779e-01,9.586030707537220377e-03,9.726137309310564638e-02,-1.193590514554720539e+00
9.768180408660285252e-01,1.268293031914995428e+00,4.597088833851115802e-03,6.067584209255900279e-02,4.708057717499183198e-02
6.542625999448997698e-01,9.910354628459221438e-01,7.959918803235620233e-03,5.865424262024407365e-02,3.603668472286949281e-02
1.135221479326064875e+00,9.574197803027204579e-01,5.011677497420581259e-03,8.557124344707180141e-02,-4.657856992230346299e-02
9.405243465639565592e-01,1.105815046070889762e+00,4.863527639391067303e-03,4.604527826286035352e-02,2.263448327101362425e-03
8.564109280155787207e-01,3.018057294984963224e-01,9.887216114950829124e-03,6.495656648572514791e-02,-2.209973850484905078e-01
1.256331158196948961e+00,9.163941203533872981e-01,1.591558883153513506e-03,1.197118043401431686e-01,-6.816753681409337684e-01
1.213701967835165041e+00,4.427445045001854873e-01,8.439265083863089698e-03,7.066841030570410187e-02,-7.168621297472453913e-01
7.741068563977209216e-01,8.062840952826442198e-01,9.944826101940834606e-03,3.591777071033966373e-02,7.795622177535105266e-07
1.069667296021163283e+00,3.069889118844903453e-01,6.549405380326988983e-03,3.804321679207371687e-02,-4.522898515058790953e-02
9.651491920947252723e-01,9.764435668367654753e-01,7.130397969376968577e-03,8.373159160058861461e-02,9.175364666150762340e-06
6.391537218366388773e-01,1.427116850509395851e+00,3.087913219184229216e-03,1.125292907500278911e-01,2.340048502460234658e+00
4.340615102690045801e-01,5.627776951916133585e-01,9.703328438730882133e-03,3.297421279502305014e-02,3.215914344931692720e-05
9.193607873415546861e-01,3.971257700329635654e-01,2.059967260820167768e-03,7.381783053435428399e-02,-1.467091600938694507e+00
6.207768849984848236e-01,1.462879284768754395e+00,9.256302126741897682e-04,8.671415077261954152e-02,2.505825733292412316e+00
1.192794149622516287e+00,1.081607011065446100e+00,2.631448877638872808e-03,1.088749898519280473e-01,-3.180914438391377330e-02
1.297953871901862177e+00,1.371240239733937383e+00,8.691412488742260994e-03,8.005623722586777125e-02,9.575716221317837496e-04
1.057753649572922061e+00,6.804150509903513777e-01,4.622131054889352421e-03,5.309813647289720467e-02,-7.184910104216168936e-02
5.401779399576478458e-01,1.206829231985860007e+00,2.385303773030339903e-03,6.883865145471361469e-02,1.348807248292177796e+00
8.335850965287334713e-01,9.103780505213074914e-01,6.499459113937639670e-03,1.062080901408466727e-01,1.007442525108748557e-02
1.416512267163397620e+00,1.093750249820282239e+00,2.625639675550005617e-03,1.145235010566370559e-01,-4.229314123181988072e-01
7.599290757191873302e-01,2.817578507257880172e-01,4.950955730786507636e-03,9.252419859786628620e-02,-1.490678544361032642e+00
5.763470883367491915e-01,5.567650541855754254e-01,2.170023240055882381e-03,8.673514195124008841e-02,-4.628435611971935880e-04
1.230445307868432980e+00,8.756484173179881481e-01,3.141836011637575733e-03,4.513088943800637465e-02,-3.883487611649711485e-02
1.447125351658763881e+00,1.082883398259096852e+00,2.129998086886328128e-03,5.120700996394031423e-02,-8.498416714908953173e-02
9.503471637911402592e-01,3.696418181753574062e-01,6.252806715085701232e-03,1.073481838113690273e-01,-1.861892688417131403e+00
9.953200845644797345e-01,3.031458881869620869e-01,2.384579186026253815e-03,5.045819362055625756e-02,-9.292069394981760100e-01
9.551735499316060807e-01,5.448669253091448228e-01,9.965295316645238557e-03,1.183945289475672735e-01,-8.460732203035504773e-01
9.904884162217765242e-01,1.177513785268290203e+00,8.956808927257723860e-03,8.708209467990783714e-02,2.924416297017821964e-02
1.207175147753718480e+00,1.338523528848180266e+00,4.824197350874077743e-03,8.637756548795583189e-02,1.456315928469621018e-02
7.533280238480142277e-01,2.864165374108805229e-01,8.144829805025330383e-03,9.857649141777277690e-02,-1.132726412858974907e+00
8.651552855126720676e-01,1.218102574042427388e+00,5.369250597496520901e-03,9.596084946004262983e-02,3.754853329274267515e-01
3.565660343610764227e-01,8.335192575797841785e-01,7.705568533935727542e-03,1.023097776073043780e-01,1.201135394825826541e+00
8.665210454028009490e-01,1.495780828984141664e+00,9.475324967088277761e-03,8.443420893458777887e-02,5.182716322962165334e-01
1.311471647623913883e+00,7.758242599589708632e-01,6.457028691759614074e-03,1.029351269086875159e-01,-9.262595760723030258e-01
3.103266898393619577e-01,8.074180097066976369e-01,9.336840964599970108e-03,4.881131262964689965e-02,3.242035534886186787e-02
1.379776190759627319e+00,5.193514259007929734e-01,1.882582276866686527e-03,1.025156486665100286e-01,-2.917482363291088454e+00
3.799584939953418172e-01,5.903112471454204924e-01,7.830784401680284876e-03,1.135048492993607078e-01,3.690302800137215677e-01
7.902932315255609685e-01,1.461839309194145509e+00,3.849204253476114397e-03,1.019218604365506875e-01,1.477363010094656870e+00
9.506142907910141160e-01,3.040879170900170347e-01,6.868137591204040437e-03,9.472005887305522120e-02,-1.768711819461516344e+00
1.473305724303720865e+00,1.464386528074709259e+00,3.888844935433404589e-03,1.162506501720388385e-01,-1.009665223406288922e-05
1.084002539788354147e+00,1.110111338182358187e+00,1.851207628294425931e-03,4.349220233435019400e-02,2.638083680755864884e-05
9.732807735473276711e-01,7.342686149503621085e-01,9.221687598867246705e-03,1.012257735027390637e-01,-1.442332050129065957e-01
1.031720471863792676e+00,1.168647756286576245e+00,1.312020030220960179e-03,8.553563802322200482e-02,4.261786911957261836e-02
6.718825560438645983e-01,8.695298252884455792e-01,8.361835795919113357e-03,4.485389413961801686e-02,1.315989958611859644e-03
1.459812431953556811e+00,3.750316930920540304e-01,9.037214574540808169e-04,6.639986992663594878e-02,-3.500446429824019212e+00
1.429286159205215068e+00,5.571713576531691636e-01,9.957062051157792443e-03,5.398689697424609996e-02,-1.842046818997205848e-01
5.635991663534173357e-01,1.057874054015430332e+00,4.615259512644321119e-03,5.164476181861005211e-02,1.433047653822112077e-01
2.733533131968454155e-01,1.002419168234490066e+00,5.465617466156974871e-03,1.088739514604315922e-01,2.845440820463986942e+00
4.826760131736144710e-01,5.201348662894301755e-01,8.544577114354643191e-03,6.521293347848956812e-02,1.284787931133298249e-04
2.666366403739338087e-01,1.426271395109980133e+00,4.960922181620213214e-03,1.116354602496958115e-01,4.208529348110449320e+00
1.318825252439196793e+00,1.360378929823875538e+00,1.394360192774830040e-03,1.066345296633003648e-01,1.361209628453654945e-03
6.634947786632020561e-01,8.602072870579730024e-01,5.552627395576345201e-03,8.965666909371333704e-02,1.095523438042737829e-01
1.365593625328733518e+00,1.455538554949973973e+00,9.280043580359956246e-03,9.623200040502348507e-02,3.269226162416255434e-03
8.521382337872549506e-01,2.625904870598682050e-01,5.117198668086189554e-03,6.378643549739587693e-02,-7.021778474641693357e-01
2.785085252718982329e-01,3.401344831139415659e-01,8.280892848126143084e-04,9.864690963880144714e-02,9.968393951851503565e-02
1.337750126345584212e+00,5.289466879182870285e-01,5.304043528204658436e-03,9.663811147322115547e-02,-2.044533542846253216e+00
4.885467183782679079e-01,2.163994753385477254e-01,6.113717974485614014e-03,5.319828830033625916e-02,-3.284426157758314063e-02
1.138597433214293853e+00,1.464481699610413523e+00,8.175433147868390454e-03,8.255597968860169111e-02,9.413934148508718014e-02
2.444381197977537057e-01,1.182893182244405983e+00,6.167768350954790958e-03,1.122739475343386972e-01,3.547222946999329718e+00
2.293488711072168007e-01,1.048097845067528677e+00,9.352579152170635221e-03,9.011925444333661328e-02,1.833264072204547679e+00
6.444299804009948618e-01,9.992062691440063427e-01,2.080074456688330280e-03,9.129688882066062938e-02,7.544798407093666892e-01
9.098592934966809320e-01,5.789663584417668041e-01,7.550179772246570255e-03,1.024189464725601129e-01,-4.731395589878698571e-01
1.266408349900623787e+00,9.623880337374383087e-01,8.841338694983639016e-03,8.049973987164256439e-02,-7.981405616459154306e-02
1.442548326233345612e+00,5.511129092133244534e-01,2.401967885355616589e-03,1.050459185901127246e-01,-2.847416794251238503e+00
2.655380665555875930e-01,1.342427644946349030e+00,8.379503807874831220e-03,4.284667268390227046e-02,1.376528976664183890e-01
4.490394428234200652e-01,3.129108287331341942e-01,6.567733908049269535e-03,8.569573555376006069e-02,-5.923011090112787619e-02
9.845169256982887473e-01,8.327972158838587990e-01,9.168954326443710598e-03,4.984186164761356119e-02,-8.689225392397414548e-04
8.660289772458522606e-01,9.750609869330736368e-01,3.461063730394926298e-03,9.144773095258271201e-02,2.475872455753177007e-02
7.967804631987192021e-01,1.436231574751037909e+00,1.418574551654579359e-03,1.172825913900697736e-01,1.793456305944111095e+00
1.329843713181543041e+00,1.087105698482489169e+00,8.037355045914726381e-03,9.222634794961488691e-02,-7.331191911822429463e-02
1.243227787074062229e+00,2.089890485091521199e-01,6.995023299061360264e-03,1.093692005197302447e-01,-3.688026540090563188e+00
7.884621270542157001e-01,1.168964185366194952e+00,3.435347314208855168e-03,4.620654626347911464e-02,5.106723803376841259e-02
4.848218703575521427e-01,9.180899181344515103e-01,7.975289011575466269e-03,1.009782699685227436e-01,8.120352125596499437e-01
2.389242606019717219e-01,9.193989263283547375e-01,6.238770219634872391e-04,3.687830997934407606e-02,1.312212804373640296e+00
6.534099084375668554e-01,5.652138578730504515e-01,9.195377361776901209e-03,9.520817767123034014e-02,-1.036349884255708016e-02
1.211334634136777888e+00,5.749633202283099820e-01,6.184635694081633273e-03,3.063198931887428991e-02,-6.170174036176021004e-03
3.051888231478915858e-01,1.029223725062234029e+00,6.606923089229729297e-03,7.013411700020792672e-02,9.795922260399845261e-01
1.222330063351029894e+00,1.199173051779814259e+00,9.277877506543776021e-03,7.132732846334836896e-02,-1.822829495037524251e-05
4.454900173431036725e-01,7.578979795898718175e-01,8.990777377924094940e-03,4.954089884092891666e-02,9.639519748171985342e-03
1.375484250038357947e+00,8.232568438626399754e-01,8.420139773797382168e-03,1.074341715424128457e-01,-8.681474937188320418e-01
3.601826593126402076e-01,1.057521977666878721e+00,8.692374650989672866e-03,7.057819890605041002e-02,6.213513875829165256e-01
6.181560273628705637e-01,6.801946143190907845e-01,7.655481810510325093e-03,1.031691696526644275e-01,6.412882300837691521e-03
6.143693409782695625e-01,8.503772559994191571e-01,3.683577117853910603e-03,8.803767633531509040e-02,2.506508606067443523e-01
1.496943390030322840e+00,5.798283260496855940e-01,4.492852558329759466e-03,5.147833945080236562e-02,-5.681668491299277646e-01
6.669741711880575741e-01,3.086958153526199733e-01,6.229993026365346180e-03,5.503587008613471804e-02,-7.161286159323805578e-02
1.167125132120678588e+00,3.603466040595226794e-01,9.313967867790682448e-03,1.008266501666879450e-01,-1.968039180256327736e+00
6.475637580304730578e-01,1.401589897450325584e+00,7.642041839555201860e-03,7.299725593038446092e-02,7.017922038648789496e-01
7.967644862586550358e-01,1.227298414045765673e+00,1.103617552266454669e-03,6.799033823602627924e-02,5.992211062539775090e-01
1.033908691103271327e+00,1.207977318418795853e+00,6.131622194672967617e-03,1.036546070772068895e-01,6.333221931868744659e-02
8.641788285055599372e-01,1.415796973796479508e+00,6.283586402456685892e-03,8.073390478657689606e-02,5.078479427715381078e-01
4.931559287119577362e-01,1.112333958560699942e+00,6.654068879073775106e-04,5.415058049034545545e-02,1.447685962003955495e+00
4.170007516387858604e-01,2.788288340210324789e-01,5.242461020024456828e-04,8.497165770372003268e-02,-5.031315038490083991e-01
1.426803891309270211e+00,1.409447982616484518e+00,5.190421133969887885e-03,1.097614648839848051e-01,-5.950947772727357494e-05
9.824177060967931308e-01,1.329114997203620252e+00,2.671181972962646985e-03,1.090543421581171013e-01,5.216448003181977100e-01
7.885872384153599368e-01,1.383935062531137516e+00,6.907757509278758534e-03,9.930121837119357253e-02,9.676210274735730366e-01
7.559362723922441463e-01,1.341416819954691420e+00,8.653471451474274018e-03,8.560678144847200244e-02,5.766815365570329144e-01
1.383339089975549774e+00,1.456193192124401126e+00,7.000302321262185171e-03,1.038345514233653261e-01,2.948476838052831346e-03
5.060495327809191313e-01,9.227159364084478455e-01,4.516891214733291353e-03,9.575482385997870216e-02,9.594672861782885809e-01
4.877290115133152137e-01,4.836471323613167894e-01,1.076384351738633553e-03,1.084471384466868110e-01,-1.642514294651715789e-05
1.123814729036278770e+00,1.355012592133310712e+00,9.750142959461831002e-03,1.143243400514688118e-01,1.091607853535116607e-01
6.624562990715896493e-01,6.238829029318082586e-01,1.611516017788507333e-03,7.719611480536023307e-02,-2.283013093857859388e-03
9.468332713550879909e-01,1.221181855270988992e+00,6.186210331472061751e-03,4.365553445809848554e-02,4.474027987153562230e-03
4.948064254371499771e-01,4.377430221410000266e-01,7.659247368126427882e-03,7.882143334938980506e-02,-1.868138947748105563e-03
1.406240747745501896e+00,1.244530491396047323e+00,4.626385515642627774e-03,5.912158347395655988e-02,-5.784496530432399475e-03
1.272611158181009561e+00,7.845350981267211754e-01,5.807173485730107720e-03,4.075014667057246659e-02,-1.932338104200209336e-02
1.266036098812030053e+00,1.080178606219551307e+00,3.555975224642414436e-04,5.518292617787386861e-02,-4.334068259377502064e-02
2.548366362787022332e-01,1.489452887748408116e+00,2.517665289017530488e-03,4.097926819697852996e-02,1.158061835617169022e+00
2.271462761049513612e-01,7.135697898376164305e-01,5.033342420899714065e-03,3.439616094631551407e-02,1.350736967066881559e-02
2.924396938335012686e-01,9.646839348565119376e-01,6.819091933358772430e-03,5.795757354568240038e-02,3.722147129095415563e-01
6.474747306805371805e-01,1.431826183063420688e+00,3.662014343837134873e-03,9.251165082097248527e-02,1.877329524585058307e+00
6.225148515481597755e-01,8.645170404720695645e-01,9.212784066375405076e-03,7.528325830955548414e-02,4.620103886365140022e-02
1.306344332639213679e+00,1.082906261530685699e+00,7.741805836331886598e-03,9.815618610175540215e-02,-7.724874253812191727e-02
1.294913878434942323e+00,9.395099569120847205e-01,4.176545822203692540e-03,8.218860175722209060e-02,-2.665207012887721438e-01
1.285226612246236577e+00,6.461047396437205048e-01,3.283728251339615434e-03,5.444622950205889322e-02,-4.573956721091329558e-01
8.279340415834339773e-01,1.108119761162719374e+00,5.100713556694983723e-04,6.816988743420290819e-02,2.904256129879037029e-01
9.266073448051752592e-01,1.236898938255951208e+00,6.603533452841575842e-03,1.147378881532218203e-01,3.618841629216312250e-01
7.673285850961846233e-01,1.354807859071054610e+00,2.637554197282247249e-03,1.011198950163277460e-01,1.394442117181935448e+00
6.802035440250514542e-01,1.313253038421473784e+00,9.244352360209175806e-03,1.042476291909919389e-01,1.106306547460936152e+00
3.103881380665967082e-01,8.652790680373820820e-01,4.947172104881728850e-03,7.689056150393482059e-02,1.135774844321887800e+00
1.241963644536449474e+00,6.757323674947548486e-01,3.722698818869886375e-03,8.468147127205653824e-02,-1.044402585201529510e+00
9.541479505255808791e-01,9.153304916296516325e-01,1.456343156887906229e-03,7.937122835678016297e-02,-1.218061516905836160e-03
9.090525304374160731e-01,6.089617182280756547e-01,9.291869118550977538e-03,7.078154882058702857e-02,-5.929492796155921841e-02
8.875341173560851171e-01,8.561516443275000166e-01,4.833530881240946479e-03,3.461775294368351491e-02,-3.137347111305875794e-06
