c,e,immigration_rate,suitable_habitat_fraction,p_star
1.240416645184255984e+00,1.646173836417622049e-01,7.201176669172092842e-03,3.267143442487169813e-01,1.949934315925165584e-01
1.013626883011603086e+00,4.596223304933116371e-01,1.331779695815090911e-02,8.261155127370156670e-01,3.842067542540124059e-01
5.078863380321675391e-01,3.755064506841683802e-01,6.037434233903513081e-02,9.816333805881418684e-01,3.827120968564913239e-01
1.586382519642889122e+00,4.316698736724044472e-01,7.976686871604371509e-02,5.958103936904147746e-01,3.651642505062488997e-01
1.750920981304422197e+00,4.941548240492067978e-01,3.183523394689596886e-02,9.201374551289664971e-01,6.563805996812976939e-01
1.754486612093636877e+00,2.939718121391928785e-01,7.801792140096806653e-03,6.885244979226218254e-01,5.288683580515669558e-01
1.103398012795957062e+00,3.301920981016502887e-01,4.412359560430401811e-02,8.377220999850765182e-01,5.641037284839472976e-01
7.129991922822099815e-01,1.071839312162089219e-01,6.347895443542540816e-02,5.870559865280056133e-01,4.589841160086171601e-01
8.839741679303556587e-01,1.188485001075543779e-01,7.145329914516093672e-02,5.700162317659340783e-01,4.558989025815032292e-01
9.740353090862505780e-01,3.226262484893488436e-01,7.523938048385579724e-02,4.674217676331792193e-01,2.180746015354679823e-01
1.207327474716316962e+00,4.797882116243787909e-01,3.840924723752638797e-02,5.162660580096527507e-01,1.732815969660541633e-01
1.420594812866537104e+00,3.577552509238871026e-01,2.825181452764304046e-02,9.968482611683110450e-01,7.599231637856593835e-01
1.105059080552633466e+00,1.604034746650627175e-01,8.941271050326286829e-02,4.371749413402763462e-01,3.220594343760075917e-01
1.731670334095779307e+00,1.696458213788632763e-01,7.005540622695308715e-03,4.816433325352220129e-01,3.879072349846859891e-01
1.246727568373404260e+00,1.673075180944037510e-01,5.133264707022534845e-02,3.382469256171849459e-01,2.243234185660237523e-01
1.854418853800110956e+00,1.255441612651220229e-01,9.372824105083857327e-02,7.831457045806100581e-01,7.223494878817460219e-01
1.757948177994036021e+00,2.602400045853883181e-01,9.053314295743188078e-02,6.766402006756384591e-01,5.470815385885422488e-01
6.105115301048763543e-01,8.493458638192825927e-02,3.530163977065561842e-02,5.281198224589237489e-01,4.013621399732006934e-01
6.300561671883322390e-01,7.454844286369971540e-02,1.547402720525653877e-02,3.825791413378602512e-01,2.678162008082835555e-01
1.238022547626640879e+00,2.837030598065742315e-01,2.145901947281952590e-02,4.311069377971500916e-01,2.157735481184857307e-01
1.521266472792558000e+00,3.325982104974523068e-01,6.660964791753611058e-02,4.560232258769292280e-01,2.718408700771497988e-01
6.927863069482049774e-01,7.723296165367739274e-02,3.661830569070238101e-02,7.970393900625821759e-01,6.930641464594834433e-01
1.863042849899686049e+00,1.234260786344408833e-01,9.583138506692087666e-02,9.995595070154742467e-01,9.389136464833567342e-01
9.270515972441376595e-01,3.412442451047664749e-01,9.965816020278635279e-03,3.309271593951101931e-01,3.251548057160074529e-02
8.560609037736607307e-01,4.962076242686645489e-01,7.762697943495491804e-02,7.659951868805898734e-01,3.094001090263958642e-01
1.668614428381374193e+00,2.370140996491516827e-01,7.038863037377716958e-02,4.357160281106026156e-01,3.146113018940382422e-01
4.239042570518486430e-01,2.139096043372410161e-01,1.823313614505045477e-02,8.294558881527133165e-01,3.437412284569713594e-01
1.993001974461040327e+00,4.291092867714887960e-01,2.639567164054756193e-02,3.893638629004824159e-01,1.923287633201291591e-01
1.890022991352264814e+00,1.987910692163000481e-01,1.911703129905079068e-02,4.487770291486864460e-01,3.503546439425727077e-01
1.788317173686253980e+00,4.248103888856120669e-01,9.004321290601033367e-02,3.895625373934688551e-01,2.050239517197578187e-01
1.082961099117533577e+00,1.749833343793832929e-01,3.373674523180827944e-02,3.470932111410466314e-01,2.035826744333495142e-01
1.791969203802649790e+00,3.300669909039949390e-01,8.774621125437173652e-02,7.688455481639066003e-01,6.055743545486204082e-01
1.005381993455142009e+00,2.692661838492940163e-01,6.795511424278306845e-02,5.934464351663352177e-01,3.674396846786044390e-01
4.572907858386159319e-01,4.286627655197750020e-01,5.095012656008165997e-02,5.810175081165597222e-01,8.907361728806453827e-02
1.756364085445573320e+00,3.913553960573377677e-01,3.658027282660936651e-03,7.848504961840387928e-01,5.715432783003453476e-01
1.246860075121568601e+00,3.035732639447168979e-01,7.321594482643521695e-02,4.393102597213205951e-01,2.438855717610563800e-01
5.523740153324230295e-01,2.684979884611070622e-01,3.594790046497682579e-02,8.963428598602660724e-01,4.515056724572421576e-01
6.566084608299391778e-01,8.081402718991935463e-02,1.788222030839344695e-02,9.543697174569761854e-01,8.350934146265056590e-01
1.269832006101326405e+00,2.563427563304821466e-01,6.582228033673789835e-02,5.461327767809257550e-01,3.722624258115385110e-01
7.324715192602667679e-01,1.026469362715262262e-01,2.072421280758433501e-02,6.573043244475894609e-01,5.220098487155667710e-01
5.202169210877192196e-01,9.887187785784179450e-02,8.728968627577775308e-02,5.358626307024988433e-01,3.968789504807258006e-01
7.414892315045471527e-01,1.641736336454927003e-01,1.705282278255408276e-02,9.724998309619288239e-01,7.582801025422145624e-01
3.605706474441021103e-01,3.261415185868196120e-01,9.442562008597001066e-02,9.952852738329567295e-01,4.022855757264722776e-01
1.401138994343130717e+00,5.248056964848699102e-02,5.601114688032318711e-02,5.798777946215966095e-01,5.461318194487067013e-01
1.488474075259607288e+00,3.564537438879621933e-01,2.461820290643133152e-02,7.677230950860005620e-01,5.432215212362739853e-01
6.589760300747159460e-01,2.873702209631204818e-01,3.123061369750322613e-02,3.194211014153618411e-01,5.695493894848607797e-02
1.660423924159634135e+00,3.378727914822662881e-01,5.057399589175604060e-02,8.775984485990132589e-01,6.902119978395815370e-01
1.843536731074882029e+00,1.824891711092636593e-01,6.290062254090328375e-02,8.359951350856223984e-01,7.449808840901990248e-01
1.839389560317090222e+00,2.272905695156774153e-01,5.835603998287474531e-02,5.968698249122723620e-01,4.858381495194721844e-01
1.396070291451088075e+00,3.067187699224772635e-01,9.938654668475167819e-02,9.719151116659139333e-01,7.778421070992382891e-01
1.002553767074382041e+00,3.762792630373402725e-01,4.062185710725030319e-02,7.160083149342152398e-01,3.757672682654828455e-01
3.017633708042061769e-01,3.111433643212286326e-01,5.526427376403465763e-02,6.953753975058637460e-01,1.469708159934108582e-01
1.962410877100637219e+00,2.781361173396669773e-01,5.376133400260281470e-02,9.636061193037245287e-01,8.314487841396152046e-01
1.648036942700756180e+00,1.512206700277576310e-01,6.646727567199705450e-03,6.878472727128153164e-01,6.001224943641915166e-01
6.481156066488598100e-01,3.527390241821307115e-01,7.753422948585522723e-02,7.115605471041624996e-01,3.039216079738451537e-01
1.639966223203859874e+00,7.036001972421031259e-02,5.013441180716900897e-02,6.971805814579948857e-01,6.577501121784972149e-01
3.038578772706438946e-01,2.923394373385788114e-01,8.596838351553515167e-02,6.085365881498756568e-01,1.809259660509472400e-01
1.974514588326453213e+00,2.879296663538485346e-01,5.568063916071739478e-02,9.107675046560896881e-01,7.754348406520861214e-01
4.213693798250853773e-01,2.803420607862645575e-01,9.764895437218387708e-02,7.951498823842512165e-01,3.622142067440936031e-01
3.858298560055196669e-01,4.898745533872087554e-01,6.040066133997745029e-02,8.467954046020876868e-01,1.357370581985554159e-01
1.706331146025961143e+00,4.193451273160637705e-01,1.437062047526517028e-03,3.740563985247776224e-01,1.269987926065847539e-01
3.246356391774733452e-01,1.235042509506294600e-01,7.705149017052648035e-03,7.969897546119142362e-01,4.045307509209113417e-01
7.771041581356913364e-01,1.258587602675797501e-01,9.447703248834930789e-02,7.828430330106677104e-01,6.477774988260498468e-01
5.969458397012277207e-01,4.516543433444129008e-01,4.397513940807022681e-02,8.659545713111237442e-01,2.410776228307323077e-01
6.396965987049708646e-01,4.964575463315879511e-01,9.573647866955781183e-02,3.772866852160546292e-01,8.324957832404099312e-02
8.674919439175813318e-01,1.362976253272875637e-01,3.684469070768658927e-02,5.666874743120424718e-01,4.223119777856579327e-01
1.277846506156415041e+00,4.915362603174832645e-01,5.617485438932971753e-02,4.527247789145512624e-01,1.505968664030429005e-01
1.145364071133911255e+00,4.738288188083195074e-01,5.380466643271460125e-02,8.562869052887113197e-01,4.864271409841616767e-01
1.970103407961340203e+00,3.368170579266379638e-01,9.124921317888351480e-02,7.518733953866920672e-01,6.000385352261320415e-01
1.815972702658918525e+00,3.840908890341199200e-01,8.104644638111956761e-03,7.713272582885548623e-01,5.699217012084827338e-01
9.252519565057398809e-01,6.437062885210879937e-02,5.412448057622487596e-02,5.004295195842539679e-01,4.389951989434994206e-01
1.345315339512461517e+00,1.227032578671346796e-01,9.644569041281660093e-02,6.024370070984942371e-01,5.248838709645307077e-01
1.571212167196489373e+00,2.814102155573618980e-01,7.515589631622264510e-02,6.824578184543924619e-01,5.246887641253760171e-01
3.927371211051963740e-01,7.419555012942730121e-02,1.526530982835830677e-02,8.900577300899142896e-01,7.013246931734975487e-01
1.315969211739069555e+00,1.826713457666447327e-01,6.329150372526214270e-03,9.880949845974709156e-01,8.545012258589406162e-01
1.509381953094614648e+00,5.450054100739039342e-02,3.288607722334885731e-03,5.025040451200747382e-01,4.676361458744986987e-01
1.444894208077645015e+00,4.370628756509121193e-01,5.041330309701917700e-02,9.312444148633370888e-01,6.544036428796128346e-01
2.564893289129286935e-01,2.935312521328429791e-01,4.829255784380944577e-02,5.860522146966249402e-01,9.777073775868366790e-02
1.902098125596931588e+00,3.531933938379636095e-01,7.072501999171451614e-02,3.623888772613536591e-01,2.097248163484782824e-01
2.017307910430899964e-01,3.117634783124326736e-01,9.867150800005984601e-02,4.646968243676126709e-01,1.176727330162844615e-01
3.722346135229716579e-01,3.014786347570293512e-01,1.024424697339245197e-02,8.162485474439380440e-01,8.947132977179592106e-02
5.931790890157928597e-01,1.312295644047140886e-01,4.165997945226210947e-02,7.196637339465538075e-01,5.187350505296487446e-01
1.379264285332912232e+00,5.014919753667809732e-02,3.599487101464698274e-02,6.264394781299034154e-01,5.927440191977205730e-01
1.103496508240731533e+00,2.717837573688492991e-01,6.569664667182675832e-02,5.488469286531854063e-01,3.402152377423065532e-01
2.341991658159781886e-01,2.152718295809760707e-01,9.123536693712462620e-02,5.939815993284716100e-01,2.185957476635886354e-01
7.568132747827648332e-01,2.852187414863863735e-01,4.267566640504828063e-02,6.248393763519926036e-01,2.959645218503770825e-01
5.572765863582156420e-01,4.560583848476013058e-01,8.484966236662296046e-02,4.809781234987594578e-01,1.082066971213806600e-01
1.440298934572637801e+00,4.312810925941973905e-01,8.801761199743449171e-02,4.270279839779679287e-01,2.008392736589271477e-01
1.760793673885997057e+00,2.335216885513651808e-01,5.053673937966701724e-02,7.142969626539747985e-01,5.929365360607220525e-01
1.717898446037455340e+00,4.319524691702069097e-01,5.667040451378087262e-02,6.357991333635224507e-01,4.121656581103783079e-01
4.611179981305490450e-01,3.115096749125923492e-01,4.792903234655278982e-02,4.022847864017276009e-01,7.614592432980424319e-02
8.059350488705140370e-01,2.475457773587136090e-01,1.488368790816499638e-03,8.458194596471759752e-01,5.361414026521166276e-01
4.332406650987175589e-01,1.181709201728449732e-01,5.063625692506046327e-02,5.922167988724970078e-01,3.707135950092991239e-01
1.741360345163669443e+00,2.705860869409711933e-01,8.238696287934833828e-02,9.080919686661278467e-01,7.672778259269354972e-01
1.798211497442030238e+00,5.192789919042575808e-02,9.174098516575850126e-02,5.455359754526795113e-01,5.203560467572549975e-01
1.577362606506693687e+00,2.628787075581240362e-01,5.978711019789546832e-02,9.703429405009592612e-01,8.168034746679194713e-01
1.428308254367891550e+00,4.067532464937460568e-01,9.591922655941421960e-02,9.529110583027908810e-01,7.026321911214434834e-01
1.148176366797988068e+00,2.036888576646040949e-01,2.395392560679963229e-02,6.156075114595194187e-01,4.480981011966500560e-01
1.835364456592843307e+00,4.847356968199871274e-01,8.341591050186321354e-02,4.309036712234370903e-01,2.196700583357655001e-01
3.633283991951354319e-01,5.881511532509772072e-02,8.228073645443502449e-02,3.932524338193938429e-01,2.954064046212145911e-01
1.716563591601279581e+00,4.619433314866584483e-01,8.860982319236554439e-02,6.891685986335752689e-01,4.577299716406686425e-01
9.483909120374721669e-01,2.004344221911554536e-01,1.327160588932214599e-02,7.783132622448265536e-01,5.734721094393843144e-01
1.346067065647022609e+00,4.636401970210171641e-01,3.273852078875712918e-02,9.249876545690579599e-01,6.044395030656561918e-01
1.426852428374052462e+00,2.905571365312020760e-01,7.987650638657287430e-03,8.253714597335249925e-01,6.302238742082371115e-01
9.572193558073066599e-01,4.197777250378063041e-01,7.264741253018423828e-02,9.486290936225306725e-01,5.679000228671478023e-01
4.679338806229454972e-01,4.469554899211129473e-01,5.941453021514913474e-02,8.479973860642874284e-01,1.961304346755909367e-01
1.434495810996770038e+00,1.403856142782165528e-01,4.525369504598279052e-02,7.127345586524821419e-01,6.228395068460789163e-01
1.111841631104297345e+00,1.153293530095281932e-01,8.921752209276102852e-02,6.846939387254675768e-01,5.957057975113411175e-01
1.011321902768252068e+00,3.783563374942791602e-01,1.960743310933477784e-02,3.630427351963809723e-01,6.079263809718384037e-02
1.755355380016016209e+00,2.312800059434360900e-01,3.628524755659214701e-02,4.415369682396586559e-01,3.217158577846874201e-01
1.819105610348809909e+00,5.938837050967719217e-02,7.956655927184466681e-02,3.071100358070018022e-01,2.798944492624483305e-01
5.858714025384557100e-01,1.280418169214269930e-01,3.413662045501925785e-02,4.362718191033063131e-01,2.481098519660567825e-01
1.042070869240264930e+00,2.953473543624175468e-01,7.203170122288291011e-02,6.409730763392965658e-01,4.011788185512514260e-01
5.198992001672917418e-01,1.918137187524510956e-01,7.660070091268288660e-03,7.144008338661012036e-01,3.369376630341802681e-01
1.239642513561111326e+00,3.550378796781879509e-01,3.511637066601661084e-02,4.981464979734110954e-01,2.400760459084006482e-01
1.033001466251189493e+00,7.978068140050327550e-02,1.909026014039332669e-02,9.179453419027983063e-01,8.443087621211662341e-01
1.459007536881886891e+00,1.359914541064443094e-01,6.459859077837200314e-03,9.527534549585613410e-01,8.631508100251206184e-01
1.839873954731004568e+00,2.572231947947560826e-01,9.691713953585000263e-02,6.940102659290998677e-01,5.715103054095269641e-01
1.013129542374836101e+00,2.870531753110721618e-01,9.007278519762278862e-03,7.164087215818789600e-01,4.381507614292254327e-01
1.929950444271823606e+00,4.323343161217629849e-01,2.613432902235172592e-02,8.266886353864031367e-01,6.165902270442721322e-01
6.424705647476528503e-01,2.481693154366347576e-01,3.078474152546462755e-02,9.368407198105540568e-01,5.726620474151473683e-01
1.730847822600525499e+00,1.072078994743937003e-01,4.180849994619796617e-02,9.024385919681846557e-01,8.443780089778758491e-01
1.308547249735968698e+00,8.536579416061439163e-02,3.865761844156626048e-02,5.516154059918411123e-01,4.916795438536765150e-01
8.363768368009715237e-01,1.573259226155961921e-01,9.313469110386562999e-02,5.772406262308028557e-01,4.277286276021311506e-01
3.715086220548581286e-01,3.459832155787839758e-01,7.151976085417596773e-02,7.761598825392233003e-01,2.176452953229766896e-01
1.186436764158577795e+00,1.249209436172101367e-01,6.971759566693583321e-02,5.770580154445927867e-01,4.853099313088233280e-01
