t,V,IL,phi,Tth,dV_dt
1.430686137227445442e+02,1.006357455233478859e+00,-1.012067664898287367e+00,-1.195393993580545100e+00,2.300593422258765841e+00,1.584134545133640382e+00
1.431086217243448857e+02,1.068546190443211419e+00,-9.643569928394859492e-01,-1.140653399772927568e+00,2.297931474857156875e+00,1.523302254148422241e+00
1.431486297259451987e+02,1.128142221895804154e+00,-9.152906405307509319e-01,-1.084124941515638207e+00,2.294656251646990608e+00,1.454693280610874773e+00
1.431886377275455118e+02,1.184855631768707784e+00,-8.649868277979750886e-01,-1.025935781346331011e+00,2.290786066958987455e+00,1.379392770872132745e+00
1.432286457291458248e+02,1.238442691530129425e+00,-8.135684162409654308e-01,-9.662221193602653635e-01,2.286343142547356155e+00,1.298618347025123576e+00
1.432686537307461663e+02,1.288710051263887157e+00,-7.611610056422362103e-01,-9.051271310971035211e-01,2.281353349946129150e+00,1.213658289636268650e+00
1.433086617323464793e+02,1.335516302572487435e+00,-7.078911977266717503e-01,-8.427989761339303998e-01,2.275845918132160417e+00,1.125811256676849448e+00
1.433486697339467923e+02,1.378771234565530301e+00,-6.538848092279253565e-01,-7.793886285274579384e-01,2.269853080313927407e+00,1.036332151537564972e+00
1.433886777355471054e+02,1.418433313492858172e+00,-5.992654161910531130e-01,-7.150480028919914410e-01,2.263409724413869561e+00,9.463877061613780173e-01
1.434286857371474468e+02,1.454505193011585762e+00,-5.441529544890901793e-01,-6.499280277825972840e-01,2.256552986567193830e+00,8.570239514373292344e-01
1.434686937387477599e+02,1.487028822149762508e+00,-4.886627073250878750e-01,-5.841771429246345182e-01,2.249321889703744137e+00,7.691450915858200066e-01
1.435087017403480729e+02,1.516079041042959874e+00,-4.329044040673076243e-01,-5.179398138525121986e-01,2.241756925866767336e+00,6.835043134611845650e-01
1.435487097419483860e+02,1.541758029871062696e+00,-3.769816987817094511e-01,-4.513555291019457627e-01,2.233899712160784645e+00,6.007028829514582391e-01
1.435887177435487274e+02,1.564188908359177788e+00,-3.209917396531696276e-01,-3.845578211039653582e-01,2.225792611668648835e+00,5.211975648715120313e-01
1.436287257451490404e+02,1.583510501612352517e+00,-2.650250494606209983e-01,-3.176737087566386952e-01,2.217478415554373861e+00,4.453122725032654383e-01
1.436687337467493535e+02,1.599872093324079980e+00,-2.091655001638636491e-01,-2.508232224987726466e-01,2.209000024374487836e+00,3.732534953802379984e-01
1.437087417483496665e+02,1.613429225640669928e+00,-1.534904590539148961e-01,-1.841191890667465414e-01,2.200400177824065384e+00,3.051266624687722917e-01
1.437487497499500080e+02,1.624339865768539060e+00,-9.807104790228961255e-02,-1.176671533924809748e-01,2.191721194618784008e+00,2.409530986365715777e-01
1.437887577515503210e+02,1.632761447049654979e+00,-4.297245435728198892e-02,-5.156542044806707026e-02,2.183004755407961905e+00,1.806858989966496076e-01
1.438287657531506341e+02,1.638848403005422671e+00,1.174567417456138206e-02,1.409477915892932802e-02,2.174291703212678506e+00,1.242246576672728087e-01
1.438687737547509471e+02,1.642750297854659314e+00,6.602881781843025766e-02,7.922905647668172791e-02,2.165621872966883021e+00,7.142845009050964589e-02
1.439087817563512885e+02,1.644610437601286002e+00,1.198271505191666475e-01,1.437595674190170758e-01,2.157033944098867728e+00,2.212702396496121771e-02
1.439487897579516016e+02,1.644564889670284025e+00,1.730951043433526515e-01,2.076146760772752953e-01,2.148565314339934584e+00,-2.386979141583592950e-02
1.439887977595519146e+02,1.642741846476299061e+00,2.257909431693433944e-01,2.707285932103873916e-01,2.140251993053774893e+00,-6.676435912823031060e-02
1.440288057611522277e+02,1.639261266108372750e+00,2.778763495869173150e-01,3.330409979011226262e-01,2.132128511591367293e+00,-1.067650245588199209e-01
1.440688137627525691e+02,1.634234734949417955e+00,3.293160346248536485e-01,3.944966566638902217e-01,2.124227848541606178e+00,-1.440812428090191555e-01
1.441088217643528822e+02,1.627765500069106697e+00,3.800773797060782444e-01,4.550450536315406302e-01,2.116581368830547927e+00,-1.789198544892228737e-01
1.441488297659531952e+02,1.619948634721737557e+00,4.301300891726546616e-01,5.146400105768398348e-01,2.109218773753501974e+00,-2.114823140841961546e-01
1.441888377675535082e+02,1.610871293596703557e+00,4.794458935987722659e-01,5.732393466432456064e-01,2.102168060237997071e+00,-2.419627249390521317e-01
1.442288457691538497e+02,1.600613033785118766e+00,5.279982609820964568e-01,6.308045296444542149e-01,2.095455490425812695e+00,-2.705465012058378971e-01
1.442688537707541627e+02,1.589246187574804070e+00,5.757621487745052669e-01,6.873003607137714299e-01,2.089105565330263037e+00,-2.974095683007944024e-01
1.443088617723544758e+02,1.576836238007616409e+00,6.227137775475495296e-01,7.426946732710456578e-01,2.083141008105829250e+00,-3.227179353835870623e-01
1.443488697739547888e+02,1.563442237117956157e+00,6.688304282598835915e-01,7.969580466041636946e-01,2.077582748523338907e+00,-3.466276219732576935e-01
1.443888777755551303e+02,1.549117181148031319e+00,7.140902666101803797e-01,8.500635473303507217e-01,2.072449915958981315e+00,-3.692847711562273205e-01
1.444288857771554433e+02,1.533908423782901709e+00,7.584721868210283491e-01,9.019864815510062472e-01,2.067759830846287006e+00,-3.908259953240862949e-01
1.444688937787557563e+02,1.517858026055769471e+00,8.019556709052166887e-01,9.527041647621051768e-01,2.063528006171936102e+00,-4.113787857798070768e-01
1.445089017803560694e+02,1.501003130095491134e+00,8.445206791276772540e-01,1.002195721624433045e+00,2.059768141664186203e+00,-4.310620724055723718e-01
1.445489097819564108e+02,1.483376276696378282e+00,8.861475323837324503e-01,1.050441871471206712e+00,2.056492133862268812e+00,-4.499867792538849165e-01
1.445889177835567239e+02,1.465005718385337552e+00,9.268168414092858853e-01,1.097424774292230731e+00,2.053710070972924573e+00,-4.682564641620460821e-01
1.446289257851570369e+02,1.445915708692318669e+00,9.665094116215291464e-01,1.143127831567930741e+00,2.051430248418682822e+00,-4.859679399295410152e-01
1.446689337867573499e+02,1.426126738672223615e+00,1.005206193539042836e+00,1.187535561695355568e+00,2.049659169039857343e+00,-5.032119020715080104e-01
1.447089417883576914e+02,1.405655799948305251e+00,1.042888217650649541e+00,1.230633431939681444e+00,2.048401554871523533e+00,-5.200735737025232730e-01
1.447489497899580044e+02,1.384516556836058010e+00,1.079536547854053286e+00,1.272407733366176741e+00,2.047660361798486761e+00,-5.366332849155458495e-01
1.447889577915583175e+02,1.362719560011979247e+00,1.115132246672605021e+00,1.312845460945062825e+00,2.047436780557020164e+00,-5.529670934427983742e-01
1.448289657931586305e+02,1.340272388511155599e+00,1.149656330931448700e+00,1.351934176232302498e+00,2.047730264575912784e+00,-5.691473273476381767e-01
1.448689737947589720e+02,1.317179790220944779e+00,1.183089749947279445e+00,1.389661918633295024e+00,2.048538531896809012e+00,-5.852431368723773897e-01
1.449089817963592850e+02,1.293443811092044760e+00,1.215413353657732287e+00,1.426017078934418203e+00,2.049857587507879053e+00,-6.013210123563179632e-01
1.449489897979595980e+02,1.269063868294652231e+00,1.246607871195265727e+00,1.460988309848650468e+00,2.051681744540998054e+00,-6.174452609372264034e-01
1.449889977995599111e+02,1.244036855115402185e+00,1.276653888664090131e+00,1.494564427375516757e+00,2.054003630922742296e+00,-6.336784834877465800e-01
1.450290058011602525e+02,1.218357178803572527e+00,1.305531828523712301e+00,1.526734308073176560e+00,2.056814226811576773e+00,-6.500819972506114430e-01
1.450690138027605656e+02,1.192016814566915661e+00,1.333221930601597549e+00,1.557486811063990784e+00,2.060102873247214195e+00,-6.667162495079278495e-01
1.451090218043608786e+02,1.165005333732354043e+00,1.359704229494806071e+00,1.586810672642308129e+00,2.063857302330232901e+00,-6.836411927485981366e-01
1.451490298059611916e+02,1.137309905131603349e+00,1.384958539945941425e+00,1.614694431051093115e+00,2.068063667621849344e+00,-7.009166344395957315e-01
1.451890378075615331e+02,1.108915312307029666e+00,1.408964427118331475e+00,1.641126329228769221e+00,2.072706558955305312e+00,-7.186025484759388515e-01
1.452290458091618461e+02,1.079803922734995814e+00,1.431701191831034059e+00,1.666094228248805598e+00,2.077769049575415750e+00,-7.367593555322963228e-01
1.452690538107621592e+02,1.049955679114557894e+00,1.453147841824725894e+00,1.689585524930312888e+00,2.083232713557178872e+00,-7.554481565092079354e-01
1.453090618123624722e+02,1.019348060954293533e+00,1.473283062552730449e+00,1.711587049090598223e+00,2.089077667587108333e+00,-7.747309130685667844e-01
1.453490698139627852e+02,9.879560479812989904e-01,1.492085199034239196e+00,1.732084991222595294e+00,2.095282609695723330e+00,-7.946705826005688866e-01
1.453890778155631267e+02,9.557520838003327190e-01,1.509532209177079087e+00,1.751064792711192863e+00,2.101824846919519096e+00,-8.153311548842641088e-01
1.454290858171634397e+02,9.227060277950429601e-01,1.525601647326743304e+00,1.768511065616357403e+00,2.108680353503193938e+00,-8.367776316707628004e-01
1.454690938187637528e+02,8.887851234878354489e-01,1.540270619022251264e+00,1.784407495488921747e+00,2.115823798492413310e+00,-8.590758709454758835e-01
1.455091018203640658e+02,8.539539652334577902e-01,1.553515745625305922e+00,1.798736737038669098e+00,2.123228604509837858e+00,-8.822923095065249299e-01
1.455491098219644073e+02,8.181744865819048362e-01,1.565313139317580982e+00,1.811480338563822290e+00,2.130866994545875137e+00,-9.064935307918656759e-01
1.455891178235647203e+02,7.814059609479990787e-01,1.575638345448208577e+00,1.822618620227523412e+00,2.138710038540997616e+00,-9.317456030278176149e-01
1.456291258251650333e+02,7.436050509972496059e-01,1.584466332119039977e+00,1.832130603712770034e+00,2.146727724890332034e+00,-9.581132091638899784e-01
1.456691338267653464e+02,7.047258642806808471e-01,1.591771437554306168e+00,1.839993905163880950e+00,2.154889002945664878e+00,-9.856584507503077797e-01
1.457091418283656878e+02,6.647201189469963412e-01,1.597527351409812502e+00,1.846184646962286013e+00,2.163161864516477628e+00,-1.014439294679417847e+00
1.457491498299660009e+02,6.235373164517558076e-01,1.601707102222914791e+00,1.850677394340812576e+00,2.171513404137377812e+00,-1.044507621067786163e+00
1.457891578315663139e+02,5.811250382924559865e-01,1.604283024058219986e+00,1.853445054094838396e+00,2.179909891113259057e+00,-1.075906717989925987e+00
1.458291658331666270e+02,5.374293929068552078e-01,1.605226792437543182e+00,1.854458849107423424e+00,2.188316864715069698e+00,-1.108668206558260927e+00
1.458691738347669684e+02,4.923954440001245825e-01,1.604509414836586600e+00,1.853688253848333245e+00,2.196699198685769794e+00,-1.142808333060205239e+00
1.459091818363672814e+02,4.459680790573454789e-01,1.602101295857559560e+00,1.851100987064828507e+00,2.205021218031911090e+00,-1.178323340794868779e+00
1.459491898379675945e+02,3.980927909079906013e-01,1.597972317399127817e+00,1.846663043198467857e+00,2.213246790690682531e+00,-1.215184188336232429e+00
1.459891978395679075e+02,3.487167204278647237e-01,1.592091908018062441e+00,1.840338701356801776e+00,2.221339425769741194e+00,-1.253330319940605397e+00
1.460292058411682490e+02,2.977904433951028551e-01,1.584429267462627910e+00,1.832090689137192641e+00,2.229262431851831039e+00,-1.292662193447710717e+00
1.460692138427685620e+02,2.452692013886319522e-01,1.574953515828142248e+00,1.821880297903657242e+00,2.236979012678711687e+00,-1.333033564397506865e+00
1.461092218443688751e+02,1.911152152144867389e-01,1.563633981506609150e+00,1.809667623012081838e+00,2.244452429435149110e+00,-1.374242444047993894e+00
1.461492298459691881e+02,1.353001713575423537e-01,1.550440571202894358e+00,1.795411910738002437e+00,2.251646170132512115e+00,-1.416021727601609825e+00
1.461892378475695295e+02,7.780772841516442329e-02,1.535344147395846237e+00,1.779071926258766645e+00,2.258524104588695902e+00,-1.458030030931951826e+00
1.462292458491698426e+02,1.863699957394066020e-02,1.518317097010592365e+00,1.760606533870249679e+00,2.265050698258299633e+00,-1.499842577160330537e+00
1.462692538507701556e+02,-4.219423173381464665e-02,1.499333902003221253e+00,1.739975303621964509e+00,2.271191205607198782e+00,-1.540943967770682432e+00
1.463092618523704687e+02,-1.046455918499881316e-01,1.478371887966349663e+00,1.717139332755459602e+00,2.276911909478750662e+00,-1.580723067725702702e+00
1.463492698539708101e+02,-1.686503358982897882e-01,1.455412030574201543e+00,1.692062161315127655e+00,2.282180362322186795e+00,-1.618471910232638367e+00
1.463892778555711232e+02,-2.341115315327306212e-01,1.430439866249062941e+00,1.664710837385329878e+00,2.286965650052501076e+00,-1.653389787039199366e+00
1.464292858571714362e+02,-3.008984844392606495e-01,1.403446512996811446e+00,1.635057152631970601e+00,2.291238678073991952e+00,-1.684594077241810650e+00
1.464692938587717492e+02,-3.688438956006455660e-01,1.374429686625338043e+00,1.603078913280733708e+00,2.294972453867804241e+00,-1.711139201210803096e+00
1.465093018603720907e+02,-4.377417989037451496e-01,1.343394830580593169e+00,1.568761413972243668e+00,2.298142404981685427e+00,-1.732044429846237410e+00
1.465493098619724037e+02,-5.073468708885779943e-01,1.310356121984506572e+00,1.532098808574204662e+00,2.300726668377900630e+00,-1.746330639997722978e+00
1.465893178635727168e+02,-5.773754566704861757e-01,1.275337506337511639e+00,1.493095616651119562e+00,2.302706412928714919e+00,-1.753065176722971019e+00
1.466293258651730298e+02,-6.475082084039320840e-01,1.238373504614305398e+00,1.451767992199872293e+00,2.304066113622029732e+00,-1.751412101907513064e+00
1.466693338667733713e+02,-7.173953626363291924e-01,1.199509889657379480e+00,1.408144962499507491e+00,2.304793841274184629e+00,-1.740684872955704954e+00
1.467093418683736843e+02,-7.866632237229552738e-01,1.158804060991021956e+00,1.362269310985477544e+00,2.304881488097542341e+00,-1.720395904478957849e+00
1.467493498699739973e+02,-8.549236473477626053e-01,1.116325107260958571e+00,1.314198215450884666e+00,2.304324981690492269e+00,-1.690298660795674479e+00
1.467893578715743104e+02,-9.217835434397487759e-01,1.072153560769167013e+00,1.264003472593838495e+00,2.303124425246105389e+00,-1.650416364927925761e+00
1.468293658731746518e+02,-9.868568096111925980e-01,1.026380697801374531e+00,1.211771279360190690e+00,2.301284194896542346e+00,-1.601053940704589618e+00
1.468693738747749649e+02,-1.049774675457169959e+00,9.791076229624434690e-01,1.157601654105173461e+00,2.298812965644037476e+00,-1.542790763801531462e+00
1.469093818763752779e+02,-1.110196988035131671e+00,9.304438621989030711e-01,1.101607308422591691e+00,2.295723666081242342e+00,-1.476454236000929843e+00
1.469493898779755909e+02,-1.167820694274426474e+00,8.805059037210993811e-01,1.043912317025257774e+00,2.292033377261343485e+00,-1.403077260264348425e+00
1.469893978795759324e+02,-1.222387462734556562e+00,8.294153503913340719e-01,9.846502841440990528e-01,2.287763144793216519e+00,-1.323843315698316037e+00
1.470294058811762454e+02,-1.273688211840612317e+00,7.772971885801014391e-01,9.239625026901356897e-01,2.282937758680904761e+00,-1.240025679720847096e+00
1.470694138827765585e+02,-1.321565597855083762e+00,7.242778765743133063e-01,8.619957991894755533e-01,2.277585448659765532e+00,-1.152925940861730059e+00
1.471094218843768715e+02,-1.365913986658052970e+00,6.704836611486979514e-01,7.989005262510641137e-01,2.271737573300544710e+00,-1.063817581713125682e+00
1.471494298859772130e+02,-1.406677262959167285e+00,6.160389441834763780e-01,7.348284946912987392e-01,2.265428240935006166e+00,-9.738984071762081252e-01
1.471894378875775260e+02,-1.443845171886241729e+00,5.610649065892217013e-01,6.699311282218853858e-01,2.258693949087621444e+00,-8.842540445893869450e-01
1.472294458891778390e+02,-1.477448114282113867e+00,5.056783558486599439e-01,6.043577765010187397e-01,2.251573174610779215e+00,-7.958337632128298367e-01
1.472694538907781521e+02,-1.507551678871441814e+00,4.499907934439852930e-01,5.382542628873323576e-01,2.244106012164100328e+00,-7.094371930950655880e-01
1.473094618923784935e+02,-1.534250148275985604e+00,3.941077800579261825e-01,4.717616884262979537e-01,2.236333762192893815e+00,-6.257118656670751511e-01
