eta,kon,kon_noisy
7.053598865725084011e+01,9.932021881424087095e-02,9.581540101524371744e-02
7.060822616261431506e+01,9.928096393462715330e-02,9.799082888901182453e-02
7.068053764804496097e+01,9.924172987639713617e-02,9.842731693092864054e-02
7.075292318930750923e+01,9.920251662838841522e-02,9.736434102275902391e-02
7.082538286224414037e+01,9.916332417944377642e-02,9.445862226469411982e-02
7.089791674277486777e+01,9.912415251841094621e-02,1.004754252238657802e-01
7.097052490689729609e+01,9.908500163414293849e-02,9.704887927358668565e-02
7.104320743068699073e+01,9.904587151549766599e-02,9.767284365129658141e-02
7.111596439029732153e+01,9.900676215133827340e-02,8.992995559552599549e-02
7.118879586195977538e+01,9.896767353053284588e-02,9.545957185614356577e-02
7.126170192198372888e+01,9.892860564195468664e-02,1.005870799992638343e-01
7.133468264675693149e+01,9.888955847448205327e-02,9.607762574696294966e-02
7.140773811274513605e+01,9.885053201699839365e-02,1.006148843340113203e-01
7.148086839649261037e+01,9.881152625839213777e-02,9.874220380326842461e-02
7.155407357462182460e+01,9.877254118755686429e-02,1.016504065500465209e-01
7.162735372383392018e+01,9.873357679339109239e-02,1.002239758005212394e-01
7.170070892090838299e+01,9.869463306479857312e-02,9.203145232107719231e-02
7.177413924270349810e+01,9.865570999068801195e-02,9.935491339937420341e-02
7.184764476615615081e+01,9.861680755997323522e-02,9.510409148443668692e-02
7.192122556828211088e+01,9.857792576157305142e-02,1.049164315066410114e-01
7.199488172617591886e+01,9.853906458441143157e-02,9.957629198055714670e-02
7.206861331701118445e+01,9.850022401741725941e-02,9.152522282825312216e-02
7.214242041804043026e+01,9.846140404952469227e-02,9.461492554029667101e-02
7.221630310659541863e+01,9.842260466967271693e-02,9.511688197094579633e-02
7.229026146008699527e+01,9.838382586680544106e-02,1.058572306456773693e-01
7.236429555600540198e+01,9.834506762987209327e-02,9.876037078889934873e-02
7.243840547192009183e+01,9.830632994782689815e-02,9.723995380183264592e-02
7.251259128548012711e+01,9.826761280962903466e-02,9.352369513129442369e-02
7.258685307441392354e+01,9.822891620424288595e-02,9.937637172939561836e-02
7.266119091652967654e+01,9.819024012063770623e-02,9.619302398080391281e-02
7.273560488971507709e+01,9.815158454778800945e-02,1.044396073851597551e-01
7.281009507193778063e+01,9.811294947467302796e-02,1.009131146509181093e-01
7.288466154124508023e+01,9.807433489027737872e-02,8.811123947020529923e-02
7.295930437576441818e+01,9.803574078359035548e-02,9.666177287379222605e-02
7.303402365370304494e+01,9.799716714360660885e-02,9.468470529756783938e-02
7.310881945334848808e+01,9.795861395932556337e-02,9.819072799562394982e-02
7.318369185306828228e+01,9.792008121975182000e-02,1.019214090705401199e-01
7.325864093131035304e+01,9.788156891389490633e-02,9.620144234837933739e-02
7.333366676660287453e+01,9.784307703076945695e-02,9.860059148689717667e-02
7.340876943755453965e+01,9.780460555939503309e-02,9.842803653935076891e-02
7.348394902285441788e+01,9.776615448879626136e-02,9.191907112311664685e-02
7.355920560127231056e+01,9.772772380800277825e-02,1.014940228104031783e-01
7.363453925165853775e+01,9.768931350604927177e-02,1.022523987860313455e-01
7.370995005294433611e+01,9.765092357197527329e-02,1.026709361617530181e-01
7.378543808414160310e+01,9.761255399482558770e-02,9.422418062196338817e-02
7.386100342434330912e+01,9.757420476364973838e-02,9.238036677830625820e-02
7.393664615272331275e+01,9.753587586750248062e-02,1.055580690909209002e-01
7.401236634853661656e+01,9.749756729544345468e-02,9.755167406594048018e-02
7.408816409111942392e+01,9.745927903653731073e-02,9.519080977851836212e-02
7.416403945988906798e+01,9.742101107985370878e-02,9.170691425693312804e-02
7.423999253434433854e+01,9.738276341446730489e-02,9.576751963682544888e-02
7.431602339406533986e+01,9.734453602945773720e-02,1.025337819746586360e-01
7.439213211871378917e+01,9.730632891390962602e-02,9.120212742877059631e-02
7.446831878803286031e+01,9.726814205691264315e-02,9.188911798040021173e-02
7.454458348184752481e+01,9.722997544756128985e-02,9.865561856721805079e-02
7.462092628006435291e+01,9.719182907495527157e-02,9.109401369067096632e-02
7.469734726267192571e+01,9.715370292819906772e-02,9.698562569661084432e-02
7.477384650974056512e+01,9.711559699640230636e-02,9.744001418728073793e-02
7.485042410142277447e+01,9.707751126867941727e-02,9.963485535608658517e-02
7.492708011795293999e+01,9.703944573415003438e-02,9.000268166779615275e-02
7.500381463964782824e+01,9.700140038193845460e-02,1.084433811417667703e-01
7.508062774690627350e+01,9.696337520117428999e-02,9.292953534466474874e-02
7.515751952020961824e+01,9.692537018099187107e-02,9.748595906256395105e-02
7.523449004012145735e+01,9.688738531053059377e-02,1.026299939048851140e-01
7.531153938728805031e+01,9.684942057893480838e-02,9.495927304786018486e-02
7.538866764243810792e+01,9.681147597535381955e-02,9.309484603748269249e-02
7.546587488638317609e+01,9.677355148894187242e-02,1.013316186866693031e-01
7.554316120001735158e+01,9.673564710885826368e-02,9.750346021235965777e-02
7.562052666431782200e+01,9.669776282426707781e-02,1.063532206543090358e-01
7.569797136034446794e+01,9.665989862433756186e-02,9.668654902667946083e-02
7.577549536924038875e+01,9.662205449824370906e-02,9.911656761752600520e-02
7.585309877223160413e+01,9.658423043516468909e-02,9.707263666699157689e-02
7.593078165062750884e+01,9.654642642428430677e-02,9.323622575092925524e-02
7.600854408582056010e+01,9.650864245479168213e-02,9.753344589290378897e-02
7.608638615928676074e+01,9.647087851588059815e-02,9.720088178197389128e-02
7.616430795258541764e+01,9.643313459674988930e-02,1.072847595499465678e-01
7.624230954735946852e+01,9.639541068660335832e-02,9.236073212370723984e-02
7.632039102533536834e+01,9.635770677464969292e-02,1.032143384068375108e-01
7.639855246832335922e+01,9.632002285010249354e-02,1.076561387496321465e-01
7.647679395821735682e+01,9.628235890218038440e-02,9.450939218810863740e-02
7.655511557699529135e+01,9.624471492010683304e-02,9.874609016666564820e-02
7.663351740671889445e+01,9.620709089311031692e-02,9.461687782865554897e-02
7.671199952953409706e+01,9.616948681042418456e-02,9.695082957662842782e-02
7.679056202767078787e+01,9.613190266128671113e-02,8.334564992853539522e-02
7.686920498344323960e+01,9.609433843494115390e-02,9.723117303958010715e-02
7.694792847924986745e+01,9.605679412063558575e-02,1.004953280414705302e-01
7.702673259757359858e+01,9.601926970762314495e-02,8.904769740949994294e-02
7.710561742098174420e+01,9.598176518516175759e-02,8.881857671294650369e-02
7.718458303212625538e+01,9.594428054251431803e-02,1.015921788498745926e-01
7.726362951374362353e+01,9.590681576894867499e-02,9.295703386043058236e-02
7.734275694865520734e+01,9.586937085373749279e-02,9.757452666754276582e-02
7.742196541976703372e+01,9.583194578615845949e-02,8.610525327765632120e-02
7.750125501007018158e+01,9.579454055549410652e-02,9.776309032307384239e-02
7.758062580264059704e+01,9.575715515103183639e-02,1.026832235502529306e-01
7.766007788063942030e+01,9.571978956206403377e-02,9.904375808339860310e-02
7.773961132731282930e+01,9.568244377788796828e-02,9.861048453701264094e-02
7.781922622599240924e+01,9.564511778780573903e-02,9.448334113417340696e-02
7.789892266009493937e+01,9.560781158112451050e-02,9.013133854298423231e-02
7.797870071312274831e+01,9.557052514715612401e-02,9.919498221513502190e-02
7.805856046866357190e+01,9.553325847521747238e-02,9.419968721602833828e-02
7.813850201039083743e+01,9.549601155463029178e-02,9.835943937123184377e-02
7.821852542206367787e+01,9.545878437472118949e-02,8.719469189641135265e-02
7.829863078752687500e+01,9.542157692482171327e-02,9.996228967230355589e-02
7.837881819071124312e+01,9.538438919426825424e-02,8.818393648992337019e-02
7.845908771563338746e+01,9.534722117240213013e-02,9.545075209018127893e-02
7.853943944639613051e+01,9.531007284856946038e-02,9.180822399311359960e-02
7.861987346718825620e+01,9.527294421212134656e-02,9.811161143279725771e-02
7.870038986228493627e+01,9.523583525241373360e-02,9.390133104426258426e-02
7.878098871604747444e+01,9.519874595880739587e-02,9.582118712035186947e-02
7.886167011292374696e+01,9.516167632066802051e-02,9.727052256291199295e-02
7.894243413744793259e+01,9.512462632736620738e-02,9.385299781682389375e-02
7.902328087424096736e+01,9.508759596827735805e-02,9.122440723636644766e-02
7.910421040801030301e+01,9.505058523278180072e-02,9.326235363346625784e-02
7.918522282355024799e+01,9.501359411026466528e-02,9.490871925082974836e-02
7.926631820574183962e+01,9.497662259011604990e-02,9.608162250187386733e-02
7.934749663955318510e+01,9.493967066173079894e-02,8.881508356621473088e-02
7.942875821003924841e+01,9.490273831450869724e-02,8.694780617114464261e-02
7.951010300234226236e+01,9.486582553785437300e-02,9.482332982311852954e-02
7.959153110169150125e+01,9.482893232117732552e-02,9.671363278263338248e-02
7.967304259340367878e+01,9.479205865389182806e-02,9.831110534373956045e-02
7.975463756288272066e+01,9.475520452541713601e-02,9.478779543447343747e-02
7.983631609562019094e+01,9.471836992517726483e-02,9.150807222341764136e-02
7.991807827719502200e+01,9.468155484260111499e-02,9.323886737339100172e-02
7.999992419327398352e+01,9.464475926712243026e-02,9.082531635972825035e-02
8.008185392961138405e+01,9.460798318817979780e-02,8.871039462165163092e-02
8.016386757204953994e+01,9.457122659521664809e-02,9.140255724876281129e-02
8.024596520651850540e+01,9.453448947768129662e-02,9.391744710127958307e-02
8.032814691903649873e+01,9.449777182502681894e-02,9.561941391755007791e-02
8.041041279570970346e+01,9.446107362671118945e-02,1.023545814556768435e-01
8.049276292273258093e+01,9.442439487219722594e-02,8.889586151182778118e-02
8.057519738638777085e+01,9.438773555095253398e-02,9.206654877916280177e-02
8.065771627304640390e+01,9.435109565244957641e-02,9.107832826314282704e-02
8.074031966916791703e+01,9.431447516616571491e-02,1.046233988556728861e-01
8.082300766130043712e+01,9.427787408158296023e-02,9.179453210562785181e-02
8.090578033608058206e+01,9.424129238818838850e-02,9.072477515653583346e-02
8.098863778023385862e+01,9.420473007547368327e-02,9.023691374338925486e-02
8.107158008057440668e+01,9.416818713293551024e-02,8.730574437765875606e-02
8.115460732400546817e+01,9.413166355007529518e-02,9.474625527898174193e-02
8.123771959751908867e+01,9.409515931639929331e-02,8.474125344449885688e-02
8.132091698819661474e+01,9.405867442141854773e-02,9.276858167913054620e-02
8.140419958320835292e+01,9.402220885464897260e-02,8.942128267128672536e-02
8.148756746981409549e+01,9.398576260561117279e-02,9.123134817996954304e-02
8.157102073536280784e+01,9.394933566383080470e-02,9.503020053663592537e-02
8.165455946729308323e+01,9.391292801883815988e-02,9.005868961966170816e-02
8.173818375313290119e+01,9.387653966016827611e-02,9.894204741659867741e-02
8.182189368050003964e+01,9.384017057736120104e-02,8.870079187457607928e-02
8.190568933710184751e+01,9.380382075996165914e-02,9.401296269812545181e-02
8.198957081073565689e+01,9.376749019751913494e-02,9.464605948762934429e-02
8.207353818928856981e+01,9.373117887958808125e-02,9.512046492174047740e-02
8.215759156073781355e+01,9.369488679572758605e-02,9.353619854924741239e-02
8.224173101315061274e+01,9.365861393550166392e-02,9.977270680124707136e-02
8.232595663468450198e+01,9.362236028847899239e-02,9.394632745311796984e-02
8.241026851358714111e+01,9.358612584423317560e-02,8.407013173788663307e-02
8.249466673819675577e+01,9.354991059234255002e-02,8.647929686156347051e-02
8.257915139694185314e+01,9.351371452239017057e-02,9.156606516308543608e-02
8.266372257834163406e+01,9.347753762396407429e-02,1.049309236115837929e-01
8.274838037100593624e+01,9.344137988665685013e-02,1.045471392454624948e-01
8.283312486363526261e+01,9.340524130006609693e-02,8.725574330046224902e-02
8.291795614502109402e+01,9.336912185379402096e-02,9.490327653097237193e-02
8.300287430404566180e+01,9.333302153744767182e-02,8.586385267020785195e-02
8.308787942968241680e+01,9.329694034063894248e-02,8.877258644146231170e-02
8.317297161099575931e+01,9.326087825298443046e-02,1.021196768673515581e-01
8.325815093714145121e+01,9.322483526410553500e-02,9.783878100598170091e-02
8.334341749736643123e+01,9.318881136362838769e-02,8.998010051437026202e-02
8.342877138100917023e+01,9.315280654118399117e-02,9.317069703715909201e-02
8.351421267749948640e+01,9.311682078640798332e-02,9.535408149807464429e-02
8.359974147635891484e+01,9.308085408894092860e-02,9.266188905748526383e-02
8.368535786720055114e+01,9.304490643842802666e-02,8.391076281766467193e-02
8.377106193972942094e+01,9.300897782451933438e-02,8.630361980293553559e-02
8.385685378374223831e+01,9.297306823686959931e-02,9.549169828433945462e-02
8.394273348912784627e+01,9.293717766513835687e-02,9.596469848774263900e-02
8.402870114586698946e+01,9.290130609898995806e-02,9.350451005998365595e-02
8.411475684403272624e+01,9.286545352809341680e-02,8.851686097603425618e-02
8.420090067379020127e+01,9.282961994212260426e-02,1.005536378353353300e-01
8.428713272539705770e+01,9.279380533075604065e-02,9.998148642366784522e-02
8.437345308920319553e+01,9.275800968367708954e-02,8.842754093210404565e-02
8.445986185565124060e+01,9.272223299057384682e-02,9.087445078341567506e-02
8.454635911527626035e+01,9.268647524113911296e-02,9.206051648900366591e-02
8.463294495870619016e+01,9.265073642507046237e-02,8.992714902149960554e-02
8.471961947666163439e+01,9.261501653207024343e-02,9.399351127707371301e-02
8.480638275995629272e+01,9.257931555184549521e-02,9.089295693618923422e-02
8.489323489949664747e+01,9.254363347410808627e-02,8.621316711719022308e-02
8.498017598628248948e+01,9.250797028857453419e-02,8.654917329764150180e-02
8.506720611140661958e+01,9.247232598496613054e-02,8.935608750697596192e-02
8.515432536605531766e+01,9.243670055300889921e-02,9.773269535783730977e-02
8.524153384150805834e+01,9.240109398243362415e-02,8.804692193727117755e-02
8.532883162913798003e+01,9.236550626297579392e-02,9.122039239246414188e-02
8.541621882041161484e+01,9.232993738437569875e-02,9.316606072860753041e-02
8.550369550688934339e+01,9.229438733637820858e-02,9.219018369202808261e-02
8.559126178022515319e+01,9.225885610873307829e-02,8.653147677751031608e-02
8.567891773216707918e+01,9.222334369119465636e-02,9.338520235323315155e-02
8.576666345455690532e+01,9.218785007352223171e-02,9.174897567729060899e-02
8.585449903933067617e+01,9.215237524547954806e-02,9.812784258073486976e-02
8.594242457851842687e+01,9.211691919683523411e-02,9.763941710978790711e-02
8.603044016424456686e+01,9.208148191736259536e-02,9.087185170616050855e-02
8.611854588872773775e+01,9.204606339683969740e-02,9.241516979485518701e-02
8.620674184428116860e+01,9.201066362504919938e-02,9.057760149924627691e-02
8.629502812331244854e+01,9.197528259177864540e-02,9.525142477990382328e-02
8.638340481832398154e+01,9.193992028682017315e-02,9.272147567687655245e-02
8.647187202191274480e+01,9.190457669997072199e-02,9.610766087927775925e-02
8.656042982677071507e+01,9.186925182103176935e-02,8.767471150762029541e-02
8.664907832568461288e+01,9.183394563980977476e-02,8.949393414959262716e-02
8.673781761153637149e+01,9.179865814611558317e-02,9.670586643876076527e-02
8.682664777730285266e+01,9.176338932976507712e-02,9.309936600432926201e-02
8.691556891605634405e+01,9.172813918057851068e-02,9.855348829948078204e-02
8.700458112096423235e+01,9.169290768838112005e-02,8.758586171551757671e-02
8.709368448528954332e+01,9.165769484300265169e-02,9.442050804159228539e-02
8.718287910239060068e+01,9.162250063427770930e-02,9.513509766981524673e-02
8.727216506572148091e+01,9.158732505204539298e-02,8.266555052469384823e-02
8.736154246883199903e+01,9.155216808614967394e-02,8.483175931397324288e-02
8.745101140536758066e+01,9.151702972643914469e-02,8.885356856347026433e-02
8.754057196906980209e+01,9.148190996276707454e-02,8.916379659958972859e-02
