S,H,theta,theta_noisy
4.141962984982082041e+00,4.945888009453091705e+00,1.533308275048486546e+00,1.531794531250083580e+00
2.601023134397974168e+00,1.321107636686822184e+00,1.160073649289884656e+00,1.169449124027111431e+00
3.783446675656277236e+00,3.144631673035456210e+00,1.365615128697591718e+00,1.353662425270484748e+00
1.057866615192985194e+00,1.491019196458104989e+00,9.848019752679535443e-01,9.704394178655134651e-01
1.445755820856736484e+00,2.220074292827878271e+00,1.233985835494600281e+00,1.245866160168441983e+00
6.414834737669319331e+00,2.098450503293484148e-01,7.405170343317795112e-01,7.512902825368492632e-01
6.148674985307296836e+00,4.848175025596833443e+00,1.388392675344873872e+00,1.377073749163666871e+00
5.836685830600012448e-01,7.097576161299169462e-01,4.880070630361607043e-01,4.830281321483057555e-01
3.718573955722638824e-01,7.172602045370214396e-01,2.989819591401587928e-01,2.808703049266034757e-01
7.661192904511395341e+00,3.728487153690365208e-01,7.441963260065114216e-01,7.434575916694757813e-01
4.493005618013029334e+00,1.616404123172770158e+00,1.114599027773806483e+00,1.127300381074189506e+00
3.898727797586607480e+00,3.730633035401790476e+00,1.422498309778775560e+00,1.430243159855217883e+00
6.307899373790946118e-01,4.189048343481073466e+00,8.915194618248498681e-01,8.810010854593541829e-01
8.233220577156842523e+00,2.168829639270470455e+00,1.007523385252055315e+00,1.010223863073926198e+00
4.600001279431671364e+00,4.547184304857786685e+00,1.458160429882162656e+00,1.450982503649616229e+00
2.808205444710914378e+00,3.331416402692685352e+00,1.445788460361043581e+00,1.448863592005503964e+00
6.624852511459050630e-02,3.408785818902730469e+00,2.889488569828078113e-01,2.834793031481137038e-01
4.279719021013856484e+00,3.130074388141386166e-01,8.212846116904627403e-01,8.274577460349055169e-01
8.077103952550796606e+00,2.185979129972559498e+00,1.014820793010538402e+00,1.027252187925383753e+00
9.825103117710813905e+00,1.119188539024500662e+00,8.306879289282270706e-01,8.338519485403907971e-01
2.966106315767831791e+00,3.094152800165094419e+00,1.411441971266775397e+00,1.414985526949428252e+00
3.732002432791591051e+00,2.691034918420416311e+00,1.315791715238561421e+00,1.319669447597957568e+00
3.714222213101487369e-01,4.859071128803334361e+00,5.930695674325616729e-01,6.017194729727152192e-01
4.341362173950646941e+00,6.814579636508072413e-01,9.190637320497385687e-01,9.149527539379509466e-01
1.144297337260469449e+00,2.027493299428699380e+00,1.105084243267400401e+00,1.103416199357830640e+00
5.998471317606743902e+00,2.182809423216823141e+00,1.105336990925177121e+00,1.103840324987175325e+00
4.521256663967183620e+00,1.859620075769755410e+00,1.150799720576257901e+00,1.163858122811095130e+00
1.869093234615764487e+00,2.865414652903891302e+00,1.382281483676281120e+00,1.383914808237932448e+00
3.227432589126709495e+00,3.070939451057800085e+00,1.394193012165606760e+00,1.399865610928212156e+00
1.603947503155576992e+00,4.172381523507543655e+00,1.484062525903699914e+00,1.480491926118256529e+00
5.543719049861351778e+00,3.125134618847207779e+00,1.242070734330055881e+00,1.228734433864669739e+00
1.472730427692716670e-01,2.540758111576160161e+00,3.054581676731497053e-01,3.024988452873708655e-01
1.509615092971832606e+00,3.273941759645774940e+00,1.370291156805789168e+00,1.375084397982006212e+00
6.229151403444624924e-01,4.141909926177794077e+00,8.790817782354244381e-01,8.760869493633004490e-01
9.201644913896462441e+00,2.807412923004251937e+00,1.049350564697643984e+00,1.043811640709889410e+00
9.182016527542637974e+00,4.574094120184814649e+00,1.233793899407465755e+00,1.230202945233006773e+00
5.702486478800416592e+00,1.471133269821318423e+00,1.020814401579652309e+00,1.026039980721246581e+00
2.310388288687853287e+00,9.661284938807117584e-01,1.072638167005142584e+00,1.076963941743843689e+00
5.524838861290191971e+00,1.267194002813409437e+00,9.948923867369930951e-01,9.949867989754445086e-01
3.079801363184609730e+00,3.464266523506497886e-01,8.664146241297372431e-01,8.571813980294814561e-01
2.963465347050769694e+00,1.483993997353229455e+00,1.181546934391321857e+00,1.174915914257784522e+00
4.616044016892944413e+00,3.782584283227907296e+00,1.376047561885098469e+00,1.411750427708739819e+00
8.875726485691817658e+00,2.254039188329196863e-01,7.003074733633919413e-01,6.987118739632360853e-01
5.114887079322133268e+00,2.746825573348824712e+00,1.226408996278663288e+00,1.232591635543325737e+00
9.421210003376501163e+00,1.173321757473114180e-01,6.790412680179223059e-01,6.821399289826077794e-01
5.580321984639068589e+00,1.981113027820775585e+00,1.102449188485895126e+00,1.088895330337900536e+00
3.804144937661950165e-01,8.245051705064333492e-01,3.290796035778725259e-01,3.422009609606908032e-01
9.428629319690585930e+00,1.470975235792378211e+00,8.876883416178555919e-01,8.885691310832591894e-01
5.242095635687038957e+00,3.336732788235348135e+00,1.284638185961624268e+00,1.275888236792701802e+00
8.532052246026994524e+00,4.358892303541575863e+00,1.232159991200831417e+00,1.239725653459542887e+00
9.969134001966349246e+00,3.571124225353372594e+00,1.109823363655945139e+00,1.104308992737719874e+00
1.642735537324942152e+00,1.247649214046734123e+00,1.106302714152163302e+00,1.109493383726412707e+00
6.584998219829186539e+00,4.864861690380243076e+00,1.366354291466873594e+00,1.353342160079500145e+00
5.753850710685944669e+00,3.257477105879158064e+00,1.243861167727766004e+00,1.242134611215427675e+00
2.879967159555365530e-01,7.757567983607290829e-01,2.407694960544027041e-01,2.473719395037607960e-01
6.606160466486252325e+00,1.125097808841907465e+00,9.209764253863639283e-01,9.162010655542973669e-01
7.260589041981063474e+00,1.770627226955631794e+00,9.934360877720957994e-01,9.795975669500817107e-01
2.685820480988737824e+00,1.405431780517321760e+00,1.176038950444386666e+00,1.167994187235567694e+00
3.922783592721986956e+00,4.388552102562309543e+00,1.491093324680514920e+00,1.497732257243865384e+00
5.228047067791131042e+00,3.893777607579223865e+00,1.345637798897131532e+00,1.329997134291117877e+00
6.265646687122946590e-01,4.820157262778789864e+00,9.298336515499084909e-01,9.161375356651020319e-01
8.921516086640361110e+00,4.850375814111459682e+00,1.269797608659152033e+00,1.277375530744649934e+00
8.021017004969742681e-01,2.148387064259746904e+00,9.045825317137945465e-01,9.056452313176225344e-01
3.349987777495386343e+00,1.945130945126791522e+00,1.240339841267619203e+00,1.239816606403546295e+00
6.145466428959128535e+00,8.730421215705547189e-01,8.897605265050143597e-01,8.852929032121398256e-01
6.136605361948239690e+00,2.695631067836468109e+00,1.159145981474458909e+00,1.162940279614814276e+00
8.662478402392789434e+00,3.765825268209843646e+00,1.166675844283052044e+00,1.174763508828378988e+00
2.018377535863599359e+00,2.694810722844254602e+00,1.373081364352341627e+00,1.377404820964501342e+00
6.699455704582535809e+00,4.941198566301144846e-01,7.899631238278611578e-01,7.726427052064224199e-01
1.332593379968850522e+00,9.656601738837058413e-01,9.727052190054938929e-01,9.788330625819752218e-01
7.035168016846038874e+00,3.487623365702003486e+00,1.200820162913638356e+00,1.184454344306867357e+00
5.713232791694921708e+00,3.114491968977727510e+00,1.230552222786500893e+00,1.247384331134855140e+00
8.752045220617741705e+00,3.479544228012380724e+00,1.133975981583186909e+00,1.129498890746963635e+00
8.595230360964205119e+00,2.801700270280821137e+00,1.066838524256769949e+00,1.072725749116703264e+00
8.195984514172433011e-02,1.193317195563482702e+00,1.900788051558168212e-01,1.932527277378455199e-01
2.460010718995901957e+00,9.487677020103029157e-01,1.067416462260009968e+00,1.061040705888891544e+00
6.136379101377915646e+00,3.310365526110710999e+00,1.227529975995385048e+00,1.239264695337679356e+00
3.471197629023410780e+00,1.758859079343793486e+00,1.203482049502728524e+00,1.205653543980392817e+00
2.892827135547868522e-01,3.611150040150491236e+00,4.517889402694940104e-01,4.727242246218549826e-01
8.434834256569983424e+00,1.023302538341333445e+00,8.462092296323876495e-01,8.527821474668704216e-01
9.610124344850417444e+00,8.276475862683471130e-01,7.897852077918617875e-01,7.931998711650188882e-01
1.992594344086438429e+00,6.780321031700049517e-01,9.736822454408043948e-01,9.986084601158374818e-01
2.034600747335675308e+00,1.655622900799686548e+00,1.224298081062266785e+00,1.238239173687041284e+00
7.474677091418401531e+00,3.648293440086585182e+00,1.198388468900210002e+00,1.198798318157593634e+00
4.238775948676530625e+00,2.006112257385724296e-01,7.974170290041868725e-01,7.898499302668160471e-01
9.702687491525695762e+00,1.172709871888162114e+00,8.407956113123175035e-01,8.601358281130828676e-01
3.652554170847821080e+00,1.912248384659790634e+00,1.216300978848658287e+00,1.228798648354917367e+00
5.511290985747972826e+00,4.718557506060895967e+00,1.413561676325978178e+00,1.426054816680609516e+00
7.505841681676911570e+00,2.083117402639494298e+00,1.023426346033566636e+00,1.020669478294053967e+00
4.471705099237485825e+00,3.208200465531773293e+00,1.323378383244342649e+00,1.317822034116936214e+00
8.965036023032256551e+00,2.564702442851333863e+00,1.029656299184904977e+00,1.021300347386262075e+00
3.782044711561732164e+00,1.529390006243540379e+00,1.144557125002028775e+00,1.156307918975085336e+00
4.119533621205558660e+00,2.896611121823876367e+00,1.312932678756871585e+00,1.311841758265290592e+00
9.128901456750144305e+00,2.857720528319033892e+00,1.056812396007787758e+00,1.063784160611182861e+00
3.191598716174377515e+00,9.846828286394101459e-01,1.056073439471967745e+00,1.035027453623662330e+00
9.878397149664172261e+00,5.556412512901752754e-01,7.406362582328526178e-01,7.512539250923673251e-01
8.329410474012329146e+00,4.951850684918065681e+00,1.299776220129504445e+00,1.293068827128070808e+00
3.720842213432821732e-01,1.704716892780828941e+00,4.442862036323785846e-01,4.177403055977619850e-01
9.303254194079750405e+00,3.164770233650605391e+00,1.084608174303626216e+00,1.072230769958505636e+00
1.469722023511079056e+00,1.481056545692451376e+00,1.124877813297431528e+00,1.129237464467719887e+00
3.940598838435391271e-01,4.011961761427354389e+00,5.869994392816759721e-01,6.023099114189348624e-01
7.154688441495008711e+00,4.289529520130195728e+00,1.279252433310005932e+00,1.252148455590104792e+00
5.680455838090886722e+00,1.995536653609568445e+00,1.098687100150305573e+00,1.085241971133968697e+00
9.768434217816045262e+00,3.961023118357204886e+00,1.155024258854012276e+00,1.156415807164246079e+00
6.632979175462113020e+00,1.840840789897076002e+00,1.029452912472451409e+00,1.014045377979234441e+00
4.079114506757691494e+00,3.707228513650960622e+00,1.406846215139601286e+00,1.402520855231078611e+00
4.319431226882084474e+00,3.717912441233867327e+00,1.390482694986510559e+00,1.380153592475325430e+00
5.951943618416838611e+00,1.484726059458201908e+00,1.010385106555479195e+00,1.011185549042397325e+00
4.791092468751465105e+00,3.262885087158028385e-01,8.079446486023813545e-01,7.930604999482063766e-01
4.941815935272355631e+00,4.722033917780733780e+00,1.452084236370420722e+00,1.448433295587295611e+00
9.556708845141564268e+00,1.791583272006413152e-01,6.855822127049580050e-01,6.769293514479548524e-01
6.229393600927579655e+00,2.826060966923854778e+00,1.168960562600977582e+00,1.169987183688648624e+00
5.346188053748230473e+00,1.332434698463764056e+00,1.015919523528098445e+00,1.014957192088147941e+00
8.655223029443730454e+00,2.758373645240220551e+00,1.060226912351403428e+00,1.069937918667726473e+00
5.298666414715280659e+00,2.219203526720162856e+00,1.150446847680417495e+00,1.152494335856061980e+00
4.819315239182651034e+00,2.039102181073343178e+00,1.156951151058595251e+00,1.174249763445439187e+00
4.786181496793609491e-01,3.250826898040135582e+00,6.545321098170101548e-01,6.383517711637218817e-01
9.474077893711555731e+00,7.910924461846536859e-01,7.861652835930252881e-01,7.833797522083556508e-01
1.397910059441593411e+00,2.198758307307083992e+00,1.218579000400977108e+00,1.226085858875991308e+00
4.193285150706786091e+00,4.968222376667895901e+00,1.531835387769403312e+00,1.532706770515724459e+00
5.606015574969407389e-01,1.124397684776189177e+00,5.552787163408107185e-01,5.288162833857501521e-01
5.354628091551004943e+00,1.859923361581176549e+00,1.098828384925915724e+00,1.101860205782881019e+00
1.770423523321596804e+00,1.830608737909659611e+00,1.234273618127026850e+00,1.229201168466071969e+00
5.936953449004954919e+00,4.909971176176529006e+00,1.407061761943206424e+00,1.431455332325826779e+00
8.982523740071734153e+00,5.984926405914517966e-01,7.616231017762842281e-01,7.604449202021625887e-01
1.057339887433041525e+00,6.008769965553002468e-01,7.691381637108303249e-01,7.758143579732876827e-01
4.012743248073930680e+00,4.967516856712268947e+00,1.545094577456913587e+00,1.535459821088435595e+00
9.221799124357970001e+00,1.174826644328700764e+00,8.511910822656520992e-01,8.580057312314476325e-01
5.366790525474585127e-01,3.787644825050001884e+00,7.533709319449559683e-01,7.254133915259565191e-01
2.687722789099716625e+00,4.255076320409317603e+00,1.550775143647427745e+00,1.540478823133126340e+00
2.655596215830676066e+00,3.895660614890320783e+00,1.513311974871119681e+00,1.509402879494923244e+00
8.666189330677942948e+00,4.705525092572252710e+00,1.263173571454945687e+00,1.247059465673659995e+00
5.182039913396543795e+00,3.661306741532043940e+00,1.323841418336970444e+00,1.333570634314729331e+00
9.019456721465322957e+00,2.673474386687545223e+00,1.040003354743172848e+00,1.040072690894736862e+00
8.989635448448352051e+00,4.562788924448065053e+00,1.238377189427524616e+00,1.254877457047215872e+00
7.155722027503725435e+00,3.051637946870032980e+00,1.148513797276772719e+00,1.134277687902580878e+00
2.810639832195173771e+00,1.609490165622214031e+00,1.211777668572696420e+00,1.203381184468276910e+00
8.116517183589829543e+00,2.725495151950267037e+00,1.074606807161619937e+00,1.081109641030289392e+00
1.687886202430685545e+00,1.838304337452780213e-01,7.991951370967522728e-01,7.940732548669241497e-01
5.456407712608863037e+00,2.076488104681341706e+00,1.122381897725865052e+00,1.130699909321816410e+00
9.262270481331253080e+00,2.127021504980451283e+00,9.721776323164658118e-01,9.786412959204907613e-01
9.388982492611960495e+00,2.615401543044126420e+00,1.023446717916693505e+00,1.015920094062895629e+00
7.217070030311165674e+00,2.486986245812993879e+00,1.082872316975897142e+00,1.084101809329780286e+00
5.858592060725344164e-02,4.200225750338595354e+00,2.953614016294133782e-01,3.007763216858927446e-01
5.464839852069684589e+00,1.143434041826265846e+00,9.745096551915644056e-01,9.769894195297215145e-01
9.479595517257846993e+00,4.460030816242994689e-01,7.276978210191349383e-01,7.256605877149245876e-01
8.647968874006927820e+00,2.703561111970798514e+00,1.054473451838245479e+00,1.049628087732915827e+00
3.639715114352379266e-01,3.574104512129501199e+00,5.335077418718253695e-01,5.312903501463144273e-01
1.803572279866473727e+00,4.309710124324486635e+00,1.530763705523580764e+00,1.540698000691870906e+00
2.904335663302321180e+00,3.603848972544154261e+00,1.471887347440825167e+00,1.492694585459499956e+00
4.945538403437126362e+00,3.628907586736727087e+00,1.336355361127919750e+00,1.322193306949202452e+00
8.332953418891840158e+00,2.014326498924288611e+00,9.859152460338492796e-01,9.758563630758124718e-01
7.569319237006280510e+00,9.687399292838000386e-01,8.603351092730856520e-01,8.587714697535125952e-01
7.045481850047696781e+00,2.880931453296000200e+00,1.134748649115965291e+00,1.149459201345763404e+00
5.726793668533785464e+00,3.054428922821251113e+00,1.223068972849149505e+00,1.214550596676124972e+00
9.294938227623932292e+00,1.550263506207487429e+00,9.012072003320774627e-01,9.247243166888868826e-01
5.408404853593094863e+00,1.039579392952740600e+00,9.562400970029271141e-01,9.793216333193733858e-01
3.280654652823386197e+00,6.908378813779129102e-01,9.668731655499162025e-01,9.430570532319698662e-01
5.465543900713181635e+00,4.801395020281367998e+00,1.425077263978618891e+00,1.432102139861840318e+00
