t,Theta,Theta_surf,dTheta_dt,dTheta_dt_noisy
8.153630726145229346e+01,1.813586694054441228e-01,2.198844582528161062e-01,-1.186068282845067524e-02,2.820922321403673827e-02
8.155631126225244998e+01,1.811215675459168506e-01,2.195973810148303118e-01,-1.184476205858355988e-02,-1.447550495223045436e-02
8.157631526305262071e+01,1.808847839443678829e-01,2.193106883991032263e-01,-1.182886334530124615e-02,1.844407264919857570e-02
8.159631926385277723e+01,1.806483181602461241e-01,2.190243798746013826e-01,-1.181298665690891890e-02,-3.046796395437851440e-02
8.161632326465293374e+01,1.804121697536039681e-01,2.187384549110165388e-01,-1.179713196175477714e-02,1.967125390784733863e-02
8.163632726545309026e+01,1.801763382850981032e-01,2.184529129787664004e-01,-1.178129922823502318e-02,-2.048611313385782784e-02
8.165633126625326099e+01,1.799408233159890402e-01,2.181677535489944531e-01,-1.176548842478942862e-02,1.671062409030449336e-02
8.167633526705341751e+01,1.797056244081419174e-01,2.178829760935705184e-01,-1.174969951990539017e-02,1.258472268639268012e-02
8.169633926785357403e+01,1.794707411240253625e-01,2.175985800850896990e-01,-1.173393248211345580e-02,-4.653867062259768594e-02
8.171634326865373055e+01,1.792361730267122699e-01,2.173145649968730442e-01,-1.171818727999177079e-02,-9.257994813819808710e-04
8.173634726945390128e+01,1.790019196798794121e-01,2.170309303029673842e-01,-1.170246388216258059e-02,2.166803648888718931e-03
8.175635127025405779e+01,1.787679806478080780e-01,2.167476754781458570e-01,-1.168676225729494561e-02,-1.372223084237849181e-02
8.177635527105421431e+01,1.785343554953831569e-01,2.164647999979068815e-01,-1.167108237410219816e-02,-6.536537725477434280e-02
8.179635927185437083e+01,1.783010437880937771e-01,2.161823033384749349e-01,-1.165542420134350367e-02,-3.481011918274955208e-03
8.181636327265454156e+01,1.780680450920328894e-01,2.159001849768000802e-01,-1.163978770782285455e-02,-2.149275150560756714e-02
8.183636727345469808e+01,1.778353589738980722e-01,2.156184443905588832e-01,-1.162417286239293170e-02,2.398655014872268926e-02
8.185637127425485460e+01,1.776029850009903932e-01,2.153370810581530792e-01,-1.160857963394835816e-02,-4.380327622565819562e-02
8.187637527505501112e+01,1.773709227412151868e-01,2.150560944587104339e-01,-1.159300799142973931e-02,1.762217255580216663e-02
8.189637927585518185e+01,1.771391717630816653e-01,2.147754840720844105e-01,-1.157745790382476436e-02,-7.741620166131820378e-03
8.191638327665533836e+01,1.769077316357035856e-01,2.144952493788548353e-01,-1.156192934016443685e-02,6.445898574007828674e-02
8.193638727745549488e+01,1.766766019287982770e-01,2.142153898603268436e-01,-1.154642226952718939e-02,-4.204995735382358046e-02
8.195639127825565140e+01,1.764457822126872799e-01,2.139359049985315731e-01,-1.153093666103491288e-02,1.687612101656832397e-02
8.197639527905580792e+01,1.762152720582961796e-01,2.136567942762259420e-01,-1.151547248385733496e-02,-2.783211775800735130e-02
8.199639927985597865e+01,1.759850710371544946e-01,2.133780571768925660e-01,-1.150002970720664583e-02,-4.024233931652837493e-02
8.201640328065613517e+01,1.757551787213962602e-01,2.130996931847405074e-01,-1.148460830034343620e-02,2.051932220717538058e-02
8.203640728145629168e+01,1.755255946837590286e-01,2.128217017847039982e-01,-1.146920823257168744e-02,6.353430566810190985e-03
8.205641128225644820e+01,1.752963184975846744e-01,2.125440824624433567e-01,-1.145382947324204495e-02,1.973207432351167454e-02
8.207641528305661893e+01,1.750673497368188947e-01,2.122668347043445425e-01,-1.143847199174776244e-02,-5.999501287063804811e-02
8.209641928385677545e+01,1.748386879760119583e-01,2.119899579975199067e-01,-1.142313575753122964e-02,-4.764789216062850774e-02
8.211642328465693197e+01,1.746103327903176516e-01,2.117134518298070534e-01,-1.140782074007722600e-02,6.001692640082158595e-03
8.213642728545708849e+01,1.743822837554940552e-01,2.114373156897696171e-01,-1.139252690891735462e-02,-3.705110383641593841e-02
8.215643128625725922e+01,1.741545404479030723e-01,2.111615490666969019e-01,-1.137725423362788250e-02,2.801550221022506421e-02
8.217643528705741574e+01,1.739271024445112335e-01,2.108861514506046031e-01,-1.136200268383189688e-02,3.849267457530418379e-02
8.219643928785757225e+01,1.736999693228885033e-01,2.106111223322336690e-01,-1.134677222919615661e-02,-1.532866761438773234e-02
8.221644328865772877e+01,1.734731406612092242e-01,2.103364612030510783e-01,-1.133156283943135938e-02,-1.044671641993650917e-02
8.223644728945789950e+01,1.732466160382515052e-01,2.100621675552494516e-01,-1.131637448429701973e-02,-1.055222856311454141e-02
8.225645129025805602e+01,1.730203950333980834e-01,2.097882408817478284e-01,-1.130120713359657365e-02,-2.009018797648354920e-02
8.227645529105821254e+01,1.727944772266351847e-01,2.095146806761905012e-01,-1.128606075717709760e-02,-1.242156768258722080e-02
8.229645929185836906e+01,1.725688621985533300e-01,2.092414864329477653e-01,-1.127093532493146991e-02,-1.826254255617285743e-02
8.231646329265853979e+01,1.723435495303468623e-01,2.089686576471156132e-01,-1.125583080680039177e-02,1.584364248702535560e-03
8.233646729345869630e+01,1.721185388038147523e-01,2.086961938145164008e-01,-1.124074717276654992e-02,-2.124602560287035258e-02
8.235647129425885282e+01,1.718938296013594602e-01,2.084240944316977651e-01,-1.122568439285871571e-02,-2.686319640233124362e-02
8.237647529505900934e+01,1.716694215059876849e-01,2.081523589959333731e-01,-1.121064243715350593e-02,-2.021193278647055724e-02
8.239647929585918007e+01,1.714453141013100590e-01,2.078809870052224784e-01,-1.119562127576829644e-02,-2.956358217767736732e-02
8.241648329665933659e+01,1.712215069715416760e-01,2.076099779582908367e-01,-1.118062087886847848e-02,-1.359916959728708213e-02
8.243648729745949311e+01,1.709979997015012854e-01,2.073393313545894012e-01,-1.116564121666399623e-02,5.010761793164571209e-03
8.245649129825964962e+01,1.707747918766118200e-01,2.070690466942951558e-01,-1.115068225941048471e-02,5.053425265970874769e-02
8.247649529905982035e+01,1.705518830829000909e-01,2.067991234783107812e-01,-1.113574397740773811e-02,-5.999816847358685479e-02
8.249649929985997687e+01,1.703292729069974532e-01,2.065295612082652665e-01,-1.112082634100144268e-02,-5.246130782225694178e-02
8.251650330066013339e+01,1.701069609361388624e-01,2.062603593865129370e-01,-1.110592932058273447e-02,-1.315753947235081926e-02
8.253650730146028991e+01,1.698849467581634853e-01,2.059915175161341483e-01,-1.109105288658575328e-02,-1.014389566629095990e-02
8.255651130226046064e+01,1.696632299615143114e-01,2.057230351009348701e-01,-1.107619700949312794e-02,-1.242320324446881917e-02
8.257651530306061716e+01,1.694418101352389572e-01,2.054549116454474911e-01,-1.106136165983126127e-02,4.510555018309977959e-02
8.259651930386077368e+01,1.692206868689885846e-01,2.051871466549296252e-01,-1.104654680816871508e-02,-6.581914131724653227e-02
8.261652330466093019e+01,1.689998597530185664e-01,2.049197396353649725e-01,-1.103175242512331733e-02,-1.568408245842395701e-02
8.263652730546110092e+01,1.687793283781881537e-01,2.046526900934628190e-01,-1.101697848135716265e-02,-4.919397979762879514e-02
8.265653130626125744e+01,1.685590923359611693e-01,2.043859975366589254e-01,-1.100222494757414730e-02,-2.007739802089906350e-02
8.267653530706141396e+01,1.683391512184049810e-01,2.041196614731142500e-01,-1.098749179452756554e-02,4.454469912794700032e-03
8.269653930786157048e+01,1.681195046181911956e-01,2.038536814117158369e-01,-1.097277899301363387e-02,-5.428006342118184974e-02
8.271654330866174121e+01,1.679001521285952980e-01,2.035880568620762887e-01,-1.095808651387374967e-02,1.975542253977309592e-02
8.273654730946189773e+01,1.676810933434973172e-01,2.033227873345347103e-01,-1.094341432799432814e-02,-3.632585376657143650e-02
8.275655131026205424e+01,1.674623278573808549e-01,2.030578723401553765e-01,-1.092876240630656463e-02,-4.237271844307262392e-02
8.277655531106221076e+01,1.672438552648683185e-01,2.027933113901694284e-01,-1.091413071975630075e-02,-6.028889553429883641e-02
8.279655931186238149e+01,1.670256751583402144e-01,2.025291039931060577e-01,-1.089951923914186244e-02,-3.189178642115039763e-02
8.281656331266253801e+01,1.668077871337670937e-01,2.022652496617945439e-01,-1.088492793550887780e-02,-3.314611401998604490e-02
8.283656731346269453e+01,1.665901907883909905e-01,2.020017479105913338e-01,-1.087035677999271741e-02,1.398388827932211045e-02
8.285657131426285105e+01,1.663728857199977262e-01,2.017385982545065459e-01,-1.085580574377262471e-02,-5.771527477072178197e-02
8.287657531506302178e+01,1.661558715269164932e-01,2.014758002092036093e-01,-1.084127479806442154e-02,-4.449148906096894555e-03
8.289657931586317829e+01,1.659391478080204652e-01,2.012133532910000133e-01,-1.082676391412722323e-02,1.441219091351427124e-02
8.291658331666333481e+01,1.657227141627259093e-01,2.009512570168661139e-01,-1.081227306325975406e-02,-1.837107122809644028e-02
8.293658731746349133e+01,1.655065701909927411e-01,2.006895109044259939e-01,-1.079780221680417575e-02,1.225521124146770023e-02
8.295659131826366206e+01,1.652907154933243583e-01,2.004281144719569918e-01,-1.078335134614056244e-02,-3.157485810274716226e-02
8.297659531906381858e+01,1.650751496707680566e-01,2.001670672383905059e-01,-1.076892042269126867e-02,1.656566642216427548e-03
8.299659931986397510e+01,1.648598723249142806e-01,1.999063687233108288e-01,-1.075450941791900733e-02,-2.076911559203758334e-02
8.301660332066413162e+01,1.646448830578971512e-01,1.996460184469560084e-01,-1.074011830332663800e-02,5.402665923011770732e-02
8.303660732146430234e+01,1.644301814723941324e-01,1.993860159302172919e-01,-1.072574705045814189e-02,-1.924273917525347322e-02
8.305661132226445886e+01,1.642157671716267253e-01,1.991263606946400144e-01,-1.071139563090128463e-02,-1.968967874437424492e-02
8.307661532306461538e+01,1.640016397593595521e-01,1.988670522624224057e-01,-1.069706401627937460e-02,1.418071517225949485e-03
8.309661932386477190e+01,1.637877988399008555e-01,1.986080901564164225e-01,-1.068275217826004930e-02,-2.654927377185000228e-02
8.311662332466494263e+01,1.635742440181023050e-01,1.983494739001272489e-01,-1.066846008855049099e-02,-1.654928485673800090e-02
8.313662732546509915e+01,1.633609748993595512e-01,1.980912030177141570e-01,-1.065418771889973040e-02,-5.016553347093940379e-04
8.315663132626525567e+01,1.631479910896113383e-01,1.978332770339893409e-01,-1.063993504109517207e-02,1.561698227590673643e-02
8.317663532706541218e+01,1.629352921953400868e-01,1.975756954744186111e-01,-1.062570202696812988e-02,-2.850135223657491654e-02
8.319663932786558291e+01,1.627228778235716156e-01,1.973184578651211718e-01,-1.061148864838733219e-02,-8.790024278124480492e-03
8.321664332866573943e+01,1.625107475818757807e-01,1.970615637328701764e-01,-1.059729487726467252e-02,-1.572751963949475112e-02
8.323664732946589595e+01,1.622989010783654207e-01,1.968050126050917559e-01,-1.058312068555302375e-02,1.034745711502623074e-02
8.325665133026605247e+01,1.620873379216971610e-01,1.965488040098656575e-01,-1.056896604524344523e-02,1.407560652108624279e-02
8.327665533106622320e+01,1.618760577210709983e-01,1.962929374759249945e-01,-1.055483092836875629e-02,1.564126628253927065e-03
8.329665933186637972e+01,1.616650600862308551e-01,1.960374125326568850e-01,-1.054071530700392834e-02,-2.551632351602894228e-03
8.331666333266653623e+01,1.614543446274638305e-01,1.957822287101013414e-01,-1.052661915326282525e-02,4.323737535952778405e-02
8.333666733346669275e+01,1.612439109556006722e-01,1.955273855389521309e-01,-1.051254243930010122e-02,-3.666654123162518819e-02
8.335667133426686348e+01,1.610337586820154987e-01,1.952728825505562205e-01,-1.049848513731366922e-02,3.863057090593934734e-02
8.337667533506702000e+01,1.608238874186264655e-01,1.950187192769146927e-01,-1.048444721953766673e-02,5.675919772872871361e-03
8.339667933586717652e+01,1.606142967778947939e-01,1.947648952506814968e-01,-1.047042865825002431e-02,-5.644618351183605665e-02
8.341668333666733304e+01,1.604049863728253533e-01,1.945114100051642814e-01,-1.045642942576887474e-02,-6.553138922010821009e-03
8.343668733746750377e+01,1.601959558169664677e-01,1.942582630743240057e-01,-1.044244949445156424e-02,-5.285624988617287912e-02
8.345669133826766029e+01,1.599872047244104423e-01,1.940054539927756339e-01,-1.042848883669849833e-02,-1.410480196438666442e-02
8.347669533906781680e+01,1.597787327097926480e-01,1.937529822957870795e-01,-1.041454742494812499e-02,-7.126265542521530161e-02
8.349669933986797332e+01,1.595705393882921597e-01,1.935008475192799005e-01,-1.040062523168096623e-02,1.150642412185595709e-02
8.351670334066814405e+01,1.593626243756314231e-01,1.932490491998290205e-01,-1.038672222941633763e-02,-3.403662965645982974e-02
8.353670734146830057e+01,1.591549872880768657e-01,1.929975868746633128e-01,-1.037283839071906529e-02,3.921155745685755978e-02
8.355671134226845709e+01,1.589476277424380635e-01,1.927464600816646279e-01,-1.035897368818740859e-02,-3.204080700618375938e-02
8.357671534306861361e+01,1.587405453560682411e-01,1.924956683593684603e-01,-1.034512809446452505e-02,-8.659197670334354419e-03
8.359671934386878434e+01,1.585337397468639942e-01,1.922452112469636432e-01,-1.033130158223481872e-02,-5.100610600255226640e-02
8.361672334466894085e+01,1.583272105332659552e-01,1.919950882842929862e-01,-1.031749412422111253e-02,-1.411576934366329597e-02
8.363672734546909737e+01,1.581209573342578223e-01,1.917452990118522771e-01,-1.030370569318573432e-02,-8.925994781325417154e-03
8.365673134626925389e+01,1.579149797693669421e-01,1.914958429707909471e-01,-1.028993626193662816e-02,4.975856495851719782e-03
8.367673534706942462e+01,1.577092774586641433e-01,1.912467197029117660e-01,-1.027618580331571968e-02,6.393698904507688630e-02
8.369673934786958114e+01,1.575038500227641802e-01,1.909979287506714529e-01,-1.026245429021018646e-02,3.927037182657389797e-02
8.371674334866973766e+01,1.572986970828248732e-01,1.907494696571797599e-01,-1.024874169554589043e-02,1.339242728327598789e-02
8.373674734946989417e+01,1.570938182605478017e-01,1.905013419662000274e-01,-1.023504799228916635e-02,-1.983929161641534086e-02
8.375675135027006490e+01,1.568892131781779165e-01,1.902535452221489343e-01,-1.022137315344790430e-02,-1.853002941876419341e-02
8.377675535107022142e+01,1.566848814585041216e-01,1.900060789700971919e-01,-1.020771715206719721e-02,-1.917442723176683572e-02
8.379675935187037794e+01,1.564808227248584427e-01,1.897589427557684061e-01,-1.019407996123767798e-02,-3.548922550918397201e-02
8.381676335267053446e+01,1.562770366011165812e-01,1.895121361255399095e-01,-1.018046155408677822e-02,1.032935794369078258e-02
8.383676735347069098e+01,1.560735227116977764e-01,1.892656586264424567e-01,-1.016686190378345879e-02,-1.141678831486740188e-02
8.385677135427086171e+01,1.558702806815646935e-01,1.890195098061601686e-01,-1.015328098353535970e-02,6.169016267738797535e-03
8.387677535507101823e+01,1.556673101362239242e-01,1.887736892130311428e-01,-1.013971876659509191e-02,-1.701517794353414603e-02
8.389677935587117474e+01,1.554646107017252088e-01,1.885281963960464269e-01,-1.012617522625105203e-02,1.675410947615224577e-03
8.391678335667133126e+01,1.552621820046619083e-01,1.882830309048507123e-01,-1.011265033583485379e-02,4.333830354381438404e-02
8.393678735747150199e+01,1.550600236721708935e-01,1.880381922897420843e-01,-1.009914406871600251e-02,1.216306128724895658e-03
8.395679135827165851e+01,1.548581353319328779e-01,1.877936801016724944e-01,-1.008565639830778966e-02,1.856263727534614855e-02
8.397679535907181503e+01,1.546565166121717794e-01,1.875494938922470101e-01,-1.007218729806040429e-02,-3.457070667937289787e-02
8.399679935987197155e+01,1.544551671416551364e-01,1.873056332137242319e-01,-1.005873674146532532e-02,-1.347489344552707351e-02
8.401680336067214228e+01,1.542540865496939417e-01,1.870620976190160989e-01,-1.004530470205797568e-02,-2.031675620911656266e-02
8.403680736147229879e+01,1.540532744661431142e-01,1.868188866616886379e-01,-1.003189115340839474e-02,6.220854724791325535e-03
8.405681136227245531e+01,1.538527305214006657e-01,1.865759998959606869e-01,-1.001849606913110015e-02,1.591112890081715359e-04
8.407681536307261183e+01,1.536524543464083681e-01,1.863334368767048943e-01,-1.000511942287901808e-02,-2.882245063008700287e-02
8.409681936387278256e+01,1.534524455726513081e-01,1.860911971594471359e-01,-9.991761188347263178e-03,2.027372623279573294e-03
8.411682336467293908e+01,1.532527038321585822e-01,1.858492803003672644e-01,-9.978421339268205015e-03,-4.638704411949734312e-03
