N,D,U,Q,L,L_noisy
5.715652855833073254e+00,1.197721245886129715e+01,1.416249427309713926e+00,1.616098190232400755e+00,1.239820980078734003e+01,1.238965694181150745e+01
1.094750705305895577e+00,1.966919294034189392e+01,3.633510183557530127e+01,1.285707971492587420e+00,7.397076817319950592e+00,7.410207736134568179e+00
4.890600169858002388e+00,1.266708616703196810e+01,1.745662493179072428e+01,1.871869215324018842e+00,5.887156459984414170e+00,5.903774685737459116e+00
1.184527364835766372e+00,6.084451418535741141e+01,2.001363132483721774e+00,1.077160184819653477e+00,1.269203247899845621e+01,1.269070518053672636e+01
1.332788660258509006e-01,5.748067652276333206e+01,6.655281978689967737e+00,1.234020316705898068e+00,1.465622694587408503e+01,1.465652189468058353e+01
8.873591732020935652e+00,1.835041302733574398e+01,1.062199381998600778e+01,1.128464248097096334e+00,5.434248691800502407e+00,5.434503407107563078e+00
1.226507594063554890e-01,3.125456288009144714e+02,1.587231764410152568e+00,1.819769620784121855e+00,2.077437151833697371e+01,2.077144185805601140e+01
3.611898938707549522e-01,3.787358908984489858e+01,1.817599622403959891e+00,1.393379370276655482e+00,1.595279571939952312e+01,1.595241721709105320e+01
1.992492562128622691e+00,3.342594135431963309e+02,2.266300252398728787e+00,1.104252897446285520e+00,1.133089641155237359e+01,1.132856587580862673e+01
4.252135748669195081e+00,4.175762496443876159e+01,3.208706156554303845e+01,1.232113022559209625e+00,5.427844461989911551e+00,5.432124527008412862e+00
2.684105792552102243e-01,4.790931403294134157e+02,5.727263181627398225e+00,1.293522098130692299e+00,1.293102745915012264e+01,1.292769236634008756e+01
5.519915153998857349e+00,1.010037937380042194e+01,1.062212132182346558e+00,1.205247332065046972e+00,1.481765668659434176e+01,1.481244418259118412e+01
2.560943330602038159e+00,8.888286520125579671e+01,3.269877405876665755e+00,1.098556008040889376e+00,9.405115596659737065e+00,9.402115166543298486e+00
1.508065591340594647e-01,3.574774325422242214e+02,6.119617151502452224e+00,1.709334689262475226e+00,1.474476537164727574e+01,1.473864271801330617e+01
7.705657171713543585e-01,1.687491247596696553e+02,1.134833048508128162e+00,1.908711971549154951e+00,1.783151383435429338e+01,1.783070765144815439e+01
5.985663247495160988e+00,1.327343797328177857e+02,7.661165936800921372e+01,1.176620313323974543e+00,4.839605351867946936e+00,4.844997486204556836e+00
7.857340033649847788e-01,4.655857787789993267e+02,2.288870239916728622e+01,1.590370059704610206e+00,8.649687021798342812e+00,8.670248666771382062e+00
5.353914152980751240e+00,1.694547959937706949e+01,1.107644845163207714e+00,1.962296393194332911e+00,1.461583913659915801e+01,1.459955166176709795e+01
2.606495306882506413e-01,1.711967616560663785e+01,9.931375654232532213e+00,1.282089921374544916e+00,1.167145666280987371e+01,1.165767650231612151e+01
5.571119034845474438e+00,3.111881000519290197e+01,2.285785585726117564e+00,1.265612829563119046e+00,9.720063649250558768e+00,9.719379779199968539e+00
2.487395498857210008e+00,2.473468978736708550e+02,6.754975615060792471e+00,1.546368624457550744e+00,7.910776143873602173e+00,7.911091862947033704e+00
1.127240309999422985e-01,3.201240691319287635e+01,5.775921114551393032e+01,1.185767687302783147e+00,1.333329594451800304e+01,1.333284694243967827e+01
1.622153999929030199e-01,1.684962664994218642e+02,2.301024374585512078e+01,1.460807580170023545e+00,1.261969042694618004e+01,1.263841273089382433e+01
2.982320653802474908e+00,1.335136084746788470e+02,3.624070213523664208e+00,1.386457969862384454e+00,8.968449048373056343e+00,8.950191516870029673e+00
4.759162875845738938e+00,9.533106788315453173e+01,3.471792263244188437e+00,1.954076266641137982e+00,8.559586311046567531e+00,8.558035534368800157e+00
5.514290435679480851e-01,1.102634193902454918e+01,1.599808443155028570e+00,1.764075975071946800e+00,1.547329926744241746e+01,1.546057360033699446e+01
3.410949632292917255e-01,1.954121824970065191e+01,4.991828271383951687e+01,1.523701335878714147e+00,9.938821149241876540e+00,9.935796091550768594e+00
8.873657854221248087e+00,3.946725556409112414e+02,1.966581732284750972e+00,1.397579086286087069e+00,1.023267776191199374e+01,1.023782508248110190e+01
4.944271940157944911e+00,1.179427564923295435e+01,1.154706142217834630e+00,1.087793616867270607e+00,1.417614400439020450e+01,1.416170824291414831e+01
9.831121306081326949e+00,3.027784890942873020e+01,1.904071487554473308e+00,1.714459465372234481e+00,1.012416105115431009e+01,1.013439888750552598e+01
2.244627664671213219e-01,1.380773712297909483e+01,2.197782579650366941e+01,1.661756361954254579e+00,1.162938322643032230e+01,1.162092241328413067e+01
1.042258095571203302e+00,4.223874181213046342e+01,1.635386391213448753e+00,1.636664225746618406e+00,1.416565553207069428e+01,1.415517421339177240e+01
1.564608214200131076e-01,1.865289853207712056e+01,1.376305198789123496e+00,1.930734522488728455e+00,2.049350645179136521e+01,2.047704819685318611e+01
2.282726937116390520e+00,6.150321684128977040e+01,4.114820858733354569e+00,1.779797795632906077e+00,8.917474306653440763e+00,8.910476884259438179e+00
6.489686428420672337e-01,3.522097822268544860e+02,1.058803272829868547e+01,1.260643778450775798e+00,9.659693841531510117e+00,9.652273446170017479e+00
1.479112007540284990e-01,1.277933710924676376e+02,2.243964394602119938e+00,1.838217868360142226e+00,1.795624474663924275e+01,1.796452949499234819e+01
2.019591109676308061e-01,4.184505530834108527e+02,4.890315919137603551e+00,1.733177310430586537e+00,1.425236106965813399e+01,1.423674124664915119e+01
6.616049553306904585e+00,1.517901817566204947e+01,2.809641407902792931e+00,1.547625881037560047e+00,8.581833605524739284e+00,8.583964314155394959e+00
5.672581064115559180e+00,9.745295562228285746e+01,8.517024890005797033e+01,1.369388515627057323e+00,4.851209031166188623e+00,4.859622016108735565e+00
8.134016436480361989e+00,2.313510688358938694e+02,4.127724539455115860e+01,1.589534800315117735e+00,4.875284081245601975e+00,4.872764481857323027e+00
6.210222927060783604e+00,1.149793929782425437e+02,1.235371226801344413e+01,1.904456571459012260e+00,5.880433124063878303e+00,5.888117461883302539e+00
1.175734528716337213e+00,7.227644177905055756e+01,3.143462670985123442e+00,1.968950027490587118e+00,1.091159910806926625e+01,1.090466860581706321e+01
1.073770495106048495e+00,1.489197737171600089e+01,4.406476850134865941e+01,1.784153355247100059e+00,7.553309189456260064e+00,7.557451018477896021e+00
1.493501786541402865e+00,3.603319906878024881e+01,4.539323055426412346e+00,1.711941701716411135e+00,9.208660720608616401e+00,9.205322518550577371e+00
3.417020063870259250e+00,4.386632665487949225e+02,4.601717914891354511e+00,1.608980099242472761e+00,8.321019715480806767e+00,8.342608641325288232e+00
2.485633816226647530e-01,6.658712600972478413e+01,4.297459414608850281e+00,1.383679254997727481e+00,1.359874033988313080e+01,1.359590134250819915e+01
7.766588662538770338e-01,1.445609694143998247e+01,6.083360240728608659e+01,1.408622289367285507e+00,7.984925874672064161e+00,7.981933113634239518e+00
6.240032351418907108e-01,1.219837505870431329e+02,2.376088331092287564e+00,1.504810420705218199e+00,1.334835230320193311e+01,1.335239068171310173e+01
3.795822465037948401e+00,1.283634661353045558e+01,1.345566878817593848e+00,1.650815609288319941e+00,1.328605889189742406e+01,1.328077005136622724e+01
1.235938081115527665e-01,1.746697643526109189e+01,5.730929687504276870e+01,1.949212863857027855e+00,1.331652754255661897e+01,1.331456726763389042e+01
1.907240357990114488e+00,2.469089961456742799e+01,1.279494560041759854e+01,1.308148913291566462e+00,7.080357572893386298e+00,7.083741750354783484e+00
1.504575990513566663e-01,1.359723511819466601e+01,5.825180313385678943e+01,1.285737825082207131e+00,1.245485421450596952e+01,1.246360652027830263e+01
1.214226361164927548e+00,2.087302832541044140e+01,4.370302062695700762e+00,1.406612397788596924e+00,9.555218422043664006e+00,9.549259871973795555e+00
2.785446148320437909e-01,1.965513051060386829e+01,2.157286211457157599e+00,1.928273395469071838e+00,1.568268049492564131e+01,1.568328764971572831e+01
9.018915855768751655e+00,6.819037323919646099e+01,6.965993076433022679e+00,1.723880196940333676e+00,6.180050597118584399e+00,6.178340522197840912e+00
1.851629599375957391e-01,2.948414673531685892e+01,5.116971452588589209e+00,1.459637771767996917e+00,1.394156157368578697e+01,1.394853843295264717e+01
4.396240536219846451e-01,3.947542224710846881e+02,1.872177821135051490e+00,1.619146078414313017e+00,1.555012595563717603e+01,1.555834081315928508e+01
2.635776090761681734e-01,5.267590328290985013e+01,7.106447700236168430e+01,1.002147288727537555e+00,1.037611796728244506e+01,1.038015761980132012e+01
3.300125800946233090e-01,6.675908594939542695e+01,1.177423299276372326e+01,1.909536724330000323e+00,1.093373480560790512e+01,1.093639783325970605e+01
2.289777214189453680e+00,1.687305259375903574e+02,1.258008425674058461e+00,1.107086240186852866e+00,1.473335895272549045e+01,1.475128028422975390e+01
1.371577327479183428e-01,4.071271582131127786e+01,6.070814327299020619e+01,1.614865953393723075e+00,1.262406178399721313e+01,1.261534378439977111e+01
1.741351514763065156e+00,2.557404324573462020e+02,1.285422658105831450e+00,1.434262671013686097e+00,1.510302616409748211e+01,1.511940251611189900e+01
1.101705132629154038e+00,6.310764229482746401e+01,2.544087540704337513e+01,1.346200557644675611e+00,7.529138219523465736e+00,7.534525008520936318e+00
1.246908656056633785e-01,2.308491228370789017e+01,1.783096266866658297e+01,1.569203307517718748e+00,1.362028733039811534e+01,1.360496207878025388e+01
7.860106136096432827e+00,2.882495283271259723e+01,1.014189633697203607e+00,1.315462898092059296e+00,1.504952736731532781e+01,1.505082846414991415e+01
9.324421571123772123e-01,1.564409426543492714e+02,1.107714770200208676e+01,1.292452054597572619e+00,8.734687152564509560e+00,8.720549219100602656e+00
1.289571928471314188e-01,4.405657599649297822e+02,4.032871920222499540e+01,1.657541895665590737e+00,1.326998477325114933e+01,1.326875933554192066e+01
1.219547981248921387e+00,7.186098668558356906e+01,1.256005667253676350e+00,1.937305511910687672e+00,1.592746503542790570e+01,1.590718233276115079e+01
5.886507570845204151e-01,2.718229724239416214e+02,8.256686687930530510e+00,1.672137339258549460e+00,1.024496703621228555e+01,1.025226938599679727e+01
1.624286692593606696e-01,4.117510179815811711e+01,3.216215892648772723e+00,1.947845767871613676e+00,1.589099354231308858e+01,1.588311023983740711e+01
3.596850221841557449e+00,2.712735606487280293e+01,1.985864542572066904e+00,1.784752613631994445e+00,1.097682712650817471e+01,1.099335525845736683e+01
5.940245706440390627e+00,1.297960430331021939e+02,1.003491735538771135e+00,1.278002501675523650e+00,1.555696603973592929e+01,1.554973876196326366e+01
2.515006427620878338e+00,2.519636599527753518e+01,5.144109429887493690e+01,1.592971835163710992e+00,6.000389226469059700e+00,6.000951203277103296e+00
8.225069307885650716e-01,1.370000775214400335e+01,6.929053109845591507e+01,1.340058268432522848e+00,7.831304219231057573e+00,7.817745951090952161e+00
4.526981973810276116e+00,6.002138696627024217e+01,6.796690798401213485e+00,1.853970047005161437e+00,6.912420940931492730e+00,6.911154849191678551e+00
1.110763500140057314e-01,1.000440224971470649e+01,5.190553148557150109e+00,1.276649816983034480e+00,1.577185709934960833e+01,1.577231633632022856e+01
2.714337327635018560e-01,4.776747737771038516e+01,3.141852058205798937e+00,1.262439306484312240e+00,1.424506705260718853e+01,1.425015565019311836e+01
1.469048571787981539e+00,1.138916957414725601e+02,4.102181563848520796e+01,1.042099219825507017e+00,6.851082569203252426e+00,6.875820294152716450e+00
2.420047699261855256e-01,2.491062939737916793e+01,7.828406958225019707e+01,1.634911752724782064e+00,1.077856167196345183e+01,1.079507261400238072e+01
2.088835869855715011e+00,1.066387979809284836e+01,6.013804468285370319e+01,1.706524658779271508e+00,6.434416282514862750e+00,6.442296672174469663e+00
9.300754895191384319e-01,7.557201192778822474e+01,2.402803576814712461e+00,1.192987062811256660e+00,1.231923060231817502e+01,1.231602918777679889e+01
4.342303367597512676e+00,2.988469241294173457e+02,8.937147916557512062e+00,1.125180560702722321e+00,6.721735533538789831e+00,6.718965981450351066e+00
9.245871190209623336e+00,1.567540996368904871e+02,5.194671211438623537e+00,1.236713690078438344e+00,6.782547925821581281e+00,6.779559022461681295e+00
1.295567416173403763e-01,1.971107058469255833e+02,1.471099633352405966e+01,1.921688561962900499e+00,1.392101710964849914e+01,1.391258539446585019e+01
2.984611499036672111e+00,2.023429594382134837e+02,6.438564325604757776e+00,1.126056865557695241e+00,7.642428635584791685e+00,7.649265242084051231e+00
1.321477955085246236e-01,3.135448399553783005e+01,1.170941940883954757e+01,1.527591294991661908e+00,1.375246268494459478e+01,1.375204604280756726e+01
1.183767692538399086e+00,3.028787994121282736e+02,2.600682714042378496e+00,1.071090487234308775e+00,1.161654200181243191e+01,1.162198276756285686e+01
5.186352742760458323e-01,5.843066247603590568e+01,5.153872294133983445e+01,1.430985723534523801e+00,8.757932402763279001e+00,8.755640583037632041e+00
9.027599206913317076e-01,4.188461401597107852e+02,8.493557264219833769e+01,1.055400764472006703e+00,7.652898387940021863e+00,7.656832249997977513e+00
3.060989587685211344e+00,2.333838197251872870e+01,2.051272208853587742e+00,1.685617419612557510e+00,1.097947239662042840e+01,1.099728938124697741e+01
1.028354383333059258e-01,1.329144052292442169e+01,4.960263259779264189e+01,1.557630264383543128e+00,1.403969045685663097e+01,1.404346227358911214e+01
1.838546598589816838e+00,7.055784174698513311e+01,4.254187034507148191e+00,1.429496942222586942e+00,9.142217617538562990e+00,9.151767048763113976e+00
5.693123402533206701e+00,7.389052859265596851e+01,1.442445694409709311e+01,1.163883706631584358e+00,5.681708037458433225e+00,5.673541864331329343e+00
5.995363533550470692e+00,3.777773543173087774e+02,1.624142071112223462e+01,1.862310771132154930e+00,5.897941476340720079e+00,5.896802757439366438e+00
1.041974100500826950e+00,9.778623549548612459e+01,1.815002282626812846e+00,1.385426090949318123e+00,1.359004307766014641e+01,1.358661926049112623e+01
1.975886141903774318e+00,1.014034200803391172e+02,5.882468897469306235e+00,1.342584361757643618e+00,8.338205740225118845e+00,8.343623322184518187e+00
2.047691959979135168e-01,7.714686871545887925e+01,3.139076084178550996e+00,1.122605095412610332e+00,1.519503063073547011e+01,1.519842316652151659e+01
2.592208961293794300e-01,1.007855777570528666e+01,9.043633300655172036e+01,1.953604504775908079e+00,1.092798759501518546e+01,1.092171515127945014e+01
9.039975602603375293e+00,4.717475190182275355e+02,6.880950734991337470e+01,1.764692556618595143e+00,4.727513465689765049e+00,4.731519843626974087e+00
1.178686496374303644e-01,4.108197398824258784e+01,4.468989948219300956e+00,1.194456696795390460e+00,1.598281084363291527e+01,1.598459074927535539e+01
6.583797383437809181e+00,4.298609121548739154e+01,3.630621872295394237e+00,1.318064427957799545e+00,7.855139987089978959e+00,7.840057228692590918e+00
3.423535577583006750e-01,2.186970921504830869e+02,5.613457543878679346e+00,1.893609625040071354e+00,1.230012104996769118e+01,1.230043154289168328e+01
1.152351310499305059e+00,2.910039901708981915e+02,1.836397121025811074e+01,1.822852949817896251e+00,8.021498610409802055e+00,8.034019955534033031e+00
2.959094122508683089e-01,1.489971817142844124e+01,4.164532007699541793e+00,1.393145170684262357e+00,1.291917616747463171e+01,1.291096830655220451e+01
1.514258840505484649e-01,1.653237169754926938e+01,1.058661812348175424e+01,1.197684645777747248e+00,1.335596376755613335e+01,1.336759443611023102e+01
5.350634137765698739e+00,1.524215295978102347e+02,2.223326620547807053e+01,1.318588868011035586e+00,5.543575901676442541e+00,5.551292060329417133e+00
