t,Psi,phi,dPsi_dt,dPsi_dt_noisy
2.780956191238247399e+01,9.653924830445663741e-01,2.455969843860038304e-01,-4.576758459023944070e-08,7.068036054227055552e-04
2.781556311262252379e+01,9.653924827704640776e-01,2.455969870898516427e-01,-4.562864724944049044e-08,-7.425502600279673682e-03
2.782156431286257003e+01,9.653924824972073271e-01,2.455969897853438333e-01,-4.549013532528789483e-08,2.849751015855120709e-02
2.782756551310261983e+01,9.653924822247932358e-01,2.455969924725061315e-01,-4.535204770755862924e-08,1.198022410993904857e-02
2.783356671334266608e+01,9.653924819532194723e-01,2.455969951513642391e-01,-4.521438281418488359e-08,1.180658155299099503e-02
2.783956791358271587e+01,9.653924816824832611e-01,2.455969978219438576e-01,-4.507713952106584543e-08,1.157705566178132174e-02
2.784556911382276212e+01,9.653924814125821596e-01,2.455970004842705778e-01,-4.494031637103379495e-08,-1.019909947216007459e-02
2.785157031406281192e+01,9.653924811435135034e-01,2.455970031383700181e-01,-4.480391236488800999e-08,-7.583916771295701360e-03
2.785757151430285816e+01,9.653924808752746278e-01,2.455970057842677134e-01,-4.466792574708833286e-08,-1.813261285413196155e-03
2.786357271454290796e+01,9.653924806078630905e-01,2.455970084219891991e-01,-4.453235549761735967e-08,-1.681266766715272531e-02
2.786957391478295420e+01,9.653924803412763378e-01,2.455970110515599547e-01,-4.439720058257989876e-08,-9.035936902539773441e-03
2.787557511502300400e+01,9.653924800755117053e-01,2.455970136730054043e-01,-4.426245906602455094e-08,8.298928752627688157e-03
2.788157631526305025e+01,9.653924798105667504e-01,2.455970162863509443e-01,-4.412813051080100024e-08,-2.135089530665316634e-02
2.788757751550310005e+01,9.653924795464386976e-01,2.455970188916219710e-01,-4.399421268258540962e-08,-9.003991616047854474e-03
2.789357871574314629e+01,9.653924792831252155e-01,2.455970214888437420e-01,-4.386070513728856923e-08,-1.041251652814665588e-03
2.789957991598319609e+01,9.653924790206237505e-01,2.455970240780416258e-01,-4.372760653570395561e-08,-9.738758526758500888e-04
2.790558111622324233e+01,9.653924787589315271e-01,2.455970266592407969e-01,-4.359491510841362327e-08,-3.636669660140471401e-04
2.791158231646329213e+01,9.653924784980463247e-01,2.455970292324664850e-01,-4.346263023091712085e-08,-7.672745166200056234e-03
2.791758351670333838e+01,9.653924782379653680e-01,2.455970317977438921e-01,-4.333074991869079184e-08,9.063338915738707730e-03
2.792358471694338817e+01,9.653924779786862143e-01,2.455970343550980817e-01,-4.319927377621768372e-08,-2.367861236785338136e-02
2.792958591718343442e+01,9.653924777202063101e-01,2.455970369045542279e-01,-4.306819956223506551e-08,4.128047481155039562e-03
2.793558711742348422e+01,9.653924774625232130e-01,2.455970394461373107e-01,-4.293752724204846771e-08,-1.517557681098606268e-02
2.794158831766353046e+01,9.653924772056342585e-01,2.455970419798723658e-01,-4.280725437316723614e-08,-7.301819617055429514e-03
2.794758951790358026e+01,9.653924769495370040e-01,2.455970445057844009e-01,-4.267738037966317677e-08,-7.739595234075510866e-04
2.795359071814362650e+01,9.653924766942290070e-01,2.455970470238983128e-01,-4.254790378355188807e-08,1.606154744583311589e-02
2.795959191838367630e+01,9.653924764397077141e-01,2.455970495342390258e-01,-4.241882373134941986e-08,-9.157075072363301746e-03
2.796559311862372255e+01,9.653924761859706827e-01,2.455970520368313814e-01,-4.229013863404906814e-08,-1.452609027840148087e-02
2.797159431886377234e+01,9.653924759330152483e-01,2.455970545317002207e-01,-4.216184730509997536e-08,9.723770034548965754e-03
2.797759551910381859e+01,9.653924756808390795e-01,2.455970570188703017e-01,-4.203394854407349612e-08,-8.699487330278137410e-04
2.798359671934386839e+01,9.653924754294396227e-01,2.455970594983664101e-01,-4.190644094931306185e-08,9.514560025537861679e-05
2.798959791958391463e+01,9.653924751788144354e-01,2.455970619702131930e-01,-4.177932427795738590e-08,5.586560550525010958e-03
2.799559911982396443e+01,9.653924749289609641e-01,2.455970644344353804e-01,-4.165259574751001281e-08,1.001348412561923508e-02
2.800160032006401067e+01,9.653924746798767664e-01,2.455970668910575361e-01,-4.152625503878182300e-08,1.568896778753333483e-03
2.800760152030406047e+01,9.653924744315595108e-01,2.455970693401043070e-01,-4.140030112481651869e-08,-2.116029200884261482e-02
2.801360272054410672e+01,9.653924741840065327e-01,2.455970717816002291e-01,-4.127473262477421301e-08,-2.088830051368754590e-03
2.801960392078415651e+01,9.653924739372153896e-01,2.455970742155697828e-01,-4.114954792189262633e-08,1.854444478474717760e-04
2.802560512102420276e+01,9.653924736911837501e-01,2.455970766420375040e-01,-4.102474626677121705e-08,-1.162386110816866595e-02
2.803160632126425256e+01,9.653924734459090606e-01,2.455970790610277621e-01,-4.090032628550899219e-08,-1.028023193079457241e-02
2.803760752150429880e+01,9.653924732013889898e-01,2.455970814725649820e-01,-4.077628692339407834e-08,6.362543729262164563e-03
2.804360872174434860e+01,9.653924729576209840e-01,2.455970838766735331e-01,-4.065262726449248021e-08,2.429847621516565814e-03
2.804960992198439484e+01,9.653924727146026008e-01,2.455970862733777293e-01,-4.052934510917483024e-08,-9.092684227504864089e-03
2.805561112222444464e+01,9.653924724723313977e-01,2.455970886627018568e-01,-4.040644025621320523e-08,5.616302833345072736e-03
2.806161232246449089e+01,9.653924722308050432e-01,2.455970910446701461e-01,-4.028391099863970481e-08,1.327317278396056375e-03
2.806761352270454069e+01,9.653924719900209839e-01,2.455970934193068000e-01,-4.016175621235351656e-08,-1.296692612001765915e-02
2.807361472294458693e+01,9.653924717499769992e-01,2.455970957866360216e-01,-4.003997536305980987e-08,-2.770088469376402740e-03
2.807961592318463673e+01,9.653924715106704246e-01,2.455970981466818748e-01,-3.991856675072957827e-08,-1.318460435584695341e-02
2.808561712342468297e+01,9.653924712720990398e-01,2.455971004994684792e-01,-3.979752907778966176e-08,-8.678159346627972379e-03
2.809161832366473277e+01,9.653924710342602911e-01,2.455971028450198990e-01,-3.967686110911694541e-08,2.995160766010910702e-03
2.809761952390477902e+01,9.653924707971518471e-01,2.455971051833601426e-01,-3.955656203286084249e-08,-1.229178491320901540e-02
2.810362072414482526e+01,9.653924705607712653e-01,2.455971075145131632e-01,-3.943663063471491981e-08,-1.251220397182252649e-02
2.810962192438487506e+01,9.653924703251163253e-01,2.455971098385029139e-01,-3.931706582527283445e-08,3.755252820461164008e-03
2.811562312462492130e+01,9.653924700901843625e-01,2.455971121553532643e-01,-3.919786625838916905e-08,-1.012458586811903517e-02
2.812162432486497110e+01,9.653924698559731565e-01,2.455971144650881122e-01,-3.907903076139085385e-08,-2.758786882647207978e-03
2.812762552510501735e+01,9.653924696224803759e-01,2.455971167677312439e-01,-3.896055871671633142e-08,-2.546441958871354262e-03
2.813362672534506714e+01,9.653924693897034670e-01,2.455971190633064460e-01,-3.884244781371393174e-08,-1.640967073731918694e-03
2.813962792558511339e+01,9.653924691576402095e-01,2.455971213518374774e-01,-3.872469804544476091e-08,3.795623539750715616e-03
2.814562912582516319e+01,9.653924689262881609e-01,2.455971236333480134e-01,-3.860730790616884178e-08,-4.357977869638854709e-03
2.815163032606520943e+01,9.653924686956448786e-01,2.455971259078617297e-01,-3.849027604280186310e-08,-7.786950045261880129e-03
2.815763152630525923e+01,9.653924684657081423e-01,2.455971281754022739e-01,-3.837360133124301242e-08,-4.648975032883242639e-03
2.816363272654530547e+01,9.653924682364756205e-01,2.455971304359931828e-01,-3.825728334128086772e-08,1.164913935198376438e-02
2.816963392678535527e+01,9.653924680079448706e-01,2.455971326896580487e-01,-3.814132033125305909e-08,9.323476647970899839e-03
2.817563512702540152e+01,9.653924677801134502e-01,2.455971349364203804e-01,-3.802571068439730695e-08,-5.492108610047857602e-04
2.818163632726545131e+01,9.653924675529792498e-01,2.455971371763036315e-01,-3.791045447704144422e-08,1.232338827624116818e-02
2.818763752750549756e+01,9.653924673265398271e-01,2.455971394093312277e-01,-3.779555002303425226e-08,7.107309415580294158e-03
2.819363872774554736e+01,9.653924671007927394e-01,2.455971416355265946e-01,-3.768099599010810152e-08,-1.075621960465219899e-02
2.819963992798559360e+01,9.653924668757357663e-01,2.455971438549130470e-01,-3.756679139987895155e-08,1.515326778179248123e-02
2.820564112822564340e+01,9.653924666513665764e-01,2.455971460675139550e-01,-3.745293521151271676e-08,2.807226677003899981e-02
2.821164232846568964e+01,9.653924664276828382e-01,2.455971482733525502e-01,-3.733942651601429574e-08,3.639819823948158267e-03
2.821764352870573944e+01,9.653924662046822203e-01,2.455971504724520915e-01,-3.722626380070481744e-08,-1.623727773922470363e-02
2.822364472894578569e+01,9.653924659823623911e-01,2.455971526648357550e-01,-3.711344604556687798e-08,1.504167716550956768e-02
2.822964592918583548e+01,9.653924657607211302e-01,2.455971548505267721e-01,-3.700097247344436013e-08,6.111041699550115100e-03
2.823564712942588173e+01,9.653924655397561061e-01,2.455971570295481798e-01,-3.688884202268649659e-08,-1.073015072763869229e-03
2.824164832966593153e+01,9.653924653194648764e-01,2.455971592019231264e-01,-3.677705304877543213e-08,-2.038168893602666440e-02
2.824764952990597777e+01,9.653924650998453316e-01,2.455971613676746490e-01,-3.666560496190518492e-08,-1.039873181097034039e-03
2.825365073014602757e+01,9.653924648808951403e-01,2.455971635268257292e-01,-3.655449669348609376e-08,-3.010332786467491938e-03
2.825965193038607381e+01,9.653924646626119710e-01,2.455971656793993485e-01,-3.644372690431163520e-08,-3.167578043568525410e-03
2.826565313062612361e+01,9.653924644449934922e-01,2.455971678254184332e-01,-3.633329447721989069e-08,-4.224689682165928134e-03
2.827165433086616986e+01,9.653924642280375945e-01,2.455971699649059092e-01,-3.622319871832146987e-08,9.639674807283666116e-03
2.827765553110621966e+01,9.653924640117418354e-01,2.455971720978845918e-01,-3.611343821208201632e-08,-4.220498544123369236e-03
2.828365673134626590e+01,9.653924637961039945e-01,2.455971742243773237e-01,-3.600401193154523227e-08,4.326909692024842255e-03
2.828965793158631570e+01,9.653924635811218513e-01,2.455971763444068645e-01,-3.589491875954919919e-08,-1.910818276801906981e-02
2.829565913182636194e+01,9.653924633667930744e-01,2.455971784579959738e-01,-3.578615794669337546e-08,-9.905981702709305142e-03
2.830166033206641174e+01,9.653924631531155542e-01,2.455971805651673279e-01,-3.567772831336579742e-08,-6.891171978664049241e-05
2.830766153230645799e+01,9.653924629400868485e-01,2.455971826659435753e-01,-3.556962862444335016e-08,-8.932291144677655462e-03
2.831366273254650778e+01,9.653924627277048476e-01,2.455971847603473923e-01,-3.546185792929756886e-08,3.907776561372939411e-04
2.831966393278655403e+01,9.653924625159672201e-01,2.455971868484013165e-01,-3.535441558955021435e-08,-4.866040830592554558e-04
2.832566513302660383e+01,9.653924623048718567e-01,2.455971889301278854e-01,-3.524729968312767525e-08,1.910714939312530090e-03
2.833166633326665007e+01,9.653924620944163149e-01,2.455971910055496643e-01,-3.514050989084083199e-08,-3.291025230336008453e-03
2.833766753350669987e+01,9.653924618845985961e-01,2.455971930746890797e-01,-3.503404490817763062e-08,6.418308985149746675e-03
2.834366873374674611e+01,9.653924616754162580e-01,2.455971951375685580e-01,-3.492790365960951604e-08,-1.362634647294049157e-02
2.834966993398679591e+01,9.653924614668673021e-01,2.455971971942104981e-01,-3.482208527083585636e-08,-3.981088876410590616e-03
2.835567113422684216e+01,9.653924612589492860e-01,2.455971992446372432e-01,-3.471658865938920258e-08,1.532102994399184639e-02
2.836167233446689195e+01,9.653924610516602112e-01,2.455972012888711364e-01,-3.461141271504653005e-08,-4.150856633092741069e-03
2.836767353470693820e+01,9.653924608449976352e-01,2.455972033269344379e-01,-3.450655611247910315e-08,1.540957964676412627e-02
2.837367473494698800e+01,9.653924606389595597e-01,2.455972053588493798e-01,-3.440201851168112057e-08,3.534581814644690428e-03
2.837967593518703424e+01,9.653924604335437643e-01,2.455972073846381665e-01,-3.429779890651296625e-08,-2.355288004456230610e-03
2.838567713542708404e+01,9.653924602287479173e-01,2.455972094043229470e-01,-3.419389552755669470e-08,9.381498837281333075e-04
2.839167833566713028e+01,9.653924600245700205e-01,2.455972114179258703e-01,-3.409030811807323147e-08,1.606085253444651181e-02
2.839767953590718008e+01,9.653924598210077423e-01,2.455972134254689743e-01,-3.398703481843901031e-08,-3.112045437856688322e-03
2.840368073614722633e+01,9.653924596180588624e-01,2.455972154269743524e-01,-3.388407551069283485e-08,-1.110673145009602632e-02
2.840968193638727612e+01,9.653924594157213823e-01,2.455972174224639593e-01,-3.378142911930615000e-08,5.062731384537361157e-03
2.841568313662732237e+01,9.653924592139929706e-01,2.455972194119598051e-01,-3.367909389567769196e-08,7.249343271682836057e-03
2.842168433686737217e+01,9.653924590128715177e-01,2.455972213954838168e-01,-3.357706952061834116e-08,8.623924378036471744e-03
2.842768553710741841e+01,9.653924588123549144e-01,2.455972233730578380e-01,-3.347535457165484729e-08,-1.523023195417469965e-02
2.843368673734746821e+01,9.653924586124409402e-01,2.455972253447037679e-01,-3.337394843816454681e-08,4.040301108605821000e-03
2.843968793758751445e+01,9.653924584131273745e-01,2.455972273104434223e-01,-3.327285000992441510e-08,7.255531276610249639e-04
2.844568913782756425e+01,9.653924582144122191e-01,2.455972292702985338e-01,-3.317205822528368486e-08,-2.440909615401058892e-03
2.845169033806761050e+01,9.653924580162932534e-01,2.455972312242908628e-01,-3.307157223075840591e-08,-4.700568789462828898e-03
2.845769153830766030e+01,9.653924578187682570e-01,2.455972331724420865e-01,-3.297139088143108410e-08,4.722273755615125079e-03
2.846369273854770654e+01,9.653924576218352316e-01,2.455972351147739097e-01,-3.287151328912329973e-08,-6.513509190097606285e-04
2.846969393878775634e+01,9.653924574254919566e-01,2.455972370513078984e-01,-3.277193843381764893e-08,-4.408280197446354937e-04
2.847569513902780258e+01,9.653924572297363227e-01,2.455972389820656743e-01,-3.267266529549672782e-08,2.005203443617421463e-02
2.848169633926785238e+01,9.653924570345661094e-01,2.455972409070687756e-01,-3.257369315251557040e-08,5.909889863766748649e-04
2.848769753950789863e+01,9.653924568399794293e-01,2.455972428263386853e-01,-3.247502122077916553e-08,-1.159159798842237556e-02
2.849369873974794842e+01,9.653924566459739509e-01,2.455972447398968583e-01,-3.237664775862514333e-08,-9.221409639068789063e-03
2.849969993998799467e+01,9.653924564525476759e-01,2.455972466477647775e-01,-3.227857248155885372e-08,-7.629505281954909041e-03
2.850570114022804447e+01,9.653924562596984948e-01,2.455972485499637592e-01,-3.218079408506824279e-08,-1.616145496183611988e-02
2.851170234046809071e+01,9.653924560674241873e-01,2.455972504465152029e-01,-3.208331181281387501e-08,1.086682637592435198e-02
2.851770354070814051e+01,9.653924558757228658e-01,2.455972523374404248e-01,-3.198612523458432833e-08,1.861026318454803499e-02
2.852370474094818675e+01,9.653924556845921989e-01,2.455972542227606581e-01,-3.188923201891125103e-08,-6.335357137812476502e-03
2.852970594118823655e+01,9.653924554940302993e-01,2.455972561024971634e-01,-3.179263274172283715e-08,9.068254472502876654e-03
2.853570714142828280e+01,9.653924553040349466e-01,2.455972579766711461e-01,-3.169632532135091552e-08,-7.545638503052247772e-03
2.854170834166833259e+01,9.653924551146040312e-01,2.455972598453037281e-01,-3.160030941778968483e-08,-6.899141479501052707e-03
2.854770954190837884e+01,9.653924549257356658e-01,2.455972617084160592e-01,-3.150458396244948389e-08,-1.757394765551883661e-02
2.855371074214842864e+01,9.653924547374276299e-01,2.455972635660292058e-01,-3.140914813654083204e-08,-6.329123890261591744e-04
2.855971194238847488e+01,9.653924545496779253e-01,2.455972654181642068e-01,-3.131400086453517417e-08,1.230665529238902066e-02
2.856571314262852468e+01,9.653924543624843313e-01,2.455972672648420729e-01,-3.121914102927059176e-08,1.260807521737258678e-02
2.857171434286857092e+01,9.653924541758449607e-01,2.455972691060837876e-01,-3.112456820747455666e-08,5.248900689473883288e-03
2.857771554310862072e+01,9.653924539897578150e-01,2.455972709419102229e-01,-3.103028134443519548e-08,-2.722807996035921975e-03
