t,S,dS_dt,dS_dt_noisy
3.434541009113136312e+01,3.707279731875548805e+02,3.520226783809627946e+00,-3.376007181929234768e-01
3.435430095576794685e+01,3.707592709333488870e+02,3.520199402210196560e+00,1.919898560937514098e-01
3.436319182040453057e+01,3.707905684305570162e+02,3.520170857901748995e+00,1.281743757555588559e+01
3.437208268504111430e+01,3.708218656688387114e+02,3.520141151911560407e+00,8.113510382088898965e+00
3.438097354967770514e+01,3.708531626378626811e+02,3.520110285266087935e+00,5.986818654539309392e+00
3.438986441431428887e+01,3.708844593273065584e+02,3.520078258990977815e+00,-3.470116553647244473e+00
3.439875527895087259e+01,3.709157557268572987e+02,3.520045074111054717e+00,1.666058697576078274e-01
3.440764614358746343e+01,3.709470518262109522e+02,3.520010731650319080e+00,3.932712055772009663e+00
3.441653700822404716e+01,3.709783476150725505e+02,3.519975232631971984e+00,1.034326321715339603e+01
3.442542787286063088e+01,3.710096430831565044e+02,3.519938578078388502e+00,7.034630749802079919e+00
3.443431873749722172e+01,3.710409382201862627e+02,3.519900769011117703e+00,-3.005650732243717371e+00
3.444320960213380545e+01,3.710722330158943691e+02,3.519861806450905739e+00,7.561477853424076301e+00
3.445210046677038918e+01,3.711035274600225193e+02,3.519821691417693188e+00,1.208442791257744808e+01
3.446099133140698001e+01,3.711348215423216175e+02,3.519780424930579521e+00,6.479324346459289785e+00
3.446988219604356374e+01,3.711661152525516059e+02,3.519738008007885277e+00,-5.264613273680450511e+00
3.447877306068014747e+01,3.711974085804816355e+02,3.519694441667103213e+00,1.399369527752958220e+01
3.448766392531673119e+01,3.712287015158899521e+02,3.519649726924908961e+00,7.976175110605876917e+00
3.449655478995332203e+01,3.712599940485640673e+02,3.519603864797164583e+00,4.133576155174331745e+00
3.450544565458990576e+01,3.712912861683004166e+02,3.519556856298926562e+00,5.872444144268320620e+00
3.451433651922648949e+01,3.713225778649047015e+02,3.519508702444463566e+00,1.287586500935265654e+01
3.452322738386308032e+01,3.713538691281918318e+02,3.519459404247206713e+00,-2.526599108557049611e+00
3.453211824849966405e+01,3.713851599479856418e+02,3.519408962719782430e+00,6.018219542035435410e+00
3.454100911313624778e+01,3.714164503141193450e+02,3.519357378874016895e+00,2.003852117775280384e+00
3.454989997777283861e+01,3.714477402164350792e+02,3.519304653720941367e+00,7.997170613091431512e+00
3.455879084240942234e+01,3.714790296447843048e+02,3.519250788270757546e+00,6.076742298070183956e+00
3.456768170704600607e+01,3.715103185890274631e+02,3.519195783532873989e+00,4.028008888769956108e+00
3.457657257168259690e+01,3.715416070390343179e+02,3.519139640515884793e+00,-2.183643003641830838e+00
3.458546343631918063e+01,3.715728949846835576e+02,3.519082360227590023e+00,1.349316709927494173e+01
3.459435430095576436e+01,3.716041824158630789e+02,3.519023943674988608e+00,-2.642711502005252733e+00
3.460324516559234809e+01,3.716354693224701009e+02,3.518964391864257912e+00,1.692262101596599955e-01
3.461213603022893892e+01,3.716667556944107105e+02,3.518903705800794590e+00,9.864680746026646574e+00
3.462102689486552265e+01,3.716980415216003166e+02,3.518841886489172843e+00,4.579588028491233587e+00
3.462991775950210638e+01,3.717293267939633665e+02,3.518778934933182612e+00,1.038553946382891446e+01
3.463880862413869721e+01,3.717606115014334591e+02,3.518714852135821580e+00,4.170871884357749693e+00
3.464769948877528094e+01,3.717918956339534020e+02,3.518649639099244553e+00,8.787867467896880669e+00
3.465659035341186467e+01,3.718231791814750977e+02,3.518583296824846052e+00,6.831468201066841495e+00
3.466548121804845550e+01,3.718544621339596006e+02,3.518515826313206141e+00,-2.508766197707932299e+00
3.467437208268503923e+01,3.718857444813769462e+02,3.518447228564129503e+00,-1.840007557191182919e+00
3.468326294732162296e+01,3.719170262137066061e+02,3.518377504576581494e+00,1.092864101853821523e+01
3.469215381195821379e+01,3.719483073209370332e+02,3.518306655348748535e+00,1.393919812553195747e+01
3.470104467659479752e+01,3.719795877930656616e+02,3.518234681878057657e+00,6.865142774563823380e+00
3.470993554123138125e+01,3.720108676200993614e+02,3.518161585161083238e+00,3.241346576756662046e+00
3.471882640586796498e+01,3.720421467920539840e+02,3.518087366193628718e+00,7.897150293894408257e+00
3.472771727050455581e+01,3.720734252989545325e+02,3.518012025970709722e+00,4.676857007216592699e+00
3.473660813514113954e+01,3.721047031308350483e+02,3.517935565486545180e+00,6.398209244320657518e+00
3.474549899977772327e+01,3.721359802777389518e+02,3.517857985734544890e+00,-3.541927111353538216e+00
3.475438986441431410e+01,3.721672567297185878e+02,3.517779287707342384e+00,5.687465287130804015e+00
3.476328072905089783e+01,3.721985324768355667e+02,3.517699472396774496e+00,8.810012030453265197e+00
3.477217159368748156e+01,3.722298075091605369e+02,3.517618540793892912e+00,3.987544575930260127e+00
3.478106245832407240e+01,3.722610818167733555e+02,3.517536493888946403e+00,4.732852721381315853e+00
3.478995332296065612e+01,3.722923553897629176e+02,3.517453332671411026e+00,-1.505318218924931450e+00
3.479884418759723985e+01,3.723236282182274977e+02,3.517369058129933279e+00,2.773875685115235523e+00
3.480773505223382358e+01,3.723549002922741806e+02,3.517283671252422472e+00,4.847431343942231408e+00
3.481662591687041441e+01,3.723861716020195445e+02,3.517197173025957468e+00,6.147718990286521468e+00
3.482551678150699814e+01,3.724174421375889210e+02,3.517109564436862179e+00,8.830234649487181287e+00
3.483440764614358187e+01,3.724487118891170780e+02,3.517020846470648721e+00,8.962593900149411041e+00
3.484329851078017271e+01,3.724799808467478215e+02,3.516931020112049389e+00,-5.000953449621636793e-01
3.485218937541675643e+01,3.725112490006339954e+02,3.516840086345024652e+00,1.398494500382837558e+01
3.486108024005334016e+01,3.725425163409378229e+02,3.516748046152714302e+00,1.111217519106394747e+01
3.486997110468993100e+01,3.725737828578305084e+02,3.516654900517510285e+00,3.776553781595444192e-01
3.487886196932651472e+01,3.726050485414922946e+02,3.516560650421007850e+00,-4.945639730311567561e+00
3.488775283396309845e+01,3.726363133821127462e+02,3.516465296844005550e+00,-9.830413831125506263e-02
3.489664369859968929e+01,3.726675773698905232e+02,3.516368840766534554e+00,4.634144318231491866e+00
3.490553456323627302e+01,3.726988404950333234e+02,3.516271283167837325e+00,2.057705210817876385e+00
3.491442542787285674e+01,3.727301027477581101e+02,3.516172625026372067e+00,-3.274990608564118943e-01
3.492331629250944047e+01,3.727613641182909419e+02,3.516072867319822493e+00,7.804570198245673218e+00
3.493220715714603131e+01,3.727926245968670287e+02,3.515972011025066735e+00,7.351235941362477710e+00
3.494109802178261504e+01,3.728238841737306188e+02,3.515870057118249292e+00,-6.608543867587854947e-01
3.494998888641919876e+01,3.728551428391352260e+02,3.515767006574689546e+00,-2.919748190457388759e+00
3.495887975105578960e+01,3.728864005833434589e+02,3.515662860368951925e+00,8.143063593280430723e-01
3.496777061569237333e+01,3.729176573966270212e+02,3.515557619474820150e+00,8.676903874838124864e+00
3.497666148032895705e+01,3.729489132692668250e+02,3.515451284865279469e+00,-1.082129347443279599e+00
3.498555234496554789e+01,3.729801681915528775e+02,3.515343857512567283e+00,5.751585325902733636e+00
3.499444320960213162e+01,3.730114221537843378e+02,3.515235338388123409e+00,9.204129675281491174e+00
3.500333407423871535e+01,3.730426751462694597e+02,3.515125728462628274e+00,3.349475728807652875e+00
3.501222493887530618e+01,3.730739271593257627e+02,3.515015028705962941e+00,-5.249693305664648868e+00
3.502111580351188991e+01,3.731051781832797474e+02,3.514903240087249969e+00,2.128913199388446031e+00
3.503000666814847364e+01,3.731364282084671231e+02,3.514790363574832988e+00,1.858668765799703193e+00
3.503889753278505736e+01,3.731676772252328078e+02,3.514676400136284684e+00,1.003897674216760905e+00
3.504778839742164820e+01,3.731989252239307007e+02,3.514561350738391710e+00,1.666561232610695553e+00
3.505667926205823193e+01,3.732301721949239663e+02,3.514445216347185763e+00,2.056581241455416986e+00
3.506557012669481566e+01,3.732614181285849213e+02,3.514327997927903624e+00,1.093864022749988507e+00
3.507446099133140649e+01,3.732926630152948633e+02,3.514209696445045772e+00,4.307836106221474282e-01
3.508335185596799022e+01,3.733239068454444123e+02,3.514090312862300003e+00,1.313212716958307524e+01
3.509224272060457395e+01,3.733551496094331696e+02,3.513969848142614261e+00,1.814675904360455228e+00
3.510113358524116478e+01,3.733863912976700590e+02,3.513848303248131799e+00,3.379863948869034740e+00
3.511002444987774851e+01,3.734176319005729283e+02,3.513725679140278224e+00,5.653469170804229726e+00
3.511891531451433224e+01,3.734488714085688912e+02,3.513601976779654912e+00,-2.635937463054541574e+00
3.512780617915092307e+01,3.734801098120942697e+02,3.513477197126126050e+00,1.240695173094392345e+01
3.513669704378750680e+01,3.735113471015943105e+02,3.513351341138789330e+00,1.107299785574654027e+00
3.514558790842409053e+01,3.735425832675235824e+02,3.513224409775954626e+00,6.109386726846803839e+00
3.515447877306067426e+01,3.735738183003457493e+02,3.513096403995168870e+00,1.165187447202804627e+01
3.516336963769726509e+01,3.736050521905336268e+02,3.512967324753238252e+00,-5.817065496798168311e-03
3.517226050233384882e+01,3.736362849285690118e+02,3.512837173006173153e+00,-2.347783160595471763e+00
3.518115136697043255e+01,3.736675165049430802e+02,3.512705949709232556e+00,6.172139390078369203e+00
3.519004223160702338e+01,3.736987469101559896e+02,3.512573655816902729e+00,1.836398701595530758e+00
3.519893309624360711e+01,3.737299761347170488e+02,3.512440292282917653e+00,1.259590984944161107e+01
3.520782396088019084e+01,3.737612041690681508e+02,3.512305860071148089e+00,1.267844470119120182e+01
3.521671482551678167e+01,3.737924310034934479e+02,3.512170360168522798e+00,1.458296095152183725e+01
3.522560569015336540e+01,3.738236566285012827e+02,3.512033793530490833e+00,9.147709311363623641e+00
3.523449655478994913e+01,3.738548810346251230e+02,3.511896161109491210e+00,8.730674284418427078e+00
3.524338741942653996e+01,3.738861042124063943e+02,3.511757463857366979e+00,2.582432424749855571e+00
3.525227828406312369e+01,3.739173261523943665e+02,3.511617702725368773e+00,5.067605690074852731e+00
3.526116914869970742e+01,3.739485468451464385e+02,3.511476878664139711e+00,5.570368537038522305e+00
3.527006001333629115e+01,3.739797662812279668e+02,3.511334992623732276e+00,7.877317630734553155e+00
3.527895087797288198e+01,3.740109844512123232e+02,3.511192045553590546e+00,8.346659471893229210e+00
3.528784174260946571e+01,3.740422013456807804e+02,3.511048038402581284e+00,6.256196237021662832e+00
3.529673260724604944e+01,3.740734169552226831e+02,3.510902972118954857e+00,1.073257880914571061e+01
3.530562347188264027e+01,3.741046312704352772e+02,3.510756847650396750e+00,8.539268036543495199e+00
3.531451433651922400e+01,3.741358442819239372e+02,3.510609665943952074e+00,2.893513582661564332e+00
3.532340520115580773e+01,3.741670559803018250e+02,3.510461427946121482e+00,-1.451785178344448646e+00
3.533229606579239857e+01,3.741982663561902882e+02,3.510312134602768808e+00,3.086800848044118251e+00
3.534118693042898229e+01,3.742294754002185186e+02,3.510161786859198330e+00,1.025726765833763743e+01
3.535007779506556602e+01,3.742606831030237799e+02,3.510010385660089050e+00,6.119248784308235045e+00
3.535896865970215686e+01,3.742918894552512938e+02,3.509857931949561305e+00,-1.624877872499026488e+00
3.536785952433874058e+01,3.743230944475542969e+02,3.509704426671111044e+00,8.732619601351593985e+00
3.537675038897532431e+01,3.743542980705939272e+02,3.509549870767664004e+00,1.165961388130004472e+01
3.538564125361190804e+01,3.743855003150393941e+02,3.509394265181548178e+00,-2.548159892910518920e+00
3.539453211824849888e+01,3.744167011715679223e+02,3.509237610854500922e+00,1.179970171632720000e+00
3.540342298288508260e+01,3.744479006308646376e+02,3.509079908727657404e+00,9.301892473024604868e+00
3.541231384752166633e+01,3.744790986836226239e+02,3.508921159741590579e+00,2.676798797327384349e-02
3.542120471215825717e+01,3.745102953205431504e+02,3.508761364836249008e+00,1.861849014428605509e+00
3.543009557679484089e+01,3.745414905323352173e+02,3.508600524951019928e+00,4.665505722889029094e+00
3.543898644143142462e+01,3.745726843097159531e+02,3.508438641024697269e+00,-1.696246102734694894e+00
3.544787730606801546e+01,3.746038766434105582e+02,3.508275713995468337e+00,-7.765407144816288465e+00
3.545676817070459919e+01,3.746350675241520207e+02,3.508111744800944898e+00,-2.423859278732945377e+00
3.546565903534118291e+01,3.746662569426814002e+02,3.507946734378163178e+00,9.477350577136661514e+00
3.547454989997776664e+01,3.746974448897478283e+02,3.507780683663546561e+00,7.084257075027876382e+00
3.548344076461435748e+01,3.747286313561083375e+02,3.507613593592947332e+00,-7.970432106507558956e-01
3.549233162925094121e+01,3.747598163325279756e+02,3.507445465101630688e+00,-1.652643101637655931e+00
3.550122249388752493e+01,3.747909998097796915e+02,3.507276299124280072e+00,1.218136575284831657e+01
3.551011335852411577e+01,3.748221817786445627e+02,3.507106096594989175e+00,6.327576589681629393e+00
3.551900422316069950e+01,3.748533622299115677e+02,3.506934858447249503e+00,3.991671425827774566e+00
3.552789508779728322e+01,3.748845411543776436e+02,3.506762585614007222e+00,7.672209418022168492e+00
3.553678595243387406e+01,3.749157185428479124e+02,3.506589279027574335e+00,-5.534976526631224303e+00
3.554567681707045779e+01,3.749468943861351704e+02,3.506414939619723725e+00,2.759692827072277144e+00
3.555456768170704152e+01,3.749780686750604559e+02,3.506239568321618982e+00,-1.816127916588688329e+00
3.556345854634363235e+01,3.750092414004527086e+02,3.506063166063839276e+00,5.314249545729003543e+00
3.557234941098021608e+01,3.750404125531487693e+02,3.505885733776419322e+00,-4.834377872692545708e-01
3.558124027561679981e+01,3.750715821239936076e+02,3.505707272388749907e+00,1.021283744949134054e+01
3.559013114025338353e+01,3.751027501038401510e+02,3.505527782829687133e+00,2.848094544678930085e+00
3.559902200488997437e+01,3.751339164835492852e+02,3.505347266027489361e+00,3.117135310891034905e-01
3.560791286952655810e+01,3.751650812539897970e+02,3.505165722909838522e+00,-1.060151380182090186e+01
3.561680373416314183e+01,3.751962444060386588e+02,3.504983154403822354e+00,-5.989304389141054230e+00
3.562569459879973266e+01,3.752274059305806304e+02,3.504799561435965494e+00,5.723350319560772448e+00
3.563458546343631639e+01,3.752585658185086004e+02,3.504614944932201048e+00,5.207317017297828698e+00
3.564347632807290012e+01,3.752897240607233584e+02,3.504429305817902573e+00,2.096718230454107879e+00
3.565236719270949095e+01,3.753208806481337660e+02,3.504242645017829894e+00,-5.467302906293589615e-01
3.566125805734607468e+01,3.753520355716565859e+02,3.504054963456195715e+00,3.257391637550770547e+00
3.567014892198265841e+01,3.753831888222165958e+02,3.503866262056613223e+00,2.181721312481244457e+00
3.567903978661924924e+01,3.754143403907465881e+02,3.503676541742141382e+00,-4.834925603370393787e+00
3.568793065125583297e+01,3.754454902681873136e+02,3.503485803435237855e+00,3.943918997283906158e-01
3.569682151589241670e+01,3.754766384454875379e+02,3.503294048057786547e+00,-1.384534658909601035e+00
3.570571238052900043e+01,3.755077849136039845e+02,3.503101276531110031e+00,2.686720602866591090e+00
3.571460324516559126e+01,3.755389296635013920e+02,3.502907489775940242e+00,-3.163109013364761246e+00
3.572349410980217499e+01,3.755700726861524004e+02,3.502712688712452227e+00,3.802738072986617368e+00
3.573238497443875872e+01,3.756012139725377779e+02,3.502516874260215296e+00,-1.982276125626209584e+00
3.574127583907534955e+01,3.756323535136462510e+02,3.502320047338245423e+00,4.265822083703820766e+00
3.575016670371193328e+01,3.756634913004744476e+02,3.502122208864966169e+00,4.009749720745411139e+00
3.575905756834851701e+01,3.756946273240269534e+02,3.501923359758257526e+00,-3.940421634334345669e-02
