r,Q,R,temperature,E_r
4.856898939339143201e-07,7.679558623861922119e-13,2.285689402389359147e-05,3.312729627599174478e+02,5.952665840638697409e+04
2.081526660135221395e-05,2.733399643715708094e-13,3.810652754674751495e-05,2.726831297805928784e+02,9.447584085066487023e+04
1.912888672232674364e-05,1.913223769658500287e-13,4.923685972731157984e-05,3.182511554116492221e+02,5.450537262672636280e+04
9.814417536189929862e-06,3.037520581306815250e-13,6.088392739740195029e-06,2.447916792301396640e+02,2.834267174836782739e+07
1.355056944926549268e-07,2.149235484663170365e-13,2.572499024018814332e-05,2.543074433874098190e+02,6.654178783912580002e+02
2.064451658011888603e-06,2.131717201705989157e-13,2.208109234444908796e-05,3.747221755626650861e+02,1.019012806537290307e+05
6.124681996344424041e-07,2.922647901732175647e-13,1.400507030532069020e-05,2.132219462176319666e+02,-5.593265258549316786e+04
1.532272957154216670e-07,7.602665495415139191e-13,1.781483159083064680e-05,3.281776345379841473e+02,3.828159566283145250e+04
4.031835641155221640e-07,5.269257361987192043e-13,1.322509944901421049e-05,2.581798330483696873e+02,4.579482211641047616e+04
8.032583545834585687e-06,5.945627481981554758e-13,4.109855424671702873e-05,2.775721385983804339e+02,6.549520642387066619e+04
8.853461987386211962e-07,1.375698342728550115e-14,2.249352911358680994e-05,2.137979920279600492e+02,-9.071980929809540157e+02
3.676784543961512117e-05,2.394935015489246496e-13,2.094466681727225480e-05,3.838937963960783577e+02,1.592238017608504510e+06
1.382407035287436961e-05,8.378937921416446845e-13,2.040769647982962971e-05,3.352646722575215676e+02,4.767952622224684805e+06
4.959255017733587160e-07,3.635555591780497089e-13,1.292908565929132870e-05,2.869887356700840542e+02,9.505817565882384952e+04
4.146658270758150634e-05,1.198989112405686987e-13,1.527833479247625519e-05,2.867041815184267080e+02,6.267139549393979833e+05
1.498634353695142716e-07,9.018157504047868293e-13,1.784790795186474481e-05,3.608667143948875378e+02,5.505307015118729032e+04
1.241292888532493946e-06,7.522955090340275516e-14,2.413797368685726300e-05,3.801799201086925564e+02,1.693994039977891225e+04
4.925253671851415770e-06,3.256087284592028646e-13,1.382155491473327438e-05,3.961657754985674273e+02,1.810245130074194632e+06
5.302249049163782476e-06,1.568368432540868826e-13,1.229869204667006302e-05,2.025911783781469637e+02,-3.273607003219065955e+05
1.863767602963994647e-07,5.513059323857396171e-14,3.954969286634832398e-05,2.304575895310879332e+02,-4.754799794752227626e+01
1.450059443828852999e-05,7.939873279918259458e-13,2.015255239932408729e-05,2.824089353762209385e+02,4.582681540622541681e+06
6.989818525466429773e-05,9.049940275292484496e-14,2.163307076604027606e-05,3.595834234865769758e+02,1.664809442950536613e+05
1.461773644401303530e-05,3.121812346602613241e-14,3.589042786482242637e-05,2.175643015660006085e+02,-7.385011961722011620e+03
6.205913894061396289e-06,2.870813003578619587e-14,1.644750545127885769e-05,2.505331193560165275e+02,1.224600874954640312e+04
6.841499652237851787e-07,1.385148608595403593e-13,2.848701898284413926e-05,2.740666841171877763e+02,3.523485657665710733e+03
1.149207980250581234e-06,7.211500540589122230e-14,3.705074884747610692e-05,3.657064272706387555e+02,3.873388181945620545e+03
1.226004843479175735e-07,4.089579974222017968e-14,2.411536088541657742e-05,3.465910266993392383e+02,7.601574813960098709e+02
6.535863857085431998e-07,4.652366634895731322e-14,2.369646931223482093e-05,2.591335531679047790e+02,1.166837634260810091e+03
5.839945138484899077e-06,3.835561680534511618e-13,1.885631102553546274e-05,2.577843571660001203e+02,2.186598049594843178e+05
3.613626945945135273e-06,1.660512386379405565e-13,3.850972424956766721e-05,2.197018443284100897e+02,-6.726369928247373537e+03
2.340810914636112044e-07,2.231415831694550675e-13,3.225234038532213065e-05,2.010655281552717497e+02,-2.084354748211822880e+03
1.085929821642724282e-06,3.994810977677725614e-14,7.720853046918834433e-06,2.958136463846349216e+02,1.244630681220971310e+05
4.508270012025071069e-06,7.296951612032411566e-13,4.520704256639298581e-05,3.637827761726040876e+02,8.403662064449058380e+04
3.766795974745344618e-06,4.780505357713873747e-13,1.079616769780346845e-05,2.286005963144268662e+02,3.270296852765397634e+06
2.581405785163548180e-07,1.869293731736717523e-14,6.022820704212855880e-06,3.446315023324178810e+02,4.639291709571430692e+04
3.109720732963319523e-05,2.118844710863100084e-14,2.762996982450586879e-05,3.060488601109273077e+02,1.969277725606030435e+05
3.724392509704648179e-05,6.217084735361680318e-14,1.501796178933140188e-05,2.070691941398893903e+02,4.028343683160958462e+05
3.758315871368077737e-05,1.024106417403523814e-14,8.391613008145599046e-06,2.264547456659785496e+02,6.516421230003435630e+04
8.244803880190744113e-06,1.493735488837802754e-13,2.055237701807784508e-05,2.142433570600032340e+02,-1.157124962038624217e+05
1.943412170021572864e-05,8.144425764558983447e-13,3.199194111695776718e-05,2.453091261937138938e+02,3.108279433983235504e+05
2.346659130856731826e-05,1.192817748137932897e-14,1.563939630936600779e-05,3.322734987548353160e+02,1.946815033338435751e+05
3.110852386003557551e-06,3.662028571210450933e-13,1.952852426441720123e-05,3.857945776308202994e+02,4.042106390246797819e+05
3.127272382252616971e-07,6.767522942925244897e-13,1.395970578088788169e-05,3.203957070494267896e+02,1.353254341499627044e+05
1.494975646929104979e-06,3.392803305084167619e-13,4.968339857568218235e-05,3.431668387577494173e+02,8.598467254410341411e+03
1.112587016106944498e-05,3.113537910479208755e-13,7.097094088066342941e-06,2.727534624136022785e+02,2.260668076513133571e+07
1.663486840529992698e-05,3.329317758510883646e-13,8.994305476790119503e-06,2.193530884372106300e+02,1.081352096074505709e+07
2.159525010691273825e-07,6.907519380306093703e-13,1.834454194946971608e-05,3.657328410548875013e+02,5.744096274404313590e+04
2.233850147793408098e-07,9.700592650791644847e-13,1.449616448982491485e-05,2.603228340547182142e+02,3.888250991360828630e+04
1.014711826102494922e-06,1.261178719869100094e-13,2.906118685313731776e-05,2.693793748013203526e+02,3.933169625085512962e+03
8.886189186800998836e-05,3.143044252175040860e-13,1.357848438389354976e-05,3.509420882493011504e+02,3.577420602272350807e+05
2.633358440656777564e-07,3.426160525303048517e-14,2.960463481079422227e-05,3.662652657074562512e+02,8.287896276183271311e+02
1.352670784489468987e-07,1.994106601219101986e-13,1.545190474018327597e-05,2.806061456330699571e+02,7.315284872562417149e+03
4.045395343054996362e-07,9.090283947190300683e-13,6.375831490839436434e-06,3.186365687504988955e+02,3.996322552233605646e+06
1.723592959594113779e-05,4.094545618739778535e-14,3.254953554768497110e-05,3.903470552793323236e+02,5.908359764028940117e+04
6.710005789270865738e-05,1.303474988798443107e-14,7.127770249549241299e-06,3.143863629418303844e+02,2.602001429944817210e+04
1.270231436873407946e-07,4.330809472461292935e-13,5.654760705005808657e-06,2.697615880658716492e+02,2.655200564291860210e+05
1.692734938460268290e-07,2.717396343611287731e-13,3.138649705280290931e-05,3.993616306032822081e+02,4.104327562817323269e+03
1.847139582855188473e-05,6.997265455591986540e-14,1.405613177747063644e-05,2.627481288849978114e+02,1.843230034289731178e+06
2.015632235691529515e-06,2.076254352344744421e-13,1.628018094857805459e-05,3.024118086193184922e+02,1.398158515258976258e+05
2.782369124951821350e-07,3.195123298302898071e-14,5.872358770556018719e-06,3.684941206505970968e+02,1.059467947903805325e+05
2.834598118879385294e-05,4.158037189674588298e-14,1.024006606034815058e-05,2.393553286633902530e+02,4.651103442822900251e+05
2.253096455247727574e-07,1.922620820520099119e-13,2.252708062205596693e-05,2.454263953582995441e+02,5.793417222047064570e+02
2.367381759013426731e-06,3.440228242721973679e-14,2.675931447210165470e-05,3.561113542677206283e+02,9.603889020925882505e+03
4.871255173681361745e-07,1.664388996510252191e-14,7.945824456806178007e-06,3.806948237290902739e+02,4.134242455452597642e+04
3.633707825728509349e-05,3.714133392449245525e-14,1.906650338993423225e-05,2.656307584490004388e+02,2.528180674284914567e+05
2.143989052725936695e-06,2.791295796894209359e-14,2.531384570351195019e-05,3.138656638592810850e+02,6.015843440580104470e+03
6.743046203601885666e-05,3.319651002876325415e-14,9.270041158964644937e-06,2.021314559647028375e+02,6.561917649514140794e+04
1.050611196103568864e-05,1.504131258996210015e-14,1.084285035652503157e-05,2.900885687794419141e+02,4.242681003698031418e+05
2.555184262621786230e-07,5.731062343456327060e-14,1.327278382756425533e-05,2.579384150544530030e+02,3.011924022292380869e+03
2.779519599259609535e-06,2.645366366886338947e-13,3.183894021741323930e-05,3.761349073670700704e+02,5.714064736650175473e+04
3.187349138608749823e-05,7.720535324036683013e-14,6.507541047190160045e-06,3.944141914093854098e+02,6.830283912905636244e+05
2.628815670539978759e-07,2.577109436100902643e-13,5.401842549566565698e-06,2.277694581003907786e+02,-8.666184599181753583e+03
2.230796091230542589e-05,3.248527307725034135e-14,3.844263709981062682e-05,2.007494437009032708e+02,-1.897645537324859106e+04
9.921898354953579942e-05,4.974906154821978348e-13,5.953911360107238175e-06,2.670350254191563977e+02,4.541987805941738770e+05
6.342438121369252096e-07,3.486678856223982674e-13,2.908548309228420719e-05,3.947938089708275697e+02,2.436670559121976112e+04
3.537354527591839401e-07,4.340930746355682531e-13,7.685314990733669747e-06,3.358973628233950421e+02,6.920598699699875433e+05
8.786132360412496686e-06,5.821265855585811656e-13,2.177198367130456916e-05,2.544546027387097524e+02,3.933986958146571415e+05
2.084053060058490973e-07,1.865401915340992256e-14,3.427445029229014682e-05,3.655438341608177666e+02,2.292649711797501197e+02
2.371142518596858036e-05,3.334962105193606310e-13,5.224360257581146390e-06,2.371943616829543373e+02,5.331215098024128005e+06
3.464235436996316275e-07,5.217736765755937875e-13,2.581398907008629492e-05,2.567996234035295515e+02,4.754545928224886666e+03
5.186507099846287390e-06,7.465950871543550645e-14,8.821407284823523228e-06,2.884808279173206529e+02,9.459740466133037116e+05
1.210960575304956591e-07,8.642057765100462484e-14,2.509013699801922371e-05,3.186998878203372669e+02,1.131203283170406849e+03
3.796103157167932410e-07,4.069651884907994826e-13,5.862563510922233778e-06,3.406522570149259082e+02,1.818659950621706899e+06
1.223168594739574913e-05,1.094696461263981480e-14,1.804775263765344214e-05,2.498577759622806980e+02,7.096502407758238405e+03
6.717543622044805192e-06,6.369506969682991225e-14,1.107610917165080003e-05,2.553862885563756322e+02,2.049591665565693402e+05
2.653977951959256320e-07,3.775225531536976243e-13,3.339914213638393766e-05,2.533993194081070612e+02,9.831949248137439099e+02
3.718755541742256090e-07,6.872735509238009660e-14,2.562014110613164371e-05,3.536324667795644814e+02,3.376509461510275287e+03
1.596331414174248162e-05,1.858560609978772877e-14,8.590910700034545017e-06,3.362953491379172988e+02,6.555128755208849907e+05
9.920223656528419723e-05,7.639207902266832953e-14,7.794588745994895278e-06,3.351735724956623130e+02,6.976795937611436239e+04
6.175255062962956205e-07,6.520582267753675509e-14,8.496320357359392182e-06,3.720893664338402687e+02,1.615166599597021414e+05
2.394203846036502866e-05,5.369611926645839890e-13,3.796284526447252412e-05,3.221214436840524513e+02,4.763884652789956890e+05
1.476663076680034238e-07,3.541332219056108258e-14,4.266024120174388901e-05,2.770068150943873775e+02,6.221258571266895387e+01
2.596103716717803188e-06,2.852072191823092318e-14,5.739136944069901398e-06,2.460152764438086592e+02,1.822312972424217733e+05
5.928277297584314936e-05,5.125382056719211682e-14,4.536576510903610795e-05,3.494697179846792210e+02,1.310749929404276772e+05
6.203788985505108581e-06,4.400760576553093548e-13,1.404923051778151976e-05,2.681685379834644323e+02,1.865791869754253654e+06
1.117630660721275390e-06,1.648077518332079277e-13,3.095982189697638699e-05,2.636760947116534908e+02,3.855066909005879097e+03
1.439472637199284761e-05,1.463056845391003524e-13,1.548665073864293371e-05,3.234916521046040430e+02,1.702944539419563022e+06
5.115667842551607359e-06,2.474922530791909626e-13,1.495685115088251763e-05,2.356561739174674415e+02,5.437311125355400145e+04
3.271858018230397972e-06,1.434247822588891985e-14,4.869242955669494304e-05,2.776812588571669949e+02,3.818636897562952299e+02
2.739600823902525585e-05,1.265158100571159879e-13,6.933712159397034787e-06,3.993595652003181726e+02,1.515028639286245918e+06
2.184299736927617595e-05,2.362942120424402697e-14,3.465064629907100533e-05,2.903742451237868636e+02,1.665595506912931160e+04
2.112817455843547217e-06,8.565343058347694925e-14,4.935600672574667511e-05,2.131506015785325872e+02,-1.311528902576417295e+03
1.016072106797391621e-05,1.460825448622521602e-14,2.222636860831522752e-05,2.178738150934971429e+02,-1.007954644590436874e+04
5.830810199988647094e-06,1.565051252201881125e-13,2.547730408240446605e-05,3.194035368901969036e+02,9.646163003219896927e+04
1.031410778967251393e-06,7.724530240266086859e-13,9.854963649479539490e-06,3.833984238889509015e+02,2.386930759596917778e+06
3.468501980170052874e-07,3.615093473273351332e-14,4.663343386762638839e-05,2.066093617667178819e+02,-1.381524119423076229e+02
4.571548750560331990e-06,2.010344172932649385e-14,7.740385344370287891e-06,2.973729567430095244e+02,3.024755872954316437e+05
9.354564649860851826e-07,8.767811561244162591e-13,5.929443069111615852e-06,3.260314461613767776e+02,1.950659400780037791e+07
1.954624878628317231e-05,2.271530008708450219e-13,8.852726204900485533e-06,3.752777552265067698e+02,5.343702264076665975e+06
3.417745375906976906e-05,6.337355370966998049e-13,3.676551606996295908e-05,3.112360827241506058e+02,1.000230340963369701e+06
9.537432976683395209e-06,5.484033239513262074e-14,1.413213791607059223e-05,2.513291921619937739e+02,7.955278529168065870e+04
6.095734110639919201e-07,3.539712986641037131e-13,8.355264163045867670e-06,2.863081143438080289e+02,4.644445300748941372e+05
2.898140617203583626e-06,1.238480886488785734e-13,2.196706093532850774e-05,3.693513114241037556e+02,8.243114539583234000e+04
6.417058539404189290e-05,2.371375804264310370e-13,8.840651214994555771e-06,3.878300023480823597e+02,5.175818045008972404e+05
1.959494373993767707e-06,1.335922636519036536e-14,1.526727067936884343e-05,3.389426635508139611e+02,1.491948532571335818e+04
7.387428333845599090e-07,3.538908338815312885e-14,7.943150365881355437e-06,3.260780932249779767e+02,9.555086560664101853e+04
2.387540297596203506e-05,1.095113426396756108e-13,9.980616134435325883e-06,2.336241987511252773e+02,1.726665855383273447e+06
7.550602034574115605e-05,2.281824039311259447e-13,7.868801405493260173e-06,2.471266888087562563e+02,3.597241607191333314e+05
5.389771802422359042e-06,1.823842840001313170e-14,2.073019286519663532e-05,3.718848529141533845e+02,2.760393313888827470e+04
6.844694063643850962e-06,1.441073001759903850e-14,8.353841823220237197e-06,2.454626524901250093e+02,7.788707033498608507e+04
5.529784312941174551e-06,3.392848756544464980e-14,4.959395117353086654e-05,3.964322865501495130e+02,4.211803950559795339e+03
6.671201176749055587e-06,3.190563275098309245e-13,3.913108912674060345e-05,3.268490992886841013e+02,6.585791705566621386e+04
2.109843979767810041e-05,5.643839565144369051e-13,1.481927225656496746e-05,3.252834788621240705e+02,1.139526937897209264e+07
1.891955094690115647e-06,1.358152442784801175e-14,3.233455759184279395e-05,3.523922031506061785e+02,1.677728285453499211e+03
3.427470580997697462e-06,3.683932400508714367e-13,1.684397371764555373e-05,3.465796654667614121e+02,5.795392768009020947e+05
