Vb,g,T,S0,Td,Td_noisy
2.039503263206028372e+00,5.118067265115634479e-01,3.244106831871361862e+01,1.930477857361625915e+00,6.402872936934263848e+00,6.379131777414944082e+00
5.214971287656121390e+00,6.846748651365034410e-01,2.216562122852852212e+01,4.013256020322303996e+00,6.151169428337233569e+00,6.120436700310228240e+00
1.075654809726992456e+00,5.575196620812341575e-01,2.655376669031717540e+01,1.998115924995716775e+00,5.689810250107799838e+00,5.698853292890118993e+00
1.638155872643773714e+00,9.951122555084889187e-01,3.874966788368690374e+01,4.721688196752968913e-01,3.247415320525816718e+00,3.302986449003175284e+00
2.512693377537344563e+00,7.545313891139696638e-01,2.879004811770469985e+01,3.003930673235746696e+00,5.330471405529926265e+00,5.387629168106962574e+00
2.405163429379061135e+00,8.471967511119358196e-01,3.978787629479762700e+01,1.576197214000932378e+00,4.095178170766476278e+00,3.996739801635370348e+00
4.971592953803702031e+00,4.102619256207382659e-01,3.554908402561970604e+01,3.524706311549107074e+00,9.340269912874763492e+00,9.412118705036780497e+00
9.283258155244966670e-01,9.273677065547496490e-01,3.840010082057735019e+01,5.828949958420936994e-01,3.791032545262564835e+00,3.768786379496190442e+00
2.826151674690949189e+00,8.058606479477034013e-01,2.010658874424672504e+01,1.133854559165723863e+00,3.877005783824507112e+00,3.901561751079899665e+00
4.963979590060785263e+00,7.699350718591509990e-01,2.026493898206503985e+01,4.010205176904891644e+00,5.501297261857668097e+00,5.435111764596610939e+00
4.837465968786074377e+00,8.551472592303814846e-01,3.024929158173901556e+01,1.814176827998408070e+00,4.910117524920230458e+00,4.866008159003857081e+00
5.528489479878818891e+00,5.155229557864848822e-01,2.940699993049252470e+01,4.342879002845292824e+00,8.385081537885275438e+00,8.403397769870323941e+00
6.441369587459008228e-01,7.012864891699962522e-01,3.663132006203771596e+01,4.742353142413480604e+00,5.395117766559161865e+00,5.305901575518857882e+00
5.957153538095441014e+00,8.809308472258787770e-01,3.185974106586315102e+01,3.574920889486350450e+00,5.532172713317839552e+00,5.572567689518465706e+00
2.721750586056335131e+00,3.668161110144958492e-01,3.785100083004050475e+01,3.887538700766954403e+00,9.403522730773602234e+00,9.376586050460934629e+00
5.476833731086410140e+00,8.769529962619360131e-01,3.241134958652455111e+01,1.596216354384816904e+00,4.781136095203097014e+00,4.794978257222483720e+00
5.943293737168196422e+00,8.154170017192418074e-01,3.382463052340236231e+01,2.562394773226258859e+00,5.470658327819339029e+00,5.478068570636738244e+00
2.900778845599504052e+00,8.345152838761855651e-01,2.627561282186582048e+01,2.241530955821170679e+00,4.714518658541533291e+00,4.686813527820140379e+00
3.331105483134627399e+00,7.035898585339009914e-01,2.443220297839607724e+01,1.021088321182336500e+00,4.572297874288431707e+00,4.637968855771314125e+00
3.075654512511844185e+00,4.516377253563157446e-01,3.022920075815285657e+01,3.969966827815187838e-01,5.746136677698117090e+00,5.863202414734628221e+00
5.990738309794751082e+00,6.399211511814513198e-01,3.253604400733362212e+01,6.115185418462707467e-01,5.024965255349693294e+00,5.056503067352286607e+00
3.250926583011210624e+00,9.127550113307997259e-01,3.146979408091403485e+01,1.901581386282327868e+00,4.543998591811955201e+00,4.458215489159782052e+00
4.183069194119115153e+00,7.826418854366070654e-01,2.795118951974260568e+01,2.977638345264007613e-01,3.925587561046778529e+00,3.931682843920704329e+00
2.859563291075591707e+00,6.056589073122778943e-01,2.348354869678021117e+01,3.482883591291708214e+00,6.149964505457120367e+00,6.138677521050516006e+00
4.471031415700746692e+00,3.162685949772922056e-01,2.303560555337751481e+01,1.503701883654066651e-01,5.582318934585730474e+00,5.627840018245754194e+00
4.345669446773353428e+00,8.933566930210743440e-01,2.883947807542727659e+01,4.290801691201040491e+00,5.447306505824199618e+00,5.450375218586248849e+00
4.501183956352678983e+00,5.673413151626771622e-01,3.010580053822042146e+01,1.395572362515342668e+00,6.145312003145932955e+00,6.252474061779257575e+00
3.654731867975561599e+00,2.959853297023652963e-01,3.075645784132787597e+01,4.854763908440951958e+00,1.289392459848937023e+01,1.292858345980664581e+01
3.066435026347818837e+00,4.145878495002538466e-01,2.114758954894295684e+01,3.490172458884498230e+00,7.921339976304415664e+00,7.951260525809841440e+00
2.235401909237562545e+00,4.473985932578864455e-01,2.996446910986804468e+01,3.969429457324470611e+00,8.202323159228535943e+00,8.185172997575882903e+00
3.487298230199226801e+00,6.270580448088572956e-01,3.239512393869762263e+01,4.729614661614723659e+00,7.052267381509194522e+00,7.007796475073192255e+00
3.510994177504241698e+00,1.167120440702806988e-01,2.573071126661180230e+01,2.741218891502785304e+00,2.357030029950539429e+01,2.356605746706272342e+01
3.851874277762398435e+00,3.046785165099347159e-01,3.723751024192489467e+01,9.584643640143207799e-01,8.331691953326236799e+00,8.341840913468599794e+00
8.021243800111741429e-01,1.724547383804833078e-01,3.427580043590538139e+01,2.281691155375282776e+00,1.509894858254983774e+01,1.512290971855679977e+01
1.054975524097176098e+00,9.567876358982086993e-01,2.732611293990566992e+01,4.152125652067968353e+00,4.166973491966436960e+00,4.177032970780683918e+00
4.565897213733610016e+00,4.633777003271490891e-01,2.646881478741722304e+01,1.837252323496555206e+00,7.243492095839574318e+00,7.229496766055754087e+00
4.594075624134593916e+00,4.878312799432016345e-01,2.148044254752096549e+01,5.920194712545342464e-01,5.037153443496391603e+00,5.039629034542989494e+00
1.197115583465629074e+00,7.361167669827329840e-01,2.239817855902901300e+01,2.092380931056140536e+00,4.344731539293966271e+00,4.321600585697827235e+00
4.707854583094617240e+00,6.502232956747707737e-01,2.684289576794087750e+01,3.605043128934972696e+00,6.572152329895532219e+00,6.522671896335217490e+00
5.724761598739444679e+00,6.200908808030113351e-01,2.905245059790819084e+01,2.457444402991235677e+00,6.540226825910496089e+00,6.496851718826529343e+00
5.718879917195821783e+00,6.037655853823422625e-01,3.133770153453774654e+01,8.339960875763976489e-01,5.478860838781550058e+00,5.503506741830687332e+00
3.587627903422019759e+00,3.660500701890514463e-01,3.158187802704308211e+01,4.219958887547707427e+00,1.050330941815376029e+01,1.053958916336805451e+01
1.298142571146216229e+00,6.934046496167266538e-01,2.465456018486878520e+01,4.879962811017639623e+00,5.276651929244324357e+00,5.265820738090971176e+00
4.789741428294934877e+00,4.305395163562323324e-01,2.365150935170082036e+01,4.837147551080763996e+00,9.131327302150118896e+00,9.124497104291918959e+00
3.340176994658500931e+00,8.326894565475696508e-01,3.777252213593496322e+01,1.267360505277568050e+00,4.325327626795253622e+00,4.352641258145363068e+00
5.476943363566615375e+00,3.794893265238381552e-01,3.582027635937171794e+01,3.009867010140256482e+00,9.616881862384547119e+00,9.610062928619845124e+00
3.463593030027710018e+00,5.532299132924314300e-01,3.163297437101864418e+01,3.431937413902268919e+00,7.276738042317154154e+00,7.433827866382363148e+00
1.661817781242247438e+00,1.412050339042252856e-01,2.314855190625574011e+01,3.986214239200235099e+00,1.844299888180538005e+01,1.844942695050304948e+01
1.147599454635387373e+00,1.523970366921685582e-01,3.484295321914394350e+01,6.214565565478744613e-01,1.460998870087620105e+01,1.458401781697532229e+01
6.315194919131548179e-01,6.512661107979864639e-01,2.801455532608632382e+01,1.333397318032054635e+00,5.692275264914979260e+00,5.601735114525576265e+00
5.409522020727489888e+00,1.495043707609996775e-01,3.273617010542229622e+01,3.626858762771579592e+00,2.212533947739768081e+01,2.213584757890698995e+01
5.571487597166722594e+00,9.558808134346780117e-01,3.656114193514325450e+01,3.590292432483852991e+00,5.067793175550456830e+00,5.119043747827358715e+00
1.018246499683210349e+00,3.112509840723047816e-01,3.755810207501222919e+01,8.150463810700492306e-01,8.220447672736877820e+00,8.217631186482110550e+00
4.249942315058067521e+00,5.817030071129715152e-01,2.441401410142175266e+01,4.349343042190843001e+00,7.109848755351425353e+00,7.171907539538392662e+00
2.123352402321471821e+00,4.132869638812076696e-01,3.943583174408931313e+01,3.001990098438521049e+00,7.553617350973418354e+00,7.523965483431645396e+00
5.305954146804932492e+00,1.110963116259651856e-01,3.312451748614088132e+01,1.432707851685294909e+00,2.223406846139780058e+01,2.222901298482140930e+01
5.813871458281976601e+00,8.526483055716748138e-01,2.087911969143755542e+01,3.413635299500414888e-01,3.399974308809724732e+00,3.390705713338048710e+00
2.978147537631993913e+00,6.991056388271404964e-01,3.263564154102483883e+01,2.337578276267015198e+00,5.578555960075970432e+00,5.540989580810778747e+00
2.612485036587631981e+00,1.016642132985428465e-01,2.229263604503127283e+01,4.342708050465691194e+00,2.724663374792424975e+01,2.717250174373693739e+01
5.453406846592948831e+00,4.403671158127479002e-01,3.132260647885386362e+01,3.467864504840040940e+00,9.064387598632828613e+00,9.016748016802070609e+00
2.045653297754941313e+00,7.731174025910021452e-01,2.507241924784259623e+01,3.886566816971469329e+00,5.078709001250489408e+00,4.983619117237259921e+00
5.411658441036456324e+00,6.353033551335547369e-01,2.773161290117931443e+01,2.310106709158731952e+00,6.254602814955994461e+00,6.292557333720594670e+00
5.757412399575425610e+00,6.226168098826488917e-01,3.400573422197371798e+01,2.179862080871809216e+00,6.377395698530360590e+00,6.368823959334440232e+00
1.717614684547779769e+00,2.250489309616999223e-01,3.484484973266734897e+01,3.134223060405630257e+00,1.292558976459985232e+01,1.292040407745460406e+01
2.681187777554952856e+00,1.761158730243529424e-01,2.309833107944830033e+01,5.807698073745982681e-01,1.042671875253841662e+01,1.039800340859150651e+01
4.677537020377799948e+00,9.441716552303808241e-01,3.706719787830332535e+01,3.802978506955468241e+00,5.053412347662725068e+00,5.100999498913185271e+00
1.837385157918726808e+00,3.889488758542298807e-01,3.169158774865245931e+01,2.476957448179955001e+00,8.143165865290599825e+00,8.100852128875791536e+00
4.303698479181889525e+00,3.311340178422034208e-01,3.541963616566979312e+01,3.923489689228024657e-01,6.913040077076040291e+00,6.997275978343112435e+00
2.853522455079124942e+00,3.913590331701927161e-01,2.949233677246751029e+01,3.620496516907666606e+00,9.281632643699294860e+00,9.335882805632541803e+00
5.828116730715020566e+00,6.435841350597761856e-01,2.563299234729342047e+01,4.162859245823620213e+00,6.850845289113006054e+00,6.815889587093870716e+00
5.225689904731629198e+00,4.838234830666938713e-01,3.746444624105602372e+01,2.190446157593168408e+00,7.301127757108019978e+00,7.291099970743259107e+00
5.702469710794212610e+00,5.076968223970119709e-01,3.312419936235743023e+01,4.725581509488031351e+00,8.674549042670530952e+00,8.706005743432253752e+00
3.697602594293908140e+00,3.933119937842547431e-01,2.618435500569896135e+01,1.111041836750297218e+00,7.155558409089865179e+00,7.218129309738803734e+00
4.650824039839165813e+00,3.625482072775457754e-01,3.699769022979472055e+01,4.847012767541988287e-01,6.542586688662495042e+00,6.502973474172301316e+00
1.904057594284550792e+00,6.872643227622844408e-01,3.396568437348951619e+01,4.690821296936467100e+00,5.903213277019091265e+00,5.878263412075816596e+00
4.392090779706646408e+00,3.662246933336577026e-01,2.669675061277408545e+01,3.798225761236063924e+00,1.015288895452932039e+01,1.027813727512562458e+01
1.161079940442202973e+00,6.035926339932889961e-01,2.469166266360047501e+01,3.745513385939548634e+00,5.561974076426274394e+00,5.607952799043117054e+00
2.108444029148851762e+00,6.610824350768116364e-01,2.763645544444758073e+01,1.972421369943175407e+00,5.244082963472162184e+00,5.288907890291755010e+00
4.207054378037821785e+00,5.435710013792249828e-01,2.741300668450260503e+01,4.689990231778938146e+00,7.863162070874757603e+00,7.959843320064311278e+00
5.296898122976217316e+00,8.638445512011847516e-01,3.679145675572830498e+01,2.068461944457405666e-01,3.547738129240008753e+00,3.570031039191124744e+00
1.501003542539627089e+00,9.776764560030798412e-01,2.044965535542960922e+01,2.016567516643290592e+00,3.477971999615706356e+00,3.455159611591493540e+00
1.976186703221144647e+00,5.360899316753916510e-01,2.500895850743054538e+01,4.480508989409593745e+00,6.785716443606383486e+00,6.699271000286140421e+00
1.017117919247595648e+00,4.967915057293217362e-01,3.113263613990199019e+01,4.692778309137131565e+00,6.996980542545180093e+00,7.040070787118531292e+00
5.891438981133629849e-01,9.352708137830187951e-01,2.172176271368232747e+01,3.446697032454330234e+00,4.152385177748432632e+00,4.095717001088831744e+00
2.012677428272789282e+00,5.053202288274364351e-01,2.365488481593757442e+01,4.995539572457690980e+00,7.129380496296735537e+00,7.162918520293946933e+00
2.980118226676338189e+00,6.398744702739862511e-01,2.513928156598573338e+01,4.710626747732801434e+00,6.478441522520624218e+00,6.379699993829382798e+00
7.487722829836145344e-01,7.708693657620794282e-01,2.758397802149580613e+01,3.392664916451348489e+00,4.912194833040667952e+00,4.888477221757824509e+00
1.293564323365777646e+00,2.395400315795010171e-01,2.104728895946883327e+01,2.922573526867342508e-01,7.997900538907941836e+00,7.997002277624676303e+00
4.260854015882302726e+00,7.433025205769798749e-01,3.022296742565284688e+01,1.690171049665068481e-01,3.948134911818685477e+00,3.885558834571367193e+00
5.246942011607389489e+00,8.107321551515842550e-01,3.271716000040376571e+01,4.192172940348367405e+00,5.962002357547453002e+00,5.934662288118827789e+00
7.251024161434658222e-01,4.424283466020944022e-01,3.250934612638357635e+01,4.648031675794960904e+00,7.687770287338589803e+00,7.646180646210075871e+00
4.690635982781183877e+00,7.196701207472361306e-01,2.128175022037046915e+01,3.911038750318127200e+00,5.776509599619505053e+00,5.782999418661896485e+00
2.190608359501336366e+00,8.030393736820212736e-01,3.851306544733190407e+01,1.396115648325113368e+00,4.196655519564060022e+00,4.133702751542818632e+00
2.775468297963282982e+00,3.757562282682671562e-01,3.202918552790242757e+01,1.779409071207378013e+00,8.282336637554211123e+00,8.269233805315735708e+00
5.763750958811383995e+00,6.942952856544796214e-01,3.629686393075074591e+01,4.409586143591912588e+00,6.639897528640765323e+00,6.708604638234130668e+00
2.456548387041502579e+00,3.239916699239977493e-01,2.864785448311245375e+01,3.002920768997507039e+00,1.006159623370100320e+01,1.013163772209685831e+01
1.583225064047609543e+00,6.591817253440315216e-01,2.088631636116069146e+01,2.435273129815188398e+00,4.703771424034490778e+00,4.798291461921224688e+00
5.071684405039778021e+00,2.794113066955916658e-01,2.844456931369914443e+01,4.610692583886109031e-01,8.059304060180782159e+00,8.080064036042085007e+00
1.697718148604134614e+00,6.216567481944056395e-01,3.761755134401290235e+01,4.206035312883110722e-01,4.435824322494508642e+00,4.415469020595278238e+00
3.928937471293071582e+00,3.184490385549474945e-01,3.271462398497419599e+01,3.393504170874628301e+00,1.128423804686854837e+01,1.130067065551731886e+01
3.829670857864541311e+00,2.645862595386371252e-01,2.405383843851816295e+01,8.347877341020902842e-01,8.578025577854564432e+00,8.613543527184438275e+00
1.380861324698870352e+00,9.736885375860077074e-01,2.503678660115424037e+01,1.906756919617606849e+00,3.718472627310259959e+00,3.732468163270480144e+00
4.859856847787938250e+00,1.681839820030177624e-01,2.938698823127626980e+01,1.776926553010193255e-01,1.017780593639523801e+01,1.025031865084318028e+01
4.034642181373358838e+00,5.726276386644814087e-01,2.374178768921287030e+01,1.168956213757537554e+00,5.389626026173470308e+00,5.356747686585484836e+00
1.022900455345926218e+00,6.115996816554474247e-01,3.677443265942272888e+01,1.380386515273121839e+00,5.220049551774446961e+00,5.209692441831235143e+00
4.568361393490023126e+00,8.094611766265843444e-01,3.602616817360706847e+01,3.404015171576274312e+00,5.561113602598890537e+00,5.485124838158786709e+00
