t,n,c,T_fuel,dn_dt
3.937787557511502712e+01,6.938580883409031230e+01,5.557891264992277684e+03,6.931124535259216124e+00,-3.730687487589534612e-03
3.938787757551510538e+01,6.938577154819986959e+01,5.557955015711673695e+03,6.931131987667640715e+00,-3.723415711881727930e-03
3.939787957591518364e+01,6.938573433507079358e+01,5.558018713016905167e+03,6.931139428898452692e+00,-3.716157762283955890e-03
3.940788157631526190e+01,6.938569719457160545e+01,5.558082356955324030e+03,6.931146858969966296e+00,-3.708913615383835349e-03
3.941788357671534726e+01,6.938566012657091164e+01,5.558145947574239472e+03,6.931154277900469118e+00,-3.701683263237498522e-03
3.942788557711542552e+01,6.938562313093737544e+01,5.558209484920919749e+03,6.931161685708221221e+00,-3.694466674751595292e-03
3.943788757751550378e+01,6.938558620753980222e+01,5.558272969042589466e+03,6.931169082411456017e+00,-3.687263834351028891e-03
3.944788957791558204e+01,6.938554935624699738e+01,5.558336399986430479e+03,6.931176468028382942e+00,-3.680074718715786730e-03
3.945789157831566740e+01,6.938551257692792262e+01,5.558399777799584626e+03,6.931183842577181231e+00,-3.672899312341826317e-03
3.946789357871574566e+01,6.938547586945158230e+01,5.558463102529149182e+03,6.931191206076005251e+00,-3.665737599725105156e-03
3.947789557911582392e+01,6.938543923368706601e+01,5.558526374222179584e+03,6.931198558542983612e+00,-3.658589542311574405e-03
3.948789757951590218e+01,6.938540266950356283e+01,5.558589592925690340e+03,6.931205899996215614e+00,-3.651455132335001963e-03
3.949789957991598754e+01,6.938536617677031870e+01,5.558652758686653215e+03,6.931213230453776575e+00,-3.644334346738276054e-03
3.950790158031606580e+01,6.938532975535669323e+01,5.558715871551995406e+03,6.931220549933714281e+00,-3.637227170166568158e-03
3.951790358071614406e+01,6.938529340513208865e+01,5.558778931568605913e+03,6.931227858454048985e+00,-3.630133571874694098e-03
3.952790558111622232e+01,6.938525712596603512e+01,5.558841938783328260e+03,6.931235156032776068e+00,-3.623053528897912656e-03
3.953790758151630769e+01,6.938522091772811962e+01,5.558904893242965045e+03,6.931242442687863381e+00,-3.615987033725787114e-03
3.954790958191638595e+01,6.938518478028800018e+01,5.558967794994275209e+03,6.931249718437250351e+00,-3.608934047974798887e-03
3.955791158231646421e+01,6.938514871351543434e+01,5.559030644083978586e+03,6.931256983298854202e+00,-3.601894564233987239e-03
3.956791358271654246e+01,6.938511271728025065e+01,5.559093440558748625e+03,6.931264237290560182e+00,-3.594868551935803680e-03
3.957791558311662783e+01,6.938507679145239138e+01,5.559156184465219667e+03,6.931271480430231335e+00,-3.587855988307353527e-03
3.958791758351670609e+01,6.938504093590184141e+01,5.559218875849983306e+03,6.931278712735702285e+00,-3.580856858278025356e-03
3.959791958391678435e+01,6.938500515049868511e+01,5.559281514759586571e+03,6.931285934224780121e+00,-3.573871131429484649e-03
3.960792158431686261e+01,6.938496943511307791e+01,5.559344101240537384e+03,6.931293144915247062e+00,-3.566898785038574715e-03
3.961792358471694797e+01,6.938493378961528890e+01,5.559406635339299100e+03,6.931300344824856907e+00,-3.559939804183898104e-03
3.962792558511702623e+01,6.938489821387562984e+01,5.559469117102293239e+03,6.931307533971338586e+00,-3.552994166263090392e-03
3.963792758551710449e+01,6.938486270776451192e+01,5.559531546575901302e+03,6.931314712372393494e+00,-3.546061840971503898e-03
3.964792958591718275e+01,6.938482727115244586e+01,5.559593923806458406e+03,6.931321880045697270e+00,-3.539142805777828471e-03
3.965793158631726811e+01,6.938479190390998497e+01,5.559656248840261469e+03,6.931329037008896243e+00,-3.532237038143648533e-03
3.966793358671734637e+01,6.938475660590781047e+01,5.559718521723561935e+03,6.931336183279613650e+00,-3.525344523382045736e-03
3.967793558711742463e+01,6.938472137701664622e+01,5.559780742502571229e+03,6.931343318875444304e+00,-3.518465223571354272e-03
3.968793758751750289e+01,6.938468621710731554e+01,5.559842911223458032e+03,6.931350443813956375e+00,-3.511599124067288358e-03
3.969793958791758826e+01,6.938465112605074125e+01,5.559905027932347366e+03,6.931357558112691386e+00,-3.504746202516173526e-03
3.970794158831766651e+01,6.938461610371788879e+01,5.559967092675324238e+03,6.931364661789165105e+00,-3.497906428869157480e-03
3.971794358871774477e+01,6.938458114997985149e+01,5.560029105498428180e+03,6.931371754860864876e+00,-3.491079780872041738e-03
3.972794558911782303e+01,6.938454626470775111e+01,5.560091066447660523e+03,6.931378837345254063e+00,-3.484266228518606567e-03
3.973794758951790840e+01,6.938451144777285151e+01,5.560152975568978036e+03,6.931385909259766720e+00,-3.477465765080012261e-03
3.974794958991798666e+01,6.938447669904645920e+01,5.560214832908293829e+03,6.931392970621811145e+00,-3.470678345223632277e-03
3.975795159031806492e+01,6.938444201839995173e+01,5.560276638511481906e+03,6.931400021448770765e+00,-3.463903962206416054e-03
3.976795359071814318e+01,6.938440740570484877e+01,5.560338392424371705e+03,6.931407061758000587e+00,-3.457142570887583588e-03
3.977795559111822854e+01,6.938437286083268418e+01,5.560400094692751736e+03,6.931414091566828972e+00,-3.450394164531189745e-03
3.978795759151830680e+01,6.938433838365510553e+01,5.560461745362367765e+03,6.931421110892557635e+00,-3.443658713457864451e-03
3.979795959191838506e+01,6.938430397404385985e+01,5.560523344478921899e+03,6.931428119752462536e+00,-3.436936187966921352e-03
3.980796159231846332e+01,6.938426963187073682e+01,5.560584892088077140e+03,6.931435118163792986e+00,-3.430226558386095803e-03
3.981796359271854868e+01,6.938423535700765399e+01,5.560646388235451013e+03,6.931442106143769877e+00,-3.423529810525849371e-03
3.982796559311862694e+01,6.938420114932654315e+01,5.560707832966620117e+03,6.931449083709590120e+00,-3.416845907061372145e-03
3.983796759351870520e+01,6.938416700869950660e+01,5.560769226327119213e+03,6.931456050878422204e+00,-3.410174833909707104e-03
3.984796959391878346e+01,6.938413293499866086e+01,5.560830568362440317e+03,6.931463007667407972e+00,-3.403516561533592721e-03
3.985797159431886882e+01,6.938409892809622193e+01,5.560891859118033608e+03,6.931469954093664398e+00,-3.396871052736116781e-03
3.986797359471894708e+01,6.938406498786450527e+01,5.560953098639305608e+03,6.931476890174279148e+00,-3.390238293533798242e-03
3.987797559511902534e+01,6.938403111417589741e+01,5.561014286971622823e+03,6.931483815926315906e+00,-3.383618254517273272e-03
3.988797759551910360e+01,6.938399730690285594e+01,5.561075424160308103e+03,6.931490731366809044e+00,-3.377010906284283465e-03
3.989797959591918897e+01,6.938396356591795211e+01,5.561136510250640640e+03,6.931497636512768956e+00,-3.370416227298278500e-03
3.990798159631926723e+01,6.938392989109378561e+01,5.561197545287860521e+03,6.931504531381178502e+00,-3.363834180468927570e-03
3.991798359671934548e+01,6.938389628230309825e+01,5.561258529317164175e+03,6.931511415988993008e+00,-3.357264744316523775e-03
3.992798559711942374e+01,6.938386273941867444e+01,5.561319462383704376e+03,6.931518290353141154e+00,-3.350707897304516791e-03
3.993798759751950911e+01,6.938382926231339809e+01,5.561380344532592972e+03,6.931525154490526752e+00,-3.344163610272232745e-03
3.994798959791958737e+01,6.938379585086023837e+01,5.561441175808899970e+03,6.931532008418025192e+00,-3.337631846392241641e-03
3.995799159831966563e+01,6.938376250493222130e+01,5.561501956257652637e+03,6.931538852152486108e+00,-3.331112584213258287e-03
3.996799359871974389e+01,6.938372922440248658e+01,5.561562685923834579e+03,6.931545685710732485e+00,-3.324605794723822783e-03
3.997799559911982925e+01,6.938369600914423074e+01,5.561623364852390296e+03,6.931552509109560667e+00,-3.318111448855631807e-03
3.998799759951990751e+01,6.938366285903074981e+01,5.561683993088218813e+03,6.931559322365739462e+00,-3.311629525342141278e-03
3.999799959991998577e+01,6.938362977393543929e+01,5.561744570676178228e+03,6.931566125496011921e+00,-3.305159987533556887e-03
4.000800160032006403e+01,6.938359675373170887e+01,5.561805097661084801e+03,6.931572918517095339e+00,-3.298702806489473005e-03
4.001800360072014939e+01,6.938356379829313880e+01,5.561865574087712048e+03,6.931579701445678587e+00,-3.292257961064137817e-03
4.002800560112022765e+01,6.938353090749332353e+01,5.561926000000791646e+03,6.931586474298424783e+00,-3.285825414678811285e-03
4.003800760152030591e+01,6.938349808120597118e+01,5.561986375445011618e+03,6.931593237091970394e+00,-3.279405146244585012e-03
4.004800960192038417e+01,6.938346531930487515e+01,5.562046700465019967e+03,6.931599989842925247e+00,-3.272997127005794482e-03
4.005801160232046243e+01,6.938343262166388570e+01,5.562106975105419224e+03,6.931606732567871632e+00,-3.266601312780892385e-03
4.006801360272054779e+01,6.938339998815696674e+01,5.562167199410774629e+03,6.931613465283367859e+00,-3.260217690332467555e-03
4.007801560312062605e+01,6.938336741865813906e+01,5.562227373425603218e+03,6.931620188005942929e+00,-3.253846223273626492e-03
4.008801760352070431e+01,6.938333491304150868e+01,5.562287497194383832e+03,6.931626900752099196e+00,-3.247486890685991057e-03
4.009801960392078257e+01,6.938330247118129535e+01,5.562347570761552561e+03,6.931633603538315036e+00,-3.241139648594071332e-03
4.010802160432086794e+01,6.938327009295174719e+01,5.562407594171501842e+03,6.931640296381039512e+00,-3.234804476107910887e-03
4.011802360472094620e+01,6.938323777822725447e+01,5.562467567468583184e+03,6.931646979296695932e+00,-3.228481337075095325e-03
4.012802560512102446e+01,6.938320552688223586e+01,5.562527490697103531e+03,6.931653652301681845e+00,-3.222170202988650090e-03
4.013802760552110271e+01,6.938317333879122373e+01,5.562587363901331628e+03,6.931660315412366380e+00,-3.215871053129149004e-03
4.014802960592118808e+01,6.938314121382882149e+01,5.562647187125489836e+03,6.931666968645093796e+00,-3.209583843670316128e-03
4.015803160632126634e+01,6.938310915186973205e+01,5.562706960413760498e+03,6.931673612016179931e+00,-3.203308553985095841e-03
4.016803360672134460e+01,6.938307715278870091e+01,5.562766683810284121e+03,6.931680245541916641e+00,-3.197045147999233450e-03
4.017803560712142286e+01,6.938304521646060152e+01,5.562826357359156646e+03,6.931686869238566473e+00,-3.190793589766371952e-03
4.018803760752150822e+01,6.938301334276037835e+01,5.562885981104433085e+03,6.931693483122366217e+00,-3.184553858744720856e-03
4.019803960792158648e+01,6.938298153156301851e+01,5.562945555090127527e+03,6.931700087209526906e+00,-3.178325918966606878e-03
4.020804160832166474e+01,6.938294978274365121e+01,5.563005079360209493e+03,6.931706681516232038e+00,-3.172109742301643109e-03
4.021804360872174300e+01,6.938291809617743411e+01,5.563064553958607576e+03,6.931713266058639356e+00,-3.165905285165138139e-03
4.022804560912182836e+01,6.938288647173965273e+01,5.563123978929207624e+03,6.931719840852878178e+00,-3.159712527192937159e-03
4.023804760952190662e+01,6.938285490930564947e+01,5.563183354315853649e+03,6.931726405915052958e+00,-3.153531440304391253e-03
4.024804960992198488e+01,6.938282340875083776e+01,5.563242680162346005e+03,6.931732961261241499e+00,-3.147361981064022984e-03
4.025805161032206314e+01,6.938279196995074471e+01,5.563301956512445031e+03,6.931739506907493187e+00,-3.141204121483553990e-03
4.026805361072214851e+01,6.938276059278096852e+01,5.563361183409867408e+03,6.931746042869833424e+00,-3.135057825900844364e-03
4.027805561112222676e+01,6.938272927711717841e+01,5.563420360898287981e+03,6.931752569164258304e+00,-3.128923074122269554e-03
4.028805761152230502e+01,6.938269802283511467e+01,5.563479489021338850e+03,6.931759085806739051e+00,-3.122799815130861134e-03
4.029805961192238328e+01,6.938266682981064548e+01,5.563538567822609366e+03,6.931765592813220245e+00,-3.116688036506332082e-03
4.030806161232246865e+01,6.938263569791968166e+01,5.563597597345648865e+03,6.931772090199618042e+00,-3.110587687324084527e-03
4.031806361272254691e+01,6.938260462703823350e+01,5.563656577633962115e+03,6.931778577981824618e+00,-3.104498747532602465e-03
4.032806561312262517e+01,6.938257361704238235e+01,5.563715508731012960e+03,6.931785056175703730e+00,-3.098421173987730981e-03
4.033806761352270343e+01,6.938254266780829482e+01,5.563774390680221586e+03,6.931791524797093373e+00,-3.092354938992514235e-03
4.034806961392278879e+01,6.938251177921222279e+01,5.563833223524967252e+03,6.931797983861803125e+00,-3.086300014864207242e-03
4.035807161432286705e+01,6.938248095113051761e+01,5.563892007308586471e+03,6.931804433385618580e+00,-3.080256350955323796e-03
4.036807361472294531e+01,6.938245018343957327e+01,5.563950742074373920e+03,6.931810873384297800e+00,-3.074223927292507597e-03
4.037807561512302357e+01,6.938241947601589743e+01,5.564009427865580619e+03,6.931817303873570424e+00,-3.068202708675471513e-03
4.038807761552310893e+01,6.938238882873606883e+01,5.564068064725417571e+03,6.931823724869142112e+00,-3.062192659882612134e-03
4.039807961592318719e+01,6.938235824147675146e+01,5.564126652697050304e+03,6.931830136386690100e+00,-3.056193738025569928e-03
4.040808161632326545e+01,6.938232771411469457e+01,5.564185191823606146e+03,6.931836538441865869e+00,-3.050205923408100261e-03
4.041808361672334371e+01,6.938229724652671848e+01,5.564243682148167863e+03,6.931842931050294254e+00,-3.044229173198687022e-03
4.042808561712342907e+01,6.938226683858974297e+01,5.564302123713774563e+03,6.931849314227572556e+00,-3.038263452339151627e-03
4.043808761752350733e+01,6.938223649018074468e+01,5.564360516563425335e+03,6.931855687989272319e+00,-3.032308725785526349e-03
4.044808961792358559e+01,6.938220620117681392e+01,5.564418860740076525e+03,6.931862052350937553e+00,-3.026364958600424870e-03
4.045809161832366385e+01,6.938217597145509785e+01,5.564477156286642639e+03,6.931868407328088288e+00,-3.020432123484795284e-03
4.046809361872374922e+01,6.938214580089282890e+01,5.564535403245993621e+03,6.931874752936213469e+00,-3.014510170132211897e-03
4.047809561912382748e+01,6.938211568936735318e+01,5.564593601660960303e+03,6.931881089190779832e+00,-3.008599079102225460e-03
4.048809761952390573e+01,6.938208563675604523e+01,5.564651751574329865e+03,6.931887416107224809e+00,-3.002698807819115245e-03
4.049809961992398399e+01,6.938205564293640748e+01,5.564709853028845828e+03,6.931893733700959181e+00,-2.996809321487603484e-03
4.050810162032406936e+01,6.938202570778599920e+01,5.564767906067211698e+03,6.931900041987369754e+00,-2.990930577645656285e-03
4.051810362072414762e+01,6.938199583118247915e+01,5.564825910732087323e+03,6.931906340981813130e+00,-2.985062549264227982e-03
4.052810562112422588e+01,6.938196601300357713e+01,5.564883867066090716e+03,6.931912630699621936e+00,-2.979205193952338959e-03
4.053810762152430414e+01,6.938193625312710822e+01,5.564941775111798052e+03,6.931918911156100371e+00,-2.973358477056819993e-03
4.054810962192438950e+01,6.938190655143095853e+01,5.564999634911742760e+03,6.931925182366527771e+00,-2.967522363967134424e-03
4.055811162232446776e+01,6.938187690779311367e+01,5.565057446508415524e+03,6.931931444346155047e+00,-2.961696820079851022e-03
4.056811362272454602e+01,6.938184732209163030e+01,5.565115209944265189e+03,6.931937697110208241e+00,-2.955881803160309573e-03
4.057811562312462428e+01,6.938181779420466455e+01,5.565172925261698765e+03,6.931943940673884974e+00,-2.950077278740081965e-03
4.058811762352470964e+01,6.938178832401044360e+01,5.565230592503081425e+03,6.931950175052357999e+00,-2.944283212329423804e-03
4.059811962392478790e+01,6.938175891138726570e+01,5.565288211710734686e+03,6.931956400260771645e+00,-2.938499569467012407e-03
4.060812162432486616e+01,6.938172955621351434e+01,5.565345782926938227e+03,6.931962616314245373e+00,-2.932726300393539987e-03
4.061812362472494442e+01,6.938170025836767252e+01,5.565403306193929893e+03,6.931968823227871113e+00,-2.926963378442337671e-03
4.062812562512502979e+01,6.938167101772829426e+01,5.565460781553904781e+03,6.931975021016714145e+00,-2.921210753889624812e-03
4.063812762552510804e+01,6.938164183417401887e+01,5.565518209049017059e+03,6.931981209695813106e+00,-2.915468407870491774e-03
4.064812962592518630e+01,6.938161270758355670e+01,5.565575588721375425e+03,6.931987389280179990e+00,-2.909736290718001328e-03
4.065813162632526456e+01,6.938158363783571758e+01,5.565632920613050374e+03,6.931993559784800141e+00,-2.904014360531448347e-03
