t,D,M,dD_dt,dD_dt_noisy
2.905181036207241263e+01,4.948248336898787331e-05,5.214040178273657636e-03,-9.900687015790003001e-06,-1.748139581201168255e-03
2.905781156231245888e+01,4.942310305634403471e-05,5.208375937543714002e-03,-9.888795649539858858e-06,-1.735425388981390576e-03
2.906381276255250867e+01,4.936379406455187286e-05,5.202717786468438049e-03,-9.876918601732076459e-06,-1.510656911878191424e-03
2.906981396279255492e+01,4.930455630770635658e-05,5.197065718580451063e-03,-9.865055854996867944e-06,1.921643720580834373e-03
2.907581516303260472e+01,4.924538970000380046e-05,5.191419727418982756e-03,-9.853207391985370557e-06,1.400372483359543785e-03
2.908181636327265096e+01,4.918629415574214952e-05,5.185779806529901628e-03,-9.841373195369699158e-06,-2.027694472602412524e-03
2.908781756351270076e+01,4.912726958932070811e-05,5.180145949465682007e-03,-9.829553247842871689e-06,-6.513060441588939230e-04
2.909381876375274700e+01,4.906831591524041779e-05,5.174518149785436137e-03,-9.817747532118882011e-06,2.265371493070213529e-04
2.909981996399279680e+01,4.900943304810354554e-05,5.168896401054886430e-03,-9.805956030932623681e-06,-1.625518571731845736e-03
2.910582116423284305e+01,4.895062090261402944e-05,5.163280696846389746e-03,-9.794178727039962789e-06,1.336705498736569936e-03
2.911182236447289284e+01,4.889187939357713303e-05,5.157671030738913108e-03,-9.782415603217666810e-06,-1.586434510307447405e-03
2.911782356471293909e+01,4.883320843589975701e-05,5.152067396318059725e-03,-9.770666642263460509e-06,-6.860908342002476016e-04
2.912382476495298889e+01,4.877460794459016145e-05,5.146469787176042102e-03,-9.758931826995970036e-06,-6.857070196661437401e-04
2.912982596519303513e+01,4.871607783475823681e-05,5.140878196911707193e-03,-9.747211140254777135e-06,-3.709046041401729832e-03
2.913582716543308493e+01,4.865761802161523291e-05,5.135292619130513853e-03,-9.735504564900361550e-06,-3.519646563075266941e-03
2.914182836567313117e+01,4.859922842047400963e-05,5.129713047444555384e-03,-9.723812083814150145e-06,-1.743035924136438581e-03
2.914782956591318097e+01,4.854090894674880654e-05,5.124139475472535253e-03,-9.712133679898464397e-06,2.352757989570942575e-03
2.915383076615322722e+01,4.848265951595547328e-05,5.118571896839792246e-03,-9.700469336076566129e-06,1.144066334723573518e-03
2.915983196639327701e+01,4.842448004371122561e-05,5.113010305178274442e-03,-9.688819035292615161e-06,8.842794938213008760e-04
2.916583316663332326e+01,4.836637044573491648e-05,5.107454694126566976e-03,-9.677182760511704888e-06,-1.269618361811948809e-03
2.917183436687337306e+01,4.830833063784673785e-05,5.101905057329864275e-03,-9.665560494719819921e-06,-9.544652896150391348e-04
2.917783556711341930e+01,4.825036053596851887e-05,5.096361388439994353e-03,-9.653952220923873366e-06,6.993420889128053276e-05
2.918383676735346910e+01,4.819246005612344802e-05,5.090823681115398854e-03,-9.642357922151669546e-06,5.187339464587300284e-04
2.918983796759351534e+01,4.813462911443633065e-05,5.085291929021152138e-03,-9.630777581451932805e-06,-3.062322793218242960e-03
2.919583916783356514e+01,4.807686762713333823e-05,5.079766125828937863e-03,-9.619211181894275319e-06,-1.442789314600709510e-03
2.920184036807361139e+01,4.801917551054228617e-05,5.074246265217078472e-03,-9.607658706569236062e-06,-1.557487032151104673e-03
2.920784156831366118e+01,4.796155268109230860e-05,5.068732340870503103e-03,-9.596120138588223203e-06,2.601074295317893931e-03
2.921384276855370743e+01,4.790399905531419713e-05,5.063224346480777946e-03,-9.584595461083564931e-06,-1.112252959897211185e-03
2.921984396879375723e+01,4.784651454984010274e-05,5.057722275746078487e-03,-9.573084657208472188e-06,-1.658645597046782931e-03
2.922584516903380347e+01,4.778909908140377969e-05,5.052226122371217265e-03,-9.561587710137064075e-06,1.606541821050504019e-03
2.923184636927385327e+01,4.773175256684036193e-05,5.046735880067613512e-03,-9.550104603064330584e-06,-9.064537886854967834e-04
2.923784756951389951e+01,4.767447492308660026e-05,5.041251542553325249e-03,-9.538635319206174954e-06,1.837028165788903971e-03
2.924384876975394931e+01,4.761726606718060483e-05,5.035773103553018923e-03,-9.527179841799362841e-06,-1.957639890098325508e-03
2.924984996999399556e+01,4.756012591626212295e-05,5.030300556797996300e-03,-9.515738154101568066e-06,3.741322360111036961e-03
2.925585117023404536e+01,4.750305438757224775e-05,5.024833896026169311e-03,-9.504310239391333646e-06,-1.907342268124982199e-04
2.926185237047409160e+01,4.744605139845369597e-05,5.019373114982086069e-03,-9.492896080968093818e-06,2.510775136827506277e-04
2.926785357071414140e+01,4.738911686635056405e-05,5.013918207416903118e-03,-9.481495662152148631e-06,-5.042213278389028443e-04
2.927385477095418764e+01,4.733225070880855170e-05,5.008469167088414054e-03,-9.470108966284699516e-06,-1.212372554589476610e-04
2.927985597119423744e+01,4.727545284347473156e-05,5.003025987761020900e-03,-9.458735976727795081e-06,1.283193081133626359e-05
2.928585717143428369e+01,4.721872318809779308e-05,4.997588663205762734e-03,-9.447376676864381931e-06,-6.870506787057087438e-04
2.929185837167433348e+01,4.716206166052779188e-05,4.992157187200287928e-03,-9.436031050098257232e-06,2.454614474702845536e-03
2.929785957191437973e+01,4.710546817871640718e-05,4.986731553528879306e-03,-9.424699079854114456e-06,-4.535480662914474770e-03
2.930386077215442953e+01,4.704894266071667756e-05,4.981311755982431588e-03,-9.413380749577485775e-06,-2.452954165519821185e-03
2.930986197239447577e+01,4.699248502468326522e-05,4.975897788358472212e-03,-9.402076042734796281e-06,-7.753586051876300159e-04
2.931586317263452557e+01,4.693609518887219848e-05,4.970489644461141381e-03,-9.390784942813309766e-06,-2.921790914434613598e-04
2.932186437287457181e+01,4.687977307164112930e-05,4.965087318101213745e-03,-9.379507433321181245e-06,2.854088927510867006e-03
2.932786557311462161e+01,4.682351859144905543e-05,4.959690803096073256e-03,-9.368243497787390886e-06,1.077764805392961676e-03
2.933386677335466786e+01,4.676733166685662535e-05,4.954300093269740045e-03,-9.356993119761820239e-06,-2.775909562077771739e-05
2.933986797359471765e+01,4.671121221652582657e-05,4.948915182452844411e-03,-9.345756282815159067e-06,-1.632451381933960844e-03
2.934586917383476390e+01,4.665516015922027698e-05,4.943536064482650233e-03,-9.334532970538996825e-06,3.901965821092608262e-03
2.935187037407481370e+01,4.659917541380496062e-05,4.938162733203034158e-03,-9.323323166545739648e-06,1.715539570214946090e-03
2.935787157431485994e+01,4.654325789924648515e-05,4.932795182464506413e-03,-9.312126854468676421e-06,5.077919197623091685e-03
2.936387277455490974e+01,4.648740753461281079e-05,4.927433406124187391e-03,-9.300944017961916102e-06,-3.005006756751559590e-03
2.936987397479495598e+01,4.643162423907352818e-05,4.922077398045833670e-03,-9.289774640700436842e-06,3.424279802106792135e-03
2.937587517503500578e+01,4.637590793189958730e-05,4.916727152099811121e-03,-9.278618706380047031e-06,-2.197838671943853992e-04
2.938187637527505203e+01,4.632025853246356852e-05,4.911382662163120937e-03,-9.267476198717414088e-06,-1.726657939797747584e-03
2.938787757551510182e+01,4.626467596023940481e-05,4.906043922119374470e-03,-9.256347101450027200e-06,2.378032349757652720e-04
2.939387877575514807e+01,4.620916013480265276e-05,4.900710925858819261e-03,-9.245231398336236278e-06,2.196659263283735908e-04
2.939987997599519787e+01,4.615371097583023506e-05,4.895383667278312145e-03,-9.234129073155207917e-06,-6.443634261767753040e-04
2.940588117623524411e+01,4.609832840310070483e-05,4.890062140281345275e-03,-9.223040109706971131e-06,-2.917443569090251085e-03
2.941188237647529391e+01,4.604301233649396097e-05,4.884746338778020967e-03,-9.211964491812359761e-06,-7.151636270840445184e-04
2.941788357671534015e+01,4.598776269599153281e-05,4.879436256685076856e-03,-9.200902203313070067e-06,-2.583578863964887482e-03
2.942388477695538995e+01,4.593257940167632254e-05,4.874131887925860739e-03,-9.189853228071598050e-06,1.620336563455997895e-04
2.942988597719543620e+01,4.587746237373282890e-05,4.868833226430354863e-03,-9.178817549971298744e-06,-2.739996176491453581e-03
2.943588717743548600e+01,4.582241153244608328e-05,4.863540266135102201e-03,-9.167795152916155825e-06,4.209542104708710055e-04
2.944188837767553224e+01,4.576742679765403272e-05,4.858253000950480890e-03,-9.156786020721182322e-06,-8.417713041384077650e-04
2.944788957791558204e+01,4.571250808945475828e-05,4.852971424802474641e-03,-9.145790137253963209e-06,1.892448265078030189e-03
2.945389077815562828e+01,4.565765532854330948e-05,4.847695531653132064e-03,-9.134807486502077539e-06,-1.593629948440347362e-03
2.945989197839567808e+01,4.560286843570425709e-05,4.842425315470461414e-03,-9.123838052471532409e-06,-2.732798699879663597e-03
2.946589317863572433e+01,4.554814733181189636e-05,4.837160770228449667e-03,-9.112881819186793462e-06,-2.837403007965455179e-03
2.947189437887577412e+01,4.549349193783004376e-05,4.831901889907041711e-03,-9.101938770690752695e-06,5.022351974157196952e-04
2.947789557911582037e+01,4.543890217481227418e-05,4.826648668492161155e-03,-9.091008891044762339e-06,7.854464751864265529e-03
2.948389677935587017e+01,4.538437796390164302e-05,4.821401099975689518e-03,-9.080092164328584041e-06,-2.793519172140638933e-03
2.948989797959591641e+01,4.532991922633097765e-05,4.816159178355489644e-03,-9.069188574640446460e-06,-1.287188371673442765e-03
2.949589917983596621e+01,4.527552588342259956e-05,4.810922897635379683e-03,-9.058298106096989363e-06,3.044873808806879134e-03
2.950190038007601245e+01,4.522119785658859539e-05,4.805692251825157378e-03,-9.047420742833307670e-06,1.266226475758804385e-03
2.950790158031606225e+01,4.516693506733052556e-05,4.800467234940580981e-03,-9.036556469002898941e-06,2.497258981939981179e-03
2.951390278055610850e+01,4.511273743723973598e-05,4.795247841003384866e-03,-9.025705268777722663e-06,5.640789344508436104e-04
2.951990398079615829e+01,4.505860488799705315e-05,4.790034064041262182e-03,-9.014867126348135882e-06,9.160173981494121841e-04
2.952590518103620454e+01,4.500453734137306870e-05,4.784825898087887407e-03,-9.004042025922952489e-06,4.546705156353229009e-05
2.953190638127625434e+01,4.495053471922787517e-05,4.779623337182890321e-03,-8.993229951729380544e-06,-2.288317675350347042e-03
2.953790758151630058e+01,4.489659694351130992e-05,4.774426375371881165e-03,-8.982430888013078179e-06,3.585646729981223639e-04
2.954390878175635038e+01,4.484272393626271799e-05,4.769235006706428089e-03,-8.971644819038101081e-06,-2.018253758138473675e-03
2.954990998199639662e+01,4.478891561961120279e-05,4.764049225244077965e-03,-8.960871729086946537e-06,1.181516751804090846e-03
2.955591118223644642e+01,4.473517191577536185e-05,4.758869025048336442e-03,-8.950111602460511086e-06,-5.534807586443557005e-03
2.956191238247649267e+01,4.468149274706354433e-05,4.753694400188688760e-03,-8.939364423478121010e-06,-4.247816097360258489e-03
2.956791358271654246e+01,4.462787803587362059e-05,4.748525344740575464e-03,-8.928630176477508613e-06,-4.004990448221129964e-04
2.957391478295658871e+01,4.457432770469318549e-05,4.743361852785420163e-03,-8.917908845814827477e-06,6.382090809289194780e-05
2.957991598319663851e+01,4.452084167609935512e-05,4.738203918410601768e-03,-8.907200415864628736e-06,3.560913000913520313e-03
2.958591718343668475e+01,4.446741987275899718e-05,4.733051535709478785e-03,-8.896504871019896655e-06,-1.784648181242760607e-03
2.959191838367673455e+01,4.441406221742847348e-05,4.727904698781368494e-03,-8.885822195691992729e-06,1.106240014693026831e-03
2.959791958391678079e+01,4.436076863295390421e-05,4.722763401731567764e-03,-8.875152374310713274e-06,-3.776135010278241708e-03
2.960392078415683059e+01,4.430753904227091724e-05,4.717627638671328776e-03,-8.864495391324240305e-06,4.581163173092711247e-03
2.960992198439687684e+01,4.425437336840489205e-05,4.712497403717886765e-03,-8.853851231199182193e-06,-5.397433365491586740e-03
2.961592318463692663e+01,4.420127153447069544e-05,4.707372690994432278e-03,-8.843219878420510981e-06,2.833802296950386438e-03
2.962192438487697288e+01,4.414823346367295940e-05,4.702253494630136317e-03,-8.832601317491636927e-06,-9.387726074840964906e-04
2.962792558511702268e+01,4.409525907930582356e-05,4.697139808760126059e-03,-8.821995532934347515e-06,-3.857706759408261778e-03
2.963392678535706892e+01,4.404234830475317239e-05,4.692031627525510874e-03,-8.811402509288836254e-06,-1.369433525503614994e-03
2.963992798559711872e+01,4.398950106348839127e-05,4.686928945073354572e-03,-8.800822231113680658e-06,1.520770547196506704e-03
2.964592918583716497e+01,4.393671727907463073e-05,4.681831755556704888e-03,-8.790254682985872736e-06,-5.461222763488228537e-04
2.965193038607721476e+01,4.388399687516452861e-05,4.676740053134562265e-03,-8.779699849500769866e-06,-1.954957650411294923e-03
2.965793158631726101e+01,4.383133977550048119e-05,4.671653831971909338e-03,-8.769157715272145616e-06,7.881265611779261456e-05
2.966393278655731081e+01,4.377874590391438560e-05,4.666573086239687515e-03,-8.758628264932138922e-06,-2.951694920170877361e-04
2.966993398679735705e+01,4.372621518432790415e-05,4.661497810114815198e-03,-8.748111483131301524e-06,1.545144270416590844e-03
2.967593518703740685e+01,4.367374754075218648e-05,4.656427997780169560e-03,-8.737607354538543751e-06,1.078083910397049927e-03
2.968193638727745309e+01,4.362134289728814061e-05,4.651363643424607369e-03,-8.727115863841188736e-06,-1.241172081257370862e-03
2.968793758751750289e+01,4.356900117812617548e-05,4.646304741242943299e-03,-8.716636995744911430e-06,-1.847952267532765184e-03
2.969393878775754914e+01,4.351672230754645838e-05,4.641251285435971617e-03,-8.706170734973802969e-06,-2.175603797478917667e-04
2.969993998799759893e+01,4.346450620991865752e-05,4.636203270210443629e-03,-8.695717066270299534e-06,-6.184161546155508274e-04
2.970594118823764518e+01,4.341235280970218591e-05,4.631160689779090234e-03,-8.685275974395241635e-06,2.195601274065729679e-04
2.971194238847769498e+01,4.336026203144596427e-05,4.626123538360600237e-03,-8.674847444127828375e-06,-2.366008981064135486e-03
2.971794358871774122e+01,4.330823379978867844e-05,4.621091810179642038e-03,-8.664431460265654717e-06,-6.062791148142402959e-05
2.972394478895779102e+01,4.325626803945849486e-05,4.616065499466841943e-03,-8.654028007624662360e-06,-1.954222157683190974e-03
2.972994598919783726e+01,4.320436467527334509e-05,4.611044600458805848e-03,-8.643637071039190556e-06,8.167009992363613623e-04
2.973594718943788706e+01,4.315252363214066162e-05,4.606029107398096692e-03,-8.633258635361930377e-06,2.246184605253822024e-04
2.974194838967793331e+01,4.310074483505763531e-05,4.601019014533256138e-03,-8.622892685463958586e-06,-8.071801998493145129e-04
2.974794958991798310e+01,4.304902820911095114e-05,4.596014316118786358e-03,-8.612539206234698686e-06,-3.471303790579677914e-03
2.975395079015802935e+01,4.299737367947703890e-05,4.591015006415166515e-03,-8.602198182581964955e-06,1.943496038437252365e-03
2.975995199039807915e+01,4.294578117142186318e-05,4.586021079688834545e-03,-8.591869599431915019e-06,-2.016478410524520561e-03
2.976595319063812539e+01,4.289425061030110629e-05,4.581032530212207111e-03,-8.581553441729085422e-06,-1.266093242609363408e-03
2.977195439087817519e+01,4.284278192155996498e-05,4.576049352263658783e-03,-8.571249694436357751e-06,-4.805005155069374547e-04
2.977795559111822143e+01,4.279137503073340116e-05,4.571071540127545456e-03,-8.560958342534995901e-06,5.114672122020725784e-04
2.978395679135827123e+01,4.274002986344586409e-05,4.566099088094178332e-03,-8.550679371024598639e-06,-1.398986309056696751e-03
2.978995799159831748e+01,4.268874634541155463e-05,4.561131990459849073e-03,-8.540412764923143658e-06,-1.352324487402382360e-03
2.979595919183836727e+01,4.263752440243419485e-05,4.556170241526807246e-03,-8.530158509266945216e-06,-3.161831262591875691e-03
2.980196039207841352e+01,4.258636396040723813e-05,4.551213835603281146e-03,-8.519916589110689719e-06,1.789139897606143196e-03
2.980796159231846332e+01,4.253526494531365226e-05,4.546262767003456974e-03,-8.509686989527396751e-06,-1.286111494177677884e-03
2.981396279255850956e+01,4.248422728322615667e-05,4.541317030047501389e-03,-8.499469695608463126e-06,-1.237348561768832718e-03
2.981996399279855936e+01,4.243325090030697843e-05,4.536376619061538093e-03,-8.489264692463608671e-06,-4.465254370677150531e-03
