t,x,v,z,dv_dt,dv_dt_noisy
1.674734946989397955e+01,-1.090741688057402514e-01,8.458067157289564722e-03,3.940029083293351657e-03,1.205530925909270579e-02,8.853894717717313706e-03
1.675135027005401156e+01,-1.090402335376028375e-01,8.506113179312525807e-03,3.890429767206955020e-03,1.196287690353986521e-02,9.193324815101102179e-03
1.675535107021404357e+01,-1.090061067853999449e-01,8.553789143837867842e-03,3.840837390605565844e-03,1.187031770116134255e-02,8.881414341261464201e-03
1.675935187037407559e+01,-1.089717900309191551e-01,8.601094550019798904e-03,3.791253404362501019e-03,1.177763472723478144e-02,3.345919544586016189e-03
1.676335267053410760e+01,-1.089372847535605981e-01,8.648028906952022477e-03,3.741679252910579991e-03,1.168483104627546232e-02,1.852143754553465041e-02
1.676735347069413962e+01,-1.089025924395139039e-01,8.694591737689966182e-03,3.692116380144205238e-03,1.159190972653137419e-02,1.117526758950339316e-02
1.677135427085417163e+01,-1.088677145786081657e-01,8.740782578377971276e-03,3.642566227179238822e-03,1.149887383469080926e-02,1.693963958511552834e-02
1.677535507101420365e+01,-1.088326526619719375e-01,8.786600977235246163e-03,3.593030230842691845e-03,1.140572643217754867e-02,9.113906706531197874e-03
1.677935587117423566e+01,-1.087974081820332756e-01,8.832046494555871596e-03,3.543509823672721850e-03,1.131247057515044618e-02,1.524633263310587114e-02
1.678335667133426767e+01,-1.087619826325196964e-01,8.877118702708798950e-03,3.494006433918634552e-03,1.121910931450217919e-02,2.903609394105192629e-02
1.678735747149429969e+01,-1.087263775084582190e-01,8.921817186137850214e-03,3.444521485540883408e-03,1.112564569585849927e-02,1.489746242833879866e-02
1.679135827165433170e+01,-1.086905943061753227e-01,8.966141541361717995e-03,3.395056398211069183e-03,1.103208275957748286e-02,2.058151398412879501e-02
1.679535907181436372e+01,-1.086546345232969751e-01,9.010091376973962049e-03,3.345612587311939945e-03,1.093842354074844869e-02,2.772250413644282430e-03
1.679935987197439573e+01,-1.086184996587485907e-01,9.053666313643017952e-03,3.296191463937391940e-03,1.084467106919154156e-02,9.705952167837626071e-03
1.680336067213442774e+01,-1.085821912127551137e-01,9.096865984112184958e-03,3.246794434892469154e-03,1.075082836945667752e-02,7.327011200437148243e-03
1.680736147229445976e+01,-1.085457106868409072e-01,9.139690033199639879e-03,3.197422902693362445e-03,1.065689846082307213e-02,1.607448042022297657e-02
1.681136227245449177e+01,-1.085090595838298783e-01,9.182138117798426674e-03,3.148078265567410411e-03,1.056288435729843544e-02,1.395542014334485992e-02
1.681536307261452379e+01,-1.084722394078453667e-01,9.224209906876458184e-03,3.098761917453100260e-03,1.046878906761816719e-02,4.196345331882172548e-03
1.681936387277455580e+01,-1.084352516643101866e-01,9.265905081476517868e-03,3.049475248000065638e-03,1.037461559524505139e-02,1.438099353245399746e-02
1.682336467293458782e+01,-1.083980978599466544e-01,9.307223334716265006e-03,3.000219642569088366e-03,1.028036693836822946e-02,1.206027258080771998e-02
1.682736547309461983e+01,-1.083607795027765608e-01,9.348164371788220822e-03,2.950996482232097137e-03,1.018604608990314464e-02,-4.896712307484505852e-03
1.683136627325465184e+01,-1.083232981021211572e-01,9.388727909959784096e-03,2.901807143772169254e-03,1.009165603749037632e-02,1.040214896148299560e-02
1.683536707341468386e+01,-1.082856551686011831e-01,9.428913678573220755e-03,2.852652999683528891e-03,9.997199763495584479e-03,2.251854488772673385e-02
1.683936787357471587e+01,-1.082478522141368804e-01,9.468721419045667345e-03,2.803535418171548832e-03,9.902680245008899096e-03,1.694819322581617854e-03
1.684336867373474789e+01,-1.082098907519479236e-01,9.508150884869129293e-03,2.754455763152747864e-03,9.808100453844365019e-03,2.143876900794130722e-02
1.684736947389477990e+01,-1.081717722949399330e-01,9.547201840560542996e-03,2.705415393367530900e-03,9.713463354202811484e-03,1.742962200717707022e-02
1.685137027405481192e+01,-1.081334983544419009e-01,9.585874060373712410e-03,2.656415661880358325e-03,9.618771901134304247e-03,1.210742588229214364e-02
1.685537107421484393e+01,-1.080950704484219399e-01,9.624167333664461824e-03,2.607457920587451412e-03,9.524029052422194885e-03,1.477669031696442377e-02
1.685937187437487594e+01,-1.080564900956001162e-01,9.662081461626420564e-03,2.558543516742174586e-03,9.429237759705860755e-03,2.212765697499583482e-03
1.686337267453490796e+01,-1.080177588149724838e-01,9.699616257002262668e-03,2.509673792684535658e-03,9.334400967778100355e-03,1.724581488262789258e-02
1.686737347469493997e+01,-1.079788781258110703e-01,9.736771544083703406e-03,2.460850085841187126e-03,9.239521614584828013e-03,-4.107133097883680986e-03
1.687137427485497199e+01,-1.079398495476638631e-01,9.773547158711497554e-03,2.412073728725426611e-03,9.144602631224796330e-03,-1.198833273363420285e-03
1.687537507501500400e+01,-1.079006746003548373e-01,9.809942948275442859e-03,2.363346048937195985e-03,9.049646941949790468e-03,1.533953152810961507e-02
1.687937587517503601e+01,-1.078613548039839415e-01,9.845958771714373101e-03,2.314668369163080941e-03,8.954657464163906511e-03,-1.158905642756686422e-03
1.688337667533506803e+01,-1.078218916789271259e-01,9.881594499516168500e-03,2.266042007176312292e-03,8.859637108423940033e-03,2.987637686266236825e-02
1.688737747549510004e+01,-1.077822867458362588e-01,9.916850013717748782e-03,2.217468275836765104e-03,8.764588778438886507e-03,1.309153239599552404e-02
1.689137827565513206e+01,-1.077425415256392377e-01,9.951725207905074908e-03,2.168948483090959133e-03,8.669515371069969056e-03,1.869977488933032353e-02
1.689537907581516407e+01,-1.077026575395399199e-01,9.986219987213145605e-03,2.120483931972058384e-03,8.574419776330721721e-03,1.925898734260981376e-02
1.689937987597519609e+01,-1.076626363090181365e-01,1.002033426832600604e-02,2.072075920599871120e-03,8.479304877386656392e-03,5.552933128510588803e-03
1.690338067613522810e+01,-1.076224793558296783e-01,1.005406797947673743e-02,2.023725742180851155e-03,8.384173550555429344e-03,9.656528375975631864e-03
1.690738147629526011e+01,-1.075821882020063514e-01,1.008742106044746567e-02,1.975434685008095256e-03,8.289028665306757970e-03,1.406711578313276506e-02
1.691138227645529213e+01,-1.075417643698559217e-01,1.012039346256935445e-02,1.927204032461345747e-03,8.193873084262504047e-03,9.299893431838160765e-03
1.691538307661532414e+01,-1.075012093819621012e-01,1.015298514872261040e-02,1.879035063006989203e-03,8.098709663196507202e-03,2.491703551746624057e-02
1.691938387677535616e+01,-1.074605247611846032e-01,1.018519609333648317e-02,1.830929050198056018e-03,8.003541251034862469e-03,1.941918177728351597e-02
1.692338467693538817e+01,-1.074197120306591424e-01,1.021702628238925839e-02,1.782887262674222361e-03,7.908370689855864777e-03,1.119228038600308950e-02
1.692738547709542019e+01,-1.073787727137973658e-01,1.024847571340826817e-02,1.734910964161807782e-03,7.813200814890203239e-03,2.158787798277880116e-02
1.693138627725545220e+01,-1.073377083342865329e-01,1.027954439546959094e-02,1.687001413473596763e-03,7.718034454520350529e-03,9.548709857466055467e-03
1.693538707741548421e+01,-1.072965204126484634e-01,1.031023234631824569e-02,1.639159862902634822e-03,7.622874425694786682e-03,1.651865064797772287e-02
1.693938787757551623e+01,-1.072552104709742354e-01,1.034053959563247319e-02,1.591387560723849176e-03,7.527723540672853764e-03,1.027311616511033220e-02
1.694338867773554824e+01,-1.072137800347676140e-01,1.037046618704613038e-02,1.543685751851772616e-03,7.432584609184250679e-03,5.872404691246321806e-03
1.694738947789558026e+01,-1.071722306288345472e-01,1.040001217508672478e-02,1.496055675763232522e-03,7.337460432714909553e-03,-9.471517686551432502e-04
1.695139027805561227e+01,-1.071305637772831804e-01,1.042917762517540925e-02,1.448498566497350868e-03,7.242353804507772885e-03,1.144357984365840068e-03
1.695539107821564428e+01,-1.070887810035238558e-01,1.045796261362699590e-02,1.401015652655544222e-03,7.147267509562960086e-03,8.717798165611119129e-03
1.695939187837567630e+01,-1.070468838302690989e-01,1.048636722764993701e-02,1.353608157401523958e-03,7.052204324638045030e-03,1.236430453345015168e-02
1.696339267853570831e+01,-1.070048737795335908e-01,1.051439156534634232e-02,1.306277298461296262e-03,6.957167018248389123e-03,-1.336648233904993641e-02
1.696739347869574033e+01,-1.069627523726342511e-01,1.054203573571197046e-02,1.259024288123161694e-03,6.862158350667585394e-03,3.718818080432039538e-03
1.697139427885577234e+01,-1.069205211301901548e-01,1.056929985863622537e-02,1.211850333237715627e-03,6.767181073927819313e-03,1.350925595437066015e-02
1.697539507901580436e+01,-1.068781815721225742e-01,1.059618406490216852e-02,1.164756635217848238e-03,6.672237931820368395e-03,5.976368695426118732e-03
1.697939587917583637e+01,-1.068357352176549924e-01,1.062268849618650673e-02,1.117744390038744083e-03,6.577331659895796490e-03,-3.592416111528155820e-03
1.698339667933586838e+01,-1.067931835853130340e-01,1.064881330505959740e-02,1.070814788237882745e-03,6.482464985464397866e-03,-2.806336973548108002e-03
1.698739747949590040e+01,-1.067505281929245348e-01,1.067455865498545022e-02,1.023969014915038396e-03,6.387640627597085397e-03,2.404008426907151483e-02
1.699139827965593241e+01,-1.067077705576195551e-01,1.069992472032172195e-02,9.772082497322798038e-04,6.292861297125224018e-03,-8.849661383195952385e-03
1.699539907981596443e+01,-1.066649121958302832e-01,1.072491168631972344e-02,9.305336669139701103e-04,6.198129696641463404e-03,3.643279310588575827e-03
1.699939987997599644e+01,-1.066219546232911319e-01,1.074951974912441433e-02,8.839464352467678093e-04,6.103448520500320829e-03,1.512100247263589888e-02
1.700340068013602846e+01,-1.065788993550386837e-01,1.077374911577439962e-02,8.374477180796254449e-04,6.008820454818319945e-03,-1.322141418122112222e-02
1.700740148029606047e+01,-1.065357479054117318e-01,1.079760000420194356e-02,7.910386733237908044e-04,5.914248177474989987e-03,1.336914709555823977e-02
1.701140228045609248e+01,-1.064925017880512387e-01,1.082107264323295230e-02,7.447204534528062674e-04,5.819734358112949035e-03,-9.021355820288498584e-03
1.701540308061612450e+01,-1.064491625159003779e-01,1.084416727258698601e-02,6.984942055025078304e-04,5.725281658138736685e-03,1.650654939545106309e-02
1.701940388077615651e+01,-1.064057316008452797e-01,1.086688414252458268e-02,6.523610709272552365e-04,5.630892730276726432e-03,3.296712270425072866e-02
1.702340468093618853e+01,-1.063622105501576820e-01,1.088922351004782858e-02,6.063221843051845713e-04,5.536570214337094287e-03,-6.298893347570406337e-03
1.702740548109622054e+01,-1.063186008745924532e-01,1.091118564655477186e-02,5.603786767028365009e-04,5.442316747469394533e-03,5.438791450770389009e-03
1.703140628125625256e+01,-1.062749040850130972e-01,1.093277083517277780e-02,5.145316740507550283e-04,5.348134959565098434e-03,9.692359177885828680e-03
1.703540708141628457e+01,-1.062311216906712957e-01,1.095397936915334935e-02,4.687822964193574284e-04,5.254027471067374000e-03,2.206816245030251630e-04
1.703940788157631658e+01,-1.061872551992070063e-01,1.097481155187211843e-02,4.231316580189340305e-04,5.159996892971474569e-03,1.129124663918208704e-02
1.704340868173634860e+01,-1.061433061166483227e-01,1.099526769682885284e-02,3.775808671996477850e-04,5.066045826825710252e-03,-1.394723586557301484e-03
1.704740948189638061e+01,-1.060992759474116004e-01,1.101534812764744763e-02,3.321310264515348054e-04,4.972176864732030799e-03,-2.113755981659071886e-05
1.705141028205641263e+01,-1.060551661943013591e-01,1.103505317807593721e-02,2.867832324045041514e-04,4.878392589346774999e-03,-2.628349019548708448e-03
1.705541108221644464e+01,-1.060109783585103799e-01,1.105438319198648323e-02,2.415385758283378290e-04,4.784695573881614372e-03,4.921830602903964035e-03
1.705941188237647665e+01,-1.059667139396195806e-01,1.107333852337538324e-02,1.963981416326905736e-04,4.691088382104108279e-03,1.008272637408159575e-02
1.706341268253650867e+01,-1.059223744355981267e-01,1.109191953636306897e-02,1.513630088670906088e-04,4.597573568338647609e-03,1.496915109601784470e-02
1.706741348269654068e+01,-1.058779613428034172e-01,1.111012660519409764e-02,1.064342507209384541e-04,4.504153677467259698e-03,4.057951245031375144e-03
1.707141428285657270e+01,-1.058334761559809878e-01,1.112796011423716931e-02,6.161293452350811734e-05,4.410831244930302208e-03,-5.668841552609915277e-03
1.707541508301660471e+01,-1.057889203682646495e-01,1.114542045798510607e-02,1.690012174394611884e-05,4.317608796727462339e-03,1.088161948237312271e-04
1.707941588317663673e+01,-1.057442954711763777e-01,1.116250804105487111e-02,-2.770313200872742427e-05,4.224488849418533976e-03,-3.118230214731558536e-04
1.708341668333666874e+01,-1.056996029546263677e-01,1.117922327818755834e-02,-7.219577698562042439e-05,4.131473910124083826e-03,8.286326773429587844e-04
1.708741748349670075e+01,-1.056548443069130344e-01,1.119556659424838889e-02,-1.165767692979667635e-04,4.038566476526589399e-03,1.047279263556332579e-02
1.709141828365673277e+01,-1.056100210147229712e-01,1.121153842422672325e-02,-1.608450709171282446e-04,3.945769036871132895e-03,3.141036254768495191e-03
1.709541908381676478e+01,-1.055651345631310190e-01,1.122713921323605438e-02,-2.049996496745930740e-04,3.853084069966455916e-03,5.364949948436814262e-03
1.709941988397679680e+01,-1.055201864356001690e-01,1.124236941651400069e-02,-2.490394792619770540e-04,3.760514045185597842e-03,4.836285541508192516e-03
1.710342068413682881e+01,-1.054751781139816741e-01,1.125722949942232348e-02,-2.929635392310228235e-04,3.668061422467033816e-03,3.317182680367015881e-03
1.710742148429686083e+01,-1.054301110774812505e-01,1.127171993620775838e-02,-3.367708153064649895e-04,3.575728651168674777e-03,-6.123362871821172795e-04
1.711142228445689284e+01,-1.053849868009893997e-01,1.128584120753867506e-02,-3.804602996952453995e-04,3.483518168503368928e-03,1.130311635085472569e-02
1.711542308461692485e+01,-1.053398067622989959e-01,1.129959380908912396e-02,-4.240309888746490946e-04,3.391432407589406450e-03,3.008468706978825995e-03
1.711942388477695687e+01,-1.052945724373335473e-01,1.131297824645996659e-02,-4.674818853097478799e-04,3.299473791759682806e-03,2.671405242882438948e-03
1.712342468493698888e+01,-1.052492852995588896e-01,1.132599503450755843e-02,-5.108119976458898488e-04,3.207644733888848076e-03,-7.523396002243566347e-03
1.712742548509702090e+01,-1.052039468199831573e-01,1.133864469734375234e-02,-5.540203407086994377e-04,3.115947636394528208e-03,-3.465489869226841962e-03
1.713142628525705291e+01,-1.051585584671568124e-01,1.135092776833589515e-02,-5.971059355040772088e-04,3.024384891238185435e-03,-2.528869087363535238e-03
1.713542708541708492e+01,-1.051131217071726298e-01,1.136284479010683107e-02,-6.400678092182002839e-04,2.932958879926117479e-03,9.033351485632537883e-03
1.713942788557711694e+01,-1.050676380036657115e-01,1.137439631453490176e-02,-6.829049952175220194e-04,2.841671973510845328e-03,-1.429691094110635205e-02
1.714342868573714895e+01,-1.050221088178134726e-01,1.138558290275394104e-02,-7.256165330487718973e-04,2.750526532591696105e-03,1.042311347994338139e-02
1.714742948589718097e+01,-1.049765356083356416e-01,1.139640512515328191e-02,-7.682014684389557426e-04,2.659524907316440645e-03,4.235019956938615611e-03
1.715143028605721298e+01,-1.049309198314942876e-01,1.140686356137775304e-02,-8.106588532953560482e-04,2.568669437381931875e-03,-4.219276798365791115e-03
1.715543108621724500e+01,-1.048852629410937654e-01,1.141695880032767875e-02,-8.529877457055311078e-04,2.477962452035353813e-03,-5.735059052374496050e-03
1.715943188637727701e+01,-1.048395663884807705e-01,1.142669144015887907e-02,-8.951872099373157747e-04,2.387406270075220771e-03,7.765823682305409911e-03
1.716343268653730902e+01,-1.047938316225442978e-01,1.143606208828267141e-02,-9.372563164388213533e-04,2.297003199852820643e-03,4.728188362070427815e-03
1.716743348669734104e+01,-1.047480600897156833e-01,1.144507136136586542e-02,-9.791941418384347319e-04,2.206755539272825528e-03,-1.732868828771601949e-02
1.717143428685737305e+01,-1.047022532339685758e-01,1.145371988533077159e-02,-1.020999768944820659e-03,2.116665575794901555e-03,-4.512034255933519006e-03
1.717543508701740507e+01,-1.046564124968189236e-01,1.146200829535519439e-02,-1.062672286746918059e-03,2.026735586434430525e-03,-6.868928877196945129e-03
