t,Q,V_a,dQ_dt
7.417483496699340151e+00,-2.507579579518561842e-03,3.164356639492503509e-02,2.493442296328208727e-03
7.419483896779356158e+00,-2.502596579827086245e-03,3.161121679606661294e-02,2.488560023029395135e-03
7.421484296859372165e+00,-2.497623337294428963e-03,3.157890095899420352e-02,2.483687041770555378e-03
7.423484696939388172e+00,-2.492659833380694249e-03,3.154661884718567427e-02,2.478823335870320495e-03
7.425485097019404179e+00,-2.487706049577046580e-03,3.151437042415931172e-02,2.473968888670237225e-03
7.427485497099420186e+00,-2.482761967405706319e-03,3.148215565347380757e-02,2.469123683536137565e-03
7.429485897179436193e+00,-2.477827568419952754e-03,3.144997449872825868e-02,2.464287703856685077e-03
7.431486297259452201e+00,-2.472902834204124527e-03,3.141782692356217405e-02,2.459460933044413551e-03
7.433486697339468208e+00,-2.467987746373616169e-03,3.138571289165548867e-02,2.454643354535597337e-03
7.435487097419484215e+00,-2.463082286574881565e-03,3.135363236672852189e-02,2.449834951789630743e-03
7.437487497499500222e+00,-2.458186436485432658e-03,3.132158531254201905e-02,2.445035708290230637e-03
7.439487897579516229e+00,-2.453300177813839012e-03,3.128957169289713069e-02,2.440245607544478876e-03
7.441488297659532236e+00,-2.448423492299729113e-03,3.125759147163541946e-02,2.435464633083362675e-03
7.443488697739548243e+00,-2.443556361713788202e-03,3.122564461263885316e-02,2.430692768461479268e-03
7.445489097819564250e+00,-2.438698767857760876e-03,3.119373107982981869e-02,2.425929997257578446e-03
7.447489497899580257e+00,-2.433850692564448921e-03,3.116185083717110463e-02,2.421176303074100249e-03
7.449489897979596265e+00,-2.429012117697712612e-03,3.113000384866591516e-02,2.416431669537550102e-03
7.451490298059612272e+00,-2.424183025152470278e-03,3.109819007835785964e-02,2.411696080298038683e-03
7.453490698139628279e+00,-2.419363396854698738e-03,3.106640949033095955e-02,2.406969519030153180e-03
7.455491098219644286e+00,-2.414553214761431567e-03,3.103466204870964501e-02,2.402251969432330631e-03
7.457491498299660293e+00,-2.409752460860762127e-03,3.100294771765876173e-02,2.397543415226900416e-03
7.459491898379676300e+00,-2.404961117171840971e-03,3.097126646138356060e-02,2.392843840160953361e-03
7.461492298459692307e+00,-2.400179165744876272e-03,3.093961824412970463e-02,2.388153228004881532e-03
7.463492698539708314e+00,-2.395406588661135126e-03,3.090800303018326201e-02,2.383471562553756036e-03
7.465493098619724321e+00,-2.390643368032942685e-03,3.087642078387071304e-02,2.378798827627192150e-03
7.467493498699740329e+00,-2.385889486003681288e-03,3.084487146955895709e-02,2.374135007068393487e-03
7.469493898779756336e+00,-2.381144924747792199e-03,3.081335505165529176e-02,2.369480084745356763e-03
7.471494298859772343e+00,-2.376409666470774736e-03,3.078187149460742678e-02,2.364834044550411223e-03
7.473494698939788350e+00,-2.371683693409186271e-03,3.075042076290349091e-02,2.360196870400089846e-03
7.475495099019804357e+00,-2.366966987830641366e-03,3.071900282107200772e-02,2.355568546235501000e-03
7.477495499099820364e+00,-2.362259532033813940e-03,3.068761763368192674e-02,2.350949056022370951e-03
7.479495899179836371e+00,-2.357561308348435532e-03,3.065626516534259230e-02,2.346338383750579820e-03
7.481496299259852378e+00,-2.352872299135294869e-03,3.062494538070377470e-02,2.341736513435031981e-03
7.483496699339868385e+00,-2.348192486786240471e-03,3.059365824445564250e-02,2.337143429114699796e-03
7.485497099419884393e+00,-2.343521853724177175e-03,3.056240372132877636e-02,2.332559114853657075e-03
7.487497499499900400e+00,-2.338860382403069611e-03,3.053118177609417255e-02,2.327983554740455010e-03
7.489497899579916407e+00,-2.334208055307938727e-03,3.049999237356322904e-02,2.323416732888157303e-03
7.491498299659932414e+00,-2.329564854954864830e-03,3.046883547858775937e-02,2.318858633435048368e-03
7.493498699739948421e+00,-2.324930763890986282e-03,3.043771105605998922e-02,2.314309240544001455e-03
7.495499099819964428e+00,-2.320305764694498632e-03,3.040661907091254598e-02,2.309768538402353320e-03
7.497499499899980435e+00,-2.315689839974655918e-03,3.037555948811847262e-02,2.305236511222774187e-03
7.499499899979996442e+00,-2.311082972371771103e-03,3.034453227269122769e-02,2.300713143242806742e-03
7.501500300060012449e+00,-2.306485144557213901e-03,3.031353738968466799e-02,2.296198418724568636e-03
7.503500700140028457e+00,-2.301896339233412518e-03,3.028257480419306591e-02,2.291692321955627644e-03
7.505501100220044464e+00,-2.297316539133854082e-03,3.025164448135110595e-02,2.287194837248202398e-03
7.507501500300060471e+00,-2.292745727023082908e-03,3.022074638633387780e-02,2.282705948939703616e-03
7.509501900380076478e+00,-2.288183885696701367e-03,3.018988048435689020e-02,2.278225641392767065e-03
7.511502300460091597e+00,-2.283630997981372489e-03,3.015904674067606400e-02,2.273753898994966029e-03
7.513502700540107604e+00,-2.279087046734811287e-03,3.012824512058769749e-02,2.269290706159003430e-03
7.515503100620123611e+00,-2.274552014845795597e-03,3.009747558942853229e-02,2.264836047323094768e-03
7.517503500700139618e+00,-2.270025885234123152e-03,3.006673811257567358e-02,2.260389906950289844e-03
7.519503900780155625e+00,-2.265508640795835509e-03,3.003603265536901323e-02,2.255952269457479203e-03
7.521504300860171632e+00,-2.261000264515118565e-03,3.000535918321264872e-02,2.251523119364700048e-03
7.523504700940187639e+00,-2.256500739479160890e-03,2.997471766162729950e-02,2.247102441313590659e-03
7.525505101020203647e+00,-2.252010048803341179e-03,2.994410805617128690e-02,2.242690219966569573e-03
7.527505501100219654e+00,-2.247528175631228683e-03,2.991353033244049942e-02,2.238286440008375143e-03
7.529505901180235661e+00,-2.243055103134582347e-03,2.988298445606841700e-02,2.233891086144930600e-03
7.531506301260251668e+00,-2.238590814513350367e-03,2.985247039272610411e-02,2.229504143104050519e-03
7.533506701340267675e+00,-2.234135292995672803e-03,2.982198810812219936e-02,2.225125595635141142e-03
7.535507101420283682e+00,-2.229688521837878100e-03,2.979153756800293276e-02,2.220755428509736847e-03
7.537507501500299689e+00,-2.225250484324485262e-03,2.976111873815210848e-02,2.216393626520536935e-03
7.539507901580315696e+00,-2.220821163768204286e-03,2.973073158439112212e-02,2.212040174482439968e-03
7.541508301660331703e+00,-2.216400543509933988e-03,2.970037607257894341e-02,2.207695057232413223e-03
7.543508701740347711e+00,-2.211988606918763312e-03,2.967005216861213698e-02,2.203358259628862125e-03
7.545509101820363718e+00,-2.207585337391972189e-03,2.963975983842483813e-02,2.199029766552332808e-03
7.547509501900379725e+00,-2.203190718355029810e-03,2.960949904798876667e-02,2.194709562905546377e-03
7.549509901980395732e+00,-2.198804733261595489e-03,2.957926976331323385e-02,2.190397633612933999e-03
7.551510302060411739e+00,-2.194427365593519096e-03,2.954907195044512505e-02,2.186093963621009006e-03
7.553510702140427746e+00,-2.190058598860839759e-03,2.951890557546890670e-02,2.181798537898397682e-03
7.555511102220443753e+00,-2.185698416601788031e-03,2.948877060450664014e-02,2.177511341435878298e-03
7.557511502300459760e+00,-2.181346802382782418e-03,2.945866700371795738e-02,2.173232359246578867e-03
7.559511902380475767e+00,-2.177003739798433722e-03,2.942859473930007838e-02,2.168961576365184378e-03
7.561512302460491775e+00,-2.172669212471541132e-03,2.939855377748780418e-02,2.164698977849300720e-03
7.563512702540507782e+00,-2.168343204053094827e-03,2.936854408455352033e-02,2.160444548778323211e-03
7.565513102620523789e+00,-2.164025698222274245e-03,2.933856562680719343e-02,2.156198274254306994e-03
7.567513502700539796e+00,-2.159716678686449814e-03,2.930861837059637459e-02,2.151960139401169064e-03
7.569513902780555803e+00,-2.155416129181181653e-03,2.927870228230619251e-02,2.147730129365554332e-03
7.571514302860571810e+00,-2.151124033470219570e-03,2.924881732835936735e-02,2.143508229316202877e-03
7.573514702940587817e+00,-2.146840375345503930e-03,2.921896347521619336e-02,2.139294424444654254e-03
7.575515103020603824e+00,-2.142565138627164790e-03,2.918914068937455628e-02,2.135088699964613011e-03
7.577515503100619831e+00,-2.138298307163522330e-03,2.915934893736991593e-02,2.130891041112485153e-03
7.579515903180635839e+00,-2.134039864831086854e-03,2.912958818577531667e-02,2.126701433146910639e-03
7.581516303260651846e+00,-2.129789795534558789e-03,2.909985840120139430e-02,2.122519861349299840e-03
7.583516703340667853e+00,-2.125548083206828687e-03,2.907015955029635529e-02,2.118346311023699535e-03
7.585517103420683860e+00,-2.121314711808977224e-03,2.904049159974599753e-02,2.114180767496661936e-03
7.587517503500699867e+00,-2.117089665330274331e-03,2.901085451627369652e-02,2.110023216117609852e-03
7.589517903580715874e+00,-2.112872927788180932e-03,2.898124826664041226e-02,2.105873642258374815e-03
7.591518303660731881e+00,-2.108664483228348072e-03,2.895167281764468928e-02,2.101732031313561372e-03
7.593518703740747888e+00,-2.104464315724615623e-03,2.892212813612264968e-02,2.097598368701080081e-03
7.595519103820763895e+00,-2.100272409379014878e-03,2.889261418894800357e-02,2.093472639860853406e-03
7.597519503900779902e+00,-2.096088748321766389e-03,2.886313094303204554e-02,2.089354830256010508e-03
7.599519903980795910e+00,-2.091913316711281265e-03,2.883367836532364434e-02,2.085244925372758441e-03
7.601520304060811917e+00,-2.087746098734160304e-03,2.880425642280925666e-02,2.081142910719913346e-03
7.603520704140827924e+00,-2.083587078605194428e-03,2.877486508251292721e-02,2.077048771829268642e-03
7.605521104220843931e+00,-2.079436240567364685e-03,2.874550431149627133e-02,2.072962494255629722e-03
7.607521504300859938e+00,-2.075293568891842244e-03,2.871617407685849582e-02,2.068884063576845612e-03
7.609521904380875945e+00,-2.071159047877988400e-03,2.868687434573639200e-02,2.064813465393843667e-03
7.611522304460891952e+00,-2.067032661853354138e-03,2.865760508530432529e-02,2.060750685330663395e-03
7.613522704540907959e+00,-2.062914395173680564e-03,2.862836626277424912e-02,2.056695709033987650e-03
7.615523104620923966e+00,-2.058804232222899346e-03,2.859915784539570488e-02,2.052648522174346096e-03
7.617523504700939974e+00,-2.054702157413131839e-03,2.856997980045580116e-02,2.048609110444813298e-03
7.619523904780955981e+00,-2.050608155184689089e-03,2.854083209527924492e-02,2.044577459562207412e-03
7.621524304860971988e+00,-2.046522210006072699e-03,2.851171469722832419e-02,2.040553555266291352e-03
7.623524704940987995e+00,-2.042444306373974398e-03,2.848262757370289763e-02,2.036537383319974442e-03
7.625525105021004002e+00,-2.038374428813275602e-03,2.845357069214041537e-02,2.032528929509842819e-03
7.627525505101020009e+00,-2.034312561877047853e-03,2.842454402001591551e-02,2.028528179645359281e-03
7.629525905181036016e+00,-2.030258690146553250e-03,2.839554752484201028e-02,2.024535119559897189e-03
7.631526305261052023e+00,-2.026212798231243582e-03,2.836658117416889294e-02,2.020549735109940324e-03
7.633526705341068030e+00,-2.022174870768759895e-03,2.833764493558435169e-02,2.016572012175280211e-03
7.635527105421084038e+00,-2.018144892424934660e-03,2.830873877671374189e-02,2.012601936659385617e-03
7.637527505501100045e+00,-2.014122847885516706e-03,2.827986266520967837e-02,2.008639494478308123e-03
7.639527905581116052e+00,-2.010108721807332688e-03,2.825101656867045133e-02,2.004684671497028187e-03
7.641528305661132059e+00,-2.006102498982969152e-03,2.822220045482595058e-02,2.000737453748893755e-03
7.643528705741148066e+00,-2.002104164258980759e-03,2.819341429147224562e-02,1.996797827325218558e-03
7.645529105821164073e+00,-1.998113702507407861e-03,2.816465804644032248e-02,1.992865778337082200e-03
7.647529505901180080e+00,-1.994131098625773462e-03,2.813593168759609756e-02,1.988941292915691848e-03
7.649529905981196087e+00,-1.990156337537085825e-03,2.810723518284040726e-02,1.985024357212581726e-03
7.651530306061212094e+00,-1.986189404189835864e-03,2.807856850010900795e-02,1.981114957399311271e-03
7.653530706141228102e+00,-1.982230283558000187e-03,2.804993160737258989e-02,1.977213079667163292e-03
7.655531106221244109e+00,-1.978278960641037618e-03,2.802132447263675635e-02,1.973318710228340062e-03
7.657531506301260116e+00,-1.974335420463892675e-03,2.799274706394204448e-02,1.969431835314497479e-03
7.659531906381276123e+00,-1.970399648076992961e-03,2.796419934936391141e-02,1.965552441178107252e-03
7.661532306461292130e+00,-1.966471628556250035e-03,2.793568129701273425e-02,1.961680514091489365e-03
7.663532706541308137e+00,-1.962551347003060713e-03,2.790719287503382051e-02,1.957816040347676399e-03
7.665533106621324144e+00,-1.958638788544304031e-03,2.787873405160739421e-02,1.953959006259609922e-03
7.667533506701340151e+00,-1.954733938332344715e-03,2.785030479494861669e-02,1.950109398161006986e-03
7.669533906781356158e+00,-1.950836781545030579e-03,2.782190507330755541e-02,1.946267202405555863e-03
7.671534306861372166e+00,-1.946947303385693608e-03,2.779353485496921516e-02,1.942432405367613621e-03
7.673534706941388173e+00,-1.943065489083150178e-03,2.776519410825352072e-02,1.938604993442071683e-03
7.675535107021404180e+00,-1.939191323891700184e-03,2.773688280151532029e-02,1.934784953044218570e-03
7.677535507101420187e+00,-1.935324793091127912e-03,2.770860090314438556e-02,1.930972270609604587e-03
7.679535907181436194e+00,-1.931465881986701820e-03,2.768034838156541513e-02,1.927166932594905936e-03
7.681536307261452201e+00,-1.927614575909174103e-03,2.765212520523802411e-02,1.923368925476788040e-03
7.683536707341468208e+00,-1.923770860214781345e-03,2.762393134265676148e-02,1.919578235752769863e-03
7.685537107421484215e+00,-1.919934720285243653e-03,2.759576676235109619e-02,1.915794849941086656e-03
7.687537507501500222e+00,-1.916106141527765521e-03,2.756763143288541371e-02,1.912018754580555946e-03
7.689537907581516230e+00,-1.912285109375035401e-03,2.753952532285904031e-02,1.908249936230771611e-03
7.691538307661532237e+00,-1.908471609285225913e-03,2.751144840090620491e-02,1.904488381471804419e-03
7.693538707741548244e+00,-1.904665626741993637e-03,2.748340063569608069e-02,1.900734076904895056e-03
7.695539107821564251e+00,-1.900867147254479105e-03,2.745538199593275386e-02,1.896987009151820296e-03
7.697539507901580258e+00,-1.897076156357307020e-03,2.742739245035523410e-02,1.893247164854922927e-03
7.699539907981596265e+00,-1.893292639610586045e-03,2.739943196773745801e-02,1.889514530678140878e-03
7.701540308061612272e+00,-1.889516582599909010e-03,2.737150051688828564e-02,1.885789093305537470e-03
7.703540708141628279e+00,-1.885747970936352486e-03,2.734359806665150397e-02,1.882070839442331195e-03
7.705541108221644286e+00,-1.881986790256477433e-03,2.731572458590581648e-02,1.878359755815094123e-03
7.707541508301660294e+00,-1.878233026222328765e-03,2.728788004356485705e-02,1.874655829170612407e-03
7.709541908381676301e+00,-1.874486664521435352e-03,2.726006440857718302e-02,1.870959046277251292e-03
7.711542308461692308e+00,-1.870747690866809802e-03,2.723227764992627170e-02,1.867269393924483704e-03
7.713542708541708315e+00,-1.867016090996949547e-03,2.720451973663053080e-02,1.863586858922088377e-03
7.715543108621724322e+00,-1.863291850675835538e-03,2.717679063774328108e-02,1.859911428101844021e-03
7.717543508701740329e+00,-1.859574955692932683e-03,2.714909032235278061e-02,1.856243088316059803e-03
7.719543908781756336e+00,-1.855865391863190062e-03,2.712141875958220399e-02,1.852581826438438797e-03
7.721544308861772343e+00,-1.852163145027041144e-03,2.709377591858964929e-02,1.848927629363774413e-03
7.723544708941788350e+00,-1.848468201050402701e-03,2.706616176856814146e-02,1.845280484008143384e-03
7.725545109021804357e+00,-1.844780545824676113e-03,2.703857627874562547e-02,1.841640377308773491e-03
7.727545509101820365e+00,-1.841100165266746930e-03,2.701101941838497666e-02,1.838007296224235688e-03
7.729545909181836372e+00,-1.837427045318984009e-03,2.698349115678399038e-02,1.834381227734474019e-03
