t,Ih,Ev,Iv,dIh_dt,dIh_dt_noisy
1.604720944188837848e+02,7.853901816263303415e-01,3.041110301306661490e-01,4.054813751081849937e-01,-1.963969750717886598e-10,1.279194941085865823e-02
1.605121024204840978e+02,7.853901815855071078e-01,3.041110302135715537e-01,4.054813750582786924e-01,-1.767102020266975160e-10,1.336995476714482886e-03
1.605521104220844109e+02,7.853901815440056389e-01,3.041110302978541902e-01,4.054813750075432766e-01,-1.566963780952335128e-10,-2.679352861533735707e-03
1.605921184236847523e+02,7.853901815018571320e-01,3.041110303834508866e-01,4.054813749560168823e-01,-1.363705190438047055e-10,2.124698080695354430e-03
1.606321264252850654e+02,7.853901814590935615e-01,3.041110304702966394e-01,4.054813749037386450e-01,-1.157480326863247200e-10,4.022353195993190640e-03
1.606721344268853784e+02,7.853901814157477901e-01,3.041110305583247242e-01,4.054813748507485882e-01,-9.484478827315179217e-11,8.154982797524225335e-03
1.607121424284856914e+02,7.853901813718535685e-01,3.041110306474666403e-01,4.054813747970880677e-01,-7.367706097993753644e-11,-8.422117685784370061e-03
1.607521504300860329e+02,7.853901813274454247e-01,3.041110307376522770e-01,4.054813747427993276e-01,-5.226151802983913797e-11,1.467744129375408990e-02
1.607921584316863459e+02,7.853901812825588857e-01,3.041110308288095809e-01,4.054813746879256109e-01,-3.061525338798887219e-11,5.354661494325815016e-04
1.608321664332866590e+02,7.853901812372301450e-01,3.041110309208648887e-01,4.054813746325113821e-01,-8.755728780895921659e-12,-1.564993207657880674e-03
1.608721744348869720e+02,7.853901811914962838e-01,3.041110310137427608e-01,4.054813745766019384e-01,1.329914997572068103e-11,7.092971263604536634e-03
1.609121824364873135e+02,7.853901811453953830e-01,3.041110311073660366e-01,4.054813745202437980e-01,3.553101562969729343e-11,-6.837658424589682787e-03
1.609521904380876265e+02,7.853901810989664112e-01,3.041110312016557238e-01,4.054813744634844785e-01,5.792112622859946214e-11,8.941097612686592713e-03
1.609921984396879395e+02,7.853901810522488924e-01,3.041110312965312756e-01,4.054813744063725522e-01,8.045037552806277859e-11,2.165373800791095885e-02
1.610322064412882526e+02,7.853901810052835719e-01,3.041110313919102026e-01,4.054813743489575906e-01,1.030991160499983295e-10,4.515745698409318054e-03
1.610722144428885940e+02,7.853901809581117499e-01,3.041110314877083498e-01,4.054813742912902197e-01,1.258474366383488530e-10,2.202272044198983793e-03
1.611122224444889071e+02,7.853901809107758369e-01,3.041110315838398415e-01,4.054813742334222315e-01,1.486749022505673423e-10,-4.647177467656336998e-03
1.611522304460892201e+02,7.853901808633189097e-01,3.041110316802170810e-01,4.054813741754063616e-01,1.715607239605176915e-10,1.509521914344520883e-02
1.611922384476895331e+02,7.853901808157850439e-01,3.041110317767505844e-01,4.054813741172963448e-01,1.944836548750661365e-10,1.147024069825401497e-02
1.612322464492898746e+02,7.853901807682190928e-01,3.041110318733493134e-01,4.054813740591470816e-01,2.174220456452324868e-10,-1.505529818027293021e-02
1.612722544508901876e+02,7.853901807206666863e-01,3.041110319699203979e-01,4.054813740010144718e-01,2.403539207940230682e-10,9.857128790885705608e-03
1.613122624524905007e+02,7.853901806731744539e-01,3.041110320663692468e-01,4.054813739429554698e-01,2.632567740190605576e-10,-6.620892844130419827e-03
1.613522704540908137e+02,7.853901806257899132e-01,3.041110321625994373e-01,4.054813738850280291e-01,2.861076722759925417e-10,-1.173872820541873273e-02
1.613922784556911552e+02,7.853901805785613588e-01,3.041110322585128811e-01,4.054813738272912693e-01,3.088833494535592195e-10,-7.013354991149599532e-04
1.614322864572914682e+02,7.853901805315378626e-01,3.041110323540098248e-01,4.054813737698052534e-01,3.315601508624421712e-10,-6.625522573599881143e-03
1.614722944588917812e+02,7.853901804847696067e-01,3.041110324489886829e-01,4.054813737126311546e-01,3.541138909879393282e-10,1.164564227484187788e-02
1.615123024604920943e+02,7.853901804383072172e-01,3.041110325433460382e-01,4.054813736558310899e-01,3.765200790040168499e-10,-1.263913993422192267e-02
1.615523104620924357e+02,7.853901803922026525e-01,3.041110326369769190e-01,4.054813735994683976e-01,3.987537453009615263e-10,-1.292559958529456571e-02
1.615923184636927488e+02,7.853901803465084264e-01,3.041110327297744664e-01,4.054813735436073041e-01,4.207894935270850567e-10,-9.511911237899737734e-03
1.616323264652930618e+02,7.853901803012779403e-01,3.041110328216301562e-01,4.054813734883132015e-01,4.426016358971551767e-10,-1.431010995744754150e-03
1.616723344668933748e+02,7.853901802565654844e-01,3.041110329124336875e-01,4.054813734336524811e-01,4.641639433922151170e-10,5.888140656953333787e-03
1.617123424684937163e+02,7.853901802124263476e-01,3.041110330020730390e-01,4.054813733796925335e-01,4.854497845374616816e-10,-1.094135902534682306e-02
1.617523504700940293e+02,7.853901801689164852e-01,3.041110330904344128e-01,4.054813733265019149e-01,5.064321566272678155e-10,-7.294247416089191978e-03
1.617923584716943424e+02,7.853901801260927407e-01,3.041110331774023456e-01,4.054813732741500698e-01,5.270836545001600371e-10,-1.576061250234850677e-02
1.618323664732946554e+02,7.853901800840129566e-01,3.041110332628594870e-01,4.054813732227076639e-01,5.473763768637507354e-10,-2.036854927089649676e-03
1.618723744748949969e+02,7.853901800427357527e-01,3.041110333466869320e-01,4.054813731722463066e-01,5.672820616031692964e-10,-1.030421703799310265e-02
1.619123824764953099e+02,7.853901800023204149e-01,3.041110334287638328e-01,4.054813731228387175e-01,5.867721031282968625e-10,2.166897486033211515e-02
1.619523904780956229e+02,7.853901799628273395e-01,3.041110335089677319e-01,4.054813730745586153e-01,6.058174170653352064e-10,1.921570450798183033e-02
1.619923984796959360e+02,7.853901799243176995e-01,3.041110335871744508e-01,4.054813730274807737e-01,6.243884541345945394e-10,-9.403620721233955926e-03
1.620324064812962774e+02,7.853901798868535566e-01,3.041110336632579236e-01,4.054813729816809653e-01,6.424553215811368290e-10,1.299235403848000544e-03
1.620724144828965905e+02,7.853901798504977494e-01,3.041110337370905303e-01,4.054813729372361841e-01,6.599876825608141928e-10,4.120697474043924328e-03
1.621124224844969035e+02,7.853901798153141156e-01,3.041110338085427633e-01,4.054813728942243123e-01,6.769547769569506102e-10,-5.552835391800080116e-03
1.621524304860972165e+02,7.853901797813671593e-01,3.041110338774833943e-01,4.054813728527242866e-01,6.933254942387279129e-10,-4.008977607057200021e-03
1.621924384876975580e+02,7.853901797487224945e-01,3.041110339437795296e-01,4.054813728128162098e-01,7.090681965193912362e-10,6.308471771896023185e-03
1.622324464892978710e+02,7.853901797174461796e-01,3.041110340072964435e-01,4.054813727745811280e-01,7.241510134592399339e-10,-2.814423570926902901e-03
1.622724544908981841e+02,7.853901796876057162e-01,3.041110340678976898e-01,4.054813727381011979e-01,7.385413981764177294e-10,-3.116345758950867829e-03
1.623124624924984971e+02,7.853901796592688278e-01,3.041110341254451566e-01,4.054813727034595194e-01,7.522066997056597870e-10,-4.092133618740041918e-04
1.623524704940988386e+02,7.853901796325045703e-01,3.041110341797988448e-01,4.054813726707403587e-01,7.651135801312047846e-10,1.225477367088467599e-02
1.623924784956991516e+02,7.853901796073827768e-01,3.041110342308171455e-01,4.054813726400290363e-01,7.772284378593230514e-10,-2.717888087273228476e-03
1.624324864972994646e+02,7.853901795839739464e-01,3.041110342783566733e-01,4.054813726114117611e-01,7.885172029209464029e-10,3.770884975795078375e-03
1.624724944988997777e+02,7.853901795623495774e-01,3.041110343222722667e-01,4.054813725849760186e-01,7.989454237078419396e-10,2.282575001267017536e-03
1.625125025005001191e+02,7.853901795425819454e-01,3.041110343624170431e-01,4.054813725608102382e-01,8.084782461559303357e-10,7.046918826761716485e-03
1.625525105021004322e+02,7.853901795247443252e-01,3.041110343986423437e-01,4.054813725390037926e-01,8.170803304785589916e-10,-2.048195626102842365e-03
1.625925185037007452e+02,7.853901795089106574e-01,3.041110344307977886e-01,4.054813725196472207e-01,8.247160142305087760e-10,-5.025117624176926243e-03
1.626325265053010583e+02,7.853901794951559934e-01,3.041110344587313330e-01,4.054813725028321714e-01,8.313491388356464284e-10,-6.987885560857182848e-03
1.626725345069013997e+02,7.853901794835559391e-01,3.041110344822890443e-01,4.054813724886511817e-01,8.369431710175678774e-10,2.276544422046910144e-03
1.627125425085017127e+02,7.853901794741873221e-01,3.041110345013153804e-01,4.054813724771980099e-01,8.414611368801061531e-10,1.295507422010580122e-03
1.627525505101020258e+02,7.853901794671273029e-01,3.041110345156529671e-01,4.054813724685672471e-01,8.448657953796789855e-10,-2.669545592661197626e-03
1.627925585117023388e+02,7.853901794624544852e-01,3.041110345251427094e-01,4.054813724628547056e-01,8.471192185222076176e-10,2.124182764572639208e-03
1.628325665133026803e+02,7.853901794602480280e-01,3.041110345296237916e-01,4.054813724601572522e-01,8.481832840245839833e-10,2.356233371291401729e-02
1.628725745149029933e+02,7.853901794605877562e-01,3.041110345289336214e-01,4.054813724605726977e-01,8.480194636784066375e-10,7.792284349873853863e-03
1.629125825165033064e+02,7.853901794635549383e-01,3.041110345229079415e-01,4.054813724641999628e-01,8.465885562025654565e-10,-1.844668790521087481e-02
1.629525905181036194e+02,7.853901794692310645e-01,3.041110345113806068e-01,4.054813724711390233e-01,8.438512805186704213e-10,1.293488896369666095e-02
1.629925985197039608e+02,7.853901794776988465e-01,3.041110344941839183e-01,4.054813724814909093e-01,8.397677275784332096e-10,1.347846019718536249e-03
1.630326065213042739e+02,7.853901794890417731e-01,3.041110344711482893e-01,4.054813724953575949e-01,8.342976726138928711e-10,-1.025402251862003213e-02
1.630726145229045869e+02,7.853901795033442212e-01,3.041110344421024125e-01,4.054813725128422752e-01,8.274004086039621342e-10,1.335663617489621369e-02
1.631126225245049000e+02,7.853901795206913450e-01,3.041110344068732596e-01,4.054813725340490338e-01,8.190348746439646277e-10,-8.769134788474236249e-04
1.631526305261052414e+02,7.853901795411691866e-01,3.041110343652861370e-01,4.054813725590831197e-01,8.091595414538854669e-10,1.009097947399281540e-02
1.631926385277055545e+02,7.853901795648646766e-01,3.041110343171644081e-01,4.054813725880507813e-01,7.977325119923328600e-10,-6.218324968090687375e-03
1.632326465293058675e+02,7.853901795918656337e-01,3.041110342623299378e-01,4.054813726210593772e-01,7.847114867620685885e-10,1.048946274124552477e-02
1.632726545309061805e+02,7.853901796222180209e-01,3.041110342006890233e-01,4.054813726581651401e-01,7.700742335470245337e-10,-2.901603865133367717e-03
1.633126625325065220e+02,7.853901796553632852e-01,3.041110341333764233e-01,4.054813726986851163e-01,7.540901271474442780e-10,9.492038259121435631e-03
1.633526705341068350e+02,7.853901796910149891e-01,3.041110340609737284e-01,4.054813727422691971e-01,7.368972897159320468e-10,8.111474805663314303e-03
1.633926785357071481e+02,7.853901797290608888e-01,3.041110339837087007e-01,4.054813727887801589e-01,7.185498862583017399e-10,-1.160157866161152553e-02
1.634326865373074611e+02,7.853901797693901843e-01,3.041110339018065489e-01,4.054813728380825544e-01,6.991013358492725871e-10,3.597463298637932488e-03
1.634726945389078026e+02,7.853901798118934074e-01,3.041110338154894288e-01,4.054813728900426018e-01,6.786044157158777068e-10,4.623089855621515844e-03
1.635127025405081156e+02,7.853901798564626446e-01,3.041110337249766649e-01,4.054813729445283510e-01,6.571111432762677396e-10,-6.784888712500385718e-04
1.635527105421084286e+02,7.853901799029913144e-01,3.041110336304846395e-01,4.054813730014094064e-01,6.346729704287401574e-10,-1.789809765888441401e-02
1.635927185437087417e+02,7.853901799513740567e-01,3.041110335322270708e-01,4.054813730605572597e-01,6.113406829377776575e-10,2.724804705696865902e-03
1.636327265453090831e+02,7.853901800015073986e-01,3.041110334304145679e-01,4.054813731218450124e-01,5.871641922672310443e-10,-3.284320678764046132e-03
1.636727345469093962e+02,7.853901800532887556e-01,3.041110333252550202e-01,4.054813731851475977e-01,5.621929206889308972e-10,1.187024156589812710e-02
1.637127425485097092e+02,7.853901801066173194e-01,3.041110332169534303e-01,4.054813732503416146e-01,5.364755514825070293e-10,-1.073156499409439434e-02
1.637527505501100222e+02,7.853901801613936140e-01,3.041110331057118588e-01,4.054813733173053825e-01,5.100600081187067758e-10,9.738394025803977921e-03
1.637927585517103637e+02,7.853901802175193847e-01,3.041110329917296462e-01,4.054813733859189417e-01,4.829936936512346790e-10,1.278613062224674907e-03
1.638327665533106767e+02,7.853901802748979311e-01,3.041110328752030800e-01,4.054813734560640537e-01,4.553232166304432837e-10,2.534030548207079001e-02
1.638727745549109898e+02,7.853901803334341070e-01,3.041110327563256721e-01,4.054813735276243669e-01,4.270945160034234078e-10,-1.016784460100427986e-02
1.639127825565113028e+02,7.853901803930339875e-01,3.041110326352881588e-01,4.054813736004849734e-01,3.983528194806407186e-10,9.469019624220566256e-03
1.639527905581116158e+02,7.853901804536050912e-01,3.041110325122782232e-01,4.054813736745329078e-01,3.691427823138138109e-10,-5.438881388907223710e-03
1.639927985597119573e+02,7.853901805150563797e-01,3.041110323874807730e-01,4.054813737496568704e-01,3.395082479040745227e-10,-9.580769530265660638e-03
1.640328065613122703e+02,7.853901805772981470e-01,3.041110322610778294e-01,4.054813738257472822e-01,3.094925184188301870e-10,1.066797714533212343e-02
1.640728145629125834e+02,7.853901806402423524e-01,3.041110321332486377e-01,4.054813739026962294e-01,2.791380668276666199e-10,5.940879878932027458e-03
1.641128225645128964e+02,7.853901807038019545e-01,3.041110320041693904e-01,4.054813739803976858e-01,2.484868213969981809e-10,1.039530151407139572e-02
1.641528305661132379e+02,7.853901807678916880e-01,3.041110318740136154e-01,4.054813740587471793e-01,2.175799297676750399e-10,-1.618551340871683328e-02
1.641928385677135509e+02,7.853901808324276201e-01,3.041110317429518428e-01,4.054813741376420699e-01,1.864578595689447837e-10,-1.207491861457456704e-02
1.642328465693138639e+02,7.853901808973270393e-01,3.041110316111517164e-01,4.054813742169814383e-01,1.551605163796487830e-10,5.803171281880311824e-03
1.642728545709141770e+02,7.853901809625088992e-01,3.041110314787781044e-01,4.054813742966659751e-01,1.237269488252312755e-10,-8.552858852105911860e-03
1.643128625725145184e+02,7.853901810278933748e-01,3.041110313459929326e-01,4.054813743765982581e-01,9.219566429741199443e-11,1.313091890681331378e-02
1.643528705741148315e+02,7.853901810934020844e-01,3.041110312129552962e-01,4.054813744566825306e-01,6.060447976796723424e-11,1.661822581364984230e-02
1.643928785757151445e+02,7.853901811589583115e-01,3.041110310798214589e-01,4.054813745368247568e-01,2.899038648029872434e-11,-1.327298432740139054e-03
1.644328865773154575e+02,7.853901812244863390e-01,3.041110309467447426e-01,4.054813746169325661e-01,-2.610134330893743027e-12,2.949488038881490368e-04
1.644728945789157990e+02,7.853901812899122259e-01,3.041110308138755824e-01,4.054813746969154198e-01,-3.416135430089894953e-11,2.547152728994718767e-04
1.645129025805161120e+02,7.853901813551631417e-01,3.041110306813616382e-01,4.054813747766844445e-01,-6.562822854605521172e-11,-2.929660346590553729e-03
1.645529105821164251e+02,7.853901814201679210e-01,3.041110305493476829e-01,4.054813748561525433e-01,-9.697640607209123687e-11,-3.785024054464469398e-04
1.645929185837167381e+02,7.853901814848566199e-01,3.041110304179754920e-01,4.054813749352342289e-01,-1.281721499768462280e-10,-2.330535871919279297e-03
1.646329265853170796e+02,7.853901815491608485e-01,3.041110302873841764e-01,4.054813750138459572e-01,-1.591824623503601543e-10,4.280064859318514006e-03
1.646729345869173926e+02,7.853901816130135494e-01,3.041110301577097941e-01,4.054813750919056270e-01,-1.899750461109572797e-10,-3.335093000009647143e-03
1.647129425885177056e+02,7.853901816763491084e-01,3.041110300290856272e-01,4.054813751693331358e-01,-2.205182460246479792e-10,-5.212504223675754750e-03
1.647529505901180187e+02,7.853901817391032436e-01,3.041110299016421825e-01,4.054813752460499354e-01,-2.507810487051287396e-10,-3.000430367220066098e-03
