t,g,b,c,dg_dt,dg_dt_noisy
7.267053410682136061e+00,2.816922336732448452e-07,1.608465760912171206e-05,6.303348760817805356e-06,-4.162695128376932289e-07,-1.398269707716682554e-02
7.268653730746149400e+00,2.810268700991978787e-07,1.604363738841292571e-05,6.288460877940429634e-06,-4.152862890030643468e-07,-4.011529832193375632e-03
7.270254050810161850e+00,2.803630787596720856e-07,1.600272279093414011e-05,6.273608163702217021e-06,-4.143053920178479064e-07,1.258226599929707090e-02
7.271854370874175189e+00,2.797008559131348966e-07,1.596191354071164998e-05,6.258790534705727392e-06,-4.133268162067808596e-07,2.502794693275914306e-02
7.273454690938187639e+00,2.790401978260526980e-07,1.592120936246952561e-05,6.244007907745083053e-06,-4.123505559000525095e-07,-1.584569814663332188e-02
7.275055011002200089e+00,2.783811007728880260e-07,1.588060998162946040e-05,6.229260199805912836e-06,-4.113766054332884163e-07,-9.980357353915395718e-03
7.276655331066213428e+00,2.777235610361006252e-07,1.584011512431081491e-05,6.214547328065377511e-06,-4.104049591475554801e-07,5.009891783356234390e-02
7.278255651130225878e+00,2.770675749061486668e-07,1.579972451733070834e-05,6.199869209892190959e-06,-4.094356113893661759e-07,1.839107961112579695e-02
7.279855971194239217e+00,2.764131386814862068e-07,1.575943788820385251e-05,6.185225762846569353e-06,-4.084685565106730475e-07,1.792956225928077699e-02
7.281456291258251667e+00,2.757602486685659395e-07,1.571925496514272802e-05,6.170616904680287908e-06,-4.075037888688746373e-07,3.867209217203276816e-02
7.283056611322264118e+00,2.751089011818367088e-07,1.567917547705742845e-05,6.156042553336631754e-06,-4.065413028268095568e-07,8.916757439143541825e-03
7.284656931386277456e+00,2.744590925437447791e-07,1.563919915355573145e-05,6.141502626950413722e-06,-4.055810927527645331e-07,-9.125360790777836337e-03
7.286257251450289907e+00,2.738108190847347353e-07,1.559932572494315977e-05,6.126997043848005684e-06,-4.046231530204684804e-07,-3.457858195125006889e-02
7.287857571514303245e+00,2.731640771432468883e-07,1.555955492222283894e-05,6.112525722547275030e-06,-4.036674780090946169e-07,1.723569416186264067e-02
7.289457891578315696e+00,2.725188630657204519e-07,1.551988647709565312e-05,6.098088581757653271e-06,-4.027140621032651238e-07,-2.266767337790238923e-02
7.291058211642328146e+00,2.718751732065906309e-07,1.548032012196011298e-05,6.083685540380079292e-06,-4.017628996930435221e-07,1.341480783598469721e-02
7.292658531706341485e+00,2.712330039282901564e-07,1.544085558991240313e-05,6.069316517507022222e-06,-4.008139851739427190e-07,-3.949701229048189349e-02
7.294258851770353935e+00,2.705923516012499211e-07,1.540149261474645662e-05,6.054981432422505996e-06,-3.998673129469203498e-07,-9.487444380450318210e-03
7.295859171834367274e+00,2.699532126038966496e-07,1.536223093095380593e-05,6.040680204602054300e-06,-3.989228774183800479e-07,-3.597034361836067115e-04
7.297459491898379724e+00,2.693155833226559696e-07,1.532307027372374554e-05,6.026412753712752401e-06,-3.979806730001773743e-07,-2.503082887960039402e-02
7.299059811962392175e+00,2.686794601519495525e-07,1.528401037894319646e-05,6.012178999613194635e-06,-3.970406941096117709e-07,-1.093642481214403619e-02
7.300660132026405513e+00,2.680448394941963842e-07,1.524505098319675021e-05,5.997978862353503040e-06,-3.961029351694295247e-07,-1.663625255434070943e-02
7.302260452090417964e+00,2.674117177598138771e-07,1.520619182376675188e-05,5.983812262175357848e-06,-3.951673906078313915e-07,2.595532449566014411e-03
7.303860772154431302e+00,2.667800913672151696e-07,1.516743263863314258e-05,5.969679119511936500e-06,-3.942340548584594670e-07,-2.518150144255137945e-02
7.305461092218443753e+00,2.661499567428121971e-07,1.512877316647362712e-05,5.955579354987978868e-06,-3.933029223604120092e-07,-5.241526198312457425e-03
7.307061412282456203e+00,2.655213103210130449e-07,1.509021314666353173e-05,5.941512889419733890e-06,-3.923739875582324277e-07,2.748245146335870012e-02
7.308661732346469542e+00,2.648941485442231655e-07,1.505175231927586166e-05,5.927479643814979055e-06,-3.914472449019160595e-07,2.801620391109722538e-02
7.310262052410481992e+00,2.642684678628462792e-07,1.501339042508137404e-05,5.913479539373048350e-06,-3.905226888469097458e-07,3.780762463200460638e-02
7.311862372474495331e+00,2.636442647352820439e-07,1.497512720554841010e-05,5.899512497484772973e-06,-3.896003138541092906e-07,8.303600744207224882e-03
7.313462692538507781e+00,2.630215356279286501e-07,1.493696240284309348e-05,5.885578439732549093e-06,-3.886801143898624255e-07,-8.142509439806563595e-03
7.315063012602520232e+00,2.624002770151807026e-07,1.489889575982915394e-05,5.871677287890277710e-06,-3.877620849259688098e-07,6.572655697423070847e-03
7.316663332666533570e+00,2.617804853794300147e-07,1.486092702006801215e-05,5.857808963923392609e-06,-3.868462199396796067e-07,1.420679288572941103e-02
7.318263652730546021e+00,2.611621572110667204e-07,1.482305592781882369e-05,5.843973389988883229e-06,-3.859325139136987540e-07,5.597828451574163484e-03
7.319863972794559359e+00,2.605452890084767857e-07,1.478528222803835538e-05,5.830170488435233676e-06,-3.850209613361833877e-07,2.900470075821551252e-02
7.321464292858571810e+00,2.599298772780449733e-07,1.474760566638112593e-05,5.816400181802493875e-06,-3.841115567007446889e-07,-1.315171994675075340e-02
7.323064612922584260e+00,2.593159185341521430e-07,1.471002598919928051e-05,5.802662392822223666e-06,-3.832042945064428016e-07,-4.143227181579206726e-03
7.324664932986597599e+00,2.587034092991765221e-07,1.467254294354265012e-05,5.788957044417507200e-06,-3.822991692577965738e-07,-3.039588807521062183e-02
7.326265253050610049e+00,2.580923461034947110e-07,1.463515627715879726e-05,5.775284059702988520e-06,-3.813961754647784749e-07,-8.419545342988589420e-03
7.327865573114623388e+00,2.574827254854789837e-07,1.459786573849289741e-05,5.761643361984808029e-06,-3.804953076428137491e-07,2.479935193229518622e-02
7.329465893178635838e+00,2.568745439915005695e-07,1.456067107668788297e-05,5.748034874760671102e-06,-3.795965603127842267e-07,1.048854053774375683e-03
7.331066213242648288e+00,2.562677981759267420e-07,1.452357204158430775e-05,5.734458521719788793e-06,-3.786999280010262067e-07,1.496060091031809272e-02
7.332666533306661627e+00,2.556624846011221422e-07,1.448656838372040629e-05,5.720914226742903247e-06,-3.778054052393304569e-07,8.552214903651196229e-03
7.334266853370674077e+00,2.550585998374496784e-07,1.444965985433215822e-05,5.707401913902310567e-06,-3.769129865649485662e-07,1.928579491835373180e-02
7.335867173434686528e+00,2.544561404632684616e-07,1.441284620535316456e-05,5.693921507461815924e-06,-3.760226665205836280e-07,-1.670755808376298696e-02
7.337467493498699866e+00,2.538551030649350235e-07,1.437612718941470706e-05,5.680472931876753885e-06,-3.751344396543961685e-07,1.069751395768136007e-02
7.339067813562712317e+00,2.532554842368040572e-07,1.433950255984580915e-05,5.667056111794013825e-06,-3.742483005200075356e-07,1.359370177684071472e-02
7.340668133626725655e+00,2.526572805812262995e-07,1.430297207067309368e-05,5.653670972051984867e-06,-3.733642436764918518e-07,2.315022789886908919e-02
7.342268453690738106e+00,2.520604887085510727e-07,1.426653547662095568e-05,5.640317437680617719e-06,-3.724822636883870256e-07,2.788866676052394189e-02
7.343868773754750556e+00,2.514651052371239016e-07,1.423019253311139802e-05,5.626995433901372154e-06,-3.716023551256820458e-07,-9.940176314822187636e-03
7.345469093818763895e+00,2.508711267932876255e-07,1.419394299626411447e-05,5.613704886127237343e-06,-3.707245125638288405e-07,-2.862936197451180012e-02
7.347069413882776345e+00,2.502785500167141003e-07,1.415778661790977972e-05,5.600445718626268868e-06,-3.698487313195441279e-07,-1.283980518471362041e-02
7.348669733946789684e+00,2.496873716322982369e-07,1.412172312297740196e-05,5.587217848383833828e-06,-3.689750114305043569e-07,2.647123742427770834e-02
7.350270054010802134e+00,2.490975884175563388e-07,1.408575226860976711e-05,5.574021200896456630e-06,-3.681033493449775599e-07,-1.986445624357785836e-02
7.351870374074814585e+00,2.485091971548497379e-07,1.404987381940042884e-05,5.560855703655535232e-06,-3.672337405750367460e-07,-2.752794025867388861e-02
7.353470694138827923e+00,2.479221946323638060e-07,1.401408754043147044e-05,5.547721284291896839e-06,-3.663661806367440257e-07,-2.622039975576875154e-02
7.355071014202840374e+00,2.473365776441092250e-07,1.397839319727355910e-05,5.534617870575820773e-06,-3.655006650501506113e-07,-2.600722465141932019e-02
7.356671334266853712e+00,2.467523429899193402e-07,1.394279055598581197e-05,5.521545390416986802e-06,-3.646371893392951228e-07,1.441359932566870297e-02
7.358271654330866163e+00,2.461694874754531776e-07,1.390727938311594705e-05,5.508503771864531894e-06,-3.637757490322129050e-07,-1.534969275535186251e-02
7.359871974394878613e+00,2.455880079121928501e-07,1.387185944570015264e-05,5.495492943107003626e-06,-3.629163396609190871e-07,-1.249115106052949009e-02
7.361472294458891952e+00,2.450079011174446163e-07,1.383653051126314331e-05,5.482512832472375437e-06,-3.620589567614272172e-07,2.286000091257974973e-02
7.363072614522904402e+00,2.444291639143398862e-07,1.380129234781821750e-05,5.469563368428073727e-06,-3.612035958737399453e-07,1.871781417593722935e-02
7.364672934586917741e+00,2.438517931318329976e-07,1.376614472386712026e-05,5.456644479580926190e-06,-3.603502525418477523e-07,1.762822432871313794e-02
7.366273254650930191e+00,2.432757856047036519e-07,1.373108740840020081e-05,5.443756094677216872e-06,-3.594989223137361500e-07,-1.530738798156927941e-02
7.367873574714942642e+00,2.427011381735548488e-07,1.369612017089628213e-05,5.430898142602639586e-06,-3.586496007413805990e-07,-3.407016092244039007e-02
7.369473894778955980e+00,2.421278476848137336e-07,1.366124278132270498e-05,5.418070552382317387e-06,-3.578022833807477792e-07,7.040271784436860809e-03
7.371074214842968431e+00,2.415559109907325503e-07,1.362645501013540072e-05,5.405273253180822061e-06,-3.569569657917985543e-07,3.510786526505049049e-02
7.372674534906981769e+00,2.409853249493864177e-07,1.359175662827874567e-05,5.392506174302128383e-06,-3.561136435384841600e-07,-7.122395051974091812e-03
7.374274854970994220e+00,2.404160864246759240e-07,1.355714740718572033e-05,5.379769245189670018e-06,-3.552723121887504398e-07,-5.437040325448574095e-03
7.375875175035006670e+00,2.398481922863249027e-07,1.352262711877777555e-05,5.367062395426285316e-06,-3.544329673145344560e-07,-6.496432753519384984e-02
7.377475495099020009e+00,2.392816394098813332e-07,1.348819553546488502e-05,5.354385554734246106e-06,-3.535956044917683021e-07,3.464766123832888761e-02
7.379075815163032459e+00,2.387164246767181874e-07,1.345385243014560970e-05,5.341738652975271255e-06,-3.527602193003752909e-07,-3.984605525929870405e-03
7.380676135227045798e+00,2.381525449740315769e-07,1.341959757620695886e-05,5.329121620150483460e-06,-3.519268073242758833e-07,-3.482302319256588147e-02
7.382276455291058248e+00,2.375899971948428708e-07,1.338543074752454425e-05,5.316534386400461775e-06,-3.510953641513834540e-07,-1.183489468729467592e-03
7.383876775355070698e+00,2.370287782379966836e-07,1.335135171846244289e-05,5.303976882005194168e-06,-3.502658853736034435e-07,-1.191111012222248119e-02
7.385477095419084037e+00,2.364688850081618816e-07,1.331736026387326654e-05,5.291449037384097008e-06,-3.494383665868392882e-07,1.255854909460975624e-02
7.387077415483096487e+00,2.359103144158323234e-07,1.328345615909820061e-05,5.278950783096039626e-06,-3.486128033909886082e-07,4.306459812714700380e-02
7.388677735547109826e+00,2.353530633773248753e-07,1.324963917996688735e-05,5.266482049839290108e-06,-3.477891913899427838e-07,-1.610391862528517959e-02
7.390278055611122277e+00,2.347971288147817666e-07,1.321590910279756638e-05,5.254042768451574584e-06,-3.469675261915920382e-07,3.111348532676453185e-03
7.391878375675134727e+00,2.342425076561684724e-07,1.318226570439695276e-05,5.241632869910028949e-06,-3.461478034078182371e-07,-7.695433119799181647e-03
7.393478695739148066e+00,2.336891968352746396e-07,1.314870876206028272e-05,5.229252285331218345e-06,-3.453300186545012417e-07,-1.328794310622901341e-02
7.395079015803160516e+00,2.331371932917150405e-07,1.311523805357137464e-05,5.216900945971155794e-06,-3.445141675515193323e-07,9.203501569372595295e-03
7.396679335867173855e+00,2.325864939709272957e-07,1.308185335720250202e-05,5.204578783225259850e-06,-3.437002457227445497e-07,3.094889297177313980e-02
7.398279655931186305e+00,2.320370958241745479e-07,1.304855445171453575e-05,5.192285728628402875e-06,-3.428882487960486239e-07,8.799360169407093382e-03
7.399879975995198755e+00,2.314889958085430530e-07,1.301534111635682046e-05,5.180021713854867842e-06,-3.420781724032966221e-07,-8.533370102586168918e-03
7.401480296059212094e+00,2.309421908869433186e-07,1.298221313086722194e-05,5.167786670718366973e-06,-3.412700121803537245e-07,1.036827744015984994e-02
7.403080616123224544e+00,2.303966780281109506e-07,1.294917027547219323e-05,5.155580531172062064e-06,-3.404637637670856477e-07,4.732876158829720653e-03
7.404680936187237883e+00,2.298524542066044300e-07,1.291621233088663570e-05,5.143403227308517052e-06,-3.396594228073489042e-07,1.630257109721630973e-02
7.406281256251250333e+00,2.293095164028076541e-07,1.288333907831405149e-05,5.131254691359752226e-06,-3.388569849490060490e-07,-1.103227180954763527e-02
7.407881576315262784e+00,2.287678616029278187e-07,1.285055029944641481e-05,5.119134855697198487e-06,-3.380564458439125500e-07,2.756049484809624302e-03
7.409481896379276122e+00,2.282274867989962386e-07,1.281784577646422609e-05,5.107043652831715133e-06,-3.372578011479248356e-07,3.294773841508027989e-02
7.411082216443288573e+00,2.276883889888692744e-07,1.278522529203656456e-05,5.094981015413610194e-06,-3.364610465208990235e-07,3.807450430692269918e-04
7.412682536507301911e+00,2.271505651762263468e-07,1.275268862932096624e-05,5.082946876232596379e-06,-3.356661776266896507e-07,1.954116701901725123e-02
7.414282856571314362e+00,2.266140123705721869e-07,1.272023557196356283e-05,5.070941168217841057e-06,-3.348731901331522141e-07,-2.086243018538776954e-04
7.415883176635326812e+00,2.260787275872347187e-07,1.268786590409895810e-05,5.058963824437921361e-06,-3.340820797121393592e-07,1.413364663934879367e-03
7.417483496699340151e+00,2.255447078473661967e-07,1.265557941035028546e-05,5.047014778100844515e-06,-3.332928420395068091e-07,-1.485124723610688723e-02
7.419083816763352601e+00,2.250119501779438154e-07,1.262337587582925369e-05,5.035093962554065628e-06,-3.325054727951087061e-07,5.699477879190027046e-02
7.420684136827365052e+00,2.244804516117680677e-07,1.259125508613604701e-05,5.023201311284451265e-06,-3.317199676628018464e-07,2.396020720400585113e-02
7.422284456891378390e+00,2.239502091874636452e-07,1.255921682735937418e-05,5.011336757918297239e-06,-3.309363223304405986e-07,2.361292259842528649e-02
7.423884776955390841e+00,2.234212199494802584e-07,1.252726088607652614e-05,4.999500236221347242e-06,-3.301545324898841028e-07,2.315387132330919487e-02
7.425485097019404179e+00,2.228934809480906254e-07,1.249538704935324553e-05,4.987691680098747957e-06,-3.293745938369911886e-07,-2.039843843828124254e-02
7.427085417083416630e+00,2.223669892393928274e-07,1.246359510474387408e-05,4.975911023595104111e-06,-3.285965020716229166e-07,-1.516807253126874373e-02
7.428685737147429080e+00,2.218417418853081649e-07,1.243188484029122729e-05,4.964158200894428502e-06,-3.278202528976417307e-07,-3.626761055227795908e-03
7.430286057211442419e+00,2.213177359535821896e-07,1.240025604452664347e-05,4.952433146320163175e-06,-3.270458420229106117e-07,-3.362557331543648137e-02
7.431886377275454869e+00,2.207949685177854463e-07,1.236870850647004314e-05,4.940735794335199748e-06,-3.262732651592998530e-07,-1.807211128394354063e-02
7.433486697339468208e+00,2.202734366573114602e-07,1.233724201562980358e-05,4.929066079541832831e-06,-3.255025180226773203e-07,1.659762052765548571e-02
7.435087017403480658e+00,2.197531374573791996e-07,1.230585636200289440e-05,4.917423936681814228e-06,-3.247335963329177683e-07,-4.270202709064164354e-02
7.436687337467493109e+00,2.192340680090307722e-07,1.227455133607476235e-05,4.905809300636303818e-06,-3.239664958138960651e-07,-1.800821921016615770e-02
7.438287657531506447e+00,2.187162254091325374e-07,1.224332672881937872e-05,4.894222106425890724e-06,-3.232012121934905798e-07,-2.082738785431250197e-03
