t,N,experienced_mate_abundance,unmated_fraction,mating_type_fraction,dN_dt
3.199839967993598577e+01,1.995402711037440042e+02,1.991692594541079870e+02,2.178302339597220638e-01,5.000180689167710302e-01,5.034334083919844716e-04
3.200640128025604980e+01,1.995402753726392859e+02,1.991698527174690128e+02,2.178282351772991843e-01,5.000180313872367721e-01,5.026700169548092845e-04
3.201440288057611383e+01,1.995402794931948449e+02,1.991704450405224804e+02,2.178262396589397132e-01,5.000179939357186631e-01,5.045747273797474008e-04
3.202240448089617786e+01,1.995402834728228640e+02,1.991710364246840470e+02,2.178242473992275108e-01,5.000179565620541666e-01,5.090079285565707323e-04
3.203040608121624189e+01,1.995402873257526437e+02,1.991716268712938245e+02,2.178222583927538758e-01,5.000179192660811900e-01,5.157014071421883727e-04
3.203840768153630592e+01,1.995402910730307440e+02,1.991722163816166642e+02,2.178202726341175455e-01,5.000178820476380848e-01,5.242583437805592439e-04
3.204640928185636994e+01,1.995402947425208140e+02,1.991728049568418726e+02,2.178182901179246678e-01,5.000178449065633135e-01,5.341533180835966732e-04
3.205441088217643397e+01,1.995402983689037626e+02,1.991733925980834101e+02,2.178163108387888292e-01,5.000178078426957828e-01,5.447323036005258245e-04
3.206241248249649800e+01,1.995403019936776445e+02,1.991739793063798061e+02,2.178143347913310823e-01,5.000177708558748435e-01,5.552126711076965648e-04
3.207041408281656203e+01,1.995403056651577458e+02,1.991745650826941869e+02,2.178123619701798630e-01,5.000177339459400683e-01,5.646831865142587503e-04
3.207841568313662606e+01,1.995403094384764415e+02,1.991751499279142763e+02,2.178103923699710454e-01,5.000176971127313630e-01,5.721040133206400924e-04
3.208641728345669009e+01,1.995403133755833665e+02,1.991757338428523667e+02,2.178084259853479143e-01,5.000176603560890776e-01,5.763067104709307387e-04
3.209441888377675411e+01,1.995403175452453297e+02,1.991763168282453478e+02,2.178064628109612766e-01,5.000176236758536730e-01,5.759942314522703555e-04
3.210242048409681814e+01,1.995403220176224863e+02,1.991768988848128004e+02,2.178045028414705153e-01,5.000175870718661653e-01,5.698432456533453205e-04
3.211042208441688217e+01,1.995403266888859548e+02,1.991774800151367231e+02,2.178025460715865835e-01,5.000175505439677925e-01,5.598126536909830975e-04
3.211842368473694620e+01,1.995403314467372695e+02,1.991780602218871934e+02,2.178005924960328965e-01,5.000175140920001260e-01,5.480211315109784209e-04
3.212642528505701023e+01,1.995403362378776819e+02,1.991786395070995468e+02,2.177986421095277902e-01,5.000174777158050698e-01,5.354743493981573010e-04
3.213442688537707426e+01,1.995403410158255895e+02,1.991792178727337728e+02,2.177966949067966784e-01,5.000174414152250835e-01,5.230493752641507399e-04
3.214242848569713829e+01,1.995403457409166492e+02,1.991797953206746286e+02,2.177947508825720246e-01,5.000174051901026262e-01,5.114946712616585955e-04
3.215043008601720231e+01,1.995403503803037211e+02,1.991803718527314686e+02,2.177928100315934534e-01,5.000173690402807125e-01,5.014300970724860917e-04
3.215843168633726634e+01,1.995403549079568393e+02,1.991809474706382730e+02,2.177908723486075837e-01,5.000173329656024679e-01,4.933469069250406847e-04
3.216643328665733037e+01,1.995403593046632693e+02,1.991815221760537895e+02,2.177889378283681676e-01,5.000172969659116839e-01,4.876077516247079302e-04
3.217443488697739440e+01,1.995403635580275079e+02,1.991820959705613632e+02,2.177870064656360627e-01,5.000172610410521523e-01,4.844466776656730644e-04
3.218243648729745843e+01,1.995403676624712261e+02,1.991826688556690215e+02,2.177850782551791764e-01,5.000172251908681087e-01,4.839691271776302983e-04
3.219043808761752246e+01,1.995403716192332979e+02,1.991832408328094743e+02,2.177831531917725494e-01,5.000171894152040108e-01,4.861519382917123266e-04
3.219843968793758648e+01,1.995403754363698852e+02,1.991838119033401142e+02,2.177812312701982167e-01,5.000171537139048716e-01,4.908433434422931896e-04
3.220644128825765051e+01,1.995403791287542390e+02,1.991843820685429591e+02,2.177793124852454021e-01,5.000171180868157039e-01,4.977629726585774961e-04
3.221444288857771454e+01,1.995403827180768985e+02,1.991849513296247096e+02,2.177773968317103792e-01,5.000170825337822977e-01,5.065018502037332837e-04
3.222244448889777857e+01,1.995403862328456341e+02,1.991855196877167486e+02,2.177754843043964716e-01,5.000170470546502210e-01,5.165223958005782379e-04
3.223044608921784260e+01,1.995403897083853337e+02,1.991860871438751417e+02,2.177735748981141362e-01,5.000170116492657080e-01,5.271584254327166263e-04
3.223844768953790663e+01,1.995403931868381733e+02,1.991866536990805798e+02,2.177716686076809072e-01,5.000169763174752147e-01,5.376151496552239450e-04
3.224644928985797065e+01,1.995403967171635315e+02,1.991872193542384366e+02,2.177697654279213968e-01,5.000169410591256414e-01,5.469691756516681380e-04
3.225445089017803468e+01,1.995404003551379333e+02,1.991877841101787681e+02,2.177678653536672948e-01,5.000169058740639993e-01,5.541685051131395312e-04
3.226245249049809871e+01,1.995404041633551913e+02,1.991883479676563127e+02,2.177659683797573686e-01,5.000168707621378550e-01,5.580325354177517738e-04
3.227045409081816274e+01,1.995404082112262927e+02,1.991889109273504346e+02,2.177640745010375189e-01,5.000168357231948857e-01,5.572520587477924892e-04
3.227845569113822677e+01,1.995404125636923993e+02,1.991894729899861716e+02,2.177621837123634441e-01,5.000168007570832129e-01,5.506021889178924766e-04
3.228645729145829080e+01,1.995404170985169685e+02,1.991900341582922920e+02,2.177602960086451878e-01,5.000167658636510692e-01,5.403890745778738847e-04
3.229445889177835483e+01,1.995404217148427506e+02,1.991905944347658988e+02,2.177584113847977898e-01,5.000167310427473533e-01,5.285155538388153218e-04
3.230246049209841885e+01,1.995404263600149193e+02,1.991911538213851429e+02,2.177565298357333201e-01,5.000166962942210747e-01,5.159751423775560397e-04
3.231046209241848288e+01,1.995404309881959364e+02,1.991917123200529431e+02,2.177546513563705377e-01,5.000166616179214651e-01,5.036327520588912421e-04
3.231846369273854691e+01,1.995404355603653812e+02,1.991922699325970427e+02,2.177527759416349740e-01,5.000166270136984226e-01,4.922246913245942324e-04
3.232646529305861094e+01,1.995404400443202064e+02,1.991928266607698390e+02,2.177509035864589604e-01,5.000165924814018448e-01,4.823586613547092838e-04
3.233446689337867497e+01,1.995404444146744538e+02,1.991933825062484686e+02,2.177490342857815175e-01,5.000165580208819627e-01,4.745137618957784298e-04
3.234246849369873900e+01,1.995404486528595100e+02,1.991939374706349213e+02,2.177471680345484661e-01,5.000165236319894513e-01,4.690404844804874074e-04
3.235047009401880302e+01,1.995404527471239646e+02,1.991944915554558122e+02,2.177453048277123993e-01,5.000164893145752076e-01,4.661607178295668064e-04
3.235847169433886705e+01,1.995404566925336098e+02,1.991950447621625813e+02,2.177434446602325990e-01,5.000164550684904619e-01,4.659677457219402186e-04
3.236647329465893108e+01,1.995404604909715260e+02,1.991955970921313792e+02,2.177415875270752033e-01,5.000164208935867771e-01,4.684262460799004657e-04
3.237447489497899511e+01,1.995404641511379680e+02,1.991961485466630961e+02,2.177397334232129833e-01,5.000163867897159387e-01,4.733722918075500274e-04
3.238247649529905914e+01,1.995404676885504500e+02,1.991966991269833898e+02,2.177378823436255939e-01,5.000163527567299537e-01,4.805133523930749107e-04
3.239047809561912317e+01,1.995404711255437462e+02,1.991972488342426573e+02,2.177360342832993512e-01,5.000163187944816068e-01,4.894282901446445067e-04
3.239847969593918720e+01,1.995404744912698334e+02,1.991977976695160635e+02,2.177341892372273713e-01,5.000162849028233492e-01,4.995673630805441690e-04
3.240648129625925122e+01,1.995404778216979196e+02,1.991983456338034841e+02,2.177323472004095151e-01,5.000162510816084094e-01,5.102522249060825743e-04
3.241448289657931525e+01,1.995404811596144725e+02,1.991988927280295343e+02,2.177305081678523879e-01,5.000162173306900160e-01,5.206759233171709411e-04
3.242248449689937928e+01,1.995404845546231911e+02,1.991994389530435967e+02,2.177286721345693954e-01,5.000161836499220636e-01,5.299029003822397499e-04
3.243048609721944331e+01,1.995404880631449487e+02,1.991999843096198219e+02,2.177268390955806598e-01,5.000161500391584468e-01,5.368689946099181043e-04
3.243848769753950734e+01,1.995404917484179350e+02,1.992005287984570714e+02,2.177250090459130483e-01,5.000161164982533935e-01,5.403814379540960999e-04
3.244648929785957137e+01,1.995404956804975427e+02,1.992010724201789742e+02,2.177231819806002278e-01,5.000160830270614643e-01,5.391188565866400495e-04
3.245449089817963539e+01,1.995404999167984386e+02,1.992016151755424289e+02,2.177213578946872730e-01,5.000160496254377751e-01,5.319983401630423714e-04
3.246249249849969942e+01,1.995405043199495196e+02,1.992021570673896917e+02,2.177195367832754358e-01,5.000160162932373309e-01,5.216115411688093673e-04
3.247049409881976345e+01,1.995405087995661688e+02,1.992026980980569135e+02,2.177177186414641641e-01,5.000159830303155806e-01,5.096637297512529585e-04
3.247849569913982748e+01,1.995405133036375958e+02,1.992032382694668797e+02,2.177159034643519064e-01,5.000159498365286392e-01,4.971362671728485338e-04
3.248649729945989151e+01,1.995405177869701845e+02,1.992037775834671152e+02,2.177140912470435230e-01,5.000159167117323999e-01,4.848819107294843889e-04
3.249449889977995554e+01,1.995405222111876640e+02,1.992043160418300545e+02,2.177122819846503687e-01,5.000158836557834219e-01,4.736248115921881663e-04
3.250250050010001956e+01,1.995405265447310512e+02,1.992048536462529000e+02,2.177104756722901546e-01,5.000158506685383752e-01,4.639605135157154336e-04
3.251050210042008359e+01,1.995405307628585945e+02,1.992053903983576504e+02,2.177086723050870865e-01,5.000158177498542633e-01,4.563559565351482661e-04
3.251850370074014762e+01,1.995405348476458300e+02,1.992059262996911855e+02,2.177068718781718371e-01,5.000157848995884224e-01,4.511494752552636101e-04
3.252650530106021165e+01,1.995405387879855823e+02,1.992064613517251814e+02,2.177050743866814075e-01,5.000157521175984110e-01,4.485507962606050114e-04
3.253450690138027568e+01,1.995405425795879353e+02,1.992069955558561105e+02,2.177032798257593771e-01,5.000157194037422315e-01,4.486410427109177590e-04
3.254250850170033971e+01,1.995405462249802611e+02,1.992075289134052980e+02,2.177014881905556809e-01,5.000156867578781084e-01,4.513727300672343290e-04
3.255051010202040374e+01,1.995405497335071914e+02,1.992080614256188937e+02,2.176996994762266935e-01,5.000156541798642662e-01,4.565697686018665991e-04
3.255851170234046776e+01,1.995405531213306745e+02,1.992085930936678437e+02,2.176979136779352564e-01,5.000156216695598177e-01,4.639274621052180692e-04
3.256651330266053179e+01,1.995405564114298613e+02,1.992091239186479186e+02,2.176961307908506504e-01,5.000155892268236535e-01,4.730125095129267265e-04
3.257451490298059582e+01,1.995405596336012195e+02,1.992096539015797418e+02,2.176943508101485680e-01,5.000155568515152193e-01,4.832630032378659735e-04
3.258251650330065985e+01,1.995405628244585046e+02,1.992101830434087049e+02,2.176925737310111408e-01,5.000155245434940721e-01,4.939884287047391354e-04
3.259051810362072388e+01,1.995405660274327317e+02,1.992107113450050520e+02,2.176907995486269953e-01,5.000154923026203235e-01,5.043696664355223902e-04
3.259851970394078791e+01,1.995405692927722043e+02,1.992112388071638804e+02,2.176890282581911695e-01,5.000154601287540856e-01,5.134589899160602045e-04
3.260652130426085193e+01,1.995405726775424569e+02,1.992117654306050554e+02,2.176872598549050575e-01,5.000154280217559144e-01,5.201800672338663389e-04
3.261452290458091596e+01,1.995405762456263403e+02,1.992122912159732380e+02,2.176854943339766313e-01,5.000153959814868099e-01,5.233279606144947138e-04
3.262252450490097999e+01,1.995405800677239654e+02,1.992128161638380277e+02,2.176837316906202191e-01,5.000153640078076611e-01,5.215691246700515649e-04
3.263052610522104402e+01,1.995405841912888150e+02,1.992133402750159519e+02,2.176819719200638603e-01,5.000153321005801343e-01,5.140085549530937215e-04
3.263852770554110805e+01,1.995405884673431274e+02,1.992138635524265453e+02,2.176802150175920214e-01,5.000153002596657847e-01,5.034568562436447792e-04
3.264652930586117208e+01,1.995405928148787211e+02,1.992143859982585923e+02,2.176784609784817859e-01,5.000152684849265006e-01,4.914424100554981578e-04
3.265453090618123611e+01,1.995405971825287850e+02,1.992149076143809907e+02,2.176767097980110144e-01,5.000152367762248362e-01,4.789344234517045606e-04
3.266253250650130013e+01,1.995406015257439094e+02,1.992154284025876620e+02,2.176749614714636738e-01,5.000152051334231240e-01,4.667734951642188435e-04
3.267053410682136416e+01,1.995406058067919446e+02,1.992159483645973239e+02,2.176732159941298372e-01,5.000151735563844735e-01,4.556716184787035218e-04
3.267853570714142819e+01,1.995406099947580856e+02,1.992164675020536322e+02,2.176714733613057395e-01,5.000151420449719941e-01,4.462121790922424225e-04
3.268653730746149222e+01,1.995406140655449008e+02,1.992169858165251526e+02,2.176697335682937495e-01,5.000151105990490175e-01,4.388499558878322659e-04
3.269453890778155625e+01,1.995406180018722182e+02,1.992175033095053038e+02,2.176679966104023700e-01,5.000150792184794302e-01,4.339111217284141730e-04
3.270254050810162028e+01,1.995406217932772392e+02,1.992180199824124145e+02,2.176662624829462378e-01,5.000150479031270079e-01,4.315932413145873170e-04
3.271054210842168430e+01,1.995406254361145102e+02,1.992185358365896946e+02,2.176645311812461236e-01,5.000150166528561924e-01,4.319652719644295757e-04
3.271854370874174833e+01,1.995406289335558654e+02,1.992190508733052923e+02,2.176628027006289046e-01,5.000149854675315364e-01,4.349675652637330359e-04
3.272654530906181236e+01,1.995406322955904841e+02,1.992195650937521805e+02,2.176610770364276470e-01,5.000149543470178148e-01,4.404118649201649305e-04
3.273454690938187639e+01,1.995406355390248905e+02,1.992200784990482703e+02,2.176593541839815238e-01,5.000149232911802466e-01,4.479813080084937837e-04
3.274254850970194042e+01,1.995406386874829252e+02,1.992205910902363826e+02,2.176576341386358138e-01,5.000148922998841616e-01,4.572304228354084898e-04
3.275055011002200445e+01,1.995406417714057739e+02,1.992211028682841913e+02,2.176559168957419854e-01,5.000148613729952229e-01,4.675851322808455279e-04
3.275855171034206847e+01,1.995406448280519385e+02,1.992216138340842519e+02,2.176542024506576134e-01,5.000148305103794266e-01,4.783427512560223249e-04
3.276655331066213250e+01,1.995406479014972092e+02,1.992221239884540864e+02,2.176524907987463786e-01,5.000147997119031018e-01,4.886719879362289021e-04
3.277455491098219653e+01,1.995406510426348063e+02,1.992226333321360414e+02,2.176507819353781514e-01,5.000147689774326887e-01,4.976129420661834502e-04
3.278255651130226056e+01,1.995406543091751814e+02,1.992231418657973734e+02,2.176490758559288807e-01,5.000147383068349605e-01,5.040771074238392657e-04
3.279055811162232459e+01,1.995406577656461877e+02,1.992236495900302202e+02,2.176473725557807326e-01,5.000147076999770235e-01,5.068473692606545455e-04
3.279855971194238862e+01,1.995406614833929382e+02,1.992241565053516865e+02,2.176456720303218961e-01,5.000146771567263171e-01,5.045780063230864698e-04
3.280656131226245265e+01,1.995406654973437810e+02,1.992246626126670321e+02,2.176439742749572692e-01,5.000146466769505027e-01,4.966102885433087977e-04
3.281456291258251667e+01,1.995406696506964010e+02,1.992251679149342181e+02,2.176422792851468169e-01,5.000146162605172417e-01,4.859024249892485159e-04
3.282256451290258070e+01,1.995406738705969190e+02,1.992256724142092139e+02,2.176405870563388190e-01,5.000145859072949728e-01,4.738289647097104762e-04
3.283056611322264473e+01,1.995406781063229005e+02,1.992261761123088490e+02,2.176388975839837481e-01,5.000145556171521344e-01,4.613469527967595241e-04
3.283856771354270876e+01,1.995406823139692563e+02,1.992266790109748626e+02,2.176372108635379332e-01,5.000145253899573872e-01,4.492848266899329701e-04
