A,D,H,P_dist,S
2.750408554502078573e+01,4.832988837933422843e+01,1.110038219094191536e+00,3.750899610834374620e+00,2.494772896187861022e+01
2.297018901609964914e+01,2.451690730142630343e+02,1.066060245568476450e+00,7.137262781992981253e-01,3.694404097675332732e+00
1.412641098874235945e+00,1.120267315438424589e+02,4.022977177253528325e-01,3.309691502758380199e+00,3.922969817572047546e+00
9.298223780150236735e+02,1.314863493672073780e+01,1.418962257891904777e+00,9.427585633582447056e-01,8.343800781655374976e+01
1.148215321463094685e-01,1.321199135120469350e+02,1.272190878569407246e+01,7.853154333137252197e-01,3.068823604340703559e-01
2.123060066859618455e+00,7.597024039016320174e+00,1.780846940666819123e+01,4.255712151421429112e+00,1.771303226125875341e+01
1.289612015647580847e+02,3.308559561840935004e+01,7.280296998047801615e+00,3.372535215271013076e+00,5.040265780365135129e+01
1.957135196928323495e+00,3.178856574179988925e+01,1.479178148919280034e+01,4.436684048540923797e+00,1.362746541402300871e+01
2.049392642354909699e-01,2.657537376278177703e+02,6.324889815284644001e+00,3.817884991776629544e+00,1.236989092630435827e-01
4.038371783997505560e+01,2.244835879076770198e+02,2.851851646348044778e+00,6.886199226184086530e-01,5.682284266818792062e+00
4.759558124035083715e+00,5.833955485533370933e+01,6.814653861491331455e+00,4.005428620902610426e+00,1.607531191967797213e+01
1.264592855879355549e+00,2.121031745539387714e+02,1.671380740437260570e+01,4.589654805395369408e+00,1.785600381211997822e+00
3.037397242887786564e-01,2.888835006149396918e+02,3.283582724338474090e+00,3.337639138500971825e+00,1.535971684777716617e-01
6.085119823849249769e+02,1.439931759241617897e+02,1.374195801976420483e+01,1.302389479884152879e+00,2.837918940263278955e+01
6.000611106758375257e+01,2.127643688375265185e+02,6.726107793024713288e+00,3.011875313644797991e+00,7.648295404790723673e+00
5.436478130807928437e+02,2.193997909509483861e+02,6.133226270931924518e+00,1.538826159942847216e+00,1.241154060776309898e+01
5.515661426583394586e+02,2.104051551005535714e+02,7.584680233876238020e+00,4.512603484155331302e+00,1.387113216789738424e+01
1.108979380858347463e+00,1.577887754006163057e+01,1.047924461161146326e+01,4.433306508118853628e+00,9.424131470448037007e+00
2.088933354904793926e-01,2.889761181463936168e+02,8.186209222666022356e+00,8.438000148178681492e-01,1.316160875186461188e-01
4.361420173083511145e+02,1.152953189775790150e+02,1.417492699152801805e+01,4.105693801792439146e+00,3.436383901927143825e+01
3.374721990225345536e+01,1.395581102660071906e+02,9.910228998635098208e+00,1.829555261861830484e+00,1.385944437120531347e+01
1.434408521584628282e+00,2.342904119608502089e+00,1.467057096679605088e+01,3.285197264113524529e+00,1.369474620272745291e+01
3.070355231596313850e+00,7.967575546150986554e+01,6.473483865687541083e+00,3.651610236623003658e+00,1.096433875837809246e+01
9.032474762217779229e+00,2.555982603647873646e+02,1.053936642206721963e+01,2.274641978455568925e+00,3.148741241669082314e+00
2.808038521009621036e+01,2.609304707766756337e+02,1.529531893082824823e+01,3.554627254435975825e+00,4.188517785859589893e+00
1.931074919661037170e-01,1.394611682822963132e+02,1.054239571277809162e+01,1.012022886206960237e+00,5.087733949391451960e-01
8.582851697992728290e-01,2.717754422004522894e+02,8.728023274612940696e+00,4.477528613029117643e+00,6.495460866164890490e-01
3.363515852484108004e-01,1.609005062418931118e+02,1.737407189057687162e+01,2.361207011521010424e-01,9.818886616085151786e-01
3.237190430444712774e+02,2.861894190538840803e+02,1.229834667674432502e+01,3.668476467111575490e-01,6.022676467169612913e+00
7.300410538731045840e+00,7.417651792109184328e+01,1.354131105132218238e+01,3.954888252596457487e+00,1.702485173423609055e+01
1.013425199599792563e+02,9.038112303187220675e+01,1.282780346544263139e+01,1.300065024881793541e+00,2.984482651581340207e+01
6.977798092236332650e+01,7.807731864034111879e+01,1.206544932874375675e+01,2.404778944528762619e+00,3.023115411936781527e+01
5.832789302925273089e-01,6.676356518868075796e+01,1.339287984082325700e+01,3.711716308872541337e+00,3.184739801316407437e+00
2.106109096120667346e+01,2.154963266640550899e+02,3.524673255960191209e+00,7.657022293628462650e-01,5.351639943138173372e+00
3.436571195900118836e-01,1.653756726414998752e+02,1.684492535052069684e+01,3.491522630887863521e+00,6.861674769092492854e-01
1.025865688082390426e+00,1.724236748078297978e+02,1.983407196535675610e+01,2.933007166949079370e+00,2.240157662683920581e+00
8.358804367508584221e+01,8.256646919845556454e+01,1.090657687164731371e+01,3.602530536994526411e+00,3.012340606737444304e+01
1.726268796444867082e+00,2.497603465725990191e+02,1.438233164387781216e+01,1.940610995158706942e+00,1.654854999218720257e+00
7.887320442527456521e+01,2.008442696678232835e+02,9.323245025909640660e+00,4.146348580307323672e+00,9.485943953692961728e+00
8.509026056895806489e-01,8.247626945964844936e+01,7.355647211807867514e+00,3.973465283275723792e+00,3.951073288612240830e+00
2.306665009331627516e+02,5.929005615237401372e+01,1.219555498665883242e+01,1.012397954721537818e+00,4.859222848272109019e+01
5.344365551500682443e+01,6.133155024659053822e+00,4.959772610332969123e+00,4.047156968487565010e+00,4.803944219466986709e+01
1.191321463101199782e+02,1.236664660342233617e+02,1.350026959766741186e+01,1.934247976671574776e+00,2.282079111141497307e+01
3.033872067097022978e+02,2.476474814669653028e+02,1.788119877277258496e+01,4.982664411002120097e+00,8.865780906895762925e+00
1.663347074281961824e+01,2.334818823523661280e+01,1.602458512065252805e+01,1.581330285872957653e+00,3.427664125504018955e+01
1.074216947499364361e+00,9.011585377195497415e+01,1.040996873857444172e+01,1.387062496640447229e+00,5.190522862578154317e+00
7.279570600965384664e+00,2.663856979409272299e+02,1.020262508525656031e+01,6.848331772648003080e-01,2.708859649561473848e+00
1.254452454182221899e-01,2.694103043978500409e+02,1.745458798788018484e+01,2.715258375677459535e-01,1.067100523303409348e-01
6.048726308629645665e+00,9.472388525789030211e+01,1.493710343987047295e+01,3.586417333262514884e+00,1.338208723882817885e+01
4.025730495990667457e+00,2.395552099347900139e+02,1.993329332029698620e+01,1.657717089187968451e+00,2.984830400261580863e+00
1.557035549838692579e-01,2.252849302526515771e+02,9.415405118307567989e+00,4.194111659160279615e+00,1.328700770359960703e-01
2.432300276646400805e-01,2.935360943645607108e+02,2.712616271307930482e+00,4.207205028241070011e+00,1.060440952215914584e-01
3.694680122800272670e+01,1.307287466739577440e+02,1.692073566917702721e+01,2.811932457995069967e-01,1.616790691141315506e+01
1.657762835879361407e-01,1.159609401014526640e+02,7.403179450375450443e+00,1.105074048964600486e+00,5.045226961799006427e-01
3.652657241392967435e+00,5.369382722620600390e+01,1.948536980174725386e+01,1.555247683709047868e+00,1.680387857683777497e+01
1.748037780305620181e+00,2.461069691095302403e+02,2.529277407847658754e+00,2.709787774521839943e+00,1.448007451339314189e+00
1.094124529157141923e-01,8.585384896390536369e+01,7.121727595395670463e+00,1.421380409702296399e+00,3.809452283282332985e-01
1.984075990198252148e-01,2.402587334613155008e+02,1.230299369870568782e+01,1.914185463534001652e-02,2.652656333703513059e-01
2.033017992168198873e+02,1.430605516491018534e+02,1.472686092081797327e+01,2.194021484438431369e+00,2.184340813194451414e+01
8.906811396663687219e+01,1.808379764992501180e+02,9.014697411530335103e+00,3.777395821098443296e+00,1.184865217291973316e+01
1.172232639173782731e+00,2.794677887307562401e+02,1.974045288533275766e+01,4.384391850723992512e+00,8.720317779531565616e-01
7.312195452639218729e+01,1.640980161754911819e+02,1.828689430807710892e+01,3.207568998992969433e+00,1.395788119174022945e+01
3.619825814803803166e-01,1.920554201010712916e+02,7.566160183139459150e+00,4.659975742077252292e+00,5.140005659949716810e-01
8.259315797345847443e+01,1.711765100810756621e+02,1.110782154497250218e+01,4.758721356021088589e+00,1.298097373976888491e+01
3.086140123938271307e-01,1.535553950540684127e+02,2.998835916502060606e+00,3.387861945689419230e+00,5.794700152147804761e-01
2.350085787292444550e+01,1.667178594012521557e+02,3.130266258542646618e-01,2.636844986201457353e+00,7.486618575356347449e+00
9.790433853735684124e+02,1.465451423164014102e+02,1.549395179818146673e+01,4.622473297036981066e+00,3.145223756625118838e+01
5.770091443318402753e+02,1.425734279952844474e+02,1.335607993451367825e+01,4.702390432820262589e+00,2.832087108664087083e+01
2.107807318759505610e-01,2.139564419011167331e+02,1.312735606826771217e+01,1.372869180869842776e+00,2.660546320427854550e-01
2.377721670086157957e+01,2.817020500180396070e+01,8.951948983398791526e+00,4.390420043494016156e+00,3.449143340231336197e+01
8.023958187909105533e+00,2.215163245364018962e+01,1.438053186147178586e+01,9.011425206696122014e-01,2.831268244199047146e+01
1.605976945089339636e-01,1.763111581880720564e+02,1.934741585903203642e+01,5.009247916023762404e-01,3.328591915948687086e-01
6.570244897744474599e+01,1.981252145908744922e+02,5.929488679765688275e+00,4.162663405866856570e-01,8.955263629361059685e+00
1.054038860156233071e+01,1.667325515625893786e+02,1.313323279195674331e+01,1.878450379721416486e+00,7.971784006941481593e+00
3.201611675249861122e+01,1.606826721584553184e+02,1.481444706343045148e+01,4.168789993302348229e+00,1.147640352310771661e+01
3.495724808944959960e-01,1.360494959589837833e+02,9.280401751615608319e+00,3.986758240978127699e+00,8.743491295092447046e-01
5.920469605309073291e-01,9.544885560703268368e+01,1.287027467119579427e+01,4.356400039330188267e-02,3.474017410962675356e+00
7.127341796194315293e+01,2.548790543156477497e+02,3.087318129602636407e+00,3.997139037463351308e+00,4.899050569296929503e+00
5.079668220184150869e+02,2.940209723914503002e+02,9.390986142411762216e+00,4.394717216355373601e+00,6.103566186231899948e+00
2.654246116267395372e+00,2.846635001702566115e+02,1.403309403460664839e+01,7.726750533575887925e-01,1.604110325982325280e+00
8.626323338918740546e+02,1.287426277229953087e+02,7.147960414362259485e+00,4.623631269737364491e+00,3.391863230717937228e+01
7.520128522744368160e-01,4.208531652677631740e+01,1.454506385561818149e+01,2.869094281689527071e-01,6.688805738888968122e+00
5.650850552248913861e-01,1.138770753853346633e+02,1.592080959938057561e+01,2.918512199133529439e+00,2.056392811794934161e+00
8.197311690122386096e+01,1.179974111354275408e+02,8.678963596694572402e+00,3.573278348525138703e+00,2.111571337781495217e+01
1.070449791312056309e+00,2.958919598488170095e+02,1.580059895584062168e+01,4.264631965229149557e+00,6.723367371868672615e-01
6.564788042640039976e+02,5.216679493575674087e+01,1.686929099125735121e+01,3.885946865182420495e+00,6.881824152103288839e+01
1.544127229060268391e-01,1.948143179231311990e+02,1.757138164772998579e+01,8.547931235172467890e-01,2.427634637352790725e-01
1.871170035769826967e+01,2.508073603541853629e+02,1.492334448949423908e+00,4.318122203606450604e+00,3.354654016362299540e+00
1.620497467590788006e+02,7.020601135585143027e+01,9.170799186379968049e+00,4.862313503546111804e-01,3.940005615523195104e+01
9.216341602981620440e+01,2.417828670410274015e+02,1.845330319387099571e+00,3.287158513570980656e+00,5.669296149335274926e+00
6.901204899438619123e+02,2.653716845443291845e+02,7.721316796451944242e+00,1.095264953666272856e+00,8.587043919856782281e+00
8.226762824618387704e-01,2.036076015180753984e+02,1.840202782654018421e+01,4.820970966324224172e+00,1.272846760573229874e+00
2.914549278596558679e+01,5.121155017251377473e+01,1.360197778757305009e+01,3.332310883091066600e+00,3.093678872668034074e+01
3.316792343173924906e-01,1.790825529186686822e+02,4.299974241335650760e+00,3.660859313490114619e+00,5.085080639534591551e-01
3.820134284839552530e-01,1.409991064754119634e+02,9.149250475054870435e+00,2.165510580682599606e+00,9.997007086616442884e-01
9.128089205605164125e+01,6.187366699251049340e+01,6.210422654666933440e+00,4.553651422101278712e+00,3.535785005811947457e+01
6.049389673983222337e+01,1.752322843129597629e+02,1.549098204626936237e+01,8.795279442901243749e-01,1.184861018488915896e+01
1.259135727611569706e+02,6.993858918142272785e+01,1.146032547610140995e+01,4.504458945785617452e+00,3.766819054086461449e+01
3.105441286048169900e+02,1.130457068804713305e+00,9.349072970440297503e-01,2.561576406347958468e+00,6.729623468380761153e+01
5.587344663551017110e-01,2.072208257248950076e+02,2.082714514269734529e+00,4.915254676296404446e-01,8.416852168368302856e-01
7.254736750462318184e+01,1.519678234607678746e+01,1.962817645949614587e+01,2.395825836145415888e+00,5.435715691335987998e+01
1.760422565005368369e+02,9.489351284448844126e+01,7.519567914344835735e+00,1.932430223981921324e+00,3.145328659906830637e+01
9.377947627010412290e-01,2.052532679605458839e+02,1.527284532158071784e+01,4.577220614427889522e+00,1.423286609763022348e+00
9.061239077281175724e+00,9.984285295998904530e+01,9.443881897511490209e+00,4.551418392882139452e-01,1.435639224285350757e+01
1.902728066614988389e+00,1.016366046894356003e+02,2.516530652480759578e+00,3.348231842598250463e+00,6.130110683301502661e+00
2.472799953757333358e-01,2.680198774433241624e+02,1.053456125097376628e+01,2.609975905234187543e+00,1.690441111571714949e-01
2.761752503976930484e+02,4.829530908094724850e+01,9.074090360317843107e+00,3.737198416421514846e+00,5.466858937110949057e+01
1.020401712982128402e+02,2.354238356508181766e+02,1.104339097484667676e+01,2.418476474853465952e+00,7.336690546676686076e+00
1.104653801613883629e-01,3.492237013026127102e+01,1.100197654544862225e+01,1.507785592333687585e+00,6.235743791448843387e-01
4.002774416412754555e+00,8.290009718819202078e+01,1.161506353963317473e+00,4.305516646727830521e-01,1.089348188013845053e+01
1.869224974687355996e+02,8.804621526221907857e+01,1.546671967873325926e+01,2.854548812684013726e+00,3.604812315046530102e+01
6.828297194171930187e+02,5.022407953502302291e+01,5.797631040029251892e+00,2.286269871836026812e+00,6.472523727631175916e+01
9.563191845461695983e-01,2.955539287250255143e+02,2.022991397287143833e+00,1.099654050609048639e+00,5.588061691504110362e-01
6.424292998672203794e+02,1.444077866969822423e+02,4.475746116607545844e+00,1.320425589106648090e+00,2.591850864605567395e+01
7.415644758775656875e+00,1.663828835906387269e+02,1.842535624178853482e+01,2.845773552922758576e+00,7.342844701818453501e+00
1.578058024523358860e-01,5.166118815626421679e+01,1.570788445412576806e+01,3.526253380113217428e+00,7.463064928758573746e-01
1.144883589491349912e-01,1.112374073228147893e+02,1.171926419079562365e+01,5.154432258387020571e-01,3.964334818492678547e-01
2.421846721902008170e-01,9.872791275356186702e+01,1.845343130605872517e+01,1.655610132589357963e+00,9.435889151905441086e-01
1.604471456191179968e+01,1.845294883294705812e+01,1.703708052715070309e+01,3.692790622382924326e-02,3.618370540827058335e+01
9.406003998482497082e+02,2.267514192172369007e+02,4.606510001367214002e+00,2.546513059508587196e-01,1.288514226175381872e+01
2.102124497378119372e+02,1.199529385113837066e+02,1.902228469531141641e+01,4.528272166852785219e+00,2.789106956702897477e+01
7.318966294478815371e+02,1.325938719887172113e+02,6.390964698643366582e+00,2.071755713780504937e+00,3.105054457739950280e+01
5.266552863874583181e+02,2.920713132911843672e+02,7.648454327584525814e+00,1.806369866468151564e+00,6.166378552972509475e+00
3.823632406811411784e+02,4.526147180019333405e+01,5.666993169931176411e+00,5.191184169707541152e-01,5.834808274522050198e+01
1.791586842473127206e+02,2.504798713252771734e+02,1.851550963082465984e+01,1.958903931803093634e+00,7.570943766148992005e+00
