t,E,L,C,D,dC_dt
2.142428485697139351e+01,2.704248995941993874e-02,1.527042489959420601e+00,2.963315242558768256e-02,4.433243576149923926e-01,-2.178902844981317477e-05
2.143028605721143975e+01,2.704284149947475818e-02,1.527042841499475445e+00,2.963302175017190274e-02,4.433241367503533703e-01,-2.176594359821343305e-05
2.143628725745148955e+01,2.704319299071417104e-02,1.527043192990714671e+00,2.963289120839260327e-02,4.433239158008932534e-01,-2.174286666937336188e-05
2.144228845769153580e+01,2.704354443360872454e-02,1.527043544433609235e+00,2.963276079926331283e-02,4.433236947671279626e-01,-2.171979416316915934e-05
2.144828965793158559e+01,2.704389582824395094e-02,1.527043895828244402e+00,2.963263052239793749e-02,4.433234736493581463e-01,-2.169672514257953155e-05
2.145429085817163184e+01,2.704424717361386329e-02,1.527044247173614311e+00,2.963250037911271603e-02,4.433232524472734415e-01,-2.167366593870678759e-05
2.146029205841168164e+01,2.704459846916750301e-02,1.527044598469168069e+00,2.963237037001631088e-02,4.433230311608162277e-01,-2.165061985858612870e-05
2.146629325865172788e+01,2.704494971441004023e-02,1.527044949714410516e+00,2.963224049563034646e-02,4.433228097899596376e-01,-2.162758983655088674e-05
2.147229445889177768e+01,2.704530090887095201e-02,1.527045300908871583e+00,2.963211075643900835e-02,4.433225883346900709e-01,-2.160457864597981059e-05
2.147829565913182392e+01,2.704565205210400156e-02,1.527045652052104519e+00,2.963198115288903645e-02,4.433223667950070279e-01,-2.158158889937339397e-05
2.148429685937187372e+01,2.704600314368726249e-02,1.527046003143687880e+00,2.963185168538971098e-02,4.433221451709230543e-01,-2.155862304827060871e-05
2.149029805961191997e+01,2.704635418322309803e-02,1.527046354183223542e+00,2.963172235431288035e-02,4.433219234624640737e-01,-2.153568338330441589e-05
2.149629925985196977e+01,2.704670517033817140e-02,1.527046705170338692e+00,2.963159315999293331e-02,4.433217016696689439e-01,-2.151277203420870476e-05
2.150230046009201601e+01,2.704705610468345275e-02,1.527047056104684053e+00,2.963146410272681289e-02,4.433214797925897899e-01,-2.148989096974890378e-05
2.150830166033206581e+01,2.704740698593419493e-02,1.527047406985934774e+00,2.963133518277401637e-02,4.433212578312918373e-01,-2.146704199782606404e-05
2.151430286057211205e+01,2.704775781378996463e-02,1.527047757813790430e+00,2.963120640035659878e-02,4.433210357858534678e-01,-2.144422676543522588e-05
2.152030406081216185e+01,2.704810858797461470e-02,1.527048108587975239e+00,2.963107775565915203e-02,4.433208136563662749e-01,-2.142144675865154113e-05
2.152630526105220810e+01,2.704845930823630146e-02,1.527048459308236739e+00,2.963094924882883618e-02,4.433205914429348971e-01,-2.139870330269272314e-05
2.153230646129225789e+01,2.704880997434748122e-02,1.527048809974347998e+00,2.963082087997535516e-02,4.433203691456772400e-01,-2.137599756179414667e-05
2.153830766153230414e+01,2.704916058610490684e-02,1.527049160586105403e+00,2.963069264917096365e-02,4.433201467647241989e-01,-2.135333053935456471e-05
2.154430886177235394e+01,2.704951114332963119e-02,1.527049511143330207e+00,2.963056455645047757e-02,4.433199243002199363e-01,-2.133070307790835285e-05
2.155031006201240018e+01,2.704986164586699673e-02,1.527049861645867646e+00,2.963043660181125666e-02,4.433197017523217709e-01,-2.130811585907693706e-05
2.155631126225244998e+01,2.705021209358665635e-02,1.527050212093587156e+00,2.963030878521321493e-02,4.433194791212001773e-01,-2.128556940357573257e-05
2.156231246249249622e+01,2.705056248638255251e-02,1.527050562486383045e+00,2.963018110657881718e-02,4.433192564070386754e-01,-2.126306407126271614e-05
2.156831366273254602e+01,2.705091282417293463e-02,1.527050912824173379e+00,2.963005356579308594e-02,4.433190336100340523e-01,-2.124060006110373156e-05
2.157431486297259227e+01,2.705126310690034175e-02,1.527051263106900869e+00,2.962992616270359453e-02,4.433188107303961401e-01,-2.121817741125575640e-05
2.158031606321264206e+01,2.705161333453160941e-02,1.527051613334532210e+00,2.962979889712046011e-02,4.433185877683479825e-01,-2.119579599892118527e-05
2.158631726345268831e+01,2.705196350705788705e-02,1.527051963507058518e+00,2.962967176881636105e-02,4.433183647241257797e-01,-2.117345554049354650e-05
2.159231846369273811e+01,2.705231362449460331e-02,1.527052313624495117e+00,2.962954477752652652e-02,4.433181415979789430e-01,-2.115115559145341884e-05
2.159831966393278435e+01,2.705266368688149722e-02,1.527052663686881973e+00,2.962941792294873297e-02,4.433179183901698184e-01,-2.112889554650027035e-05
2.160432086417283415e+01,2.705301369428260091e-02,1.527053013694283035e+00,2.962929120474331809e-02,4.433176951009741296e-01,-2.110667463938592503e-05
2.161032206441288039e+01,2.705336364678624650e-02,1.527053363646786899e+00,2.962916462253316341e-02,4.433174717306806456e-01,-2.108449194306027952e-05
2.161632326465293019e+01,2.705371354450506610e-02,1.527053713544505698e+00,2.962903817590370470e-02,4.433172482795912916e-01,-2.106234636965742535e-05
2.162232446489297644e+01,2.705406338757598839e-02,1.527054063387576432e+00,2.962891186440293201e-02,4.433170247480211490e-01,-2.104023667041238221e-05
2.162832566513302623e+01,2.705441317616023855e-02,1.527054413176160752e+00,2.962878568754138617e-02,4.433168011362983996e-01,-2.101816143570967022e-05
2.163432686537307248e+01,2.705476291044333834e-02,1.527054762910443841e+00,2.962865964479216227e-02,4.433165774447645480e-01,-2.099611909513882102e-05
2.164032806561312228e+01,2.705511259063511989e-02,1.527055112590635755e+00,2.962853373559090273e-02,4.433163536737740329e-01,-2.097410791741111113e-05
2.164632926585316852e+01,2.705546221696969802e-02,1.527055462216970305e+00,2.962840795933580768e-02,4.433161298236945602e-01,-2.095212601046364531e-05
2.165233046609321832e+01,2.705581178970549103e-02,1.527055811789705952e+00,2.962828231538762458e-02,4.433159058949069364e-01,-2.093017132135527314e-05
2.165833166633326456e+01,2.705616130912522413e-02,1.527056161309125804e+00,2.962815680306965863e-02,4.433156818878051797e-01,-2.090824163632210020e-05
2.166433286657331436e+01,2.705651077553590869e-02,1.527056510775536502e+00,2.962803142166776579e-02,4.433154578027963533e-01,-2.088633458079830474e-05
2.167033406681336061e+01,2.705686018926886302e-02,1.527056860189269338e+00,2.962790617043034591e-02,4.433152336403008431e-01,-2.086444761939532100e-05
2.167633526705341040e+01,2.705720955067969849e-02,1.527057209550680250e+00,2.962778104856836348e-02,4.433150094007519693e-01,-2.084257805587408363e-05
2.168233646729345665e+01,2.705755886014832301e-02,1.527057558860148934e+00,2.962765605525533030e-02,4.433147850845963744e-01,-2.082072303326992779e-05
2.168833766753350645e+01,2.705790811807895144e-02,1.527057908118079510e+00,2.962753118962730553e-02,4.433145606922938020e-01,-2.079887953371217790e-05
2.169433886777355269e+01,2.705825732490008823e-02,1.527058257324900525e+00,2.962740645078290602e-02,4.433143362243170404e-01,-2.077704437856986441e-05
2.170034006801360249e+01,2.705860648106454130e-02,1.527058606481065173e+00,2.962728183778329943e-02,4.433141116811522009e-01,-2.075521422841009045e-05
2.170634126825364874e+01,2.705895558704112316e-02,1.527058955587041522e+00,2.962715734966512790e-02,4.433138870632937767e-01,-2.073338563818305502e-05
2.171234246849369853e+01,2.705930464238980732e-02,1.527059304642390369e+00,2.962703298688200079e-02,4.433136623707282231e-01,-2.071156121216666257e-05
2.171834366873374478e+01,2.705965364625909433e-02,1.527059653646259507e+00,2.962690875053055131e-02,4.433134376032104029e-01,-2.068974629789582798e-05
2.172434486897379458e+01,2.706000259815201717e-02,1.527060002598152444e+00,2.962678464115566998e-02,4.433132127606923545e-01,-2.066794388564524576e-05
2.173034606921384082e+01,2.706035149759533631e-02,1.527060351497595780e+00,2.962666065926564812e-02,4.433129878431390503e-01,-2.064615680842651901e-05
2.173634726945389062e+01,2.706070034413953981e-02,1.527060700344140098e+00,2.962653680533216746e-02,4.433127628505283413e-01,-2.062438774203673164e-05
2.174234846969393686e+01,2.706104913735884673e-02,1.527061049137359294e+00,2.962641307979032440e-02,4.433125377828508462e-01,-2.060263920512783731e-05
2.174834966993398666e+01,2.706139787685120715e-02,1.527061397876851689e+00,2.962628948303859880e-02,4.433123126401102287e-01,-2.058091355903318709e-05
2.175435087017403291e+01,2.706174656223828828e-02,1.527061746562238698e+00,2.962616601543887826e-02,4.433120874223228647e-01,-2.055921300800345186e-05
2.176035207041408270e+01,2.706209519316550224e-02,1.527062095193165936e+00,2.962604267731644425e-02,4.433118621295181194e-01,-2.053753959895682213e-05
2.176635327065412895e+01,2.706244376930197829e-02,1.527062443769302558e+00,2.962591946895998599e-02,4.433116367617380704e-01,-2.051589522177044156e-05
2.177235447089417875e+01,2.706279229034058015e-02,1.527062792290341031e+00,2.962579639062158307e-02,4.433114113190378958e-01,-2.049428160898897344e-05
2.177835567113422499e+01,2.706314075599789912e-02,1.527063140755998472e+00,2.962567344251671592e-02,4.433111858014854301e-01,-2.047270033601888972e-05
2.178435687137427479e+01,2.706348916601425056e-02,1.527063489166014643e+00,2.962555062482426574e-02,4.433109602091615531e-01,-2.045115282110071542e-05
2.179035807161432103e+01,2.706383752015368779e-02,1.527063837520154177e+00,2.962542793768651109e-02,4.433107345421598566e-01,-2.042964032524657858e-05
2.179635927185437083e+01,2.706418581820398475e-02,1.527064185818204578e+00,2.962530538120913132e-02,4.433105088005869221e-01,-2.040816395233735481e-05
2.180236047209441708e+01,2.706453405997664638e-02,1.527064534059977108e+00,2.962518295546120659e-02,4.433102829845622095e-01,-2.038672464903940051e-05
2.180836167233446687e+01,2.706488224530690864e-02,1.527064882245307453e+00,2.962506066047520745e-02,4.433100570942179464e-01,-2.036532320483230851e-05
2.181436287257451312e+01,2.706523037405373158e-02,1.527065230374054172e+00,2.962493849624701220e-02,4.433098311296992944e-01,-2.034396025209217473e-05
2.182036407281456292e+01,2.706557844609981320e-02,1.527065578446100247e+00,2.962481646273589647e-02,4.433096050911643493e-01,-2.032263626591812589e-05
2.182636527305460916e+01,2.706592646135157210e-02,1.527065926461351975e+00,2.962469455986452976e-02,4.433093789787839190e-01,-2.030135156435436405e-05
2.183236647329465896e+01,2.706627441973915443e-02,1.527066274419739633e+00,2.962457278751898584e-02,4.433091527927419118e-01,-2.028010630818893878e-05
2.183836767353470520e+01,2.706662232121644085e-02,1.527066622321217038e+00,2.962445114554873929e-02,4.433089265332348372e-01,-2.025890050114803609e-05
2.184436887377475500e+01,2.706697016576103954e-02,1.527066970165761539e+00,2.962432963376665507e-02,4.433087002004723609e-01,-2.023773398970168946e-05
2.185037007401480125e+01,2.706731795337428276e-02,1.527067317953374692e+00,2.962420825194900936e-02,4.433084737946767495e-01,-2.021660646327888555e-05
2.185637127425485104e+01,2.706766568408124074e-02,1.527067665684081810e+00,2.962408699983546181e-02,4.433082473160833703e-01,-2.019551745402470289e-05
2.186237247449489729e+01,2.706801335793070085e-02,1.527068013357931298e+00,2.962396587712908674e-02,4.433080207649402471e-01,-2.017446633707786763e-05
2.186837367473494709e+01,2.706836097499518493e-02,1.527068360974995764e+00,2.962384488349634887e-02,4.433077941415085044e-01,-2.015345233034177008e-05
2.187437487497499333e+01,2.706870853537094931e-02,1.527068708535371355e+00,2.962372401856711024e-02,4.433075674460619786e-01,-2.013247449460242589e-05
2.188037607521504313e+01,2.706905603917797096e-02,1.527069056039178419e+00,2.962360328193463718e-02,4.433073406788874404e-01,-2.011153173350072043e-05
2.188637727545508938e+01,2.706940348655995435e-02,1.527069403486560395e+00,2.962348267315559336e-02,4.433071138402844835e-01,-2.009062279360179781e-05
2.189237847569513917e+01,2.706975087768434193e-02,1.527069750877684928e+00,2.962336219175003976e-02,4.433068869305656912e-01,-2.006974626426322184e-05
2.189837967593518542e+01,2.707009821274229677e-02,1.527070098212742755e+00,2.962324183720143819e-02,4.433066599500563032e-01,-2.004890057777375389e-05
2.190438087617523522e+01,2.707044549194871294e-02,1.527070445491949258e+00,2.962312160895664778e-02,4.433064328990946601e-01,-2.002808400927008625e-05
2.191038207641528146e+01,2.707079271554221900e-02,1.527070792715542691e+00,2.962300150642593194e-02,4.433062057780319254e-01,-2.000729467677847540e-05
2.191638327665533126e+01,2.707113988378516065e-02,1.527071139883785733e+00,2.962288152898294447e-02,4.433059785872319192e-01,-1.998653054120086425e-05
2.192238447689537750e+01,2.707148699696361807e-02,1.527071486996964156e+00,2.962276167596473997e-02,4.433057513270716732e-01,-1.996578940632875998e-05
2.192838567713542730e+01,2.707183405538740595e-02,1.527071834055387933e+00,2.962264194667178080e-02,4.433055239979408757e-01,-1.994506891885711175e-05
2.193438687737547355e+01,2.707218105939006303e-02,1.527072181059390577e+00,2.962252234036791970e-02,4.433052966002420381e-01,-1.992436656835655517e-05
2.194038807761552334e+01,2.707252800932885214e-02,1.527072528009329355e+00,2.962240285628041023e-02,4.433050691343907723e-01,-1.990367968730810677e-05
2.194638927785556959e+01,2.707287490558477061e-02,1.527072874905585298e+00,2.962228349359990673e-02,4.433048416008153469e-01,-1.988300545106846950e-05
2.195239047809561583e+01,2.707322174856254329e-02,1.527073221748562970e+00,2.962216425148046089e-02,4.433046139999570201e-01,-1.986234087794636061e-05
2.195839167833566563e+01,2.707356853869062260e-02,1.527073568538691140e+00,2.962204512903952175e-02,4.433043863322699285e-01,-1.984168282908455039e-05
2.196439287857571188e+01,2.707391527642119197e-02,1.527073915276421667e+00,2.962192612535793912e-02,4.433041585982209210e-01,-1.982102800857088454e-05
2.197039407881576167e+01,2.707426196220949488e-02,1.527074261962209967e+00,2.962180723951218092e-02,4.433039307982784005e-01,-1.980037310098103909e-05
2.197639527905580792e+01,2.707460859552409532e-02,1.527074608595524685e+00,2.962168847211727601e-02,4.433037029323587119e-01,-1.977972135815825316e-05
2.198239647929585772e+01,2.707495517556894951e-02,1.527074955175569571e+00,2.962156982420229359e-02,4.433034750002288193e-01,-1.975907779736690850e-05
2.198839767953590396e+01,2.707530170186130819e-02,1.527075301701861898e+00,2.962145129630859228e-02,4.433032470018301585e-01,-1.973844535258645339e-05
2.199439887977595376e+01,2.707564817394161188e-02,1.527075648173942257e+00,2.962133288894173641e-02,4.433030189371167107e-01,-1.971782680404432497e-05
2.200040008001600000e+01,2.707599459137346662e-02,1.527075994591374108e+00,2.962121460257152034e-02,4.433027908060550581e-01,-1.969722477850738285e-05
2.200640128025604980e+01,2.707634095374366126e-02,1.527076340953744227e+00,2.962109643763196493e-02,4.433025626086244397e-01,-1.967664174902516994e-05
2.201240248049609605e+01,2.707668726066216058e-02,1.527076687260662702e+00,2.962097839452130024e-02,4.433023343448165843e-01,-1.965608003508950707e-05
2.201840368073614584e+01,2.707703351176210874e-02,1.527077033511762716e+00,2.962086047360198982e-02,4.433021060146359882e-01,-1.963554180258592075e-05
2.202440488097619209e+01,2.707737970669982230e-02,1.527077379706700322e+00,2.962074267520070636e-02,4.433018776180995268e-01,-1.961502906380058198e-05
2.203040608121624189e+01,2.707772584515480072e-02,1.527077725845155332e+00,2.962062499960835607e-02,4.433016491552368987e-01,-1.959454367745500081e-05
2.203640728145628813e+01,2.707807192682971931e-02,1.527078071926830205e+00,2.962050744708005778e-02,4.433014206260902923e-01,-1.957408734860194288e-05
2.204240848169633793e+01,2.707841795145042932e-02,1.527078417951450939e+00,2.962039001783515688e-02,4.433011920307144971e-01,-1.955366162879890179e-05
2.204840968193638417e+01,2.707876391876595790e-02,1.527078763918766402e+00,2.962027271205721832e-02,4.433009633691769036e-01,-1.953326791594850453e-05
2.205441088217643397e+01,2.707910982854851156e-02,1.527079109828548997e+00,2.962015552989402320e-02,4.433007346415575589e-01,-1.951290745438871710e-05
