x,sigma,I,I_noisy
2.261566208941950817e-01,1.618115609603465677e+00,7.969705674005516105e-01,7.967333912877231361e-01
7.214221121507069512e-01,7.325667192991682786e-01,7.099987453570342222e-01,7.099897627442015580e-01
3.418958196256638882e+00,1.572170867628299717e+00,7.813473485616113934e-02,7.750897408368795372e-02
4.315401828733990364e+00,1.684553591919307092e+00,4.598804814685666931e-02,4.571464745257042273e-02
2.046385601304234747e-01,1.070713911003490448e+00,8.663317162514919678e-01,8.659158198402068241e-01
3.809669075255621706e+00,1.532783534578726847e+00,6.185685760975129927e-02,6.192175580017521275e-02
1.536916690455760293e+00,1.671732289470035493e+00,2.718968008657809410e-01,2.712672731855685360e-01
2.068607543602984489e+00,9.595937137804453343e-01,2.538303288006271696e-01,2.536993004782424066e-01
4.785228144373984804e+00,1.490492142757465999e+00,3.517027145787288839e-02,3.585734255380654267e-02
1.778680351855911335e+00,8.733194498733296562e-01,3.416381099102332453e-01,3.423385247941918008e-01
9.847500582250995338e-01,1.431969542240052462e+00,4.543282511546824498e-01,4.552734515335498111e-01
4.156076731854343898e+00,7.990188444926527023e-01,6.271561754068777361e-02,6.292321729930079599e-02
1.088834680549213285e+00,1.369427913657342621e+00,4.284053762756868666e-01,4.282018232566945359e-01
3.117215882993701115e+00,8.640817309249124722e-01,1.245579171704095101e-01,1.247222432568972084e-01
3.026973507149582687e+00,7.743104325643951347e-01,1.510559475153212539e-01,1.514111270086200001e-01
8.007830224535184005e-01,1.956147562643346216e+00,4.574566775593896795e-01,4.575966329189918858e-01
3.963506225261761884e+00,6.136399700050295669e-01,1.051739153166414698e-01,1.058990424611208903e-01
3.213311073975781085e+00,1.287712731107468977e+00,9.082971863413584479e-02,9.050093523825598896e-02
4.753640503144784812e-01,1.352666136092412374e+00,6.830326187787798542e-01,6.829290476793477005e-01
3.698510357718202801e+00,1.682435294377640389e+00,6.598635980152613156e-02,6.522647215712509827e-02
1.846229752446458816e+00,8.381933187238252980e-01,3.363868137454616436e-01,3.361763346467913083e-01
1.717873443998896743e+00,1.994920008869405237e+00,2.270496904140360539e-01,2.276696837247261240e-01
3.724776699034920036e+00,1.981473929351344587e+00,6.492665183735377155e-02,6.495288267861214215e-02
1.936963487892556790e-01,1.251523874707555661e+00,8.546849874781978773e-01,8.550590119684540191e-01
3.883588576204776821e+00,1.418096005998489506e+00,5.933809712323271507e-02,5.955191194095912910e-02
2.904646273815928659e+00,1.058297938917769798e+00,1.228177910816705409e-01,1.232999453774540483e-01
3.558061168661953211e+00,9.497068158296111395e-01,8.242754666165319488e-02,8.200986711012578367e-02
3.845566547983635175e+00,1.350431494764015250e+00,6.085912378729711747e-02,6.112657101460014508e-02
4.303056799585665004e+00,8.235524955496904553e-01,5.484857788401616141e-02,5.518842978464469362e-02
4.279504956442790942e+00,1.295053376413955348e+00,4.716744558296179918e-02,4.774621061453961784e-02
1.413919577311486542e+00,1.241601830898161340e+00,3.510228782050039964e-01,3.517201041860736899e-01
2.780479606879203036e+00,9.698608583830289342e-01,1.444151489082601547e-01,1.441666537904484902e-01
2.643232795709079319e+00,6.380283272217137647e-01,2.516248944363599360e-01,2.509091696551099537e-01
3.638438435848116548e+00,1.377853463487317409e+00,6.887651765575239504e-02,6.855553177235283735e-02
4.094791418412430772e+00,1.928488649756910034e+00,5.225021329351286353e-02,5.291200345349509476e-02
1.853016116333663810e+00,1.762610900231909028e+00,2.120640012523689055e-01,2.115673990488631806e-01
2.762541411956233706e+00,6.942957545581955880e-01,2.097320694912691852e-01,2.090438801656458456e-01
3.051272250310477219e+00,9.428219584064776448e-01,1.204078193205262576e-01,1.197523184857865602e-01
7.021952889609278659e-01,1.199270944699289743e+00,6.067263460992442514e-01,6.060761746204753608e-01
4.470672935754539168e+00,1.434100079334271749e+00,4.209924010273818906e-02,4.245958920180963742e-02
2.844298691157354675e+00,1.242740396811627734e+00,1.177555092553598387e-01,1.173717760308697622e-01
6.455119859730612530e-01,1.512573705608865948e+00,5.778982653008550852e-01,5.775859955972503235e-01
1.217805692461662481e+00,5.453036397376003208e-01,6.297621975060510024e-01,6.303337065803393813e-01
1.659328281831334850e-01,1.341881246088197921e+00,8.652103656841264590e-01,8.656783200686147817e-01
1.481202843973049577e+00,1.521074188145338013e+00,2.963117843966938669e-01,2.967524990136680141e-01
7.592479420771380827e-01,1.889279496525326341e+00,4.805878105678839107e-01,4.802051348558177279e-01
4.075100703516826073e+00,8.685606343942031682e-01,6.136967826026736017e-02,6.051793320344636684e-02
3.795651508678683950e+00,5.755965648297154402e-01,1.316194623452957013e-01,1.317954780849636964e-01
1.352399077995291021e+00,1.331235598424458821e+00,3.533523755113406883e-01,3.542300810668910782e-01
2.787208930721405853e+00,1.315145295686940496e+00,1.200608014975579479e-01,1.198827505240996905e-01
1.322917536844468334e+00,1.447700601082343663e+00,3.449947649653633541e-01,3.448588478390349210e-01
1.018784091623303745e-01,7.108240749651525414e-01,9.515145129691753301e-01,9.498904136416196353e-01
1.900848630339058598e+00,9.491518139308140478e-01,2.915356650760300150e-01,2.924018654468783507e-01
3.354561765428456077e+00,1.900102949329481206e+00,8.099427286345986521e-02,8.089466654431709536e-02
2.935216449560271723e+00,1.807632861438110750e+00,1.046260982635185133e-01,1.037555314818745522e-01
2.806506248615935561e+00,1.528230342083817916e+00,1.147275333473845027e-01,1.146979548880503741e-01
2.129363902317898294e+00,1.702176740111439823e+00,1.765461326644613971e-01,1.762483636680529653e-01
3.923692974909440245e+00,1.062486244103701072e+00,6.055912205083353178e-02,6.087309451415794104e-02
4.778261124147546113e+00,1.877747828461800106e+00,3.529372497722118446e-02,3.637034864571994652e-02
3.966582473957885879e-01,5.845680946013013246e-01,8.560824731204876858e-01,8.556798838495853765e-01
5.720268528621436088e-01,7.211278921833212951e-01,7.647043098565947661e-01,7.647821022440998151e-01
3.549689670595215674e+00,5.972298040609698155e-01,1.472273843696991491e-01,1.470350071953992477e-01
3.876370191915275321e+00,7.579175833361824210e-01,8.184660784027504576e-02,8.151441789586978681e-02
2.466409055122331662e+00,1.727006527456557805e+00,1.409309213965392327e-01,1.411610175486277263e-01
6.675961283926989953e-01,1.792921779609409239e+00,5.303373726521014575e-01,5.311111035689018989e-01
1.670701338020845750e+00,1.529500027608295953e+00,2.549113286587899041e-01,2.551313212352313009e-01
2.347401181296330908e+00,1.409300479770194237e+00,1.595722367995825453e-01,1.593589110989722113e-01
3.277062915284211897e+00,1.641754483725398783e+00,8.505584403347116185e-02,8.531505950122546256e-02
1.815475261344393632e+00,1.549077542569411658e+00,2.271238145876407488e-01,2.272421450032055812e-01
2.540315177578973849e+00,1.917010915467412868e+00,1.335650971846611412e-01,1.339726699535771226e-01
3.697817046317364742e+00,1.848847801799136770e+00,6.597982777894637052e-02,6.570402945513230397e-02
3.444044531386206032e+00,7.750644370231227764e-01,1.099747895085114724e-01,1.100436991970428630e-01
1.298096654520968229e+00,1.534521345082133337e+00,3.412537948181145753e-01,3.420774967099365904e-01
1.029848811595867719e+00,1.679347812009294172e+00,4.052435629422065366e-01,4.052530899798094111e-01
2.870811124804626857e+00,1.597804274844464967e+00,1.095867953247600529e-01,1.100753328918899210e-01
4.269412875077383873e+00,1.747486904322750778e+00,4.722198676215617202e-02,4.721677952643957982e-02
4.835343922651371251e+00,1.568191407010084193e+00,3.418025309709337572e-02,3.421559556574373800e-02
6.002667523429117136e-01,1.734561873910501317e+00,5.683228721020638918e-01,5.679515992534822644e-01
3.674240485204862239e+00,1.528640884009909495e+00,6.705773356794623996e-02,6.848261135038057057e-02
1.306554990778697078e+00,1.234201212147604920e+00,3.832602781942396897e-01,3.838592916673390087e-01
1.318589485902750713e+00,1.011405622331020826e+00,4.293038834988437413e-01,4.298942148372124072e-01
2.656216282307342524e+00,1.804890416484680848e+00,1.244857287336597618e-01,1.250645837706058083e-01
4.663229840255739944e+00,5.927802656544025606e-01,6.776944827743698607e-02,6.725949555084480280e-02
1.457483615975911917e+00,1.225967266342574247e+00,3.418770870399048811e-01,3.414978934415356937e-01
6.157992484976432257e-01,7.448254233566400373e-01,7.432664857010505832e-01,7.431758248701761937e-01
1.603272606781897647e+00,6.356587546004697220e-01,4.814007450195558757e-01,4.805601138628159963e-01
1.549016495592169251e+00,9.120926950318206661e-01,3.899438225619535903e-01,3.894920279366866356e-01
4.454523062935800581e+00,1.174118850146704141e+00,4.286067993302218604e-02,4.327562858377652366e-02
3.326256448491012208e+00,1.808167586886514133e+00,8.241440324795086536e-02,8.134686068902473310e-02
3.621204195947074211e+00,1.459196369410297178e+00,6.934969553766832939e-02,6.889949815657657461e-02
2.170807613065051545e+00,7.286689757584794425e-01,3.028183084406592673e-01,3.027662480510537879e-01
2.780729706674502921e+00,1.982385344498436286e+00,1.149111219080088536e-01,1.148624303017553860e-01
3.729579288458686470e+00,7.297302686463463806e-01,9.597280365284704962e-02,9.595462248429209584e-02
1.958630460059729295e-01,1.471255399998076419e+00,8.324944341206337306e-01,8.321107990354552619e-01
4.215310595856333720e+00,1.373021167904984852e+00,4.885679803891037482e-02,4.930996715123480562e-02
3.606184244578481746e+00,9.172720534794865932e-01,8.180877809623929298e-02,8.062484963781031688e-02
2.165539816585748678e-01,1.990176165097873762e+00,7.710215240983826490e-01,7.712279286258504341e-01
3.484422701358388608e+00,1.254292704414707416e+00,7.672455262522041852e-02,7.596577593154747732e-02
1.805528683328988526e+00,1.360391199065830836e+00,2.435366221701312228e-01,2.431715333296411707e-01
3.737357571002547507e-01,1.571103855390819426e+00,7.074806896343406315e-01,7.074419937920393142e-01
3.535767191400938092e+00,5.354565630044005875e-01,1.756540229840027612e-01,1.764571024836895929e-01
3.473145530561468242e+00,8.827342554998641733e-01,9.326244043270312534e-02,9.280458880002614985e-02
3.114908330803458192e+00,1.364755728948037206e+00,9.567777327908502660e-02,9.495147087967188704e-02
1.563705535865618668e+00,9.563995488601342299e-01,3.730909520399909307e-01,3.735771426498107339e-01
6.332503188662352844e-01,8.426888836736524668e-01,7.124216688329492175e-01,7.123781734979952596e-01
1.020019292045629022e+00,1.322163018448272886e+00,4.603440001102147017e-01,4.603487594855495413e-01
2.028703430033702126e+00,9.940510715272676823e-01,2.541689297238304279e-01,2.544482598403228768e-01
1.421696950054444075e+00,1.644587558914175185e+00,2.992593287071524943e-01,2.997600049960632562e-01
1.935200800412698596e+00,1.504428717022093132e+00,2.101708755183817612e-01,2.102493224336321742e-01
1.567795617970623168e+00,1.458521672302020011e+00,2.827439211381762019e-01,2.816859086077491137e-01
4.622850798935268735e+00,5.246091000940282800e-01,8.857302319669718704e-02,8.846858375786538498e-02
2.487977003540984278e+00,1.094791523566299496e+00,1.643549279618517767e-01,1.643642022417215465e-01
4.368976716631934210e+00,5.330080687504323844e-01,1.019231945503105974e-01,1.013420035461394808e-01
5.313832164191834018e-01,1.437359789932740384e+00,6.426170002452147312e-01,6.421029906936913667e-01
3.973370644730132462e+00,6.075061025356819355e-01,1.061986829645115982e-01,1.065168121897890480e-01
3.902649777440631684e+00,1.889198140127004599e+00,5.846535798324429406e-02,5.858685239695148733e-02
3.224061784495515948e+00,6.632906148294821502e-01,1.593323102425517890e-01,1.588776780576438008e-01
2.198044648642266452e+00,1.618936206523424293e+00,1.702254429450665574e-01,1.705062601070558292e-01
4.512406716987819699e+00,1.577274236414133668e+00,4.107313904333161070e-02,4.113950692144696664e-02
3.519481316052289976e+00,1.170291982486912463e+00,7.627706013853748079e-02,7.562871584062440256e-02
2.298494650522675542e+00,9.942191452097028925e-01,2.056864483639505581e-01,2.055479459424804922e-01
4.476685028627959362e+00,1.619866837448170838e+00,4.191838872994724935e-02,4.125916050808323826e-02
4.974999066050965979e+00,1.529514483256205093e+00,3.159412530474991349e-02,3.116021932729496832e-02
3.340987758369784011e+00,5.537058547050950352e-01,1.897426692007047611e-01,1.898924292228483524e-01
1.688112633263867401e+00,1.233435629739074724e+00,2.836154716845982193e-01,2.830008844167658522e-01
6.436146671083531334e-01,9.374048553763256741e-01,6.860711001856083513e-01,6.854454919588487405e-01
1.582105289951992733e+00,8.902831932190409248e-01,3.875169130637943216e-01,3.877046776706706832e-01
4.684411785617409230e+00,1.629915844551712567e+00,3.723000972302712569e-02,3.672378238951448659e-02
2.839265361760822337e+00,1.392078098661188701e+00,1.141439977384588189e-01,1.140060603482779961e-01
1.622636778713125727e+00,1.707705253547628255e+00,2.528549112422275313e-01,2.527275910923119095e-01
4.160544388729211285e+00,1.208861519897849401e+00,5.087669273088719912e-02,5.079464631932299051e-02
2.098253986282524686e+00,1.209752255828139278e+00,2.077729281899440283e-01,2.079627113031664587e-01
3.483780096240517210e+00,1.159191568887977919e+00,7.830195912978739348e-02,7.808406216667083954e-02
4.965996266941271386e+00,1.267362363131058212e+00,3.180989612511363196e-02,3.142055054736433983e-02
3.325538360555704731e+00,5.339544695068918490e-01,2.018213997558122030e-01,2.015889529228481192e-01
3.648224392207180422e+00,6.032254298549407645e-01,1.352974683272262779e-01,1.358799272076896270e-01
1.418526761026935201e+00,6.983492374164771421e-01,5.042058606997333881e-01,5.046720364391980018e-01
4.254842287064228401e+00,1.378280731229579725e+00,4.773716212909994566e-02,4.770970348733524075e-02
1.849737682212719392e+00,1.716153434293917535e+00,2.140187947621831621e-01,2.146349660715179408e-01
3.530003396466910193e+00,9.791884564036461569e-01,8.229855545267483752e-02,8.265392281323134804e-02
3.056786298396213519e-01,1.147547716165621567e+00,8.009565249741084081e-01,8.004187158779255684e-01
2.138566551301892993e+00,8.399387386597159111e-01,2.711310123171364328e-01,2.718886775845656412e-01
3.619991578853838377e+00,1.409043464835827209e+00,6.954003667866447136e-02,7.094365188981317794e-02
1.157385927592433639e+00,5.729705996029652582e-01,6.336019014762764856e-01,6.337838943344452636e-01
2.712353183876835772e+00,7.227359605651088037e-01,2.074652039885555022e-01,2.066533419629074664e-01
2.919573994951796703e+00,1.715858815790579639e+00,1.058219084024302203e-01,1.065739941163779958e-01
3.378124736974272402e+00,1.027647218536693829e+00,8.884792367450145001e-02,8.915347760952757605e-02
2.822180597408400882e+00,1.982672507518865368e+00,1.120082242909580528e-01,1.119545753817619560e-01
2.233552808823254132e+00,1.430973005982509649e+00,1.722062464261220893e-01,1.711871638181734212e-01
1.612831700740590124e+00,9.370143051759718400e-01,3.652913523179516231e-01,3.652393604921770343e-01
2.715860746568974360e+00,1.452400117359695653e+00,1.227799763960770313e-01,1.226294615844784885e-01
5.215809253540532042e-01,1.942189477157789668e+00,5.826712676404961488e-01,5.825128905605040375e-01
1.356827181296019758e+00,5.495264088509517197e-01,5.903120856895412993e-01,5.901008530220976933e-01
4.456547678249131117e+00,1.890206602750184262e+00,4.239443696817420809e-02,4.287642251969833035e-02
5.885649065461806551e-01,1.646953967840144140e+00,5.852339793303242832e-01,5.850229562087900792e-01
2.434118456716454215e+00,1.893277346070909584e+00,1.429015750873228185e-01,1.431179223721246452e-01
4.441579167863213939e+00,1.692865742171613563e+00,4.276612629790296771e-02,4.181071895424795515e-02
4.028260247327388299e+00,1.981171391765011336e+00,5.431618748071085495e-02,5.382089018488328547e-02
1.281251828683340754e+00,7.598206140791972096e-01,5.203358913526912044e-01,5.203324475505882729e-01
