t,N1,N2,direct_interference_pressure_12,nonlethal_interference_pressure_12,dN1_dt
1.144128825765153010e+02,3.117096971176184184e+01,8.441109654320572986e+01,3.867221968596908921e-01,3.867221968596908921e-01,-3.107730675676378951e-03
1.144428885777155358e+02,3.117087653324546537e+01,8.441114844182968113e+01,3.867229156308040761e-01,3.867229156308040761e-01,-3.102900024327226447e-03
1.144728945789157848e+02,3.117078349955207628e+01,8.441120026002424481e+01,3.867236332852679870e-01,3.867236332852679870e-01,-3.098076923233605839e-03
1.145029005801160196e+02,3.117069061045653910e+01,8.441125199792870148e+01,3.867243498248145173e-01,3.867243498248145173e-01,-3.093261361593491188e-03
1.145329065813162686e+02,3.117059786573411628e+01,8.441130365568224647e+01,3.867250652511724507e-01,3.867250652511724507e-01,-3.088453328627949190e-03
1.145629125825165033e+02,3.117050526516045039e+01,8.441135523342403246e+01,3.867257795660676845e-01,3.867257795660676845e-01,-3.083652813591797326e-03
1.145929185837167381e+02,3.117041280851158547e+01,8.441140673129318373e+01,3.867264927712230071e-01,3.867264927712230071e-01,-3.078859805762945712e-03
1.146229245849169871e+02,3.117032049556394213e+01,8.441145814942872505e+01,3.867272048683580987e-01,3.867272048683580987e-01,-3.074074294461937029e-03
1.146529305861172219e+02,3.117022832609433536e+01,8.441150948796966702e+01,3.867279158591897525e-01,3.867279158591897525e-01,-3.069296269043064740e-03
1.146829365873174567e+02,3.117013629987997803e+01,8.441156074705493495e+01,3.867286257454316534e-01,3.867286257454316534e-01,-3.064525718883714944e-03
1.147129425885177056e+02,3.117004441669845960e+01,8.441161192682345416e+01,3.867293345287944883e-01,3.867293345287944883e-01,-3.059762633400353593e-03
1.147429485897179404e+02,3.116995267632776034e+01,8.441166302741403626e+01,3.867300422109858360e-01,3.867300422109858360e-01,-3.055007002030762919e-03
1.147729545909181752e+02,3.116986107854626198e+01,8.441171404896547870e+01,3.867307487937102772e-01,3.867307487937102772e-01,-3.050258814258910434e-03
1.148029605921184242e+02,3.116976962313272281e+01,8.441176499161650781e+01,3.867314542786694509e-01,3.867314542786694509e-01,-3.045518059590079929e-03
1.148329665933186590e+02,3.116967830986629195e+01,8.441181585550579314e+01,3.867321586675618872e-01,3.867321586675618872e-01,-3.040784727573964119e-03
1.148629725945189080e+02,3.116958713852651996e+01,8.441186664077197577e+01,3.867328619620830632e-01,3.867328619620830632e-01,-3.036058807776242929e-03
1.148929785957191427e+02,3.116949610889333044e+01,8.441191734755363996e+01,3.867335641639255139e-01,3.867335641639255139e-01,-3.031340289807005206e-03
1.149229845969193775e+02,3.116940522074704489e+01,8.441196797598927049e+01,3.867342652747785547e-01,3.867342652747785547e-01,-3.026629163295879721e-03
1.149529905981196265e+02,3.116931447386837206e+01,8.441201852621736634e+01,3.867349652963287254e-01,3.867349652963287254e-01,-3.021925417915127809e-03
1.149829965993198613e+02,3.116922386803841860e+01,8.441206899837632704e+01,3.867356642302593461e-01,3.867356642302593461e-01,-3.017229043368985231e-03
1.150130026005200961e+02,3.116913340303866420e+01,8.441211939260452368e+01,3.867363620782507949e-01,3.867363620782507949e-01,-3.012540029393662167e-03
1.150430086017203450e+02,3.116904307865099000e+01,8.441216970904025629e+01,3.867370588419803412e-01,3.867370588419803412e-01,-3.007858365746685081e-03
1.150730146029205798e+02,3.116895289465766439e+01,8.441221994782178228e+01,3.867377545231223124e-01,3.867377545231223124e-01,-3.003184042229989359e-03
1.151030206041208288e+02,3.116886285084134300e+01,8.441227010908730222e+01,3.867384491233479826e-01,3.867384491233479826e-01,-2.998517048668603024e-03
1.151330266053210636e+02,3.116877294698507583e+01,8.441232019297497402e+01,3.867391426443255731e-01,3.867391426443255731e-01,-2.993857374930186666e-03
1.151630326065212984e+02,3.116868318287228945e+01,8.441237019962288457e+01,3.867398350877201962e-01,3.867398350877201962e-01,-2.989205010903717152e-03
1.151930386077215474e+02,3.116859355828681899e+01,8.441242012916909232e+01,3.867405264551941335e-01,3.867405264551941335e-01,-2.984559946510145778e-03
1.152230446089217821e+02,3.116850407301287262e+01,8.441246998175157046e+01,3.867412167484064467e-01,3.867412167484064467e-01,-2.979922171718385471e-03
1.152530506101220169e+02,3.116841472683505643e+01,8.441251975750826375e+01,3.867419059690131999e-01,3.867419059690131999e-01,-2.975291676500901872e-03
1.152830566113222659e+02,3.116832551953836017e+01,8.441256945657706012e+01,3.867425941186675709e-01,3.867425941186675709e-01,-2.970668450894109469e-03
1.153130626125225007e+02,3.116823645090777006e+01,8.441261907909473905e+01,3.867432811990245134e-01,3.867432811990245134e-01,-2.966052484863368477e-03
1.153430686137227497e+02,3.116814752069023342e+01,8.441266862509044699e+01,3.867439672122188199e-01,3.867439672122188199e-01,-2.961443760673532211e-03
1.153730746149229844e+02,3.116805872864579996e+01,8.441271809460229747e+01,3.867446521602155851e-01,3.867446521602155851e-01,-2.956842261054859478e-03
1.154030806161232192e+02,3.116797007456021262e+01,8.441276748772976646e+01,3.867453360446565513e-01,3.867453360446565513e-01,-2.952247973164290329e-03
1.154330866173234682e+02,3.116788155821951989e+01,8.441281680457237258e+01,3.867460188671811294e-01,3.867460188671811294e-01,-2.947660884155212102e-03
1.154630926185237030e+02,3.116779317941006511e+01,8.441286604522970549e+01,3.867467006294266207e-01,3.867467006294266207e-01,-2.943080981239631910e-03
1.154930986197239378e+02,3.116770493791849006e+01,8.441291520980138330e+01,3.867473813330279953e-01,3.867473813330279953e-01,-2.938508251654425862e-03
1.155231046209241867e+02,3.116761683353174206e+01,8.441296429838709514e+01,3.867480609796181135e-01,3.867480609796181135e-01,-2.933942682671997204e-03
1.155531106221244215e+02,3.116752886603706330e+01,8.441301331108658701e+01,3.867487395708276154e-01,3.867487395708276154e-01,-2.929384261602052675e-03
1.155831166233246705e+02,3.116744103522199794e+01,8.441306224799961910e+01,3.867494171082849763e-01,3.867494171082849763e-01,-2.924832975793378864e-03
1.156131226245249053e+02,3.116735334087439213e+01,8.441311110922605110e+01,3.867500935936163953e-01,3.867500935936163953e-01,-2.920288812610749574e-03
1.156431286257251401e+02,3.116726578278238335e+01,8.441315989486578530e+01,3.867507690284458510e-01,3.867507690284458510e-01,-2.915751759466900239e-03
1.156731346269253891e+02,3.116717836073442172e+01,8.441320860501873824e+01,3.867514434143952684e-01,3.867514434143952684e-01,-2.911221803813646147e-03
1.157031406281256238e+02,3.116709107451924510e+01,8.441325723978491169e+01,3.867521167530841852e-01,3.867521167530841852e-01,-2.906698933115237082e-03
1.157331466293258586e+02,3.116700392392589691e+01,8.441330579926436428e+01,3.867527890461300299e-01,3.867527890461300299e-01,-2.902183134896318961e-03
1.157631526305261076e+02,3.116691690874372256e+01,8.441335428355718307e+01,3.867534602951481215e-01,3.867534602951481215e-01,-2.897674396701077626e-03
1.157931586317263424e+02,3.116683002876236230e+01,8.441340269276352615e+01,3.867541305017513364e-01,3.867541305017513364e-01,-2.893172706109226056e-03
1.158231646329265772e+02,3.116674328377175485e+01,8.441345102698359426e+01,3.867547996675504973e-01,3.867547996675504973e-01,-2.888678050736004366e-03
1.158531706341268261e+02,3.116665667356215152e+01,8.441349928631764499e+01,3.867554677941543173e-01,3.867554677941543173e-01,-2.884190418237508879e-03
1.158831766353270609e+02,3.116657019792408434e+01,8.441354747086599275e+01,3.867561348831691226e-01,3.867561348831691226e-01,-2.879709796282270418e-03
1.159131826365273099e+02,3.116648385664840148e+01,8.441359558072899461e+01,3.867568009361991299e-01,3.867568009361991299e-01,-2.875236172609874075e-03
1.159431886377275447e+02,3.116639764952624247e+01,8.441364361600705024e+01,3.867574659548463356e-01,3.867574659548463356e-01,-2.870769534956352231e-03
1.159731946389277795e+02,3.116631157634904525e+01,8.441369157680063040e+01,3.867581299407105155e-01,3.867581299407105155e-01,-2.866309871109251617e-03
1.160032006401280285e+02,3.116622563690855685e+01,8.441373946321024846e+01,3.867587928953892806e-01,3.867587928953892806e-01,-2.861857168889869740e-03
1.160332066413282632e+02,3.116613983099681207e+01,8.441378727533647464e+01,3.867594548204780214e-01,3.867594548204780214e-01,-2.857411416162136675e-03
1.160632126425284980e+02,3.116605415840615478e+01,8.441383501327993599e+01,3.867601157175699078e-01,3.867601157175699078e-01,-2.852972600800640635e-03
1.160932186437287470e+02,3.116596861892922732e+01,8.441388267714128801e+01,3.867607755882559450e-01,3.867607755882559450e-01,-2.848540710743918680e-03
1.161232246449289818e+02,3.116588321235896331e+01,8.441393026702127145e+01,3.867614344341248622e-01,3.867614344341248622e-01,-2.844115733935836943e-03
1.161532306461292308e+02,3.116579793848860902e+01,8.441397778302065547e+01,3.867620922567633346e-01,3.867620922567633346e-01,-2.839697658377104972e-03
1.161832366473294655e+02,3.116571279711170206e+01,8.441402522524026608e+01,3.867627490577556504e-01,3.867627490577556504e-01,-2.835286472089748600e-03
1.162132426485297003e+02,3.116562778802208200e+01,8.441407259378098615e+01,3.867634048386839885e-01,3.867634048386839885e-01,-2.830882163129544438e-03
1.162432486497299493e+02,3.116554291101388685e+01,8.441411988874375538e+01,3.867640596011283627e-01,3.867640596011283627e-01,-2.826484719594901662e-03
1.162732546509301841e+02,3.116545816588155660e+01,8.441416711022954189e+01,3.867647133466665110e-01,3.867647133466665110e-01,-2.822094129623309300e-03
1.163032606521304189e+02,3.116537355241983320e+01,8.441421425833939907e+01,3.867653660768739510e-01,3.867653660768739510e-01,-2.817710381357585447e-03
1.163332666533306679e+02,3.116528907042374996e+01,8.441426133317439451e+01,3.867660177933240906e-01,3.867660177933240906e-01,-2.813333463009826119e-03
1.163632726545309026e+02,3.116520471968865280e+01,8.441430833483568108e+01,3.867666684975880620e-01,3.867666684975880620e-01,-2.808963362804561825e-03
1.163932786557311516e+02,3.116512050001017187e+01,8.441435526342445428e+01,3.867673181912348879e-01,3.867673181912348879e-01,-2.804600069010732000e-03
1.164232846569313864e+02,3.116503641118425350e+01,8.441440211904196644e+01,3.867679668758312039e-01,3.867679668758312039e-01,-2.800243569920368714e-03
1.164532906581316212e+02,3.116495245300712824e+01,8.441444890178949834e+01,3.867686145529416475e-01,3.867686145529416475e-01,-2.795893853871689316e-03
1.164832966593318702e+02,3.116486862527533930e+01,8.441449561176840177e+01,3.867692612241284689e-01,3.867692612241284689e-01,-2.791550909236661937e-03
1.165133026605321049e+02,3.116478492778572118e+01,8.441454224908007120e+01,3.867699068909519200e-01,3.867699068909519200e-01,-2.787214724406794630e-03
1.165433086617323397e+02,3.116470136033541039e+01,8.441458881382597212e+01,3.867705515549698103e-01,3.867705515549698103e-01,-2.782885287823333442e-03
1.165733146629325887e+02,3.116461792272184894e+01,8.441463530610761268e+01,3.867711952177380064e-01,3.867711952177380064e-01,-2.778562587964827912e-03
1.166033206641328235e+02,3.116453461474277020e+01,8.441468172602652942e+01,3.867718378808099877e-01,3.867718378808099877e-01,-2.774246613318709365e-03
1.166333266653330583e+02,3.116445143619620950e+01,8.441472807368435838e+01,3.867724795457370135e-01,3.867724795457370135e-01,-2.769937352438134326e-03
1.166633326665333072e+02,3.116436838688050770e+01,8.441477434918273559e+01,3.867731202140682889e-01,3.867731202140682889e-01,-2.765634793885141107e-03
1.166933386677335420e+02,3.116428546659430054e+01,8.441482055262338235e+01,3.867737598873507432e-01,3.867737598873507432e-01,-2.761338926269729654e-03
1.167233446689337910e+02,3.116420267513652220e+01,8.441486668410807681e+01,3.867743985671290297e-01,3.867743985671290297e-01,-2.757049738239203407e-03
1.167533506701340258e+02,3.116412001230640882e+01,8.441491274373862552e+01,3.867750362549456922e-01,3.867750362549456922e-01,-2.752767218462182086e-03
1.167833566713342606e+02,3.116403747790349854e+01,8.441495873161689190e+01,3.867756729523410542e-01,3.867756729523410542e-01,-2.748491355644588907e-03
1.168133626725345096e+02,3.116395507172762436e+01,8.441500464784479618e+01,3.867763086608532186e-01,3.867763086608532186e-01,-2.744222138536756006e-03
1.168433686737347443e+02,3.116387279357892126e+01,8.441505049252432968e+01,3.867769433820181235e-01,3.867769433820181235e-01,-2.739959555917437228e-03
1.168733746749349791e+02,3.116379064325782622e+01,8.441509626575751213e+01,3.867775771173694310e-01,3.867775771173694310e-01,-2.735703596595584486e-03
1.169033806761352281e+02,3.116370862056507463e+01,8.441514196764640587e+01,3.867782098684386383e-01,3.867782098684386383e-01,-2.731454249412124113e-03
1.169333866773354629e+02,3.116362672530170030e+01,8.441518759829314433e+01,3.867788416367550774e-01,3.867788416367550774e-01,-2.727211503257720437e-03
1.169633926785357119e+02,3.116354495726903906e+01,8.441523315779993197e+01,3.867794724238458048e-01,3.867794724238458048e-01,-2.722975347037248639e-03
1.169933986797359466e+02,3.116346331626872512e+01,8.441527864626897326e+01,3.867801022312357118e-01,3.867801022312357118e-01,-2.718745769703545534e-03
1.170234046809361814e+02,3.116338180210269115e+01,8.441532406380257214e+01,3.867807310604475246e-01,3.867807310604475246e-01,-2.714522760232540577e-03
1.170534106821364304e+02,3.116330041457316824e+01,8.441536941050304677e+01,3.867813589130016938e-01,3.867813589130016938e-01,-2.710306307646348500e-03
1.170834166833366652e+02,3.116321915348270011e+01,8.441541468647281476e+01,3.867819857904165048e-01,3.867819857904165048e-01,-2.706096401004387531e-03
1.171134226845369000e+02,3.116313801863411115e+01,8.441545989181430798e+01,3.867826116942080783e-01,3.867826116942080783e-01,-2.701893029383839462e-03
1.171434286857371490e+02,3.116305700983053839e+01,8.441550502663000088e+01,3.867832366258902033e-01,3.867832366258902033e-01,-2.697696181899189583e-03
1.171734346869373837e+02,3.116297612687541374e+01,8.441555009102246743e+01,3.867838605869746704e-01,3.867838605869746704e-01,-2.693505847711108458e-03
1.172034406881376327e+02,3.116289536957247108e+01,8.441559508509428156e+01,3.867844835789708280e-01,3.867844835789708280e-01,-2.689322015999806581e-03
1.172334466893378675e+02,3.116281473772574628e+01,8.441564000894811670e+01,3.867851056033860813e-01,3.867851056033860813e-01,-2.685144675998785146e-03
1.172634526905381023e+02,3.116273423113956653e+01,8.441568486268666049e+01,3.867857266617253376e-01,3.867857266617253376e-01,-2.680973816953979849e-03
1.172934586917383513e+02,3.116265384961856810e+01,8.441572964641265742e+01,3.867863467554915613e-01,3.867863467554915613e-01,-2.676809428155735304e-03
1.173234646929385860e+02,3.116257359296768215e+01,8.441577436022893721e+01,3.867869658861853854e-01,3.867869658861853854e-01,-2.672651498929923264e-03
1.173534706941388208e+02,3.116249346099213824e+01,8.441581900423834384e+01,3.867875840553052780e-01,3.867875840553052780e-01,-2.668500018639718974e-03
1.173834766953390698e+02,3.116241345349747149e+01,8.441586357854379230e+01,3.867882012643474310e-01,3.867882012643474310e-01,-2.664354976673166675e-03
1.174134826965393046e+02,3.116233357028951190e+01,8.441590808324825446e+01,3.867888175148059826e-01,3.867888175148059826e-01,-2.660216362453837746e-03
1.174434886977395536e+02,3.116225381117439497e+01,8.441595251845471637e+01,3.867894328081726840e-01,3.867894328081726840e-01,-2.656084165447936130e-03
1.174734946989397883e+02,3.116217417595854400e+01,8.441599688426626358e+01,3.867900471459372880e-01,3.867900471459372880e-01,-2.651958375151863834e-03
1.175035007001400231e+02,3.116209466444869847e+01,8.441604118078602426e+01,3.867906605295871048e-01,3.867906605295871048e-01,-2.647838981088668220e-03
1.175335067013402721e+02,3.116201527645188207e+01,8.441608540811715500e+01,3.867912729606075017e-01,3.867912729606075017e-01,-2.643725972822252857e-03
1.175635127025405069e+02,3.116193601177543115e+01,8.441612956636286924e+01,3.867918844404814038e-01,3.867918844404814038e-01,-2.639619339952048449e-03
