t,Ca,S,h,dCa_dt,dCa_dt_noisy
4.961102467214936951e+01,1.493769212530103585e-01,1.078268886726492459e+00,9.808336094745085942e-01,-5.899577207048312122e-05,1.213311960303960907e-02
4.962436096910424510e+01,1.493761353631667121e-01,1.078268297183659907e+00,9.808341994663045682e-01,-5.886672262604003558e-05,-6.370878794377551890e-02
4.963769726605912780e+01,1.493753511927478073e-01,1.078267708931351709e+00,9.808347881516062960e-01,-5.873795523015507003e-05,4.014607598985156511e-02
4.965103356301400339e+01,1.493745687379010034e-01,1.078267121966801190e+00,9.808353755333245605e-01,-5.860946917878029350e-05,4.739426464068160344e-02
4.966436985996888609e+01,1.493737879947795166e-01,1.078266536287249666e+00,9.808359616143629278e-01,-5.848126376709755769e-05,-8.000889457030960217e-02
4.967770615692376168e+01,1.493730089595422528e-01,1.078265951889946894e+00,9.808365463976174148e-01,-5.835333828856786864e-05,-1.422226504180131024e-02
4.969104245387864438e+01,1.493722316283540019e-01,1.078265368772150845e+00,9.808371298859763776e-01,-5.822569203527139248e-05,-1.653279361524063670e-02
4.970437875083351997e+01,1.493714559973851885e-01,1.078264786931127484e+00,9.808377120823212891e-01,-5.809832429837930023e-05,-1.276220792090095556e-02
4.971771504778840267e+01,1.493706820628120935e-01,1.078264206364151212e+00,9.808382929895255176e-01,-5.797123436801498997e-05,-7.236653803749002259e-03
4.973105134474327826e+01,1.493699098208167431e-01,1.078263627068505093e+00,9.808388726104556588e-01,-5.784442153188018576e-05,-2.393949584960489499e-02
4.974438764169816096e+01,1.493691392675869090e-01,1.078263049041479738e+00,9.808394509479705370e-01,-5.771788507751701713e-05,-9.130860192447121104e-02
4.975772393865303656e+01,1.493683703993161915e-01,1.078262472280374196e+00,9.808400280049214270e-01,-5.759162429096187363e-05,-1.038851053522322132e-03
4.977106023560791215e+01,1.493676032122038810e-01,1.078261896782496176e+00,9.808406037841523872e-01,-5.746563845641927681e-05,-6.932278809032324518e-02
4.978439653256279485e+01,1.493668377024550686e-01,1.078261322545160938e+00,9.808411782885000374e-01,-5.733992685759414787e-05,-3.280560274701049134e-02
4.979773282951767044e+01,1.493660738662806742e-01,1.078260749565692844e+00,9.808417515207935589e-01,-5.721448877610280093e-05,2.301206809578646567e-02
4.981106912647255314e+01,1.493653116998972796e-01,1.078260177841423362e+00,9.808423234838546945e-01,-5.708932349315215538e-05,9.206111114857601363e-02
4.982440542342742873e+01,1.493645511995273512e-01,1.078259607369693507e+00,9.808428941804976375e-01,-5.696443028793685137e-05,6.830590716761987535e-02
4.983774172038231143e+01,1.493637923613989893e-01,1.078259038147851401e+00,9.808434636135292539e-01,-5.683980843897151747e-05,-3.616557807840826283e-02
4.985107801733718702e+01,1.493630351817461788e-01,1.078258470173254269e+00,9.808440317857490820e-01,-5.671545722277238077e-05,-1.081109800062052262e-02
4.986441431429206972e+01,1.493622796568086220e-01,1.078257903443266885e+00,9.808445986999489996e-01,-5.659137591544627366e-05,6.902184462597434067e-02
4.987775061124694531e+01,1.493615257828318221e-01,1.078257337955262685e+00,9.808451643589136681e-01,-5.646756379122652714e-05,2.850036632687244845e-02
4.989108690820182801e+01,1.493607735560669725e-01,1.078256773706623317e+00,9.808457287654203105e-01,-5.634402012300726570e-05,4.556254630676472711e-02
4.990442320515670360e+01,1.493600229727711504e-01,1.078256210694738648e+00,9.808462919222384890e-01,-5.622074418263484086e-05,-3.951782501025444955e-02
4.991775950211158630e+01,1.493592740292070953e-01,1.078255648917006759e+00,9.808468538321305497e-01,-5.609773524099109787e-05,3.062657267783586851e-02
4.993109579906646189e+01,1.493585267216434032e-01,1.078255088370833725e+00,9.808474144978513998e-01,-5.597499256723703631e-05,3.590147341841008061e-02
4.994443209602133749e+01,1.493577810463543876e-01,1.078254529053634281e+00,9.808479739221485083e-01,-5.585251542930547153e-05,7.284786343490604055e-02
4.995776839297622018e+01,1.493570369996201075e-01,1.078253970962831154e+00,9.808485321077617947e-01,-5.573030309410226257e-05,9.327718017216465873e-02
4.997110468993109578e+01,1.493562945777859585e-01,1.078253414095779128e+00,9.808490890574664833e-01,-5.560835490366761169e-05,-2.885591074932783440e-02
4.998444098688597848e+01,1.493555537779600595e-01,1.078252858448935259e+00,9.808496447745173041e-01,-5.548667114169125725e-05,7.594557566468281007e-02
4.999777728384085407e+01,1.493548145969272323e-01,1.078252304019321040e+00,9.808501992618112730e-01,-5.536525159693245213e-05,-8.661228259848751873e-03
5.001111358079573677e+01,1.493540770312826726e-01,1.078251750804229081e+00,9.808507525220875323e-01,-5.524409579880235066e-05,9.517931938693905899e-03
5.002444987775061236e+01,1.493533410776260451e-01,1.078251198800957988e+00,9.808513045580792289e-01,-5.512320327601127889e-05,7.810081274143558516e-02
5.003778617470549506e+01,1.493526067325617324e-01,1.078250648006813028e+00,9.808518553725138478e-01,-5.500257355622872879e-05,1.642590756309309299e-02
5.005112247166037065e+01,1.493518739926986971e-01,1.078250098419105463e+00,9.808524049681135448e-01,-5.488220616612499159e-05,3.358936056384659308e-02
5.006445876861525335e+01,1.493511428546505648e-01,1.078249550035153437e+00,9.808529533475944806e-01,-5.476210063112829651e-05,9.030355561300576483e-02
5.007779506557012894e+01,1.493504133150354851e-01,1.078249002852280869e+00,9.808535005136672646e-01,-5.464225647648646156e-05,1.207917540327457934e-01
5.009113136252501164e+01,1.493496853704763538e-01,1.078248456867818339e+00,9.808540464690368443e-01,-5.452267322605952593e-05,4.223352278899661361e-02
5.010446765947988723e+01,1.493489590176005632e-01,1.078247912079102200e+00,9.808545912164027269e-01,-5.440335040308996728e-05,-4.391208781606295575e-02
5.011780395643476282e+01,1.493482342530401963e-01,1.078247368483475688e+00,9.808551347584585356e-01,-5.428428752972391802e-05,1.593603220177466917e-02
5.013114025338964552e+01,1.493475110734319433e-01,1.078246826078288034e+00,9.808556770978921202e-01,-5.416548412732341555e-05,-2.323452228098399353e-02
5.014447655034452112e+01,1.493467894754170744e-01,1.078246284860894910e+00,9.808562182373861127e-01,-5.404693971609170200e-05,-1.423938613134321726e-02
5.015781284729940381e+01,1.493460694556415502e-01,1.078245744828658204e+00,9.808567581796169277e-01,-5.392865381591976925e-05,2.189095547033501760e-02
5.017114914425427941e+01,1.493453510107558557e-01,1.078245205978946464e+00,9.808572969272558728e-01,-5.381062594486674122e-05,-1.061274095705537490e-02
5.018448544120916210e+01,1.493446341374151942e-01,1.078244668309133791e+00,9.808578344829682605e-01,-5.369285562109582521e-05,2.042843101553495997e-03
5.019782173816403770e+01,1.493439188322792932e-01,1.078244131816601392e+00,9.808583708494138520e-01,-5.357534236121591631e-05,-4.192469855979158964e-03
5.021115803511892040e+01,1.493432050920125709e-01,1.078243596498736467e+00,9.808589060292466355e-01,-5.345808568101018121e-05,-7.430415963878210864e-03
5.022449433207379599e+01,1.493424929132840251e-01,1.078243062352932213e+00,9.808594400251152701e-01,-5.334108509585933078e-05,-9.562989022442092146e-02
5.023783062902867869e+01,1.493417822927672889e-01,1.078242529376588488e+00,9.808599728396623085e-01,-5.322434011988119718e-05,-1.431843340141548959e-02
5.025116692598355428e+01,1.493410732271406027e-01,1.078241997567111587e+00,9.808605044755250857e-01,-5.310785026583358936e-05,-1.051350222303647393e-02
5.026450322293843698e+01,1.493403657130868145e-01,1.078241466921913805e+00,9.808610349353349411e-01,-5.299161504651594967e-05,7.549812165465621949e-02
5.027783951989331257e+01,1.493396597472934351e-01,1.078240937438413871e+00,9.808615642217177744e-01,-5.287563397325667491e-05,3.866475290715244706e-02
5.029117581684818816e+01,1.493389553264525271e-01,1.078240409114036735e+00,9.808620923372937117e-01,-5.275990655648210570e-05,1.119400570522726020e-02
5.030451211380307086e+01,1.493382524472608164e-01,1.078239881946214007e+00,9.808626192846773284e-01,-5.264443230598714329e-05,-3.198594314627933866e-02
5.031784841075794645e+01,1.493375511064196637e-01,1.078239355932383070e+00,9.808631450664774265e-01,-5.252921073037319921e-05,2.201435406431562214e-02
5.033118470771282915e+01,1.493368513006350096e-01,1.078238831069987969e+00,9.808636696852971459e-01,-5.241424133769351235e-05,-7.636900988290898362e-02
5.034452100466770474e+01,1.493361530266174020e-01,1.078238307356478964e+00,9.808641931437342976e-01,-5.229952363488415967e-05,2.987408682977640145e-02
5.035785730162258744e+01,1.493354562810820518e-01,1.078237784789312537e+00,9.808647154443804750e-01,-5.218505712818038988e-05,-3.928764627252939734e-02
5.037119359857746304e+01,1.493347610607487774e-01,1.078237263365951826e+00,9.808652365898221648e-01,-5.207084132238110064e-05,-3.749851433801655587e-02
5.038452989553234573e+01,1.493340673623419768e-01,1.078236743083865523e+00,9.808657565826398583e-01,-5.195687572241702856e-05,5.445531150965950834e-02
5.039786619248722133e+01,1.493333751825906830e-01,1.078236223940529870e+00,9.808662754254083849e-01,-5.184315983097070868e-05,-2.938323137563821075e-03
5.041120248944210402e+01,1.493326845182285922e-01,1.078235705933425992e+00,9.808667931206972446e-01,-5.172969315115488742e-05,-1.113709649741532852e-02
5.042453878639697962e+01,1.493319953659939803e-01,1.078235189060042343e+00,9.808673096710699424e-01,-5.161647518447248784e-05,-6.326343187024088821e-02
5.043787508335185521e+01,1.493313077226297303e-01,1.078234673317873149e+00,9.808678250790844322e-01,-5.150350543174642137e-05,6.308942249051485707e-02
5.045121138030673791e+01,1.493306215848833607e-01,1.078234158704419521e+00,9.808683393472931167e-01,-5.139078339252284300e-05,-1.323181199374512951e-01
5.046454767726161350e+01,1.493299369495069973e-01,1.078233645217188119e+00,9.808688524782426255e-01,-5.127830856627157985e-05,2.108466300326769516e-02
5.047788397421649620e+01,1.493292538132574010e-01,1.078233132853692489e+00,9.808693644744739260e-01,-5.116608045070691890e-05,1.139018983834525975e-02
5.049122027117137179e+01,1.493285721728959403e-01,1.078232621611452169e+00,9.808698753385224345e-01,-5.105409854325865249e-05,1.999975241262004835e-02
5.050455656812625449e+01,1.493278920251886188e-01,1.078232111487993139e+00,9.808703850729177942e-01,-5.094236234041288336e-05,-3.374982102068993517e-02
5.051789286508113008e+01,1.493272133669059920e-01,1.078231602480847817e+00,9.808708936801842082e-01,-5.083087133724711881e-05,-5.488750372203179267e-02
5.053122916203601278e+01,1.493265361948233616e-01,1.078231094587554617e+00,9.808714011628398843e-01,-5.071962502873478273e-05,8.692410859720064997e-02
5.054456545899088837e+01,1.493258605057204980e-01,1.078230587805658613e+00,9.808719075233977014e-01,-5.060862290811457553e-05,2.156741476691430640e-02
5.055790175594577107e+01,1.493251862963818899e-01,1.078230082132710876e+00,9.808724127643646540e-01,-5.049786446844478638e-05,4.497589278096122967e-02
5.057123805290064666e+01,1.493245135635966336e-01,1.078229577566269137e+00,9.808729168882421856e-01,-5.038734920153470354e-05,-8.456074351946932244e-02
5.058457434985552936e+01,1.493238423041584051e-01,1.078229074103896901e+00,9.808734198975261886e-01,-5.027707659873564827e-05,4.872136540464976767e-02
5.059791064681040496e+01,1.493231725148655153e-01,1.078228571743164332e+00,9.808739217947066713e-01,-5.016704615001810197e-05,7.383559911991217917e-02
5.061124694376528055e+01,1.493225041925209107e-01,1.078228070481648260e+00,9.808744225822680907e-01,-5.005725734442273422e-05,4.083788153186789643e-02
5.062458324072016325e+01,1.493218373339321448e-01,1.078227570316930839e+00,9.808749222626893527e-01,-4.994770967083755897e-05,-8.669959981946487315e-02
5.063791953767503884e+01,1.493211719359113510e-01,1.078227071246601776e+00,9.808754208384435902e-01,-4.983840261618688317e-05,-6.048115636337932088e-02
5.065125583462992154e+01,1.493205079952753533e-01,1.078226573268255883e+00,9.808759183119983849e-01,-4.972933566757542501e-05,-1.340983541481378660e-01
5.066459213158479713e+01,1.493198455088455556e-01,1.078226076379495080e+00,9.808764146858154342e-01,-4.962050831060216272e-05,1.083886245209106890e-02
5.067792842853967983e+01,1.493191844734479690e-01,1.078225580577927278e+00,9.808769099623509957e-01,-4.951192003019300181e-05,4.742075590053514145e-02
5.069126472549455542e+01,1.493185248859132119e-01,1.078225085861166832e+00,9.808774041440556646e-01,-4.940357031037873048e-05,1.174615441844083751e-02
5.070460102244943812e+01,1.493178667430765938e-01,1.078224592226834533e+00,9.808778972333742630e-01,-4.929545863403828054e-05,-2.792858433905134191e-02
5.071793731940431371e+01,1.493172100417779757e-01,1.078224099672556946e+00,9.808783892327460618e-01,-4.918758448383547810e-05,-5.136538579973749102e-02
5.073127361635919641e+01,1.493165547788618264e-01,1.078223608195967298e+00,9.808788801446047811e-01,-4.907994734084514254e-05,3.779756304301818554e-02
5.074460991331407200e+01,1.493159009511772772e-01,1.078223117794705477e+00,9.808793699713781455e-01,-4.897254668567718738e-05,-5.592657417977636714e-02
5.075794621026895470e+01,1.493152485555780673e-01,1.078222628466416921e+00,9.808798587154884396e-01,-4.886538199796314208e-05,9.232958468444063538e-02
5.077128250722383029e+01,1.493145975889225430e-01,1.078222140208753954e+00,9.808803463793525079e-01,-4.875845275636309095e-05,2.409283695006958839e-02
5.078461880417870589e+01,1.493139480480736581e-01,1.078221653019375115e+00,9.808808329653810887e-01,-4.865175843879465667e-05,6.901679254301092137e-02
5.079795510113358858e+01,1.493132999298990016e-01,1.078221166895945160e+00,9.808813184759795911e-01,-4.854529852223871123e-05,5.807380342003547885e-03
5.081129139808846418e+01,1.493126532312707977e-01,1.078220681836134842e+00,9.808818029135475403e-01,-4.843907248305856506e-05,-1.398504844710347916e-02
5.082462769504334688e+01,1.493120079490658503e-01,1.078220197837622019e+00,9.808822862804792431e-01,-4.833307979601464410e-05,2.420870275042216052e-02
5.083796399199822247e+01,1.493113640801656261e-01,1.078219714898089876e+00,9.808827685791627893e-01,-4.822731993608248002e-05,-4.224125800065832437e-02
5.085130028895310517e+01,1.493107216214561439e-01,1.078219233015228928e+00,9.808832498119809395e-01,-4.812179237623226413e-05,-1.263162141346292969e-02
5.086463658590798076e+01,1.493100805698280853e-01,1.078218752186735019e+00,9.808837299813107924e-01,-4.801649658945500443e-05,-8.027274326944834962e-03
5.087797288286286346e+01,1.493094409221767949e-01,1.078218272410311096e+00,9.808842090895236732e-01,-4.791143204742331907e-05,-5.008324326010034355e-02
5.089130917981773905e+01,1.493088026754021136e-01,1.078217793683665882e+00,9.808846871389853561e-01,-4.780659822102573120e-05,2.297886535246688663e-02
5.090464547677262175e+01,1.493081658264086287e-01,1.078217316004514759e+00,9.808851641320558423e-01,-4.770199458026952444e-05,-5.896295003429311704e-02
5.091798177372749734e+01,1.493075303721054514e-01,1.078216839370579105e+00,9.808856400710896928e-01,-4.759762059430849845e-05,-1.002267235486510311e-01
5.093131807068238004e+01,1.493068963094063839e-01,1.078216363779586739e+00,9.808861149584355843e-01,-4.749347573158868574e-05,-1.993075675181700535e-02
5.094465436763725563e+01,1.493062636352297801e-01,1.078215889229272140e+00,9.808865887964366426e-01,-4.738955945922385116e-05,-1.128635488275778892e-02
5.095799066459213122e+01,1.493056323464986568e-01,1.078215415717375558e+00,9.808870615874303311e-01,-4.728587124393918151e-05,-2.141275589901504850e-02
5.097132696154701392e+01,1.493050024401406384e-01,1.078214943241643686e+00,9.808875333337485625e-01,-4.718241055137045725e-05,-7.104478917499127029e-03
5.098466325850188952e+01,1.493043739130879566e-01,1.078214471799829877e+00,9.808880040377173648e-01,-4.707917684638324163e-05,1.013007728226820222e-03
5.099799955545677221e+01,1.493037467622774783e-01,1.078214001389693255e+00,9.808884737016572153e-01,-4.697616959286471383e-05,8.208450415039557357e-03
5.101133585241164781e+01,1.493031209846506779e-01,1.078213532008999609e+00,9.808889423278831510e-01,-4.687338825404285814e-05,-4.450942754026241018e-03
5.102467214936653050e+01,1.493024965771536372e-01,1.078213063655520942e+00,9.808894099187042137e-01,-4.677083229206319137e-05,-8.151514845827189867e-03
5.103800844632140610e+01,1.493018735367370731e-01,1.078212596327035699e+00,9.808898764764238942e-01,-4.666850116807896853e-05,-8.687621888021762606e-02
