A,B,P,Q,J_net
8.505737771794949609e+00,3.610917615406850967e+00,6.506362106345682683e+00,9.558900549712776140e+00,-2.000958606171132116e-03
9.841520818706076534e-01,7.035333093395233384e+00,9.823483424587054813e+00,9.410933407123343031e+00,-2.221539481052199061e-01
1.622808471587753543e+00,1.736008759704956717e+00,9.200560009333583977e+00,4.858014068014131936e+00,-2.472642315874800101e-01
5.215881636676613198e+00,5.650556235914261372e-01,7.120739182784728172e+00,1.666695414407088238e+00,-7.069801927898457239e-02
5.697660215316839860e+00,7.717442414285406116e+00,4.553618127003821181e-01,8.568202356574495582e+00,3.626131583114231005e-01
7.880573062809649088e+00,9.369059273377175145e+00,2.617278780136130578e+00,9.596331586092033961e-01,5.033471984051424153e-01
7.275533247309519780e+00,6.583907493800122523e+00,8.283581084416022478e+00,8.100447105529190450e-01,3.479189068319825107e-01
8.372684214493770760e-01,9.037500321187593499e+00,8.963102491699238783e+00,1.210322374909170717e+00,2.210158288459710199e-02
5.655798516710194512e+00,9.503821801804363645e+00,8.491281483324526036e+00,3.980236546758877392e+00,1.916955384180970834e-01
6.908024269195192524e+00,3.279973908453181153e+00,3.612747167082984490e+00,4.292385414625337958e+00,1.661496729799323835e-01
9.893639036216345772e+00,5.892641896679880809e+00,4.731205653870810934e+00,5.701882807470778580e+00,2.473532222035977335e-01
7.998114357043119682e+00,4.337690945058302106e+00,9.032679124052638286e+00,6.745760612671181100e+00,2.250138260676926363e-02
9.007550045039744546e+00,7.315622402769721866e+00,5.420018494848881652e+00,4.757024081518598457e+00,2.829005403246827588e-01
3.348111595313510769e+00,5.866217284999794002e-01,4.364583779345120540e+00,5.176007648662874772e+00,-1.819484493505341971e-01
5.266420401774245086e+00,8.356406467068334010e+00,3.361080000361119868e+00,8.813312037222036821e+00,1.857432271933568968e-01
6.406789926194367268e-01,7.480319043267017243e+00,6.649520253222888755e+00,3.716467237610010521e-01,5.961026136357748528e-02
8.021659100450317936e+00,6.664467267585764354e+00,5.532336680842480980e+00,9.467628394278488457e+00,1.270282357805103679e-01
5.972056567346904821e+00,8.104721596506454517e+00,1.432371939141832362e+00,7.028955158708058981e+00,3.359981851894678351e-01
7.007869243322642383e+00,6.395074256634646126e+00,3.398650105972968571e+00,5.800007807234425883e+00,2.545836689237465644e-01
9.976013681191872706e+00,8.693140106510474752e+00,4.880812543759514455e+00,2.585723085527404486e+00,4.110873145589903910e-01
8.186768097849283166e+00,5.711130511041009328e-01,4.101938743411218447e+00,3.300691806177427967e+00,-3.296284319942090202e-02
2.329817458697819976e+00,5.063237047778031297e+00,8.960870102019541150e+00,3.483963156664923400e+00,-3.938881840980357901e-02
9.727629076551500553e-01,1.197913611730035299e+00,1.108675542310866513e+00,7.472908456715654069e+00,-1.146077283195479773e-01
3.459035160574364554e+00,6.229655389313994540e+00,7.809937269975198326e+00,6.672042779009980329e+00,-3.110511357374327879e-02
6.798255474216113647e+00,8.811558124776377454e+00,6.174950189087823560e+00,6.480151659602178427e+00,1.963506859709978070e-01
4.892794911137754443e-01,1.108404015736058623e+00,4.124266113326590322e+00,3.354373478131421837e+00,-2.288758487879230252e-01
8.027360718093246916e+00,1.664786968160206493e-01,6.547025139014421846e+00,4.578519608498173632e+00,-1.635955500298355292e-01
6.029640057422555266e+00,4.075483039436319288e+00,2.781851024284809348e+00,7.104218390024827912e+00,1.426327174750182114e-01
8.321466047974988456e+00,9.549118133878928827e-01,8.496242853977372889e+00,6.871233370686161912e+00,-1.532200181615065160e-01
3.480962147670946472e+00,6.509325463415397195e+00,7.420327165125834235e+00,8.532409761122258018e+00,-5.526507812864442371e-02
3.305902600502754307e+00,4.664028706171674088e+00,9.550308969594695441e+00,9.848609825310916221e+00,-1.727953065112475262e-01
1.267906158830409691e+00,4.624678351743655824e+00,8.228790044848871332e+00,2.730887241414765576e+00,-7.508875765987545192e-02
1.654636074821756786e+00,6.962984670869423631e+00,6.494197369828990096e-01,8.592446713810298675e+00,1.571068240446291120e-01
2.982041649302264563e+00,3.715815444923232569e+00,2.594417041471794860e+00,4.210583088848894207e+00,1.077500256991927446e-01
3.337007689980750147e+00,8.506642907629787587e+00,6.622037306069955775e+00,7.756838503133334228e-01,2.583798443734041661e-01
4.200221003050377711e+00,5.587287303765757329e+00,3.042161606767180615e+00,3.788635598845874863e+00,2.245718998946458211e-01
4.680368811668436102e+00,3.044502109541495916e+00,4.747073191514194157e+00,2.300079230395549068e+00,1.470307888737770186e-01
9.435484149677360932e+00,2.656994819287642695e+00,4.554987786265176086e-01,9.224477197812456453e+00,1.990642893430039917e-01
9.169993421544873513e+00,5.093955273653385518e-01,2.243339461711797433e+00,4.276524647201163098e+00,-1.834610224756658787e-03
1.013314544155478947e+00,1.123774607131494685e+00,7.069077059469670132e+00,7.427760148959669628e+00,-3.160174303181331190e-01
1.810031901739267868e+00,2.427505592813042068e-01,4.056046727237501592e+00,7.100801010579463890e-01,-7.732947455989434837e-02
5.543046414528554955e+00,8.344713044142007874e+00,7.863718683084047534e+00,3.181630237652202542e+00,2.123584120374202577e-01
2.869581052725865611e+00,9.868067016854237039e+00,5.446365775004037069e+00,3.017349042302000850e+00,1.685193879505046677e-01
3.417193998584389103e+00,2.738271372059461140e+00,8.288265669364259125e+00,9.459630096081443895e+00,-2.072408546502833016e-01
9.976279105373413003e+00,4.725444821539949380e+00,6.931070522570279557e-01,4.343371018866371891e+00,3.849120237771114228e-01
9.592195859902215460e+00,4.435786147114447187e-01,9.595980750371820633e+00,7.977915137210507268e+00,-2.022136982557873885e-01
9.579709129015296920e-01,8.304291126519656174e+00,9.849013808559091698e-01,7.649658859409885991e+00,7.463506815304754571e-02
6.652741841531250699e+00,8.593821041622982548e+00,5.607285643456958013e+00,8.082967018844003704e+00,1.666892319052746541e-01
9.543918907672797047e+00,6.972709871072029220e-01,6.389548314339646984e-01,7.095918851539808614e+00,5.314351668009221347e-02
2.042906063849593945e+00,8.506429118319386973e+00,9.196839233838469241e+00,8.695263549898596622e+00,-1.189242607371900490e-01
5.822291548513407022e+00,2.621582440118768176e+00,7.201176669172092426e-01,4.778171543747117833e-01,4.107804638188810586e-01
4.574947856563817083e+00,9.111691270852857016e+00,1.331779695815090925e+00,7.540776537280650338e+00,3.070838995416007022e-01
1.793374859176921188e+00,7.261141915051704032e+00,6.037434233903512748e+00,9.740243525460863694e+00,-1.174258369856711198e-01
7.725103858035890170e+00,8.496737220792898171e+00,7.976686871604371731e+00,4.283604139335866812e+00,2.355863986807181232e-01
8.630065397174321973e+00,9.871406129082549441e+00,3.183523394689596664e+00,8.870515436823955824e+00,3.045558815324921897e-01
8.649676366515002712e+00,5.467379867062243548e+00,7.801792140096807104e-01,5.594846470619938117e+00,3.745951637544616686e-01
5.068689070377763173e+00,6.264226158236305686e+00,4.412359560430401118e+00,7.704926842646083962e+00,1.080550469627420407e-01
2.921495557552155287e+00,1.358046486756596005e+00,6.347895443542540761e+00,4.159791809467508372e+00,-1.575385324271019183e-01
3.861857923616956345e+00,1.614667002366196202e+00,7.145329914516093339e+00,3.918800992118211646e+00,-1.131632845506246460e-01
4.357194199974378179e+00,6.097777466765674781e+00,7.523938048385579336e+00,2.467822142240677419e+00,1.628643124927208474e-01
5.640301110939743623e+00,9.555340655736333844e+00,3.840924723752638936e+00,3.158619963279375220e+00,3.389622587876143789e-01
6.813271470765953630e+00,6.870615520325516812e+00,2.825181452764303991e+00,9.955425407951828731e+00,1.987803210984955271e-01
5.077824943039483507e+00,2.528876442631379451e+00,8.941271050326285774e+00,2.040045598955337436e+00,5.056184525319275952e-02
8.524186837526785965e+00,2.732208070334992023e+00,7.005540622695308750e-01,2.668955702998140112e+00,3.233141166043986825e-01
5.857001626053722987e+00,2.680765398076882633e+00,5.133264707022534346e+00,6.409208051573304088e-01,2.736866037113908079e-01
9.199303695900610478e+00,1.761971547832684282e+00,9.372824105083857660e+00,6.933060679068629106e+00,-9.741008503345585656e-02
8.668714978967198448e+00,4.725280100878542555e+00,9.053314295743186690e+00,5.426768552412601032e+00,8.941891220369953264e-02
2.357813415576819782e+00,8.685609004024216206e-01,3.530163977065561731e+00,3.326266060490493892e+00,-1.210259510688012352e-01
2.465308919535827314e+00,6.400657430013936278e-01,1.547402720525653974e+00,1.267904998921167037e+00,4.320870453780762538e-02
5.809124011946524391e+00,5.241467315744632316e+00,2.145901947281952715e+00,1.954226691702551921e+00,3.813950569235748378e-01
7.366965600359068667e+00,6.317160630943950750e+00,6.660964791753611003e+00,2.306614194545141938e+00,2.901325013237889272e-01
2.810324688215127598e+00,6.991251563809024461e-01,3.661830569070238184e+00,7.129557088027948630e+00,-1.967907918058523220e-01
9.246735674448274267e+00,1.715373729957699211e+00,9.583138506692087333e+00,9.993770170647422901e+00,-1.487524379231635330e-01
4.098783784842757072e+00,6.507373392304862669e+00,9.965816020278635001e-01,5.373983971594153974e-01,4.671624002317292801e-01
3.708334970755134297e+00,9.916567733910619964e+00,7.762697943495491693e+00,6.690503357311199828e+00,5.654472689157193088e-02
8.177379356097556951e+00,4.214310192281336853e+00,7.038863037377716125e+00,2.019412397564237072e+00,2.461271226645988797e-01
1.331473413785167370e+00,3.706011295419302520e+00,1.823313614505045255e+00,7.588018989588374730e+00,-4.334863615459146058e-02
9.961510859535721352e+00,8.440404308972752290e+00,2.639567164054755999e+00,1.363860346735394469e+00,5.044351498328338845e-01
9.395126452437457587e+00,3.373403522758601003e+00,1.911703129905078846e+00,2.204132269388566101e+00,3.389097126182877284e-01
8.835744455274396003e+00,8.345828555483464584e+00,9.004321290601032146e+00,1.366670171707631276e+00,3.599797320632823205e-01
4.956286045146434560e+00,2.849633356346432222e+00,3.373674523180827833e+00,7.660325575662311204e-01,2.991300403738162972e-01
8.855830620914574070e+00,6.261473799887888880e+00,8.774621125437173319e+00,6.730815609746680472e+00,1.142196131983889973e-01
4.529600964003281049e+00,4.923856044684468358e+00,6.795511424278307011e+00,4.250171011638169460e+00,7.280190571347826267e-02
1.515099322112387403e+00,8.430580841435050488e+00,5.095012656008165663e+00,4.074390471934202118e+00,2.576987658511295173e-02
8.660002469950653037e+00,7.609818713261431000e+00,3.658027282660936685e-01,6.957171303174264132e+00,4.276180882151292550e-01
5.857730413168627415e+00,5.678611806783771421e+00,7.321594482643522639e+00,2.070245101772962837e+00,2.324161594172380330e-01
2.038057084328326773e+00,4.906955746144355146e+00,3.594790046497682301e+00,8.533991875166620389e+00,-6.361565503722568793e-02
2.611346534564665145e+00,7.779085981782256631e-01,1.788222030839344612e+00,9.354657432605806733e+00,-1.300719185297529723e-01
5.984076033557294672e+00,4.639540639270606448e+00,6.582228033673790613e+00,3.581020700187378836e+00,1.445014278275787434e-01
3.028593355931466835e+00,1.258232597973577116e+00,2.072421280758433682e+00,5.153304017187338104e+00,-3.996786919935349514e-02
1.861193065982455597e+00,1.175181312872519479e+00,8.728968627577776473e+00,3.435771491363913466e+00,-2.220761944405157950e-01
3.078190773275009562e+00,2.611819940200839518e+00,1.705282278255408457e+00,9.611069037890137778e+00,-2.473324553146122057e-03
9.831385609425615790e-01,6.175113408910030799e+00,9.442562008597001011e+00,9.933320301351818316e+00,-2.412113856463467265e-01
6.706264468887218833e+00,1.545725322667138024e-01,5.601114688032319044e+00,4.058271666791152477e+00,-1.605647436148860685e-01
7.186607413927839971e+00,6.841982365535168142e+00,2.461820290643133013e+00,6.714940916216294298e+00,2.877611538738610308e-01
2.624368165410937870e+00,5.322144861188649934e+00,3.123061369750322669e+00,3.746698628744031812e-01,3.081579257901568836e-01
8.132331582877986520e+00,6.433201412609858671e+00,5.057399589175603616e+00,8.268892344471758804e+00,1.615420306698919506e-01
9.139452020911850383e+00,3.014761764403800726e+00,6.290062254090328153e+00,7.680502624782373999e+00,2.045765734380216791e-02
9.116642581743995777e+00,4.000392529344902748e+00,5.835603998287474781e+00,4.298587523759280771e+00,1.747873465565261963e-01
6.678386602980983966e+00,5.747812938294499574e+00,9.938654668475168208e+00,9.602799436417926771e+00,-3.841690590730841709e-02
4.514045718909100557e+00,7.278143786821485328e+00,4.062185710725030319e+00,5.983546168355330153e+00,1.683599129623968849e-01
6.596985394231338340e-01,5.845154015067029363e+00,5.526427376403465708e+00,5.691737764725788296e+00,-1.503037187465706692e-01
9.793259824053503593e+00,5.118994581472674277e+00,5.376133400260281192e+00,9.485286544438389811e+00,1.137707719769527337e-01
8.064203184854157769e+00,2.326854740610667882e+00,6.646727567199705033e-01,5.585268571224103695e+00,2.181671553776702022e-01
2.564635836568728955e+00,6.760258532006875321e+00,7.753422948585522612e+00,5.920642023330298542e+00,-4.270067456465101441e-02
8.019814227621228753e+00,5.479204339326266826e-01,5.013441180716901258e+00,5.717268223477357303e+00,-1.097099795762112029e-01
6.712183249885412817e-01,5.431467621448733851e+00,8.596838351553515167e+00,4.463588889548241845e+00,-1.670742393212931998e-01
9.859830235795493891e+00,5.334452659784667539e+00,5.568063916071738895e+00,8.737997565850411874e+00,1.316017458541133278e-01
1.317531589037969519e+00,5.167525337297820265e+00,9.764895437218388707e+00,7.102834050862982807e+00,-2.047569120156358946e-01
1.122064208030358001e+00,9.777240174518592397e+00,6.040066133997744835e+00,7.833249293658098189e+00,-9.236267946202937618e-02
8.384821303142786064e+00,8.225592800953403838e+00,1.437062047526516950e-01,1.147369064850426890e+00,5.691743637676243139e-01
7.854960154761032598e-01,1.717093520913848037e+00,7.705149017052648208e-01,7.128855100939931688e+00,-6.234589024153550790e-02
3.274072869746302406e+00,1.768892725886754613e+00,9.447703248834930179e+00,6.928780038293729682e+00,-2.319525067188731027e-01
2.283202118356752575e+00,8.936395553577083817e+00,4.397513940807022514e+00,8.104214651400178937e+00,2.040124287623730839e-02
2.518331292877339589e+00,9.922066019294934591e+00,9.573647866955781183e+00,1.193054548055630271e+00,1.476289227118347536e-01
3.771205691546696936e+00,1.998547757200326291e+00,3.684469070768658927e+00,3.871722850984600672e+00,7.966182647315684165e-03
6.028155783860282391e+00,9.813797726984631709e+00,5.617485438932972031e+00,2.259964730362939989e+00,3.353537016075337496e-01
5.299502391236512011e+00,9.424234013783030051e+00,5.380466643271460292e+00,7.967486231940346109e+00,1.486955831928923888e-01
9.835568743787371560e+00,6.409975274386034982e+00,9.124921317888352590e+00,6.490780877611788569e+00,1.370911553570103025e-01
8.987849864624051222e+00,7.449999558750638684e+00,8.104644638111957455e-01,6.765914081509562195e+00,4.060852008434753802e-01
4.088885760781569623e+00,4.161538347463936693e-01,5.412448057622487596e+00,2.934646062691592672e+00,-1.487827638003577646e-01
6.399234367318539007e+00,1.699471673076962785e+00,9.644569041281661370e+00,4.377323386107275560e+00,-9.547659791412677066e-02
7.641666919580691442e+00,5.191024742261961755e+00,7.515589631622264122e+00,5.509046289569266008e+00,1.145624910125187801e-01
1.160054166078579918e+00,6.323021028474005156e-01,1.526530982835830663e+00,8.445102182700217952e+00,-1.778478384406465551e-01
6.237830664564881999e+00,3.018769606866183786e+00,6.329150372526214374e-01,9.831629067878518313e+00,1.806848448472982704e-01
7.301600742020380785e+00,1.990119021625885998e-01,3.288607722334885852e-01,2.963985780983914076e+00,2.701696608132884286e-02
