L,E,T,T_noisy
1.336956024486170902e+00,7.024607472578444645e-01,3.396473028716734399e-01,3.381214082709969593e-01
1.945235442189778619e+00,4.864720855677744371e-01,6.141576776577831187e-02,5.818348320956990422e-02
8.425964848968660048e-01,8.109702099390865282e-01,6.374772439346710895e-01,6.396506156265183707e-01
2.410230853024279529e+00,3.337876189982573738e-01,9.505280749815839259e-03,1.322733978395049248e-02
2.381905096331347949e+00,7.546634280500914560e-01,9.577017030366988259e-02,9.450310525395379246e-02
2.207581187758488994e+00,7.035607697646913961e-01,9.925359398623256890e-02,1.010672512392596922e-01
1.265461196566890267e+00,8.277097335197776129e-01,4.209718831713602505e-01,4.194627618100148503e-01
2.640129410823553791e+00,3.107357167168871559e-01,4.789447866919260832e-03,3.409625891080933762e-03
1.352382567742287822e+00,5.098789940005272747e-01,2.195176695651620546e-01,2.160028863349750805e-01
1.337156128417070100e+00,3.640730777646237759e-01,1.318494802783293784e-01,1.317229040823537645e-01
9.324162618127586066e-01,7.457905564882372218e-01,5.752385218185569471e-01,5.776998591398349037e-01
6.123614960167790278e-01,8.424576616117269712e-01,7.925797658936500900e-01,7.951013871809528011e-01
2.122398081845712881e+00,6.674264023850056127e-01,1.034774157091031543e-01,1.045272020719115735e-01
1.678416175974386304e+00,3.126302909397854490e-01,4.827435495082977451e-02,4.772979955767885779e-02
1.075359653763251044e+00,7.066431288659553722e-01,4.863076540193098651e-01,4.887133838182004530e-01
1.431426911064896279e+00,6.952269057463893454e-01,2.964377574022459827e-01,2.999164625819897845e-01
1.609281085911428599e+00,7.206555971493682211e-01,2.350295728780239790e-01,2.334891155140881580e-01
1.145376749852045739e+00,6.248454055511840632e-01,4.550839400353891562e-01,4.556137969694195045e-01
1.128911523478807633e+00,8.640977684878308196e-01,5.217031668935988575e-01,5.215959714286251270e-01
7.021095428270138772e-01,3.335549497702517963e-01,4.646323426095183562e-01,4.633403936846357540e-01
9.791094834085087850e-01,7.767217399898604935e-01,5.451601541874209200e-01,5.428021937907765437e-01
5.218162617777284407e-01,6.552045900961054326e-01,1.049061891093205467e+00,1.047392251850237654e+00
1.423974045650262976e+00,8.315715291482206339e-01,3.627766253258832840e-01,3.629963972745638423e-01
9.157708692333863532e-01,7.033651573521131350e-01,6.005810091321112099e-01,6.010907573520505309e-01
1.756637601004338078e+00,3.039356823414430253e-01,3.834232301889865108e-02,3.862146140318664655e-02
2.855994932297998723e+00,7.825313959783113393e-01,7.129934893247141803e-02,7.386214137037495908e-02
1.693958985514979032e+00,6.870407209361795164e-01,2.012564418162488822e-01,1.998757475856774157e-01
1.508741985495886784e+00,3.825983312266056924e-01,9.632612150726188593e-02,9.380461982545397481e-02
2.771779796497626069e+00,6.642529843667909217e-01,3.973922069185720218e-02,3.737699747736238781e-02
1.910630848964201434e+00,6.347951508510148999e-01,1.354922486969860340e-01,1.362831141248445066e-01
1.889347656379426255e+00,8.326371545054733758e-01,2.372227631854903762e-01,2.361435803363466646e-01
1.149258830767560857e+00,8.025546829593530607e-01,4.580891839261884146e-01,4.547895576816884389e-01
2.665599710512687182e+00,8.761756411595691407e-01,2.918370977158873947e-01,2.936873802808244172e-01
2.989986719302033968e+00,8.214518242289399197e-01,1.010810440293314072e-01,1.038817184858685655e-01
6.957598937404194661e-01,5.275170560683888343e-01,7.243842344868542948e-01,7.247459893669077058e-01
1.344370631135782812e+00,6.994937108640378876e-01,3.359557212252248792e-01,3.372427717282028836e-01
2.627610692419261262e+00,3.171246678196336655e-01,5.144873501416977711e-03,2.351465413984450952e-03
9.337978386455942914e-01,7.774235448807143012e-01,5.738066437136030151e-01,5.709786400566975173e-01
2.332787131098898570e+00,6.892649083382071939e-01,8.015983638720490523e-02,8.048493340752969905e-02
2.313831619595294153e+00,8.943652587228214657e-01,4.351174517775273642e-01,4.355368027150206545e-01
2.098893285131692821e+00,4.591972625078250547e-01,3.857794386051757729e-02,3.819246206828382645e-02
1.337613299933724686e+00,3.337691043940321789e-01,1.180203780697904742e-01,1.174423266698065987e-01
2.136708091528938702e+00,4.052387674180000232e-01,2.650993335266649265e-02,2.525283560384989842e-02
2.061794719643467388e+00,8.738372312164239819e-01,3.092715164585239651e-01,3.121569739483669448e-01
2.313918651519742298e+00,7.719561408490063226e-01,1.126088540063991394e-01,1.108956215624685437e-01
1.501730550611601211e+00,4.813381127442113439e-01,1.453494380114334072e-01,1.450829503238035834e-01
2.083064387220683766e+00,8.727007177550916150e-01,3.023031989898481431e-01,3.043814698539185626e-01
5.442506240587542399e-01,8.868240013302235436e-01,8.480205141148192682e-01,8.459800708393727664e-01
6.694000118539568112e-01,7.683630420242858472e-01,7.624305240991141597e-01,7.627189827598788163e-01
9.887018695408493762e-01,6.520031704214390711e-01,5.710866935124138122e-01,5.708577775678480570e-01
6.784085479472202751e-01,4.493974789236548917e-01,6.032361260581623474e-01,6.044716761641212299e-01
1.696089584934557637e+00,6.777919055244058244e-01,1.990125788825621578e-01,1.941221624096129139e-01
2.274499257843153988e+00,4.028098059106458573e-01,1.932729658948286605e-02,1.873416187543132730e-02
5.278193140522942084e-01,3.593679793468004813e-01,6.563993221982176163e-01,6.548283630655857834e-01
1.915686761482360279e+00,3.789133469827984380e-01,3.794004697300899787e-02,4.012277039254488753e-02
2.495312914524054904e+00,3.128514690136069976e-01,6.837260863061248722e-03,6.725821854272792145e-03
1.719932970940669659e+00,4.147658537687100577e-01,6.916870596726765186e-02,6.804297673562026416e-02
2.277721793255109262e+00,7.247982549510432193e-01,9.637075254111893141e-02,9.814306628357222229e-02
2.639215314620317887e+00,7.240378723689495644e-01,6.084600145064866794e-02,6.212581100336404816e-02
1.538551411622999243e+00,7.958317394723941618e-01,2.925089566290018928e-01,2.945425550226988265e-01
6.729210385041832776e-01,4.481479150439214298e-01,6.068892157882774807e-01,6.090563892187726980e-01
1.037042918171825034e+00,3.317609580278862991e-01,2.314625561841937296e-01,2.330019320082629408e-01
5.684258699852478003e-01,6.315083963641194842e-01,1.031566773761038114e+00,1.030422318854975261e+00
1.168452829653963798e+00,7.271490403925469082e-01,4.284263466692022071e-01,4.290230440778184384e-01
2.600630284433881556e+00,4.998799912390113898e-01,1.845817705433653449e-02,1.905152273715561215e-02
2.077948201522068938e+00,7.112348499769882704e-01,1.210064980134774731e-01,1.217291396654809899e-01
2.438502184248492188e+00,8.708461295149028114e-01,2.668299289740688196e-01,2.675066308121973879e-01
2.490882615180220583e+00,3.784412669456305167e-01,1.036742372250856400e-02,1.055300252841052597e-02
2.155397257502681185e+00,6.279811040531895205e-01,9.008453751717884761e-02,8.924753652483620459e-02
1.254604582205451679e+00,6.370742110623355270e-01,3.855263597198905767e-01,3.853829346682005608e-01
1.519382721355709176e+00,3.365394807952009071e-01,7.817762800976169046e-02,7.621488123760603028e-02
1.288996423055722484e+00,8.565578848937382972e-01,4.447120497196264122e-01,4.429165549205217878e-01
9.856172547119277372e-01,3.126092810995508842e-01,2.452666613004545471e-01,2.467141912207255483e-01
2.266824115154594921e+00,8.406774551848625876e-01,1.909256904356842477e-01,1.902868211415691402e-01
8.144771396753767156e-01,5.211771622550185334e-01,5.903843522369203178e-01,5.905689722424707355e-01
2.328190213778835727e+00,8.340137427613225629e-01,1.719050443860838939e-01,1.708282370786877169e-01
2.088841685609146737e+00,6.841752377398869767e-01,1.123292961153129210e-01,1.090645047923462368e-01
2.710509614626891661e+00,8.570695990603403036e-01,1.973189884965777519e-01,1.965171497452508353e-01
1.468606621403456325e+00,6.589910785005625993e-01,2.781794960029019825e-01,2.814097384199945595e-01
2.626827072737323299e+00,3.560048852141838860e-01,6.632380037108183066e-03,6.424657226581499507e-03
2.506216462795282318e+00,5.200813546108704610e-01,2.572745797966704412e-02,2.436355318583722715e-02
1.735730723183692481e+00,5.260458024526284415e-01,1.149868183827411211e-01,1.163724979489405842e-01
2.206524751966017384e+00,6.364121781334503014e-01,8.498136276797439714e-02,8.401243642461750372e-02
1.431410415880886688e+00,3.285331758526666146e-01,9.298549755134101480e-02,9.175858619898524804e-02
5.681684846381256371e-01,7.043190403801358190e-01,9.058376990015510888e-01,9.027095592962296466e-01
1.963109637525321860e+00,8.966966689891928688e-01,4.524208760587691280e-01,4.489869833098988905e-01
1.257354020892533786e+00,5.122083888851383104e-01,2.646478093575683754e-01,2.654782107370443622e-01
2.420695130842075660e+00,7.291525052163576603e-01,8.162833634134711303e-02,8.190221922446212777e-02
5.214369778738190409e-01,8.207450817221884076e-01,8.547193764331308952e-01,8.547935089234524053e-01
7.849394487962170208e-01,4.752517827201315770e-01,5.398984316877436518e-01,5.412808169025185023e-01
1.179976864587028995e+00,6.947868766689905273e-01,4.234562131736998580e-01,4.225357897468812740e-01
1.557427360503733427e+00,5.184688484427164568e-01,1.550057432177025518e-01,1.550415294351160933e-01
2.350601467711004311e+00,8.482025174745657647e-01,1.976106841249109514e-01,1.958724452307255837e-01
2.773536086463813888e+00,4.202968708702552458e-01,7.365237371465103641e-03,5.639700778133253239e-03
1.633592646118065428e+00,6.838211445282413870e-01,2.194197936473752109e-01,2.179190136540987421e-01
2.557290315617021470e+00,3.104798669961124635e-01,5.815265133908783385e-03,7.746773910344614128e-03
2.140887993745307583e+00,5.851064025130794377e-01,7.756916503404179264e-02,7.897939072479331912e-02
8.272684141882947761e-01,3.985043918968632637e-01,4.190809186687519117e-01,4.170630655693448596e-01
8.505011146112260167e-01,4.453893606448754428e-01,4.475232397039947685e-01,4.468817632130837048e-01
1.201859807872443620e+00,6.935562361377867191e-01,4.108491249427637659e-01,4.110854798396029186e-01
2.739150304419706750e+00,3.707572540557272367e-01,5.675657645942849307e-03,4.059945030241936259e-03
5.130258985406930261e-01,4.939896313812650597e-01,8.526200622528680162e-01,8.539665619303316024e-01
5.060960459196588435e-01,5.800005471865592455e-01,1.099668131754976352e+00,1.098091479660272096e+00
2.634901414911770878e+00,3.254707108961079065e-01,5.342123011984355185e-03,4.665802844426370985e-03
2.396871672800945152e+00,4.228073306861206415e-01,1.666716043025292734e-02,1.599121234241377906e-02
2.621758676986845504e+00,6.903732581121665435e-01,5.395045388035221018e-02,5.025115505009073585e-02
2.256146936850773610e+00,7.322607058561987348e-01,1.016931910665631045e-01,9.818328000805273681e-02
2.516224339018773293e+00,6.470730195582840016e-01,5.437775118983670386e-02,5.264443907778407900e-02
7.401001621747700376e-01,4.924028445301282808e-01,6.082097709799395568e-01,6.105722411031904162e-01
1.945261187814381287e+00,5.394201932373474673e-01,8.385515441481959653e-02,8.500892121887924924e-02
1.389321282222000686e+00,6.004180683656290540e-01,2.967500857421148108e-01,2.976440540549714076e-01
1.838093402799128473e+00,6.746610074158251313e-01,1.603598657105293479e-01,1.590999245314779209e-01
1.284521311289599010e+00,7.878289413046972722e-01,3.861623778042096999e-01,3.852175780750893841e-01
1.042060312103487263e+00,5.400046467431799391e-01,4.333703146423542041e-01,4.334499028034664025e-01
9.580366890627229903e-01,4.981264625665265955e-01,4.306121735428650177e-01,4.311405498472459241e-01
7.785918066148201921e-01,4.343064199884416055e-01,4.944313271189546000e-01,4.913786351033178068e-01
1.447939123602258071e+00,7.381330481404966282e-01,2.978250206059822602e-01,2.963918505025634476e-01
2.575350335526960244e+00,8.471604793564788682e-01,1.757792276457658676e-01,1.742313482723213403e-01
1.939115572626829209e+00,6.994511504022248305e-01,1.434018062505520441e-01,1.460124766660085283e-01
1.244935136230208794e+00,6.999044488636608774e-01,3.863661022926944133e-01,3.852634339282582920e-01
2.767322586391243178e+00,3.955538759753664535e-01,6.301417328867260810e-03,4.652344816477686773e-03
1.415583756694930972e+00,5.018534645109875569e-01,1.880231069693970580e-01,1.896392103781577021e-01
1.617016777884359824e+00,6.316809497989870348e-01,2.161558898070847223e-01,2.152589861230022883e-01
2.463951354210151656e+00,7.929804429912331587e-01,1.099638099186668605e-01,1.118103767197749648e-01
1.531300204852257929e+00,7.573163287775541708e-01,2.738878606328515875e-01,2.719397479225950653e-01
1.137187120164531162e+00,3.481433097438977331e-01,1.950393457252684593e-01,1.987901838235335839e-01
1.505272375353362113e+00,5.958560949539830620e-01,2.412347448473759481e-01,2.410535149308028480e-01
1.871681324203420704e+00,5.240601701840995608e-01,8.785057667944209947e-02,8.811114708920582406e-02
2.784825016435628076e+00,8.633983307546120312e-01,2.201895313684041899e-01,2.196947915362274517e-01
2.391246191859653258e+00,3.246535610925461723e-01,9.403601570679966104e-03,9.291834424187303890e-03
2.740543477379647985e+00,5.393478903098924970e-01,1.954579526046034202e-02,1.956808592724840548e-02
1.774866582807504534e+00,7.658371773543803940e-01,2.057127993875825511e-01,2.050351960855537059e-01
1.683979899770900790e+00,5.254599568149449507e-01,1.264136913875777146e-01,1.288777418933306496e-01
1.520808415985514417e+00,4.139164143556237074e-01,1.060691135117637213e-01,1.015430575479290970e-01
9.203183234644716215e-01,3.125492773999605234e-01,2.831433141625344097e-01,2.806997733777641391e-01
2.553846390745982298e+00,4.169959447727620283e-01,1.149018301081565149e-02,1.072422648167075700e-02
7.425737415665871755e-01,5.889236969538222954e-01,8.066058938716927917e-01,8.063231055651921553e-01
1.224456866920174303e+00,4.773274003706255986e-01,2.460292571986789911e-01,2.488927256336231908e-01
1.057602429146864420e+00,5.709621796916444225e-01,4.726308044414535559e-01,4.737179374903442985e-01
1.911364164439979696e+00,5.691551664703875524e-01,1.062180759926266704e-01,1.061996738901256482e-01
2.009207548644496022e+00,8.863004191490464478e-01,3.762993657030514472e-01,3.746762600774002916e-01
1.174575462958320049e+00,3.005219425361976282e-01,1.530035488244946285e-01,1.569148491785577748e-01
9.470311293648068229e-01,3.291398872368855311e-01,2.794523030246271467e-01,2.811771659180086202e-01
1.089406037711003528e+00,6.988591647386611649e-01,4.788839515302544259e-01,4.839711828547320072e-01
1.334054386902969069e+00,8.970849684389277101e-01,5.378967499254874163e-01,5.349010441127538540e-01
1.472910205172293985e+00,3.135076437569534469e-01,7.929066922033818632e-02,8.272423879708568073e-02
2.465321776198486248e+00,8.238345394724599924e-01,1.419135398543145965e-01,1.417030346058265888e-01
2.765555056960309344e+00,3.530870484972632450e-01,4.752666244240763907e-03,3.035275780641734020e-03
2.135000752793079215e+00,3.732654667538193305e-01,2.242526559409644543e-02,2.267232517617365911e-02
6.382136279998591455e-01,4.409586989585223549e-01,6.314874528060577807e-01,6.317163639637844996e-01
1.659040071280931006e+00,3.278468263426838614e-01,5.420398688991476949e-02,5.356885759281115184e-02
1.672284093446156916e+00,5.910166069554916302e-01,1.785317224109763956e-01,1.756235018819958527e-01
2.730042510215071605e+00,6.738804895548280438e-01,4.370345572045820914e-02,4.299750405786597479e-02
1.302419882510899907e+00,3.792046382044151898e-01,1.500855999235292948e-01,1.475112219617677189e-01
2.296762401771637485e+00,7.349431642285565447e-01,9.755767679925678171e-02,9.772890030883045476e-02
2.472213821686388702e+00,8.882583867449072024e-01,3.826578472333496128e-01,3.799270298744081287e-01
1.780415385309290111e+00,5.658859699570726320e-01,1.317862227208121961e-01,1.322163447264359804e-01
1.729643022318517964e+00,3.066984204439499595e-01,4.148458131877569288e-02,4.065196680065800289e-02
7.997493779232187627e-01,4.019856617060493242e-01,4.441443183120885596e-01,4.460459123673038428e-01
