t,V,m,n,dV_dt,dV_dt_noisy
9.651930386077215474e+01,2.518055572178163359e+01,3.733068548194274361e-01,6.266913500957018712e-01,-2.539141397028821245e-06,-3.264816714380655016e-01
9.653930786157232546e+01,2.518055567128028116e+01,3.733068564426201830e-01,6.266913533389676383e-01,-2.532242338149082173e-06,-8.018640737502873150e-02
9.655931186237248198e+01,2.518055562091758404e+01,3.733068580613551624e-01,6.266913565733241986e-01,-2.525362168270817165e-06,3.230217163470902597e-01
9.657931586317263850e+01,2.518055557069310879e+01,3.733068596756466406e-01,6.266913597987998630e-01,-2.518500829884473546e-06,-2.077479955349823687e-02
9.659931986397279502e+01,2.518055552060642199e+01,3.733068612855088286e-01,6.266913630154227199e-01,-2.511658267367877784e-06,-1.363929910412492175e-01
9.661932386477296575e+01,2.518055547065710087e+01,3.733068628909559927e-01,6.266913662232207471e-01,-2.504834426653168578e-06,1.385654517855194612e-01
9.663932786557312227e+01,2.518055542084471199e+01,3.733068644920023993e-01,6.266913694222220332e-01,-2.498029251229993974e-06,-9.689513236494032289e-02
9.665933186637327879e+01,2.518055537116883258e+01,3.733068660886622037e-01,6.266913726124545558e-01,-2.491242681812444459e-06,-1.226936264782579472e-01
9.667933586717343530e+01,2.518055532162903276e+01,3.733068676809496167e-01,6.266913757939461815e-01,-2.484474661335056567e-06,-3.128164550068002758e-01
9.669933986797360603e+01,2.518055527222488621e+01,3.733068692688787937e-01,6.266913789667249990e-01,-2.477725142724374052e-06,-3.433917526121665342e-01
9.671934386877376255e+01,2.518055522295596660e+01,3.733068708524639456e-01,6.266913821308186527e-01,-2.470994061143372278e-06,8.303766695353964611e-02
9.673934786957391907e+01,2.518055517382185471e+01,3.733068724317192277e-01,6.266913852862552314e-01,-2.464281366520992833e-06,2.738582403013540417e-02
9.675935187037407559e+01,2.518055512482212066e+01,3.733068740066586844e-01,6.266913884330622686e-01,-2.457586999127236993e-06,7.410791445156859197e-03
9.677935587117424632e+01,2.518055507595634168e+01,3.733068755772965264e-01,6.266913915712677419e-01,-2.450910906004466483e-06,1.382360705665744427e-01
9.679935987197440284e+01,2.518055502722409855e+01,3.733068771436467426e-01,6.266913947008992958e-01,-2.444253035527310658e-06,-9.204478693489508145e-02
9.681936387277455935e+01,2.518055497862496495e+01,3.733068787057234328e-01,6.266913978219846859e-01,-2.437613329853149935e-06,3.576184128025589742e-03
9.683936787357471587e+01,2.518055493015851809e+01,3.733068802635407524e-01,6.266914009345514458e-01,-2.430991726365405725e-06,-1.738263204102642179e-01
9.685937187437487239e+01,2.518055488182434232e+01,3.733068818171126346e-01,6.266914040386272200e-01,-2.424388177990621784e-06,-1.725560837213630516e-01
9.687937587517504312e+01,2.518055483362201485e+01,3.733068833664531794e-01,6.266914071342396531e-01,-2.417802632104226745e-06,-1.500804171302780599e-01
9.689937987597519964e+01,2.518055478555111648e+01,3.733068849115763199e-01,6.266914102214162785e-01,-2.411235036747783056e-06,1.931484664085463820e-01
9.691938387677535616e+01,2.518055473761122443e+01,3.733068864524961006e-01,6.266914133001845189e-01,-2.404685323087463189e-06,1.410201643898298385e-01
9.693938787757551268e+01,2.518055468980192657e+01,3.733068879892265102e-01,6.266914163705719076e-01,-2.398153444493900111e-06,-2.017877080941487822e-01
9.695939187837568340e+01,2.518055464212280370e+01,3.733068895217814265e-01,6.266914194326058674e-01,-2.391639356558172835e-06,-6.415004073046166877e-02
9.697939587917583992e+01,2.518055459457343304e+01,3.733068910501748938e-01,6.266914224863137095e-01,-2.385142989447253115e-06,2.363310454092457796e-02
9.699939987997599644e+01,2.518055454715340602e+01,3.733068925744207900e-01,6.266914255317229676e-01,-2.378664295976662402e-06,-1.615736402343872780e-01
9.701940388077615296e+01,2.518055449986230343e+01,3.733068940945329928e-01,6.266914285688607311e-01,-2.372203222633650910e-06,1.346475955431383487e-01
9.703940788157632369e+01,2.518055445269970960e+01,3.733068956105254910e-01,6.266914315977545336e-01,-2.365759716460580364e-06,-1.576675752301394395e-01
9.705941188237648021e+01,2.518055440566521241e+01,3.733068971224120514e-01,6.266914346184313533e-01,-2.359333721058121114e-06,-6.763437608951947122e-02
9.707941588317663673e+01,2.518055435875839621e+01,3.733068986302065517e-01,6.266914376309186130e-01,-2.352925186022147841e-06,-6.759716170910079480e-02
9.709941988397679324e+01,2.518055431197885241e+01,3.733069001339228699e-01,6.266914406352432909e-01,-2.346534054509241685e-06,-3.699322295602020527e-01
9.711942388477696397e+01,2.518055426532616181e+01,3.733069016335748280e-01,6.266914436314326986e-01,-2.340160275671188117e-06,-3.509934460113123267e-01
9.713942788557712049e+01,2.518055421879991584e+01,3.733069031291762485e-01,6.266914466195138145e-01,-2.333803789111854599e-06,-1.733335450090515706e-01
9.715943188637727701e+01,2.518055417239970240e+01,3.733069046207408426e-01,6.266914495995137280e-01,-2.327464552864810798e-06,2.362446848605312677e-01
9.717943588717743353e+01,2.518055412612511290e+01,3.733069061082824325e-01,6.266914525714595285e-01,-2.321142512529128510e-06,1.153743592634524778e-01
9.719943988797760426e+01,2.518055407997573880e+01,3.733069075918148405e-01,6.266914555353780836e-01,-2.314837603378805397e-06,8.939451644805597452e-02
9.721944388877776078e+01,2.518055403395116798e+01,3.733069090713516669e-01,6.266914584912963715e-01,-2.308549785112745667e-06,-1.259964264549288393e-01
9.723944788957791729e+01,2.518055398805099188e+01,3.733069105469067894e-01,6.266914614392413707e-01,-2.302278997334816779e-06,-9.448227519102926630e-02
9.725945189037807381e+01,2.518055394227480903e+01,3.733069120184938083e-01,6.266914643792398376e-01,-2.296025198966766823e-06,7.956520086021474578e-03
9.727945589117824454e+01,2.518055389662220378e+01,3.733069134861264349e-01,6.266914673113186396e-01,-2.289788318288188407e-06,5.283534064976988520e-02
9.729945989197840106e+01,2.518055385109277466e+01,3.733069149498183248e-01,6.266914702355046440e-01,-2.283568321326256978e-06,-3.052714851320004197e-01
9.731946389277855758e+01,2.518055380568611312e+01,3.733069164095831893e-01,6.266914731518246073e-01,-2.277365148573018416e-06,-1.433192877070301186e-01
9.733946789357871410e+01,2.518055376040181415e+01,3.733069178654346287e-01,6.266914760603051748e-01,-2.271178741741763929e-06,-1.547902085231952773e-01
9.735947189437888483e+01,2.518055371523947983e+01,3.733069193173862987e-01,6.266914789609729919e-01,-2.265009063862066796e-06,2.610647765365843309e-01
9.737947589517904134e+01,2.518055367019869806e+01,3.733069207654517441e-01,6.266914818538548149e-01,-2.258856047765434027e-06,-1.102690952996605162e-01
9.739947989597919786e+01,2.518055362527906738e+01,3.733069222096446205e-01,6.266914847389772891e-01,-2.252719648154766219e-06,-1.649095039586055966e-01
9.741948389677935438e+01,2.518055358048018988e+01,3.733069236499784727e-01,6.266914876163668380e-01,-2.246599817068428706e-06,1.616080942762470329e-01
9.743948789757952511e+01,2.518055353580166056e+01,3.733069250864668454e-01,6.266914904860501068e-01,-2.240496499106292561e-06,-8.969260890474234360e-02
9.745949189837968163e+01,2.518055349124307796e+01,3.733069265191232833e-01,6.266914933480536298e-01,-2.234409637980050434e-06,1.846544457011730644e-01
9.747949589917983815e+01,2.518055344680404062e+01,3.733069279479613312e-01,6.266914962024037195e-01,-2.228339191723271995e-06,-1.948134993648443503e-01
9.749949989997999467e+01,2.518055340248415064e+01,3.733069293729944227e-01,6.266914990491269100e-01,-2.222285102937426871e-06,3.750815875414109657e-01
9.751950390078016540e+01,2.518055335828301011e+01,3.733069307942361581e-01,6.266915018882495136e-01,-2.216247321995545860e-06,-1.812520790463268555e-02
9.753950790158032191e+01,2.518055331420021759e+01,3.733069322116999156e-01,6.266915047197979538e-01,-2.210225799936793578e-06,2.605483075057193551e-02
9.755951190238047843e+01,2.518055327023537870e+01,3.733069336253991843e-01,6.266915075437985427e-01,-2.204220485579888589e-06,-4.947618743816065146e-02
9.757951590318063495e+01,2.518055322638809201e+01,3.733069350353473981e-01,6.266915103602774817e-01,-2.198231325634125710e-06,-1.117891288059193189e-02
9.759951990398080568e+01,2.518055318265795961e+01,3.733069364415579905e-01,6.266915131692610830e-01,-2.192258270583558044e-06,2.226874420535822525e-03
9.761952390478096220e+01,2.518055313904459425e+01,3.733069378440443398e-01,6.266915159707755478e-01,-2.186301270912238692e-06,-6.776251650415535122e-02
9.763952790558111872e+01,2.518055309554759091e+01,3.733069392428198241e-01,6.266915187648470775e-01,-2.180360276327064639e-06,2.464028702150180272e-01
9.765953190638127523e+01,2.518055305216656237e+01,3.733069406378978772e-01,6.266915215515016513e-01,-2.174435232205063073e-06,-4.526077708186942994e-01
9.767953590718144596e+01,2.518055300890111070e+01,3.733069420292918217e-01,6.266915243307654704e-01,-2.168526098800249713e-06,-2.443562470031231670e-01
9.769953990798160248e+01,2.518055296575084512e+01,3.733069434170149803e-01,6.266915271026645140e-01,-2.162632816493648136e-06,-7.659781554730601960e-02
9.771954390878175900e+01,2.518055292271537127e+01,3.733069448010806757e-01,6.266915298672248724e-01,-2.156755332549664672e-06,-2.828098740539735853e-02
9.773954790958191552e+01,2.518055287979429480e+01,3.733069461815021750e-01,6.266915326244725248e-01,-2.150893604002668269e-06,2.863446926008148541e-01
9.775955191038208625e+01,2.518055283698723201e+01,3.733069475582928565e-01,6.266915353744333395e-01,-2.145047585444537219e-06,1.087111598414894492e-01
9.777955591118224277e+01,2.518055279429378501e+01,3.733069489314658762e-01,6.266915381171332955e-01,-2.139217220031852662e-06,-1.842349467321621791e-03
9.779955991198239929e+01,2.518055275171356655e+01,3.733069503010346124e-01,6.266915408525982611e-01,-2.133402456805377767e-06,-1.623126959675713632e-01
9.781956391278255580e+01,2.518055270924618583e+01,3.733069516670122212e-01,6.266915435808539936e-01,-2.127603253021526086e-06,3.911279078030617251e-01
9.783956791358272653e+01,2.518055266689125560e+01,3.733069530294119143e-01,6.266915463019263610e-01,-2.121819555833681648e-06,1.724841675185933565e-01
9.785957191438288305e+01,2.518055262464838862e+01,3.733069543882469588e-01,6.266915490158410096e-01,-2.116051311285005454e-06,5.087210163964447363e-01
9.787957591518303957e+01,2.518055258251719764e+01,3.733069557435304553e-01,6.266915517226238075e-01,-2.110298479740535527e-06,-2.995726915718395222e-01
9.789957991598319609e+01,2.518055254049729541e+01,3.733069570952756155e-01,6.266915544223004009e-01,-2.104561010241035035e-06,3.433548531137390336e-01
9.791958391678336682e+01,2.518055249858829470e+01,3.733069584434956512e-01,6.266915571148962139e-01,-2.098838847053308143e-06,-2.105262368764759112e-02
9.793958791758352334e+01,2.518055245678981180e+01,3.733069597882035517e-01,6.266915598004372256e-01,-2.093131950986482082e-06,-1.717411394918539891e-01
9.795959191838367985e+01,2.518055241510145947e+01,3.733069611294125845e-01,6.266915624789486383e-01,-2.087440262754647335e-06,2.470387076745877986e-02
9.797959591918383637e+01,2.518055237352285758e+01,3.733069624671357944e-01,6.266915651504562090e-01,-2.081763743611020345e-06,2.288903400892737527e-02
9.799959991998400710e+01,2.518055233205361887e+01,3.733069638013862268e-01,6.266915678149854729e-01,-2.076102340486940534e-06,-6.351500581270250190e-02
9.801960392078416362e+01,2.518055229069336320e+01,3.733069651321769822e-01,6.266915704725617431e-01,-2.070456007530196985e-06,-2.908241233540619919e-01
9.803960792158432014e+01,2.518055224944171044e+01,3.733069664595211612e-01,6.266915731232104436e-01,-2.064824694114619774e-06,-7.059723108391734170e-02
9.805961192238447666e+01,2.518055220829827334e+01,3.733069677834316979e-01,6.266915757669569986e-01,-2.059208352833685751e-06,-2.574398553845103077e-01
9.807961592318464739e+01,2.518055216726267531e+01,3.733069691039216931e-01,6.266915784038267212e-01,-2.053606936947005579e-06,1.712029735043019141e-02
9.809961992398480390e+01,2.518055212633453266e+01,3.733069704210041362e-01,6.266915810338450354e-01,-2.048020396605565452e-06,-2.730837839145448531e-01
9.811962392478496042e+01,2.518055208551347235e+01,3.733069717346919614e-01,6.266915836570371434e-01,-2.042448686623288268e-06,4.301015811369209713e-02
9.813962792558511694e+01,2.518055204479911069e+01,3.733069730449981583e-01,6.266915862734282472e-01,-2.036891764034542973e-06,-8.326348870353270093e-02
9.815963192638528767e+01,2.518055200419107109e+01,3.733069743519357164e-01,6.266915888830435488e-01,-2.031349569109330844e-06,1.901573741719593258e-01
9.817963592718544419e+01,2.518055196368897697e+01,3.733069756555175145e-01,6.266915914859082504e-01,-2.025822064988247462e-06,-1.584515399174495354e-01
9.819963992798560071e+01,2.518055192329244818e+01,3.733069769557565420e-01,6.266915940820474429e-01,-2.020309197603431528e-06,-2.723695064919168241e-01
9.821964392878575723e+01,2.518055188300111169e+01,3.733069782526656222e-01,6.266915966714861064e-01,-2.014810925432541922e-06,-2.828310274255522727e-01
9.823964792958592795e+01,2.518055184281459091e+01,3.733069795462576335e-01,6.266915992542495539e-01,-2.009327200847010886e-06,5.113170429144019841e-02
9.825965193038608447e+01,2.518055180273250926e+01,3.733069808365455100e-01,6.266916018303625435e-01,-2.003857971999423171e-06,7.863535722175590825e-01
9.827965593118624099e+01,2.518055176275449725e+01,3.733069821235420749e-01,6.266916043998502772e-01,-1.998403199365839100e-06,-2.784459064008303897e-01
9.829965993198639751e+01,2.518055172288017829e+01,3.733069834072601512e-01,6.266916069627374020e-01,-1.992962829211464282e-06,-1.278139112727094406e-01
9.831966393278656824e+01,2.518055168310917935e+01,3.733069846877125064e-01,6.266916095190491198e-01,-1.987536819902935292e-06,3.053912231544776978e-01
9.833966793358672476e+01,2.518055164344113095e+01,3.733069859649120747e-01,6.266916120688100778e-01,-1.982125127364398054e-06,1.275254075250364105e-01
9.835967193438688128e+01,2.518055160387565650e+01,3.733069872388715127e-01,6.266916146120451447e-01,-1.976727695085500613e-06,2.506275771132033259e-01
9.837967593518703779e+01,2.518055156441239006e+01,3.733069885096035878e-01,6.266916171487791898e-01,-1.971344487650128485e-06,5.730849262747448464e-02
9.839967993598720852e+01,2.518055152505095862e+01,3.733069897771211232e-01,6.266916196790368598e-01,-1.965975453321888722e-06,9.250126055212271048e-02
9.841968393678736504e+01,2.518055148579099622e+01,3.733069910414368309e-01,6.266916222028430239e-01,-1.960620551244574017e-06,5.445148738394280097e-03
9.843968793758752156e+01,2.518055144663212985e+01,3.733069923025634229e-01,6.266916247202222179e-01,-1.955279728016456886e-06,-2.279343998195898224e-01
9.845969193838767808e+01,2.518055140757407884e+01,3.733069935605095591e-01,6.266916272311923164e-01,-1.949952953772537967e-06,3.675276043565977452e-02
9.847969593918784881e+01,2.518055136862035326e+01,3.733069948151114814e-01,6.266916297354798715e-01,-1.944640577788980806e-06,-2.009301559725213959e-01
9.849969993998800533e+01,2.518055132977272237e+01,3.733069960662849240e-01,6.266916322329453282e-01,-1.939342774370800271e-06,1.190458230105434084e-01
9.851970394078816184e+01,2.518055129103089484e+01,3.733069973140394349e-01,6.266916347236072271e-01,-1.934059500996454517e-06,-5.525876815436107092e-01
9.853970794158831836e+01,2.518055125239458647e+01,3.733069985583842287e-01,6.266916372074837760e-01,-1.928790715033379399e-06,-4.238896020843931356e-01
9.855971194238848909e+01,2.518055121386350592e+01,3.733069997993287426e-01,6.266916396845936266e-01,-1.923536381176482735e-06,-3.915896500094472737e-02
9.857971594318864561e+01,2.518055117543737254e+01,3.733070010368823022e-01,6.266916421549548755e-01,-1.918296450020839927e-06,7.271963397420657359e-03
9.859971994398880213e+01,2.518055113711589499e+01,3.733070022710542335e-01,6.266916446185858414e-01,-1.913070883596823535e-06,3.569801070620549632e-01
9.861972394478895865e+01,2.518055109889879617e+01,3.733070035018537514e-01,6.266916470755048429e-01,-1.907859643379694603e-06,-1.775770754968174492e-01
9.863972794558912938e+01,2.518055106078578831e+01,3.733070047292901816e-01,6.266916495257300879e-01,-1.902662688402223523e-06,1.115106810261835002e-01
